"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"286","2020-07-23 12:02:36-03","CEPLAC","CEPEC","80754","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Hemiscola","diffusa","Hemiscola diffusa",NA,"R. L. Soares-Neto","E. de Melo","1416","1980","07",NA,"Brasil","Bahia","Morro do Agenor. Nas Ilhas de Velloziaceae, apice do inselberg.",NA,NA,NA,NA,"21","itatim","-39.7","-12.716667",NA,NA,NA,NA,NA,NA,NA,NA,"39W42'","12S43'",NA,NA,NA,NA,"30/04/2014",NA,NA
"287","2016-08-23 10:59:01-03","NHMLondon","NHM-LONDON-BOT","BM000573979","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa E Silva, Maria Bernadete - PEUFR, Departamento de Biologia, Universidade Federal Rural de Pern","Collaboration; Sir Joseph Banks & Daniel Solander","s.n.","1768",NA,NA,"Brasil",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/c4f8ef4d3dccfc5c4d9e4153773aaa2142b0e6dd/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"-53.08982","-10.773109",NA,"Type",NA,NA,NA,NA,"1964",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4671987",NA
"288","2016-08-23 10:59:01-03","NHMLondon","NHM-LONDON-BOT","BM000573980","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","148","1839",NA,NA,"Brasil",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/c6bed7926aba507f246153b335f84b2957cca8f7/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"-53.08982","-10.773109",NA,"Type",NA,NA,NA,NA,"2001","10","-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4671972",NA
"289","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574005","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","Collaboration; J. Bowie & A. Cunningham","116",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"1964","01","-53.08982","-10.773109",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:4671949",NA
"290","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574021","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","George Don; b.1764; d.1814; Don","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"1964","01","-53.08982","-10.773109",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:4671785",NA
"291","2016-08-23 09:45:09-03","NHMLondon","NHM-LONDON-BOT","BM000574041","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Hugh Hellmut Iltis; b.1925; Iltis","George Gardner; b.1812; d.1849; Gardner","5354","1837","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"2000","11","-53.08982","-10.773109",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4671770",NA
"292","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574048","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","Ernst Friedrich von (Constantino) Glocker; b.1793; d.1858; Glocker","s.n.","1842","01",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"01",NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"1964","01","-41.844147","-13.442881",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:4671780",NA
"293","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574053","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","David Lockhart; d.1846; Lockh.","22","1817","01",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"01",NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"1964","01","-41.844147","-13.442881",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:4671850",NA
"294","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574066","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","David Lockhart; d.1846; Lockh.","s.n.",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"1964","01","-41.844147","-13.442881",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:4671874",NA
"295","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574078","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"-42.64735","-22.531489",NA,NA,NA,NA,NA,NA,"1964","01","-42.64735","-22.531489",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:4671827",NA
"296","2016-08-23 09:45:09-03","NHMLondon","NHM-LONDON-BOT","BM000574093","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","Collaboration; H.N. Ridley, T.S. Lea & G.A. Ramage","1","1887","09",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,"08",NA,"-32.423786","-3.853808",NA,NA,NA,NA,NA,NA,"1964",NA,"-32.423786","-3.853808",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4671181",NA
"297","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574097","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","Philipp Salzmann; b.1781; d.1851; Salzm.","s.n.","1870","01",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"01",NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,"2000","11","-41.844147","-13.442881",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4671188",NA
"298","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574104","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","Friedrich Sellow; b.1789; d.1831; Sellow","639",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"1964","01","-53.08982","-10.773109",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:4671199",NA
"299","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM000574105","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","Friedrich Sellow; b.1789; d.1831; Sellow","824",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"1964","01","-53.08982","-10.773109",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:4671200",NA
"300","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM001100137","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","David Lockhart; d.1846; Lockh.","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"1964","01","-53.08982","-10.773109",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:3097416",NA
"301","2015-02-26 09:29:02-03","NHMLondon","NHM-LONDON-BOT","BM001100138","S","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Maria Bernadete Costa e Silva","George Gardner; b.1812; d.1849; Gardner","s.n.",NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"-34.88","-8",NA,NA,NA,NA,NA,NA,"1964","01","-34.88","-8.0",NA,"01",NA,NA,NA,"NHMUK:ecatalogue:3097417",NA
"302","2020-11-12 16:58:39-03","UEL","FUEL","9628","PreservedSpecimen","Plantae","Tracheophyta","Brassicales","Capparaceae","Hemiscola","diffusa","Hemiscola diffusa","(Banks ex DC.) Iltis","Costa e Silva, MB","Francisco das Chagas e Silva","1342","1987","06",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"26","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2013","11",NA,NA,NA,"26",NA,NA,NA,NA,NA
"303","2021-02-23 13:22:01-03","MN","R-TIPOS","24524","PreservedSpecimen","Plantae",NA,NA,"Capparaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Iltis, H.H.","Salzmann, P.","s.n.",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"R000024524","R000024524_001",NA,NA,NA,NA,NA,"Isotypus de Cleome dichotoma Turcz",NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Sellow, F","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Blanchet, JS","3",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Salzmann, P","18",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Weddell, HA","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Claussen, P","2002",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Lhotsky, J","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Gardner, G","2035",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,NA,NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2017-09-11 16:27:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","In prov. Rio de Janeiro, Minarum, Bahiae et Piauhy.",NA,"Dryas, Hamadryas; HABITAT: Dryas, Hamadryas",NA,"P13P1N0058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:39:18-03","UFRGS","ICN","081914","S","Plantae","Dicotyledon",NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.","Costa-Silva, MB","Arouck-ferreira, JDC","254","1983","02","América do Sul","Brasil","BA","Fazenda Lapa",NA,"Terófita com espinhos pequenos na base de cada ramo; flores axilares, delicadas, brancas; frutos verdes.; Solo areno-argiloso; vegetação estepe arbórea (caatinga).",NA,NA,"26","Iaçu","-39.933333","-12.7",NA,NA,NA,NA,NA,NA,"2000","11","-39.933333","-12.7",NA,NA,NA,NA,NA,NA,NA
"315","2020-11-26 09:59:46-03","IBt","SP","385310","S","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Queiroz, LP","7259","2002","06",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"28","Canudos","-39.0264015197754","-9.8966703414917",NA,NA,NA,NA,"79120","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-09-17 08:57:50-03","IBt","SP","321265","S","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","Banks ex DC.",NA,"Pirani, JR","1003","1985","01",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"08","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-10 11:27:09-03","IBt","SP","392647","S","Plantae",NA,NA,"Cleomaceae","Tarenaya","diffusa","Tarenaya diffusa","(Banks ex DC.) Soares Neto & Roalson",NA,"França, F","5169","2005","03",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"13","Milagres","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2010-08-16 16:43:37-03","GH","HU-HERB","GH 00042341","PreservedSpecimen","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa macrocarpa","Chodat",NA,"E. Hassler","3725",NA,NA,"South America","Paraguay",NA,"San Bernardino","Sheet",NA,NA,NA,NA,NA,NA,NA,"macrocarpa","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3725",NA,NA,NA,"undetermined"
"319","2014-09-23 10:57:05-03","G","G","G00226220","S","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","DC.","Iltis, H. H.","Blanchet, J. S.","148",NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=196314&base=img&lang=en","G00226220","G00226220",NA,NA,"-41.99722222","-12.18305556",NA,"ISOTYPUS of Cleome perplexa Briq.",NA,NA,NA,NA,"1953","01","-41.99722222","-12.18305556",NA,"01",NA,NA,NA,NA,NA
"320","2014-09-23 10:57:05-03","G","G","G00226221","S","Plantae",NA,NA,"Cleomaceae","Cleome","diffusa","Cleome diffusa","DC.","Iltis, H. H.","Blanchet, J. S.","148",NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=196315&base=img&lang=en","G00226221","G00226221",NA,NA,"-41.99722222","-12.18305556",NA,"HOLOTYPUS of Cleome perplexa Briq.",NA,NA,NA,NA,"1952","01","-41.99722222","-12.18305556",NA,"01",NA,NA,NA,NA,NA
