"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"191","2019-09-27 18:03:59-03","UFES","VIES","11913","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Pereira, O.J.","Pereira, O.J.; et al.","5540","1995","10","26",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES011913","VIES011913","48094","auto",NA,NA,"1995",NA,"10","26",NA,NA,NA,NA,NA
"192","2020-04-27 16:09:01-03","UFES","VIES","45869","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","A.M. Assis","Assis, A.M.; Souza, R.L.D.; Zambom, O.","75","1996","01","16",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES045869","VIES045869","48094","auto",NA,NA,"1996",NA,"01","16",NA,NA,NA,NA,NA
"193","2019-06-27 10:24:17-03","UFES","VIES","9990","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Pereira, O.J.","Pereira, O.J.; Albertone","5747","1996","12","04",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009990","VIES009990","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-04-27 16:09:01-03","UFES","VIES","17287","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Weiler Júnior, I.","Weiler Júnior, I.","137","1995","03","09",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES017287","VIES017287","48094","auto",NA,NA,"1995",NA,"03","09",NA,NA,NA,NA,NA
"195","2020-04-27 16:09:01-03","UFES","VIES","1284","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, M.N.S. de","Silva, L.A.M.; Andersson, L. & Hagberg, M.","2009","1986","02","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Vale do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES001284","VIES001284","48094","auto",NA,NA,"2005",NA,"11",NA,NA,NA,NA,NA,NA
"196","2020-04-27 16:09:01-03","UFES","VIES","2457","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, M.N.S. de","Pereira, O.J.; Gomes, J.M.L. & Fabris, L.C.","1450","1988","11","24",NA,"Brasil","Espírito Santo","Serra","Manguinhos.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES002457","VIES002457","16451","auto",NA,NA,"2005",NA,"11",NA,NA,NA,NA,NA,NA
"197","2020-04-27 16:09:01-03","UFES","VIES","10621","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Assis, A.M.","Botelho, R.M.; Assis, A.M. & Cribari, R.S.","67","2010","06","18",NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701","220","220",NA,NA,"VIES010621","VIES010621","16451","auto",NA,NA,"2010",NA,"06","18",NA,NA,NA,NA,NA
"198","2020-04-27 16:09:01-03","UFES","VIES","17212","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Weiler Júnior, I.","Weiler Júnior, I.; Simonelli, M. & Simões, J.M.","256","1995","04","21",NA,"Brasil","Espírito Santo","Serra","Parque Ecológico da C.S.T.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES017212","VIES017212","16451","auto",NA,NA,"1995",NA,"04","21",NA,NA,NA,NA,NA
"199","2019-12-06 19:29:18-03","UFES","VIES","28125","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Assis, A.M.; Santos, R.; Herzog, T. & Lopes, J.C.","3683","2013","01","22",NA,"Brasil","Espírito Santo","Vitória","ArcelorMittal - floresta de tabuleiro (várzea).","-40.229167","-20.223611","20","20",NA,NA,"VIES028125","VIES028125",NA,NA,"40º13'45''W","20º13'25''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-06-27 10:24:17-03","UFES","VIES","25300","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Sarnaglia-Jr., V.B.","479","2012","08","19",NA,"Brasil","Espírito Santo","Itaúnas","Restinga em transição para floresta de tabuleiro, parque estadual de Itaúnas.",NA,NA,NA,NA,NA,NA,"VIES025300","VIES025300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-12 18:11:56-03","UFES","VIES","36834","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Gurtler, J.; Dutra, S.C.","JAC 352","2018","02","02",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P3).","-40.441389","-18.785278",NA,NA,NA,NA,"VIES036834","VIES036834",NA,NA,"40º26'29''W","18º47'7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-12 18:11:56-03","UFES","VIES","36994","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Gurtler, J.; Dutra, S.C.","JAC 512","2018","02","23",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P7).","-40.439444","-18.782222",NA,NA,NA,NA,"VIES036994","VIES036994",NA,NA,"40º26'22''W","18º46'56''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-04-27 16:09:01-03","UFES","VIES","44199","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Firmino, A.D.","Guarnier, J.C.; Firmino, A.D. e Dutra, V.F.","331","2019","03","28",NA,"Brasil","Espírito Santo","Linhares","Ponto de amostragem 8.","-39.931389","-19.695556","3","3",NA,NA,"VIES044199","VIES044199",NA,NA,"39º55'53''W","19º41'44''S","2019",NA,"09","03",NA,NA,NA,NA,NA
"204","2020-03-17 17:48:17-03","UFES","VIES","46769","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Dutra, S.C.","Scheidegger, A.F.A.; Moraes, Q.S.; Dutra, S.C.; Silvestre, S.S.; Alves-Araújo, A.","172","2019","11","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Região extremo sul. Floresta Nacional do Rio Preto","-39.835278","-18.4325",NA,NA,NA,NA,"VIES046769","VIES046769",NA,NA,"39º50'7''W","18º25'57''S","2019",NA,"12","17",NA,NA,NA,NA,NA
"205","2020-12-22 16:05:46-03","UFES","VIES","47781","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","278","2018","10","22",NA,"Brasil","Espírito Santo","Linhares","Regência - Ponto 26.","-39.819444","-19.639167",NA,NA,NA,NA,"VIES047781",NA,NA,NA,"39º49'10''W","19º38'21''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-06-27 10:24:17-03","UFES","VIES","24811","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Gomes, J.M.L.","Gomes, J.M.L.","4619","2012","03","31",NA,"Brasil","Espírito Santo","Anchieta","Mãe-bá.","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,"VIES024811","VIES024811","28755","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-06-27 10:24:17-03","UFES","VIES","24799","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Gomes, J.M.L.","Gomes, J.M.L.","4650","2012","03","31",NA,"Brasil","Espírito Santo","Anchieta","Mãe-bá.","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,"VIES024799","VIES024799","28755","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-06-27 10:24:17-03","UFES","VIES","33916","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Moreau, J.S.","Moreau, J.S.","41","2013","02","21",NA,"Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596","33","33",NA,NA,"VIES033916","VIES033916 VIES033916_1","37987","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-07-05 19:08:23-03","UFES","VIES","42662","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Miranda, V.S.; Nepomuceno, A.; Sossai, B. G.; Pena, N. T.; Mendes, B. S.; Melo, B.N.; Drumont, L.; Magnago, R.","252","2019","02","06",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES042662","VIES042662","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-30 12:23:20-03","UFES","VIES","42985","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Mendes, B.S.; Nichio-Amara, R.; Sossai, B.G.; Mello, B.N.; Gurtler, J.;Nepomuceno, A.","196","2019","04","30",NA,"Brasil","Espírito Santo","Conceição da Barra","Borda da Trilha- Sede Abandonada. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES042985","VIES042985","41644","auto",NA,NA,"2020",NA,"07",NA,NA,NA,NA,NA,NA
"211","2019-06-27 10:24:17-03","UFES","VIES","23098","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Giaretta, A.O.; Monteiro, M.M. & Ribeiro, M.","624","2009","09","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES023098","VIES023098","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-04-27 16:09:01-03","UFES","VIES","15712","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Pereira, O.J.","Pereira, O.J.; Assis, A.M.","6061","2000","03","29",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES015712","VIES015712","41644","auto",NA,NA,"2000",NA,"03","29",NA,NA,NA,NA,NA
"213","2020-04-27 16:09:01-03","UFES","VIES","37403","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Machado, J.O.","Machado, J.O.; Souza, W.O. & Alves-Araújo, A.","167","2013","12","05",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. próximo às Dunas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Área alagada.","VIES037403","VIES037403","41644","auto",NA,NA,"2015",NA,"07",NA,NA,NA,NA,NA,NA
"214","2019-07-05 19:08:23-03","UFES","VIES","42212","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Souza, T.; Sossai, B.G.; Alves-Araújo, A.","104","2018","04","02",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha da Lagoa Seca. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES042212","VIES042212","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-07-05 19:08:23-03","UFES","VIES","42191","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Sossai, B.G.; Souza, T.; Alves-Araújo, A.","106","2018","04","02",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha da Lagoa Seca. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES042191","VIES042191","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-06-27 10:24:17-03","UFES","VIES","8917","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2571","1992","01","08",NA,"Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES008917","VIES008917","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-06-27 10:24:17-03","UFES","VIES","8919","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","2500","1992","01","07",NA,"Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES008919","VIES008919","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-04-27 16:09:01-03","UFES","VIES","11902","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Assis, A.M.","Assis, A.M.; Souza, R.L.D. & Zambom, O.","87","1996","01","16",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES011902","VIES011902","48094","auto",NA,NA,"1996",NA,"01","16",NA,NA,NA,NA,NA
"219","2020-04-27 16:09:01-03","UFES","VIES","11907","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Assis, A.M.","Assis, A.M.; Souza, R.L.D. & Zambom, O.","84","1996","01","16",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES011907","VIES011907","48094","auto",NA,NA,"1996",NA,"01","16",NA,NA,NA,NA,NA
"220","2020-04-27 16:09:01-03","UFES","VIES","22066","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, M.N.S. de","Dutra, R.L.S.; Assis, A.M.; Pereira, O.J. & Zambom, O.","127","1996","09","10",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES022066","VIES022066","48094","auto",NA,NA,"2005",NA,"11",NA,NA,NA,NA,NA,NA
"221","2019-06-27 10:24:17-03","UFES","VIES","29881","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"Jesus, L.M.; Fanticelle, B.S. & Vieira, P.","9","2014","04","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES029881","VIES029881","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-12 18:11:56-03","UFES","VIES","15751","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Assis, A.M.","Assis, A.M.","s.n.","1997","03","11",NA,"Brasil","Espírito Santo","São Mateus","Jazida Sapucaia.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"VIES015751","VIES015751","56510","auto",NA,NA,"1997",NA,"03","11",NA,NA,NA,NA,NA
"223","2020-04-27 16:09:01-03","UFES","VIES","5717","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Vinha, P.C.","Vinha, P.C.","1210","1991","04","16",NA,"Brasil","Espírito Santo","Serra",NA,"-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES005717","VIES005717","16451","auto",NA,NA,"1991",NA,"04",NA,NA,NA,NA,NA,NA
"224","2019-08-16 08:38:50-03","UTFPR","HCF","11665","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","G.S. Siqueira","M.G. Caxambu","4537","2013","02","02",NA,"Brasil","ES","Sooretama","Reserva Natural da Vale - RNV","-40.064722","-19.148222","44","44",NA,"arbusto ciófilo, ca. 1,30 m. Flores alvas, com fauce amarelo. Botões florais alvos.",NA,NA,NA,NA,"40°03'53 W","19°08'53,6 S","2013",NA,"02","04",NA,NA,NA,NA,NA
"225","2020-06-29 09:29:52-03","UFRRJ","RBR","3414","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S. Stapf","H. Monteiro","2886","1950","03",NA,NA,"Brasil","Rio de Janeiro","Itaguaí","Estrada Itaguaí - Itacurussá","-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,"RBR00003414","RBR00003414","17747","auto",NA,NA,"2005",NA,"12",NA,NA,NA,NA,NA,NA
"226","2020-06-29 09:29:52-03","UFRRJ","RBR","3416","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","E.F. Guimarães","H. Monteiro","2232","1940","03","02",NA,"Brasil","Rio de Janeiro","Vassouras","Morro Azul, Á margem de uma estrada, cerca de 600 m de altitude.","-43.6624984741211","-22.4039001464844",NA,NA,NA,NA,"RBR00003416","RBR00003416","33844","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-06-29 09:29:52-03","UFRRJ","RBR","43180","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","06","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F-10 Avulsa.","-43.416111","-22.909167",NA,NA,NA,NA,"RBR00043180","RBR00043180",NA,NA,"43º24'58''W","22º54'33''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-06-29 09:29:52-03","UFRRJ","RBR","37356","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"A.T.L. Brandão","45",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Cabo Frio","'Centro de Diversidade Vegetal, Fazenda ItapebaElev: 13 m.UTM 23 K 807214 7473943'","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"RBR00037356","RBR00037356","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-06-29 09:29:52-03","UFRRJ","RBR","6979","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.",NA,"L.F.T. Menezes","603","2000","07","17",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Estrada da senzala em direção à Praia da Armação, floresta de encosta.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00006979","RBR00006979","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-06-29 09:29:52-03","UFRRJ","RBR","3434","S","Plantae",NA,NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S. Stapf","H. Monteiro","3070","1951","02","11",NA,"Brasil","Rio de Janeiro","Seropédica","Rodovia Presidente Dutra, Próximo ao Guandu.","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00003434","RBR00003434","13730","auto",NA,NA,"2007",NA,"02",NA,NA,NA,NA,NA,NA
"231","2021-03-21 19:33:17-03","UFC","EAC","29150","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Melo, J.I.M.","Cavalcanti, F.S.","711","2000","02","23","Southern America","Brasil","Bahia","Lençóis","Margem direita da estrada, povoado de Tanquinho","-41.3899993896484","-12.563099861145",NA,NA,NA,"Árvore, flor branca","EAC0029150","EAC0029150","47385","auto",NA,NA,"2011",NA,"05","18",NA,NA,NA,NA,NA
"232","2021-03-21 19:33:17-03","UFC","EAC","21036","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Gomes, V.","Oliveira, M.R.L.","472","1994","04","30","Southern America","Brasil","Ceará","Guaramiranga","Sítio Cana Brava, Sa. Baturité","-38.9331016540527","-4.26332998275757","970","970",NA,"Árvore, +/-4m, fruto amarelo; Mata úmida","EAC0021036","EAC0021036","13198","auto",NA,NA,"2012",NA,"10","02",NA,NA,NA,NA,NA
"233","2021-03-21 19:33:17-03","UFC","EAC","18602","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, M.N.S.","Figueiredo, M.A.","s.n.","1989","12","04","Southern America","Brasil","Ceará","São Benedito","Pl. Ibiapaba, Sítio Cigarra, Inhunçu","-40.8650016784668","-4.0486102104187","800","800",NA,"Árvore, ca. 7m; Mata úmida","EAC0018602","EAC0018602","27894","auto",NA,NA,"2004",NA,"10",NA,NA,NA,NA,NA,NA
"234","2021-03-21 19:33:17-03","UFC","EAC","31927","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Taroda, N.","Melo, E.; França, F.; et al.","1346","1995","10","29","Southern America","Brasil","Bahia","Santa Teresinha","Morro do Cruzeiro, 3km W de Santa Teresinha, na es, Orla da mara na encosta do inselberg","-39.533333","-12.8","400","450",NA,"Arbusto, 3m, flor com pétala branca, cálice esverdeado; Mata","EAC0031927","EAC0031927",NA,NA,"-39.533333","-12.8","1997",NA,"03",NA,NA,NA,NA,NA,NA
"235","2021-03-21 19:33:17-03","UFC","EAC","45537","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Stapf, M.N.S.","Silveira, A.; Oliveira, R.F.","817","2003","02","13","Southern America","Brasil","Ceará","Guaramiranga","Sítio Lagoa","-38.971167","-4.206028","940","940",NA,"Floresta Ombrófila Montana","EAC0045537","EAC0045537",NA,NA,"-38.971167","-4.206028","2004",NA,"10","19",NA,NA,NA,NA,NA
"236","2021-03-21 19:33:17-03","UFC","EAC","49008","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Gomes, V.","Gomes, V.; Silveira, A.","619","2003","11","02","Southern America","Brasil","Ceará","Guaramiranga","Sítio Lagoa","-38.971167","-4.206028","940","940",NA,NA,"EAC0049008","EAC0049008",NA,NA,"-38.971167","-4.206028","2003",NA,"11","08",NA,NA,NA,NA,NA
"237","2021-03-21 19:33:17-03","UFC","EAC","49009","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Gomes, V.","Gomes, V.; Otutumi, A.; Ribeiro, K.","s.n.","2004","06","02","Southern America","Brasil","Ceará","Guaramiranga","Sítio Lagoa","-38.971167","-4.205833","940","940",NA,NA,"EAC0049009","EAC0049009",NA,NA,"-38.971167","-4.205833","2004",NA,"11","08",NA,NA,NA,NA,NA
"238","2021-03-21 19:33:17-03","UFC","EAC","49013","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Loiola, M.I.B.","Silveira, A.; Oliveira, R.F.","303","2002","09","12","Southern America","Brasil","Ceará","Pacoti","Sítio Lua Bonita","-38.946056","-4.194722","970","970",NA,"Árvore.","EAC0049013","EAC0049013",NA,NA,"-38.946056","-4.194722","2011",NA,"05","05",NA,NA,NA,NA,NA
"239","2021-03-21 19:33:17-03","UFC","EAC","34594","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Castro, A.S.F.","Castro, A.S.F.","1499","2004","07","11","Southern America","Brasil","Ceará","Aratuba","Estr. p/ Canindé, próx. à cidade, Substrato argiloso","-39.0449981689453","-4.41833019256592",NA,NA,NA,"Arbusto, flor branca; Mata úmida","EAC0034594","EAC0034594","11686","auto",NA,NA,"2004",NA,"10","21",NA,NA,NA,NA,NA
"240","2021-03-21 19:33:17-03","UFC","EAC","52679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","Lima-Verde, L.W.","Loiola, M.I.B.; et al.","1955","2012","08","26","Southern America","Brasil","Ceará","Tianguá","Sítio Cangote","-40.99169921875","-3.7322199344635",NA,NA,NA,"Arbusto, +/- 3m; fruto verde.","EAC0052679","EAC0052679","36695","auto",NA,NA,"2012",NA,"09","28",NA,NA,NA,NA,NA
