"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","typeStatus","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"141","2021-04-07 11:46:25-03","UFMS","CGMS","37574","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A. Pott; V.J. Pott; L.C.P. Lima.","2000","10","30",NA,"Brasil",NA,NA,"Flor branca. Habitat: Cerradão, beira de estrada. Solo areno-argiloso. Relevo inclinado suave. Habito: Arbusto. Frequente. 0,50-2,00m de altura.","CGMS1066989","8336",NA,NA,NA,"Reserva da Embrapa Gado de Corte.",NA,"(O.Berg) Mattos",NA,"Mato Grosso do Sul","-54.7166667","-20.4241667",NA,"Campo Grande",NA,NA,NA,NA,NA,"-54,7166667","-20,4241667",NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:46:25-03","UFMS","CGMS","39509","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A. Pott; V.J. Pott; L.C.P. Lima","2008","09","28",NA,"Brasil",NA,NA,"Flor branca. Fruto ausente. Frequente. Habitat: Vegetação secundária pertubada de Cerrado. Solo areno-argiloso. Relevo planalto. Habito: Subarbusto. 0,60m de altura (rebrota).","CGMS1068888","15249",NA,NA,NA,"Rodovia BR-167, km 372, 7 km E de Nova Alvorada do Sul.",NA,"(O.Berg) Mattos","V.J. Pott","Mato Grosso do Sul","-54.3833333","-21.405",NA,"Nova Alvorada do Sul","454","454",NA,NA,NA,"-54,3833333","-21,405","2014","04","08",NA,NA,NA
"143","2021-04-07 11:46:25-03","UFMS","CGMS","42624","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A. Pott","2005","12","09",NA,"Brasil",NA,NA,"Flor ausente. Habitat: Floresta decidual com Myracruodruon urundeuva, Calycophyllum multiflorum e Caesalpinia pluviosa. Solo argiloso litólico. Relevo morrote. Habito: Subarbusto. 0,80m de altura. Esparsa.","CGMS1072605","13759",NA,NA,NA,"Fazenda Princezinha, próximo à nascente do Rio Perdido, entorno do Parque Nacional da Serra da Bodoquena.",NA,"(O.Berg) Mattos","A. Pott","Mato Grosso do Sul","-56.8391666","-21.05",NA,"Bonito","569","569",NA,NA,NA,"-56,8391666","-21,05","2005",NA,NA,NA,NA,NA
"144","2021-04-07 11:46:25-03","UFMS","CGMS","47073","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A.C.Gomes; A.G.S. Arruda; D.J. Machate; F. Macedo Alves; T.C. Piva","2014","12","02",NA,"Brasil",NA,NA,"Flor ausente. Fruto verde, imaturo. Habitat: Borda de mata. Solo arenoso-argiloso. Habito: Arbusto.","CGMS1077047","34",NA,NA,NA,"RPPN - Cabeceira do Mimoso, Fazenda Laranjal.",NA,"(O.Berg) Mattos",NA,"Mato Grosso do Sul","-53.3966666","-22.0458333",NA,"Nova Andradina","367","367",NA,NA,NA,"-53,3966666","-22,0458333",NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:46:25-03","UFMS","CGMS","10094","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A. Sciamarelli; M.I.B. Oliveira; C.M. Ishimi","2002","01","24",NA,"Brasil",NA,NA,"Frutos verdes. 21K 0763910 UTM 7651299","CGMS1039377","1357",NA,NA,NA,"Estrada - BR-163. Nova Alvorada-Campo Grande.",NA,"(O.Berg) Mattos","D. Villaroel","Mato Grosso do Sul",NA,NA,NA,"Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"2013","02","18",NA,NA,NA
"146","2021-04-07 11:46:25-03","UFMS","CGMS","3437","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","C.A. Conceição","1990","11","18",NA,"Brasil",NA,NA,"Flor branca, alva vistosa. Folha membranácea. Habitat: Solo de origem arenítico-vermelho. Terrestre. Habito: Arbusto.","CGMS1016856","2764",NA,NA,NA,"Distrito de Piraputanga. Margem do rio Palmeira.",NA,"(O.Berg) Mattos","M. Sobral","Mato Grosso do Sul","-55.7872009277344","-20.4710998535156",NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:46:25-03","UFMS","CGMS","63919","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G. Hatschbach; M. Hatschbach; J.M. Silva","2002","11","16",NA,"Brasil",NA,NA,"Flor alva. Habitat: Campo limpo. Habito: Arbusto. 1 m de altura.","CGMS1096887","74269",NA,NA,NA,"Rodovia BR-267, próximo do trevo para Bela Vista.",NA,"(O.Berg) Mattos","M.L. Kawasaki","Mato Grosso do Sul","-56.5210990905762","-22.1089000701904",NA,"Bela Vista",NA,NA,"66197","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA
"148","2021-04-07 11:46:25-03","UFMS","CGMS","2843","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Leocádia","1984","05","27",NA,"Brasil",NA,NA,"Flor alva. Habitat: Terrestre. Habito: Subarbusto.","CGMS1016857",NA,NA,NA,NA,"Granja do Sapé.",NA,"(O.Berg) Mattos","M. Sobral","Mato Grosso do Sul","-54.8222007751465","-22.6341991424561",NA,"Caarapó",NA,NA,"38411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:46:25-03","UFMS","CGMS","23351","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","E.P. Seleme; A.B. Martins","2006","11","12",NA,"Brasil",NA,NA,"Flor verde-claro. Fruto verde. Habitat: Cerrado. Cerradão. Habito: Arbusto. 1,00m de altura.","CGMS1052758","24",NA,NA,NA,"Fazenda Betânia.",NA,"(O.Berg) Mattos","E.P. Seleme","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,"2007","10","20",NA,NA,NA
"150","2021-04-07 11:46:25-03","UFMS","CGMS","40977","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","M. Yano","2012","11","06",NA,"Brasil",NA,NA,"Fruto piloso. Fruto piloso. Folha escura. Análise fitoquímica.","CGMS1070948","14",NA,NA,NA,"Fazenda escola - UCDB.",NA,"(O.Berg) Mattos","V.J. Pott","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,"2014","04","08",NA,NA,NA
"151","2021-04-07 11:46:25-03","UFMS","CGMS","743","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","I.D. Mancini","1986","06","02",NA,"Brasil",NA,NA,"Fruto baciforme. Filotaxia oposta. Habitat: Cerrado. Habito: Subarbusto.","CGMS1016860","6",NA,NA,NA,"Reserva da Base Aérea, final da rua Juliete, margem esquerda.",NA,"(O.Berg) Mattos","M. Sobral","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:46:25-03","UFMS","CGMS","745","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A. de Oliveira","1984","09","26",NA,"Brasil",NA,NA,"Flor branca. Fruto baciforme. Habitat: Terrestre. Habito: Subarbusto.","CGMS1016859",NA,NA,NA,NA,"Reserva do Hospital Veterinário da UFMS.",NA,"(O.Berg) Mattos","M. Sobral","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:46:25-03","UFMS","CGMS","749","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","E. Wahl","1988","11","09",NA,"Brasil",NA,NA,"Flor branca. Fruto baciforme. Filotaxia alterna. Habitat: Terrestre. Habito: Subarbusto.","CGMS1016858","2",NA,NA,NA,"Saída para Sidrolândia.",NA,"(O.Berg) Mattos","M. Sobral","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:46:25-03","UFMS","CGMS","9738","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","S.G. Gomes; A. Sangalli; M.C. Vieira","1999","11","11",NA,"Brasil",NA,NA,"Folhas, cascas e Frutos para disfunção hepáticas, reumatismo e diarréia.","CGMS1016855",NA,NA,NA,NA,"Fazenda Azulão.",NA,"(O.Berg) Mattos","M. Sobral","Mato Grosso do Sul","-54.8055992126465","-22.2210998535156",NA,"Dourados",NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:46:25-03","UFMS","CGMS","63563","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G. Hatschbach; M. Hatschbach; E. Barbosa","1997","11","18",NA,"Brasil",NA,NA,"Flor alva. Habitat: Campo rupestre. Solo arenoso. Habito: Sublenhosa. 0,35 m de altura.","CGMS1096531","67242",NA,NA,NA,"Serra do Cabral, próximo ao Armazem da Laje.",NA,"(O.Berg) Mattos","M.L. Kawasaki","Minas Gerais","-44.1721992492676","-17.7574996948242",NA,"Joaquim Felício",NA,NA,"37503","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA
"156","2020-07-30 15:48:24-03","UFS","ASE","41572","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Luber, J","2016","04","14","Southern America","Brasil",NA,NA,"Árvore, 7m de altura. Botões florais e fruto. Sépalas verdes, pétalas brancas, fruto imaturo e maduro, ambos verdes.","ASE0043086","227","Magnoliophyta",NA,NA,"Taquarussu, Próximo a oficina",NA,"(O. Berg.) Mattos",NA,"Espírito Santo","-40.98302","-20.56484",NA,"Vargem Alta",NA,NA,NA,NA,NA,"-40.98302","-20.56484",NA,NA,NA,NA,NA,NA
"157","2019-08-20 10:20:58-03","UNICAMP","UEC","138231","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Costa, IR; Verola, CF","2004","10","28",NA,"Brazil",NA,NA,"arbusto, menos de 1m, fruto piloso com cálice acuminado, estilete persistente no fruto, folhas pilosas na face abaxial",NA,"565","Magnoliopsida",NA,NA,"Serra de Ouro Branco, Campo graminoso voltando da cachoeira",NA,"(O.Berg) Mattos","Costa, IR","Minas Gerais","-43","-20.483333",NA,"Ouro Branco","1425","1425",NA,NA,NA,"-43","-20.483333",NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:36:07-03","UNICAMP","UEC","124376","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Tozzi, AMGA; Schütz Rodrigues, R","2001","11","14",NA,"Brazil",NA,NA,"Arbusto 70cm., frutos verdes.",NA,"2001616","Magnoliopsida",NA,NA,NA,NA,"(O.Berg) Mattos","Faria Júnior, JEQ","Minas Gerais","-43.945472","-16.599667",NA,"Brasília de Minas","840","840",NA,NA,NA,"-43.945472","-16.599667","2009","09",NA,NA,NA,NA
"159","2021-03-01 16:36:10-03","UNICAMP","UEC","189357","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Lima, DF; Meireles, JE; Boelter, CR","2014","02","13",NA,"Brazil",NA,NA,"Arbusto 50 cm. Frutos imaturos verdes.; Cerrado","UEC120072","429","Magnoliopsida",NA,NA,"Chapada Diamantina. Estrada BA-245 para Guiné.","UEC120072","(O.Berg) Mattos",NA,"Bahia","-41.499722","-12.905833",NA,"Mucugê","1041","1041",NA,NA,NA,"-41.499722","-12.905833",NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:36:10-03","UNICAMP","UEC","23346","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Gouvêa, LSK; et al.","1981","01","13",NA,"Brazil",NA,NA,"Arbusto até 1,5m; frutos jovens, esverdeados.",NA,"737","Magnoliopsida",NA,NA,NA,NA,"(O.Berg) Mattos","Sobral, M","Minas Gerais","-46.564722","-21.838889",NA,"Poços de Caldas",NA,NA,NA,NA,NA,"-46.564722","-21.838889","1991",NA,NA,NA,NA,NA
"161","2021-03-01 16:36:10-03","UNICAMP","UEC","139548","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora bullata","Correa-Gomes Junior, J","1995","12","21",NA,"Paraguay",NA,NA,"Arbusto. Flor alva. Frequente. Aromática. Cerrado.",NA,"1458","Magnoliopsida",NA,NA,"8km da estrada Bela Vista",NA,"(Barb.Rodr.) Landrum","Ibrahim, M","Departamento de Amambay",NA,NA,"bullata","Pedro Juan Caballero",NA,NA,NA,NA,NA,NA,NA,"2010","03",NA,NA,NA,NA
"162","2021-03-01 16:36:10-03","UNICAMP","UEC","11652","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Tamashiro, JY","1976","11","28",NA,"Brazil",NA,NA,"Sub-arbusto. Flores brancas.",NA,"3703","Magnoliopsida",NA,NA,"Estrada Alto Paraíso a Campo Belo, km 8",NA,"(Barb.Rodr. ex Chodat & Hassl.) Landrum","Ibrahim, M","Goiás",NA,NA,"lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,"2010","03",NA,NA,NA,NA
"163","2021-03-01 16:36:10-03","UNICAMP","UEC","121919","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Proença, C; Milhomens, LCM; Lima, JCM; Mendes, V","2000","12","15",NA,"Brazil",NA,NA,"Arvoreta 1,5m. Flor branca. Frequente no local.Casca esfoliante, com muitas ramificações horizontais.",NA,"2417","Magnoliopsida",NA,NA,"Entre Urucuia e São Francisco",NA,"(Barb.Rodr. ex Chodat & Hassl.) Landrum","Ibrahim, M","Minas Gerais","-45.383333","-16.333333","lanuginosa",NA,"659","659",NA,NA,NA,"-45.383333","-16.333333","2010","03",NA,NA,NA,NA
"164","2019-08-20 10:20:58-03","UNICAMP","UEC","147141","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora sessiliflora","Aguirre, GH; et al.","2005","10","27",NA,"Brazil",NA,NA,NA,NA,"140","Magnoliopsida",NA,NA,"Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,"(O.Berg) Mattos","Sobral, M","São Paulo",NA,NA,"sessiliflora","São Luiz do Paraitinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:36:10-03","UNICAMP","UEC","121903","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Proença, C; Milhomens, LCM; Carvalho, JA; Mendes, V","2000","11","27",NA,"Brazil",NA,NA,"Flor Branca. Cheiro agardável; na folha.; CErrado sensu stricto. Solo franco-arenoso.",NA,"2285","Magnoliopsida",NA,NA,NA,NA,"(Barb.Rodr. ex Chodat & Hassl.) Landrum","Ibrahim, M","Minas Gerais","-46.433333","-16.833333","lanuginosa","Umuarama","955","955",NA,NA,NA,"-46.433333","-16.833333","2010","03",NA,NA,NA,NA
"166","2021-03-01 16:36:10-03","UNICAMP","UEC","21293","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Heringer, EP","1975","08","29",NA,"Brazil",NA,NA,"Arbustinho com 30cm, ereto, flores rara alvas.",NA,"14944","Magnoliopsida",NA,NA,"Sobradinho",NA,"(O.Berg) Mattos","Ibrahim, M","Distrito Federal","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,"2010","03",NA,NA,NA,NA
"167","2021-03-01 16:36:10-03","UNICAMP","UEC","189552","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Souza, VC","2016","01","26",NA,"Brazil",NA,NA,"Árvore, ca. 4m alt; frutos esverdeados; Mata ciliar","UEC126720","40087","Magnoliopsida",NA,NA,"Estrada entre Camanducaia e Monte Verde, cerca de 10 km de Camanducaia. Estrada para área de melhoramentos","UEC126720","(O.Berg) Mattos","Souza, VC","Minas Gerais","-46.1446990966797","-22.7553005218506",NA,"Camanducaia",NA,NA,"22140","auto",NA,NA,NA,"2016","01","26",NA,NA,NA
"168","2021-03-01 16:36:10-03","UNICAMP","UEC","110674","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa","Vitta, FA","1996","12","17",NA,"Brazil",NA,NA,"Frutos amarelos.; Cerrado decíduo sobre grande afloramento quartzico, lado direito da estradinha.","UEC127371","388","Magnoliopsida",NA,NA,"Serra do Cipó, Estrada para sede do IBAMA, vale do rio Cipó.",NA,"(Barb.Rodr. ex Chodat & Hassl.) Landrum","Ibrahim, M","Minas Gerais","-43.7449989318848","-19.513599395752","lanuginosa","Jaboticatubas","800","800","31264","auto",NA,NA,NA,"2014","10",NA,NA,NA,NA
"169","2021-03-01 16:36:10-03","UNICAMP","UEC","42781","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Brites, VLO; et al.","1983","01","12",NA,"Brazil",NA,NA,"Arbusto 1,5m",NA,"s.n.","Magnoliopsida",NA,NA,"Campo do Meio, Cerrado",NA,"(O.Berg) Mattos","Arantes, AA","Minas Gerais","-44.999698638916","-21.2453002929688",NA,"Lavras",NA,NA,"20044","auto",NA,NA,NA,"1995","12",NA,NA,NA,NA
"170","2021-03-01 16:36:10-03","UNICAMP","UEC","21316","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Leitão Filho, HF; Martins, FR; Barros, RC","1979","11","05",NA,"Brazil",NA,NA,"Árvbore até 6m, flores em botão, brancacentos",NA,"10614","Magnoliopsida",NA,NA,"Rodovia para Montes Verdes",NA,"(O.Berg) Mattos","Landrum, LR","São Paulo","-46.2700004577637","-22.9300003051758",NA,"Joanópolis",NA,NA,"22329","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA
"171","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Lima, R.A. de","1897","12",NA,NA,"Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"(O.Berg) Mattos","Kawasaki, M.L.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"172","2019-11-06 09:56:39-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Lima, R.A. de",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto, flor creme",NA,"s.n.",NA,NA,NA,"Terreno úmido",NA,"(O.Berg) Mattos","Kawasaki, M.L.","Minas Gerais","-43.6002998352051","-18.2493991851807",NA,"Diamantina",NA,NA,"101169","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA
"173","2020-10-14 10:03:22-03","FURB","FURB","1726","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","2002","11","16",NA,"Brasil",NA,NA,NA,"FURB02412",NA,NA,NA,NA,"Rodovia BR-267, préximo do trevo para Bela Vista.","FURB02412","(O.Berg) Mattos","Kawasaki, ML","Mato Grosso do Sul","-56.5210990905762","-22.1089000701904",NA,"Bela Vista",NA,NA,"66197","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA
"174","2021-03-16 17:53:52-03","UCS","HUCS","12484","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Hatschbach, G.","1997","11","18",NA,"Brasil",NA,NA,"campo rupestre -solo",NA,"67242","Angiospermae","Myrtales",NA,"Serra do Cabral-próximo ao armazém da Laje",NA,"(O. Berg) Mattos","Kawasaki, M.L.","Minas Gerais","-44.1721992492676","-17.7574996948242",NA,"Joaquim Felicio",NA,NA,"37503","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA
"175","2020-04-27 16:10:43-03","UFES","VIES","34161","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","J.P.F. Zorzanelli; A.E. Silva","2015",NA,NA,NA,"Brasil",NA,NA,NA,"VIES034161","1258",NA,NA,NA,"Distrito de Alvorada.","VIES034161","(O.Berg) Mattos","J. Luber","Minas Gerais","-42.140556","-20.726111",NA,"Carangola",NA,NA,NA,NA,NA,"42º8'26''W","20º43'34''S","2016","04","27",NA,NA,NA
"176","2019-08-16 08:40:12-03","UTFPR","HCF","7087","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","G.A. Damasceno-Júnior","2006","12","10",NA,"Brasil",NA,NA,"arbusto, flor branca. Solo: arenoso. Relevo: recortado em V com erosão.",NA,"4470",NA,NA,NA,"margem de córrego degradado",NA,"(O.Berg.) Mattos","D.F. Lima","MS","-54.394139","-20.554028",NA,"Campo Grande",NA,NA,NA,NA,NA,"54°23'38,9 W","20°33'14,5 S","2011","08","25",NA,NA,NA
"177","2019-08-16 08:40:12-03","UTFPR","HCF","4193","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A.R. Silva","2006","07","18",NA,"Brasil",NA,NA,"arvoreta ca. 4 m de altura, heliófita. Tronco com casca descamante. Folhas discolores e pilosas. Flores brancas e fruto imaturo verde.",NA,"3",NA,NA,NA,"Fazenda Caxambu (Estrada Boa Esperança-",NA,"(O.Berg.) Mattos","J. Cordeiro & E.D. Lozano","MG","-45.5657997131348","-21.0900001525879",NA,"Boa Esperança",NA,NA,"37175","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA
"178","2019-08-16 08:40:12-03","UTFPR","HCF","540","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","M.G. Caxambu","2003","11","20",NA,"Brasil",NA,NA,"Arbusto lenhoso com 60cm de altura com flores brancas.",NA,"200",NA,NA,NA,"Cerrado",NA,"(O.Berg.) Mattos","G. Hatschbach","PR","-52.3830986022949","-24.0456008911133",NA,"Campo Mourão",NA,NA,"28572","auto",NA,NA,NA,"2004","05","05",NA,NA,NA
"179","2019-08-16 08:40:12-03","UTFPR","HCF","1516","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","A. Favro","2004","11","06",NA,"Brasil",NA,NA,"Arbustiva, do campo cerrado. Flores brancas.",NA,"42",NA,NA,NA,"Cerrado Valtra",NA,"(O.Berg.) Mattos","J. Cordeiro & E. Barboza","PR","-52.3830986022949","-24.0456008911133",NA,"Campo Mourão",NA,NA,"28572","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA
"180","2020-06-29 09:31:26-03","UFRRJ","RBR","30758","S","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","J.R. Otero","1939","04","22",NA,"Brasil",NA,NA,NA,"RBR00030758","361",NA,NA,NA,"Fazenda pacuy","RBR00030758","(O.Berg) Mattos",NA,"Mato Grosso",NA,NA,NA,"Ponta Porã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2013-04-01 09:15:44-03","IPT","BCTW","9237","S","Plantae",NA,"Campomanesia","sessiliflora","Campomanesia sessiliflora lanuginosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,"sinonímia: Campomanesia langsdorffii",NA,NA,"Magnoliophyta",NA,NA,"Rio Grande",NA,"(O. Berg) Mattos",NA,"São Paulo",NA,NA,"lanuginosa","Paranapiacaba",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-21 19:37:31-03","UFC","EAC","46397","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Silveira, E.R.","2009","12","17","Southern America","Brasil",NA,NA,"Arbusto, flor branca.","EAC0046397","s.n.","Dicotyledon",NA,NA,"margem da estrada de Mucugê a João Correia","EAC0046397","(O.Berg) Mattos","Guedes, M.L.","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","03",NA,NA,NA,NA
"183","2020-12-21 16:36:20-03","MBM","MBM","103612","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Rodrigues, I.A.; et al.; et al.","1977","11","05","Southern America","Brazil",NA,NA,NA,"MBM103612","222",NA,NA,NA,"Parque do Jatobá","MBM103612","(O.Berg) Mattos","Barroso, G.M.","Mato Grosso do Sul","-54.6464004516602","-20.4428005218506",NA,"Campo Grande",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:36:20-03","MBM","MBM","210138","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","sessiliflora","Campomanesia sessiliflora","Braga, P.I.S.; et al.; et al.","1981","08",NA,"Southern America","Brazil",NA,NA,NA,"MBM210138","s.n.",NA,NA,NA,"Fazenda Macedônia","MBM210138","(O.Berg) Mattos","Sobral, M.","Minas Gerais","-42.1391983032227","-19.7896995544434",NA,"Caratinga",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
