"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"174","2019-08-27 13:28:59-03","IAP","PACA-AGP","28048","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","P. Buck",NA,"1945","02",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor masculina","PACA028048",NA,"Magnoliophyta","Euphorbiales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"175","2019-08-27 13:28:59-03","IAP","PACA-AGP","61553","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1958","09","29","Camargo, O. R.","2679","1957","11","22","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: ad silvam Fenofase: fruto","PACA061553",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"176","2019-08-27 13:28:59-03","IAP","PACA-AGP","59437","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1957","05","03","Camargo, O. R.","929","1956","11","15","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor masculina","PACA059437",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"177","2019-08-27 13:28:59-03","IAP","PACA-AGP","59393","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1957","05","04","Camargo, O. R.","1005","1956","11","15","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA059393",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"178","2019-08-27 13:28:59-03","IAP","PACA-AGP","59392","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1957","05","04","Camargo, O. R.","1004","1956","11","11","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA059392",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"179","2019-08-27 13:28:59-03","IAP","PACA-AGP","40291","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","01","28","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor masculina","PACA040291",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"180","2019-08-27 13:28:59-03","IAP","PACA-AGP","45697","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1950","02","07","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor masculina","PACA045697",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"181","2019-08-27 13:28:59-03","IAP","PACA-AGP","45698","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1950","02","07","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA045698",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"182","2019-08-27 13:28:59-03","IAP","PACA-AGP","60980","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1957","08","19","Camargo, O. R.","1484","1957","05","18","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor masculina","PACA060980",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"183","2019-08-27 13:28:59-03","IAP","PACA-AGP","62245","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1958","09","28","Camargo, O. R.","2038","1957","10","13","Brasil","RS","Garibaldi",NA,"-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA062245",NA,"Magnoliophyta","Euphorbiales",NA,NA,"25074","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"184","2019-08-27 13:28:59-03","IAP","PACA-AGP","62198","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1958","09","28","Camargo, O. R.","2055","1957","10","13","Brasil","RS","Garibaldi",NA,"-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA062198",NA,"Magnoliophyta","Euphorbiales",NA,NA,"25074","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"185","2019-08-27 13:28:59-03","IAP","PACA-AGP","61829","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1958","09","27","Camargo, O. R.","2253","1957","10","29","Brasil","RS","Garibaldi",NA,"-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA061829",NA,"Magnoliophyta","Euphorbiales",NA,NA,"25074","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"186","2019-08-27 13:28:59-03","IAP","PACA-AGP","98377","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","B. Rambo",NA,NA,NA,"Sehnem, A.","4161","1949","12","28","Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"Com duplicata no HASU.","PACA098377",NA,"Magnoliophyta","Euphorbiales",NA,NA,"13851","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"187","2019-08-27 13:28:59-03","IAP","PACA-AGP","44970","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","12","26","Brasil","RS","Gramado","p. Canela","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"SEM MATERIAL Habitat: in araucarieto Fenofase: flor masculina","PACA044970",NA,"Magnoliophyta","Euphorbiales",NA,NA,"13851","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"188","2019-08-27 13:28:59-03","IAP","PACA-AGP","61311","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1958","09","30","J. Pivetta","1200","1956","01","24","Brasil","RS","Horizontina",NA,"-54.3078002929688","-27.6257991790771",NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA061311",NA,"Magnoliophyta","Euphorbiales",NA,NA,"15214","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"189","2019-08-27 13:28:59-03","IAP","PACA-AGP","61312","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1958","09","30","J. Pivetta","1199","1956","01","29","Brasil","RS","Horizontina",NA,"-54.3078002929688","-27.6257991790771",NA,NA,NA,NA,"Habitat: ad silvam Fenofase: fruto","PACA061312",NA,"Magnoliophyta","Euphorbiales",NA,NA,"15214","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"190","2019-08-27 13:28:59-03","IAP","PACA-AGP","93016","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","J. Larocca",NA,NA,NA,"J. Larocca",NA,"1998","05",NA,"Brasil","RS","Igrejinha","Morada Verde","-50.7902984619141","-29.5743999481201",NA,NA,NA,NA,"HASU 9551. Fenofase: inflorescência","PACA093016",NA,"Magnoliophyta","Euphorbiales",NA,NA,"12791","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"191","2019-08-27 13:28:59-03","IAP","PACA-AGP","43247","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","09","05","Brasil","RS","Montenegro","Estação Capela","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"fl. masc. nondum evoluto Habitat: in silva campestri Fenofase: na","PACA043247",NA,"Magnoliophyta","Euphorbiales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"192","2019-08-27 13:28:59-03","IAP","PACA-AGP","2267","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1935","12","21","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor masculina","PACA002267",NA,"Magnoliophyta","Euphorbiales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"193","2019-08-27 13:28:59-03","IAP","PACA-AGP","32922","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","E. Friderichs SJ",NA,"1945","10","02","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: ad silvam primaevam Fenofase: flor masculina","PACA032922",NA,"Magnoliophyta","Euphorbiales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"194","2019-08-27 13:28:59-03","IAP","PACA-AGP","35739","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Henz, E.",NA,"1946","12","27","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor masculina","PACA035739",NA,"Magnoliophyta","Euphorbiales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"195","2019-08-27 13:28:59-03","IAP","PACA-AGP","29580","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Henz, E.",NA,"1945","09","12","Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: ad silvam primaevam Fenofase: flor masculina","PACA029580",NA,"Magnoliophyta","Euphorbiales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"196","2019-08-27 13:28:59-03","IAP","PACA-AGP","28614","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","ad fl. Uruguai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor masculina","PACA028614",NA,"Magnoliophyta","Euphorbiales",NA,NA,"35080","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"197","2019-08-27 13:28:59-03","IAP","PACA-AGP","43191","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","09","02","Brasil","RS","Novo Hamburgo","ad montem Ferrabraz","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"fl. masc. nondum evoluto Habitat: in silvula secundaria Fenofase: na","PACA043191",NA,"Magnoliophyta","Euphorbiales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"198","2019-08-27 13:28:59-03","IAP","PACA-AGP","39968","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","01","12","Brasil","RS","Novo Hamburgo","ad montem Ferrabraz","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"Habitat: in silvula secundaria Fenofase: flor masculina","PACA039968",NA,"Magnoliophyta","Euphorbiales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"199","2019-08-27 13:28:59-03","IAP","PACA-AGP","39881","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","01","12","Brasil","RS","Novo Hamburgo","ad montem Ferrabraz","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"Habitat: ad silvam primaevam Fenofase: fruto","PACA039881",NA,"Magnoliophyta","Euphorbiales",NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"200","2019-08-27 13:28:59-03","IAP","PACA-AGP","47326","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","A. Spies",NA,"1949","02",NA,"Brasil","RS","Santa Rosa","Campinas","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor feminina","PACA047326",NA,"Magnoliophyta","Euphorbiales",NA,NA,"19818","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"201","2019-08-27 13:28:59-03","IAP","PACA-AGP","44893","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","12","18","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor masculina","PACA044893",NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"202","2019-08-27 13:28:59-03","IAP","PACA-AGP","4382","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1941","02","07","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor masculina","PACA004382",NA,"Magnoliophyta","Euphorbiales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"203","2019-08-27 13:28:59-03","IAP","PACA-AGP","1468","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1934","11","14","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: flor masculina","PACA001468",NA,"Magnoliophyta","Euphorbiales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"204","2019-08-27 13:28:59-03","IAP","PACA-AGP","38853","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1948","12","17","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor masculina","PACA038853",NA,"Magnoliophyta","Euphorbiales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"205","2019-08-27 13:28:59-03","IAP","PACA-AGP","38579","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1948","12","07","Brasil","RS","São Leopoldo","ad montem das Cabras","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in silva secundaria Fenofase: fruto","PACA038579",NA,"Magnoliophyta","Euphorbiales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"206","2019-08-27 13:28:59-03","IAP","PACA-AGP","40914","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1949","04","07","Brasil","RS","São Leopoldo","ad montem das Cabras","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: ad silvam primaevam Fenofase: flor masculina","PACA040914",NA,"Magnoliophyta","Euphorbiales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"207","2019-08-27 13:28:59-03","IAP","PACA-AGP","38652","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1948","12","10","Brasil","RS","São Leopoldo","Rio dos Sinos","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: fruto","PACA038652",NA,"Magnoliophyta","Euphorbiales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"208","2019-08-27 13:28:59-03","IAP","PACA-AGP","51499","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1951","12","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto","PACA051499",NA,"Magnoliophyta","Euphorbiales",NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"209","2019-08-27 13:28:59-03","IAP","PACA-AGP","53682","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1953","01","17","Brasil","SC","Itapiranga","ad fl. Uruguai","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor masculina","PACA053682",NA,"Magnoliophyta","Euphorbiales",NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"210","2019-08-27 13:28:59-03","IAP","PACA-AGP","49914","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1951","02","06","Brasil","SC","Itapiranga","ad fl. Uruguai","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: fruto","PACA049914",NA,"Magnoliophyta","Euphorbiales",NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"211","2019-08-27 13:28:59-03","IAP","PACA-AGP","49674","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Emrich-Rambo","1954","07","29","Rambo, B.",NA,"1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor masculina","PACA049674",NA,"Magnoliophyta","Euphorbiales",NA,NA,"70701","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"212","2019-08-27 13:28:59-03","IAP","PACA-AGP","96320","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","M. Zanotto",NA,NA,NA,"M. Zanotto",NA,"2005","02","01","Brasil","SC","Maravilha","Mata do Seminário","-53.1725006103516","-26.760799407959",NA,NA,"550","550","HASU s/ n°.","PACA096320",NA,"Magnoliophyta","Euphorbiales",NA,NA,"12440","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"213","2019-08-27 13:28:59-03","IAP","PACA-AGP","65224","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","L. B. Smith","1960",NA,NA,"Reitz, R.","8071","1958","12","17","Brasil","SC","Urussanga","Lauro Muller - Pinhal da Companhia","-49.32080078125","-28.5177993774414",NA,NA,NA,NA,"HBR 22154 Habitat: beira de rio","PACA065224",NA,"Magnoliophyta","Euphorbiales",NA,NA,"14548","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-20 21:16:56-03","UFV","VIC","4968","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll. Arg.","Hatschbach, G.","1967","11",NA,"Hatschbach, G.","17614","1967","10","27","Brasil","Paraná","Rio Branco do Sul","São Vicente, Mata secundária junto à córrego.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Arbusto.","VIC004968","VIC004968",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-10 14:35:05-03","UFSC","CTBS","320","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.",NA,NA,NA,NA,"Pastore, José Floriano Barêa; Scipioni, Marcelo Callegari & Marcon, Amanda Koche","5017","2014","10","04","Brasil","Santa Catarina","Três Barras","Área da empresa RIGESA,","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,"Arbusto com 1 metro de altura com flores verdes e estames brancos. Local de relevo plano com ocorrência relativamente rara. Borda de mata.",NA,NA,NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-24 17:09:02-03","UFES","SAMES","7457","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","Gasper,A.L.de","2009",NA,NA,"Sevegnani,L.",NA,"2009","05","24","Brasil","Santa Catarina","Santa Catarina","Entre Itaiópolis e Santa Cecília. BR-116",NA,NA,"-499933333.0","-263291667.0","867","867",NA,"SAMES07457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-21 14:35:34-03","UFJF","CESJ","39510","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","G. Hatschbach","2001",NA,NA,"J. Cordeiro; E. Barbosa","1902","2001","03","20","Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,50m, flor esverdeada. Capão degradado.","CESJ039510",NA,"Angiosperma",NA,"América do Sul",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-04-07 11:43:11-03","UFMS","CGMS","35347","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","J. Cordeiro","2008",NA,NA,"M.G. Caxambu; et.al","1803","2007","11","03","Brasil","Paraná","Ponta Grossa","Buraco do Padre.","-49.9708334","-25.1827778","-49,9708334","-25,1827778","866","866","Botões florais esverdeados. Habitat: Estepe (Campos Gerais). Relevo: Ondulado. Orla da floresta. Habito: Arbusto. 2,00m de altura.","CGMS1064746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-04-07 11:43:11-03","UFMS","CGMS","9176","PreservedSpecimen","Plantae","Euphorbiaceae","Bernardia","pulchella","Bernardia pulchella","(Baill.) Müll.Arg.","I. Cordeiro",NA,NA,NA,"A. Sciamarelli; S.M. da Silva; M.I.B. de Oliveira; L. Barbosa; A. Omedo; M.T.L.P. Peres; L.P. Clemente","859","2001","05","08","Brasil","Mato Grosso do Sul","Caarapó","21K 0721766 UTM 7505777. Fazenda Rancho Verde.","-54.8222007751465","-22.6341991424561",NA,NA,NA,NA,"Com frutos. Habitat: Beira de mata. Habito: Subarbusto.","CGMS1019009",NA,NA,NA,NA,NA,"38411","auto",NA,NA,NA,NA,NA,NA,NA,NA
