"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"608","2020-03-05 14:14:18-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Carniello, MA; Mello, AR; Silva, VP; El Hage, PPF; Espinosa, LAG","1958","2008","08","16","América","Brasil","Mato Grosso","Córrego Padre Inácio, Sítio Duas Irmãs.",NA,NA,"Levantamento florístico e fitossociológico de uma área remanescente de cerrado alagável.",NA,"Magnoliidae","Zingiberales","L.","Cáceres","-57.6789016723633","-16.0706005096436",NA,"Pott, A",NA,NA,NA,NA,"2008","09",NA,"172193","auto",NA,NA,NA,NA,NA
"609","2020-03-05 14:14:18-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Carniello, MA; Mello, AR; Silva, VP; El Hage, PPF; Espinosa, LAG","1958","2008","08","16","América","Brasil","Mato Grosso","Córrego Padre Inácio, Sítio Duas Irmãs.",NA,NA,"Levantamento florístico e fitossociológico de uma área remanescente de cerrado alagável.",NA,"Magnoliidae","Zingiberales","L.","Cáceres","-57.6789016723633","-16.0706005096436",NA,"Pott, A",NA,NA,NA,NA,"2008","09",NA,"172193","auto",NA,NA,NA,NA,NA
"610","2020-03-05 14:14:18-03","UNEMAT","HPAN","5489","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Carniello, MA","830","2005","08","13","América","Brasil","Mato Grosso","Porto Limão",NA,NA,NA,NA,"Magnoliidae","Zingiberales","L.","Cáceres","-57.6789016723633","-16.0706005096436",NA,"Carniello, MA",NA,NA,NA,NA,"2005","08",NA,"172193","auto",NA,NA,NA,NA,NA
"611","2020-03-05 14:14:18-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Carniello, MA; Martins-Silva, RM; Pedroga, JA","830","2005","08","13","América","Brasil","Mato Grosso","Porto Limão",NA,NA,NA,NA,"Magnoliidae","Zingiberales","L.","Cáceres","-57.6789016723633","-16.0706005096436",NA,"Carniello, MA",NA,NA,NA,NA,"2005","08","28","172193","auto",NA,NA,NA,NA,NA
"612","2020-03-05 14:14:18-03","UNEMAT","HPAN","5571","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Carniello, MA; Martins-Silva, R; Pedroga, JA","0830","2005","08","13","América","Brasil","Mato Grosso","Porto Limão, Arbustivo; inflorescência amarela.",NA,NA,NA,NA,"Magnoliidae","Zingiberales","L.","Cáceres","-57.6789016723633","-16.0706005096436",NA,"Carniello, MA",NA,NA,NA,NA,"2005","08","28","172193","auto",NA,NA,NA,NA,NA
"613","2020-12-02 09:07:26-03","UNITINS","HUTO","2281","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Santos, E.R.","1936","2009","07","04",NA,"Brasil","Maranhão","Ponto 630. Lagoa do Franciel",NA,NA,"Herbácea, emergente. Flores de bracteas verdes, corola roxa; Lagoa","HUTO002281",NA,NA,"L.","Carolina","-47.582778","-7.443889","HUTO002281",NA,"194","194","-47.582778","-7.443889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-12-02 09:07:26-03","UNITINS","HUTO","2779","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Soares, C.B.","1004","2009","04","28",NA,"Brasil","Tocantins","Sub-bacia do ribeirão São João. Próximo ao aterro",NA,NA,"Herbácea com cerca de 2,50 m de altura. Flores com cálice verde e pétalas brancas; Área alagável","HUTO002779",NA,NA,"L.","Palmas","-48.228889","-10.384444",NA,NA,"227","227","-48.228889","-10.384444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-12-02 09:07:26-03","UNITINS","HUTO","2235","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Santos, E.R.","s.n.","2009","02","07",NA,"Brasil","Tocantins","Lagoa do Buriti ( Ilha São José)",NA,NA,"Lagoa","HUTO002235",NA,NA,"L.","Babaçulândia","-47.567222","-7.015556",NA,NA,"147","147","-47.567222","-7.015556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-12-02 09:07:26-03","UNITINS","HUTO","2280","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Santos, E.R.","s.n.","2009","02","09",NA,"Brasil","Tocantins","Lagoa do Doroteo. Ponto 627",NA,NA,"Herbácea, emergente; Lagoa","HUTO002280",NA,NA,"L.","Filadélfia","-47.6475","-7.309722","HUTO002280",NA,"147","147","-47.6475","-7.309722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2020-12-02 09:07:26-03","UNITINS","HUTO","2276","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Santos, E.R.","s.n.","2009","02","07",NA,"Brasil","Tocantins","Ponto 622. Lagoa do Buriti (Ilha São José)",NA,NA,"Herbácea, emergente; Lagoa","HUTO002276",NA,NA,"L.","Babaçulândia","-47.567222","-7.015556","HUTO002276",NA,"147","147","-47.567222","-7.015556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-10-07 09:22:53-03","UEFS","HUEFS","105660","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Melo, E.","4240","2006","01","09",NA,"Brasil","Mato Grosso do Sul","20Km da cidade.",NA,NA,NA,"HUEFS0105660","Angiospermae","Zingiberales","L.","Porto Murtinho","-57.907778","-21.712778","HUEFS0105660","N.K.Luna","92","92","57W54'28''","21S42'46''","2017","11",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"619","2019-10-07 09:22:53-03","UEFS","HUEFS","162853","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Costa-Lima, J.L.","1267","2014","05","21",NA,"Brasil","Paraíba","Às margens da rodovia PB-417, ca. de 1 Km da rodovia BR-230, sentido Bom Jesus, próximo a açude nas margens da estrada. Trecho 2 do Ramal IV do Eixo Norte (PB-RN).",NA,NA,"Savana Estépica. Luvissolo Crômico Órtico","HUEFS0162853","Angiospermae","Zingiberales","L.","Bom Jesus","-38.634444","-6.848611","HUEFS0162853",NA,"303","303","38W38'4''","6S50'55''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"620","2019-10-07 09:22:53-03","UEFS","HUEFS","199842","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pereira-Silva, G.","15189","2010","03","25",NA,"Brasil","Rondônia","Jaci-ParanáEstrada de acesso ao ponto Prainha(balsa da mineradora)km 12.",NA,NA,"Floresta Estacional Semidecidual. Solo argiloso.","HUEFS0199842","Angiospermae","Zingiberales","L.","Porto Velho","-64.988333","-9.574444","HUEFS0199842",NA,"90","90","64W59'18''","9S34'28''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"621","2019-10-07 09:22:53-03","UEFS","HUEFS","221506","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Oliveira, R.P.","2318","2016","04","08",NA,"Brasil","Bahia","Sítio do Conde, Lagoa do lado esquerdo da estrada indo para o Conde.",NA,NA,NA,"HUEFS0221506","Angiospermae","Zingiberales","L.","Conde","-37.590556","-11.833611","HUEFS0221506",NA,"11","11","37w35'26''","11s50'1''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"622","2019-10-07 09:22:53-03","UEFS","HUEFS","25910","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Harley, R.M.","PCD3407","1996","07","04",NA,"Brasil","Bahia","Lagoa Antônio Teixeira Sobrinho a 6 km de Jacobina.",NA,NA,NA,"HUEFS0025910","Angiospermae","Zingiberales","L.","Jacobina","-40.533333","-11.166667","HUEFS0025910",NA,"728","728","40W32'","11S10'",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"623","2019-10-07 09:22:53-03","UEFS","HUEFS","44391","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Miranda, E.B.","383","2000","03","30",NA,"Brasil","Bahia","Localidade Arroz - brejo próximo ao Rio Preto.",NA,NA,NA,"HUEFS0044391","Angiospermae","Zingiberales","L.","Formosa do Rio Preto","-45.271389","-11.059444","HUEFS0044391",NA,"480","480","45W16'17''","11S3'34''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"624","2019-10-07 09:22:53-03","UEFS","HUEFS","61148","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Harley, R.M.","PCD3407","1996","07","04",NA,"Brasil","Bahia","Lagoa Antônio Teixeira Sobrinho, a 6 km de Jacobina.",NA,NA,NA,"HUEFS0061148","Angiospermae","Zingiberales","L.","Jacobina","-40.533333","-11.166667","HUEFS0061148","M.N.Saka","728","728","40W32'","11S10'","2014","10",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"625","2019-10-07 09:22:53-03","UEFS","HUEFS","62677","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Guedes, M.L.S.","PCD4622","1997","01","29",NA,"Brasil","Bahia","Remanso/Maribus.",NA,NA,"Pântano.","HUEFS0062677","Angiospermae","Zingiberales","L.","Lençóis","-41.316667","-12.65","HUEFS0062677","M.N.Saka","380","380","41W19'","12S39'","2014","10",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"626","2019-10-07 09:22:53-03","UEFS","HUEFS","79503","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Costa-Lima, J.L.","1385","2014","06","26",NA,"Brasil","Rio Grande do Norte","Caminho para a Serra da Canabrava, Sítio Canabrava, ca. de 3 Km a esqueda da rodovia BR-405, sentido Major Felipe-José da Penha",NA,NA,"Savana Estépica. Argissolo Vermelho-Amarelo Eutrófico","HUEFS0079503","Angiospermae","Zingiberales","L.","José da Penha","-38.332778","-6.373889","HUEFS0079503",NA,"384","384","38W19'58''","6S22'26''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"627","2019-10-07 09:22:53-03","UEFS","HUEFS","3759","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Pinheiro, R.S.","2224","1973","08","05",NA,"Brasil","Bahia",NA,NA,NA,NA,"HUEFS0003759","Angiospermae","Zingiberales","L.","Caatiba","-40.4075012207031","-14.9766998291016","HUEFS0003759",NA,NA,NA,NA,NA,NA,NA,NA,"35485","auto","Lilianae",NA,NA,NA,NA
"628","2019-11-22 16:08:21-03","UEFS","HUEFS","253157","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Luna, N.K.","494","2018","08","23",NA,"Brasil","Pernambuco","Antes do pedágio para Porto de Galinhas.",NA,NA,NA,"HUEFS0253157","Angiospermae","Zingiberales","L.","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25282","auto","Lilianae",NA,NA,NA,NA
"629","2019-10-07 09:22:53-03","UEFS","HUEFS","209508","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Sousa, N.X.M.","22","2014","04","25",NA,"Brasil","Bahia","Margens do Rio CoChó, próximo da ponte da estrada Boninal/Povoado Caititu. Região alagada.",NA,NA,NA,"HUEFS0209508","Angiospermae","Zingiberales","L.","Boninal","-41.8274993896484","-12.7017002105713","HUEFS0209508",NA,NA,NA,NA,NA,NA,NA,NA,"38064","auto","Lilianae",NA,NA,NA,NA
"630","2017-04-20 15:56:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. B. Foster","12405","1988","11","20","South America","Bolivia","Beni",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-65.5","-14",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"12405",NA
"631","2017-04-20 15:56:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","T. J. Killeen","2255","1986","11","26","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-61.5","-17.5",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"2255",NA
"632","2017-09-29 16:49:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","F. Mereles","7016","1997","9","10","South America","Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-58.75","-21",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"7016",NA
"633","2019-06-11 13:50:12-03","F","FMNH-SEEDPLANTS","V0354050F","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","S. A. Mori","11526","1979","3","14","South America","Brazil","Bahia",NA,NA,NA,NA,"V0354050F","Spermatophyta",NA,NA,NA,"-42","-11",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"11526",NA
"634","2019-01-25 15:42:31-02","IAC","IAC","19153","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","H.F. Leitão Filho","s/nº","1967","04","15",NA,"Brasil","São Paulo","Agua Preta",NA,NA,"planta de local úmido",NA,NA,NA,"L.","Pindamonhangaba","-45.4617","-22.9239",NA,"S. Vieira",NA,NA,"-45.4617","-22.9239","2000","03","15",NA,NA,NA,NA,NA,NA,NA
"635","2019-01-25 15:42:31-02","IAC","IAC","19891","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","H.M. Souza","s/nº","1968","05","05",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"L.","Indaiatuba","-47.2181","-23.0903",NA,"S. Vieira",NA,NA,"-47.2181","-23.0903","2000","03","05",NA,NA,NA,NA,NA,NA,NA
"636","2019-01-25 15:42:31-02","IAC","IAC","33042","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R.B. Torres et al.","144","1997","04","02",NA,"Brasil","São Paulo","IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,"L.","Pariquera-Açu","-47.8825","-24.608333",NA,"L.C. Bernacci",NA,NA,"-47.882500","-24.608333","2017","11","10",NA,NA,NA,NA,NA,NA,NA
"637","2019-01-25 15:42:31-02","IAC","IAC","33070","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R.B. Torres et al.","152","1997","04","02",NA,"Brasil","São Paulo","IAC, Estação Experimental, Mata Atlântica",NA,NA,NA,NA,NA,NA,"L.","Pariquera-Açu","-47.8825","-24.608333",NA,"L.C. Bernacci",NA,NA,"-47.882500","-24.608333","2017","11","10",NA,NA,NA,NA,NA,NA,NA
"638","2019-01-25 15:42:31-02","IAC","IAC","40542","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","S.L. Jung-Mendaçolli; J.P. Cabral; M.S. Moreno & H.R. Gonçalves","1117","2000","10","27",NA,"Brasil","São Paulo","IAC, Estação Experimental, área nativa",NA,NA,NA,NA,NA,NA,"L.","Monte Alegre do Sul","-46.668492","-22.694886",NA,"L.C. Bernacci",NA,NA,"-46.668492","-22.694886","2017","11","10",NA,NA,NA,NA,NA,NA,NA
"639","2019-01-25 15:35:24-02","IAC","IAC","43926","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","S.A. Nicolau; W. Uzuele & C. Nolasco","2459","1998","02","24",NA,"Brasil","São Paulo","Várzea do Jenipapo, lagos marginais na área da Votorantim Papel e Celulose S.A",NA,NA,NA,NA,NA,NA,"L.","Luís Antônio","-47.7044","-21.555",NA,"S.A. Nicolau et al.",NA,NA,"-47.7044","-21.5550","1998","02","24",NA,NA,NA,NA,NA,NA,NA
"640","2019-01-25 15:42:31-02","IAC","IAC","4671","S","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","O.T. Mendes","168","1938","11","19",NA,"Brasil","São Paulo","IAC, Estação Experimental, próximo ao Rio São Domingos",NA,NA,NA,NA,NA,NA,"L.","Pindorama","-48.902742","-21.218542",NA,"V.L.C.R. Uliana",NA,NA,"-48.902742","-21.218542","2001","05","11",NA,NA,NA,NA,NA,NA,NA
"641","2020-07-23 12:12:32-03","CEPLAC","CEPEC","103408","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Miranda, E.B.","383","2000","03","30",NA,"Brasil","Bahia","Localidade Arroz - brejo próximo ao Rio Preto.",NA,NA,NA,NA,NA,NA,NA,"FORMOSA DO RIO PRETO","-45.266667","-11.05",NA,"Sem Informação","480","480","45W16'","11S3'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-07-23 12:12:32-03","CEPLAC","CEPEC","72733","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. M. Harley","3407","1988","07","05",NA,"Brasil","Bahia","Lagoa Antonio Teixeira Sobrinho a 6Km de Jacobina.",NA,NA,NA,NA,NA,NA,NA,"JACOBINA","-40.533333","-11.166667",NA,"Y. Arns",NA,NA,"40W32'","11S10'0",NA,NA,NA,NA,NA,NA,"29/05/2001",NA,NA,NA
"643","2020-07-23 12:12:32-03","CEPLAC","CEPEC","87756","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","J. G. Jardim","3114","1988","12","01",NA,"Brasil","Bahia","Entrada ca. 1Km a E de Rio do Meio, viscinal para Fazendas,ca. 2Km.",NA,NA,NA,NA,NA,NA,NA,"ITORORÓ","-39.944722","-15.073333",NA,"J. M. A. Braga",NA,NA,"39W56'41","15S4'24",NA,NA,NA,NA,NA,NA,"30/01/2003",NA,NA,NA
"644","2020-07-23 12:12:32-03","CEPLAC","CEPEC","16162","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","S. A. Mori","11526","1979","03","14",NA,"Brasil","Bahia","BA-265, Km 10 trecho BR-415/Caatiba, 17Km NW Itamaraju.",NA,NA,NA,NA,NA,NA,NA,"ITAMBÉ","-40.6244010925293","-15.2449998855591",NA,"S. A. Mori",NA,NA,NA,NA,NA,NA,NA,"56583","auto",NA,"30/12/1979",NA,NA,NA
"645","2020-07-23 12:12:32-03","CEPLAC","CEPEC","14228","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","L. A. Mattos-Silva","195","2000","02","04",NA,"Brasil","Bahia","Km 3 Rod. Maiquinique/Itapetinga, Faz. Buenos Aires.",NA,NA,NA,NA,NA,NA,NA,"macarani","-40.4230995178223","-15.5683002471924",NA,"L. Andersson",NA,NA,NA,NA,NA,NA,NA,"33617","auto",NA,"30/12/1982",NA,NA,NA
"646","2020-07-23 12:12:32-03","CEPLAC","CEPEC","9438","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. S. Pinheiro","2224","1973","08","05",NA,"Brasil","Bahia","Km 16 da Rod. Caatiba/Itapetinga, marg. da lagoa.",NA,NA,"<ll>dwc_commonname:</ll> Paquiviri Arumarana",NA,NA,NA,NA,"caatiba","-40.4075012207031","-14.9766998291016",NA,"L. Andersson",NA,NA,"0W0'0","0S0'0",NA,NA,NA,"35485","auto",NA,"30/12/1982",NA,NA,NA
"647","2020-07-23 12:12:32-03","CEPLAC","CEPEC","32654","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","J. Arouck","212","1982","12","08",NA,"Brasil","Bahia","Faz. Buri.",NA,NA,NA,NA,NA,NA,NA,"ITANAGRA","-38.0416984558105","-12.2630996704102",NA,"G. C. P. Pinto",NA,NA,NA,NA,NA,NA,NA,"20708","auto",NA,"08/12/1982",NA,NA,NA
"648","2020-07-23 12:12:32-03","CEPLAC","CEPEC","131849","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","R. C. Forzza","5552",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"NOVA VENÉCIA","-40.4006004333496","-18.710599899292",NA,"R. C. Forzza",NA,NA,NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA
"649","2020-07-23 12:12:29-03","CEPLAC","CEPEC","130419","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","H. C. de Lima","5559",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Ilha do Governador",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"rio de janeiro","-43.2075004577637","-22.9027996063232",NA,"J. M. A. Braga",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"650","2020-11-05 13:53:51-03","UNIRIO","HUNI","57","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","C.P. Bove; R.M. Lisbôa; S. Koehler","257","1997","10","11",NA,"Brasil","Mato Grosso","Estrada Água Boa-Cocalinho, Km 58.",NA,NA,"Material em meio líquido e herborizado. Planta com ca. 1,5 m altura e inflorescência com ca. 2 cm. Flores de cor lilás pálido. Habitat: Paludoso","HUNI00000057",NA,NA,"L.","Mato Grosso",NA,NA,NA,"S. Koehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-11-05 13:53:51-03","UNIRIO","HUNI","122","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","C.B. Moreira; J. Barbosa","34","1998","12","20",NA,"Brasil","Rio de Janeiro","Loteamento Monte Belo. Lago no loteamento, em frente à Praia do Barbudo, ca. 1,5 Km da Rod. Amaral Peixoto.",NA,NA,"Material em meio líquido. Erva heliófila, hidrófila. Folhas membranáceas. Inflorescência ereta. Habitat: Margem de lago, dentro d#?#água Habito: Erva","HUNI00000122",NA,NA,"L.","Araruama","-42.3431015014648","-22.8728008270264",NA,"C.P. Bove",NA,NA,NA,NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA
"652","2020-11-05 13:53:51-03","UNIRIO","HUNI","6251","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","C.P. Bove; J. Barbosa","237","1998","12","20",NA,"Brasil","Rio de Janeiro","RJ- Araruama, loteamento Monte Belo, em frente à praia do Barbudo",NA,NA,"Erva heliófila, hidrófila. Folhas membranáceas. Inflorescência ereta. Habito: Erva","HUNI00006251",NA,NA,"L.","Araruama","-42.3431015014648","-22.8728008270264",NA,"C.P. Bove",NA,NA,NA,NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA
"653","2020-11-12 17:03:43-03","UEL","FUEL","50759","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Keller, HA; Pirondo, A; Yacuzzi, S; Paredes, NG","10733","2012","02","15",NA,"Argentina","Corrientes","Paraje Toro Pichai, en la localidad Gallo Sapucai, embalsado",NA,NA,NA,NA,"Tracheophyta","Zingiberales","L.","Concepción","-58.119861","-28.691889",NA,"Keller, HA","126","126","-58.119861","-28.691889","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-11-12 17:03:43-03","UEL","FUEL","51362","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Rodrigues, RB; Nunes, MD; Sugai, JLMM; Terra, J; Beda, AF; Campião, KM; Ferreira, VL","110","2008","11","30",NA,"Brasil","Mato Grosso do Sul","Baía 37 da Fazenda Nhumirim, Pantanal da Nhecolând, margem da baía",NA,NA,NA,NA,"Tracheophyta","Zingiberales","L.","Corumbá","-56.621667","-18.988056",NA,"Rodrigues, RB","95","95","-56.621667","-18.988056","2009","03","31",NA,NA,NA,NA,NA,NA,NA
"655","2020-11-12 17:03:43-03","UEL","FUEL","13402","PreservedSpecimen","Plantae","Marantaceae","Thalia","geniculata","Thalia geniculata","Souza, VC","2137","1992","12","29",NA,"Brasil","São Paulo","CAMPUS ESALQ/USP. Horto do departamento de Botanic, USP. Horto do departamento de Botanica",NA,NA,NA,NA,"Tracheophyta","Zingiberales","L.","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"Souza, VC",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
