"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","imagecode","recordNumber","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"2617","2018-12-04 20:27:57-02","UNIR","RON","8905","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Costa, D",NA,NA,NA,"Lemes da Costa, D",NA,NA,NA,"Brasil","Rondônia","Alvorada d'Oeste","-62.293333","-11.351944","-62.293333","-11.351944",NA,NA,NA,"RON00008905","sítio Santa Helena","RON00008905","46",NA,NA,"Southern America",NA,NA,NA,"Angiosperma","Asterales",NA,NA,NA,NA,NA,NA,NA
"2618","2017-05-19 21:49:52-03","UNIR","RON","8884","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Lemes da Costa, D",NA,NA,NA,"Brasil","Rondônia","Ji-Paraná","-62.015817","-11.007222","-62.015817","-11.007222",NA,NA,NA,"RON00008884","Psicultura Pirarucu","RON00008884","25",NA,NA,"Southern America",NA,NA,NA,"Angiosperma","Asterales",NA,NA,NA,NA,NA,NA,NA
"2619","2018-12-04 20:27:57-02","UNIR","RON","8896","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Costa, D",NA,NA,NA,"Lemes da Costa, D",NA,NA,NA,"Brasil","Rondônia","Alvorada d'Oeste","-62.293333","-11.351944","-62.293333","-11.351944",NA,NA,NA,"RON00008896","sítio Santa Helena","RON00008896","37",NA,NA,"Southern America",NA,NA,NA,"Angiosperma","Asterales",NA,NA,NA,NA,NA,NA,NA
"2620","2018-12-04 20:27:57-02","UNIR","RON","9017","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Lemes da Costa, D",NA,NA,NA,"Lemes da Costa, D","2014","02","22","Brasil","Rondônia","Alvorada d'Oeste","-62.293333","-11.351944","-62.293333","-11.351944",NA,NA,"Anfíbia.","RON00009017","Psicultura Santa Helena","RON00009017","79",NA,NA,"Southern America",NA,NA,NA,"Angiosperma","Asterales",NA,NA,NA,NA,NA,NA,NA
"2621","2018-12-04 20:27:57-02","UNIR","RON","9059","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Pagadirria, LCF","2013","10","28","Brasil","Rondônia","Presidente Médici","-61.943697","-11.173611","-61.943697","-11.173611",NA,NA,"Emergente. Com botões florais.","RON00009059","Represa Carlos Eduardo Matiazi., Solo arenoso.","RON00009059","15",NA,NA,"Southern America",NA,NA,NA,"Angiosperma","Asterales",NA,NA,NA,NA,NA,NA,NA
"2622","2020-07-30 09:38:55-03","IBt","SP","296721","S","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L.) Hassk.",NA,NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Cardoso Leite, E; Lisboa, MLG; Goldenberg, R; Grecco, MDN; Teixe","1996","01","31","Brasil","São Paulo","Ubatuba","-44.681389","-23.328889","-44.681389","-23.328889",NA,NA,NA,NA,"Condomínio Edifício Laranjeiras (trilha), Fazenda Santa Maria",NA,"34557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2623","2019-11-21 10:00:31-03","IBt","SP","471683","S","Plantae","Asteraceae","Eclipta","alba","Eclipta alba","(L.) Hassk.","Fotius, G",NA,NA,NA,"Fotius, G","1982","12","22","Brasil","Pernambuco","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"Área da Codevasf. -9.154722, -40.495556",NA,"3253","90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624","2019-11-21 10:00:31-03","IBt","SP","108598","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Leonard, SW; Radford, AE","1968","10","23","Estados Unidos","North Carolina","New Hanover",NA,NA,NA,NA,NA,NA,NA,NA,"Bal last, eas side of North East River at US17, Wilmington",NA,"2209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2625","2019-11-21 10:00:31-03","IBt","SP","123583","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Irwin, HS; Prance, GT; Soderstrom, TR; Holmgren, N","1963","09","27","Suriname",NA,NA,"-56.816667","3.333333","-56.816667","3.333333","270","270",NA,NA,"Kayser Airstrip, 45 km above confluence of Lucie Rivier",NA,"57653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2626","2019-11-21 10:00:31-03","IBt","SP","127895","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Eiten, G; Eiten, LT","1970","01","02","Brasil","Tocantins","Araguaína","-48.233333","-7.2","-48.233333","-7.2",NA,NA,NA,NA,"At Acampamento do Gaucho on Belém - Brasília highway ca. 2 km SW of city of Araguaína",NA,"10159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2627","2019-11-21 10:00:31-03","IBt","SP","139142","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Eiten, G; Clayton, WD","1965","02","19","Brasil","São Paulo","Iguape","-47.566667","-24.7","-47.566667","-24.7",NA,NA,NA,NA,"Northern outskirts of city of Iguape, 1/2 km NNW from its center; a few meters above sea level; roadside herbage open to sun (formerly sandy coastal plain restings forest, now houses and gardens)",NA,"6209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2628","2019-11-21 10:00:31-03","IBt","SP","156093","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Pruski, J","1987","10","28","Mattos, J","1966","03","21","Brasil","Minas Gerais","Salto do Ferrador",NA,NA,NA,NA,NA,NA,NA,NA,"Nas margens do Rio Grande",NA,"13272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2629","2019-11-21 10:00:31-03","IBt","SP","314816","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Gomes, JC","1964","10","14","Brasil","Mato Grosso do Sul","Três Lagoas","-40.483333","-12.5","-40.483333","-12.5",NA,NA,NA,NA,"Margem esquerda do Rio Paraná",NA,"2260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2630","2019-11-21 10:00:31-03","IBt","SP","16734","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Barboza, J","1907","02","16","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parada zero",NA,"5b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631","2019-11-21 10:00:31-03","IBt","SP","314859","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Nakajima, JN","2005","11",NA,"Gomes, JC","1964","10","14","Brasil","Mato Grosso do Sul","Três Lagoas","-40.483333","-12.5","-40.483333","-12.5",NA,NA,NA,NA,"Margem esquerda do Rio Paraná",NA,"2259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632","2019-11-21 10:00:31-03","IBt","SP","16736","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Usteri, A",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sem procedência&nf;Ex Herb. Polyt. de S. Paulo s/n°",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633","2019-11-21 10:00:31-03","IBt","SP","16737","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"s.col.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sem procedência&nf;Ex Herv. Comm. Geogr. e Geol. de São Paulo n° 318",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2634","2019-11-21 10:00:31-03","IBt","SP","188665","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Dale Thomas, R; Barret, ER; Cicala, PM","1967","07","26","Estados Unidos","Louisiana","Quachita",NA,NA,NA,NA,NA,NA,NA,NA,"Cleared lots in the new Waterside Park Subdivision east of Monroe",NA,"3759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2635","2020-11-05 09:51:20-03","IBt","SP","20833","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Sello, HL",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ex Herb. Museo Bot. Berolinensi",NA,"2473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2636","2019-11-21 10:00:31-03","IBt","SP","210833","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Davidse, G; Gonzales, AC","1977","06","18","Venezuela","Apure","San Fernando","-66.9","7.316667","-66.9","7.316667","35","35",NA,NA,"Banks of Rio Arauca, 5 km directly (in a straight line) SW of El faro",NA,"13448",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2637","2019-11-21 10:00:31-03","IBt","SP","34426","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Zenaide, H","1935","01","03","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cariry, Parahyba do Norte",NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2638","2019-11-21 10:00:31-03","IBt","SP","37159","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Rombouts, J","1936","08","03","Brasil","Bahia","Água Preta",NA,NA,NA,NA,NA,NA,NA,NA,"Ao longo das estradas",NA,"5048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2639","2019-11-21 10:00:31-03","IBt","SP","344643","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Nakajima, JN","2005","11",NA,"Correa Gomes Jr, J","1964","09","22","Brasil","Mato Grosso do Sul","Três Lagoas","-49","-22","-49","-22",NA,NA,NA,NA,"Margem direita do Rio Paraná, dentro do leito do rio. Centro oeste",NA,"2219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2640","2019-11-21 10:00:31-03","IBt","SP","426313","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Schinini, A","2008",NA,NA,"Schinini, A","2008","03","03","Argentina","Corrientes","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,"Laguna Iberá",NA,"36921",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2641","2019-11-21 10:00:31-03","IBt","SP","43456","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Mendes, PT","1940","08","04","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porto Casa Nova, Rio São Francisco.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2642","2019-11-21 10:00:31-03","IBt","SP","43460","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Mendes, PT","1939","08","02","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porto Boqueirãozinho, Rio São Francisco.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2643","2019-11-21 10:00:31-03","IBt","SP","5000","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Hoehne, FC","1921","01","16","Brasil","Minas Gerais","Santa Bárbara do Mato Dentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2644","2019-11-21 10:00:31-03","IBt","SP","53881","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Montes, JE","1945","07","31","Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Ana",NA,"1723",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2645","2019-11-21 10:00:31-03","IBt","SP","138954","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Estrela, MR; Bellusci, W","1976","03","23","Brasil","Amazonas","Humaitá","-63.0208015441895","-7.50611019134521",NA,NA,NA,NA,NA,NA,"Estrada para o cemitério",NA,"72-23376","202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2646","2019-11-21 10:00:31-03","IBt","SP","82055","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Eiten, G; Eiten, LT","1962","07","18","Brasil","Bahia","Euclides da Cunha","-39.0158004760742","-10.5074996948242",NA,NA,NA,NA,NA,NA,"ca. 20km south of village of Formosa on road from Tarrachil to Canudos. Ca. 15km due north of Canudos.",NA,"4997","65162","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2647","2019-11-21 10:00:31-03","IBt","SP","51536","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Macedo, A","1944","01","28","Brasil","Minas Gerais","Campina Verde","-49.486400604248","-19.5356006622314",NA,NA,NA,NA,NA,NA,"Composta encontrada na vargem, perto do brejo",NA,"235","79993","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2648","2019-11-21 10:00:31-03","IBt","SP","38964","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Deslandes, J","1937","09",NA,"Brasil","Paraíba","Alagoinha","-35.5449981689453","-6.94999980926514",NA,NA,NA,NA,NA,NA,"Estação Experimental de Alagoinha",NA,"11A","10646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2649","2019-11-21 10:00:31-03","IBt","SP","20835","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Pickel, B","1919",NA,NA,"Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,NA,"Escola",NA,"495","7110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2650","2019-11-21 10:00:31-03","IBt","SP","140191","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.",NA,NA,NA,NA,"Eiten, G; Eiten, LT","1966","11","20","Brasil","Rio de Janeiro","Duque de Caxias","-43.3116989135742","-22.7856006622314",NA,NA,NA,NA,NA,NA,"Fazenda Anhangá, ca. 2 km east of village and RR station of Saracuruna (formerly Rosário); a few meters above the sea level",NA,"7832","34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2651","2019-11-21 10:00:31-03","IBt","SP","45161","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Eugenio, J","1941","01",NA,"Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,"2520","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2652","2019-11-21 10:00:31-03","IBt","SP","49123","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Leite, JE","1941","01",NA,"Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,"2520","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2653","2019-11-21 10:00:31-03","IBt","SP","334657","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","05",NA,"Magenta, MAG; Sampaio, PSP; Martins, SE","1999","04","22","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Guaratba, Condomínio Costa do Sol",NA,"120","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2654","2019-11-21 10:00:31-03","IBt","SP","304385","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Hoehne, W","1942","01","06","Brasil","São Paulo","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,NA,NA,NA,NA,"14101","9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2655","2019-11-21 10:00:31-03","IBt","SP","43392","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Viégas, AP; Costa, AS","1939","01","12","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Inst. Agron. do Estado, Secção de Botânica n° 3789&nf;Rua Rafael Sampaio",NA,"3789","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2656","2019-11-21 10:00:31-03","IBt","SP","43426","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Aloisi, J","1939","07","21","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Inst. Agron. do Estado, Secção de Botânica n° 4548; Faz. Sta. Elisa",NA,"4548","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2657","2019-11-21 10:00:31-03","IBt","SP","43253","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Santoro, J","1936","09","04","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Inst. Agron. do Estado, Secção de Botânica n° 715, Faz. Sta. Elisa",NA,"715","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2658","2019-11-21 10:00:31-03","IBt","SP","138799","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Pruski, J","1987",NA,NA,"Sakane, M","1976","04","15","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"A beira do caminho próximo à base da CPRN",NA,"441","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2659","2019-11-21 10:00:31-03","IBt","SP","98623","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Coleman, JR","1965","01","26","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"Caraguatatuba State Park",NA,"207","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2660","2019-11-21 10:00:31-03","IBt","SP","430347","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Simão Bianchini, R","2011","05","02","Simão Bianchini, R; Cordeiro, I; Fortes, EP; Pscheidt, AC","2010","12","10","Brasil","São Paulo","Itapecerica da Serra","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,"Lote 5 Rodoanel Mário Covas, Trecho Sul",NA,"1838","12011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2661","2019-11-21 10:00:31-03","IBt","SP","296684","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Esteves, RL","1996","09","04","Tozzi, AMGA; Guaratini, MTG","1994","11","11","Brasil","São Paulo","Itobi","-46.9700012207031","-21.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,"94161","12987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2662","2019-11-21 10:00:31-03","IBt","SP","198432","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Reis, R","1997","07","15","Forero, E; Jung, SL; Melo, MMRF; Wanderley, MGL; Barros, F","1980","09","24","Brasil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"600","600",NA,NA,"Fazenda Campininha, Pádua Sales",NA,"8420","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2663","2019-11-21 10:00:31-03","IBt","SP","20517","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Hoehne, FC","1927","05","23","Brasil","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2664","2019-11-21 10:00:31-03","IBt","SP","304384","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Bartolomeu, JG","1953","12","28","Brasil","São Paulo","Mongaguá","-46.6199989318848","-24.0799999237061",NA,NA,NA,NA,NA,NA,"Próximo a Pedreira",NA,"15192","12311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2665","2019-11-21 10:00:31-03","IBt","SP","47864","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Kuhlmann, M","1942","12","15","Brasil","São Paulo","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,NA,"Amparo, brejos de várzea do Rio Camanducaia, Estação Experimental",NA,"62A","11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2666","2019-11-21 10:00:31-03","IBt","SP","16795","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Mamede, MCH","2012","05",NA,"Edwall, G","1898","05","20","Brasil","São Paulo","Óleo","-49.3400001525879","-22.9400005340576",NA,NA,NA,NA,NA,"SP023572","Beira do rio Pardo, Faz. Novo Niagara","SP023572","CGG4020","14251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2667","2019-11-21 10:00:31-03","IBt","SP","16735","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Puttemanns, A","1894","12",NA,"Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"SP032555","São João da Montanha","SP032555","CGG3695","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2668","2019-11-21 10:00:31-03","IBt","SP","45798","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Ramos, C; Puga","1941","02","19","Brasil","São Paulo","Ribeira","-49","-24.6499996185303",NA,NA,NA,NA,NA,NA,"Sítio de Morro Grande, coletada nas margens de um pequeno açude, foco de Anopheles&nf;Coletado por Dr. Correa Ramos e Puga (Serviço de Profilaxia da Malária)",NA,"A3","17907","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2669","2019-11-21 10:00:31-03","IBt","SP","43408","S","Plantae","Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Magenta, MAG","1999","01",NA,"Costa, AS; Ramos, I","1938","11","16","Brasil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,"Inst. Agron. do Estado, Secção de Botânica n° 4161, Est. Experimental",NA,"4161","24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
