"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"1006","2020-11-04 11:19:45-03","ESALQ","ESA","64020","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Bufo, L.V.B. ; Sabadim, P.C.","158.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA064020","São Paulo",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Rodrigues, R.R.","ESA064020","Porto Feliz",NA,NA,"19715","auto","1997","01","01",NA,NA,NA,NA,NA,NA
"1007","2020-11-04 11:19:45-03","ESALQ","ESA","66525","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C. et al.","23983.0","2000","07","16",NA,"Brasil",NA,NA,NA,"ESA066525","Tocantins","Porto Nacional","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Tsuji, R.","ESA066525","Porto Nacional",NA,NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2020-11-04 11:19:45-03","ESALQ","ESA","45323","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17612.0","1997","06","10",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; botões verdes.","ESA045323","Mato Grosso","Estrada para Projeto Ipiranga. 55 km de Tapurah. Savana arborizada.","-56.11","-12.22","-56.11","-12.22",NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA045323","Tapurah",NA,NA,NA,NA,"1998","01","17",NA,NA,NA,NA,NA,NA
"1009","2020-11-04 11:19:45-03","ESALQ","ESA","130615","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35818.0","2013","02","24",NA,"Brasil",NA,NA,"Arbusto","ESA130615","São Paulo","Fragmento 40 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa, área alagável.","-22.5474","-44.8538","-22.5474","-44.8538","592","592","Magnoliophyta",NA,"Aubl.","Souza, V.C.",NA,"Lavrinhas",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"1010","2020-11-04 11:19:45-03","ESALQ","ESA","130611","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35814.0","2013","02","19",NA,"Brasil",NA,NA,"Arbusto","ESA130611","São Paulo","Fragmento 9 (TAV). Floresta Estacional Semidecidual","-23.2403","-46.8758","-23.2403","-46.8758","770","770","Magnoliophyta",NA,"Aubl.","Souza, V.C.",NA,"Jundiaí",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"1011","2020-11-04 10:56:11-03","ESALQ","ESA","143014","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","Rosane",NA,"1990","11","14",NA,"Brasil",NA,NA,NA,"ESA143014","Maranhão",NA,"-47.5046997070312","-4.9466700553894",NA,NA,NA,NA,NA,NA,NA,"Monteiro, R.S.",NA,"Açailândia",NA,NA,"95172","auto","1991","01","18",NA,NA,NA,NA,NA,NA
"1012","2020-11-04 10:56:11-03","ESALQ","ESA","143020","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","cf. guianensis","Siparuna cf. guianensis","Reis, R.","10472.0","1992","10","18",NA,"Brasil",NA,NA,NA,"ESA143020","Maranhão",NA,"-47.5046997070312","-4.9466700553894",NA,NA,NA,NA,NA,NA,NA,"Reis, R.",NA,"Açailândia",NA,NA,"95172","auto","1992","10","19",NA,NA,NA,NA,NA,NA
"1013","2020-11-04 11:19:45-03","ESALQ","ESA","77420","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Árbocz, G.F. et al.","4781.0","1997","01","01",NA,"Brasil",NA,NA,NA,"ESA077420","Mato Grosso",NA,"-50.9958000183105","-14.3971996307373",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.",NA,"ESA077420","Cocalinho",NA,NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2020-11-04 11:19:45-03","ESALQ","ESA","71391","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Ivanauskas, N.M. et al.","4052.0","1999","08","05",NA,"Brasil",NA,NA,NA,"ESA071391","Mato Grosso",NA,"-53.0797004699707","-13.2421998977661",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Ivanauskas, N.M.",NA,"Gaúcha do Norte",NA,NA,"152955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2020-11-04 11:19:45-03","ESALQ","ESA","71390","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Ivanauskas, N.M.","4014.0","1999","03","23",NA,"Brasil",NA,NA,NA,"ESA071390","Mato Grosso",NA,"-53.0797004699707","-13.2421998977661",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.",NA,"ESA071390_1 ESA071390_2","Gaúcha do Norte",NA,NA,"152955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2020-11-04 11:19:45-03","ESALQ","ESA","45329","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Bernacci, L.C.","2387.0","1997","08","11",NA,"Brasil",NA,NA,NA,"ESA045329","Mato Grosso",NA,"-50.6692008972168","-11.2222003936768",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA045329","Luciara",NA,NA,"148375","auto","1998","01","17",NA,NA,NA,NA,NA,NA
"1017","2020-11-04 11:19:45-03","ESALQ","ESA","105575","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Franco, B.K.S.","57.0","2001","10","31",NA,"Brasil",NA,NA,NA,"ESA105575","Minas Gerais",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Peixoto, A.L.","ESA105575","Descoberto",NA,NA,"11991","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"1018","2020-11-04 11:19:45-03","ESALQ","ESA","81331","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Mello Barreto","10549.0","1939","12","28",NA,"Brasil",NA,NA,NA,"ESA081331","Minas Gerais",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Mello Barreto","ESA081331","Jaboticatubas",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2020-11-04 11:19:45-03","ESALQ","ESA","102720","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Amorim, E.H.","770.0","2004","01","19",NA,"Brasil",NA,NA,NA,"ESA102720","Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA102720","Perdizes",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-11-04 12:16:09-03","ESALQ","ESA","135837","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","H.F. Uller","569.0","2013","11","07",NA,"Brasil",NA,NA,NA,"ESA135837","Rio de Janeiro",NA,"-42.4193992614746","-22.1518993377686",NA,NA,NA,NA,NA,NA,"Aubl.","G. Terra",NA,"Bom Jardim",NA,NA,"20245","auto","2013","11","07",NA,NA,NA,NA,NA,NA
"1021","2020-11-04 11:19:45-03","ESALQ","ESA","100020","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Carboni, M.","209.0","2005","04","07",NA,"Brasil",NA,NA,NA,"ESA100020","São Paulo",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Carboni, M.","ESA100020","Bauru",NA,NA,"29186","auto","2005","05","17",NA,NA,NA,NA,NA,NA
"1022","2020-11-04 11:19:45-03","ESALQ","ESA","16038","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Rodrigues, R.R. et al.","59.0","1994","07","20",NA,"Brasil",NA,NA,NA,"ESA016038","São Paulo",NA,"-49.2200012207031","-21.4599990844727",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Pereira, M.V.L.-Moura","ESA016038","Novo Horizonte",NA,NA,"32394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-11-04 11:19:45-03","ESALQ","ESA","13605","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Barreto, K.D. et al.",NA,"1993","06","15",NA,"Brasil",NA,NA,NA,"ESA013605","São Paulo",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Rodrigues, R.R.","ESA013605","Piracicaba",NA,NA,"44778","auto","1993","06","25",NA,NA,NA,NA,NA,NA
"1024","2020-11-04 11:14:07-03","ESALQ","ESA","100160","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","Kotchetkoff-Henriques, O.","446.0","2001","07","04",NA,"Brasil",NA,NA,NA,"ESA100160","São Paulo",NA,"-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Bernacci, L.C. & Kotchetkoff-Henriques",NA,"Ribeirão Preto",NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2020-11-04 11:19:45-03","ESALQ","ESA","112854","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Silva, G.K.","1.0","2010","10","30",NA,"Brasil",NA,NA,NA,"ESA112854","São Paulo",NA,"-47.4500007629395","-23.5",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA112854","Sorocaba",NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-11-04 11:19:45-03","ESALQ","ESA","45310","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15486.0","1997","04","24",NA,"Brasil",NA,NA,"Arbusto, ca. 2m alt.; botões verdes.","ESA045310","Mato Grosso","BR-080. Cerca de 92 Km de Matupá em direção ao Rio Xingu. Contato Floresta estacional semidecidual - Floresta Ombrófila Aberta. Dossel ca. 15 m alt. Área perturbada por corte seletivo.","-54.9796981811523","-10.2230997085571","-54,216,667","-10,433,333",NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA045310","Peixoto de Azevedo.",NA,NA,"259886","auto","1998","01","17",NA,NA,NA,NA,NA,NA
"1027","2020-11-04 11:19:45-03","ESALQ","ESA","130623","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35826.0","2013","11","03",NA,"Brasil",NA,NA,"Árvore. Ca. 4m alt. Botões verdes. Porto Real.","ESA130623","Rio de Janeiro","Fragmento 4700 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-44.2902984619141","-22.4197006225586",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.",NA,"Porto Real",NA,NA,"9877","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-11-04 10:56:11-03","ESALQ","ESA","137352","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","J.M.A. Braga","1771.0","1995","01","23",NA,"Brasil",NA,NA,NA,"ESA137352","Rio de Janeiro","Mariane","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Silva Jardim",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-11-04 12:16:09-03","ESALQ","ESA","138884","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.","40571.0","2017","04","04",NA,"Brasil",NA,NA,"Arbusto, ca. 1,6 m alt.; frutos vináceos.","ESA138884","Minas Gerais","Ramal que sai da estrada Jaboticatubas - Lagoa Santa. Cerrado.","-43.7449989318848","-19.513599395752","-43,856,000","-19,556,017",NA,NA,NA,NA,"Aubl.","Souza, V.C.",NA,"Jaboticatubas",NA,NA,"31264","auto","2017","04","04",NA,NA,NA,NA,NA,NA
"1030","2020-11-04 12:16:09-03","ESALQ","ESA","137254","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Colletta, G. D","2433.0","2015","11","25",NA,"Brasil",NA,NA,"Árvore, 9m, frutos imaturos verdes-vináceos, (foto e sílica)","ESA137254","São Paulo","Reserva ao lado do Ipmet (unesp)","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baurú",NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-11-04 10:56:11-03","ESALQ","ESA","143019","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","cf. guianensis","Siparuna cf. guianensis","Feitosa, J.A.","9.0","1992","01","31",NA,"Brasil",NA,NA,NA,"ESA143019","Maranhão",NA,"-47.5046997070312","-4.9466700553894",NA,NA,NA,NA,NA,NA,NA,"Monteiro, R.S.",NA,"Açailândia",NA,NA,"95172","auto","1992","02","20",NA,NA,NA,NA,NA,NA
"1032","2020-11-04 11:19:45-03","ESALQ","ESA","45342","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17908.0","1997","06","12",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; botões verdes.","ESA045342","Mato Grosso","Estrada do Capixaba. 12km NE de Tapurah. Floresta Estacional Semidecidual com elementos de savana","-56.28","-12.39","-56.28","-12.39",NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA045342","Tapurah",NA,NA,NA,NA,"1998","01","17",NA,NA,NA,NA,NA,NA
"1033","2020-11-04 11:19:45-03","ESALQ","ESA","45314","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15717.0","1997","04","25",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; botões verdes.","ESA045314","Mato Grosso","BR-080. Agropecuária Cachimbo. Fazenda São José (Retiro 1). Cemitério dos Cavalos. Floresta Estacional Semidecidual bastante perturbada por fogo.",NA,"-10.2","-54,783,333","-10.2",NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA045314","Matupá",NA,NA,NA,NA,"1998","01","17",NA,NA,NA,NA,NA,NA
"1034","2020-11-04 11:19:45-03","ESALQ","ESA","45333","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15431.0","1997","04","23",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; frutos imaturos verdes.","ESA045333","Mato Grosso","Agropecuária Cachimbo. Estrada Vicinal E-60. Cerca de 33 Km ENE (em linha reta) de Matupá. Rio Peixotinho I. Mata ciliar","-54.44","-10.05","-54.44","-10.05",NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA045333","Matupá",NA,NA,NA,NA,"1998","01","17",NA,NA,NA,NA,NA,NA
"1035","2020-11-04 11:19:45-03","ESALQ","ESA","32043","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C. ; Souza, J.P.","11292.0","1996","06","06",NA,"Brasil",NA,NA,NA,"ESA032043","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Pereira, M.V.L.-Moura","ESA032043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-11-04 11:19:45-03","ESALQ","ESA","53650","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Lucas, E.J. et al.","650.0","2006","11","23",NA,"Brasil",NA,NA,NA,"ESA053650","Minas Gerais",NA,"-42.0297012329102","-20.8083000183105",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA053650","Faria Lemos",NA,NA,"14353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-11-04 11:19:45-03","ESALQ","ESA","13553","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Barreto, K.D. et al.",NA,"1993","07","28",NA,"Brasil",NA,NA,NA,"ESA013553","São Paulo",NA,"-47.5099983215332","-22.5799999237061",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Souza, V.C.","ESA013553","Iracemápolis",NA,NA,"15394","auto","1993","08","06",NA,NA,NA,NA,NA,NA
"1038","2020-11-04 11:14:07-03","ESALQ","ESA","100185","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","guianensis","Siparuna guianensis","Kotchetkoff-Henriques, O.","444.0","2001","10","17",NA,"Brasil",NA,NA,NA,"ESA100185","São Paulo",NA,"-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Bernacci, L.C. & Kotchetkoff-Henriques",NA,"Ribeirão Preto",NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-11-04 11:19:45-03","ESALQ","ESA","51375","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Castro, D.M.","2.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA051375","São Paulo",NA,"-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA051375","Santa Rita do Passa Quatro",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-11-04 11:19:45-03","ESALQ","ESA","51380","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Carneseca, M.H.","1.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA051380","São Paulo",NA,"-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"ESA051380","Santa Rita do Passa Quatro",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-11-04 12:16:09-03","ESALQ","ESA","141281","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","404.0",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto ca. 3 m, frutos verde avermelhados, odor forte das folhas.","ESA141281","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador. Ao lado da casa de abrigo.","-43.2075004577637","-22.9027996063232","-43,159,195","-22,780,183",NA,NA,NA,NA,"Aubl.","R.R. Rodrigues",NA,"Rio de Janeiro",NA,NA,"57442","auto","2017","04","22",NA,NA,NA,NA,NA,NA
"1042","2020-11-04 12:16:09-03","ESALQ","ESA","137103","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Colletta, G. D","2282.0","2015","11","10",NA,"Brasil",NA,NA,"Árvore, 5m, frutos imaturos verdes e avermelhados","ESA137103","São Paulo","Estação Ecológica de Caetetus, trilha do Lago","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Gália",NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2020-11-04 11:19:45-03","ESALQ","ESA","23149","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1574.0","1993","11","10",NA,"Brasil",NA,NA,"Arvoreta, 2,5 m alt.; frutos avermelhados. limão-bravo. Borda.","ESA023149","São Paulo","Mata da UNESP. Cerradão.","-474.128","-221.428","-474,128","-221,428",NA,NA,"Magnoliophyta",NA,NA,"Rodrigues, R.R. & Souza, V.C.","ESA023149","Corumbataí",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-11-04 11:19:45-03","ESALQ","ESA","45316","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15237.0","1997","04","21",NA,"Brasil",NA,NA,"Arbusto, ca. 2m alt.; flores amarelas.","ESA045316","Mato Grosso","Fazenda Brasil. Ca. 80 Km SSW (em linha reta) de Alta Floresta. Savana Florestada (cerradão).","-56.2","-10.32","-56.2","-10.32",NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA045316","Alta Floresta",NA,NA,NA,NA,"1998","01","17",NA,NA,NA,NA,NA,NA
"1045","2020-11-04 11:19:45-03","ESALQ","ESA","65533","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Eq. Fitos. CNEC",NA,"1997","01","01",NA,"Brasil",NA,NA,NA,"ESA065533","Mato Grosso",NA,"-51.1164016723633","-10.0116996765137",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.",NA,"ESA065533","Vila Rica",NA,NA,"127030","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-11-04 11:19:45-03","ESALQ","ESA","5307","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Capellari Jr., L.",NA,"1988","02","12",NA,"Brasil",NA,NA,NA,"ESA005307","São Paulo",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.",NA,"ESA005307","Assis",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-11-04 11:19:45-03","ESALQ","ESA","20135","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Pirani, J.R. et al.","3290.0","1994","07","07",NA,"Brasil",NA,NA,NA,"ESA020135","São Paulo",NA,"-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Pereira, M.V.L.-Moura","ESA020135","Bauru",NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-11-04 11:19:45-03","ESALQ","ESA","1955","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Dedecca, D.; Santoro, J.",NA,"1947","03","13",NA,"Brasil",NA,NA,NA,"ESA001955","São Paulo",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Pereira, M.V.L.-Moura","ESA001955","Campinas",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-11-04 11:19:45-03","ESALQ","ESA","69057","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Bufo, L.V.B. ; Sabadim, P.C.","158.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA069057","São Paulo",NA,"-47.5200004577637","-23.2099990844727",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Rodrigues, R.R.","ESA069057","Porto Feliz",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-11-04 11:19:45-03","ESALQ","ESA","45335","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15799.0","1997","04","26",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; botões verdes; frutos vináceos.","ESA045335","Mato Grosso","Sítio Amutum. Cerca de 50 Km NE de Matupá. Contato Floresta Estacional - Floresta Ombrófila Aberta, com dossel de cerca de 18 m alt.","-54.9328002929688","-10.0574998855591","-54,666,667","-9,816,667",NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA045335","Matupá",NA,NA,"152450","auto","1998","01","17",NA,NA,NA,NA,NA,NA
"1051","2020-11-04 11:19:45-03","ESALQ","ESA","130610","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35813.0","2013","02","18",NA,"Brasil",NA,NA,"Arbusto","ESA130610","São Paulo","Fragmento 2 (TAV). Próximo ao Aeroporto de Viracopos. Cerrado.","-22.9643","-47.1821","-22.9643","-47.1821","552","552","Magnoliophyta",NA,"Aubl.","Souza, V.C.",NA,"Campinas",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-11-04 12:16:09-03","ESALQ","ESA","136435","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","M.C. Rodrigues","400.0","1905","07","07",NA,"Brasil",NA,NA,NA,"ESA136435","Amazonas",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,"Aubl.","M.C. Rodrigues",NA,"Manaus",NA,NA,"138090","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-11-04 11:19:45-03","ESALQ","ESA","48693","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Nave, A.G. et al.","1601.0","1997","07","13",NA,"Brasil",NA,NA,NA,"ESA048693","Mato Grosso",NA,"-54.8913993835449","-11.5152997970581",NA,NA,NA,NA,"Magnoliophyta",NA,"Aubl.","Souza, V.C.","ESA048693","Cláudia",NA,NA,"67814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-11-04 11:19:45-03","ESALQ","ESA","100311","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","guianensis","Siparuna guianensis","Costa, F.N.","958.0","2005","12","19",NA,"Brasil",NA,NA,NA,"ESA100311","Minas Gerais",NA,"-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Costa, F.N.",NA,"São Gonçalo do Rio Preto",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
