"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"156","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316418","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Fruchard",NA,NA,NA,NA,"Uruguai",NA,NA,"Montevideo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316418' target='other'> <mi>dwc_moreinfo</mi></a>","P03316418","P03316418_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316419","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Fruchard",NA,NA,NA,NA,"Uruguai",NA,NA,"Montevideo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316419' target='other'> <mi>dwc_moreinfo</mi></a>","P03316419","P03316419_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316445","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Fruchard",NA,"1871","2","1","Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316445' target='other'> <mi>dwc_moreinfo</mi></a>","P03316445","P03316445_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-09-25 12:38:49-03","MNHN","RECOLNAT_MNHN_P","P00307026","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Commerson, P.",NA,NA,NA,NA,"Uruguay",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"Catalogue Jussieu, n°9546 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00307026' target='other'> <mi>dwc_moreinfo</mi></a>","P00307026","P00307026_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-10-07 07:08:11-03","MNHN","RECOLNAT_MNHN_P","P00662770","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Commerson, P.",NA,NA,NA,NA,"Amer. merid. [Argentine]",NA,NA,"Buenos Ayres et Montevideo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00662770' target='other'> <mi>dwc_moreinfo</mi></a>","P00662770","P00662770_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA
"161","2015-10-07 07:08:03-03","MNHN","RECOLNAT_MNHN_P","P00662771","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Commerson, P.",NA,"1767","11",NA,"Uruguay",NA,NA,"Amer. Merid. : Sur les bords de la rivière Lui de Decharge, au pied du morne de Montevideo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00662771' target='other'> <mi>dwc_moreinfo</mi></a>","P00662771","P00662771_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"162","2015-09-04 11:11:30-03","MNHN","RECOLNAT_MNHN_P","P03316360","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Balansa",NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316360' target='other'> <mi>dwc_moreinfo</mi></a>","P03316360","P03316360_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2386",NA,NA
"163","2015-09-04 11:11:30-03","MNHN","RECOLNAT_MNHN_P","P03316361","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Frunchard",NA,"1876","12","1","Uruguai",NA,NA,"Montevideo. Barra de Santa Lucia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316361' target='other'> <mi>dwc_moreinfo</mi></a>","P03316361","P03316361_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-09-04 11:11:30-03","MNHN","RECOLNAT_MNHN_P","P03316362","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Fruchard",NA,"1876","12","1","Uruguai",NA,NA,"Barra de St. Lucia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316362' target='other'> <mi>dwc_moreinfo</mi></a>","P03316362","P03316362_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-09-04 11:11:30-03","MNHN","RECOLNAT_MNHN_P","P03316363","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Frunchard",NA,"1876","12","1","Uruguai",NA,NA,"Montevideo. Barra de Santa Lucia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316363' target='other'> <mi>dwc_moreinfo</mi></a>","P03316363","P03316363_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 11:11:30-03","MNHN","RECOLNAT_MNHN_P","P03316364","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Fruchard",NA,"1876","12","1","Uruguai",NA,NA,"Montevideo. Barra de Sta. Lucia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316364' target='other'> <mi>dwc_moreinfo</mi></a>","P03316364","P03316364_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2015-09-04 11:11:30-03","MNHN","RECOLNAT_MNHN_P","P03316365","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Frunchard",NA,"1876","12","1","Uruguai",NA,NA,"Montevideo. Barra de Santa Lucia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316365' target='other'> <mi>dwc_moreinfo</mi></a>","P03316365","P03316365_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-09-04 11:11:30-03","MNHN","RECOLNAT_MNHN_P","P03316366","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Balansa, B.",NA,"1874","10","1","Paraguai",NA,NA,"Villa-Rica.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316366' target='other'> <mi>dwc_moreinfo</mi></a>","P03316366","P03316366_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2386",NA,NA
"169","2015-09-04 11:11:31-03","MNHN","RECOLNAT_MNHN_P","P03316411","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Manden",NA,"1857","8","1","Bolívia",NA,NA,"Prov. Larecaja. Vicinis Sorata.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316411' target='other'> <mi>dwc_moreinfo</mi></a>","P03316411","P03316411_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1462",NA,NA
"170","2015-09-04 11:11:31-03","MNHN","RECOLNAT_MNHN_P","P03316413","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Bacle",NA,NA,NA,NA,"Argentina",NA,NA,"Buenos Ayres.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316413' target='other'> <mi>dwc_moreinfo</mi></a>","P03316413","P03316413_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-09-04 11:11:31-03","MNHN","RECOLNAT_MNHN_P","P03316414","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Bacle",NA,"1832","1","1","Argentina",NA,NA,"Buenos Ayres.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316414' target='other'> <mi>dwc_moreinfo</mi></a>","P03316414","P03316414_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA
"172","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316416","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Saint-Hilaire",NA,"1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316416' target='other'> <mi>dwc_moreinfo</mi></a>","P03316416","P03316416_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2451",NA,NA
"173","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316417","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Saint-Hilaire",NA,"1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316417' target='other'> <mi>dwc_moreinfo</mi></a>","P03316417","P03316417_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2451",NA,NA
"174","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316420","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Saint-Hilaire",NA,"1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316420' target='other'> <mi>dwc_moreinfo</mi></a>","P03316420","P03316420_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2451",NA,NA
"175","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316423","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Calot",NA,"1876","2","1","Argentina",NA,NA,"Buenos Ayres. Jardin public. de Palermo .",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316423' target='other'> <mi>dwc_moreinfo</mi></a>","P03316423","P03316423_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"44",NA,NA
"176","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316424","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Orbigny, A.D. d'",NA,NA,NA,NA,"Argentina",NA,NA,"Sur la plance aux environs frequente da village d Haty (Corrientes) en grand nombre.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316424' target='other'> <mi>dwc_moreinfo</mi></a>","P03316424","P03316424_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA
"177","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316425","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Humbert, H.",NA,"1948","10","31","Argentina",NA,NA,"Provincia Buenos Aires. De la Plata a Magdalena, Puta del Indio.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316425' target='other'> <mi>dwc_moreinfo</mi></a>","P03316425","P03316425_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"21350",NA,NA
"178","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316426","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Courbon",NA,"1856","10","4","Uruguai",NA,NA,"Montevideo (Plata). Morais près du Pantanoso.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316426' target='other'> <mi>dwc_moreinfo</mi></a>","P03316426","P03316426_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"554",NA,NA
"179","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316427","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Pedersen, T.M.",NA,"1969","10","9","Argentina",NA,NA,"Estancia Garruchos. Dep. Santo Tomé. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316427' target='other'> <mi>dwc_moreinfo</mi></a>","P03316427","P03316427_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"9215",NA,NA
"180","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316428","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Goodall, N.|Tirel, C.",NA,"1973","11","2","Argentina",NA,NA,"Prov. Corrientes; Paso de los libres. LAgune de La Mansa.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316428' target='other'> <mi>dwc_moreinfo</mi></a>","P03316428","P03316428_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"64",NA,NA
"181","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316429","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Goodall, N.|Tirel, C.",NA,"1973","11","2","Argentina",NA,NA,"Prov. Corrientes; Paso de Los Libres. Lagune La Mansa. .",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316429' target='other'> <mi>dwc_moreinfo</mi></a>","P03316429","P03316429_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"182","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316432","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Goulard",NA,"1860","1","1","Argentina",NA,NA,"Buenos Aires.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316432' target='other'> <mi>dwc_moreinfo</mi></a>","P03316432","P03316432_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"105",NA,NA
"183","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316433","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Saint-Hilaire",NA,"1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316433' target='other'> <mi>dwc_moreinfo</mi></a>","P03316433","P03316433_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2209 bis",NA,NA
"184","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316434","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Saint-Hilaire",NA,"1816","1","1","Uruguai",NA,NA,"Banda Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316434' target='other'> <mi>dwc_moreinfo</mi></a>","P03316434","P03316434_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 2209 bis",NA,NA
"185","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316435","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,NA,NA,NA,NA,NA,"[Uruguay]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316435' target='other'> <mi>dwc_moreinfo</mi></a>","P03316435","P03316435_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316436","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316436' target='other'> <mi>dwc_moreinfo</mi></a>","P03316436","P03316436_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1068",NA,NA
"187","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316437","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316437' target='other'> <mi>dwc_moreinfo</mi></a>","P03316437","P03316437_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1797 bis",NA,NA
"188","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316438","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316438' target='other'> <mi>dwc_moreinfo</mi></a>","P03316438","P03316438_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 1870",NA,NA
"189","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316439","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Nadeaud",NA,"1861","2","4","Uruguai",NA,NA,"Maldonado, Ile de Gorriti.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316439' target='other'> <mi>dwc_moreinfo</mi></a>","P03316439","P03316439_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316440","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Hassler, E.",NA,"1885","9","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316440' target='other'> <mi>dwc_moreinfo</mi></a>","P03316440","P03316440_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1028",NA,NA
"191","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316443","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Lillo, M.",NA,"1885","10","1","Argentina",NA,NA,"En los prados húmedos Aguirres Jerba.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316443' target='other'> <mi>dwc_moreinfo</mi></a>","P03316443","P03316443_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"176",NA,NA
"192","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316444","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Hassler, E.",NA,"1885","9","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316444' target='other'> <mi>dwc_moreinfo</mi></a>","P03316444","P03316444_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1028",NA,NA
"193","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316446","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Mandon, G.",NA,"1857","8","1","Bolívia",NA,NA,"Hab. Prova. Larecaja. Viciniis Sorata, propé Munaypata, [quincoário], via ad latatia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316446' target='other'> <mi>dwc_moreinfo</mi></a>","P03316446","P03316446_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1462",NA,NA
"194","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316447","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Debeaux",NA,"1899","1","12","Argentina",NA,NA,"Buenos Aires.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316447' target='other'> <mi>dwc_moreinfo</mi></a>","P03316447","P03316447_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"195","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316448","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Debeaux",NA,"1899","1","12","Argentina",NA,NA,"Buenos Aires.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316448' target='other'> <mi>dwc_moreinfo</mi></a>","P03316448","P03316448_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"196","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316449","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Hassler, E.",NA,"1897","1","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316449' target='other'> <mi>dwc_moreinfo</mi></a>","P03316449","P03316449_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2086",NA,NA
"197","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316450","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Venturi, S.",NA,"1903","11","16","Argentina",NA,NA,"Chaco Santafecino, Mocovi.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316450' target='other'> <mi>dwc_moreinfo</mi></a>","P03316450","P03316450_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316431","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","3","Brasil","Santa Catarina","Água Doce","Campos de Palmas, 28.5 km southeast of Horizonte (Paraná).","-51.41667","-26.75",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316431' target='other'> <mi>dwc_moreinfo</mi></a>","P03316431","P03316431_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13452",NA,NA
"199","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316456","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Palacios, M.A.",NA,"1946","12","19","Argentina",NA,NA,"Martin Garcia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316456' target='other'> <mi>dwc_moreinfo</mi></a>","P03316456","P03316456_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"200","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316457","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Aguilar, R.M.",NA,"1948","9","15","Argentina",NA,NA,"Gob. Chaco. Dep. Resistencia. Localidad Margarita Belén.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316457' target='other'> <mi>dwc_moreinfo</mi></a>","P03316457","P03316457_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1287",NA,NA
"201","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316458","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Huidobro, A.M.R.",NA,"1946","11","21","Argentina",NA,NA,"Santa Fé. Dep. Capital. Guadalupe.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316458' target='other'> <mi>dwc_moreinfo</mi></a>","P03316458","P03316458_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3392",NA,NA
"202","2015-09-04 11:11:54-03","MNHN","RECOLNAT_MNHN_P","P03316459","PreservedSpecimen",NA,"Calyceraceae","Acicarpha","tribuloides","Acicarpha tribuloides","Juss.",NA,"Meyer",NA,"1947","12","23","Argentina",NA,NA,"Provincia Córdoba. Dep. Colón. Localidad Puente Rio Carape.",NA,NA,NA,NA,"729",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03316459' target='other'> <mi>dwc_moreinfo</mi></a>","P03316459","P03316459_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13656",NA,NA
