"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"707","2020-12-21 16:46:12-03","MBM","MBM","32695","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Ferreira, L.F.",NA,NA,NA,"Brazil","Paraná","Curitiba","Bairro Alto","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM032695","MBM032695","199",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"708","2020-12-21 16:46:10-03","MBM","MBM","156718","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Silva, I.S.; Silva, I.S.",NA,NA,NA,"Brazil","Paraná","Curitiba","Jardim Petrópolis","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM156718","MBM156718","1171",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"709","2020-12-21 16:46:10-03","MBM","MBM","191460","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM191460",NA,"670",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"710","2020-12-21 16:46:10-03","MBM","MBM","191483","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Praça 29 de Março","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM191483",NA,"13231",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"711","2020-12-21 16:46:12-03","MBM","MBM","390303","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bonaldi, R.A.","2013",NA,NA,"Bonaldi, R.A.","2013","10","24","Brazil","Paraná","Curitiba","UFPR, capão da Floresta","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arvoreta de 4 m de altura, flores alva.; Floresta Ombrófila Mista.","MBM390303","MBM390303","770",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"712","2020-12-21 16:46:10-03","MBM","MBM","125189","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Koczicki, C.",NA,NA,NA,"Brazil","Paraná","Curitiba","Vista Alegre","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM125189","MBM125189","319",NA,"Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"713","2020-12-21 16:46:12-03","MBM","MBM","329463","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J.; Barboza, E.","2009",NA,NA,"Cordeiro, J.","2007","12","26","Brazil","Paraná","Guarapuava","Fazenda Atalaia","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Árvore, 5m, frutos verdes. Área de capão","MBM329463","MBM329463","368",NA,"Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"714","2020-12-21 16:46:10-03","MBM","MBM","227020","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Barboza, E.; Ribas, O.S.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Inácio Martins","Monte Alto","-51.0788993835449","-25.5711002349854",NA,NA,NA,NA,NA,"MBM227020","MBM227020","67497",NA,"Southern America",NA,NA,NA,NA,"35964","auto",NA,NA,NA,NA,NA,NA
"715","2020-12-21 16:46:12-03","MBM","MBM","56653","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ipiranga","Rio Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"MBM056653","MBM056653","39781",NA,"Southern America",NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA
"716","2020-12-21 16:46:12-03","MBM","MBM","72047","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Ribeirão do Taquaral","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM072047","MBM072047","44359",NA,"Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"717","2020-12-21 16:46:10-03","MBM","MBM","191475","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Occhioni, P.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM191475",NA,"2911",NA,"Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"718","2020-12-21 16:46:10-03","MBM","MBM","23477","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Lapa","Johanisdorf","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM023477","MBM023477","30583",NA,"Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"719","2020-12-21 16:46:10-03","MBM","MBM","219101","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.",NA,NA,NA,"Brazil","Paraná","Nova Laranjeiras","Rod. BR-277, 10km O de Nova Laranjeiras","-52.5414009094238","-25.3069000244141",NA,NA,NA,NA,NA,"MBM219101","MBM219101","2068",NA,"Southern America",NA,NA,NA,NA,"38588","auto",NA,NA,NA,NA,NA,NA
"720","2020-12-21 16:46:10-03","MBM","MBM","202510","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Marquesini, N.R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Palmas","Posto Indígena de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"MBM202510","MBM202510","s.n.",NA,"Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"721","2020-12-21 16:46:12-03","MBM","MBM","76720","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","Colônia da Anta","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM076720","MBM076720","45501",NA,"Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"722","2020-12-21 16:46:10-03","MBM","MBM","134844","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Palmeira","Rio Capivara","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM134844","MBM134844","3045",NA,"Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"723","2020-12-21 16:46:10-03","MBM","MBM","23481","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paulo Frontin","Rio Claro","-50.8358001708984","-26.0396995544434",NA,NA,NA,NA,NA,"MBM023481","MBM023481","30666",NA,"Southern America",NA,NA,NA,NA,"20486","auto",NA,NA,NA,NA,NA,NA
"724","2020-12-21 16:46:10-03","MBM","MBM","251004","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Roderjan, C.V.",NA,NA,NA,"Tramujas, A.P.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Canguiri","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM251004","MBM251004","511",NA,"Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"725","2020-12-21 16:46:12-03","MBM","MBM","62798","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM062798","MBM062798","41751",NA,"Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"726","2020-12-21 16:46:12-03","MBM","MBM","72045","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Forero, E.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Ca. 9km E de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM072045","MBM072045","3751",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"727","2020-12-21 16:46:10-03","MBM","MBM","191413","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Dusén, P.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Desvio Ribas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM191413",NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"728","2020-12-21 16:46:10-03","MBM","MBM","23470","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Pereira, E.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Lagoa Dourada, Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM023470","MBM023470","8119",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"729","2020-12-21 16:46:10-03","MBM","MBM","130835","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Jaster, C.B.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Rio Tibagi, Fazenda Ipê","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM130835","MBM130835","102",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"730","2020-12-21 16:46:10-03","MBM","MBM","246727","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Rio Tibagi, Rod. BR-376","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM246727","MBM246727","1695",NA,"Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"731","2020-12-21 16:46:10-03","MBM","MBM","191479","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Canguiri, Reflorestamento do Banestado","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM191479",NA,"12701",NA,"Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"732","2020-12-21 16:46:10-03","MBM","MBM","23469","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Campo Largo da Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM023469","MBM023469","9479",NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"733","2020-12-21 16:46:10-03","MBM","MBM","189335","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Silva, S.M.",NA,NA,NA,"Colli, S.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Telêmaco Borba","Fazenda Monte Algre, Estrada da Bombinha","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"MBM189335","MBM189335","s.n.",NA,"Southern America",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"734","2020-12-21 16:46:12-03","MBM","MBM","56217","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Piraí","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM056217","MBM056217","40393",NA,"Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"735","2020-12-21 16:46:12-03","MBM","MBM","79529","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Tabatinga","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM079529","MBM079529","2164",NA,"Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"736","2020-12-21 16:46:10-03","MBM","MBM","228414","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Sobral, M.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Arroio dos Ratos","Próximo a Rod. BR-290","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"MBM228414","MBM228414","7435",NA,"Southern America",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"737","2020-12-21 16:46:12-03","MBM","MBM","355948","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Cordeiro, J.",NA,NA,NA,"Cordeiro, J.; Barboza, E.; Silva, J.M.; Barboza, E.; Silva, J.M.","2009","11","08","Brazil","Rio Grande do Sul","Arroio Grande","Estrada para Herval, Fazenda Peleira","-53.0868988037109","-32.2374992370605",NA,NA,NA,NA,"Arbusto, 3,50m, flor alva. Beira de estrada","MBM355948","MBM355948","3297",NA,"Southern America",NA,NA,NA,NA,"65487","auto",NA,NA,NA,NA,NA,NA
"738","2020-12-21 16:46:10-03","MBM","MBM","227498","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Bom Jesus","Fazenda Caraúno","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"MBM227498","MBM227498","12126",NA,"Southern America",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"739","2020-12-21 16:46:10-03","MBM","MBM","203120","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Encruzilhada do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,"MBM203120","MBM203120","6524",NA,"Southern America",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"740","2020-12-21 16:46:10-03","MBM","MBM","216685","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Smith, S.F.",NA,NA,NA,"Cararo, G.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Ipiranga do Sul","Rod. BR-153","-52.426399230957","-27.9367008209229",NA,NA,NA,NA,NA,"MBM216685","MBM216685","11405",NA,"Southern America",NA,NA,NA,NA,"9635","auto",NA,NA,NA,NA,NA,NA
"741","2020-12-21 16:46:12-03","MBM","MBM","338679","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Sobral, M.","2008","01","02","Marchett, F.","2007","10","28","Brazil","Rio Grande do Sul","Jaquirana","Fazenda Vitoria","-50.3577995300293","-28.8847007751465",NA,NA,"800","800","Orla da mata","MBM338679","MBM338679","652",NA,"Southern America",NA,NA,NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA
"742","2020-12-21 16:46:10-03","MBM","MBM","194324","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Rambo, B.",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"MBM194324","MBM194324","s.n.",NA,"Southern America",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"743","2020-12-21 16:46:10-03","MBM","MBM","207058","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bidá, A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Rio Grande","Estação Ecológica do Taím","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"MBM207058","MBM207058","552",NA,"Southern America",NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"744","2020-12-21 16:46:10-03","MBM","MBM","212646","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Sentinela do Sul","Sentinela do Sul","-51.5788993835449","-30.611400604248",NA,NA,NA,NA,NA,"MBM212646","MBM212646","3162",NA,"Southern America",NA,NA,NA,NA,"19145","auto",NA,NA,NA,NA,NA,NA
"745","2020-12-21 16:46:10-03","MBM","MBM","120292","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Campo Belo do Sul","Fazenda Guamirim, Gateados","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,NA,"MBM120292","MBM120292","5099",NA,"Southern America",NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA
"746","2020-12-21 16:46:10-03","MBM","MBM","256486","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Bertoni, J.E.A.",NA,NA,NA,"Brazil","São Paulo","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"MBM256486","MBM256486","432",NA,"Southern America",NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,NA
"747","2020-12-21 16:46:12-03","MBM","MBM","69157","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uruguensis","Symplocos uruguensis","Brand","Sleumer, H.",NA,NA,NA,"Hoehne, F.C.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM069157","MBM069157","s.n.",NA,"Southern America",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"748","2019-11-01 15:28:42-03","PUC-RIO","FCAB","8056","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","P. Occhioni",NA,NA,NA,"P. Occhioni","1972","11","26","Brasil","Paraná","Ponta Grossa","Estrada do Café, lagoa dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore de 4-6 metros, muito ramificado, ramos longos, flexuosos, flores brancas aromáticas.; Capoeirão margem da lagoa.","FCAB008056",NA,"5344",NA,NA,NA,NA,NA,"Angiospermae","46557","auto",NA,NA,NA,NA,NA,NA
"749","2015-09-05 12:43:49-03","MNHN","RECOLNAT_MNHN_P","P06138988","PreservedSpecimen",NA,"Symplocaceae","Symplocos","parviflora","Symplocos parviflora","Benth.",NA,NA,NA,NA,"Rambo, B.","1932","10","14","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06138988' target='other'> <mi>dwc_moreinfo</mi></a>","P06138988","P06138988_01",NA,NA,NA,"hb",NA,NA,NA,"29946","auto",NA,NA,NA,NA,"14028",NA
"750","2015-09-04 15:42:35-03","MNHN","RECOLNAT_MNHN_P","P04519548","PreservedSpecimen",NA,"Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Balansa, B.","1874","12","8","Paraguay","Guairá",NA,"Villa-Rica, sur le bord des ruisseaux.","-56.46302","-25.80085",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519548' target='other'> <mi>dwc_moreinfo</mi></a>","P04519548","P04519548_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2015-09-04 15:36:45-03","MNHN","RECOLNAT_MNHN_P","P04519559","PreservedSpecimen",NA,"Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Rambo, B.","1949","11","2","Brasil","Rio Grande do Sul",NA,"Pr. Viamão",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519559' target='other'> <mi>dwc_moreinfo</mi></a>","P04519559","P04519559_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44232",NA
"752","2015-09-04 15:37:29-03","MNHN","RECOLNAT_MNHN_P","P04519599","PreservedSpecimen",NA,"Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519599' target='other'> <mi>dwc_moreinfo</mi></a>","P04519599","P04519599_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1838",NA
"753","2015-09-04 15:37:29-03","MNHN","RECOLNAT_MNHN_P","P04519601","PreservedSpecimen",NA,"Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Rambo, B.","1949","10","24","Brasil","Rio Grande do Sul",NA,"Barreteo Viana pr. São Leopoldo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519601' target='other'> <mi>dwc_moreinfo</mi></a>","P04519601","P04519601_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44087",NA
"754","2015-09-04 15:37:29-03","MNHN","RECOLNAT_MNHN_P","P04519602","PreservedSpecimen",NA,"Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519602' target='other'> <mi>dwc_moreinfo</mi></a>","P04519602","P04519602_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA
"755","2018-01-19 14:46:59-02","MNHN","RECOLNAT_MNHN_P","P00648492","PreservedSpecimen",NA,"Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bida",NA,NA,NA,"Herb. Imp. Brésil",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"C.Gaudichaud, 1833 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648492' target='other'> <mi>dwc_moreinfo</mi></a>","P00648492","P00648492_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1839",NA
"756","2015-09-26 05:30:48-03","MNHN","RECOLNAT_MNHN_P","P00648493","PreservedSpecimen",NA,"Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.","Bida",NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"Donné en Sept- 1901 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648493' target='other'> <mi>dwc_moreinfo</mi></a>","P00648493","P00648493_01 P00648493_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2296",NA
"757","2015-09-04 15:42:35-03","MNHN","RECOLNAT_MNHN_P","P04519535","PreservedSpecimen",NA,"Symplocaceae","Symplocos","uniflora","Symplocos uniflora","(Pohl) Benth.",NA,NA,NA,NA,"Dusén, P.","1910","11","29","Brasil","Paraná",NA,"Desvio Ribas (Gallerinvadd)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519535' target='other'> <mi>dwc_moreinfo</mi></a>","P04519535","P04519535_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10871",NA
