"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","individualCount"
"447","2021-01-26 13:58:24-03","IMA","MAC","21767","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","A.Costa; et al.","s.n.","2006",NA,"Brasil","Alagoas",NA,"Árvore ca. 6 m.; Mata Atlântica.","MAC0021767",NA,NA,"05","27","Maceió","-35.735669","-9.442911","Usina Cachoeira, Serra da Saudinha.",NA,NA,NA,NA,NA,NA,"-35.735669","-9.442911",NA,NA,NA,NA,NA,NA,NA
"448","2021-01-26 13:58:24-03","IMA","MAC","8464","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","J.H.Kirkbride Jr.; et al.","3282","1980",NA,"Brasil","Goiás",NA,"Árvore ca. de 3m de alt. Corolas brancas.; Cerrado","MAC0008464",NA,"S.F.Smith","02","06","Goiás Velho","-50.116667","-15.9","Fazenda das Esmeraldas, Córrego Paciência, perto da GO-164, cerca de 5,5km's nordeste de Goiás Velho. Margem de córrego, mata decídua.",NA,NA,NA,NA,"1993",NA,"-50.116667","-15.9",NA,NA,NA,NA,NA,NA,NA
"449","2021-01-26 13:58:24-03","IMA","MAC","21980","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","I.Cordeiro; M.B.R.Caruzo; L.C.Bernacci","2810","2004",NA,"Brasil","São Paulo",NA,"Arvoreta Flores alvas, odoríferas, Frutos imaturos verdes.; Floresta mesófila decidua.","MAC0021980",NA,"I.Cordeiro","03","31","Campinas","-47.060001373291","-22.8999996185303","Instituto Agronômico da campi9nas (IAC), Mata da Fazenda Santa Elisa.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-01-26 14:12:57-03","CPACT","ECT","3547","PreservedSpecimen","Plantae","Embryophyta",NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","W.Hoehne",NA,"1950",NA,"Brasil","São Paulo",NA,NA,"ECT0003547","ECT0003547","D.R.Vahl","03","13","Campinas","-47.049167","-22.908333","Mata do Bosque dos Jequitibás. Coordenadas geográficas otidas a partir dos dados de localidade, Parque Bosque dos Jequitibás. .","694","694",NA,NA,"2018",NA,"47º2'57''W","22º54'30''S","07",NA,"06",NA,NA,NA,NA
"451","2014-09-09 14:08:46-03","UNIVILLE","JOIW","320","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","J.C.F.Melo Jr.","567","2006",NA,"Brasil","MG",NA,"Árvore, h=5m, CAP = 18cm. Madeira de galho coletada",NA,NA,"J.R. Pirani","10","23","Matozinhos","-44.018056","-19.482889","Fazenda Cauaia- Lapa do Santo","678","678",NA,NA,NA,NA,"44º01'05,0'' W","19º28'58,4'' S",NA,NA,NA,NA,NA,NA,NA
"452","2014-12-23 12:41:00-02","UNIVILLE","JOIW","480","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","G.Q.Freire","242","2007",NA,"Brasil","MG",NA,"h= 4m., CAP= 18cm. Flores de cor creme. Madeira coletada do eixo principal",NA,NA,NA,"02","02","Matozinhos","-43.954694","-19.432722","Fazenda Jagoara Velha, Trilha da água doce, Mata Semidecídua, próxima à sede","629","629",NA,NA,NA,NA,"43º57'16,9'' W","19º25'57,8'' S",NA,NA,NA,NA,NA,NA,NA
"453","2014-12-23 12:41:00-02","UNIVILLE","JOIW","482","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","G.Q.Freire","244","2007",NA,"Brasil","MG",NA,"Árvore, h= 5m., DAP= 10 cm. Flor de corola branca. Madeira coletada de tronco secundário",NA,NA,NA,"02","02","Matozinhos","-43.954694","-19.432722","Fazenda Jagoara Velha, Trilha da água doce, Mata Semidecídua, próxima à sede","629","629",NA,NA,NA,NA,"43º57'16,9'' W","19º25'57,8'' S",NA,NA,NA,NA,NA,NA,NA
"454","2014-12-23 12:41:00-02","UNIVILLE","JOIW","510","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","J.C.F.Melo Jr.","632","2007",NA,"Brasil","MG",NA,"Árvore, h=6m, CAP= 20cm. Flor de cálice verde e corola branca com odor adocicado. Estames brancos. Madeira coletada de galho",NA,NA,NA,"03","08","Matozinhos","-44.015167","-19.477194","Mata Ciliar do Rio das Velhas","678","678",NA,NA,NA,NA,"44º00'54,6'' W","19º28'37,9'' S",NA,NA,NA,NA,NA,NA,NA
"455","2021-03-03 13:56:29-03","UFF","NIT","NIT10355","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","T. Fernandes","189","2018",NA,"Brasil","Rio de Janeiro",NA,"Árvore, ca. 3 m. Flores brancas com cálice verde.","NIT00001589",NA,"D. Nepomuceno","05","07","Maricá","-42.8185997009277","-22.9193992614746","Trilha para Pedra de Itaocaia.",NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-02-04 10:30:07-03","UFRPE","HST","12533","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil) Engler","W.Hoehne","s.n.","1950",NA,"Brasil","São paulo",NA,"Flores alvas.","HST012533",NA,NA,"03","13","Campinas","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2014-07-30 10:41:04-03","CITSF","HXBH","015198","S","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora (a. st.-hill.) engl.","Galipea jasminiflora (a. st.-hill.) engl.",NA,"Vilanova, C.C. et al.",NA,"2005",NA,"BR","SP",NA,"Fruto deiscente.",NA,NA,"Rampin, V.T.","05","12","Rio Claro","-47.56","-22.41","Fazenda São José",NA,NA,"21773","auto","2005",NA,NA,NA,"05",NA,"01",NA,NA,NA,NA
"458","2021-02-25 10:13:21-03","CVRD","CVRD","12104","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Folli, D.A.","6320","2009","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Grumarim mirim","CVRD012104",NA,"José R. Pirani","03","21","Linhares","-40.085539","-19.131805",NA,"69","69",NA,NA,"2011","Magnoliopsida","-40,085539","-19,131805","01",NA,"18",NA,NA,NA,NA
"459","2021-02-25 10:13:21-03","CVRD","CVRD","11681","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Lopes, M.M.M.","1590","2008","América do Sul","BRASIL","ES",NA,"Folíolos cartéceos levemente discolores. Cálice branco esverdeado; corola branca. <ll>dwc_commonname:</ll> Grumarim mirim","CVRD011681",NA,"José R. Pirani","04","30","Linhares","-40.074972","-19.13109","Colet. Adic. A.R. Zuntini & G.S. Siqueira","55","55",NA,NA,"2011","Magnoliopsida","-40,074972","-19,13109","01",NA,"18",NA,NA,NA,NA
"460","2021-02-25 10:13:21-03","CVRD","CVRD","12517","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Flores, T.B.","224","2009","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Grumarim mirim","CVRD012517",NA,"Domingos A. Folli","08","27","Linhares","-40.075428","-19.131096",NA,"62","62",NA,NA,"2009","Magnoliopsida","-40,075428","-19,131096","08",NA,"27",NA,NA,NA,NA
"461","2021-02-25 10:13:21-03","CVRD","CVRD","7223","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Pirani, J.","4949","2002","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Grumarim mirim","CVRD007223","CVRD007223","José R. Pirani","02","01","Linhares","-40.0722007751465","-19.3910999298096","RFL 89",NA,NA,"48094","auto","2011","Magnoliopsida",NA,NA,"01",NA,"18",NA,NA,NA,NA
"462","2021-02-25 10:13:21-03","CVRD","CVRD","7257","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Folli, D.A.","4183","2002","América do Sul","BRASIL","ES",NA,"<ll>dwc_commonname:</ll> Grumarim mirim","CVRD007257",NA,"José R. Pirani","02","19","Linhares","-40.0722007751465","-19.3910999298096","RFL 89",NA,NA,"48094","auto","2011","Magnoliopsida",NA,NA,"01",NA,"18",NA,NA,NA,NA
"463","2021-02-25 10:13:21-03","CVRD","CVRD","4888","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Folli, D.A.","2264","1994","América do Sul","BRASIL","MG",NA,"<ll>dwc_commonname:</ll> Grumarim mirim","CVRD004888",NA,"José Rubens Pirani","03","24","Marliéria","-42.7322006225586","-19.7122001647949","Ao lado do viveiro.",NA,NA,"28215","auto","2002","Magnoliopsida",NA,NA,"01",NA,"31",NA,NA,NA,NA
"464","2021-03-01 11:51:57-03","UFPE","UFP","76763","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","Vidal, C","749","2007",NA,"Brasil","Minas Gerais",NA,"Arbóreo.; Floresta estacional semidecidual.","UFP076763",NA,NA,"09",NA,"Governador Valadares","-42.089722","-19.57",NA,NA,NA,NA,NA,NA,NA,"-42.089722","-19.57",NA,NA,NA,NA,NA,NA,NA
"465","2021-03-01 11:51:57-03","UFPE","UFP","76329","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","Vidal, C","750","2007",NA,"Brasil","Minas Gerais",NA,"Arbóreo.; Floresta estacional semidecidual.","UFP076329",NA,NA,"09",NA,"Governador Valadares","-42.089722","-19.57",NA,NA,NA,NA,NA,NA,NA,"-42.089722","-19.57",NA,NA,NA,NA,NA,NA,NA
"466","2021-03-01 11:51:57-03","UFPE","UFP","86855","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","Konopczyk, RMG","s.n.","2013",NA,"Brasil","São Paulo",NA,"Árvore; 5 m de altura.; Vertente de Floresta estacional semidecidual próximo á várzea do rio Mogi Guaçu.","UFP086855",NA,"Assis, MA","07","16","Porto Ferreira","-47.436872","-21.855161",NA,"532","532",NA,NA,NA,NA,"-47.436872","-21.855161",NA,NA,NA,NA,NA,NA,NA
"467","2021-03-01 11:51:57-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","Konopczyk, RMG","s.n.","2013",NA,"Brasil","São Paulo",NA,"Árvore; 5 m de altura.; Vertente de Floresta estacional semidecidual próximo á várzea do rio Mogi Guaçu.",NA,NA,"Assis, MA","07","16","Porto Ferreira","-47.436872","-21.855161",NA,"532","532",NA,NA,NA,NA,"-47.436872","-21.855161",NA,NA,NA,NA,NA,NA,NA
"468","2021-03-01 11:51:57-03","UFPE","UFP","38085","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","Mattos, J","14412","1967",NA,"Brasil","São Paulo",NA,"Arbusto, nativa de um capão.","UFP038085",NA,NA,"02","23","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-09-12 05:00:02-03","US","US","3027154","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","21408","1980","South America - Neotropics","Brazil","Bahia",NA,NA,"US01858904","US01858904_01 US01858904_02",NA,"4","16",NA,"-43.22","-13.38","Basin of the Upper são Francisco River. Ca. 28 km SE of Bom Jesus da Lapa, on the Caitité road. F4","500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"470","2020-09-12 05:00:02-03","US","US","3226135","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","J. H. Kirkbride, E. K. Ono, L. M. Ferreira & S. P. Mattos","3285","1980","South America - Neotropics","Brazil","Goiás",NA,NA,"US01858905","US01858905_01 US01858905_02",NA,"2","6",NA,"-50.12","-15.9","Na Fazenda das Esmeraldas and Corrêgo Paciência perto GO 164, ca.5,5km nordeste de Goiás Velho","560",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","2708710","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","G. Hatschbach & L. Z. Ahumada","31475","1973","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01858907","US01858907_01 US01858907_02",NA,"2","12","Caeté","-43.6697006225586","-19.8799991607666",NA,"1000",NA,"22051","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"472","2020-09-12 05:00:02-03","US","US","2745090","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","-. Dedecca & C. Teixeira","s.n.","1947","South America - Neotropics","Brazil","São Paulo",NA,NA,"US01858919","US01858919_01 US01858919_02",NA,"3","7","Campinas","-47.060001373291","-22.8999996185303","Bosque dos Jequitibás",NA,NA,"23900","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"473","2020-09-12 05:00:02-03","US","US","1932649","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","L. O. Williams & V. Assis","6007","1945","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01858920","US01858920_01 US01858920_02",NA,"3","4","Belo Horizonte","-43.937801361084","-19.9207992553711","Morro das Pedras, near Belo Horizonte",NA,NA,"17082","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"474","2020-09-12 05:00:02-03","US","US","2654646","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19139","1968","South America - Neotropics","Brazil","Goiás",NA,NA,"US01858916","US01858916_01 US01858916_02",NA,"1","24",NA,NA,NA,"50 km N of Corumbá de Goiás on road to Niquelândia","800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"475","2020-09-12 05:00:02-03","US","US","1618812","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","-. Claussen","198",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01858914","US01858914_01 US01858914_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"476","2020-09-12 05:00:02-03","US","US","2523167","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","J. R. de Mattos & N. F. Mattos","8526","1960","South America - Neotropics","Brazil","São Paulo",NA,NA,"US01858917","US01858917_01 US01858917_02",NA,"11","18","Mogi Guaçu","-46.9421997070312","-22.372200012207","Fazenda Campininha, 2km NNW de Padua Sales. Dentro de um capão de mata",NA,NA,"39309","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"477","2020-09-12 05:00:02-03","US","US","14886","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","L. Riedel","s.n.",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01858915","US01858915_01 US01858915_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"478","2020-09-12 05:00:02-03","US","US","2829487","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","H. S. Irwin, R. M. Harley & G. L. Smith","31722","1971","South America - Neotropics","Brazil","Goiás",NA,"Cleared leaf in Div. of Paleobotany. 07/18/1979. Collections No. 5938","US01858908","US01858908_01 US01858908_02",NA,"3","14",NA,NA,NA,"Serra Geral do Paraná. Ca. 3 km S of São João da Aliança","850",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"479","2020-09-12 05:00:02-03","US","US","1364812","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","A. Severin","s.n.","1872","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01858911","US01858911_01 US01858911_02",NA,"10","16",NA,NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"480","2020-09-12 05:00:02-03","US","US","1364811","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","A. F. Regnell","I 273","1905","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01858912","US01858912_01 US01858912_02",NA,"2","5","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,"25710","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"481","2020-09-12 05:00:02-03","US","US","2644426","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","E. P. Heringer","9347",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01858918","US01858918_01 US01858918_02",NA,NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"482","2020-09-12 05:00:02-03","US","US","388631","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","J. Novães","520",NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,"US01858910","US01858910_01 US01858910_02",NA,NA,NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"483","2020-09-12 05:00:02-03","US","US","2966886","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","W. R. Anderson, G. D. McPherson, C. Damiao, J. Ramos, W. Reese & J. Ubiratan","12331","1978","South America - Neotropics","Brazil","Rondônia",NA,"Pollen removed. C.M. Morton, NY. 1992","US01858906","US01858906_01 US01858906_02",NA,"3","31",NA,NA,NA,"Near Rio dos Pacaás Novos at the Seringal São Luiz","200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"484","2020-09-12 05:00:02-03","US","US","2829486","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","H. S. Irwin, R. M. Harley & E. Onishi","30588","1971","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01858909","US01858909_01 US01858909_02",NA,"1","17",NA,NA,NA,"ca.34km E of Belo Horizonte, road (BR-31) to Rocas Novas","1500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"485","2020-09-12 05:00:02-03","US","US","290878","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A. St.-Hil.) Engl.","E. Warming","s.n.",NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01858913","US01858913_01 US01858913_02",NA,NA,NA,"Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,"12338","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"486","2020-09-12 05:00:02-03","US","US","2869118","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Galipea","simplicifolia","Galipea simplicifolia","Schult.","T. S. Santos","2932","1975","South America - Neotropics","Brazil","Bahia",NA,NA,"US01858902","US01858902_01 US01858902_02",NA,"2","28","Itacaré","-38.9967002868652","-14.2775001525879","Estrada do Aeroporto.",NA,NA,"41230","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"487","2020-09-02 16:39:17-03","Cenargen","CEN","83820","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Márcio Honorato Fernandes","310","2013",NA,"Brasil","DF","Unicata",NA,"CEN00083820","CEN00083820","J. B. Pereira & M. H. Fernandes","03","21","BRASILIA","-47.796944","-15.850833","Bairro Jardim Botânico (próximo a fazenda Pique).","980","980",NA,NA,"2013",NA,"-47.796944","-15.850833","04",NA,NA,NA,NA,NA,"1"
"488","2020-09-02 16:39:17-03","Cenargen","CEN","94381","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Wilson Hoehne",NA,"1950",NA,"Brasil","SP","Exsicatas","Doação da Universidadde de São Paulo - SP - Herbário SPF-12776.","CEN00094381","CEN00094381","W. Hoehne","03","13","CAMPINAS","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás.",NA,NA,"23900","auto","1950",NA,NA,NA,"03",NA,NA,NA,NA,NA,"1"
"489","2020-09-02 16:39:17-03","Cenargen","CEN","65973","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Aécio Amaral-Santos","989","2001",NA,"Brasil","DF","Exsicatas",NA,"CEN00065973","CEN00065973","J. R. Pirani","11","28","BRASILIA","-47.9296989440918","-15.7797002792358","DF 330, 600 m após a entrada, em direção á Comunidade Rio do Ouro.",NA,NA,"70570","auto","2013",NA,"-4796667.0","-1552306.0","09",NA,NA,NA,NA,NA,"6"
"490","2020-09-02 16:39:17-03","Cenargen","CEN","49934","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Glocimar Pereira-Silva","7069","2003",NA,"Brasil","GO","Exsicatas",NA,"CEN00049934","CEN00049934 CEN00049934_1","J. R. Pirani","02","08","PADRE BERNARDO","-48.2839012145996","-15.1603002548218","Eixo da futura Barragem Muzunco, no rio Arraial Velho.","800","800","56279","auto","2013",NA,NA,NA,"09",NA,NA,NA,NA,NA,"3"
"491","2020-09-02 16:39:17-03","Cenargen","CEN","26329","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Wilson Hoehne",NA,"1950",NA,"Brasil","SP","Exsicatas","Doação da Universidade de São Paulo - Herbário SPF (12776).","CEN00026329","CEN00026329",NA,"03","13","CAMPINAS","-47.060001373291","-22.8999996185303","Mata do Bosque dos Jequitibás.",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"492","2020-09-02 16:39:17-03","Cenargen","CEN","52475","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Dayani de Fátima Pereira","168","1992",NA,"Brasil","SP","Exsicatas","Frutos verdes passando a creme esverdeado.","CEN00052475","CEN00052475","J. R. Pirani","07","22","SAO JOSE DO RIO PARDO","-46.8800010681152","-21.5900001525879","Fazenda Tubaca, margem do Rio Pardo.",NA,NA,"15885","auto","2000",NA,NA,NA,"07",NA,NA,NA,NA,NA,"1"
"493","2019-12-09 17:30:53-03","UFPR","EFC","6814","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Koehler, A.","74","1996",NA,"Brasil","Minas Gerais",NA,"Árvore comum no interior da floresta primária alterada.","EFC006814",NA,"Hatschbach, G.","07","27","Cássia","-46.9219017028809","-20.5830993652344",NA,NA,NA,"24778","auto","1996",NA,NA,NA,"10",NA,"15",NA,NA,NA,NA
