"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"265","2019-11-13 11:28:49-03","USP","SPF","221058","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Muniz, CFS","CFSC7878","1982","02","18",NA,"Brasil",NA,NA,NA,"SPF00221058",NA,NA,"(Trin.) Döll","Garcia, CA","Minas Gerais","Serra do Cipó, Na estrada para Lapinha.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00221058","Santana do Riacho",NA,"26557","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:28:49-03","USP","SPF","162625","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Araújo, AC","1079",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SPF00162625",NA,NA,"(Trin.) Döll","Viana, PL","Minas Gerais","Parque Nacional da Serra da Canastra, Cachoeira das Rolinhas.","-46.3657989501953","-20.2453002929688",NA,NA,"SPF00162625","São Roque de Minas",NA,"57119","auto","2007","10",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-10-07 09:21:58-03","UEFS","HUEFS","37610","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.","53421","1999","01","09",NA,"Brasil",NA,NA,"Entre pedras, no campo rupestre.","HUEFS0037610","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Catolés de Cima, na trilha para a Serra do Barbado.","-41.6636009216309","-13.2496995925903","1400","1400","HUEFS0037610","Abaíra","Lilianae","26531","auto","1999","11",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-10-07 09:21:58-03","UEFS","HUEFS","35189","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","145","1998","11","28",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0035189","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","Margem do Rio Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0035189","Lençóis","Lilianae","47385","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-10-07 09:21:58-03","UEFS","HUEFS","34543","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","7","1998","07","04",NA,"Brasil",NA,NA,NA,"HUEFS0034543","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Mata de encosta do Rio Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,"HUEFS0034543","Lençóis","Lilianae","47385","auto","1999","08",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-10-07 09:21:58-03","UEFS","HUEFS","181388","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","255","2011","04","18",NA,"Brasil",NA,NA,NA,"HUEFS0181388","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Na margem da estrada de terra para a antena.","-41.1561012268066","-11.5500001907349",NA,NA,"HUEFS0181388","Morro do Chapéu","Lilianae","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-22 16:07:58-03","UEFS","HUEFS","75050","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus",NA,"3901","2001","04","18",NA,"Brasil",NA,NA,"Nativo.","HUEFS0075050","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Espírito Santo","Reserva Natural da CVRD. Gávea. Km 3,6.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Linhares","Lilianae","48094","auto","2003","11",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-10-07 09:21:58-03","UEFS","HUEFS","241839","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","1017","2013","11","15",NA,"Brasil",NA,NA,NA,"HUEFS0241839","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","Santuário do Caraça, trilha para a Cascatinha. Bordas de mata assoc. a campo rupestre ou menos comumente em áreas abertas próximas à mata.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Catas Altas","Lilianae","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-10-07 09:21:58-03","UEFS","HUEFS","181899","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","723","2011","10","27",NA,"Brasil",NA,NA,NA,"HUEFS0181899","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Trilha ao lado do Morro do Pai Inácio, acesso pelo orquidário. Campo rupestre e mata de galeria.","-41.5588989257812","-12.5289001464844",NA,NA,"HUEFS0181899","Palmeiras","Lilianae","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-10-07 09:21:58-03","UEFS","HUEFS","33804","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","140","1998","11","28",NA,"Brasil",NA,NA,NA,"HUEFS0033804","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","Trilha para Cachoeira Primavera, margem do Rio Lençóis.","-41.3899993896484","-12.563099861145",NA,NA,NA,"Lençóis","Lilianae","47385","auto","2012","03",NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-10-07 09:21:58-03","UEFS","HUEFS","69156","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Castro, M.S.","600","2002","12","13",NA,"Brasil",NA,NA,NA,"HUEFS0069156","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Estrada do Café.","-41.383333","-12.566667",NA,NA,"HUEFS0069156","Lençóis","Lilianae",NA,NA,NA,NA,NA,"41W23'","12S34'",NA,NA,NA,NA,NA
"276","2019-10-07 09:21:58-03","UEFS","HUEFS","150853","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Rezende, S.G.","2961","2008","03","28",NA,"Brasil",NA,NA,"Campo rupestre sobre quartzito, herbáceo.","HUEFS0150853","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","Região da GERDAU.","-43.864444","-20.164444","985","985","HUEFS0150853","Itabirito","Lilianae",NA,NA,NA,NA,NA,"43W51'52''","20S9'52''",NA,NA,NA,NA,NA
"277","2019-10-07 09:21:58-03","UEFS","HUEFS","141868","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Rezende, S.G.","2386","2008","02","25",NA,"Brasil",NA,NA,"Floresta Estacional Semidecidual Montana.","HUEFS0141868","Angiospermae","Poales","(Trin.) Döll","C.Silva","Minas Gerais","Região da Mina de Fabrica Nova.","-43.436111","-20.208611","891","891","HUEFS0141868","Catas Altas","Lilianae",NA,NA,"2012","03",NA,"43W26'10''","20S12'31''",NA,NA,NA,NA,NA
"278","2019-10-07 09:21:58-03","UEFS","HUEFS","141867","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Rezende, S.G.","2382","2008","03","07",NA,"Brasil",NA,NA,NA,"HUEFS0141867","Angiospermae","Poales","(Trin.) Döll","C.Silva","Minas Gerais","Região da Mina de Fabrica Nova.","-43.432222","-20.197222","1011","1011","HUEFS0141867","Catas Altas","Lilianae",NA,NA,"2012","03",NA,"43W25'56''","20S11'50''",NA,NA,NA,NA,NA
"279","2019-10-07 09:21:58-03","UEFS","HUEFS","115486","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Sousa, A.E.de A.","30","2006","02","25",NA,"Brasil",NA,NA,NA,"HUEFS0115486","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","Serra da Bacia.","-41.466667","-12.45",NA,NA,"HUEFS0115486","Palmeiras","Lilianae",NA,NA,"2013","01",NA,"41W28'","12S27'",NA,NA,NA,NA,NA
"280","2019-10-07 09:21:58-03","UEFS","HUEFS","104300","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Nunes, T.S.","1530","2006","01","09",NA,"Brasil",NA,NA,NA,"HUEFS0104300","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Saída de Barra da Estiva, em direção a Brumado, ca. 7 Km de Barra da Estiva.","-41.316667","-13.690833",NA,NA,"HUEFS0104300","Barra da Estiva","Lilianae",NA,NA,"2006","02",NA,"41W19'0''","13S41'27''",NA,NA,NA,NA,NA
"281","2019-10-07 09:21:58-03","UEFS","HUEFS","109946","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Chaves, E.M.F.","131","2004","12","05",NA,"Brasil",NA,NA,"Mata de galeria e fitofisionomias associadas.","HUEFS0109946","Angiospermae","Poales","(Trin.) Döll","C.Silva","Goiás","Alto do Paraíso de Goiás.","-47.583333","-14.15","1155","1155","HUEFS0109946",NA,"Lilianae",NA,NA,"2013","01",NA,"47W35'","14S9'",NA,NA,NA,NA,NA
"282","2019-10-07 09:21:58-03","UEFS","HUEFS","110842","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.","55450","2006","07","24",NA,"Brasil",NA,NA,"Mata Estacional perturbada.","HUEFS0110842","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Serra de Orobó, próximo à Fazenda Gameleira.","-40.536111","-12.410278","700","700","HUEFS0110842","Itaberaba","Lilianae",NA,NA,NA,NA,NA,"40W32'10''","12S24'37''",NA,NA,NA,NA,NA
"283","2021-03-04 11:16:08-03","UEFS","HUEFS","111492","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.","55450","2006","07","24",NA,"Brasil",NA,NA,"Mata estacional perturbada.","HUEFS0111492","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Bahia","Serra do Orobó, próximo à Fazenda Gameleira.","-40.536111","-12.410278","700","700",NA,"Itaberaba","Lilianae",NA,NA,"2006","09",NA,"40W32'10''","12S24'37''",NA,NA,NA,NA,NA
"284","2019-10-07 09:21:58-03","UEFS","HUEFS","124202","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","1375","2007","08","04",NA,"Brasil",NA,NA,NA,"HUEFS0124202","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Serra da Jibóia. Serra da Pioneira.","-39.533333","-12.75",NA,NA,"HUEFS0124202","Santa Terezinha","Lilianae",NA,NA,NA,NA,NA,"39W32'","12S45'",NA,NA,NA,NA,NA
"285","2019-10-07 09:21:58-03","UEFS","HUEFS","126945","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Amorim, A.M.","6898","2007","02","11",NA,"Brasil",NA,NA,"Vegetação arbustiva sob afloramento.","HUEFS0126945","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","Serra do Itamaraju. Morro do Pescoço. Aproximadamente 15 KM da entrada da cidade.","-39.603056","-16.990556",NA,NA,"HUEFS0126945","Itamaraju","Lilianae",NA,NA,"2011","05",NA,"39W36'11''","16S59'26''",NA,NA,NA,NA,NA
"286","2019-10-07 09:21:58-03","UEFS","HUEFS","140284","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","1583","2008","09","02",NA,"Brasil",NA,NA,"Mata degradada.","HUEFS0140284","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","Próximo ao posto fiscal.","-41.334167","-15.75","952","952","HUEFS0140284","Divisa Alegre","Lilianae",NA,NA,NA,NA,NA,"41W20'3''","15S45'0''",NA,NA,NA,NA,NA
"287","2019-10-07 09:21:58-03","UEFS","HUEFS","142482","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Dórea, M.C.","78","2008","03","11",NA,"Brasil",NA,NA,"Mata.","HUEFS0142482","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Ca. De 2 km do Cruzeiro, estrada a esquerda da 1ª bifurcação.","-40.397778","-13.406667",NA,NA,"HUEFS0142482","Maracás","Lilianae",NA,NA,NA,NA,NA,"40W23'52''","13S24'24''",NA,NA,NA,NA,NA
"288","2019-10-07 09:21:58-03","UEFS","HUEFS","142540","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Conceição, A.A.","2951","2008","07","12",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0142540","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","Serra do Brejão, encosta para Morro do Pai Inácio.","-41.45","-12.45","1050","1050","HUEFS0142540","Palmeiras","Lilianae",NA,NA,"2013","01",NA,"41W27'","12S27'",NA,NA,NA,NA,NA
"289","2019-10-07 09:21:58-03","UEFS","HUEFS","150099","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Nascimento, F.H.F.","545","2008","12",NA,NA,"Brasil",NA,NA,"Floresta alto-montana.","HUEFS0150099","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Serra das Almas - Sítio Gaia da Mata.","-41.903889","-13.538333","1350","1350","HUEFS0150099","Rio de Contas","Lilianae",NA,NA,NA,NA,NA,"41W54'14''","13S32'18''",NA,NA,NA,NA,NA
"290","2019-10-07 09:21:58-03","UEFS","HUEFS","160408","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Gomes, P.","848","2008","04","26",NA,"Brasil",NA,NA,NA,"HUEFS0160408","Angiospermae","Poales","(Trin.) Döll",NA,"Pernambuco","Pedra Cabeça de velho.","-36.010278","-8.391389","740","740","HUEFS0160408","Agrestina","Lilianae",NA,NA,NA,NA,NA,"36W0'37''","8S23'29''",NA,NA,NA,NA,NA
"291","2019-10-07 09:21:58-03","UEFS","HUEFS","170759","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Melo, E.","9082","2011","02","12",NA,"Brasil",NA,NA,"Campo rupestre e borda da mata.","HUEFS0170759","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","Serra da Jibóia.","-39.475833","-12.854444","770","830","HUEFS0170759","Santa Terezinha","Lilianae",NA,NA,"2012","08",NA,"39W28'33''","12S51'16''",NA,NA,NA,NA,NA
"292","2019-10-07 09:21:58-03","UEFS","HUEFS","175554","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Melo, E.","9991","2011","06","17",NA,"Brasil",NA,NA,NA,"HUEFS0175554","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","BA 052 estrada para Feira de Santana.","-41.021389","-11.666389","939","939","HUEFS0175554","Morro do Chapéu","Lilianae",NA,NA,"2014","04",NA,"41W1'17''","11S39'59''",NA,NA,NA,NA,NA
"293","2019-10-07 09:21:58-03","UEFS","HUEFS","174093","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Melo, E.","9711","2011","05","22",NA,"Brasil",NA,NA,"Cerradão.","HUEFS0174093","Angiospermae","Poales","(Trin.) Döll","R.P.Oliveira","Ceará","Estrada da Velha Minguiriba.","-39.641667","-7.292778","919","919","HUEFS0174093","Crato","Lilianae",NA,NA,"2011","11",NA,"39W38'30''","7S17'34''",NA,NA,NA,NA,NA
"294","2019-10-07 09:21:58-03","UEFS","HUEFS","181425","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","292","2011","05","28",NA,"Brasil",NA,NA,NA,"HUEFS0181425","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Vale à direita do Morro do Pai Inácio, acesso pela estrada para o orquidário, encrave de mata atlântica, borda da mata.","-41.466667","-12.433333",NA,NA,"HUEFS0181425","Palmeiras","Lilianae",NA,NA,NA,NA,NA,"41W28'","12S26'",NA,NA,NA,NA,NA
"295","2019-10-07 09:21:58-03","UEFS","HUEFS","181427","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","294","2011","05","28",NA,"Brasil",NA,NA,NA,"HUEFS0181427","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Vale à direita do Morro do Pai Inácio, acesso pela estrada para o orquidário, encrave de mata atlântica, borda da mata.","-41.466667","-12.433333",NA,NA,"HUEFS0181427","Palmeiras","Lilianae",NA,NA,NA,NA,NA,"41W28'","12S26'",NA,NA,NA,NA,NA
"296","2019-10-07 09:21:58-03","UEFS","HUEFS","181428","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","295","2011","05","28",NA,"Brasil",NA,NA,NA,"HUEFS0181428","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Vale à direita do Morro do Pai Inácio, acesso pela estrada para o orquidário, encrave de mata atlântica, borda da mata.","-41.466667","-12.433333",NA,NA,"HUEFS0181428","Palmeiras","Lilianae",NA,NA,NA,NA,NA,"41W28'","12S26'",NA,NA,NA,NA,NA
"297","2019-10-07 09:21:58-03","UEFS","HUEFS","181430","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","297","2011","05","28",NA,"Brasil",NA,NA,NA,"HUEFS0181430","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Vale à direita do Morro do Pai Inácio, acesso pela estrada para o orquidário, encrave de mata atlântica, borda da mata.","-41.466667","-12.433333",NA,NA,"HUEFS0181430","Palmeiras","Lilianae",NA,NA,NA,NA,NA,"41W28'","12S26'",NA,NA,NA,NA,NA
"298","2019-10-07 09:21:58-03","UEFS","HUEFS","181431","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","298","2011","05","28",NA,"Brasil",NA,NA,NA,"HUEFS0181431","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Vale à direita do Morro do Pai Inácio, acesso pela estrada para o orquidário, encrave de mata atlântica, borda da mata.","-41.466667","-12.433333",NA,NA,"HUEFS0181431","Palmeiras","Lilianae",NA,NA,NA,NA,NA,"41W28'","12S26'",NA,NA,NA,NA,NA
"299","2019-10-07 09:21:58-03","UEFS","HUEFS","181432","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","299","2011","05","28",NA,"Brasil",NA,NA,NA,"HUEFS0181432","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Vale à direita do Morro do Pai Inácio, acesso pela estrada para o orquidário, encrave de mata atlântica, borda da mata.","-41.466667","-12.433333",NA,NA,"HUEFS0181432","Palmeiras","Lilianae",NA,NA,NA,NA,NA,"41W28'","12S26'",NA,NA,NA,NA,NA
"300","2019-10-07 09:21:58-03","UEFS","HUEFS","181613","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","437","2011","10","10",NA,"Brasil",NA,NA,NA,"HUEFS0181613","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","BR 251, no trevo para Fruta de Leite. Cerrado.","-42.45","-16.25",NA,NA,"HUEFS0181613","Fruta de Leite","Lilianae",NA,NA,NA,NA,NA,"42W27'","16S15'",NA,NA,NA,NA,NA
"301","2019-10-07 09:21:58-03","UEFS","HUEFS","181705","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","529","2011","10","12",NA,"Brasil",NA,NA,NA,"HUEFS0181705","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","BR 367 Diamantina - Gouveia, Mata de Capão à direita da rodovia, logo após o entroncamento para Datas. 1343m alt.","-43.683333","-18.416667",NA,NA,"HUEFS0181705","Gouveia","Lilianae",NA,NA,NA,NA,NA,"43W41'","18S25'",NA,NA,NA,NA,NA
"302","2019-10-07 09:21:58-03","UEFS","HUEFS","181733","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","557","2011","10","14",NA,"Brasil",NA,NA,NA,"HUEFS0181733","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","Mata Ciliar do Rio Três Pontinhos, à margem da MG 010. 1262m alt.","-43.533333","-19.266667",NA,NA,"HUEFS0181733","Santana do Riacho","Lilianae",NA,NA,NA,NA,NA,"43W32'","19S16'",NA,NA,NA,NA,NA
"303","2019-10-07 09:21:58-03","UEFS","HUEFS","181805","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","629","2011","10","21",NA,"Brasil",NA,NA,NA,"HUEFS0181805","Angiospermae","Poales","(Trin.) Döll",NA,"Distrito Federal","Distrito de Sobradinho, Rebio Contagem. Cerrado. 1200m alt.","-47.879444","-15.65",NA,NA,"HUEFS0181805","Brasília","Lilianae",NA,NA,NA,NA,NA,"47W52'46''","15S39'",NA,NA,NA,NA,NA
"304","2019-10-07 09:21:58-03","UEFS","HUEFS","181806","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","630","2011","10","21",NA,"Brasil",NA,NA,NA,"HUEFS0181806","Angiospermae","Poales","(Trin.) Döll",NA,"Distrito Federal","Distrito de Sobradinho, Rebio Contagem. Cerrado. 1200m alt.","-47.879444","-15.65",NA,NA,"HUEFS0181806","Brasília","Lilianae",NA,NA,NA,NA,NA,"47W52'46''","15S39'",NA,NA,NA,NA,NA
"305","2019-10-07 09:21:58-03","UEFS","HUEFS","204054","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Harley, R.M.","56914","2013","12","30",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0204054","Angiospermae","Poales","(Trin.) Döll","C.Silva","Bahia","Catolés Catolés, Estrada Catolés-Inúbia, em direção àVila de Barra, ca. 8.4 km de de Catolés.","-41.890556","-13.232222","1072","1072","HUEFS0204054","Abaíra","Lilianae",NA,NA,"2015","07",NA,"41W53'26''","13S13'56''",NA,NA,NA,NA,NA
"306","2019-10-07 09:21:58-03","UEFS","HUEFS","181922","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","746","2012","01","05",NA,"Brasil",NA,NA,NA,"HUEFS0181922","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","Estrada para o Parque Estadual Serra do Ibitipoca. 961m alt.","-43.9","-21.733333",NA,NA,"HUEFS0181922","Lima Duarte","Lilianae",NA,NA,NA,NA,NA,"43W54'","21S44'",NA,NA,NA,NA,NA
"307","2019-10-07 09:21:58-03","UEFS","HUEFS","181926","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Silva, C.","751","2012","01","05",NA,"Brasil",NA,NA,NA,"HUEFS0181926","Angiospermae","Poales","(Trin.) Döll",NA,"Minas Gerais","Parque Estadual Serra do Ibitipoca. Floresta ombrófila (Mata de Grotão). 1457m alt.","-43.883333","-21.7",NA,NA,"HUEFS0181926","Lima Duarte","Lilianae",NA,NA,NA,NA,NA,"43W53'","21S42'",NA,NA,NA,NA,NA
"308","2019-10-07 09:21:58-03","UEFS","HUEFS","186307","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Couto, A.P.L.","242","2011","02","19",NA,"Brasil",NA,NA,NA,"HUEFS0186307","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-10-07 09:21:58-03","UEFS","HUEFS","188279","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Farias, B.F.","26","2010","12",NA,NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0188279","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","-41.403056","-12.560278","500","500","HUEFS0188279","Lençóis","Lilianae",NA,NA,NA,NA,NA,"41W24'11''","12S33'37''",NA,NA,NA,NA,NA
"310","2019-10-07 09:21:58-03","UEFS","HUEFS","198128","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","bambusiflorus","Ichnanthus bambusiflorus","Oliveira, R.P.","2183","2012","10","19",NA,"Brasil",NA,NA,"Campo rupestre","HUEFS0198128","Angiospermae","Poales","(Trin.) Döll",NA,"Bahia","Morro da Torre.","-41.315","-13.684722","1172","1172","HUEFS0198128","Barra da Estiva","Lilianae",NA,NA,NA,NA,NA,"41W18'54''","13S41'5''",NA,NA,NA,NA,NA
