"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"619","2021-02-08 12:44:07-03","UFRGS","ICN","085185","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Sobral, M","s.n.","1982","12",NA,"Brasil","RS","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Arvoreta de 2-3 m de altura; flores brancas; casca rugosa.; Em afloramento rochoso",NA,NA,"1982",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"14404","auto",NA,NA,NA,NA,NA
"620","2021-02-08 12:44:07-03","UFRGS","ICN","044319","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Arzivenco, L","s.n.","1976","02","28","Brasil","RS","Vacaria","Hidráulica","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,NA,"1980","11","24","América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA
"621","2021-02-08 12:44:07-03","UFRGS","ICN","066130","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","José.","360","1979","12","13","Brasil","PR","Foz do Iguaçu","Av. Paraná (Área Militar)","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Capoeira baixa",NA,NA,"1985","08",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"39570","auto",NA,NA,NA,NA,NA
"622","2021-02-08 12:44:07-03","UFRGS","ICN","163709","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Martin Molz","Molz, M; Tiago Closs De Marchi","s.n.","2009","06","14","Brasil","RS","Bom Jesus","Fazenda Três Marias Coord.:539387 6855410","-50.4166984558105","-28.6678009033203",NA,NA,"948","948","Arvoreta baixa com 6 m de altura; Capão de mata com predominância de mirtáceas",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"55856","auto",NA,NA,NA,NA,NA
"623","2021-02-08 12:44:07-03","UFRGS","ICN","059151","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Jarenkow, JA","86","1983","01","13","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Arbusto de 3,5 m de altura.; Em beira de mata",NA,NA,"1983",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"38649","auto",NA,NA,NA,NA,NA
"624","2021-02-08 12:44:07-03","UFRGS","ICN","081593","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Sobral, M","3225","1984","12",NA,"Brasil","RS","Nova Prata","André da Rocha","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Arvoreta de 3 m de altura; flores em botão; casca rugosa.; Em beira de mata",NA,NA,"1984",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"18634","auto",NA,NA,NA,NA,NA
"625","2021-02-08 12:44:07-03","UFRGS","ICN","158730","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Irgang, BE","Baptista, LRM","s.n.","1994","01","06","Brasil","RS","Planalto","Rio do Mel","-53.0586013793945","-27.3288993835449",NA,NA,NA,NA,"árvore; margem do rio",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"14684","auto",NA,NA,NA,NA,NA
"626","2021-02-08 12:44:07-03","UFRGS","ICN","050948","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Fleig, M","s.n.","1977","10","30","Brasil","RS","Santa Maria","Estrada para São Sepé","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,"1981","10","17","América do Sul",NA,NA,"Dicotyledon",NA,"37819","auto",NA,NA,NA,NA,NA
"627","2021-02-08 12:44:07-03","UFRGS","ICN","009040","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Mattos, J","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","11","02","Brasil","RS","Santo Ângelo","25 km N de Santo Angelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"arbusto de 2,5m, folhas verde-cinzentas em baixo; banhado",NA,NA,"1975",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"25915","auto",NA,NA,NA,NA,NA
"628","2021-02-08 12:44:07-03","UFRGS","ICN","035487","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Miotto, S","648","1977","11","15","Brasil","RS","Santo Ângelo","Estrada Giruá-Santo ÂNGELO Km 27","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,"1980","11","24","América do Sul",NA,NA,"Dicotyledon",NA,"25915","auto",NA,NA,NA,NA,NA
"629","2021-02-08 12:44:07-03","UFRGS","ICN","035762","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Abruzzi, ML","230","1977","11","15","Brasil","RS","Santo Ângelo","Estrada Giruá-Santo ÂNGELO Km 29","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"Em capão",NA,NA,"1980","11","24","América do Sul",NA,NA,"Dicotyledon",NA,"25915","auto",NA,NA,NA,NA,NA
"630","2021-02-08 12:44:07-03","UFRGS","ICN","030231","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Porto, ML; et al.","1764","1975","11","14","Brasil","RS","São Borja","BR-285/RS","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,NA,NA,NA,"1980","11","24","América do Sul",NA,NA,"Dicotyledon",NA,"75549","auto",NA,NA,NA,NA,NA
"631","2021-02-08 12:44:07-03","UFRGS","ICN","120990","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"Salazar, E; GRA-RS","s.n.","2001","02","22","Brasil","RS","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"59498","auto",NA,NA,NA,NA,NA
"632","2021-02-08 12:44:07-03","UFRGS","ICN","146714","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.","Sobral, M","Kinupp, VF; Lorenzi, H","3152","2006","02","25","Brasil","RS","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Arbusto; 1,0 m; folhas com pontos translúcidos evidentes; frutos vermelhos a negros pequenos, mas comestíveis; abundante na área.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"63451","auto",NA,NA,NA,NA,NA
"633","2021-02-08 12:44:07-03","UFRGS","ICN","123028","S","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Kiaersk.",NA,"Steinbrenner, MCA","182","1997","12","17","Brasil","SC","Campo Belo do Sul","Fazendas Guamirim Gateados","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Floresta Ombrófila Mista; Capoeira. Arvoreta; beira reflorestamento; flor branco amarelado.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"35150","auto",NA,NA,NA,NA,NA
"634","2021-02-08 12:44:10-03","UFRGS","ICN","175046","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M","Molz, M; Mauhs, J","s.n.","2009","02","21","Brasil","SC","Curitibanos","Pequena Central Hidrelétrica Pery II (Celesc). Rio Canoas. Coord: UTM 22J535967E/6962457S","-50.636111","-27.460833","-50.636111","-27.460833","820","820","Arvoreta 6m altura, flores alvas.; Floresta com Araucária.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-02-08 12:44:10-03","UFRGS","ICN","198411","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Santos, MF; et al.","667","2011","03","27","Brasil","SC","Capão Alto","Rodovia entre Capão Alto e Campo Alegre do Sul, a 12 km de Capão Alto","-50.614722","-27.921111","-50.614722","-27.921111","981","981","Planta coletada em borda. Material armazenado em sílica gel.; Arvoreta, 2,5 m alt. Ramo maduro cinza-avermelhado, imaturo verde. Folha discolor, face adaxial verde-escura, face abaxial alvo-esverdeada. Ráquis verde-clara. Fruto imaturo verde, maduro",NA,NA,"2011",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-02-08 12:44:10-03","UFRGS","ICN","199256","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Richit, JF","Richit, JF","s.n.","2018","05","17","Brasil","RS","Maximiliano de Almeida",NA,"-51.792222","-27.538889","-51.792222","-27.538889",NA,NA,"Árvore; Campo",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"637","2021-02-08 12:44:10-03","UFRGS","ICN","201375","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Figueira, M","Figueira, M; Diefenthaeler, J R; Souza, V C; Cadoná, S C","147","2013","01","07","Brasil","RS","Santa Maria","Distrito de Santo Antão, Pedra do Lagarto","-53.873889","-29.627778","-53.873889","-29.627778",NA,NA,"6794; Arvoreta, frequente. Exposta a luz direta, odor agradável nas folhas, flores alvas, frutos imaturos (em algumas exsicatas).; Refúgio vegetacional (em morro de arenito da formação Botucatu) circundado por Floresta Estacional Subtropical do Domín",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-02-08 12:44:10-03","UFRGS","ICN","201180","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Lannoy, LC","Soares-Silva, LH; et al.","579","1995","12","09","Brasil","PR","Sapopema","Estrada para Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Doação FUEL 17006; Árvore 10m; flores creme; frutos jovens verdes",NA,NA,"2018","11",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"21990","auto",NA,NA,NA,NA,NA
"639","2021-02-08 12:44:10-03","UFRGS","ICN","123031","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M","Steinbrenner, MCA","183","1997","12","16","Brasil","SC","Campo Belo do Sul","Fazendas Guamirim Gateados","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,"Floresta Ombrófila Mista; Capoeira. Arbusto; campo aberto, perto açúde; frutos verdes.",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"35150","auto",NA,NA,NA,NA,NA
"640","2021-02-08 12:44:10-03","UFRGS","ICN","185689","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Brack, P","Rabuske, C; Brack, P","105","2014","02","28","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"Em beira de estrada no interior do parque.",NA,NA,"2014","02","28","América do Sul",NA,NA,"Dicotyledon",NA,"18158","auto",NA,NA,NA,NA,NA
"641","2021-02-08 12:44:10-03","UFRGS","ICN","083268","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M","Arzivenco, L","2","1978","04","02","Brasil","RS","Esmeralda","Capão do tanque EEE","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"início de maturação",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"38649","auto",NA,NA,NA,NA,NA
"642","2021-02-08 12:44:10-03","UFRGS","ICN","171613","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M","Záchia, R","5262","2001","01","02","Brasil","RS","Santa Maria","Jardim Botânico-UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"doação Herbário SMDB 11871; com flores; cultivada",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"37819","auto",NA,NA,NA,NA,NA
"643","2021-03-22 16:23:15-03","FEPAGRO","BLA","12664","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O . Berg) Kiaersk.","J. R. Mattos","A. Pott","Vac. 647","1969","01","28","Brasil","Rio Grande do Sul","Vacaria","Estação Experimental","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: Cultivado","BLA012664",NA,"1979","08","23",NA,NA,NA,"Spermatophyta",NA,"63451","auto",NA,NA,NA,NA,NA
"644","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","45382","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Kiaersk.","Grings, M.","Mansan, C.","651","2006","02",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Parque da Festa da Uva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"beira de um capão","HAS0045382",NA,"2012","01","20",NA,NA,NA,"Magnoliophyta",NA,"49662","auto",NA,NA,NA,NA,NA
"645","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","18208","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Nied.","Silveira, N.","Hiltl, G.","1472","1983","02",NA,"Brasil","Rio Grande do Sul","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Árvores com frutos vermelhos; no mato.","HAS0018208",NA,"1997",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"38649","auto",NA,NA,NA,NA,NA
"646","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","20625","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O.Berg) Nied.",NA,"Martins, S.A.","474","1985","04",NA,"Brasil","Rio Grande do Sul","Santa Maria (Entre Itaara e São Martinho da Serra - RS)","Reserva Biológica do Ibicuí-Mirim.",NA,NA,NA,NA,NA,NA,"guamirim. No mato, margem esquerda da barragem. Árvore com fruto roxo escuro, pouco numerosa e dispersa.","HAS0020625",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","96442","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Mondin, C.","Mondin, C.","3270","2008","12",NA,"Brasil","Rio Grande do Sul","Passo Fundo","Condomínio Morada Além do Horizonte","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"Arvoreta com ca 6m de altura","HAS0096442",NA,"2009","01",NA,NA,NA,NA,"Magnoliophyta",NA,"25060","auto",NA,NA,NA,NA,NA
"648","2020-12-01 09:01:45-03","MCN-FZBRS","HAS","100801","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bombycina","Myrcia bombycina","(O. Berg) Nied.","Magalhães, R. G.","Magalhães, R.G.","468","1999","12",NA,"Brasil","Rio Grande do Sul","São Marcos","Caminho para Santo Antônio do Polidoro","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"Projeto Pró-Guaíba Arvoreta de aproximadamente 5 metros de altura, com flores.","HAS0100801",NA,"1999","12","10",NA,NA,NA,"Magnoliophyta",NA,"15120","auto",NA,NA,NA,NA,NA
"649","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","95611","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M.","Valduga,E.","46","2010","12",NA,"Brasil","Rio Grande do Sul","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Campo,área cultivada;Doação HUCS 37058","HAS0095611",NA,"2018","08","29",NA,NA,NA,"Magnoliophyta",NA,"38649","auto",NA,NA,NA,NA,NA
"650","2020-12-29 09:51:35-03","MCN-FZBRS","HAS","38384","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M.","Mazzitelli, S.A.","1482","1997","04",NA,"Brasil","Rio Grande do Sul","Guabiju","área Fundação Eológica C. e S. Guabiju","-51.690299987793","-28.5408000946045",NA,NA,NA,NA,"Fruto negro","HAS0038384",NA,"2017","04","27",NA,NA,NA,"Magnoliophyta",NA,"16681","auto",NA,NA,NA,NA,NA
"651","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","96275","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M.","Molz, M.","s.n.","2019","01",NA,"Brasil","Rio Grande do Sul","Dom Pedro de Alcântara","Na estrada para Morrinhos do Sul","-49.883613","-29.39827","-49,883613","-29,39827",NA,NA,"Árvore com 8 m de altura e mais ou menos 30 cm de DAP; frutos imaturos.","HAS0096275",NA,"2019","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","23624","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M.","Abruzzi, M.L.","1389","1987","12",NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim, mata à esquerda da barragem a montante e a jusante","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Árvore","HAS0023624",NA,"2017","04","27",NA,NA,NA,"Magnoliophyta",NA,"37819","auto",NA,NA,NA,NA,NA
"653","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","27893","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M.","Silveira, N.","5952","1998","11",NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim, mata à esquerda da barragem de Saturnino","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Na beira do mato, Arbusto de 1,5 m de altura.","HAS0027893",NA,"2017","04","27",NA,NA,NA,"Magnoliophyta",NA,"37819","auto",NA,NA,NA,NA,NA
"654","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","27889","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M.","Silveira, N.","5867","1998","11",NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim, mata à esquerda da barragem de Saturnino","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Na beira do mato, Arbusto de 1,5 m de altura.","HAS0027889",NA,"2017","04","27",NA,NA,NA,"Magnoliophyta",NA,"37819","auto",NA,NA,NA,NA,NA
"655","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","91913","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Grizzon, M.","Grizzon, M.","127","2012","06",NA,"Brasil","Rio Grande do Sul","São Marcos","Sede do Grêmio Americano","-51.0680999755859","-28.9710998535156","51°03'55,95","28°58'18,40","768","768","Em borde frangmento de mata. Córtex rugoso esfoleante - árvore com 6,5 m de altura.","HAS0091913",NA,"2012","12","21",NA,NA,NA,"Magnoliophyta",NA,"15120","auto",NA,NA,NA,NA,NA
"656","2020-08-26 10:50:12-03","MCN-FZBRS","HAS","32380","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Molz, M.","Röhrig, C.; Silveira, N.","1172","2003","01",NA,"Brasil","Santa Catarina","Anita Garibaldi","São Vicente de Paula","-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,"HAS0032380",NA,"2020","03","06",NA,NA,NA,"Magnoliophyta",NA,"23768","auto",NA,NA,NA,NA,NA
"657","2019-11-21 10:12:15-03","IBt","SP","102844","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Mattos, JR","15184","1967","11","25","Brasil","Minas Gerais","Pinhal","2 km norte de Pinhal, na rodovia Pedralva-Olímpio de Noronha.",NA,NA,NA,NA,NA,NA,"Na mata secundária. Arvore ca, 5m alt., flores brancas.",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-21 10:12:15-03","IBt","SP","215499","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Basualdo, I","1012","1985","12","18","Paraguai","Itapúa",NA,"CEDEFO, Pirapo",NA,NA,NA,NA,NA,NA,NA,"SP052976","SP052976","2018","11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-11-21 10:12:15-03","IBt","SP","347812","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Lombardi, JA","4082","2000","10","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, trilha para o Poço dos Veados.","-43.340833","-18.1125","-43.340833","-18.1125",NA,NA,"Cerrado. Arbusto ca. 1,5m alt., folhas coriáceas, frutos imaturos verdes.",NA,NA,"2018","11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-21 10:12:15-03","IBt","SP","277447","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Oldenburger, FHF; Mecenas, VV","1685","1975","10","06","Brasil","Distrito Federal","Brasília","University campus","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"661","2019-11-21 10:12:15-03","IBt","SP","345388","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Hashimoto, G","21259","2000","01","14","Brasil","Minas Gerais","Careaçu","Rancho do Sauá.","-45.6991996765137","-22.0431003570557",NA,NA,NA,NA,"Árvore do mato, 6m alt., flores brancas.",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,"15274","auto",NA,NA,NA,NA,NA
"662","2019-11-21 10:12:15-03","IBt","SP","487455","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Sobral, M","14520","2009",NA,NA,"Brasil","Minas Gerais","São João del Rei","Rua Mons. Silvestre de Castro","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA
"663","2019-11-21 10:12:15-03","IBt","SP","338484","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Hashimoto, G","16703","1950","12","03","Brasil","Paraná","Curiúva","Lageado Liso.","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Arbusto frondoso, 3m alt., flores brancas.","SP052974","SP052974","2018","11","08",NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA
"664","2019-11-21 10:12:15-03","IBt","SP","141227","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Hatschbach, G","20600","1968","12","10","Brasil","Paraná","Laranjeiras do Sul","Pinhal Ralo.","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"SP052977","SP052977","2018","11","08",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"665","2019-11-21 10:12:15-03","IBt","SP","205659","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Sobral, M; Grabauska, C","4515","1985","12",NA,"Brasil","Rio Grande do Sul","Agudo","Cerro Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,NA,"SP052979","SP052979","2018","11","08",NA,NA,NA,NA,NA,"22416","auto",NA,NA,NA,NA,NA
"666","2019-11-21 10:12:15-03","IBt","SP","201569","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Sobral, M","3525","1984","12","01","Brasil","Rio Grande do Sul","Nova Prata","Andre da Rocha","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,"SP052978","SP052978","2018","11","08",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"667","2019-11-21 10:12:15-03","IBt","SP","321043","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Árbocz, GF","1098","1994","12","04","Brasil","Santa Catarina","Lages","Margem da BR 116","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"SP052975","SP052975","2018","11","08",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"668","2019-11-21 10:12:15-03","IBt","SP","259586","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Santos, MF","Barros, F","2512","1992","12","13","Brasil","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,"SP052973","SP052973","2018","11","08",NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA
"669","2019-11-21 10:12:15-03","IBt","SP","352587","S","Plantae","Myrtaceae","Myrcia","oblongata","Myrcia oblongata","DC.","Sobral, M","Nicolau, SA; Braz, JD; Lopes, RA; Duarte, JW","2798","2001","02","16","Brasil","São Paulo","Salesópolis","Bacia de acumulação do rio Paraitinga, planície de inundação","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
