"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"432","2021-03-04 15:44:08-03","IF","SPSF","46098","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","P.L.R.Moraes","1062","1994","09","06","América do Sul","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,"COLETA: Arvoreta com 3 metros de altura; Frutos arroxeados, cúpula vermelha.; GEOGRAFIA: Estrada do Delfino.;",NA,NA,NA,NA,"2012","10","17","27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"433","2021-03-04 15:44:10-03","IF","SPSF","51262","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"P.L.R. de Moraes & H. van der Werff & M. Vergne & H. Ribeiro & T. Arruda & L. Souza & D. Soares","4075","2014","11","20","América do Sul","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,"COLETA: Árvore 5m, cúpula vermelha.;",NA,NA,NA,NA,NA,NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"434","2021-03-04 15:44:08-03","IF","SPSF","14876","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","P.L.R.Morais",NA,"1991","04","27","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sub bosque&nf;;",NA,NA,NA,NA,"2012","10","16","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"435","2021-03-04 15:44:08-03","IF","SPSF","35181","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","P.L.R.Moraes","208","1990","07","28","América do Sul","Brasil","SP","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de + ou - 4m.; GEOGRAFIA: mata atlantica de encosta&nf;;",NA,NA,NA,NA,"2012","10","15","34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"436","2021-03-04 15:44:08-03","IF","SPSF","20427","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","N.M.Ivanauskas","736","1996","03","28","América do Sul","Brasil","SP","Ribeirão Preto","Estação Experimental do IAC","-47.885","-24.608333",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Atlantica&nf;Árvore 6m; flores amarelas;",NA,NA,NA,NA,"2010","03","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"437","2021-03-04 15:44:08-03","IF","SPSF","34446","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,"J.B.Baitello","L.S.Kinoshita & A.M.Correa & R.Cielo-Filho & R.F.C.Araujo & J.C.Galvão & P.Moraes","145","2004","10","15","América do Sul","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho, trilha do açude, mata atlântica","-47.993333","-24.056111",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 6m;",NA,NA,NA,NA,"2010","03","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"438","2021-03-04 15:44:08-03","IF","SPSF","42125","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","R.T.Polisel","975","2008","11","27","América do Sul","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.695278","-23.936667","700","700",NA,"COLETA: Árvore 4m; flores amarelas.; GEOGRAFIA: Km 3 antes da CANOAR, na prainha.;",NA,NA,NA,NA,"2010","10","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"439","2021-03-04 15:44:08-03","IF","SPSF","38879","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","P.L.R.Moraes","C. Urbanetz","348","2004","02","09","América do Sul","Brasil","SP","Cananéia","Fazenda Folha Larga","-47.916667","-24.883333","30","155",NA,"COLETA: Árvore de 15m, flores amarelas.; GEOGRAFIA: Trilha Kaá-pozanga.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"440","2021-03-04 15:44:08-03","IF","SPSF","39095","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","R.T. Polisel","414","2007","01","20","América do Sul","Brasil","SP","Juquitiba","Estrada da Palestina","-47.1","-23.966667","700","700",NA,"COLETA: Árvore 8m, fruto glande com cápsula persistente.; GEOGRAFIA: Mata ciliar conservada, próximo a cachoeira.;",NA,NA,NA,NA,"2008","04","16",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"441","2021-03-04 15:44:08-03","IF","SPSF","40676","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","R.T. Polisel","685","2008","02","03","América do Sul","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.695278","-23.936667","700","700",NA,"COLETA: Arvoreta 3m, flores amarelas; GEOGRAFIA: trilha da propriedade Angel Nest;",NA,NA,NA,NA,"2008","02","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"442","2021-03-04 15:44:08-03","IF","SPSF","43107","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","E.Melo & F.França & S.Oliveira & T.Sena & E.Souza & W.Ganeu","PCD 1233","1994","11","22","América do Sul","Brasil","BA","Lençóis","Morro da Chapadinha","-41.452778","-12.456667","1000","1000",NA,"COLETA: Vegetação de Campo Rupestre.&nf;Árvore 4m; inflorescencia com pedunculo e pedicelo verde claros; flores creme amareladas.; GEOGRAFIA: Afloramentos rochosos.;",NA,NA,NA,NA,"2010","04","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"443","2021-03-04 15:44:08-03","IF","SPSF","43150","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B. Baitello","F.H.Nascimento","48","1998","10","06","América do Sul","Brasil","BA","Água Quente","Base do Pico do Itoibira",NA,NA,NA,NA,NA,"COLETA: Interior da mata.&nf;Arvoreta 5m; frutos verdes;",NA,NA,NA,NA,"2017","04","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"444","2021-03-04 15:44:08-03","IF","SPSF","43753","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","F.H.F.Nascimento","317","1999","12","24","América do Sul","Brasil","BA","Rio de Contas","Mata da base do Pico do Itoibira","-41.866667","-13.5","1680","1740",NA,"COLETA: Floresta Ombrófila Denso Montana.&nf;Arvoreta 4m; botões verdes; flores verdes.;",NA,NA,NA,NA,"2010","06","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"445","2021-03-04 15:44:08-03","IF","SPSF","43969","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","R.M.Harley & A.M.Giulietti","53685","1999","04","02","América do Sul","Brasil","BA","Jacobina","Serra da Jaqueira","-40.5","-11.35","950","950",NA,"COLETA: Mata de Encosta&nf;Arbusto até 2m; GEOGRAFIA: Na subida da Fazenda do Japonês;",NA,NA,NA,NA,"2008","10","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"446","2021-03-04 15:44:08-03","IF","SPSF","45936","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.C.Martensen & A.C.R.Braga & P.U. da Mota","1496","2012","01","31","América do Sul","Brasil","SP","Capão Bonito","Parque Estadual Nascentes do Paranapanema","-48.212222","-24.183056",NA,NA,NA,"COLETA: Arvoreta, 3 metros, botões amarelos.; GEOGRAFIA: Fazenda Sakamoto; Trilha da Barra do Amendoim.&nf;Margens do Rio Paranapanema; Floresta Ombrófila Densa Montana.&nf;Altitude aproximada de 680 m.;",NA,NA,NA,NA,"2012","02","28",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"447","2021-03-04 15:44:10-03","IF","SPSF","48482","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","M.L. Bettinardi & V.S. Moreno & V.J. Girão & D.B. Oliveira & F.G. Florido & D.P.P. Braga & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","7","2013","04","01","América do Sul","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.850833","-24.169722","265","265",NA,"COLETA: Árvore de 6 m de altura. Presença de domáceas.; GEOGRAFIA: UHE da Barra, UHE Alecrim, Trilha da Chaminé;",NA,NA,NA,NA,"2013","05","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"448","2021-03-04 15:44:10-03","IF","SPSF","49998","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","M.L.Brotto","M.L.Brotto","1948","2015","04","15","América do Sul","Brasil","PR","Adrianópolis","Berneck","-48.725556","-24.853611","887","887",NA,"COLETA: Árvore de 11m de altura; frutos imaturos verdes. Floresta Ombrófila Densa Montana.;",NA,NA,NA,NA,"2015","07","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"449","2021-03-04 15:44:10-03","IF","SPSF","50037","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","M.L.Brotto","M.L.Brotto & R.R.Voltz","1881","2015","02","09","América do Sul","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.710556","-24.854167","890","890",NA,"COLETA: Árvore de 10m de altura; botões e flores amarelas.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,NA,NA,"2015","02","09",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"450","2021-03-04 15:44:10-03","IF","SPSF","51074","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","M.L.Brotto","M.L.Brotto & E.Barboza","2122","2015","10","28","América do Sul","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.712778","-24.865833","900","900",NA,"COLETA: Árvore com 10m de altura; botões florais.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,NA,NA,"2015","12","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"451","2021-03-04 15:44:10-03","IF","SPSF","51784","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","M.L. Brotto","J.M. Silva & M.L. Brotto & R.R. Völtz","9444","2016","09","28","América do Sul","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.629444","-24.811944","837","837",NA,"COLETA: Árvore com 6 m de altura; frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,NA,NA,NA,"2016","11","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"452","2021-03-04 15:44:08-03","IF","SPSF","15994","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","T.S.Santos","3556","1980","04","12","América do Sul","Brasil","BA","Itacaré","Rodovia de Ubaitaba a Itacaré","-38.9967002868652","-14.2775001525879",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Árvore 8m altura e 10cm de diâmetro; flores amarelas.;",NA,NA,NA,NA,"2005","05","10","41230","auto","Magnoliopsida",NA,NA,NA,NA,NA
"453","2021-03-04 15:44:10-03","IF","SPSF","51017","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez",NA,"P.L.R.Moraes et al.","4371","2014","12","04","América do Sul","Brasil","BA","Prado","Área de Manejo Florestal, km 24 estrada Itamaraju-Prado","-39.2207984924316","-17.341100692749",NA,NA,NA,"COLETA: Árvore de 10m e com botões brancos;",NA,NA,NA,NA,NA,NA,NA,"53161","auto","Magnoliopsida",NA,NA,NA,NA,NA
"454","2021-03-04 15:44:08-03","IF","SPSF","43349","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","F.H.F.Nascimento","88","1998","11","15","América do Sul","Brasil","BA","Rio de Contas","Mata da base do Pico do Itoibira","-41.8114013671875","-13.5789003372192","1700","1700",NA,"COLETA: Arvoreta 5m altura; frutos verdes;",NA,NA,NA,NA,"2001","03","15","49773","auto","Magnoliopsida",NA,NA,NA,NA,NA
"455","2021-03-04 15:44:08-03","IF","SPSF","46200","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","H.V.D. Werff","W.Pizziolo","214","1985","11","19","América do Sul","Brasil","ES","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,"COLETA: Arvoreta esguia 8m. 8cm de diâmetro. Flores com pedicelo verde, cálice e corola amarelos.; GEOGRAFIA: Mata acima do Country Club. Semi-sombra.;",NA,NA,NA,NA,NA,NA,NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"456","2021-03-04 15:44:08-03","IF","SPSF","46192","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B. Baitello","L.Kollmann & E.Bausen & W.Pizziolo","467","1998","09","03","América do Sul","Brasil","ES","Santa Teresa","Santa Lúcia","-40.6002998352051","-19.9356002807617","700","700",NA,"COLETA: Arvoreto com 7m de altura; DAP 9cm; Fuste 4m.&nf;Frutos verdes.; GEOGRAFIA: Trilha bonita; Mata de encosta.;",NA,NA,NA,NA,"2017","04","17","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"457","2021-03-04 15:44:09-03","IF","SPSF","46266","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","L.Kollmann & E.Bausen","1556","1999","01","14","América do Sul","Brasil","ES","Santa Teresa","Santo Antônio","-40.6002998352051","-19.9356002807617","750","750",NA,"COLETA: Arvoreto com 5m de altura. Botões verdes.&nf;DAP 5cm; Fuste 5m.; GEOGRAFIA: Terreno do Boza.;",NA,NA,NA,NA,"2013","05","20","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"458","2021-03-04 15:44:09-03","IF","SPSF","46270","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","L.Kollmann & E.Bausen & W.Pizziolo","2544","1999","06","15","América do Sul","Brasil","ES","Santa Teresa","São Antônio","-40.6002998352051","-19.9356002807617","850","850",NA,"COLETA: Arvoreto com 12m de altura, frutos verdes.&nf;DAP 10cm; Fuste 4m.; GEOGRAFIA: Terreno do Boza; Mata de encosta.;",NA,NA,NA,NA,"2013","05","20","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA
"459","2021-03-04 15:44:08-03","IF","SPSF","43161","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","L.S.Leoni","5191","2002","11","13","América do Sul","Brasil","MG","Faria Lemos","Fazenda Santa Rita","-42.0297012329102","-20.8083000183105","600","600",NA,"COLETA: Floresta Pluvial Tropical.&nf;Árvore ereta; 20m altura, corola amarela.; GEOGRAFIA: Interior da mata.;",NA,NA,NA,NA,"2010","03","31","14353","auto","Magnoliopsida",NA,NA,NA,NA,NA
"460","2021-03-04 15:44:08-03","IF","SPSF","53622","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","((Meisn.)) Mez",NA,"P.L.R. de Moraes et al.","5031","2015","11","04","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: Tree 4 m. Flowers white.; GEOGRAFIA: Trilha do Ribeirão Bonito.;",NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"461","2021-03-04 15:44:08-03","IF","SPSF","53619","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","((Meisn.)) Mez",NA,"P.L.R. de Moraes et al.","5438","2017","10","25","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: Arvoreta de 4 m de altura. Frutos maduros, cúpulas vermelhas.; GEOGRAFIA: Sub-bosque. Trilha do Rio Bonito.;",NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"462","2021-03-04 15:44:08-03","IF","SPSF","29623","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia",NA,NA,"F.M.Souza","163","2001","04","16","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"463","2021-03-04 15:44:10-03","IF","SPSF","48590","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello",NA,NA,"1996","01","10","América do Sul","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,"COLETA: Árvore mediana caída na trilha. Flores em botão amarelado.; GEOGRAFIA: Floresta Ombrófila Densa à beira da estrada interna principal.;",NA,NA,NA,NA,"2012","10","17","27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"464","2021-03-04 15:44:10-03","IF","SPSF","50394","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","J.B.Baitello","E.H.P.Barretto & R.J.F.Garcia & F.F. Pascalicchio & L.Granato","431","2015","01","29","América do Sul","Brasil","SP","São Paulo","Marsilac, Estrada das Arapongas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: Árvore de 8m de altura com frutos verdes.; GEOGRAFIA: Mata.;",NA,NA,NA,NA,"2015","02","01","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"465","2021-03-04 15:44:10-03","IF","SPSF","50389","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","daphnifolia","Ocotea daphnifolia","(Meisn.) Mez","E.H.P. Barretto","F.F.Paschalicchio & E.H.P. Barretto & O.S.Anjos Neto & R.J.F.Garcia & Y.K.Fukushima-Hein & B.G. Fries","44","2015","07","29","América do Sul","Brasil","SP","São Paulo","Sitio Nova Esperança","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: Arvoreta com 3m de altura com frutos verdes.; GEOGRAFIA: Estrada do Gramado&nf;23K X=318398 Y=73549915. Borda de mata;",NA,NA,NA,NA,"2015","08","01","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"466","2021-03-04 15:44:21-03","IF","SPSF","15078","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides",NA,"H. van der Werff","J.M.Silva & J.Cordeiro","615","1989","01","31","América do Sul","Brasil","PR","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"17116","auto","Magnoliopsida",NA,NA,NA,NA,NA
"467","2021-03-04 15:44:21-03","IF","SPSF","44138","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","J.B.Baitello","E.P.Santos & C.Blum & P.Hoffmann","1104","2001","12","18","América do Sul","Brasil","PR","Guaratuba","Serra de Araçatuba","-49.05","-25.75","850","850",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 12m altura.; GEOGRAFIA: Morro dos Perdidos.&nf;Ex-UPCB;",NA,NA,NA,NA,"2010","03","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"468","2021-03-04 15:44:21-03","IF","SPSF","44145","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","J.B.Baitello","M.L.Brotto & M.M.F.Zanon & L.Grokoviski","05","2006","10","31","América do Sul","Brasil","PR","Guaratuba","Serra de Araçatuba","-49.05","-25.75","820","820",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 10m altura, frutos verdes com cúpula vermelha.; GEOGRAFIA: Morro dos Perdidos.&nf;EX-UPCB;",NA,NA,NA,NA,"2010","03","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"469","2021-03-04 15:44:21-03","IF","SPSF","42452","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","J.B.Baitello","R.T.Polisel & N.M.Ivanauskas & R.Esteves","889","2008","11","21","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Árvore de 7 m. Botões florais castanhos.; GEOGRAFIA: Na estrada para a unidade.;",NA,NA,NA,NA,"2008","12","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"470","2021-03-04 15:44:21-03","IF","SPSF","42495","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","J.B.Baitello","R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos","994","2009","01","28","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Árvore de 7 m. Flores castanhas.; GEOGRAFIA: Na estrada para a sede.;",NA,NA,NA,NA,"2009","01","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"471","2021-03-04 15:44:21-03","IF","SPSF","42880","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","M.L.Brotto","M.L.Brotto & G.Vasconcellos","267","2008","11","25","América do Sul","Brasil","PR","Adrianópolis","parque das Lauráceas","-48.717778","-24.858333","950","950",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 7m; flores alvas.; GEOGRAFIA: Parque Estadual;",NA,NA,NA,NA,"2008","11","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"472","2021-03-04 15:44:21-03","IF","SPSF","42881","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","M.L.Brotto","M.L.Brotto & C.T.Blum","392","2009","11","07","América do Sul","Brasil","PR","Morretes","Serra da Prata","-48.695278","-25.621944","1100","1100",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 12m; frutos maduros verdes com cúpula avermelhada.;",NA,NA,NA,NA,"2009","11","07",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"473","2021-03-04 15:44:21-03","IF","SPSF","42882","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","M.L.Brotto","M.L.Brotto & C.T.Blum & W.S.Mancinelli","401","2009","12","02","América do Sul","Brasil","PR","Morretes","Serra da Prata","-48.702222","-25.602222","420","420",NA,"COLETA: Floresta Ombrófila Densa Submontana.&nf;Árvore 8m; flores amareladas e fruto maduro verde com cúpula avermelhada.;",NA,NA,NA,NA,"2009","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"474","2021-03-04 15:44:21-03","IF","SPSF","47946","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","vaccinioides","Ocotea vaccinioides","(Meisn.) Mez","M.L.Brotto","M.L.Brotto & E. Stange Jr.","789","2012","01","29","América do Sul","Brasil","PR","Campina Grande do Sul","Pico Pedra Branca, Serra do Ibitiraquire","-48.869444","-25.265556","1350","1350",NA,"COLETA: Árvore, 5 m, flores creme; GEOGRAFIA: WGS84 25º15'56.10S / 48º52'10.16W&nf;Floresta ombrófila densa montana;",NA,NA,NA,NA,"2012","01","29",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
