nome_aceito_correto,fontes
Sinningia lindleyi,sima-Portaria 443/2014
Sinningia lineata,sima-Portaria 443/2014
Sinningia macropoda,cncflora_web
Sinningia magnifica,sima-SP_oficial-cncflora_web
Sinningia micans,sima-SP_oficial-cncflora_web-Portaria 443/2014
Sinningia piresiana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Sinningia rupicola,sima-Portaria 443/2014
Sinningia striata,sima-Portaria 443/2014
Sinningia tuberosa,sima-Portaria 443/2014
Sinningia valsuganensis,sima-Portaria 443/2014
Sinningia villosa,sima-Portaria 443/2014
Sinningia warmingii,sima-SP_oficial-cncflora_web
Siparuna bifida,cncflora_web
Siparuna brasiliensis,cncflora_web
Siparuna guianensis,UICN_API
Siparuna reginae,cncflora_web
Siphanthera cordata,sima-SP_oficial-mpoSP
Siphanthera dawsonii,sima-SP_oficial
Siphocampylus lycioides,sima-SP_oficial-cncflora_web
Siphoneugena crassifolia,UICN_API-cncflora_web-UICN_API
Siphoneugena densiflora,cncflora_web-UICN_API
Siphoneugena kiaerskoviana,cncflora_ckan-UICN_API
Siphoneugena kuhlmannii,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Siphoneugena reitzii,sima-SP_oficial-cncflora_web-mpoSP
Sisyrinchium rambonis,sima
Skeptrostachys arechavaletanii,UICN_API
Sloanea dubia,sima
Sloanea erismoides,sima
Sloanea garckeana,cncflora_web-UICN_API
Sloanea guianensis,UICN_API
Sloanea hirsuta,cncflora_web
Sloanea obtusifolia,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Sloanea petalata,sima-SP_oficial-cncflora_ckan
Smallanthus araucariophilus,sima-Portaria 443/2014
Smallanthus connatus,cncflora_web
Smallanthus riograndensis,sima-Portaria 443/2014
Smilax japicanga,sima-SP_oficial-cncflora_web
Smilax lappacea,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014
Smilax lutescens,sima-SP_oficial-cncflora_web-Portaria 443/2014
Smilax muscosa,sima-SP_oficial-cncflora_web-Portaria 443/2014
Smilax spicata,sima-cncflora_web-Portaria 443/2014
Smilax subsessiliflora,sima-SP_oficial-cncflora_web-Portaria 443/2014
Solanum affine,cncflora_web
Solanum arenarium,sima-Portaria 443/2014
Solanum argenteum,UICN_API
Solanum bahianum,sima-Portaria 443/2014
Solanum bullatum,cncflora_web-UICN_API
Solanum caavurana,UICN_API
Solanum capoerum,cncflora_ckan-UICN_API
Solanum carautae,cncflora_ckan-UICN_API
Solanum castaneum,cncflora_ckan-UICN_API
Solanum cernuum,UICN_API
Solanum cinnamomeum,cncflora_web-UICN_API
Solanum crinitum,UICN_API
Solanum diploconos,UICN_API-cncflora_web
Solanum gertii,sima
Solanum granulosoleprosum,UICN_API-cncflora_web
Solanum graveolens,sima-Portaria 443/2014
Solanum hasslerianum,sima
Solanum jabrense,sima-Portaria 443/2014
Solanum kleinii,cncflora_ckan-UICN_API
Solanum lacerdae,UICN_API
Solanum latiflorum,cncflora_web-UICN_API
Solanum leptostachys,UICN_API
Solanum lycocarpum,UICN_API
Solanum melissarum,cncflora_web-UICN_API
Solanum ovum-fringillae,sima
Solanum pabstii,cncflora_ckan-UICN_API
Solanum paniculatum,UICN_API
Solanum paralum,sima-cncflora_web-UICN_API-Portaria 443/2014
Solanum pinetorum,sima-cncflora_web-UICN_API
Solanum pseudoquina,UICN_API-cncflora_web
Solanum reitzii,sima
Solanum restingae,sima-Portaria 443/2014
Solanum rufescens,UICN_API
Solanum santosii,sima-Portaria 443/2014
Solanum sciadostylis,UICN_API
Solanum spissifolium,sima-SP_oficial-CR_Lac-cncflora_web-mpoSP-Portaria 443/2014
Solanum symmetricum,UICN_API
Solanum variabile,UICN_API
Solanum verticillatum,cncflora_ckan
Solanum viarum,UICN_API
Solanum viscosissimum,sima-cncflora_web-Portaria 443/2014
Solanum warmingii,sima-Portaria 443/2014
Sorghastrum stipoides,sima-SP_oficial-cncflora_web-UICN_API
Sorghum bicolor subsp. arundinaceum,UICN_API
Sorocea guilleminiana,cncflora_web-UICN_API
Sorocea hilarii,UICN_API
Sorocea racemosa,UICN_API
Southbya organensis,sima-Portaria 443/2014
Spananthe paniculata,sima-SP_oficial-cncflora_web
Sparattosperma catingae,sima-Portaria 443/2014
Spathodea campanulata,UICN_API
Specklinia gomesferreirae,sima-Portaria 443/2014
Sphaerorrhiza burchellii,sima-Portaria 443/2014
Sphagnum aciphyllum,cncflora_web
Sphagnum amoenum,sima
Sphagnum brasiliense,UICN_API
Sphenoclea zeylanica,UICN_API
Spigelia amplexicaulis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Spigelia cipoensis,sima-Portaria 443/2014
Spigelia flava,sima-Portaria 443/2014
Spigelia kleinii,sima
Spigelia kleinii var. paranaensis,sima
Spigelia kuhlmannii,sima-Portaria 443/2014
Spigelia lundiana,sima-Portaria 443/2014
Spigelia rojasiana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Spigelia stenocardia,sima-Portaria 443/2014
Spigelia vestita,sima-Portaria 443/2014
Spiranthera atlantica,sima
Spiranthera speciosa,sima-Portaria 443/2014
Spirotheca rivieri,cncflora_web
Spondias expeditionaria,sima
Spondias mombin,UICN_API
Spondias venulosa,UICN_API
Sporobolus adustus,sima-SP_oficial-cncflora_web
Sporobolus apiculatus,sima-SP_oficial-cncflora_web-Portaria 443/2014
Stachytarpheta almasensis,sima-Portaria 443/2014
Stachytarpheta procumbens,sima-Portaria 443/2014
Stachytarpheta radlkoferiana,sima-Portaria 443/2014
Staelia hatschbachii,sima-Portaria 443/2014
Standleya kuhlmanni,sima-Portaria 443/2014
Stanhopea insignis,sima-cncflora_web
Stanhopea lietzei,sima-cncflora_web
Staurogyne brachiata,sima-Portaria 443/2014
Staurogyne elegans,sima-Portaria 443/2014
Staurogyne itatiaiae,sima-SP_oficial-cncflora_web-Portaria 443/2014
Staurogyne nitida,sima-Portaria 443/2014
Staurogyne vauthieriana,sima-Portaria 443/2014
Staurogyne veronicifolia,sima-Portaria 443/2014
Staurogyne warmingiana,sima-Portaria 443/2014
Steinchisma spathellosum,sima-SP_oficial-mpoSP
Steiropteris hatschbachii,cncflora_web
Steiropteris leprieurii,cncflora_web
Stelis argentata,UICN_API
Stelis ruprechtiana,UICN_API
Stemodia foliosa,sima-SP_oficial
Stemodia hyptoides,sima-Portaria 443/2014
Stenachaenium megapotamicum,sima-cncflora_web-Portaria 443/2014
Stenandrium dulce,sima-SP_oficial-cncflora_web-sima-SP_oficial-cncflora_web
Stenandrium hatschbachii,sima-Portaria 443/2014
Stenandrium mandioccanum,sima-SP_oficial
Stenandrium stenophyllum,sima-Portaria 443/2014
Stenocephalum monticola,sima
Stenogrammitis limula,cncflora_web-sima-Portaria 443/2014
Stenogrammitis pumila,sima-Portaria 443/2014
Stenopadus aracaensis,sima
Stenopadus talaumifolius,sima
Stenospermation ulei,sima
Stenostephanus lobeliiformis,sima-cncflora_web
Stephanopodium engleri,sima-Portaria 443/2014
Stephanopodium estrellense,cncflora_ckan-UICN_API
Stephanopodium magnifolium,sima-Portaria 443/2014
Sterculia albidiflora,sima
Sterculia curiosa,cncflora_ckan
Sterculia rigidifolia,sima
Sterculia striata,UICN_API
Sterigmapetalum plumbeum,sima
Stevia alternifolia,sima-SP_oficial-cncflora_web
Stevia camporum,cncflora_web
Stevia catharinensis,sima-Portaria 443/2014
Stevia hilarii,sima-Portaria 443/2014
Stevia leptophylla,sima-SP_oficial-Portaria 443/2014
Stevia pohliana,sima-SP_oficial-cncflora_web
Stevia resinosa,cncflora_web
Stevia riedelli,SP_oficial-sima-cncflora_web-Portaria 443/2014
Stevia selloi,sima-Portaria 443/2014
Steyermarkina dispalata,sima-SP_oficial-cncflora_web-Portaria 443/2014
Stifftia chrysantha,UICN_API
Stifftia fruticosa,sima-cncflora_web-Portaria 443/2014
Stifftia parviflora,sima-cncflora_web
Stigmaphyllon angustilobum,cncflora_web
Stigmaphyllon bradei,sima-cncflora_web-Portaria 443/2014
Stigmaphyllon carautae,sima-Portaria 443/2014
Stigmaphyllon crenatum,sima-Portaria 443/2014
Stigmaphyllon glabrum,sima-Portaria 443/2014
Stigmaphyllon harleyi,sima-Portaria 443/2014
Stigmaphyllon hatschbachii,sima
Stigmaphyllon macedoanum,sima-Portaria 443/2014
Stigmaphyllon matogrossense,sima-Portaria 443/2014
Stigmaphyllon vitifolium,sima-Portaria 443/2014
Stigmatodon amadoi,sima-Portaria 443/2014
Stigmatodon apparicianus,sima
Stigmatodon belloi,sima
Stigmatodon brassicoides,sima-Portaria 443/2014
Stigmatodon costae,sima-Portaria 443/2014
Stigmatodon croceanus,sima
Stigmatodon funebris,sima-Portaria 443/2014
Stigmatodon gastinianus,sima
Stigmatodon goniorachis,sima
Stigmatodon harrylutheri,sima-Portaria 443/2014
Stigmatodon plurifolius,sima
Stigmatosema hatschbachii,sima-Portaria 443/2014
Stillingia oppositifolia,cncflora_ckan-UICN_API
Stilpnopappus cearensis,sima
Stilpnopappus semirianus,sima-Portaria 443/2014
Stilpnopappus suffruticosus,sima-Portaria 443/2014
Stomatanthes dentatus,sima-SP_oficial-cncflora_web
Stomatanthes dictyophyllus,sima-SP_oficial-cncflora_web
Stomatanthes loefgrenii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Streptochaeta spicata,cncflora_web
Strophocactus brasiliensis,sima
Strophopappus bicolor,sima-Portaria 443/2014
Strophopappus ferrugineus,sima-Portaria 443/2014
Struthanthus flexicaulis,cncflora_web-cncflora_web-cncflora_web
Struthanthus marginatus,sima
Struthanthus taubatensis,cncflora_web-sima
Strychnos bicolor,cncflora_web
Strychnos brasiliensis,UICN_API
Strychnos gardneri,sima-SP_oficial-cncflora_web
Strychnos nigricans,sima-SP_oficial-cncflora_web-mpoSP
Strychnos rubiginosa,sima-cncflora_web-UICN_API
Strychnos trinervis,sima-SP_oficial-cncflora_web
Stryphnodendron adstringens,sima-cncflora_web
Stryphnodendron polyphyllum,UICN_API
Stryphnodendron rotundifolium,UICN_API
Stylosanthes bracteata,UICN_API
Stylosanthes nunoi,sima
Stylotrichium corymbosum,sima-Portaria 443/2014
Stylotrichium edmundoi,sima-Portaria 443/2014
Stylotrichium glomeratum,sima-Portaria 443/2014
Stylotrichium sucrei,sima-Portaria 443/2014
Styrax acuminatus,cncflora_web
Styrax camporum,UICN_API
Styrax latifolius,cncflora_ckan-UICN_API
Styrax leprosus,UICN_API
Styrax martii,UICN_API
Styrax sieberi,UICN_API
Sucrea maculata,sima-Portaria 443/2014
Swartzia acutifolia,sima
Swartzia capixabensis,sima
Swartzia coriaceifolia,sima
Swartzia flaemingii,cncflora_web
Swartzia glazioviana,sima-Portaria 443/2014
Swartzia langsdorffii,cncflora_ckan
Swartzia linharensis,sima-Portaria 443/2014
Swartzia mangabalensis,sima
Swartzia oriximinaensis,sima
Swartzia rondoniensis,sima
Sweetia fruticosa,UICN_API
Swietenia macrophylla,sima-Portaria 443/2014
Syagrus glaucescens,sima-Portaria 443/2014
Syagrus insignis,sima-Portaria 443/2014
Syagrus macrocarpa,sima-Portaria 443/2014
Syagrus mendanhensis,sima-Portaria 443/2014
Syagrus picrophylla,sima-Portaria 443/2014
Syagrus pseudococos,cncflora_web-UICN_API
Syagrus romanzoffiana,cncflora_web
Syagrus ruschiana,sima-Portaria 443/2014
Symphyopappus casarettoi,cncflora_web
Symphyopappus lymansmithii,cncflora_ckan
Symphyopappus uncinatus,sima-Portaria 443/2014
Symplocos atlantica,sima-SP_oficial
Symplocos corymboclados,sima-Portaria 443/2014
Symplocos estrellensis,UICN_API
Symplocos falcata,cncflora_web
Symplocos glandulosomarginata,UICN_API
Symplocos itatiaiae,sima-SP_oficial-Portaria 443/2014
Symplocos laxiflora,UICN_API
Symplocos neglecta,sima-Portaria 443/2014
Symplocos nitidiflora,cncflora_ckan-UICN_API
Symplocos oblongifolia,UICN_API
Symplocos organensis,sima-Portaria 443/2014
Symplocos pentandra,cncflora_ckan-UICN_API
Symplocos platyphylla,cncflora_ckan-UICN_API
Symplocos pustulosa,cncflora_ckan-UICN_API
Symplocos revoluta,cncflora_ckan
Symplocos rhamnifolia,sima-Portaria 443/2014
Symplocos rizzinii,sima-SP_oficial-cncflora_ckan-UICN_API
Symplocos tenuifolia,cncflora_web
Symplocos tetrandra,UICN_API
Symplocos uniflora,UICN_API
Syngonanthus caulescens,cncflora_web
Syngonanthus helminthorrhizus,cncflora_web
Syngonanthus itambeensis,sima-Portaria 443/2014
Syngonanthus laricifolius,sima-Portaria 443/2014
Syngonanthus niger,sima
Syngonanthus widgrenianus,sima-cncflora_web
Tabebuia cassinoides,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014
Tabebuia obtusifolia,cncflora_web
Tabernaemontana catharinensis,UICN_API
Tabernaemontana cumata,sima-Portaria 443/2014
Tabernaemontana hystrix,UICN_API
Tabernaemontana laeta,UICN_API
Taccarum peregrinum,sima-SP_oficial-cncflora_web
Tachigali beaurepairei,sima-Portaria 443/2014
Tachigali catingae,sima
Tachigali denudata,UICN_API-cncflora_ckan
Tachigali hypoleuca,sima
Tachigali paratyensis,cncflora_ckan
Tachigali rugosa,cncflora_ckan
Tachigali vulgaris,UICN_API
Tacinga braunii,sima-Portaria 443/2014
Tacinga funalis,sima
Tacinga inamoena,sima
Tacinga saxatilis subsp. estevesii,sima
Tacinga werneri,sima
Talisia angustifolia,sima-cncflora_web
Talisia douradensis,sima
Talisia subalbens,sima-Portaria 443/2014
Tapirira guianensis,UICN_API
Tapirira obtusa,UICN_API
Tarenaya diffusa,SP_oficial-sima
Tassadia obovata,cncflora_web
Tecoma stans,UICN_API
Temnadenia violacea,sima-cncflora_web
Tephrosia sessiliflora,sima-SP_oficial-cncflora_web
Terminalia acuminata,sima-Portaria 443/2014
Terminalia argentea,sima-cncflora_web-UICN_API
Terminalia hoehneana,sima-SP_oficial-cncflora_ckan-cncflora_web-UICN_API
Terminalia januariensis,cncflora_web-UICN_API
Terminalia kleinii,cncflora_web-sima-cncflora_web-UICN_API
Terminalia parvifolia,sima-SP_oficial-cncflora_web
Terminalia phaeocarpa,cncflora_ckan-UICN_API
Terminalia triflora,cncflora_web-UICN_API-sima-UICN_API
Ternstroemia alnifolia,UICN_API
Ternstroemia brasiliensis,cncflora_web
Ternstroemia cuneifolia,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Terpsichore chrysleri,cncflora_web
Tetrapollinia caerulescens,sima-cncflora_web
Tetrapterys cordifolia,sima
Tetrapterys microphylla,sima-SP_oficial
Tetrastylidium grandifolium,cncflora_ckan
Tetrorchidium rubrivenium,sima-cncflora_web-UICN_API
Thalia geniculata,UICN_API
Thalia multiflora,sima
Thelyschista ghillanyi,sima-Portaria 443/2014
Thesium aphyllum,sima-cncflora_web
Thryallis brachystachys,sima-SP_oficial-cncflora_web
Thryallis laburnum,sima-Portaria 443/2014
Thryallis parviflora,sima-Portaria 443/2014
Thysanoglossa jordanensis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Tibouchina aegopogon,sima-SP_oficial-cncflora_web
Tillandsia aeranthos,cncflora_web
Tillandsia afonsoana,sima-Portaria 443/2014
Tillandsia araujei,sima-SP_oficial-Portaria 443/2014
Tillandsia brachyphylla,sima-Portaria 443/2014
Tillandsia crocata,sima-SP_oficial-cncflora_web-Portaria 443/2014
Tillandsia gardneri,cncflora_web
Tillandsia geminiflora,cncflora_web-UICN_API
Tillandsia grazielae,sima-Portaria 443/2014
Tillandsia heubergeri,sima-Portaria 443/2014
Tillandsia itaubensis,sima
Tillandsia jonesii,sima-Portaria 443/2014
Tillandsia kautskyi,sima-Portaria 443/2014
Tillandsia linearis,sima-SP_oficial-cncflora_web-mpoSP
Tillandsia lorentziana,sima
Tillandsia mallemontii,cncflora_web
Tillandsia neglecta,sima-Portaria 443/2014
Tillandsia polystachia,sima-SP_oficial
Tillandsia reclinata,sima-Portaria 443/2014
Tillandsia recurvifolia,sima-SP_oficial-cncflora_web
Tillandsia sprengeliana,sima
Tillandsia streptocarpa,cncflora_web
Tillandsia stricta var. stricta,sima-cncflora_web
Tillandsia sucrei,sima-Portaria 443/2014
Tillandsia tenuifolia,UICN_API-cncflora_web
Tillandsia toropiensis,sima
Tillandsia tricholepis,cncflora_web
Tillandsia usneoides,cncflora_web-UICN_API
Tillandsia winkleri,sima
Tillandsia xiphioides,sima-Portaria 443/2014
Tinantia erecta,cncflora_web
Tococa guianensis,UICN_API
Tocoyena brasiliensis,UICN_API
Tocoyena sellowiana,sima-cncflora_web
Tonina fluviatilis,UICN_API
Tontelea lanceolata,sima-cncflora_web-Portaria 443/2014
Tontelea leptophylla,cncflora_web
Tontelea martiana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Torenia thouarsii,UICN_API
Touroulia amazonica,sima
Tovomitopsis paniculata,UICN_API
Trattinnickia ferruginea,sima-Portaria 443/2014
Trattinnickia mensalis,sima-Portaria 443/2014
Trembleya calycina,sima-Portaria 443/2014
Trembleya chamissoana,sima-Portaria 443/2014
Trembleya hatschbachii,sima-Portaria 443/2014
Trembleya parviflora,UICN_API
Trembleya phlogiformis,sima-cncflora_web
Trembleya pithyoides,sima-Portaria 443/2014
Trichanthecium distichophyllum,sima-SP_oficial
Trichanthecium parvifolium,UICN_API
Trichilia blanchetii,sima-Portaria 443/2014
Trichilia casaretti,cncflora_web-UICN_API
Trichilia elegans,UICN_API
Trichilia emarginata,cncflora_web-UICN_API
Trichilia florbranca,sima-Portaria 443/2014
Trichilia hirta,cncflora_web-UICN_API
Trichilia hispida,sima
Trichilia lepidota,cncflora_web-UICN_API
Trichilia lepidota subsp. schumanniana,UICN_API
Trichilia magnifoliola,sima-Portaria 443/2014
Trichilia micropetala,sima-Portaria 443/2014
Trichilia pallens,cncflora_web-UICN_API
Trichilia pseudostipularis,sima
Trichilia silvatica,cncflora_web-UICN_API
Trichilia stellato-tomentosa,sima-Portaria 443/2014
Trichilia surumuensis,sima
Trichocentrum albococcineum,sima-SP_oficial
Trichocentrum jonesianum,cncflora_web
Trichocentrum schwambachiae,sima-Portaria 443/2014
Trichocline catharinensis,sima
Trichocline linearifolia,sima-cncflora_web-Portaria 443/2014
Trichocline macrocephala,sima-cncflora_web
Trichocline maxima,sima
Trichocolea brevifissa,cncflora_web
Trichogonia eupatorioides,sima
Trichogoniopsis adenantha,sima
Trichomanes lucens,cncflora_web
Trichomanes macilentum,sima
Trichomanes spruceanum,sima
Trichopilia fragrans,sima-Portaria 443/2014
Trichostigma octandrum,sima
Trifolium argentinense,sima
Triglochin scilloides,sima
Trigoniodendron spiritusanctense,sima-Portaria 443/2014
Trigynaea axilliflora,sima-Portaria 443/2014
Trigynaea flagelliflora,sima
Trigynaea oblongifolia,sima-SP_oficial-cncflora_ckan-Portaria 443/2014
Trilepis tenuis,sima-Portaria 443/2014
Trimezia exillima,sima-Portaria 443/2014
Trimezia rotundata,sima
Triplaris americana,UICN_API
Tripodanthus acutifolius,UICN_API
Tripogandra warmingiana,cncflora_web
Tripsacum andersonii,UICN_API
Triraphis devia,sima-Portaria 443/2014
Trithrinax acanthocoma,sima
Trithrinax brasiliensis,sima
Triumfetta bogotensis,UICN_API
Triumfetta grandiflora,cncflora_web
Triumfetta semitriloba,UICN_API
Triuris hyalina,sima-SP_oficial-cncflora_web-mpoSP
Trixis glaziovii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Trixis pallida,sima-Portaria 443/2014
Trixis thyrsoidea,sima
Trizeuxis falcata,cncflora_web
Tropaeolum pentaphyllum,cncflora_web
Tropaeolum warmingianum,sima-SP_oficial-cncflora_web-Portaria 443/2014
Turnera hilaireana,sima-SP_oficial-cncflora_web
Uebelmannia buiningii,sima-Portaria 443/2014
Uebelmannia gummifera,sima-Portaria 443/2014
Uebelmannia pectinifera,sima-Portaria 443/2014
Ulex europaeus,UICN_API
Ungulipetalum filipendulum,sima-cncflora_web
Unonopsis guatterioides,UICN_API
Unonopsis riedeliana,sima-Portaria 443/2014
Urbanodendron bahiense,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014
Urbanodendron macrophyllum,sima
Urena lobata,UICN_API
Urera baccifera,UICN_API
Urera caracasana,UICN_API
Urera nitida,cncflora_web
Urochloa mutica,UICN_API
Urospatha edwallii,sima-SP_oficial
Urvillea glabra,sima-SP_oficial-cncflora_web-Portaria 443/2014
Utricularia amethystina,UICN_API
Utricularia biovularioides,sima
Utricularia breviscapa,UICN_API
Utricularia cucullata,UICN_API
Utricularia erectiflora,cncflora_web-UICN_API
Utricularia foliosa,cncflora_web-UICN_API
Utricularia gibba,UICN_API
Utricularia hispida,UICN_API
Utricularia hydrocarpa,cncflora_web-UICN_API
Utricularia longifolia,cncflora_web-UICN_API
Utricularia nana,UICN_API
Utricularia nelumbifolia,UICN_API
Utricularia neottioides,UICN_API
Utricularia nervosa,UICN_API
Utricularia nigrescens,sima-SP_oficial-cncflora_web-UICN_API-mpoSP
Utricularia olivacea,sima-SP_oficial-UICN_API
Utricularia praelonga,UICN_API
Utricularia pubescens,UICN_API
Utricularia pusilla,UICN_API
Utricularia reniformis,UICN_API
Utricularia subulata,UICN_API
Utricularia trichophylla,sima-SP_oficial-cncflora_web-UICN_API-mpoSP
Utricularia tricolor,UICN_API
Utricularia tridentata,sima-Portaria 443/2014
Utricularia warmingii,sima-SP_oficial-cncflora_web-UICN_API
Valeriana glaziovii,sima-SP_oficial-cncflora_web-Portaria 443/2014
Valeriana glechomifolia,sima-Portaria 443/2014
Valeriana organensis,sima-SP_oficial-cncflora_web-Portaria 443/2014
Valeriana reitziana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Valeriana tajuvensis,sima-Portaria 443/2014
Vanhouttea bradeana,sima
Vanhouttea fruticulosa,sima
Vanhouttea lanata,sima-Portaria 443/2014
Vanhouttea leonii,sima-Portaria 443/2014
Vanhouttea pendula,sima-Portaria 443/2014
Vanilla chamissonis,cncflora_web
Vanilla dietschiana,sima-SP_oficial-cncflora_web-Portaria 443/2014
Vanilla dubia,sima-Portaria 443/2014
Vanilla edwallii,cncflora_web
Vanilla organensis,sima-cncflora_web
Vantanea compacta,UICN_API
