nome_aceito_correto,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico
Scuticaria irwiniana,Angiospermas,Orchidaceae,Scuticaria,irwiniana,especie,NA
Scuticaria itirapinensis,Angiospermas,Orchidaceae,Scuticaria,itirapinensis,especie,NA
Scuticaria kautskyi,Angiospermas,Orchidaceae,Scuticaria,kautskyi,especie,NA
Scuticaria strictifolia,Angiospermas,Orchidaceae,Scuticaria,strictifolia,especie,NA
Seemannia sylvatica,Angiospermas,Gesneriaceae,Seemannia,sylvatica,especie,NA
Seguieria americana,Angiospermas,Phytolaccaceae,Seguieria,americana,especie,NA
Seguieria langsdorffii,Angiospermas,Phytolaccaceae,Seguieria,langsdorffii,especie,NA
Selaginella convoluta,Samambaias e licófitas,Selaginellaceae,Selaginella,convoluta,especie,NA
Selaginella mendoncae,Samambaias e licófitas,Selaginellaceae,Selaginella,mendoncae,especie,NA
Selaginella tenuissima,Samambaias e licófitas,Selaginellaceae,Selaginella,tenuissima,especie,NA
Selaginella valida,Samambaias e licófitas,Selaginellaceae,Selaginella,valida,especie,NA
Selenicereus setaceus,Angiospermas,Cactaceae,Selenicereus,setaceus,especie,NA
Selenicereus undatus,Angiospermas,Cactaceae,Selenicereus,undatus,especie,NA
Selenipedium isabelianum,Angiospermas,Orchidaceae,Selenipedium,isabelianum,especie,NA
Sellocharis paradoxa,Angiospermas,Fabaceae,Sellocharis,paradoxa,especie,NA
Senaea coerulea,Angiospermas,Gentianaceae,Senaea,coerulea,especie,NA
Senaea janeirensis,Angiospermas,Gentianaceae,Senaea,janeirensis,especie,NA
Senecio adamantinus,Angiospermas,Asteraceae,Senecio,adamantinus,especie,NA
Senecio almasensis,Angiospermas,Asteraceae,Senecio,almasensis,especie,NA
Senecio caparaoensis,Angiospermas,Asteraceae,Senecio,caparaoensis,especie,NA
Senecio crassiflorus,Angiospermas,Asteraceae,Senecio,crassiflorus,especie,NA
Senecio gertii,Angiospermas,Asteraceae,Senecio,gertii,especie,NA
Senecio graciellae,Angiospermas,Asteraceae,Senecio,graciellae,especie,NA
Senecio grandis,Angiospermas,Asteraceae,Senecio,grandis,especie,NA
Senecio hatschbachii,Angiospermas,Asteraceae,Senecio,hatschbachii,especie,NA
Senecio heteroschizus,Angiospermas,Asteraceae,Senecio,heteroschizus,especie,NA
Senecio langei,Angiospermas,Asteraceae,Senecio,langei,especie,NA
Senecio pohlii,Angiospermas,Asteraceae,Senecio,pohlii,especie,NA
Senecio promatensis,Angiospermas,Asteraceae,Senecio,promatensis,especie,NA
Senecio ramboanus,Angiospermas,Asteraceae,Senecio,ramboanus,especie,NA
Senecio riograndensis,Angiospermas,Asteraceae,Senecio,riograndensis,especie,NA
Senefeldera verticillata,Angiospermas,Euphorbiaceae,Senefeldera,verticillata,especie,NA
Senegalia hatschbachii,Angiospermas,Fabaceae,Senegalia,hatschbachii,especie,NA
Senegalia irwinii,Angiospermas,Fabaceae,Senegalia,irwinii,especie,NA
Senegalia martii,Angiospermas,Fabaceae,Senegalia,martii,especie,NA
Senegalia parviceps,Angiospermas,Fabaceae,Senegalia,parviceps,especie,NA
Senegalia polyphylla,Angiospermas,Fabaceae,Senegalia,polyphylla,especie,NA
Senna alata,Angiospermas,Fabaceae,Senna,alata,especie,NA
Senna angulata,Angiospermas,Fabaceae,Senna,angulata,especie,NA
Senna angulata var. miscadena,Angiospermas,Fabaceae,Senna,angulata,variedade,miscadena
Senna cana,Angiospermas,Fabaceae,Senna,cana,especie,NA
Senna corymbosa,Angiospermas,Fabaceae,Senna,corymbosa,especie,NA
Senna macranthera,Angiospermas,Fabaceae,Senna,macranthera,especie,NA
Senna mucronifera,Angiospermas,Fabaceae,Senna,mucronifera,especie,NA
Senna obtusifolia,Angiospermas,Fabaceae,Senna,obtusifolia,especie,NA
Senna paradictyon,Angiospermas,Fabaceae,Senna,paradictyon,especie,NA
Senna pendula,Angiospermas,Fabaceae,Senna,pendula,especie,NA
Senna reticulata,Angiospermas,Fabaceae,Senna,reticulata,especie,NA
Senna rugosa,Angiospermas,Fabaceae,Senna,rugosa,especie,NA
Senna silvestris,Angiospermas,Fabaceae,Senna,silvestris,especie,NA
Senna spectabilis,Angiospermas,Fabaceae,Senna,spectabilis,especie,NA
Senna trachypus,Angiospermas,Fabaceae,Senna,trachypus,especie,NA
Serjania cuspidata,Angiospermas,Sapindaceae,Serjania,cuspidata,especie,NA
Serjania deflexa,Angiospermas,Sapindaceae,Serjania,deflexa,especie,NA
Serjania divaricocca,Angiospermas,Sapindaceae,Serjania,divaricocca,especie,NA
Serjania hatschbachii,Angiospermas,Sapindaceae,Serjania,hatschbachii,especie,NA
Serjania platycarpa,Angiospermas,Sapindaceae,Serjania,platycarpa,especie,NA
Sesbania punicea,Angiospermas,Fabaceae,Sesbania,punicea,especie,NA
Sesbania virgata,Angiospermas,Fabaceae,Sesbania,virgata,especie,NA
Sessea brasiliensis,Angiospermas,Solanaceae,Sessea,brasiliensis,especie,NA
Sessea regnellii,Angiospermas,Solanaceae,Sessea,regnellii,especie,NA
Setaria parviflora,Angiospermas,Poaceae,Setaria,parviflora,especie,NA
Setaria parviflora var. pilosissima,Angiospermas,Poaceae,Setaria,parviflora,variedade,pilosissima
Setaria paucifolia,Angiospermas,Poaceae,Setaria,paucifolia,especie,NA
Setaria sphacelata,Angiospermas,Poaceae,Setaria,sphacelata,especie,NA
Setaria stolonifera,Angiospermas,Poaceae,Setaria,stolonifera,especie,NA
Setaria tenacissima,Angiospermas,Poaceae,Setaria,tenacissima,especie,NA
Sida acrantha,Angiospermas,Malvaceae,Sida,acrantha,especie,NA
Siderasis fuscata,Angiospermas,Commelinaceae,Siderasis,fuscata,especie,NA
Sideroxylon obtusifolium,Angiospermas,Sapotaceae,Sideroxylon,obtusifolium,especie,NA
Simira grazielae,Angiospermas,Rubiaceae,Simira,grazielae,especie,NA
Simira hatschbachiorum,Angiospermas,Rubiaceae,Simira,hatschbachiorum,especie,NA
Simira sampaioana,Angiospermas,Rubiaceae,Simira,sampaioana,especie,NA
Sincoraea amoena,Angiospermas,Bromeliaceae,Sincoraea,amoena,especie,NA
Sincoraea humilis,Angiospermas,Bromeliaceae,Sincoraea,humilis,especie,NA
Sinningia aghensis,Angiospermas,Gesneriaceae,Sinningia,aghensis,especie,NA
Sinningia araneosa,Angiospermas,Gesneriaceae,Sinningia,araneosa,especie,NA
Sinningia canescens,Angiospermas,Gesneriaceae,Sinningia,canescens,especie,NA
Sinningia carangolensis,Angiospermas,Gesneriaceae,Sinningia,carangolensis,especie,NA
Sinningia cardinalis,Angiospermas,Gesneriaceae,Sinningia,cardinalis,especie,NA
Sinningia cochlearis,Angiospermas,Gesneriaceae,Sinningia,cochlearis,especie,NA
Sinningia conspicua,Angiospermas,Gesneriaceae,Sinningia,conspicua,especie,NA
Sinningia cooperi,Angiospermas,Gesneriaceae,Sinningia,cooperi,especie,NA
Sinningia defoliata,Angiospermas,Gesneriaceae,Sinningia,defoliata,especie,NA
Sinningia douglasii,Angiospermas,Gesneriaceae,Sinningia,douglasii,especie,NA
Sinningia elatior,Angiospermas,Gesneriaceae,Sinningia,elatior,especie,NA
Sinningia glazioviana,Angiospermas,Gesneriaceae,Sinningia,glazioviana,especie,NA
Sinningia guttata,Angiospermas,Gesneriaceae,Sinningia,guttata,especie,NA
Sinningia harleyi,Angiospermas,Gesneriaceae,Sinningia,harleyi,especie,NA
Sinningia hatschbachii,Angiospermas,Gesneriaceae,Sinningia,hatschbachii,especie,NA
Sinningia hirsuta,Angiospermas,Gesneriaceae,Sinningia,hirsuta,especie,NA
Sinningia iarae,Angiospermas,Gesneriaceae,Sinningia,iarae,especie,NA
Sinningia insularis,Angiospermas,Gesneriaceae,Sinningia,insularis,especie,NA
Sinningia kautskyi,Angiospermas,Gesneriaceae,Sinningia,kautskyi,especie,NA
Sinningia lindleyi,Angiospermas,Gesneriaceae,Sinningia,lindleyi,especie,NA
Sinningia lineata,Angiospermas,Gesneriaceae,Sinningia,lineata,especie,NA
Sinningia macropoda,Angiospermas,Gesneriaceae,Sinningia,macropoda,especie,NA
Sinningia magnifica,Angiospermas,Gesneriaceae,Sinningia,magnifica,especie,NA
Sinningia micans,Angiospermas,Gesneriaceae,Sinningia,micans,especie,NA
Sinningia piresiana,Angiospermas,Gesneriaceae,Sinningia,piresiana,especie,NA
Sinningia rupicola,Angiospermas,Gesneriaceae,Sinningia,rupicola,especie,NA
Sinningia striata,Angiospermas,Gesneriaceae,Sinningia,striata,especie,NA
Sinningia tuberosa,Angiospermas,Gesneriaceae,Sinningia,tuberosa,especie,NA
Sinningia valsuganensis,Angiospermas,Gesneriaceae,Sinningia,valsuganensis,especie,NA
Sinningia villosa,Angiospermas,Gesneriaceae,Sinningia,villosa,especie,NA
Sinningia warmingii,Angiospermas,Gesneriaceae,Sinningia,warmingii,especie,NA
Siparuna bifida,Angiospermas,Siparunaceae,Siparuna,bifida,especie,NA
Siparuna brasiliensis,Angiospermas,Siparunaceae,Siparuna,brasiliensis,especie,NA
Siparuna guianensis,Angiospermas,Siparunaceae,Siparuna,guianensis,especie,NA
Siparuna reginae,Angiospermas,Siparunaceae,Siparuna,reginae,especie,NA
Siphanthera cordata,Angiospermas,Melastomataceae,Siphanthera,cordata,especie,NA
Siphanthera dawsonii,Angiospermas,Melastomataceae,Siphanthera,dawsonii,especie,NA
Siphocampylus lycioides,Angiospermas,Campanulaceae,Siphocampylus,lycioides,especie,NA
Siphoneugena kiaerskoviana,Angiospermas,Myrtaceae,Siphoneugena,kiaerskoviana,especie,NA
Siphoneugena kuhlmannii,Angiospermas,Myrtaceae,Siphoneugena,kuhlmannii,especie,NA
Siphoneugena reitzii,Angiospermas,Myrtaceae,Siphoneugena,reitzii,especie,NA
Sisyrinchium rambonis,Angiospermas,Iridaceae,Sisyrinchium,rambonis,especie,NA
Skeptrostachys arechavaletanii,Angiospermas,Orchidaceae,Skeptrostachys,arechavaletanii,especie,NA
Sloanea dubia,Angiospermas,Elaeocarpaceae,Sloanea,dubia,especie,NA
Sloanea erismoides,Angiospermas,Elaeocarpaceae,Sloanea,erismoides,especie,NA
Sloanea garckeana,Angiospermas,Elaeocarpaceae,Sloanea,garckeana,especie,NA
Sloanea guianensis,Angiospermas,Elaeocarpaceae,Sloanea,guianensis,especie,NA
Sloanea hirsuta,Angiospermas,Elaeocarpaceae,Sloanea,hirsuta,especie,NA
Sloanea obtusifolia,Angiospermas,Elaeocarpaceae,Sloanea,obtusifolia,especie,NA
Sloanea petalata,Angiospermas,Elaeocarpaceae,Sloanea,petalata,especie,NA
Smallanthus araucariophilus,Angiospermas,Asteraceae,Smallanthus,araucariophilus,especie,NA
Smallanthus connatus,Angiospermas,Asteraceae,Smallanthus,connatus,especie,NA
Smallanthus riograndensis,Angiospermas,Asteraceae,Smallanthus,riograndensis,especie,NA
Smilax japicanga,Angiospermas,Smilacaceae,Smilax,japicanga,especie,NA
Smilax lappacea,Angiospermas,Smilacaceae,Smilax,lappacea,especie,NA
Smilax lutescens,Angiospermas,Smilacaceae,Smilax,lutescens,especie,NA
Smilax muscosa,Angiospermas,Smilacaceae,Smilax,muscosa,especie,NA
Smilax spicata,Angiospermas,Smilacaceae,Smilax,spicata,especie,NA
Smilax subsessiliflora,Angiospermas,Smilacaceae,Smilax,subsessiliflora,especie,NA
Solanum affine,Angiospermas,Solanaceae,Solanum,affine,especie,NA
Solanum arenarium,Angiospermas,Solanaceae,Solanum,arenarium,especie,NA
Solanum argenteum,Angiospermas,Solanaceae,Solanum,argenteum,especie,NA
Solanum bahianum,Angiospermas,Solanaceae,Solanum,bahianum,especie,NA
Solanum bullatum,Angiospermas,Solanaceae,Solanum,bullatum,especie,NA
Solanum caavurana,Angiospermas,Solanaceae,Solanum,caavurana,especie,NA
Solanum capoerum,Angiospermas,Solanaceae,Solanum,capoerum,especie,NA
Solanum carautae,Angiospermas,Solanaceae,Solanum,carautae,especie,NA
Solanum castaneum,Angiospermas,Solanaceae,Solanum,castaneum,especie,NA
Solanum cernuum,Angiospermas,Solanaceae,Solanum,cernuum,especie,NA
Solanum cinnamomeum,Angiospermas,Solanaceae,Solanum,cinnamomeum,especie,NA
Solanum crinitum,Angiospermas,Solanaceae,Solanum,crinitum,especie,NA
Solanum gertii,Angiospermas,Solanaceae,Solanum,gertii,especie,NA
Solanum graveolens,Angiospermas,Solanaceae,Solanum,graveolens,especie,NA
Solanum hasslerianum,Angiospermas,Solanaceae,Solanum,hasslerianum,especie,NA
Solanum jabrense,Angiospermas,Solanaceae,Solanum,jabrense,especie,NA
Solanum kleinii,Angiospermas,Solanaceae,Solanum,kleinii,especie,NA
Solanum lacerdae,Angiospermas,Solanaceae,Solanum,lacerdae,especie,NA
Solanum latiflorum,Angiospermas,Solanaceae,Solanum,latiflorum,especie,NA
Solanum leptostachys,Angiospermas,Solanaceae,Solanum,leptostachys,especie,NA
Solanum lycocarpum,Angiospermas,Solanaceae,Solanum,lycocarpum,especie,NA
Solanum melissarum,Angiospermas,Solanaceae,Solanum,melissarum,especie,NA
Solanum ovum-fringillae,Angiospermas,Solanaceae,Solanum,ovum-fringillae,especie,NA
Solanum pabstii,Angiospermas,Solanaceae,Solanum,pabstii,especie,NA
Solanum paniculatum,Angiospermas,Solanaceae,Solanum,paniculatum,especie,NA
Solanum paralum,Angiospermas,Solanaceae,Solanum,paralum,especie,NA
Solanum pinetorum,Angiospermas,Solanaceae,Solanum,pinetorum,especie,NA
Solanum reitzii,Angiospermas,Solanaceae,Solanum,reitzii,especie,NA
Solanum restingae,Angiospermas,Solanaceae,Solanum,restingae,especie,NA
Solanum rufescens,Angiospermas,Solanaceae,Solanum,rufescens,especie,NA
Solanum santosii,Angiospermas,Solanaceae,Solanum,santosii,especie,NA
Solanum sciadostylis,Angiospermas,Solanaceae,Solanum,sciadostylis,especie,NA
Solanum spissifolium,Angiospermas,Solanaceae,Solanum,spissifolium,especie,NA
Solanum symmetricum,Angiospermas,Solanaceae,Solanum,symmetricum,especie,NA
Solanum variabile,Angiospermas,Solanaceae,Solanum,variabile,especie,NA
Solanum verticillatum,Angiospermas,Solanaceae,Solanum,verticillatum,especie,NA
Solanum viarum,Angiospermas,Solanaceae,Solanum,viarum,especie,NA
Solanum viscosissimum,Angiospermas,Solanaceae,Solanum,viscosissimum,especie,NA
Solanum warmingii,Angiospermas,Solanaceae,Solanum,warmingii,especie,NA
Sorghastrum stipoides,Angiospermas,Poaceae,Sorghastrum,stipoides,especie,NA
Sorghum bicolor subsp. arundinaceum,Angiospermas,Poaceae,Sorghum,bicolor,subespecie,arundinaceum
Sorocea guilleminiana,Angiospermas,Moraceae,Sorocea,guilleminiana,especie,NA
Sorocea hilarii,Angiospermas,Moraceae,Sorocea,hilarii,especie,NA
Sorocea racemosa,Angiospermas,Moraceae,Sorocea,racemosa,especie,NA
Southbya organensis,Briófitas,Arnelliaceae,Southbya,organensis,especie,NA
Spananthe paniculata,Angiospermas,Apiaceae,Spananthe,paniculata,especie,NA
Sparattosperma catingae,Angiospermas,Bignoniaceae,Sparattosperma,catingae,especie,NA
Spathodea campanulata,Angiospermas,Bignoniaceae,Spathodea,campanulata,especie,NA
Specklinia gomesferreirae,Angiospermas,Orchidaceae,Specklinia,gomesferreirae,especie,NA
Sphaerorrhiza burchellii,Angiospermas,Gesneriaceae,Sphaerorrhiza,burchellii,especie,NA
Sphagnum aciphyllum,Briófitas,Sphagnaceae,Sphagnum,aciphyllum,especie,NA
Sphagnum amoenum,Briófitas,Sphagnaceae,Sphagnum,amoenum,especie,NA
Sphagnum brasiliense,Briófitas,Sphagnaceae,Sphagnum,brasiliense,especie,NA
Sphenoclea zeylanica,Angiospermas,Sphenocleaceae,Sphenoclea,zeylanica,especie,NA
Spigelia amplexicaulis,Angiospermas,Loganiaceae,Spigelia,amplexicaulis,especie,NA
Spigelia cipoensis,Angiospermas,Loganiaceae,Spigelia,cipoensis,especie,NA
Spigelia flava,Angiospermas,Loganiaceae,Spigelia,flava,especie,NA
Spigelia kleinii,Angiospermas,Loganiaceae,Spigelia,kleinii,especie,NA
Spigelia kleinii var. paranaensis,Angiospermas,Loganiaceae,Spigelia,kleinii,variedade,paranaensis
Spigelia kuhlmannii,Angiospermas,Loganiaceae,Spigelia,kuhlmannii,especie,NA
Spigelia lundiana,Angiospermas,Loganiaceae,Spigelia,lundiana,especie,NA
Spigelia rojasiana,Angiospermas,Loganiaceae,Spigelia,rojasiana,especie,NA
Spigelia stenocardia,Angiospermas,Loganiaceae,Spigelia,stenocardia,especie,NA
Spigelia vestita,Angiospermas,Loganiaceae,Spigelia,vestita,especie,NA
Spiranthera atlantica,Angiospermas,Rutaceae,Spiranthera,atlantica,especie,NA
Spiranthera speciosa,Angiospermas,Rutaceae,Spiranthera,speciosa,especie,NA
Spirotheca rivieri,Angiospermas,Malvaceae,Spirotheca,rivieri,especie,NA
Spondias expeditionaria,Angiospermas,Anacardiaceae,Spondias,expeditionaria,especie,NA
Spondias mombin,Angiospermas,Anacardiaceae,Spondias,mombin,especie,NA
Spondias venulosa,Angiospermas,Anacardiaceae,Spondias,venulosa,especie,NA
Sporobolus adustus,Angiospermas,Poaceae,Sporobolus,adustus,especie,NA
Sporobolus apiculatus,Angiospermas,Poaceae,Sporobolus,apiculatus,especie,NA
Stachytarpheta almasensis,Angiospermas,Verbenaceae,Stachytarpheta,almasensis,especie,NA
Stachytarpheta procumbens,Angiospermas,Verbenaceae,Stachytarpheta,procumbens,especie,NA
Stachytarpheta radlkoferiana,Angiospermas,Verbenaceae,Stachytarpheta,radlkoferiana,especie,NA
Staelia hatschbachii,Angiospermas,Rubiaceae,Staelia,hatschbachii,especie,NA
Standleya kuhlmanni,Angiospermas,Rubiaceae,Standleya,kuhlmanni,especie,NA
Stanhopea insignis,Angiospermas,Orchidaceae,Stanhopea,insignis,especie,NA
Stanhopea lietzei,Angiospermas,Orchidaceae,Stanhopea,lietzei,especie,NA
Staurogyne brachiata,Angiospermas,Acanthaceae,Staurogyne,brachiata,especie,NA
Staurogyne elegans,Angiospermas,Acanthaceae,Staurogyne,elegans,especie,NA
Staurogyne itatiaiae,Angiospermas,Acanthaceae,Staurogyne,itatiaiae,especie,NA
Staurogyne nitida,Angiospermas,Acanthaceae,Staurogyne,nitida,especie,NA
Staurogyne vauthieriana,Angiospermas,Acanthaceae,Staurogyne,vauthieriana,especie,NA
Staurogyne veronicifolia,Angiospermas,Acanthaceae,Staurogyne,veronicifolia,especie,NA
Staurogyne warmingiana,Angiospermas,Acanthaceae,Staurogyne,warmingiana,especie,NA
Steinchisma spathellosum,Angiospermas,Poaceae,Steinchisma,spathellosum,especie,NA
Steiropteris hatschbachii,Samambaias e licófitas,Thelypteridaceae,Steiropteris,hatschbachii,especie,NA
Steiropteris leprieurii,Samambaias e licófitas,Thelypteridaceae,Steiropteris,leprieurii,especie,NA
Stelis argentata,Angiospermas,Orchidaceae,Stelis,argentata,especie,NA
Stelis ruprechtiana,Angiospermas,Orchidaceae,Stelis,ruprechtiana,especie,NA
Stemodia foliosa,Angiospermas,Plantaginaceae,Stemodia,foliosa,especie,NA
Stemodia hyptoides,Angiospermas,Plantaginaceae,Stemodia,hyptoides,especie,NA
Stenachaenium megapotamicum,Angiospermas,Asteraceae,Stenachaenium,megapotamicum,especie,NA
Stenandrium hatschbachii,Angiospermas,Acanthaceae,Stenandrium,hatschbachii,especie,NA
Stenandrium mandioccanum,Angiospermas,Acanthaceae,Stenandrium,mandioccanum,especie,NA
Stenandrium stenophyllum,Angiospermas,Acanthaceae,Stenandrium,stenophyllum,especie,NA
Stenocephalum monticola,Angiospermas,Asteraceae,Stenocephalum,monticola,especie,NA
Stenogrammitis pumila,Samambaias e licófitas,Polypodiaceae,Stenogrammitis,pumila,especie,NA
Stenopadus aracaensis,Angiospermas,Asteraceae,Stenopadus,aracaensis,especie,NA
Stenopadus talaumifolius,Angiospermas,Asteraceae,Stenopadus,talaumifolius,especie,NA
Stenospermation ulei,Angiospermas,Araceae,Stenospermation,ulei,especie,NA
Stenostephanus lobeliiformis,Angiospermas,Acanthaceae,Stenostephanus,lobeliiformis,especie,NA
Stephanopodium engleri,Angiospermas,Dichapetalaceae,Stephanopodium,engleri,especie,NA
Stephanopodium estrellense,Angiospermas,Dichapetalaceae,Stephanopodium,estrellense,especie,NA
Stephanopodium magnifolium,Angiospermas,Dichapetalaceae,Stephanopodium,magnifolium,especie,NA
Sterculia albidiflora,Angiospermas,Malvaceae,Sterculia,albidiflora,especie,NA
Sterculia curiosa,Angiospermas,Malvaceae,Sterculia,curiosa,especie,NA
Sterculia rigidifolia,Angiospermas,Malvaceae,Sterculia,rigidifolia,especie,NA
Sterculia striata,Angiospermas,Malvaceae,Sterculia,striata,especie,NA
Sterigmapetalum plumbeum,Angiospermas,Rhizophoraceae,Sterigmapetalum,plumbeum,especie,NA
Stevia alternifolia,Angiospermas,Asteraceae,Stevia,alternifolia,especie,NA
Stevia camporum,Angiospermas,Asteraceae,Stevia,camporum,especie,NA
Stevia catharinensis,Angiospermas,Asteraceae,Stevia,catharinensis,especie,NA
Stevia hilarii,Angiospermas,Asteraceae,Stevia,hilarii,especie,NA
Stevia leptophylla,Angiospermas,Asteraceae,Stevia,leptophylla,especie,NA
Stevia pohliana,Angiospermas,Asteraceae,Stevia,pohliana,especie,NA
Stevia resinosa,Angiospermas,Asteraceae,Stevia,resinosa,especie,NA
Stevia selloi,Angiospermas,Asteraceae,Stevia,selloi,especie,NA
Steyermarkina dispalata,Angiospermas,Asteraceae,Steyermarkina,dispalata,especie,NA
Stifftia chrysantha,Angiospermas,Asteraceae,Stifftia,chrysantha,especie,NA
Stifftia fruticosa,Angiospermas,Asteraceae,Stifftia,fruticosa,especie,NA
Stifftia parviflora,Angiospermas,Asteraceae,Stifftia,parviflora,especie,NA
Stigmaphyllon angustilobum,Angiospermas,Malpighiaceae,Stigmaphyllon,angustilobum,especie,NA
Stigmaphyllon bradei,Angiospermas,Malpighiaceae,Stigmaphyllon,bradei,especie,NA
Stigmaphyllon carautae,Angiospermas,Malpighiaceae,Stigmaphyllon,carautae,especie,NA
Stigmaphyllon crenatum,Angiospermas,Malpighiaceae,Stigmaphyllon,crenatum,especie,NA
Stigmaphyllon glabrum,Angiospermas,Malpighiaceae,Stigmaphyllon,glabrum,especie,NA
Stigmaphyllon harleyi,Angiospermas,Malpighiaceae,Stigmaphyllon,harleyi,especie,NA
Stigmaphyllon hatschbachii,Angiospermas,Malpighiaceae,Stigmaphyllon,hatschbachii,especie,NA
Stigmaphyllon macedoanum,Angiospermas,Malpighiaceae,Stigmaphyllon,macedoanum,especie,NA
Stigmaphyllon matogrossense,Angiospermas,Malpighiaceae,Stigmaphyllon,matogrossense,especie,NA
Stigmaphyllon vitifolium,Angiospermas,Malpighiaceae,Stigmaphyllon,vitifolium,especie,NA
Stigmatodon amadoi,Angiospermas,Bromeliaceae,Stigmatodon,amadoi,especie,NA
Stigmatodon apparicianus,Angiospermas,Bromeliaceae,Stigmatodon,apparicianus,especie,NA
Stigmatodon belloi,Angiospermas,Bromeliaceae,Stigmatodon,belloi,especie,NA
Stigmatodon brassicoides,Angiospermas,Bromeliaceae,Stigmatodon,brassicoides,especie,NA
Stigmatodon costae,Angiospermas,Bromeliaceae,Stigmatodon,costae,especie,NA
Stigmatodon croceanus,Angiospermas,Bromeliaceae,Stigmatodon,croceanus,especie,NA
Stigmatodon funebris,Angiospermas,Bromeliaceae,Stigmatodon,funebris,especie,NA
