nome_aceito_correto,nomes_originais,elegivel_produto_1,grupo,familia,genero,epiteto_especifico,nivel_taxonomico,epiteto_infraespecifico,notas_all,fontes,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp,CR,EN,VU,DD,EX,NT,EW,LR,cat_ameaca_geral,splink_t20,gbif_t20,splink_sp,gbif_sp,sum,entra_revisado
Paspalum exaltatum,Paspalum exaltatum,apta,Angiospermas,Poaceae,Paspalum,exaltatum,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Setaria parviflora var. pilosissima,Setaria parviflora var. pilosissima,apta,Angiospermas,Poaceae,Setaria,parviflora,variedade,pilosissima,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014_mpoSP,NA,NA,EX,CR,CR,EX,1,0,0,0,1,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Chascolytrum brasilense,Briza brasiliensis-Chascolytrum brasiliense-Chascolytum brasiliense,apta,Angiospermas,Poaceae,Chascolytrum,brasilense,especie,NA,Nome original era sinônimo-Nome original mal escrito,cncflora_web-sima-mpoSP-Portaria 443/2014-SP_oficial,NA-NA-NA,NA-NA-NA,CR-NA-NA,EN-NA-NA,NA-EN-NA,CR-NA-CR,1,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Paspalum repandum,Paspalum repandum-Thrasyopsis repanda,apta,Angiospermas,Poaceae,Paspalum,repandum,especie,NA,Nome original era sinônimo-NA,sima-Portaria 443/2014-cncflora_web,NA-NA,NA-NA,NA-NA,EN-NA,NA-EN,NA-NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Aulonemia setosa,Eremocaulon setosum,apta,Angiospermas,Poaceae,Aulonemia,setosa,especie,NA,Nome original era sinônimo,UICN_API,NA,VU,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Aristida subaequans,Aristida subaequans,apta,Angiospermas,Poaceae,Aristida,subaequans,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Hymenachne condensata,Hymenanchne condensata-Panicum condensatum,apta,Angiospermas,Poaceae,Hymenachne,condensata,especie,NA,Nome original era sinônimo-Nome original mal escrito,sima-SP_oficial-cncflora_web,NA-NA,NA-NA,NA-NA,NA-NA,LC-NA,NA-CR,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Schizachyrium scabriflorum,Schizachyrium scabriflorum-Schizachyrium scabrifolium,apta,Angiospermas,Poaceae,Schizachyrium,scabriflorum,especie,NA,Nome original mal escrito-NA,sima-SP_oficial-cncflora_web-Portaria 443/2014-mpoSP,NA-NA,NA-NA,EX-NA,NA-EN,NA-EN,NA-EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Podocarpus lambertii,Podocarpus lambertii,apta,Gimnospermas,Podocarpaceae,Podocarpus,lambertii,especie,NA,NA,cncflora_web-UICN_API,NA,NT,NA,NA,LC,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Podocarpus sellowii,Podocarpus sellowii,apta,Gimnospermas,Podocarpaceae,Podocarpus,sellowii,especie,NA,NA,cncflora_web-UICN_API,NA,EN,NA,NA,LC,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Apinagia riedelii,Apinagia fluitans-Apinagia riedelii,apta,Angiospermas,Podostemaceae,Apinagia,riedelii,especie,NA,Nome original era sinônimo-NA,UICN_API-cncflora_web,NA-NA,DD-NA,NA-NA,NA-NA,NA-LC,NA-NA,0,0,0,1,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Polygala molluginifolia,Polygala molluginifolia,apta,Angiospermas,Polygalaceae,Polygala,molluginifolia,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Polygala brasiliensis,Polygala brasiliensis,apta,Angiospermas,Polygalaceae,Polygala,brasiliensis,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Polygala pumila,Polygala pumila,apta,Angiospermas,Polygalaceae,Polygala,pumila,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,NT,EX,0,0,0,0,1,1,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Lellingeria itatimensis,Lellingeria itatimensis,apta,Samambaias e licófitas,Polypodiaceae,Lellingeria,itatimensis,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Moranopteris perpusilla,Moranopteris perpusilla,examinar,Samambaias e licófitas,Polypodiaceae,Moranopteris,perpusilla,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,EN,NA,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Mycopteris taxifolia,Terpsichore taxifolia,apta,Samambaias e licófitas,Polypodiaceae,Mycopteris,taxifolia,especie,NA,Nome original era sinônimo,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Heteranthera reniformis,Heteranthera reniformis,apta,Angiospermas,Pontederiaceae,Heteranthera,reniformis,especie,NA,NA,sima-SP_oficial-mpoSP,NA,NA,VU,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Heteranthera zosterifolia,Heteranthera zosterifolia,apta,Angiospermas,Pontederiaceae,Heteranthera,zosterifolia,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Portulaca amilis,Portulaca amilis,apta,Angiospermas,Portulacaceae,Portulaca,amilis,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Portulaca halimoides,Portulaca halimoides,examinar,Angiospermas,Portulacaceae,Portulaca,halimoides,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Myrsine rubra,Myrsine rubra,apta,Angiospermas,Primulaceae,Myrsine,rubra,especie,NA,NA,cncflora_ckan-UICN_API,NA,NT,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Myrsine villosissima,Myrsine villosissima,apta,Angiospermas,Primulaceae,Myrsine,villosissima,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EN,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Lysimachia buxifolia,Anagallis alternifolia-Lysimachia buxifolia,apta,Angiospermas,Primulaceae,Lysimachia,buxifolia,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima-SP_oficial-mpoSP-Portaria 443/2014,NA-NA,NA-NA,EN-NA,EN-NA,NA-EN,EN-NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Euplassa cantareirae,Euplassa cantareirae,apta,Angiospermas,Proteaceae,Euplassa,cantareirae,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,EX,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Euplassa hoehnei,Euplassa hoehnei,apta,Angiospermas,Proteaceae,Euplassa,hoehnei,especie,NA,NA,cncflora_ckan-UICN_API,NA,LC,NA,NA,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Euplassa incana,Euplassa incana,examinar,Angiospermas,Proteaceae,Euplassa,incana,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-Portaria 443/2014,NA,NA,NA,VU,NA,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Panopsis multiflora,Panopsis multiflora,apta,Angiospermas,Proteaceae,Panopsis,multiflora,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Roupala sculpta,Roupala sculpta,apta,Angiospermas,Proteaceae,Roupala,sculpta,especie,NA,NA,sima-SP_oficial-cncflora_ckan-mpoSP-Portaria 443/2014,NA,NA,VU,VU,EN,VU,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Cheilanthes regnelliana,Cheilanthes regnelliana,apta,Samambaias e licófitas,Pteridaceae,Cheilanthes,regnelliana,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Doryopteris rediviva,Doryopteris rediviva,apta,Samambaias e licófitas,Pteridaceae,Doryopteris,rediviva,especie,NA,NA,sima-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Lytoneuron crenulans,Doryopteris crenulans-Lytoneuron crenulans,apta,Samambaias e licófitas,Pteridaceae,Lytoneuron,crenulans,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Quiina glaziovii,Quiina glaziovii-Quiina magallano-gomesii,apta,Angiospermas,Quiinaceae,Quiina,glaziovii,especie,NA,Nome original era sinônimo-NA,sima-cncflora_ckan-SP_oficial-cncflora_web-mpoSP,NA-NA,NA-NA,VU-NA,NA-NA,DD-LC,VU-VU,0,0,1,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Ranunculus flagelliformis,Ranunculus flagelliformis,apta,Angiospermas,Ranunculaceae,Ranunculus,flagelliformis,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Reissekia smilacina,Reissekia smilacina,apta,Angiospermas,Rhamnaceae,Reissekia,smilacina,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Gouania inornata,Gouania inornata,apta,Angiospermas,Rhamnaceae,Gouania,inornata,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Gouania ulmifolia,Gouania ulmifolia,apta,Angiospermas,Rhamnaceae,Gouania,ulmifolia,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Acaena eupatoria,Acaena eupatoria,apta,Angiospermas,Rosaceae,Acaena,eupatoria,especie,NA,NA,sima-SP_oficial,NA,NA,NA,NA,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Chomelia brasiliana,Chomelia brasiliana-Chomelia modesta-Chomelia parvifolia,apta,Angiospermas,Rubiaceae,Chomelia,brasiliana,especie,NA,Nome original era sinônimo-NA,UICN_API-sima-SP_oficial-cncflora_web-Portaria 443/2014-cncflora_ckan-UICN_API,NA-NA-NA,LC-LC-NA,NA-NA-NA,NA-NA-CR,LC-NA-CR,NA-NA-EX,1,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chomelia obtusa,Chomelia randioides,apta,Angiospermas,Rubiaceae,Chomelia,obtusa,especie,NA,Nome original era sinônimo,cncflora_ckan-UICN_API,NA,EN,NA,NA,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Coussarea accedens,Coussarea accedens,apta,Angiospermas,Rubiaceae,Coussarea,accedens,especie,NA,NA,cncflora_ckan-UICN_API,NA,VU,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Declieuxia cordigera,Declieuxia cordigera,apta,Angiospermas,Rubiaceae,Declieuxia,cordigera,especie,NA,NA,sima-cncflora_web,NA,NA,NA,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Faramea stipulacea,Faramea martiana-Faramea stipulacea,apta,Angiospermas,Rubiaceae,Faramea,stipulacea,especie,NA,Nome original era sinônimo-NA,cncflora_ckan-UICN_API-UICN_API,NA-NA,DD-LC,NA-NA,NA-NA,DD-NA,NA-NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Galianthe peruviana,Galianthe peruviana,apta,Angiospermas,Rubiaceae,Galianthe,peruviana,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Galium equisetoides,Galium equisetoides,apta,Angiospermas,Rubiaceae,Galium,equisetoides,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Galium humile,Galium humile,apta,Angiospermas,Rubiaceae,Galium,humile,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EX,NA,LC,EX,0,0,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Guettarda platyphylla,Guettarda platyphylla,apta,Angiospermas,Rubiaceae,Guettarda,platyphylla,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,DD,EX,0,0,0,1,1,0,0,0,1,FALSE,TRUE,TRUE,TRUE,3,SIM
Manettia campanulacea,Manettia campanulacea,apta,Angiospermas,Rubiaceae,Manettia,campanulacea,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,CR,CR,CR,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Melanopsidium nigrum,Melanopsidium nigrum,examinar,Angiospermas,Rubiaceae,Melanopsidium,nigrum,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima-SP_oficial-Portaria 443/2014,NA,NA,NA,VU,NA,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Palicourea tetraphylla,Palicourea tetraphylla,apta,Angiospermas,Rubiaceae,Palicourea,tetraphylla,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,VU,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Posoqueria acutifolia,Posoqueria acutifolia,apta,Angiospermas,Rubiaceae,Posoqueria,acutifolia,especie,NA,NA,sima-cncflora_ckan,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Psychotria fluminensis,Psychotria fluminensis,apta,Angiospermas,Rubiaceae,Psychotria,fluminensis,especie,NA,NA,cncflora_ckan-UICN_API,NA,VU,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Psychotria glaziovii,Psychotria glaziovii,apta,Angiospermas,Rubiaceae,Psychotria,glaziovii,especie,NA,NA,cncflora_ckan-UICN_API,NA,VU,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Richardia schumannii,Richardia schumannii,apta,Angiospermas,Rubiaceae,Richardia,schumannii,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP-Portaria 443/2014,NA,NA,EX,EN,EN,EX,0,1,0,0,1,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Richardia stellaris,Richardia stellaris,apta,Angiospermas,Rubiaceae,Richardia,stellaris,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,NT,EN,0,1,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Rudgea coronata,Rudgea coronata,apta,Angiospermas,Rubiaceae,Rudgea,coronata,especie,NA,NA,sima-cncflora_ckan-UICN_API,NA,LC,NA,CR,LC,NA,1,0,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Rudgea corymbulosa,Rudgea corymbulosa,apta,Angiospermas,Rubiaceae,Rudgea,corymbulosa,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Rudgea nobilis,Rudgea nobilis,apta,Angiospermas,Rubiaceae,Rudgea,nobilis,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,EN,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Rudgea sessilis,Rudgea sessilis,apta,Angiospermas,Rubiaceae,Rudgea,sessilis,especie,NA,NA,sima-cncflora_web,NA,NA,NA,EN,LC,NA,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Rudgea triflora,Rudgea triflora,apta,Angiospermas,Rubiaceae,Rudgea,triflora,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Rudgea vellerea,Rudgea vellerea,apta,Angiospermas,Rubiaceae,Rudgea,vellerea,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Rustia angustifolia,Rustia angustifolia,apta,Angiospermas,Rubiaceae,Rustia,angustifolia,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Declieuxia oenanthoides,Declieuxia oenanthoides,apta,Angiospermas,Rubiaceae,Declieuxia,oenanthoides,especie,NA,NA,sima-SP_oficial-cncflora_web-mpoSP,NA,NA,EN,NA,LC,EN,0,1,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,2,SIM
Simira hexandra,Simira corumbensis-Simira pilosa,apta,Angiospermas,Rubiaceae,Simira,hexandra,especie,NA,Nome original era sinônimo,cncflora_ckan-cncflora_ckan-UICN_API,NA-NA,DD-NA,NA-NA,NA-NA,DD-LC,NA-NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Simira rubra,Simira rubra-Simira viridiflora,apta,Angiospermas,Rubiaceae,Simira,rubra,especie,NA,Nome original era sinônimo-NA,sima-cncflora_web-cncflora_ckan,NA-NA,NA-NA,NA-NA,NA-NA,DD-LC,NA-NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Galium noxium subsp. valantioides,Galium noxium subsp. valantioides,apta,Angiospermas,Rubiaceae,Galium,noxium,subespecie,valantioides,NA,sima-SP_oficial,NA,NA,NA,NA,NA,EX,0,0,0,0,1,0,0,0,1,NA,TRUE,NA,TRUE,2,SIM
Ixora schottiana,Ixora schottiana,apta,Angiospermas,Rubiaceae,Ixora,schottiana,especie,NA,NA,cncflora_ckan-UICN_API,NA,LC,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,FALSE,TRUE,FALSE,TRUE,2,SIM
Schizocalyx cuspidatus,Bathysa cuspidata-Schizocalyx cuspidatus,apta,Angiospermas,Rubiaceae,Schizocalyx,cuspidatus,especie,NA,Nome original era sinônimo-NA,cncflora_web-sima-SP_oficial-UICN_API,NA-NA,LC-NA,NA-NA,NA-NA,LC-LC,VU-NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Palicourea forsteronioides,Palicourea forsteronioides,apta,Angiospermas,Rubiaceae,Palicourea,forsteronioides,especie,NA,NA,cncflora_ckan-UICN_API,NA,DD,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Palicourea malaneoides,Palicourea malaneoides,apta,Angiospermas,Rubiaceae,Palicourea,malaneoides,especie,NA,NA,cncflora_ckan-UICN_API,NA,DD,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Balfourodendron riedelianum,Balfourodendron riedelianum,apta,Angiospermas,Rutaceae,Balfourodendron,riedelianum,especie,NA,NA,sima-cncflora_web-UICN_API,NA,EN,NA,NA,NT,NA,0,1,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Esenbeckia hieronymi,Esenbeckia hieronymi,apta,Angiospermas,Rutaceae,Esenbeckia,hieronymi,especie,NA,NA,cncflora_web,NA,NA,NA,NA,NT,NA,0,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Esenbeckia leiocarpa,Esenbeckia leiocarpa,apta,Angiospermas,Rutaceae,Esenbeckia,leiocarpa,especie,NA,NA,cncflora_web-UICN_API,NA,VU,NA,NA,LC,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Pilocarpus giganteus,Pilocarpus giganteus,apta,Angiospermas,Rutaceae,Pilocarpus,giganteus,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,NT,EN,0,1,0,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Meliosma chartacea,Meliosma chartacea,apta,Angiospermas,Sabiaceae,Meliosma,chartacea,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Meliosma itatiaiae,Meliosma itatiaiae,apta,Angiospermas,Sabiaceae,Meliosma,itatiaiae,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Casearia lasiophylla,Casearia lasiophylla,apta,Angiospermas,Salicaceae,Casearia,lasiophylla,especie,NA,NA,cncflora_web-UICN_API,NA,DD,NA,NA,LC,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Casearia paranaensis,Casearia paranaensis,apta,Angiospermas,Salicaceae,Casearia,paranaensis,especie,NA,NA,sima-cncflora_ckan-UICN_API-Portaria 443/2014,NA,NT,NA,VU,NT,NA,0,0,1,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Xylosma glaberrima,Xylosma glaberrima,apta,Angiospermas,Salicaceae,Xylosma,glaberrima,especie,NA,NA,cncflora_ckan,NA,NA,NA,NA,VU,NA,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Eubrachion ambiguum,Eubrachion ambiguum,apta,Angiospermas,Santalaceae,Eubrachion,ambiguum,especie,NA,NA,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Phoradendron dipterum,Phoradendron anamariae,apta,Angiospermas,Santalaceae,Phoradendron,dipterum,especie,NA,Nome original era sinônimo,cncflora_web,NA,NA,NA,NA,CR,NA,1,0,0,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Cupania concolor,Cupania concolor,apta,Angiospermas,Sapindaceae,Cupania,concolor,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,VU,NT,VU,0,0,1,0,0,1,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Cupania furfuracea,Cupania furfuracea,apta,Angiospermas,Sapindaceae,Cupania,furfuracea,especie,NA,NA,sima-SP_oficial-cncflora_ckan-Portaria 443/2014,NA,NA,NA,VU,NT,VU,0,0,1,0,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Urvillea glabra,Urvillea glabra,apta,Angiospermas,Sapindaceae,Urvillea,glabra,especie,NA,NA,sima-SP_oficial-cncflora_web-Portaria 443/2014,NA,NA,NA,VU,VU,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Allophylus melanophloeus,Allophylus melanophloeus,apta,Angiospermas,Sapindaceae,Allophylus,melanophloeus,especie,NA,NA,sima-cncflora_ckan,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Paullinia pseudota,Paullinia racemosa,apta,Angiospermas,Sapindaceae,Paullinia,pseudota,especie,NA,Nome original era sinônimo,sima-SP_oficial-cncflora_web,NA,NA,NA,NA,LC,VU,0,0,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,TRUE,3,SIM
Chrysophyllum imperiale,Chrysophyllum imperiale,apta,Angiospermas,Sapotaceae,Chrysophyllum,imperiale,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-Portaria 443/2014,NA,EN,NA,EN,EN,EN,0,1,0,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chrysophyllum paranaense,Chrysophyllum paranaense,examinar,Angiospermas,Sapotaceae,Chrysophyllum,paranaense,especie,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,sima,NA,NA,NA,NA,DD,NA,0,0,0,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Chrysophyllum viride,Chrysophyllum viride,apta,Angiospermas,Sapotaceae,Chrysophyllum,viride,especie,NA,NA,cncflora_ckan-UICN_API,NA,LR/nt,NA,NA,NT,NA,0,0,0,0,0,1,0,1,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Pouteria bullata,Pouteria bullata,apta,Angiospermas,Sapotaceae,Pouteria,bullata,especie,NA,NA,sima-SP_oficial-cncflora_ckan-UICN_API-mpoSP-Portaria 443/2014,NA,VU,EN,EN,EN,EN,0,1,1,0,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
Pouteria gardneri,Pouteria gardneri-Pouteria peduncularis,apta,Angiospermas,Sapotaceae,Pouteria,gardneri,especie,NA,Nome original era sinônimo-NA,UICN_API-cncflora_web-UICN_API,NA-NA,DD-LC,NA-NA,NA-NA,VU-NA,NA-NA,0,0,1,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,4,SIM
