"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"327","2021-02-11 17:20:28-03","UFPR","UPCB","23438","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.",NA,NA,NA,"Negrelle, R.R.B.","A647","1993","01","20","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 2,5m, fruto verde..",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:20:28-03","UFPR","UPCB","14698","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Peixoto, A.L.","1986","01","01","Hatschbach, G.","38838","1975","10","01","Brasil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,"50","50","Arbusto, 5m, flor creme esverdeada. Mata pluvial..",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"329","2021-02-11 17:20:28-03","UFPR","UPCB","88055","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Brotto, M. L.","2015","02","12","Engels, M. E. et al.","1746","2013","10","13","Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbórea, ca. 7m. Caule castanho. Folhas verdes claras. Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista..",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:20:28-03","UFPR","UPCB","31208","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, E.J.","2016",NA,NA,"Schütz, A.L.","44","1995","12","17","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Arbusto, fruto verde..",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"331","2021-02-11 17:20:28-03","UFPR","UPCB","29269","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, E.J.","2016",NA,NA,"Santos, E.P.","248","1996","11","09","Brasil","Paraná","Morretes","Serra da Graciosa, caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto, ca. 3m, flor creme. Floresta ombrófila densa (floresta atlântica), interior da mata..",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"332","2021-02-11 17:20:28-03","UFPR","UPCB","34642","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, E.J.","2016",NA,NA,"Santos, E.P.","574","1998","10","02","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arvoreta de ± 2 m, flores esverdeadas. Interior de mata nebular, 1000 m de altitude..",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:20:28-03","UFPR","UPCB","43294","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, E.J.","2016",NA,NA,"Santos, E.P.","924","2000","10","20","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore de ± 5 m, inflorescência esverdeada. Interior de floresta ombrófila densa montana, ± 900 m de altitude.",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"334","2018-06-22 05:25:00-03","MO","MOBOT","2480587","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 5102","1957","10","10","Brazil","Santa Catarina",NA,"Vidal Ramos. Sabia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-01-25 04:35:00-02","MO","MOBOT","2739555","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","S.S. Renner (M)",NA,NA,NA,"Rodolfo Vásquez|Abel Monteagudo|Luis Valenzuela G.|Juan Perea|J.L. Mateo","Vásquez Martínez 30423","2004","8","19","Peru","Pasco","Oxapampa","Dist. Huancabamba, P.N. Yanachaga-Chemillén, Sector Quebrada Yanachaga. Bosque primario.","-75.48194","-10.39583",NA,NA,"2265.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"336","2010-11-04 13:12:00-02","MO","MOBOT","3064894","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","S.S. Renner (M)",NA,NA,NA,"Edgardo M. Ortiz V.","Ortiz 153","2005","1","12","Peru","Pasco","Oxapampa","Dist. Villa Rica. Palma Centro Bocaz, camino a Purús-Zona de Amortiguamiento, Parque Nacional Yanachaga-Chemillén. Bosque montano inferior.","-75.19055","-10.64111",NA,NA,"1660.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","3119656","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"R. Kummrow","Kummrow 2015","1982","9","14","Brazil","Paraná",NA,"Matulão (mun. Tijucas do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2011-06-27 08:43:00-03","MO","MOBOT","3119672","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A. Gentry",NA,NA,NA,"F. Sellow","Sellow 189","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2011-02-17 10:58:00-02","MO","MOBOT","3119927","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","R.E. Schönfelder",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19950","1968","2","12","Brazil",NA,NA,"Serra do Espinhaço. Gallery forest with outcrops, Serra do Itabirito, ca. 45 km SE of Belo Horizonte;",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2011-02-17 10:58:00-02","MO","MOBOT","3121060","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","R.E. Schönfelder",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20854a","1968","2","25","Brazil",NA,NA,"Serra do Espinhaço. Disturbed slope forest and adjacent rocky campo, Serra do Espinhaço at Lapinha, ca. 20 km. N. of Serro on road (MG 2) to Diamantina,",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2011-02-17 10:58:00-02","MO","MOBOT","3121204","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","R.E. Schönfelder",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20530","1968","2","19","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Gallery margin. Campo and gallery margin, Serra do Cipo, km 135 ( ca.150 km N. of Belo Horizonte),",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","3121360","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 15299","1996","11","29","Brazil","Paraná",NA,"Rio Ipiranga (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-10-18 15:28:00-03","MO","MOBOT","3121402","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Ida de Vattimo Gil",NA,NA,NA,"Carl Schwacke","Schwacke 13198","1897","9","19","Brazil","Santa Catarina",NA,"Pirahy-mirim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"344","2012-04-17 17:04:00-03","MO","MOBOT","3121723","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","R.L. Liesner",NA,NA,NA,"Sigrid L. Jung","Jung 409","1981",NA,NA,"Brazil","São Paulo",NA,"São Paulo, Reserva Biológica, Parque Estaufal das Fontes do Ipiranga,",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","3121791","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 48555","1984","10","25","Brazil","Paraná",NA,"Boa Vista (mun. Guaratuba).",NA,NA,NA,NA,"5.00000000","10.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","3121845","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 30613","1972","11","9","Brazil","Paraná",NA,"Bairro Alto (mun. Antonina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","3121901","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 30613","1972","11","9","Brazil","Paraná",NA,"Bairro Alto (mun. Antonina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-05-30 04:37:00-03","MO","MOBOT","3121977","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","I. Perkins",NA,NA,NA,"Ernst Üle","Üle 505","1885",NA,NA,"Brazil",NA,NA,"Strauch ann Waldran Itay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","3122063","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 40334","1977","10","5","Brazil","Paraná",NA,"Rio Turvo (mun. Cerro Azul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2015-01-24 13:11:00-02","MO","MOBOT","3220332","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"Fábio de Barros","Barros 1919","1990",NA,NA,"Brazil","São Paulo",NA,"Cananóia, Ilha do Cardoso, próximo ao Poço das Antas,",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2013-12-09 05:06:00-02","MO","MOBOT","3237789","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"Fábio de Barros","Barros 1477","1988","4","6","Brazil","São Paulo",NA,"Cananeia, Ilha do Cardoso, Morro da Captaçao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","44814","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","R.E. Schönfelder (AAU)",NA,NA,NA,"Kenneth Young|M. Eisenberg","Young 439","1981","5","9","Peru","Amazonas","Bongará","Shilla; montane forest.","-78","-5.91666",NA,NA,"1900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"81-45","3",NA,NA
"353","2014-12-25 05:26:00-02","MO","MOBOT","45071","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","R.E. Schönfelder (AAU)",NA,NA,NA,"Robin B. Foster|Tatyana S. Wachter","Foster 7241","1983","12","7","Peru","Madre de Dios","Manu","Atalaya. Vicinity of Hacienda Amazonia, 2-3 km west of village, across Río Alto Madre. Forested ridge.","-71.2","-12.91666",NA,NA,"600.00000000","900.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"83-1","5",NA,NA
"354","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","17007","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","G. Hatschbach",NA,NA,NA,"S.R. Ziller",NA,NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","floresta","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Casca esbranquiçada, casca interna bege;",NA,NA,"América do Sul",NA,NA,"Tracheophyta","Laurales","37295","auto","Magnoliopsida",NA,NA,NA,NA,NA
"355","2018-09-12 14:48:20-03","UNIOESTE","UNOP","8381","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Saka, M.N.","2012","01",NA,"Lombardi, J.A.; Saka, M.N.; Santos, L.B.; Saka, M.N.; Santos, L.B.","7813","2010","08","17","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá - Mirim","-46.941722","-23.824222","-46.941722","-23.824222","762","809","Trilhas no interior da mata atlântica secundária. Arbusto ca. 3m. Folhas cartáceas, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2018-09-12 14:48:20-03","UNIOESTE","UNOP","2002","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Engels, M.E.","2013","10","02","Engels, M.","1594","2013","09","02","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville.","-48.943056","-25.881944","-48.943056","-25.881944","800","800","Arbórea. Caule castanho a verde. Folhas verdes discolores. Flores verdes claras alvacentas. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2016-09-15 10:17:27-03","UNIOESTE","UNOP","4977","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Brotto, M.L.","2015","02","12","Engels, M.E.; Lozano, E.D.; Buturi, C.; Pereira, S.; Lozano, E.D.; Buturi, C.; Pereira, S.","1746","2013","05","13","Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Arbórea, ca. 7m. Caule castanho. Flores verdes claras. Ecótono entre Floresta Ombrófila denda e Floresta Ombrófila mista.",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"358","2016-09-15 10:17:27-03","UNIOESTE","UNOP","8355","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Saka, M.N.","2012","01",NA,"Moraes, P.L.R.; Saka, M.N.; Rohwer, J.G.; Poli, L.P.; Saka, M.N.; Rohwer, J.G.; Poli, L.P.","3333","2011","09","02","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. Estrada de Serviço, próximo ao mirante.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Árvore, ca. 5m. Botões creme.",NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"359","2020-08-31 09:11:42-03","INPA","INPA","172272","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, EJ","2014","03",NA,"Silva, AF da","1219","1985","09","10","Brasil","São Paulo",NA,"São José dos Campos",NA,NA,NA,NA,NA,NA,NA,"INPA0172272","INPA0172272 INPA0172272_e","Southern America",NA,NA,"Dicotyledon Magnoliids","Laurales",NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","9484",NA,"Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","E.J. Lirio & A.L. Peixoto/25-03-2013",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1740","1999","01","28","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Arvoreto 8m. DAP 15cm. Fuste 6m. Frutos verdes.","MBML009484","MBML009484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","52936",NA,"Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"E.J. de Lírio; A. Giaretta, L. Lopes & M.C. Souza","1197","2015","02","07","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, trilha para o Pico do Papagaio","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Árvore 4m. Frutos imaturos","MBML052936","MBML052936",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"362","2020-06-15 15:31:04-03","UNESP-RC","HRCB","72603","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Shima, J.N.",NA,NA,NA,"Shima",NA,NA,NA,NA,"Brasil","São Paulo","Rio Claro","Parque Geológico de Assistência","-47.586222","-22.508111","47°35'10.4''W","22°30'29.2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-06-17 15:25:17-03","UNESP-RC","HRCB","51279","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins ","E. M. B. Prata",NA,NA,NA,"Prata, E. M. B.","s/n",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"364","2017-11-24 14:11:39-02","UFLA","ESAL","13060","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA
"365","2021-01-26 13:56:32-03","IMA","MAC","23559","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L.Peixoto",NA,NA,NA,"F.C.Hoehne","s.n.","1931","10","19","Brasil","São Paulo","Capital","São Paulo, Capital, Nativa no Parque do estado e Jardim Botânico.",NA,NA,NA,NA,NA,NA,"Árvore; Mata atlântica","MAC0023559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2014-09-09 14:08:42-03","UNIVILLE","JOIW","573","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","J.Cordeiro & E. Barbosa",NA,NA,NA,"J.C.F.Melo Jr.","687","2007","12","18","Brasil","SC","Jaraguá do Sul - Guaramirim, BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.809444","-26.442417","48º48'34,0 W","26º26'32,7 S",NA,NA,"MAD=galho; CAP=11,5cm; h=3m; Fruto seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2014-09-09 14:08:42-03","UNIVILLE","JOIW","627","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","J.Cordeiro & E. Barbosa",NA,NA,NA,"J.C.F.Melo Jr.","741","2007","12","21","Brasil","SC","Guaramirim - Corticeira,BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.895889","-26.450192","48º53'45,2 W","26º27'0,69 S",NA,NA,"Arvoreta, MAD=base; CB=15cm; h=4m. Fruto imaturo com pilosidade, peciolo com pilosidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2014-09-09 14:08:42-03","UNIVILLE","JOIW","634","S","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","J.Cordeiro & E. Barbosa",NA,NA,NA,"J.C.F.Melo Jr.","750","2008","01","14","Brasil","SC","Guaramirim-BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.929333","-26.454361","48º55'45,6 W","26º27'15,7 S",NA,NA,"Árvore, MAD=galho; CAP=12cm; h=4m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-11-18 11:40:55-03","UERJ","HRJ","11723","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00011673",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"370","2020-11-18 11:40:55-03","UERJ","HRJ","12355","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","A.L. Peixoto",NA,NA,NA,"?","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"HRJ00012924",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"371","2020-09-12 05:00:02-03","US","US","USw25604","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"Collector unknown","24459",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Wood Sample",NA,NA,"Laurales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"372","2020-09-12 05:00:02-03","US","US","3090271","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins",NA,NA,NA,NA,"R. Kummrow","2015","1982","9","14","Brazil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"US01347673","US01347673_01","South America",NA,NA,NA,"Laurales","25228","auto","Dicotyledonae",NA,NA,"1",NA,NA
"373","2020-09-12 05:00:02-03","US","US","2833127","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Schoenfelder, R. E.",NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20854/a","1968","2","25","Brazil","Minas Gerais",NA,"Serra do Espinhaço at Lapinha, ca. 20 Km N of Serro on road (NG 2) to Diamantina",NA,NA,NA,NA,"1200",NA,NA,"US01347726","US01347726_01","South America - Neotropics",NA,NA,NA,"Laurales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"374","2019-12-09 17:30:20-03","UFPR","EFC","6213","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio","2016","03","01","Schütz, A.L.; Gatti, G.","44","1995","12","17","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"Frutos cor verde, arbusto","EFC006213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-12-09 17:30:20-03","UFPR","EFC","16397","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Brotto, M.L.","2017","10","13","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.","1375","2017","10","13","Brasil","Paraná","Antonina","Bairro Alto, trilha da Conceição","-48.7705","-25.2308","-48.7705","-25.2308","330","330","Arvoreta 5 m, flores esverdeadas, interior de Floresta Ombrófila Densa Submontana secundária","EFC016397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-12-09 17:30:20-03","UFPR","EFC","14716","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","uleana","Mollinedia uleana","Perkins","Lírio, E.J.","2016","02","25","Völtz, R.R.; Santos, G.H.","778","2015","05","01","Brasil","Paraná","Piraquara","Serra do Marumbi, trilha para o morro Torre Amarela","-48.9868","-25.5106","-48.9868","-25.5106","1075","1075","Arvoreta 4m alt. no sub-bosque da Floresta Ombrófila Densa Montana, em região de fundo de vale; frutos flavescente-tomentosos __COMMOM_NAME__: Capixim","EFC014716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
