"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"797","2019-11-01 15:13:11-03","UnB","UB","216669","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Kuhlmann, MP","2013","11","17","Kuhlmann, MP","255","2013","11","17","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Palmeira solitária 3 m; fruto verde-amarelado maduro, 1 semente p/fruto; Cerrado sentido restrito",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"798","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2011","04",NA,"Proença, CEB; Barros, MAG; Silva, SR; Gonçalves, EG","1274","1995","06","10","Brasil","Goiás","Minaçu","Reserva da Serra da Cana Brava, perto da antena de TV","-48.2200012207031","-13.5331001281738",NA,NA,NA,NA,"Folha com 80/84 folíolos, os medianos em 2 planos; flores masculinas caídas; flores femininas com estilete trífido.; Palmeira acaule 1,4m. Flor creme; Cerrado aberto. Topologia: Inclinado.","UB0003836","UB0003836","Monocotyledonae",NA,"Southern America",NA,"54065","auto",NA,NA,NA,NA,NA,NA,NA
"799","2019-11-01 15:13:11-03","UnB","UB","5053","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2011","04",NA,"Proença, CEB; Barros, MAG; Silva, SR; Gonçalves, EG","1274","1995","06","10","Brasil","Goiás","Minaçu","Reserva da Serra da Cana Brava, perto da antena de TV","-48.2200012207031","-13.5331001281738",NA,NA,NA,NA,"Folha com 80/84 folíolos, os medianos em 2 planos; flores masculinas caídas; flores femininas com estilete trífido.; Palmeira acaule 1,4m. Flor creme; Cerrado aberto. Topologia: Inclinado.","UB0003834","UB0003834","Monocotyledonae",NA,"Southern America",NA,"54065","auto",NA,NA,NA,NA,NA,NA,NA
"800","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Maia, SC","1996","09","01","Maia, SC","2","1996","09","01","Brasil","Mato Grosso","Barra do Garças","Parque Estadual da Serra Azul","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"As raízes desta planta são utilizadas (maceradas e colocadas no vinho branco) para erupções cutâneas, infecção renal e depurativo do sangue.; Planta 1m; Cerrado (senso stricto). Solo: Arenoso.","UB0003865","UB0003865","Monocotyledonae",NA,"Southern America",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"801","2019-11-01 15:13:11-03","UnB","UB","6753","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Maia, SC","1996","09","01","Maia, SC","2","1996","09","01","Brasil","Mato Grosso","Barra do Garças","Parque Estadual da Serra Azul","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"As raízes desta planta são utilizadas (maceradas e colocadas no vinho branco) para erupções cutâneas, infecção renal e depurativo do sangue.; Planta 1m; Cerrado (senso stricto). Solo: Arenoso.","UB0003862","UB0003862","Monocotyledonae",NA,"Southern America",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"802","2019-11-01 15:13:11-03","UnB","UB","87952","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Noblick, LR","1992",NA,NA,"Ratter, JA","919","1968","04","09","Brasil","Mato Grosso",NA,"Base Camp, 8km ao NE de Base Camp","-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,NA,"UB0003839","UB0003839","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Lima, GP","2017","08","28","Eiten, G; Eiten, LT","8450","1968","08","30","Brasil","Mato Grosso","Barra do Garças","260 km along new road NNE of village of Xavantina. (1,5 km due SE of Royal Society-Royal Geographic Society Base Camp). Along path R-3.","-51.75","-12.85","-51.75","-12.85","450","450","Small tree palm 2,5m. tall, trunk 2m. tall. Flowers with beige-yellow tepals.; Low woodland form of cerrado (this spot with low trees and taller shrubs with 20% cover, shrubs 1-1,5 m tall with 30 % cover.)","UB0003783","UB0003783","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Lima, GP","2017","08","28","Eiten, G; Eiten, LT","8450","1968","08","30","Brasil","Mato Grosso","Barra do Garças","260 km along new road NNE of village of Xavantina. (1,5 km due SE of Royal Society-Royal Geographic Society Base Camp). Along path R-3.","-51.75","-12.85","-51.75","-12.85","450","450","Small tree palm 2,5m. tall, trunk 2m. tall. Flowers with beige-yellow tepals.; Low woodland form of cerrado (this spot with low trees and taller shrubs with 20% cover, shrubs 1-1,5 m tall with 30 % cover.)","UB0003781","UB0003781","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-11-01 15:13:11-03","UnB","UB","88039","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC","2000","02",NA,"Heringer, EP","8924/1118","1962","04","10","Brasil","Distrito Federal","Brasília","Barragem do Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"UB0003814","UB0003814","Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"806","2019-11-01 15:13:11-03","UnB","UB","8834","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Martins, RC",NA,NA,NA,"Martins, RC","219","1998","12","08","Brasil","Distrito Federal","Brasília","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Palmeira 1,2m x 13,5cm. Flor creme-amarelado; Cerrado antropizado. Solo: Calcáreo.",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"807","2019-11-01 15:13:11-03","UnB","UB","216843","PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Kuhlmann, MP","2013","11","17","Kuhlmann, MP","255","2013","11","17","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Palmeira solitária 3 m; fruto verde-amarelado maduro, 1 semente p/fruto; Cerrado sentido restrito",NA,NA,"Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"808","2019-11-01 15:13:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Becc.","Maia, SC","1996","09","01","Maia, SC","2","1996","09","01","Brasil","Mato Grosso","Barra do Garças","Parque Estadual da Serra Azul","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"As raízes desta planta são utilizadas (maceradas e colocadas no vinho branco) para erupções cutâneas, infecção renal e depurativo do sangue.; Planta 1m; Cerrado (senso stricto). Solo: Arenoso.","UB0003864","UB0003864","Monocotyledonae",NA,"Southern America",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA
"809","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Noblick, LR","2001","08","14","Tressens, S; Bohren, A; Cabral, E; Schinini, A","4940","1994","03","16","Argentina",NA,"Misiones, Dep. Brasíliani","Predio Guaráni. Tramo 1, hacia el ayo. Paraíso",NA,NA,NA,NA,NA,NA,"Inflorescência amarilla. 26°54'-59'S, 54°12'-18'W.; Árvore; Selva con abundancia de helechos en el sotobosque.","UB0003381",NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2019-11-01 15:13:14-03","UnB","UB","10555","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman",NA,NA,NA,NA,"Soares-Silva, LH; Farias, R; Sant'Anna, ME","1158","2001","12","13","Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.610278","-14.174444","-47.610278","-14.174444","1164","1164","09E - Folha com 3m de comp; folíolo com 66cm; 45 folíolos a esquerda e 40 a direita; pecíolo com 66cm; folha pecíolo verde amarelado.; Palmeira 5m; Mata de galeria.","UB0003694","UB0003694","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-11-01 15:13:14-03","UnB","UB","4332","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Noblick, LR","2001","08","14","Tressens, S; Bohren, A; Cabral, E; Schinini, A","4940","1994","03","16","Argentina",NA,"Misiones, Dep. Brasíliani","Predio Guaráni. Tramo 1, hacia el ayo. Paraíso",NA,NA,NA,NA,NA,NA,"Inflorescência amarilla. 26°54'-59'S, 54°12'-18'W.; Árvore; Selva con abundancia de helechos en el sotobosque.","UB0003379",NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-11-01 15:13:14-03","UnB","UB","88082","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1997","01","07","Martins, RC","202","1997","01","07","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,NA,"UB0004051","UB0004051","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Noblick, LR","2001","08","14","Tressens, SG; Ferrucci, S; Maruñak, V; Pellegrini, G","4017","1992","04","08","Argentina","Corrientes","Santo Tomé","Ea. Bertrán (Infrán Cué), 23 km SW de Virasoro",NA,NA,NA,NA,NA,NA,"Arbol 15 m alt. Hoja 3.26 m long. Inflorescencia 1.25 m long.; flores amarillo-intensas. N.V. pindó. Espata 1.46 m long. x 0,18 m lat., cara externa verde, interna amarilla; Borde de isleta de selva","UB0003382",NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1997","01","07","Martins, RC","202","1997","01","07","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,NA,"UB0004053","UB0004053","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1997","01","07","Martins, RC","202","1997","01","07","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,NA,"UB0004054","UB0004054","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Noblick, LR","2001","08","14","Tressens, S; Bohren, A; Cabral, E; Schinini, A","4940","1994","03","16","Argentina",NA,"Misiones, Dep. Brasíliani","Predio Guaráni. Tramo 1, hacia el ayo. Paraíso",NA,NA,NA,NA,NA,NA,"Inflorescência amarilla. 26°54'-59'S, 54°12'-18'W.; Árvore; Selva con abundancia de helechos en el sotobosque.","UB0003380",NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1997","01","07","Martins, RC","202","1997","01","07","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667",NA,NA,NA,"UB0004052","UB0004052","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Noblick, LR","2001","08","14","Tressens, SG; Ferrucci, S; Maruñak, V; Pellegrini, G","4017","1992","04","08","Argentina","Corrientes","Santo Tomé","Ea. Bertrán (Infrán Cué), 23 km SW de Virasoro",NA,NA,NA,NA,NA,NA,"Arbol 15 m alt. Hoja 3.26 m long. Inflorescencia 1.25 m long.; flores amarillo-intensas. N.V. pindó. Espata 1.46 m long. x 0,18 m lat., cara externa verde, interna amarilla; Borde de isleta de selva","UB0003383",NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1999","04","21","Martins, RC","235","1999","04","16","Brasil","Distrito Federal","Brasília","Próximo a Brazlândia. Beira da Estrada","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Palmeira 11m x ca.30cm. Flor creme; Mata de galeria antropizada.","UB0004049","UB0004049","Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"820","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1999","04","21","Martins, RC","235","1999","04","16","Brasil","Distrito Federal","Brasília","Próximo a Brazlândia. Beira da Estrada","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Palmeira 11m x ca.30cm. Flor creme; Mata de galeria antropizada.","UB0004046","UB0004046","Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"821","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1999","04","21","Martins, RC","235","1999","04","16","Brasil","Distrito Federal","Brasília","Próximo a Brazlândia. Beira da Estrada","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Palmeira 11m x ca.30cm. Flor creme; Mata de galeria antropizada.","UB0004050","UB0004050","Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"822","2019-11-01 15:13:14-03","UnB","UB","8831","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1999","04","21","Martins, RC","235","1999","04","16","Brasil","Distrito Federal","Brasília","Próximo a Brazlândia. Beira da Estrada","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Palmeira 11m x ca.30cm. Flor creme; Mata de galeria antropizada.","UB0004045","UB0004045","Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"823","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1999","04","21","Martins, RC","235","1999","04","16","Brasil","Distrito Federal","Brasília","Próximo a Brazlândia. Beira da Estrada","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Palmeira 11m x ca.30cm. Flor creme; Mata de galeria antropizada.","UB0004048","UB0004048","Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"824","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Martins, RC","1999","04","21","Martins, RC","235","1999","04","16","Brasil","Distrito Federal","Brasília","Próximo a Brazlândia. Beira da Estrada","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Palmeira 11m x ca.30cm. Flor creme; Mata de galeria antropizada.","UB0004047","UB0004047","Monocotyledonae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"825","2019-11-01 15:13:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Marcato, AC","2005",NA,NA,"Handro, O","s.n.28288","1934","02","03","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UB0003695","UB0003695","Monocotyledonae",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"826","2019-05-06 11:52:13-03","UFU","HUFU","37384","S","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Barbosa, J.M.","2004","10","18","Barbosa, J.M.","99","2004","08","03","Brasil","Minas Gerais","Uberlândia","Sobradinho, Quintal.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore 4 m.","HUFU00069508","HUFU00069508",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"827","2021-02-23 13:21:53-03","MN","R-TIPOS","44583a","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Glassman, S.F.","1968","09",NA,"Glaziou, A.F.M.","8056",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R000044583a","R000044583a_001 R000044583a_002",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Isosyntypus de Cocos martiana Drude & Glaz. ex Drude"
"828","2021-02-23 13:21:53-03","MN","R-TIPOS","44583","PreservedSpecimen","Plantae","Arecaceae","Syagrus","romanzoffiana","Syagrus romanzoffiana","(Cham.) Glassman","Glassman, S.F.","1968","09",NA,"Glaziou, A.F.M.","8056",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R000044583","R000044583_001 R000044583_002 R000044583_003",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"Isosyntypus de Cocos martiana Drude & Glaz. ex Drude"
"829","2019-08-06 10:39:24-03","FMM","FMM","157","MachineObservation","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,NA,NA,"2012","12","15","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.865642","-15.773819","47°51'56.31W","15°46'25.75S",NA,NA,"Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00157","FMM00157_v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-08-06 10:39:24-03","FMM","FMM","154","MachineObservation","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,NA,NA,"2013","05","11","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.828425","-15.880033","47°49'42.33W","15°52'48.12S",NA,NA,"Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00154","FMM00154_v1 FMM00154_v2 FMM00154_v3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-08-06 10:39:24-03","FMM","FMM","158","MachineObservation","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,NA,NA,"2012","12","29","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.828425","-15.880033","47°49'42.33W","15°52'48.12S",NA,NA,"Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00158","FMM00158_v1 FMM00158_v2 FMM00158_v3 FMM00158_v4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-08-06 10:39:24-03","FMM","FMM","2291","MachineObservation","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,NA,NA,"2014","12","17","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","47°51'22.05W","15°54'25.40S",NA,NA,"Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02291","FMM02291_v1 FMM02291_v2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-08-06 10:39:24-03","FMM","FMM","2286","MachineObservation","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,NA,NA,"2016","07","15","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","47°51'22.05W","15°54'25.40S",NA,NA,"Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02286","FMM02286_v1 FMM02286_v2 FMM02286_v3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-08-06 10:39:24-03","FMM","FMM","2288","MachineObservation","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,NA,NA,"2015","03","24","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056","47°51'22.05W","15°54'25.40S",NA,NA,"Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02288","FMM02288_v1 FMM02288_v2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-08-06 10:39:24-03","FMM","FMM","153","MachineObservation","Plantae","Arecaceae","Syagrus","comosa","Syagrus comosa","(Mart.) Mart.",NA,NA,NA,NA,NA,NA,"2013","10","26","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.828425","-15.880033","47°49'42.33W","15°52'48.12S",NA,NA,"Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00153","FMM00153_v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
