"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"362","2020-10-14 10:01:39-03","FURB","FURB","1293","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Possette, RFS","Fidelis, D.L.; et al.",NA,"1998","09","18","Brasil","Paraná","Assaí","Fazenda Santana.","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,"FURB25097","FURB25097","Árvore com 30 cm de diâmetro. Habitat: borda da mata Habito: arbórea; flor creme","2007",NA,NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA
"363","2021-03-16 17:52:08-03","UCS","HUCS","36345","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Gonzatti, F.","Gonzatti, F.","48","2010","10","17","Brasil","Rio Grande do Sul","Bento Gonçalves","Linha Santa Lúcia","-51.625064","-29.176103","-51.625064","-29.176103","533","533",NA,NA,"em bordo de estrada.","2010","10","17","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-16 17:52:08-03","UCS","HUCS","37792","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Barros, M.","Verdi, M.","2675","2008","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente","-49.86","-29.07","-49.86","-29.07","80","80",NA,NA,"FOD, 10m, árvore, flores brancas.","2012","05","17","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-16 17:52:08-03","UCS","HUCS","37860","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Santos, S.A.","Santos, S.A.","1397","2009","12","09","Brasil","Santa Catarina","Tijucas","Oliveira","-48.779722","-27.180278","-48.779722","-27.180278","186","186",NA,NA,"borda do fragmento","2009","12","09","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-16 17:52:08-03","UCS","HUCS","33972","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Carvalho, R.A.","s.n.","1998","07","06","Brasil","São Paulo","Caconde",NA,"-46.6399993896484","-21.5200004577637",NA,NA,NA,NA,NA,NA,"árvore, 10-15m, flor branca, bairro São Thomas.",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"19274","auto",NA,NA,NA,NA,NA,NA
"367","2021-03-16 17:52:08-03","UCS","HUCS","33101","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Fadelli, L.","280","2001","01","10","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,"borda da mata com estrada",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA
"368","2021-03-16 17:52:08-03","UCS","HUCS","40478","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Felitto, G.","Ariati, V.","697","2012","10","29","Brasil","São Paulo","Valparaíso","Fazenda Jacarezinho","-50.8600006103516","-21.2199993133545",NA,NA,NA,NA,NA,NA,"árvore, 6m, pétalas fracos esverdeados.; borda da mata","2012","09",NA,"Angiospermae","Fabales",NA,NA,"32798","auto",NA,NA,NA,NA,NA,NA
"369","2021-03-16 17:52:08-03","UCS","HUCS","33973","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Pavão, O.C.","s.n.","2000","12","12","Brasil","Paraná","Nova Fátima","Fazenda Santa Helena","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,NA,NA,"árvore, 15m, frutos imaturos verdes.; borda da mata",NA,NA,NA,"Angiospermae","Fabales",NA,NA,"15159","auto",NA,NA,NA,NA,NA,NA
"370","2021-03-16 17:52:08-03","UCS","HUCS","40029","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Ribas, O.S.; Picoli, A.C.","Cordeiro, J.","4650","2012","09","04","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"arbusto, 4,2m, flor rosada.; cultivada","2012","10",NA,"Angiospermae","Fabales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"371","2021-03-16 17:52:08-03","UCS","HUCS","36567","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Cordeiro, J.; Barbosa, E.","Temponi, L.G.","626","2009","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçú","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"árvore, 5m, flor alvacenta.","2010",NA,NA,"Angiospermae","Fabales",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"372","2021-03-16 17:52:08-03","UCS","HUCS","3001","PreservedSpecimen","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Hatschbach, G.","Silva, J.M.","279","1984","01","16","Brasil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,"100","100",NA,NA,"árvore, 5m, frutos comestíveis, amarelados.; Mata Pluvial","1987","04",NA,"Angiospermae","Fabales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"373","2020-09-25 10:57:40-03","UFPE","UFP-CARPOTECA","86","S","Plantae","Leguminosae-Pap.","Inga","striata","Inga striata","Benth.",NA,"Oliveira, M","s.n.","2002","07",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA
"374","2019-03-16 16:14:12-03","UNEMAT","HERBAM","10664","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Fernandes, JM","Rodrigues, L.; Felito, R. .A.; Fagundes, I. .S. & Lima, J. .D.","031428","2014","06","11","Brasil","Mato Grosso","Alta Floresta","Casa De Sementes - Santa Lúcia, Terra Firme, Pastagem, Planície.","-56.201861","-10.185417","-56.201861","-10.185417","336","336","HERBAM010664",NA,NA,"2014","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-04-27 16:09:55-03","UFES","VIES","38688","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Moura, R.","Julkoski, D.","158","2014","10","31","Brasil","Espírito Santo","Afonso Claúdio",NA,"-41.1239013671875","-20.0741996765137",NA,NA,NA,NA,"VIES038688","VIES038688",NA,"2016","11","05",NA,NA,NA,NA,"25110","auto",NA,NA,NA,NA,NA,NA
"376","2019-06-27 10:25:06-03","UFES","VIES","20735","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Acácio, G.","30","1993","03","24","Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"VIES020735","VIES020735",NA,"2013",NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA
"377","2020-04-27 16:09:55-03","UFES","VIES","15898","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Saiter, F.Z.","168","2004","09","07","Brasil","Espírito Santo","Cariacica","Sítio Taquaruçú.","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"VIES015898","VIES015898",NA,"2014","05","12",NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA
"378","2020-04-27 16:09:55-03","UFES","VIES","16635","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Pereira, O.J.; Espindula, E.","6885","2001","03","14","Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"VIES016635","VIES016635 VIES016635_1",NA,"2014","05","12",NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"379","2020-04-27 16:09:55-03","UFES","VIES","10135","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Pereira, O.J.; Assis, A.M.","5949","1997","03","11","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES010135","VIES010135",NA,"2014","05","12",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"380","2020-04-27 16:09:55-03","UFES","VIES","9321","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Farias, G.L.","42","1984","11","13","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009321","VIES009321",NA,"2014","02",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"381","2020-04-27 16:09:55-03","UFES","VIES","9320","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Garcia, F.C.P.","Farias, G.L.","43","1984","11","13","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009320",NA,NA,"1998","04","14",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"382","2020-04-27 16:09:55-03","UFES","VIES","9322","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Folli, D.A.","1340","1991","04","12","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009322","VIES009322",NA,"2014","02",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"383","2020-04-27 16:09:55-03","UFES","VIES","9319","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Folli, D.A.","144","1979","10","22","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009319","VIES009319",NA,"2014","02",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"384","2020-04-27 16:09:55-03","UFES","VIES","29971","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Menenzes, L.F.T.; Fanticelle, B.S.; Coelho, R. & Scheidegger, A.F.A.","2118","2014","05","02","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,"VIES029971","VIES029971",NA,"2018","09","20",NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA
"385","2020-04-27 16:09:55-03","UFES","VIES","32441","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Assis, A.M.; Demuner, V. & Fraga, C.N.","963","2003","07","16","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES032441","VIES032441",NA,"2013","07","09",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"386","2020-04-27 16:09:55-03","UFES","VIES","32093","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Kollmann, L.J.C.; Bausen, E.","4283","2001","08","09","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES032093","VIES032093",NA,"2014","02",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"387","2020-04-27 16:09:55-03","UFES","VIES","15824","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Saiter, F.Z.","46","2004","03","07","Brasil","Espírito Santo","São Roque do Canaã","Santa Júlia.","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"VIES015824","VIES015824",NA,"2014","04","25",NA,NA,NA,NA,"14641","auto",NA,NA,NA,NA,NA,NA
"388","2020-04-27 16:09:55-03","UFES","VIES","17783","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Weiler Júnior, I.; Gomes, J.M.L. & Simonelli, M.","143","1995","04","11","Brasil","Espírito Santo","Serra","Morro do Nilante.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES017783","VIES017783",NA,"2014","09","05",NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA
"389","2019-06-27 10:25:06-03","UFES","VIES","10420","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Coclet, F.A.","Viani, R.A.G.; et al.","36","1999","09","02","Brasil","Paraná","São Sebastião da Amoreira","Fazenda Cachoeira.","-50.761100769043","-23.4652996063232",NA,NA,NA,NA,"VIES010420","VIES010420",NA,"1999",NA,NA,NA,NA,NA,NA,"13345","auto",NA,NA,NA,NA,NA,NA
"390","2020-12-22 16:05:55-03","UFES","VIES","47480","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Oliveira, R.M.; Scheidegger, A.F.A.; Dutra, S.C.; Rabelo, S.","105","2020","02","07","Brasil","Espírito Santo","Conceição da Barra","Região extremo Sul. Flona do Rio Preto","-39.835278","-18.4325","39º50'7''W","18º25'57''S",NA,NA,"VIES047480","VIES047480",NA,"2020","11","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-04-27 16:09:55-03","UFES","VIES","9316","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Souza, V. de","199","1991","09","25","Brasil","Espírito Santo","Alegre",NA,"-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"VIES009316","VIES009316",NA,"2014","02",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA
"392","2019-06-27 10:25:06-03","UFES","VIES","20273","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Oliveira, R.N.","465","1993","03","18","Brasil","Espírito Santo","Aracruz","Praia de Coqueiral.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"VIES020273","VIES020273",NA,"2013",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA
"393","2019-06-27 10:25:06-03","UFES","VIES","31246","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.",NA,"Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.","86","2010","09","07","Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650","VIES031246","VIES031246",NA,NA,NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA
"394","2020-11-03 16:40:26-03","UFES","VIES","21785","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Dias, H.M.; Kunz, S.H.; Matheus, M.T.; Castro, K.C. & Silva, A.E.","669","2012","04","10","Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238",NA,NA,NA,NA,"VIES021785","VIES021785",NA,"2020","09","06",NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA
"395","2020-04-27 16:09:55-03","UFES","VIES","9317","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Farias, G.L.","33","1984","11","09","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009317","VIES009317",NA,"2014","02",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"396","2020-04-27 16:09:55-03","UFES","VIES","9324","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Folli, D.A.","2214","1994","02","21","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009324","VIES009324",NA,"2014","02",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"397","2020-04-27 16:09:55-03","UFES","VIES","9318","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Farias, G.L.","32","1984","11","09","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009318","VIES009318",NA,"2014","02",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"398","2020-04-27 16:09:55-03","UFES","VIES","32068","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Spada, J.","45","1972","10","26","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES032068","VIES032068",NA,"2014","02",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"399","2020-04-27 16:09:55-03","UFES","VIES","16636","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Pereira, O.J.; Espindula, E.","6443","2000","08","25","Brasil","Espírito Santo","Marechal Floriano","Rio Jucu / Sul.","-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,"VIES016636","VIES016636",NA,"2014","05","12",NA,NA,NA,NA,"23038","auto",NA,NA,NA,NA,NA,NA
"400","2020-04-27 16:09:55-03","UFES","VIES","10522","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Magnago, L.F.S.; Demuner, V.; Cruz, T.A. & Bausen, E.","1434","2006","09","27","Brasil","Espírito Santo","Marilândia","Liberdade.","-40.5416984558105","-19.4127998352051",NA,NA,NA,NA,"VIES010522","VIES010522",NA,"2013","06",NA,NA,NA,NA,NA,"21644","auto",NA,NA,NA,NA,NA,NA
"401","2020-04-27 16:09:55-03","UFES","VIES","9323","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Souza, V. de","192","1991","09","22","Brasil","Espírito Santo","Muniz Freire","Fazenda Antônio B. V. Machado.","-41.4131011962891","-20.4641990661621",NA,NA,NA,NA,"VIES009323","VIES009323",NA,"2014","02",NA,NA,NA,NA,NA,"30072","auto",NA,NA,NA,NA,NA,NA
"402","2020-04-27 16:09:55-03","UFES","VIES","32009","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Mendonça Filho, C.V.; Kollmann, L.J.C.","580","2000","09","19","Brasil","Espírito Santo","Santa Teresa","Loteamento Canaã.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES032009","VIES032009",NA,"2013","07","10",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"403","2020-04-27 16:09:55-03","UFES","VIES","10503","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","Chagas, A.P.","Kollmann, L.J.C.; Bausen, E. & Pizziolo, W.","428","1998","08","26","Brasil","Espírito Santo","Santa Teresa","São Lourenço.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES010503","VIES010503",NA,"2013","06",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"404","2020-04-27 16:09:55-03","UFES","VIES","10574","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Assis, A.M.; Vago, A.; Cribari, R.S. & Santos, R.","2572","2010","08","07","Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"380","380","VIES010574","VIES010574",NA,"2014","09","01",NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA
"405","2020-04-27 16:09:55-03","UFES","VIES","32015","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","A.P. Chagas","Folli, D.A.","2552","1995","02","01","Brasil","Espírito Santo","Venda Nova do Imigrante","Sítio Guaçuvirá - ICEB.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"VIES032015","VIES032015",NA,"2014","02",NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA
"406","2021-04-05 11:06:03-03","UNESP-IBB","BOTUW","677","PreservedSpecimen","Plantae","Leguminosae","Inga","nuda","Inga nuda","Salzm.",NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667","40°32'W","19°52'S",NA,NA,"BOTUW000677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-08-16 08:39:26-03","UTFPR","HCF","16002","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J. Cordeiro","M.G. Caxambu","5867","2014","12","04","Brasil","PR","Fênix","RPPN Porto Velho, Propriedade de Ivan","-51.953806","-23.89675","51°57'13,7 W","23°53'48,3 S","331","331",NA,NA,"árvore ca. 18 m, heliófita. Frutos imaturos verdes.","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-08-16 08:39:26-03","UTFPR","HCF","15566","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J. Cordeiro","E.L. Siqueira","1287","2014","11","13","Brasil","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard","-51.966083","-23.858833","51°57'57,9 W","23°51'31,8 S","342","342",NA,NA,"árvore ca. 8 m, heliófita. Frutos imaturos verdes.","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-08-16 08:39:26-03","UTFPR","HCF","11062","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M.G. Caxambu","E.L. Siqueira","580","2012","08","29","Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas","-52.72425","-23.856917","52°43'27,3 W","23°51'24,9 S","498","498",NA,NA,"árvore ca. 5 m. Flores alvo-amareladas.","2012","09","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-08-16 08:39:26-03","UTFPR","HCF","14932","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J. Cordeiro","E.L. Siqueira","1170","2014","09","04","Brasil","PR","Fênix","RPPN Hilva Jandrey Marques","-51.977444","-23.879889","51°58'38,8 W","23°52'47,6 S","335","335",NA,NA,"árvore ca. 8 m, heliófita. Botões florais verdes. Flores alvas, visitadas por Lepidoptera.","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-08-16 08:39:26-03","UTFPR","HCF","15072","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J. Cordeiro","M.G. Caxambu","5537","2014","10","02","Brasil","PR","São Jorge do Patrocínio","PARNA- Parque Nacional de Ilha Grande","-53.945167","-23.649972","53°56'42,6 W","23°38'59,9 S","224","224",NA,NA,"árvore ca. 8 m, heliófita, ripária. Flores com cálice verde e filetes alvos. Comum.","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-08-16 08:39:26-03","UTFPR","HCF","14463","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","E. Barboza","J. Cordeiro","5181","2014","01","28","Brasil","PR","Piraquara","Morro do Canal, alto do morro","-48.981944","-25.515556","48°58'55 W","25°30'56 S","1335","1335",NA,NA,"arbusto de 3 m. Flores alvacentas.","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-08-16 08:39:26-03","UTFPR","HCF","9141","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","M.G. Caxambu","M.G. Caxambu","3294","2010","10","13","Brasil","PR","Tuneiras do Oeste","Reserva Biológica Das Perobas - Palmital","-52.724167","-23.86225","52°43'27 W","23°51'44,1 S","522","522",NA,NA,"árvore ca. 10 m. Flores com cálice verde e corola alva.","2012","08","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-08-16 08:39:26-03","UTFPR","HCF","17883","S","Plantae","Fabaceae","Inga","striata","Inga striata","Benth.","J. Cordeiro & E. Barboza","E.L. Siqueira","1637","2015","09","22","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.949444","-24.374472","51°56'58 W","24°22'28,1 S","628","628",NA,NA,"arvoreta ca. 4 m, heliófita. Flores alvas. Botões florais verdes.","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
