"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"481","2019-11-21 10:19:38-03","IBt","SP","363080","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","11","22","Bacon, CD","38","2000","02","12","Brasil","Bahia","Jussari","Serra do Teimoso, 7,5 km N the W of Jussari on road to Palmira","-39.516667","-15.15","-39.516667","-15.15","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-21 10:19:38-03","IBt","SP","363081","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","11","22","Bacon, CD","37","2000","02","12","Brasil","Bahia","Jussari","Serra do Teimoso, 7,5 km N the W of Jussari on road to Palmira","-39.516667","-15.15","-39.516667","-15.15","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-11-21 10:19:38-03","IBt","SP","363082","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","10","31","Bacon, CD","36","2000","02","12","Brasil","Bahia","Jussari","Serra do Teimoso, 7,5 km N the W of Jussari on road to Palmira","-39.516667","-15.15","-39.516667","-15.15","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-21 10:19:38-03","IBt","SP","396167","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","11","22","Cardoso, D; et al.","1525","2007","01","24","Brasil","Bahia","Amargosa","Serra do Timbó","-39.466667","-12.866667","-39.466667","-12.866667","750","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-11-21 10:19:38-03","IBt","SP","396164","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","11","13","Cardoso, D; et al.","1728","2007","01","29","Brasil","Bahia","Amargosa","Serra do Timbó, Área de estudo do Projeto Timbó/Centro de Sapucaia","-39.654167","-13.0825","-39.654167","-13.0825","697","697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-11-21 10:19:38-03","IBt","SP","441609","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Verdi, M","2010","04","03","Verdi, M; et al.","4614","2010","04","03","Brasil","Santa Catarina","Laguna","Laranjeiras","-48.87","-28.44","-48.87","-28.44","246","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-11-21 10:19:38-03","IBt","SP","443005","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2012","03","14","Gaglioti, AL; Pederneiras, LC","156","2012","03","14","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Próximo ao vilarejo","-43.257778","-22.960833","-43.257778","-22.960833",NA,NA,NA,NA,"Presença de formigas do gênero Asteca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-11-21 10:19:39-03","IBt","SP","490074","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Benitez, LB","94","2013","12","27","Brasil","São Paulo","Iporanga","Comunidade Quilombola de Porto Velho","-48.777783","-24.687744","-48.777783","-24.687744",NA,NA,"SP038043","SP038043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-11-21 10:19:39-03","IBt","SP","49542","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","07","12","Queiroz Telles Jr, A","s.n.","1949","07",NA,"Brasil","São Paulo","Dourados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-11-21 10:19:38-03","IBt","SP","299479","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2007","11","13","Andrade-Lima, D","75-8163","1975",NA,NA,"Brasil","Bahia","Bom Jesus da Lapa","Fazenda Serra Solta","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,NA,NA,"66899","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-11-21 10:19:39-03","IBt","SP","489095","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Silva, MFO","2014",NA,NA,"Silva, MFO; et al.","849","2014","06","17","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Estrada para Alegre, na margem da estrada","-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-11-21 10:19:38-03","IBt","SP","444843","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Machado, AFP","2009","09","29","Folli, DA","6132","2008","06","24","Brasil","Espírito Santo","Conceição da Barra","Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-21 10:19:38-03","IBt","SP","293369","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1996","03",NA,"Boudet Fernandes, HQ; Bausen, E","2624","1988","11","16","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-21 10:19:38-03","IBt","SP","366823","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Silva, MFO","2017","01","24","Pifano, DS; Valente, AMS","132","2001","11","20","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-21 10:19:38-03","IBt","SP","288789","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1995","11","09","Hatschbach, G; Ribas, OS","58481","1992","12","17","Brasil","Paraná","Cerro Azul","Rod. Cerro Azul a Adrianópolis, próximo à descida para Ribeirão do Rocha","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-21 10:19:39-03","IBt","SP","78344","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1992","03",NA,"Kuhlmann, M","2673","1951","03","22","Brasil","Rio de Janeiro","Angra dos Reis","Fazenda Japuhyba","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-21 10:19:39-03","IBt","SP","78325","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1992","02",NA,"Kuhlmann, M","2674","1951","03","22","Brasil","Rio de Janeiro","Angra dos Reis","Fazenda Japuhyba","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-21 10:19:38-03","IBt","SP","362995","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Carauta, JPP","1985","11",NA,"Gomes, JC","4","1985","11","09","Brasil","Rio de Janeiro","Magé","Paraíso","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-21 10:19:38-03","IBt","SP","362994","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Andreata, R; et al.","937","1989","09","20","Brasil","Rio de Janeiro","Maricá","Entre Maricá e Niterói, Itaipuaçu, Alto Moirão","-42.8185997009277","-22.9193992614746",NA,NA,"250","250",NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-21 10:19:38-03","IBt","SP","426881","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Vianna Filho, MDM; et al.","708","2006","09","26","Brasil","Rio de Janeiro","Nova Friburgo","Três Picos, arredores do Parque","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-10-22 10:13:53-03","IBt","SP","246613","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1991","05",NA,"Godoi, JV","1","1990","12","15","Brasil","Rio de Janeiro","Parati","Mata da Lagoinha","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-10-22 10:13:53-03","IBt","SP","246926","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1991","05",NA,"Godoi, JV; Romaniuc Neto, S","2","1990","12","15","Brasil","Rio de Janeiro","Parati","Mata da Lagoinha","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-21 10:19:38-03","IBt","SP","362950","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Carauta, JPP","1989","01",NA,"Giordano, LC; Gomes Klein, VL","545","1989","01","09","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Estrada do Redentor","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-11-21 10:19:38-03","IBt","SP","120566","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Carauta, P","1970",NA,NA,"Carauta, P","645","1968","10","21","Brasil","Rio de Janeiro","Rio de Janeiro","Serra Carioca, Estrada da Vista Chinesa, Km 2","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-11-21 10:19:38-03","IBt","SP","262318","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2010","01","14","Romaniuc Neto, S; et al.","1388","1993","06","10","Brasil","São Paulo","Apiaí","Estrada Apiaí - Ribeira","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-21 10:19:38-03","IBt","SP","262314","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1995","12","19","Godoi, JV; et al.","389","1993","06","10","Brasil","São Paulo","Apiaí","Estrada Apiaí - Ribeira","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-21 10:19:38-03","IBt","SP","251358","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1991","08",NA,"Romaniuc Neto, S; et al.","1196","1991","07","17","Brasil","São Paulo","Araçariguama","Estrada Araçariguama-Pirapora","-47.060001373291","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"10588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-21 10:19:38-03","IBt","SP","245876","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Melo, MMRF","868","1988","07","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-21 10:19:38-03","IBt","SP","245845","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Alves, ES","21","1990","10","12","Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-21 10:19:38-03","IBt","SP","245846","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Alves, ES","22","1990","10","12","Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-21 10:19:38-03","IBt","SP","245847","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Alves, ES","23","1990","10","12","Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-21 10:19:38-03","IBt","SP","246615","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","03","12","Romaniuc Neto, S; et al.","1015","1990","12","14","Brasil","São Paulo","Cubatão","BR-207, Km 68","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-21 10:19:39-03","IBt","SP","78318","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1992","03",NA,"Kuhlmann, M","3770","1956","04","10","Brasil","São Paulo","Cubatão","Encosta da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-21 10:19:38-03","IBt","SP","247418","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1991","05",NA,"Godoi, JV; Ferreira, S","24","1991","01","24","Brasil","São Paulo","Cubatão","Estrada Caminhos do Mar, em frente à refinaria da Petrobrás","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-21 10:19:38-03","IBt","SP","248031","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","03","15","Godoi, JV; Ferreira, S","25","1991","01","24","Brasil","São Paulo","Cubatão","Estrada Velha do Mar em frente à SABESP","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-21 10:19:38-03","IBt","SP","302103","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2010","01","15","Silva, EL","292","1996","10","22","Brasil","São Paulo","Cubatão","Parque Caminhos do Mar, Estrada Velha de Santos","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-11-21 10:19:38-03","IBt","SP","297638","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2010","01","15","Godoi, JV; et al.","718","1994","12","19","Brasil","São Paulo","Cubatão","Parque Caminhos do Mar, Margem do rio das Pedras","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-21 10:19:38-03","IBt","SP","271249","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2010","01","15","Godoi, JV; Marzola, ELC","662","1994","10","25","Brasil","São Paulo","Cubatão","Parque Caminhos do Mar, Margem do Rio Perequê","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-21 10:19:38-03","IBt","SP","246544","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Alves, ES","9","1990","11","19","Brasil","São Paulo","Cubatão","Vale do rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-21 10:19:38-03","IBt","SP","246542","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Alves, ES","7","1990","11","19","Brasil","São Paulo","Cubatão","Vale do rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-21 10:19:38-03","IBt","SP","246543","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.",NA,NA,NA,NA,"Alves, ES","8","1990","11","19","Brasil","São Paulo","Cubatão","Vale do rio Pilões","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-21 10:19:38-03","IBt","SP","262305","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","03","20","Godoi, JV; et al.","379","1993","05","21","Brasil","São Paulo","Cunha","Estrada Cunha - Parati","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-21 10:19:38-03","IBt","SP","248172","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1992","02","24","Godoi, JV; et al.","55","1991","02","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Arredores do alojamento do IBAMA","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-11-21 10:19:38-03","IBt","SP","247904","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1992","02","24","Gomes da Silva, SJ; et al.","160","1990","12","16","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, Trilha do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-21 10:19:38-03","IBt","SP","309099","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Rossi, L",NA,NA,NA,"Fávero, OA; et al.","575","1992","10","10","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Rio Verde para a Cachoeira do guilherme","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Árvore espontânea, exudato - seiva no interior do caule a qual atrai formigas, restinga","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-11-21 10:19:38-03","IBt","SP","251398","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1991","08",NA,"Romaniuc Neto, S; et al.","1241","1991","07","28","Brasil","São Paulo","Itaberá",NA,"-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-11-21 10:19:38-03","IBt","SP","321244","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Silva, MFO","2017","01","24","Bartolomeu, JG","s.n.","1949","09","30","Brasil","São Paulo","Jacareí",NA,"-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,NA,NA,NA,"19066","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-11-21 10:19:38-03","IBt","SP","252174","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2010","10","18","Romaniuc Neto, S; Godoi, JV","1276","1992","02","10","Brasil","São Paulo","Juquiá","Serra de Paranapiacaba","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-21 10:19:38-03","IBt","SP","246927","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","10","20","Romaniuc Neto, S; Godoi, JV","1018","1991","01","14","Brasil","São Paulo","Juquitiba",NA,"-47.060001373291","-23.9300003051758",NA,NA,NA,NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-21 10:19:38-03","IBt","SP","251392","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1991","08",NA,"Romaniuc Neto, S; et al.","1235","1991","07","26","Brasil","São Paulo","Manduri","Estação Experimental de Manduri","-49.3199996948242","-23",NA,NA,NA,NA,NA,NA,NA,"17514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-21 10:19:39-03","IBt","SP","78335","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Romaniuc Neto, S","1992","02",NA,"Kuhlmann, M; Hoehne, W","2003","1949","08","30","Brasil","São Paulo","Mogi das Cruzes","Entre Mogi das Cruzes e Jacareí","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-21 10:19:38-03","IBt","SP","262317","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","07","15","Romaniuc Neto, S; et al.","1378","1993","05","20","Brasil","São Paulo","Mogi das Cruzes","Rod. dos Trabalhadores. Beira do rio","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-21 10:19:38-03","IBt","SP","48017","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","03","12","Kuhlmann, M","227","1942","12","20","Brasil","São Paulo","Monte Alegre do Sul","Fazenda Santa Izabel","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,NA,"padrão de terra boa","11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-21 10:19:38-03","IBt","SP","278318","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Gaglioti, AL","2009","04","18","Bernacci, LC; et al.","194","1994","05","17","Brasil","São Paulo","Pariquera-Açu","Estação Experimental de Pariquera-Açu. Beira de mata","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-21 10:19:38-03","IBt","SP","252177","S","Plantae","Urticaceae","Cecropia","glaziovii","Cecropia glaziovii","Snethl.","Berg, CC","1995","12","14","Romaniuc Neto, S; Godoi, JV","1279","1992","02","11","Brasil","São Paulo","Pariquera-Açu","Estrada para Cananéia","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
