"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"182","2019-08-16 08:39:17-03","UTFPR","HCF","1975","S","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","J. Cordeiro & E. Barboza","C.B. Miranda","2005","03","08","Brasil","MS","Itaquiraí","-54.185001373291","-23.4743995666504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto grande de folhas simples alternas e exsuda látex.","44527","auto","2005","05",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-21 19:34:27-03","UFC","EAC","49650","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Gabriela; Helen","2011","06","14","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0049650","EAC0049650","Dicotyledon",NA,"s.n.","Southern America","Campus do Pici",NA,"Arbustiva, flor e fruto verdes","19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-21 19:34:27-03","UFC","EAC","14961","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Matos, F.J.A.","1986","02",NA,"Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0014961","EAC0014961","Dicotyledon",NA,"s.n.","Southern America","Horto de plantas medicinais, UFC",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-21 19:34:27-03","UFC","EAC","31143","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Matos, F.J.A.","Feitosa, C.M.","2002","01","14","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0031143","EAC0031143","Dicotyledon",NA,"s.n.","Southern America","Horto de plantas medicinais, UFC, Aterro, relevo plano, área desmatada",NA,"Arbusto, abundante, flor amarela-esverdeada, fruto roxo","19924","auto","2002","01","14",NA,NA,NA,NA,NA,NA
"186","2021-03-21 19:34:27-03","UFC","EAC","13353","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Webster, G.L.","Fernandes, A.; Matos, F.J.A.","1985","08","09","Brasil","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"EAC0013353","EAC0013353","Dicotyledon",NA,"EAC13353","Southern America","Cocalzinho, Chapada da Ibiapaba",NA,"Arbusto cultivado; Carrasco","34051","auto","1986","10","29",NA,NA,NA,NA,NA,NA
"187","2021-03-21 19:34:27-03","UFC","EAC","60559","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Lima-Verde, L.W.","Meneses, H.M.","2017","01","14","Brasil","Ceará","Crateús","-40.988528","-5.193833","-40.988528","-5.193833","552","552","EAC0060559","EAC0060559","Dicotyledon",NA,"72","Southern America","Jatobá Medonho.",NA,"Meliponicultura: reintrodução de abelhas nativas sem ferrão em área de recuperação ambiental da Reserva Natural Serra das Almas.; Arbustiva, flor verde.",NA,NA,"2017","04","07",NA,NA,NA,NA,NA,NA
"188","2021-03-21 19:34:27-03","UFC","EAC","56888","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Walter, B.M.T.","Walter, B.M.T.; Proença, C.E.B.; Costa, I.R.; Silva, S.R.","2014","01","24","Brasil","Piauí","Geminiano","-41.364444","-7.154167","-41.364444","-7.154167","240","240","EAC0056888","EAC0056888","Dicotyledon",NA,"6611","Southern America","estrada Picos para Jaicós, na beira da estrada., relevo plano no local; solo arenoso.",NA,"Arbusto com cerca de 2m de altura; frequência comum; flor vermelha; frutos imaturos verdes; coletada no talude da estrada; planta comum em áreas nativas e também nas antropizadas; ramos florais vináceos.; Caatinga arbustivo-arbórea an",NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-21 19:34:27-03","UFC","EAC","62156","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Lima-Verde, L.W.","Mélo Neto, D.F.","2019","02","08","Brasil","Ceará","Fortaleza","-38.574611","-3.745583","-38.574611","-3.745583",NA,NA,"EAC0062156","EAC0062156","Dicotyledon",NA,"s.n.","Southern America","área experimental do Depto. de Bioquímica e Biologia Molecular da UFC.",NA,NA,NA,NA,"2019","02","27",NA,NA,NA,NA,NA,NA
"190","2021-03-21 19:34:27-03","UFC","EAC","62157","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Lima-Verde, L.W.","Mélo Neto, D.F.","2019","02","08","Brasil","Ceará","Fortaleza","-38.573139","-3.737611","-38.573139","-3.737611",NA,NA,"EAC0062157","EAC0062157","Dicotyledon",NA,"s.n.","Southern America","Núcleo de Ensino e Pesquisa em Agricultura Urbana (NEPAU), UFC.",NA,NA,NA,NA,"2019","02","27",NA,NA,NA,NA,NA,NA
"191","2021-03-21 19:34:27-03","UFC","EAC","7227","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Webster, G.L.","Fernandes, A.; Matos, F.J.A.","1979","11","12","Brasil","Piauí","Floriano","-43.0224990844727","-6.76694011688232",NA,NA,NA,NA,"EAC0007227","EAC0007227","Dicotyledon",NA,"EAC7227","Southern America","estrada Floriano-Itaueiras., A 20km de Floriano, substrato arenoso",NA,"Arbusto, independente, abundante, flor verde, fruto marrom-escuro; Caatinga","78338","auto","1986","10","29",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:24:34-03","MBM","MBM","166618","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Rimachi, M. .Y.","1992","04","29","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"MBM166618","MBM166618",NA,NA,"10230","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:24:34-03","MBM","MBM","178024","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Huft, M.J.","Breedlove, D.E.; et al.; et al.","1972","12","22","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM178024","MBM178024",NA,NA,"30530","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:24:34-03","MBM","MBM","200057","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Chiang, F.; I. Diaz V.","Soto, J.C.; et al.; et al.","1989","10","19","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM200057","MBM200057",NA,NA,"13027","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:24:34-03","MBM","MBM","200061","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","J. Jiménez R.","J.C. Soto N.","1985","07","23","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM200061","MBM200061",NA,NA,"9681","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:24:34-03","MBM","MBM","261105","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Jiménez, J.","Soto, J.C.; et al.; et al.","1985","07","10","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM261105","MBM261105",NA,NA,"9200","Northern America","Michoacan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:24:34-03","MBM","MBM","70300","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"C. Hernandez A.; et al.; et al.","1976","04","17","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM070300","MBM070300",NA,NA,"194","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:24:34-03","MBM","MBM","74294","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Calzada, J.I.","1978","06","03","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM074294","MBM074294",NA,NA,"4413","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:24:34-03","MBM","MBM","303389","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Cordeiro, J.; Barboza, E.","Miranda, C.R.","2005","03","08","Brazil","Mato Grosso do Sul","Itaquiraí","-54.185001373291","-23.4743995666504",NA,NA,NA,NA,"MBM303389","MBM303389",NA,NA,"s.n.","Southern America","Itaquiraí",NA,NA,"44527","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:24:34-03","MBM","MBM","43606","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Hatschbach, G.","Hatschbach, G.","1974","04","23","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM043606","MBM043606",NA,NA,"34352","Southern America","São João",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:24:34-03","MBM","MBM","195669","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Smith, L.B.","Hatschbach, G.","1958","12","07","Brazil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"MBM195669",NA,NA,NA,"5192","Southern America","Iporanga, arredores",NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:24:34-03","MBM","MBM","41060","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Smith, L.B.","Hatschbach, G.","1958","12","07","Brazil","São Paulo","Iporanga","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"MBM041060","MBM041060",NA,NA,"5192","Southern America","Iporanga, arredores",NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:24:34-03","MBM","MBM","235492","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Guedes, M.L.","Pacheco, L.M.; et al.; et al.","1996","05","20","Brazil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"MBM235492","MBM235492",NA,NA,"79","Southern America","São Gonçalo do Retiro",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:24:34-03","MBM","MBM","10943","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Casas, J.F.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","1966","03","22","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM010943","MBM010943",NA,NA,"14087","Southern America","Ponta da Pita",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:28:12-03","PUC-RIO","FCAB","1275","PreservedSpecimen","Plantae","Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"P. Capell S.J.","1951","04",NA,"Brasil","Rio de Janeiro","Sumidouro","-42.6747016906738","-22.0496997833252",NA,NA,NA,NA,"001275",NA,NA,"Angiospermae","s.n.",NA,NA,NA,NA,"24384","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865570","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Plée",NA,NA,NA,"Venezuela","Zulia",NA,"-71.7148","10.65445",NA,NA,NA,NA,"P04865570","P04865570_01",NA,NA,NA,NA,"Maracaybo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865570' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865571","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Labroy","1906","1","1","Brésil","Amazonas",NA,"-60.02173","-3.11903",NA,NA,NA,NA,"P04865571","P04865571_01",NA,NA,NA,NA,"Brésil (Environs de Manaos).","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865571' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865574","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Sagot",NA,NA,NA,"Guyane Française","(Guyane Française)",NA,"-52.586","5.286",NA,NA,NA,NA,"P04865574","P04865574_01",NA,NA,NA,NA,"iles du salut (guyane fr/aise). subspontané","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865574' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865576","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Hassler, E.",NA,NA,NA,"Paraguay","Cordillera",NA,"-57.27057","-25.34615",NA,NA,NA,NA,"P04865576","P04865576_01",NA,NA,NA,NA,"Sepes formans, San Bernardino","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865576' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"3650",NA,NA
"210","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865577","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Hassler, E.",NA,NA,NA,"Paraguay","Cordillera",NA,"-57.27057","-25.34615",NA,NA,NA,NA,"P04865577","P04865577_01",NA,NA,NA,NA,"Sepes formans, San Bernardino","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865577' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"3650",NA,NA
"211","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865580","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Peredo, I.","1946","2","25","Bolivie","Santa Cruz",NA,"-63.30929","-18.78634",NA,NA,NA,NA,"P04865580","P04865580_01",NA,NA,NA,NA,"Bolivia Cordillera dep. Santa Cruz Cabezas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865580' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865592","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Saint-Hilaire, A. de","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P04865592","P04865592_01",NA,NA,NA,NA,"Brésil - Province de Saint-Paul.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865592' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"D 603",NA,NA
"213","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865591","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P04865591","P04865591_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865591' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2015-10-05 06:06:41-03","MNHN","RECOLNAT_MNHN_P","P00669924","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.","Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"P00669924","P00669924_01",NA,NA,NA,NA,"Cumana [Nov. gen. sp. : Crescil locis planis, arenosis , calidissimis Provinciae Novae Andalusiae frequens (..)]","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669924' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"166",NA,NA
"215","2015-10-23 11:26:08-02","MNHN","RECOLNAT_MNHN_P","P00678911","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Dombey, J.",NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,"P00678911","P00678911_01 P00678911_02",NA,NA,NA,NA,"Lima in cultis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00678911' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2018-06-06 09:36:44-03","MNHN","RECOLNAT_MNHN_P","P00678912","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Dombey, J.",NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,"P00678912","P00678912_01",NA,NA,NA,NA,"Lima in cultis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00678912' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-09-05 07:09:43-03","MNHN","RECOLNAT_MNHN_P","P04804233","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Emperaire, L.","1982","8","25","Equateur","Loja",NA,"-79.4237","-4.133",NA,NA,NA,NA,"P04804233","P04804233_01",NA,NA,NA,NA,"Equateur. Province de Loja. Nambacola - bords du rio catamayo. alt. 1000 m","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04804233' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"1132",NA,NA
"218","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865559","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Dombey",NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,NA,NA,"P04865559","P04865559_01",NA,NA,NA,NA,"Perou","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865559' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865562","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,NA,NA,NA,NA,"[Perou]",NA,NA,NA,NA,NA,NA,NA,NA,"P04865562","P04865562_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865562' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865563","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Smith, H.H.","1898","1","1","Colombie","Magdalena",NA,"-74.21102","11.24036",NA,NA,NA,NA,"P04865563","P04865563_01",NA,NA,NA,NA,"Santa Marta, United States of Colombia. Near seacoast.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865563' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"1473",NA,NA
"221","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865564","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Triana, J.","1851","1","1","Colombie",NA,NA,NA,NA,NA,NA,NA,NA,"P04865564","P04865564_01",NA,NA,NA,NA,"Nouvelle-Grenade.-Prov. de Bogota + Mariquisa. Tocaima et les bords du Magdalena. hauteur 600 metr.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865564' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865565","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Sauvain, M.","1985","7","13","Surinam","Sipaliwini",NA,"-54.5","4.3",NA,NA,NA,NA,"P04865565","P04865565_01",NA,NA,NA,NA,"Tabiki. Suriname","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865565' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"380",NA,NA
"223","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865566","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Hostmann","1843","1","1","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"P04865566","P04865566_01",NA,NA,NA,NA,"Surinam (Guyane Hollandaise)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865566' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"632",NA,NA
"224","2015-09-05 08:11:28-03","MNHN","RECOLNAT_MNHN_P","P04865569","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Bonpland, A.","1799","9","23","Venezuela","Sucre",NA,"-64.18332","10.43192",NA,NA,NA,NA,"P04865569","P04865569_01",NA,NA,NA,NA,"Cumana. Amérique équatoriale.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865569' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"166",NA,NA
"225","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865581","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Petersen, T.M.","1959","11","21","Argentine","Corrientes",NA,"-57.79579","-27.87211",NA,NA,NA,NA,"P04865581","P04865581_01",NA,NA,NA,NA,"Tacuaral","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865581' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"5295",NA,NA
"226","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865583","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Saint-Hilaire, A. de","1816","1","1","Brasil",NA,NA,"-46.63331","-23.55052",NA,NA,NA,NA,"P04865583","P04865583_01",NA,NA,NA,NA,"Province de Saint-Paul.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865583' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"D 603",NA,NA
"227","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865584","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Saint-Hilaire|de, A.","1816","1","1","Brésil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P04865584","P04865584_01",NA,NA,NA,NA,"Brésil. - Province de St.-Paul.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865584' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865585","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Spruce","1850","7",NA,"Brasil","Pará","Santarém","-54.70093","-2.45061",NA,NA,NA,NA,"P04865585","P04865585_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865585' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"967",NA,NA
"229","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865587","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Weddell, H.A.","1844","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P04865587","P04865587_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865587' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"1922",NA,NA
"230","2015-09-05 08:11:29-03","MNHN","RECOLNAT_MNHN_P","P04865588","PreservedSpecimen",NA,"Euphorbiaceae","Jatropha","curcas","Jatropha curcas","L.",NA,"Miers, J.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P04865588","P04865588_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04865588' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"2711",NA,NA
