"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"472","2020-08-20 14:57:55-03","UFSC","FLOR","17342","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Meirelles, J.","Silva Neto, C.J.; et alii","683","1996","05","17","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Maromba, trilha para a Cachoeira Veu da Noiva, margem do Rio Maromba.","-44.566667","-22.25","44º34'W","22º15'S","1100","1100","FLOR0017342",NA,"árvore heliófila, ca. 5m altura, folhas discolores cartáceas, inflorescência com raque marrom, frutos passados cor de palha seca. Projeto: Programa Mata Atlântica - Petrobras/Macarthur Foundation.","2016","12","16",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-08-20 14:57:55-03","UFSC","FLOR","68322","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Espindola, A.","Espindola, A.; Caddah, M.K.","136","2019","11","08","Brasil","Santa Catarina","Florianópolis","Pântano do Sul. Trilha para a praia da Lagoinha do Leste.","-48.506111","-27.769167","48º30'22''W","27º46'9''S","60","60","FLOR0068322",NA,"Em Floresta Ombrofila Densa. Arbórea, 5m alt. Frutos verdes. Planta coletada para estudos no projeto 'Flora da Ilha de Santa Catarina'","2019","11","08",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-08-20 14:57:55-03","UFSC","FLOR","62918","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.",NA,"Bandeira, B.C.; Baumgratz, J.F.A.; Souza, M.C. & Nadruz, M.","158","2012","10","25","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Distr. Terras Frias, Serra da Rifa.","-42.0080986022949","-21.9552993774414",NA,NA,"690","690","FLOR0062918","FLOR0062918","Árvore, ca. 12m alt., folhas discolores, face abaxial cor castanha, botões esverdeados.",NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA
"475","2020-08-20 14:57:55-03","UFSC","FLOR","17402","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Meirelles, J.","Falkenberg, D.B.; Medeiros, J.D.","4411","1987","08","01","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","FLOR0017402",NA,"arvoreta, 6m altura, flor com odor adocicado muito forte, anteras amarelas, poricidas, grande quantidade de flores. A formação do fruto é muito rápida","2016","12","16",NA,NA,NA,NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"476","2020-08-20 14:57:55-03","UFSC","FLOR","18785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Caddah, M.K.","Bresolin, A.","797","1973","08","24","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","FLOR0018785",NA,"árvore, 10m altura, em flor","2014","06","24",NA,NA,NA,NA,"Myrtales",NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"477","2020-08-20 14:57:57-03","UFSC","FLOR","55944","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ovalifolia","Miconia ovalifolia","Cogn.","Baumgratz, J.F.A.; Santos Filh","Baumgratz, J.F.A.; Barbacena, F.F.V.A.; Heiden, G.; Silva, W. & Santos Filho, L.A.F.","1036","2007","04","14","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha do Último Adeus.","-44.5633010864258","-22.4960994720459",NA,NA,"800","800","FLOR0055944",NA,"árvore ca. 10m, ramos, raques e pecíolos pardacentos, folhas face adaxial verde, face abaxial pardacenta, frutos esverdeados","2007","09","14",NA,NA,NA,NA,"Myrtales",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"478","2020-01-31 10:38:53-03","IFAM","EAFM","13921","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Meirelles, J.; Boelter, C. .R.","Meirelles, J.; Boelter, C. .R.","816","2012","10","06","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,"; DESC: Arbórea ca. 7m; pétalas brancas e anteras amarelas.","2012","10","06",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"479","2021-03-04 15:45:00-03","IF","SPSF","31389","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Swingle","M.K.Caddah","A.G.Castro","301","2000","10","28","Brasil","SP","Bananal","Estação Ecológica, Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,NA,NA,"2014","02","12","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"26795","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"480","2021-03-04 15:45:00-03","IF","SPSF","34348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Swingle","M.K.Caddah","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5081","2004","02","01","Brasil","SP","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"COLETA: Árvore de 23m de altura e 55cm de perímetro à altura do peito. Matriz 2641; GEOGRAFIA: Núcleo Cunha-Indaiá, Trilha do Grotão do Mono, Floresta Ombrófila Densa.;","2014","02","12","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"481","2021-03-04 15:45:00-03","IF","SPSF","34634","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima","Swingle","M.K.Caddah","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","403","2005","03","15","Brasil","SP","Itanhaém","P.E.Serra do Mar, núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,"799","799",NA,NA,"COLETA: Árvore de 13m. Fruto imaturo verde.; GEOGRAFIA: Trilha do Rio Camburi;","2014","02","12","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"482","2021-03-04 15:45:00-03","IF","SPSF","28243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","altissima","Miconia altissima",NA,NA,"M.J.Robim",NA,"2000","12","10","Brasil","SP","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"483","2021-03-04 15:45:00-03","IF","SPSF","36922","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"F. de Barros & R.T.Ninomia","1681","1989","07","05","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: morro do Marujá&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"484","2021-03-04 15:45:00-03","IF","SPSF","28694","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"F.O. Souza","186","2000","10","20","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha dos macacos&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"485","2021-03-04 15:45:00-03","IF","SPSF","24169","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"I.Cordeiro","690","1990","09","19","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"486","2021-03-04 15:45:00-03","IF","SPSF","24170","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"L.Rossi","917","1991","08","13","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"487","2021-03-04 15:45:00-03","IF","SPSF","12545","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"G.A.D.C. Franco & A.Custodio Filho","701","1988","09","28","Brasil","SP","Salesópolis","Casa Grande, Reserva Florestal, Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"488","2021-03-04 15:45:00-03","IF","SPSF","34559","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,"S.A.C.Chiea","C.A.Silva Filho","25","1988","04","06","Brasil","SP","São Paulo","alto da Boa vista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 14m, tronco marrom escuro, casca sulcada, flores brancas; GEOGRAFIA: condominio Chácara Santa Helena&nf;;","1988","04","06","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"489","2021-03-04 15:45:00-03","IF","SPSF","02275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"D.Bento Pickel",NA,"1945","10","01","Brasil","SP","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"490","2021-03-04 15:45:00-03","IF","SPSF","03813","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"M.A. Cunha",NA,"1951","10","09","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"491","2021-03-04 15:45:00-03","IF","SPSF","31600","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"R.J.F. Garcia","1756","1999","09","03","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"492","2021-03-04 15:45:00-03","IF","SPSF","07155","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"M.Koscinski","45",NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"493","2021-03-04 15:45:00-03","IF","SPSF","11183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"A.Custodio Filho","1752","1983","10","26","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"494","2021-03-04 15:45:00-03","IF","SPSF","39039","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","G.A.D.C. Franco","R.T. Polisel","358","2006","09","07","Brasil","SP","Juquitiba","Recanto Maria Teresa","-47.1","-23.966667",NA,NA,NA,NA,NA,NA,"COLETA: Árvore 12 m, flores brancas.;","2006","09","10","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"495","2021-03-04 15:45:00-03","IF","SPSF","39335","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","G.A.D.C. Franco","F.M.Souza & R.C.Sousa & H.F.A.Pereira & J.M.Silva","925","2007","09","20","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774722","-23.454167",NA,NA,"913","913",NA,NA,"COLETA: Árvore, 15m. Botões esbranquiçados com restos florais perfumados.; GEOGRAFIA: Trilha do Mauro;","2007","09","20","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"496","2021-03-04 15:45:00-03","IF","SPSF","51520","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,"L.S. Braga","O.T. Aguiar et al.","1329","2015","07","28","Brasil","SP","Mogi das Cruzes","Estrada Cinco Estrelas","-46.135556","-23.462778",NA,NA,"960","960",NA,NA,NA,"2016","10","01","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"497","2021-03-04 15:45:00-03","IF","SPSF","24171","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"M.Sugiyama","914","1991","08","13","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: proximo do mangue&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"498","2021-03-04 15:45:00-03","IF","SPSF","19304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"O.T. Aguiar & J.A.Pastore","581","1995","08","11","Brasil","SP","Miracatu","P.E.Jurupara","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: ribeirao do mico&nf;;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"43974","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"499","2021-03-04 15:45:00-03","IF","SPSF","22911","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"L.Rossi & G.M.Silva",NA,"1985","10","01","Brasil","SP","São Paulo","parque da Previdencia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"500","2021-03-04 15:45:00-03","IF","SPSF","15485","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu",NA,NA,"M. Kirizawa & M.Sugiyama","2723","1992","09","24","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"501","2013-03-19 11:24:59-03","CAS","CAS-BOT","252530","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,NA,"28306","1931","9",NA,"Brazil","São Paulo",NA,"1.a Seccão: Botanica E Agronomia Do Instituto Biologico de Defesa Agricola E Animal. Jardim Botanico, S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Arvore grande fl. alva. Cabucu ou Carvão Vermelho. Planta viva n° 55.",NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"502","2013-03-19 11:33:19-03","CAS","CAS-BOT","252551","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Hatschbach, G.; Deodato, F.","49442","1993","9",NA,"Brazil","Paraná",NA,"Manduíra (mun. Antonina)",NA,NA,NA,NA,"50",NA,NA,NA,"Arvo4reta de flor alva.",NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"503","2021-02-08 12:43:33-03","UFRGS","ICN","103339","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Caddah, MK","Falkenberg, DB; Medeiros, JD","5578","1992","09","23","Brasil","SC","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"300","300",NA,NA,"coleta-testemunho de pesquisas científicas; arvoreta, 8 m altura, flores (hipanto e pétalas) esbranquiçadas, estames (anteras) amarelos. Folhas discolores; em capoeirão","2019","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"504","2021-02-08 12:43:33-03","UFRGS","ICN","001886","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Caddah, MK","Reitz; Klein","3615","1956","09","06","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"250","250",NA,NA,"árvore 15 m altura, em botão; mata","2019","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"505","2021-02-08 12:43:33-03","UFRGS","ICN","084699","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Caddah, MK","Bresolin, A","797","1973","08","24","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"300","300",NA,NA,"árvore 10 m altura, em flor; mata","2019","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"506","2021-02-08 12:43:33-03","UFRGS","ICN","155548","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Caddah, MK","Falkenberg, DB; Medeiros, Jde D","6216","1993","08","15","Brasil","SC","Angelina","próximo à Represa do Garcia (CELESC)","-48.9852981567383","-27.5685997009277",NA,NA,"600","600",NA,NA,"Doação do herbário FLOR. 4 dupl.; árvore, 8m altura; flores em botão.","2019","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"25961","auto",NA,NA,NA,NA,NA,NA,NA
"507","2021-02-08 12:43:33-03","UFRGS","ICN","084701","S","Plantae","Melastomataceae","Miconia","formosa","Miconia formosa","Cogn.","Caddah, MK","Bresolin, A","883","1973","10","17","Brasil","SC","Paulo Lopes","Bom Retiro","-48.6836013793945","-27.9617004394531",NA,NA,"400","400",NA,NA,"árvore 15 m altura, flor branca; mata","2019","10",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA,NA
"508","2020-04-30 16:07:19-03","UFMT","CNMT","6236","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Aranha, C.","Dias, E.",NA,"1999","10","01","Brasil","Santa Catarina","Joinville","Pirabeiraba, SC 301, KM 0","-48.845833","-26.305","48°50'45W","26°18'18S",NA,NA,"CNMT006236",NA,"<ll>dwc_commonname:</ll> Pixirica. Doação Herbário Joinvillea - JOI 13432",NA,NA,NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-08-26 10:49:45-03","MCN-FZBRS","HAS","33089","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Hatschbach, G.","Hatschbach, G.","49442","1993","09",NA,"Brasil","Paraná","Antonina","Manduíra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"HAS0033089",NA,"Arvoreta de flor alva. Mata pluvial das encostas de morro. Altura 50 metros.","1993",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"510","2019-11-21 10:10:01-03","IBt","SP","195849","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Chiea, SAC","Custodio Filho, A","1752","1983","10","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"1993","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-21 10:10:01-03","IBt","SP","194756","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Chiea, SAC","Custodio Filho, A","1699","1983","10","21","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"1993","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-21 10:10:01-03","IBt","SP","302185","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne",NA,"Queiroz, JM; et al.","30137","1993","11","12","Brasil","São Paulo","Ubatuba","Estação Experimental do IAC","-45.116667","-23.416667","-45.116667","-23.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-21 10:10:01-03","IBt","SP","426733","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Indriunas, I","Búgola Silva, F; Yang, AMK; Oliveira, TR; Rocha, MAS; Dias, R; Yamaguchi, SA; Grantsau, I","8321","2008","10","02","Brasil","São Paulo","Santo André","Parque Andreense, Sítio dos tecos","-46.455158","-23.757017","-46.455158","-23.757017",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-21 10:10:01-03","IBt","SP","426734","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Indriunas, I","Almeida Scabbia, RJ; Dias, R","5024","2007","10","17","Brasil","São Paulo","Santo André","Subprefeitura de Paranapiacaba e Parque andreense, Uniflor","-46.462961","-23.760325","-46.462961","-23.760325",NA,NA,NA,NA,NA,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-28 09:18:17-03","IBt","SP","514910","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Lima, MEL","Lima, MEL; et al.","1999","2009","10","25","Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.286111","-23.769167","-46.286111","-23.769167","927","927",NA,NA,NA,"2009","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-11-21 10:10:01-03","IBt","SP","364395","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R","Hatschbach, G; Silva, JM; Goldenberg, R","73850","2002","09","26","Brasil","Paraná","Guaraqueçaba","Itaqui, arredores. Floresta degradada da planície litorânea","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"517","2019-11-21 10:10:01-03","IBt","SP","238023","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R","Rossi, L; Cordeiro, I; Romaniuc Neto, S","490","1988","08","24","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Base do morro do Foles","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"518","2019-11-21 10:10:01-03","IBt","SP","216023","S","Plantae","Melastomataceae","Miconia","cabucu","Miconia cabucu","Hoehne","Goldenberg, R","Melo, MMRF; Barros, F; Macedo, ICC; Penina, A","576","1985","12","04","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Ipanema","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
