"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1800","2021-03-04 15:44:28-03","IF","SPSF","49004","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","G.A.D.C.Franco","R.Cielo-Filho & J.N. Oliveiras","2014","01","22","Brasil","PR","Matelândia","Fazenda Copacabana","-53.885556","-25.378333",NA,NA,NA,NA,NA,NA,"1512","2014","09","11","COLETA: árvore, 6 m, fruto imaturo verde, maduro amarelo.; GEOGRAFIA: Floresta estacional semidecidual, floresta primária alterada.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1801","2021-03-04 15:44:28-03","IF","SPSF","49005","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","G.A.D.C.Franco","R.Cielo-Filho & J.N. Oliveiras","2013","11","01","Brasil","PR","Matelândia","Mata da antiga Fazenda Leão","-53.887222","-25.353333",NA,NA,"530","530",NA,NA,"1513","2014","09","11","COLETA: árvore, 7 m, flor creme, fruto verde.; GEOGRAFIA: Floresta estacional semidecidual, regeneração com 15 anos;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1802","2021-03-04 15:44:28-03","IF","SPSF","49295","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.M. Jesus","R.Cielo-Filho & F.Periotto","2014","11","20","Brasil","PR","Matelândia","Sítio do Sr. Raimundo Rissardi","-53.957222","-25.299167",NA,NA,"331","331",NA,NA,"1595","2015","02","09","COLETA: Árvore de 1,3m de alturo com fruto verde.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta secundária, riberinha.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1803","2021-03-04 15:44:28-03","IF","SPSF","49296","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.M. Jesus","R.Cielo-Filho & F.Periotto","2014","11","20","Brasil","PR","Matelândia","Sítio do Sr. Raimundo Rissardi","-53.957222","-25.299167",NA,NA,"331","331",NA,NA,"1596","2015","02","09","COLETA: Ávore de 4m de altura com fruto verde.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta secundária, ribeirinha.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1804","2021-03-04 15:44:28-03","IF","SPSF","49297","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.M. Jesus","F.Periotto & R.Cielo-Filho","2014","11","20","Brasil","PR","Matelândia","Sitio do Sr. Raimundo Rissardi.","-53.957222","-25.299167",NA,NA,"331","331",NA,NA,"87","2015","02","09","COLETA: Árvore de 2,5m de altura com fruto imaturo verde.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta secundária, ribeirinha.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1805","2021-03-04 15:44:28-03","IF","SPSF","49344","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","G.A.D.C.Franco","R.Cielo-Filho","2015","01","07","Brasil","PR","Medianeira",NA,"-54.010278","-25.256944",NA,NA,"449","449",NA,NA,"1613","2015","03","05","COLETA: Árvore de 8m com fruto imaturo verde e escamas salientes no fruto.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta secundária.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1806","2021-03-04 15:44:28-03","IF","SPSF","51298","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","F.Marinero","M.L. Brotto","2015","09","23","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,NA,"990","990",NA,NA,"2034","2015","09","23","COLETA: Árvore de 7m de altura; flores verdes.; GEOGRAFIA: Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1807","2021-03-04 15:44:28-03","IF","SPSF","28188","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","O.C.Pavao","2000","11","17","Brasil","PR","Arapongas","Fazenda Solana","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo&nf;Borda de mata.&nf;Árvore 3m; frutos imaturos verdes.; GEOGRAFIA: Ex FUEL-30666;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","18630","auto","Magnoliopsida",NA,NA,NA,NA
"1808","2021-03-04 15:44:28-03","IF","SPSF","26573","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","A.A.Carpanezzi","1978","12","12","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"43","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Floresta Ombrófila Mista&nf;Nome popular: ariticum;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","13536","auto","Magnoliopsida",NA,NA,NA,NA
"1809","2021-03-04 15:44:28-03","IF","SPSF","17580","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","O.S.Ribas & G.C.Giberti","1990","11","07","Brasil","PR","Guarapuava","Turvo","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"329","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Orla de capão&nf;Árvore 4m; flores amarelas.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53832","auto","Magnoliopsida",NA,NA,NA,NA
"1810","2021-03-04 15:44:28-03","IF","SPSF","27804","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","J.M.Silva","1998","11","21","Brasil","PR","Tunas do Paraná","orla da mata","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"2634","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Arbusto 3m; flores creme;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","41885","auto","Magnoliopsida",NA,NA,NA,NA
"1811","2021-03-04 15:44:28-03","IF","SPSF","16314","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","R.Zachia","1992","01","21","Brasil","RS","Itaqui",NA,"-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,NA,NA,"847","2010","10","27","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","99792","auto","Magnoliopsida",NA,NA,NA,NA
"1812","2021-03-04 15:44:28-03","IF","SPSF","16313","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","R.Zachia","1992","01","21","Brasil","RS","Itaqui",NA,"-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,NA,NA,"843","2010","10","27","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","99792","auto","Magnoliopsida",NA,NA,NA,NA
"1813","2021-03-04 15:44:28-03","IF","SPSF","05506","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","J.C. Sacco","1957","05","15","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"640","2010","10","27","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","51462","auto","Magnoliopsida",NA,NA,NA,NA
"1814","2021-03-04 15:44:28-03","IF","SPSF","16311","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","R.Zachia","1991","12","21","Brasil","RS","Sapiranga","Morro Ferrabraz","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,NA,NA,"693","2010","10","27","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Ex ICN-94093;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","11711","auto","Magnoliopsida",NA,NA,NA,NA
"1815","2021-03-04 15:44:28-03","IF","SPSF","04623","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","O.Vecchi",NA,NA,NA,"Brasil","SP","Araras","Loreto","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","22739","auto","Magnoliopsida",NA,NA,NA,NA
"1816","2021-03-04 15:44:28-03","IF","SPSF","09571","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","M.J.Robim","1985","11","21","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"354","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Mata de Pinhais&nf;Arbusto de flores amarelo-esverdeadas;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","21048","auto","Magnoliopsida",NA,NA,NA,NA
"1817","2021-03-04 15:44:28-03","IF","SPSF","09846","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","M.J.Robim","1986","04","04","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"400","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Nomes populares: araticum, embira-preta&nf;Arvoreta frutos verdes.; GEOGRAFIA: Trilha da Cachoeira;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","21048","auto","Magnoliopsida",NA,NA,NA,NA
"1818","2021-03-04 15:44:28-03","IF","SPSF","18207","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","J.Y.Tamashiro","1994","09","29","Brasil","SP","Itapeva","estrada de terra Taquarituba-Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,NA,"729","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m; perigônio creme.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","42926","auto","Magnoliopsida",NA,NA,NA,NA
"1819","2021-03-04 15:44:28-03","IF","SPSF","00798","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","((Schltdl.)) H.Rainer","J.C.Lopes","D.Bento Pickel","1944","02","18","Brasil","SP","Itaporanga",NA,"-49.4900016784668","-23.7000007629395",NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo&nf;Campo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","24006","auto","Magnoliopsida",NA,NA,NA,NA
"1820","2021-03-04 15:44:28-03","IF","SPSF","27678","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","F.A.R.D.P.Arzolla & J.R.Santos","2001","01","10","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,NA,"230","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Ávore 5m;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","15840","auto","Magnoliopsida",NA,NA,NA,NA
"1821","2021-03-04 15:44:28-03","IF","SPSF","00827","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","D.Bento Pickel","1943","11","30","Brasil","SP","Mogi das Cruzes","Fazenda Paratei","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","28666","auto","Magnoliopsida",NA,NA,NA,NA
"1822","2021-03-04 15:44:28-03","IF","SPSF","29336","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","P.L.B.Tomasulo","1990","10","27","Brasil","SP","Mogi das Cruzes","serra do Itapety","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"62","2010","10","27","COLETA: XLS: SPSFAntigo&nf;Arvoreta 2m altura; flores amarelo-esverdeadas.;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","28666","auto","Magnoliopsida",NA,NA,NA,NA
"1823","2021-03-04 15:44:28-03","IF","SPSF","01716","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","D.Bento Pickel","1941","10","23","Brasil","SP","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"1824","2021-03-04 15:44:28-03","IF","SPSF","07261","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","M.Koscinski",NA,NA,NA,"Brasil","SP","São Paulo","Guarau","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"126","2010","10","27","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"1825","2021-03-04 15:44:28-03","IF","SPSF","01163","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","J.P.Coelho","1945","02","23","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"1826","2021-03-04 15:44:28-03","IF","SPSF","04164","PreservedSpecimen","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H.Rainer","J.C.Lopes","P.Dolgi","1951","01","19","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2010","10","27","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","53584","auto","Magnoliopsida",NA,NA,NA,NA
"1827","2021-03-04 15:44:28-03","IF","SPSF","47920","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H.Rainer",NA,"T.E.Barreto","2013","03","25","Brasil","SP","Campos do Jordão","Fazenda Prana","-45.883333","-23.25",NA,NA,NA,NA,NA,NA,"213",NA,NA,NA,"COLETA: Árvore; GEOGRAFIA: FOD - Altomontana;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1828","2021-03-04 15:44:28-03","IF","SPSF","52019","PreservedSpecimen","Plantae","Annonaceae","Annona","rugulosa","Annona rugulosa","(Schltdl.) H.Rainer","N.M.Ivanauskas","N.M.Ivanauskas & R.Esteves","2016","08","30","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.453056","-22.6825",NA,NA,"1467","1467",NA,NA,"6810a","2016","08","30","COLETA: Árvore de 5 m de altura e 15,5 cm de perímetro à altura do peito. Indivíduo 1636 da fitossociologia. Material infertil.; GEOGRAFIA: Trilha do córrego Galharada, parcela de fitossociologia. Floresta Ombrófila Mista.(WGS84, Zona 23K).;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1829","2021-03-04 15:44:30-03","IF","SPSF","50852","PreservedSpecimen","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.","M.S.Dechoun","T.B.Conforti","2005","10","05","Brasil","SP","Campinas","Recanto Yara","-47.060001373291","-22.8999996185303",NA,NA,"650","650",NA,NA,"s/n","2006","04","10","COLETA: Arvoreta 7m, corola avermelhada; GEOGRAFIA: Mata de brejo(dossel e sub-bosque;",NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales","23900","auto","Magnoliopsida",NA,NA,NA,NA
"1830","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Rollinia","emarginata","Rollinia emarginata","Schltdl.",NA,"Sellow, F",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Crescit in Brasilia prov. australi, Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1831","2021-02-08 12:31:45-03","UFRGS","ICN","090932","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, R","1989","02",NA,"Brasil","RS","São Borja","Rincão São Lucas 28°56'S 55°55'W","-55.916667","-28.933333","-55.916667","-28.933333",NA,NA,"ICN00027011","ICN00027011","18","2014","12","09","Espécie ameaçada de extinção (Vulnerável).; Arbusto; araticum liso amarelo pequeno; com um fruto.; Em beira de mato. Granja Laranja.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1832","2021-02-08 12:31:45-03","UFRGS","ICN","101948","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, R","1993","10","08","Brasil","RS","Itaqui","Rio Itu Granja dos Bonotto","-56.5531005859375","-29.1252994537354",NA,NA,"2","2","ICN00027041","ICN00027041 ICN00027041_1","1483","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Árvore com flo.; mata ciliar à beira da mata.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"99792","auto",NA,NA,NA,NA,NA
"1833","2021-02-08 12:31:45-03","UFRGS","ICN","158069","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, R","Grings, M","2008","11","14","Brasil","RS","Manoel Viana","Projeto de Assentamento Santa Maria do Ibicuhy","-55.4827995300293","-29.5891990661621",NA,NA,NA,NA,"ICN00027066","ICN00027066 ICN00027066_1","385","2012","07","19","arvoreta de até 4 metros de altura com com flores amarelas; em restinga (floresta de galeria com solo arenoso) do rio Piraju",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"43920","auto",NA,NA,NA,NA,NA
"1834","2021-02-08 12:31:45-03","UFRGS","ICN","098208","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, R","1992","10","22","Brasil","RS","Maquiné","Estação Experimental Fitotec. De Osório (Maquiné). Pomar de frutíferas nativas de J.R. Mattos","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"ICN00027021","ICN00027021 ICN00027021_1","1185","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Com flores avermelhadas.; Cultivada.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"28094","auto",NA,NA,NA,NA,NA
"1835","2021-02-08 12:31:45-03","UFRGS","ICN","101953","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, R; Stalter, VA","1993","10","01","Brasil","RS","São Borja",NA,"-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"ICN00027044","ICN00027044","1389","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Arvoreta.; Em mata nativa. Abundante.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"75549","auto",NA,NA,NA,NA,NA
"1836","2021-02-08 12:31:45-03","UFRGS","ICN","101950","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, R","1993","10","27","Brasil","RS","São Borja","dentro da cidade rua Barão do Rio Branco quase esquina com rua XIII de Janeiro","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"ICN00027047","ICN00027047","1514","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Arbusto com flor.; Em capoeira; em terreno baldio.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"75549","auto",NA,NA,NA,NA,NA
"1837","2021-02-08 12:31:45-03","UFRGS","ICN","094376","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, RA","1992","01","19","Brasil","RS","São Borja","Passo de Santa Tereza rio Butuí","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"ICN00027043","ICN00027043 ICN00027043_1","836","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Árvoe pequena de uns 3 a 5m; com flor e fruto.; vários indivíduos dentro e na margem do mato",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"75549","auto",NA,NA,NA,NA,NA
"1838","2021-02-08 12:31:45-03","UFRGS","ICN","094378","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, RA","1992","03","10","Brasil","RS","Uruguaiana","Rio Ibicuí","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"ICN00027031","ICN00027031 ICN00027031_1 ICN00027031_2 ICN00027031_3 ICN00027031_4 ICN00027031_5 ICN00027031_6 ICN00027031_7","911","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Mata ciliar, perto da ponte.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"93142","auto",NA,NA,NA,NA,NA
"1839","2021-02-08 12:31:45-03","UFRGS","ICN","045950","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Arbo, MM; G Tressens, S; Ferrucci, A Schinini; S.","1978","11","13","Paraguai","Central","Limpio","camino de Limpio a Emboscada, 2 km SW del Río Salado",NA,NA,NA,NA,NA,NA,"ICN00027060","ICN00027060 ICN00027060_1","1586","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Arbol de 2mts de altura. Flores amarillas.; Tierra colorada com rocas aflorantes. Borde de camino.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1840","2021-02-08 12:31:45-03","UFRGS","ICN","090933","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, RA","1989","02",NA,"Brasil","RS","São Borja","Rincão São Lucas 28°56' S 55°55' W","-55.916667","-28.933333","-55.916667","-28.933333",NA,NA,"ICN00027040","ICN00027040","19","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Arbusto; Araticum pequeno e liso.; Em beira de mato (capão).",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1841","2021-02-08 12:31:45-03","UFRGS","ICN","090969","S","Plantae","Annonaceae","Annona","emarginata","Annona emarginata","(Schltdl.) H. Rainer","Záchia, RA","Záchia, R","1989","07","09","Brasil","RS","São Borja","28°59'S / 55°44' W","-55.733333","-28.983333","-55.733333","-28.983333",NA,NA,"ICN00027018","ICN00027018 ICN00027018_1","55","2014","12","10","Espécie ameaçada de extinção (Vulnerável).; Arbusto. Sterilis.; Em beira de mata, aglomerados vários pés em núcleos próximos de zona de terreno úmido ou inundado.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
