"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","typeStatus","fieldNumber","sex"
"1744","2020-09-12 05:00:02-03","US","US","2736236","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","G. W. Barclay","851","1836","12","22","Colombia",NA,NA,"Mangles, River Mira.",NA,NA,NA,NA,NA,NA,"US03008627",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1745","2020-09-12 05:00:02-03","US","US","1663538","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","Y. Mexia","6699","1934","11","17","Ecuador",NA,NA,"Province of Leon, Hacienda Solento, near Santa Rosa, Canton Pajili.",NA,NA,NA,NA,NA,NA,"US03008693",NA,NA,NA,NA,"US03008693_01","1000",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1746","2020-09-12 05:00:02-03","US","US","2563463","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","D. Hugh-Jones","370",NA,NA,NA,"Colombia","Chocó",NA,"Cambridge Calima Valley, Rio Taparal off Rio San Juan, Choco.",NA,NA,NA,NA,NA,NA,"US03008628",NA,NA,NA,NA,NA,"30",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1747","2020-09-12 05:00:02-03","US","US","1850921","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Cuatrecasas, R. E. Schultes & E. Smith","12216","1941","10","14","Colombia","Norte de Santander",NA,"Cordillera Oriental, Departamento Norte de Santander; región del Sarare: Hoya del rio Chitagá entre Chorro Colorado y Bata.",NA,NA,NA,NA,NA,NA,"US03008714",NA,NA,NA,NA,NA,"1300",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1748","2020-09-12 05:00:02-03","US","US","2029296","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","-- Idrobo & -- Fernandez","171",NA,NA,NA,"Colombia","Cauca",NA,"El Tambo, Hoya del Patía, Corregimiento de Mosquera, Aguaclara.",NA,NA,NA,NA,NA,NA,"US03008700",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1749","2020-09-12 05:00:02-03","US","US","3026593","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","S. F. Smith","351","1984","10","12","Peru","Madre de Dios",NA,"Primary Floodplain Plot #5, along Rio La Torre Trail, Explorer's Inn, near confluence of Rio Tambopata & Rio La Torre, 39 km. SW. of Puerto Moldanado.","-69.33","-12.83",NA,NA,NA,NA,"US03008665",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1750","2020-09-12 05:00:02-03","US","US","604171","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","O. F. Cook & G. B. Gilbert","1008","1915","5","29","Peru",NA,NA,"San Miguel, Urubamba Valley.",NA,NA,NA,NA,NA,NA,"US03008682",NA,NA,NA,NA,NA,"1800",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1751","2020-09-12 05:00:02-03","US","US","1421783","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","E. H. Niemeyer","206",NA,NA,NA,"Colombia",NA,NA,"Barranquilla, playground of Girls' School.",NA,NA,NA,NA,NA,NA,"US03008649",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1752","2020-09-12 05:00:02-03","US","US","1799626","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Cuatrecasas","11050","1940","12","13","Colombia",NA,NA,"Frontera Colombo-ecuatoriana: selva higrófila del río San Miguel; márgenes del río entre los afluentes Bermeja y Conejo.",NA,NA,NA,NA,NA,NA,"US03008708",NA,NA,NA,NA,NA,"300","360","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1753","2020-09-12 05:00:02-03","US","US","1952725","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. E. Schultes & C. E. Smith Jr.","3002","1942","12","3","Colombia","Putumayo",NA,"Mocoa y los alrededores al norte.",NA,NA,NA,NA,NA,NA,"US03008638",NA,NA,NA,NA,NA,"750","850","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1754","2020-09-12 05:00:02-03","US","US","3263881","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","L. J. Gillespie & D. Gopaul","1002","1989","4","14","Guyana","Essequibo Isl-W. Demerara",NA,"Naamryck Canal; ±3.5 km SW of Parika","-58.45","6.83333",NA,NA,NA,NA,"US00455873","Gillespie, L. J.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1755","2020-09-12 05:00:02-03","US","US","2814525","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. T. Howell","8877","1932","4","25","Ecuador","Colón",NA,"The Galapagos Islands, Rain forest east of Floreana Peak, Charles Island.",NA,NA,NA,NA,NA,NA,"US03008686",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1756","2020-09-12 05:00:02-03","US","US","3124798","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","S. F. Smith, C. C. Smith & M. Condon","1135","1987","7","20","Peru","Madre de Dios",NA,"Lodge clearing, Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km. SW of Puerto Moldonado.","-69.33","-12.83",NA,NA,NA,NA,"US03008666",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1757","2020-09-12 05:00:02-03","US","US","2616939","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Schunke Vigo","1913","1967","5","3","Peru","Huánuco",NA,"Dpto. Huánuco: Prov. Pachitea, Drto. Honoria, Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km. arriba del pueblo de Tournavista o unos 20 km. arriba de la confluencia con",NA,NA,NA,NA,NA,NA,"US03008671",NA,NA,NA,NA,NA,"300","400","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1758","2020-09-12 05:00:02-03","US","US","2846493","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","E. Ancuash","440","1973","5","24","Peru","Amazonas",NA,"Department of Amazonas, Quebrada chichijam entsa, Rio Cenepa, Monte.",NA,NA,NA,NA,NA,NA,"US03008658",NA,NA,NA,NA,"US03008658_01","402",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1759","2020-09-12 05:00:02-03","US","US","2472426","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","F. M. Valverde","244","1964",NA,NA,"Ecuador","Guayas",NA,"Guayaquil and vicinity.",NA,NA,NA,NA,NA,NA,"US03008691",NA,NA,NA,NA,"US03008691_01",NA,"20","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1760","2020-09-12 05:00:02-03","US","US","537897","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. A. Samuels","s.n.","1916","5","10","Suriname",NA,NA,"Station Groningen","-55.46","5.8",NA,NA,NA,NA,"US00696285","Baer, D. F.",NA,NA,NA,"US00696285_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1761","2020-09-12 05:00:02-03","US","US","2812294","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. Gasche & J. Desplats","1032",NA,NA,NA,"Colombia","Amazônas",NA,"Com. Amazonas, rio Igaraparana (affl. rio Putumayo), corr. La Chorrera, territoire des indiens Witoto Jitomagaro, famille Kuiru (17 Km en aval de la Chorrera).",NA,NA,NA,NA,NA,NA,"US03008632",NA,NA,NA,NA,"US03008632_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1762","2020-09-12 05:00:02-03","US","US","3135937","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","M. Saldias Paz","326","1988","7","8","Bolivia","Santa Cruz",NA,"Depto. Santa Cruz, Prov. Andrés Ibañez, Urbanizacíon Monteverde, 3.5 km al SW del centro de Santa Cruz.","-63.22","-17.8",NA,NA,NA,NA,"US03008727",NA,NA,NA,NA,"US03008727_01","415",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1763","2020-09-12 05:00:02-03","US","US","2613496","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. M. Idrobo & J. Cuatrecasas","2664","1958","3","23","Colombia","Chocó",NA,"Depto. Chocó: Río Atrato, Bocas del Río Tanando.",NA,NA,NA,NA,NA,NA,"US03008639",NA,NA,NA,NA,NA,"60",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1764","2020-09-12 05:00:02-03","US","US","1231873","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","J. S. de la Cruz","3994","1923","5","10","Guyana","Barima-Waini",NA,"Wanama R., NW District","-60.25","7.75",NA,NA,NA,NA,"US00696280","Baer, D. F.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1765","2020-09-12 05:00:02-03","US","US","2669045A","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","ex herb. G. W. Prescott","181","1944","8","15","Ecuador",NA,NA,"Achote, Along Rio Yacuichaqui and trails, Prov. De Leon, Western Andes.",NA,NA,NA,NA,NA,NA,"US03008692",NA,NA,NA,NA,NA,"610","914","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1766","2020-09-12 05:00:02-03","US","US","2546324","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","R. A. Pursell, C. L. Curry & P. Kremer","8490","1967","3","21","Venezuela","Monagas",NA,"Eroded stream valley with interlacing quebradas ca. 7 km. e.s.e of Jusepin.",NA,NA,NA,NA,NA,NA,"US03008656",NA,NA,NA,NA,"US03008656_01","160",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1767","2020-09-12 05:00:02-03","US","US","604613","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","O. F. Cook & G. B. Gilbert","1432","1915","6","22","Peru",NA,NA,"Santa Ana.",NA,NA,NA,NA,NA,NA,"US03008680",NA,NA,NA,NA,NA,"900",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1768","2020-09-12 05:00:02-03","US","US","1455056","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","G. Klug","56","1929","10",NA,"Peru","Loreto",NA,"Dept. Loreto: Mishuyacu, near Iquitos.",NA,NA,NA,NA,NA,NA,"US03008677",NA,NA,NA,NA,"US03008677_01","100",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1769","2020-09-12 05:00:02-03","US","US","2895407","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","-. Couret","37","1957","4","10","Venezuela","Bolívar",NA,"El Dorado","-61.63","6.73",NA,NA,NA,NA,"US00822553","Smith, S. F., (US), NMNH",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1770","2020-09-12 05:00:02-03","US","US","2166633","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","E. L. Little Jr. & R. R. Little","9496","1945","3","2","Colombia","Caquetá",NA,"About 30 km. N. of Solano, Solano, 8 km. SE. of Tres Esquinas, on Río Caquetá below mouth of Río Orteguaza, Comisaría de Caquetá.",NA,NA,NA,NA,NA,NA,"US03008710",NA,NA,NA,NA,NA,"200",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1771","2020-09-12 05:00:02-03","US","US","3018956","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","S. F. Smith","277","1984","10","1","Peru","Madre de Dios",NA,"Primary Floodplain Plot #5, along Rio La Torre Trail, Explorer's Inn, near confluence of Rio Tambopata & Rio La Torre, 39 km. SW. of Puerto Moldanado.","-69.33","-12.83",NA,NA,NA,NA,"US03008664",NA,NA,NA,NA,"US03008664_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1772","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","-. Mexia","6435",NA,NA,NA,"Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,"US00635689","Baer, D. F.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1773","2020-09-12 05:00:02-03","US","US","2705442","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","E. Foldats","336 A","1971","5","12","Venezuela","Amazonas",NA,"Río Orinoco, between platanal and Raudal Guaharibos",NA,NA,NA,NA,NA,NA,"US00822552","Labbiente, R.",NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1774","2020-09-12 05:00:02-03","US","US","2702414","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana","L.","A. S. Barclay, P. Juajibioy & J. Gama","3618","1972","7","27","Colombia","Meta",NA,"Llanos Orientales. 12 kilometers E of Villavicencio along highway to Puerto López.",NA,NA,NA,NA,NA,NA,"US03008647",NA,NA,NA,NA,NA,"450",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
"1775","2020-09-12 05:00:02-03","US","US","1856675","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","E. P. Killip & J. Cuatrecasas","38814","1944","6","4","Colombia","Valle del Cauca",NA,"El Valle: Sabaletas, km. 29 of highway from Buenaventura to Cali.",NA,NA,NA,NA,NA,NA,"US03008717",NA,NA,NA,NA,"US03008717_01","25",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1776","2020-09-12 05:00:02-03","US","US","1998012","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","A. Fernandez","352","1950","6","14","Colombia","Chocó",NA,"Cerca al poblado, Costa del Pacifico, Depto. del Chocó: Cupica.",NA,NA,NA,NA,NA,NA,"US03008724",NA,NA,NA,NA,"US03008724_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1777","2020-09-12 05:00:02-03","US","US","1350849","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","E. P. Killip & A. C. Smith","14885","1926","11","29","Colombia","Santander",NA,"Dept. Santander: Kilometer 16, between Puerto Wilches and Puerto Santos.",NA,NA,NA,NA,NA,NA,"US03008722",NA,NA,NA,NA,NA,"110","115","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1778","2020-09-12 05:00:02-03","US","US","1987166","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","H. García Barriga","13208","1948","8","3","Colombia","Nariño",NA,"Barbacoas, Corregimiento Santander (Buenavista) a Barbacoas (Vertiente del río Telembí).",NA,NA,NA,NA,NA,NA,"US03008716",NA,NA,NA,NA,"US03008716_01","200","840","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1779","2020-09-12 05:00:02-03","US","US","1155742","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","R. S. Williams","291","1901","12","27","Bolivia",NA,NA,"Francis.",NA,NA,NA,NA,NA,NA,"US03008720",NA,NA,NA,NA,"US03008720_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1780","2020-09-12 05:00:02-03","US","US","1430159","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","E. Andre","327",NA,NA,NA,"Colombia","Magdalena",NA,"Americæ Æquinoctialis.",NA,NA,NA,NA,NA,NA,"US03008719",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1781","2020-09-12 05:00:02-03","US","US","1996105","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","R. E. Schultes & M. Villarreal","7312","1946","5","18","Colombia","Valle del Cauca",NA,"El Valle, Buenaventura: Quebrada San Joachim.",NA,NA,NA,NA,NA,NA,"US03008723",NA,NA,NA,NA,NA,"30","60","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1782","2020-09-12 05:00:02-03","US","US","1853562","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","J. Cuatrecasas","3651","1938","10","15","Colombia","Meta",NA,"Los Llanos, Río Meta: Tunupe.",NA,NA,NA,NA,NA,NA,"US03008718",NA,NA,NA,NA,"US03008718_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1783","2020-09-12 05:00:02-03","US","US","2102758","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","F. A. Barkley & J. Araque Molina","18S175","1948","8","27","Colombia","Santander",NA,"Departamento de Santander, En selvas húmedas y densas en las montañas en los alrededores de Bucaramanga.",NA,NA,NA,NA,NA,NA,"US03008721",NA,NA,NA,NA,NA,"2500",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1784","2020-09-12 05:00:02-03","US","US","USw32834","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana platycarpa","(Ruiz & Pav. ex G. Don) Warb.","-. Gutierrez","52-69",NA,NA,NA,"Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Violales",NA,NA,"platycarpa","Dicotyledonae","1",NA,NA,NA
"1785","2020-09-12 05:00:02-03","US","US","1856675","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","E. P. Killip & J. Cuatrecasas","38814","1944","6","4","Colombia","Valle del Cauca",NA,"El Valle: Sabaletas, km. 29 of highway from Buenaventura to Cali.",NA,NA,NA,NA,NA,NA,"US03008717",NA,NA,NA,NA,"US03008717_01","25",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1786","2020-09-12 05:00:02-03","US","US","1998012","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","A. Fernandez","352","1950","6","14","Colombia","Chocó",NA,"Cerca al poblado, Costa del Pacifico, Depto. del Chocó: Cupica.",NA,NA,NA,NA,NA,NA,"US03008724",NA,NA,NA,NA,"US03008724_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1787","2020-09-12 05:00:02-03","US","US","1350849","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","E. P. Killip & A. C. Smith","14885","1926","11","29","Colombia","Santander",NA,"Dept. Santander: Kilometer 16, between Puerto Wilches and Puerto Santos.",NA,NA,NA,NA,NA,NA,"US03008722",NA,NA,NA,NA,NA,"110","115","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1788","2020-09-12 05:00:02-03","US","US","1987166","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","H. García Barriga","13208","1948","8","3","Colombia","Nariño",NA,"Barbacoas, Corregimiento Santander (Buenavista) a Barbacoas (Vertiente del río Telembí).",NA,NA,NA,NA,NA,NA,"US03008716",NA,NA,NA,NA,"US03008716_01","200","840","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1789","2020-09-12 05:00:02-03","US","US","1155742","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","R. S. Williams","291","1901","12","27","Bolivia",NA,NA,"Francis.",NA,NA,NA,NA,NA,NA,"US03008720",NA,NA,NA,NA,"US03008720_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1790","2020-09-12 05:00:02-03","US","US","1430159","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","E. Andre","327",NA,NA,NA,"Colombia","Magdalena",NA,"Americæ Æquinoctialis.",NA,NA,NA,NA,NA,NA,"US03008719",NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1791","2020-09-12 05:00:02-03","US","US","1996105","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","R. E. Schultes & M. Villarreal","7312","1946","5","18","Colombia","Valle del Cauca",NA,"El Valle, Buenaventura: Quebrada San Joachim.",NA,NA,NA,NA,NA,NA,"US03008723",NA,NA,NA,NA,NA,"30","60","South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1792","2020-09-12 05:00:02-03","US","US","1853562","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","J. Cuatrecasas","3651","1938","10","15","Colombia","Meta",NA,"Los Llanos, Río Meta: Tunupe.",NA,NA,NA,NA,NA,NA,"US03008718",NA,NA,NA,NA,"US03008718_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1793","2020-09-12 05:00:02-03","US","US","2102758","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana leiocarpa","J.F. Macbr.","F. A. Barkley & J. Araque Molina","18S175","1948","8","27","Colombia","Santander",NA,"Departamento de Santander, En selvas húmedas y densas en las montañas en los alrededores de Bucaramanga.",NA,NA,NA,NA,NA,NA,"US03008721",NA,NA,NA,NA,NA,"2500",NA,"South America - Neotropics",NA,NA,NA,"Violales",NA,NA,"leiocarpa","Dicotyledonae","1",NA,NA,NA
"1794","2020-09-12 05:00:02-03","US","US","USw32834","PreservedSpecimen","Plantae","Bixaceae","Bixa","orellana","Bixa orellana platycarpa","(Ruiz & Pav. ex G. Don) Warb.","-. Gutierrez","52-69",NA,NA,NA,"Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics","Wood Sample",NA,NA,"Violales",NA,NA,"platycarpa","Dicotyledonae","1",NA,NA,NA
