"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"163","2021-03-21 19:36:24-03","UFC","EAC","62833","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Souza, E.B.; Nepomuceno, F.A.A.","2016","03",NA,"Souza, E.B.; Pereira, M.; Silvino, A.C.S.; Santos, F.D.S.; Bastos, D.","3839","2016","03","08","Brasil","Ceará","Sobral","Distrito de Taperuaba. Margem do rio Bom Jesus. Perímetro urbano","-39.952222","-4.078333","-39.952222","-4.078333","200","200","Erva, ereta 30-40 cm alt. Caules verdes, com manchas púrpuras. Folhas membranáceas aderentes. Flor com cálice verde e corola amarela.; Área de floresta ciliar degradada com presença da invasora viuvinha ou unha-do-diabo (Cryptoste","EAC0062833","EAC0062833","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-21 19:36:24-03","UFC","EAC","62835","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Souza, E.B.","2016","06",NA,"Souza, E.B.; Nepomuceno, I.V.; Fontenelle, R.O.S.; Oliveira, S.S.","4300","2016","06","30","Brasil","Ceará","Sobral","Serra da Meruoca","-40.310556","-3.634167","-40.310556","-3.634167","230","300","Subarbusto, 30-50 cm alt. Caules castanho-claros. Folhas herbáceas. Flor com cálice verde e corola amarela. Frutos imaturos verde-claros.; Área de caatinga arbórea em transição para a floresta seca, com solos areno-argilosos e afloram","EAC0062835","EAC0062835","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-21 19:36:24-03","UFC","EAC","62836","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Souza, E.B.; Nepomuceno, F.A.A.","2016","05",NA,"Souza, E.B.; Nepomuceno, F.A.A.; Araújo, F.F.; Nepomuceno, I.V.; Ramos, D.B.; Mendes, F.A.;","4056","2016","05","20","Brasil","Ceará","Sobral","Distrito de Taberuaba. Refúgio de Vida Silvestre Pedra da Andorinha","-39.9975","-4.064167","-39.9975","-4.064167","150","150","Erva, ca. 20-40 cm alt. Caules verdes. Folhas herbáceas. Flor com cálice verde e corola amarela. Estames amarelos.; Área de caatinga sobre solos arenosos, com afloramentos graníticos.","EAC0062836","EAC0062836","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-21 19:36:24-03","UFC","EAC","63628","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Lima-Verde, L.W.","2018","12","11","Chamorro, F.J.","226","2017","02","04","Brasil","Ceará","Crateús","RPPN Serra das Almas","-40.868333","-5.140278","-40.868333","-5.140278",NA,NA,"Influência de pulsos de recursos na estruturação de comunidades, abelhas e recursos florais no semiárido brasileiro.; Erva escandente. Flores amarelas. Tricomas glandulosos.; Sub-bosque.","EAC0063628","EAC0063628","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-21 19:36:24-03","UFC","EAC","39756","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Lima-Verde, L.W.","2016","09",NA,"Castro, A.S.F.","1838","2006","08","06","Brasil","Ceará","Caucaia","Jarandragoeira","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Erva, flor amarela.; Caatinga","EAC0039756","EAC0039756","Dicotyledon",NA,"Southern America",NA,NA,NA,"40484","auto",NA,NA,NA,NA,NA,NA
"168","2021-03-21 19:36:24-03","UFC","EAC","55804","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Lima-Verde, L.W.","2016","09",NA,"Linhares, K.M.E.","100","2005","03",NA,"Brasil","Ceará","Crateús","Grajaú, Serra das Almas","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,"Caatinga arbórea.","EAC0055804","EAC0055804","Dicotyledon",NA,"Southern America",NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA
"169","2021-03-21 19:36:24-03","UFC","EAC","55802","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Lima-Verde, L.W.","2016","09",NA,"Linhares, K.M.E.","78","2005","03",NA,"Brasil","Ceará","Crateús","Grajaú, Serra das Almas","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,"Caatinga arbórea.","EAC0055802","EAC0055802","Dicotyledon",NA,"Southern America",NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA
"170","2021-03-21 19:36:24-03","UFC","EAC","29987","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Lima-Verde, L.W.","2016","09",NA,"Souza, E.B.; Delprete, P.G.; Cavalcanti, F.S.","s.n.","2000","03","31","Brasil","Ceará","Jucás","Rodovia CE 282, próximo à ponte sobre o Rio Jaguar","-39.5275001525879","-6.5252799987793",NA,NA,NA,NA,"Subarbusto ereto ca. 50cm.","EAC0029987","EAC0029987","Dicotyledon",NA,"Southern America",NA,NA,NA,"30043","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-21 19:36:24-03","UFC","EAC","23148","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Lima-Verde, L.W.","2016","09",NA,"Castro, A.S.F.","s.n.","1995","07","24","Brasil","Ceará","Quixadá",NA,"-39.0153007507324","-4.97138977050781",NA,NA,NA,NA,"Subarbusto.","EAC0023148","EAC0023148","Dicotyledon",NA,"Southern America",NA,NA,NA,"41968","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-21 19:36:24-03","UFC","EAC","12666","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Lima-Verde, L.W.","2016","09",NA,"Fernandes, A.; Nunes, E.; Soares, R.P.; Figueiredo, M.A.","EAC12666","1984","06","07","Brasil","Ceará","Santa Quitéria","Serra do Quati","-40.1567001342773","-4.33194017410278",NA,NA,NA,NA,"Erva.; Mata","EAC0012666","EAC0012666","Dicotyledon",NA,"Southern America",NA,NA,NA,"62463","auto",NA,NA,NA,NA,NA,NA
"173","2021-03-21 19:36:24-03","UFC","EAC","8752","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Lima-Verde, L.W.","2016","09",NA,"Fernandes, A.; Bezerra, P.","EAC8752","1980","05","30","Brasil","Ceará","Ubajara","Chapada da Ibiapaba","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,"Subarbusto pegajoso.","EAC0008752","EAC0008752","Dicotyledon",NA,"Southern America",NA,NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:31:41-03","MBM","MBM","4030","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","Weigend, M.",NA,NA,NA,"Hatschbach, G.","17526",NA,NA,NA,"Brazil","Paraná","Antonina","Cabeceiras do Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Volúvel, crescendo ao longo de estrada. Flor verde","MBM004030","MBM004030",NA,NA,"Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:31:41-03","MBM","MBM","410345","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","Schwirkowski, P.","2016","11","05","Schwirkowski, P.","2043","2016","11","05","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, entrada de ferro, próximo à estação abandonada","-49.285556","-26.354444","-49.285556","-26.354444","360","360","Liana; urticante; flores brancas com manchas avermelhadas; fruto fusiforme; Floresta Ombrófila Densa; em paredão de pedra","MBM410345","MBM410345",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:31:41-03","MBM","MBM","4031","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","Weigend, M.",NA,NA,NA,"Hatschbach, G.","17414",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"50","50","Volúvel, flor esverdeada, clareiras da mata pluvial","MBM004031","MBM004031",NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:31:41-03","MBM","MBM","203525","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.","Weigend, M.","1998",NA,NA,"Silva, J.M.; Saldanha, J.; Saldanha, J.","1752",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Castelhanos, Rio Arraial","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Apoiante, flor esverdeada, folhas urticantes. Orla da mata","MBM203525","MBM203525",NA,NA,"Southern America",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:31:41-03","MBM","MBM","300659","PreservedSpecimen","Plantae","Loasaceae","Caiophora","scabra","Caiophora scabra","Urb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","78054","2004","10","15","Brazil","Santa Catarina","Corupá","Rod. SC-301, descida da Serra","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,NA,"MBM300659","MBM300659",NA,NA,"Southern America",NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:31:41-03","MBM","MBM","39277","PreservedSpecimen","Plantae","Loasaceae","Caiophora","scabra","Caiophora scabra","Urb.","Sleumer, H.","1958",NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","5600","1957","11","06","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"550","550","Mata Liana. Flor amarela","MBM039277","MBM039277",NA,NA,"Southern America",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:31:43-03","MBM","MBM","141107","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Romero, R.",NA,NA,NA,"Romero Castañeda, R.","10640",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM141107","MBM141107",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:31:43-03","MBM","MBM","88655","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","P. Magaña R.",NA,NA,NA,"Rico, L. .A.; et al.; et al.","489",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM088655","MBM088655",NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:31:43-03","MBM","MBM","89856","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Poston, M.",NA,NA,NA,"Stevens, W.D.; et al.; et al.","4402",NA,NA,NA,"Nicaragua",NA,NA,"Parque Nacional Volcán Masaya",NA,NA,NA,NA,NA,NA,NA,"MBM089856","MBM089856",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:31:43-03","MBM","MBM","156955","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Smith, S.F.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56610",NA,NA,NA,"Brazil","Bahia","Bom Jesus da Lapa","Rodovia para Malhada","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,"MBM156955","MBM156955",NA,NA,"Southern America",NA,NA,NA,"66899","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:31:43-03","MBM","MBM","207233","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigend, M.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","65984",NA,NA,NA,"Brazil","Bahia","Boquira","Subida paa a Torre da TELEBAHIA","-42.730598449707","-12.8231000900269",NA,NA,NA,NA,NA,"MBM207233","MBM207233",NA,NA,"Southern America",NA,NA,NA,"36950","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:31:43-03","MBM","MBM","122854","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Pinto, G.C.P.",NA,NA,NA,"Bautista, H.P.; et al.; et al.","751",NA,NA,NA,"Brazil","Bahia","Itiúba","Fazenda Experimental da EPABA","-39.8535995483398","-10.6916999816895",NA,NA,NA,NA,NA,"MBM122854","MBM122854",NA,NA,"Southern America",NA,NA,NA,"37230","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:31:43-03","MBM","MBM","173119","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigend, M.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","61897",NA,NA,NA,"Brazil","Minas Gerais","Monte Azul","Serra do Espinhaço","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,NA,"MBM173119","MBM173119",NA,NA,"Southern America",NA,NA,NA,"41110","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:31:43-03","MBM","MBM","169668","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigend, M.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","55192",NA,NA,NA,"Brazil","Bahia","Bom Jesus da Lapa","Bom Jesus da Lapa, arredores","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,"MBM169668","MBM169668",NA,NA,"Southern America",NA,NA,NA,"66899","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:31:43-03","MBM","MBM","227015","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigend, M.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67606",NA,NA,NA,"Brazil","Bahia","Boquira","Serra Geral, Serra do Brejo Grande","-42.730598449707","-12.8231000900269",NA,NA,NA,NA,NA,"MBM227015","MBM227015",NA,NA,"Southern America",NA,NA,NA,"36950","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:31:43-03","MBM","MBM","227016","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigend, M.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67778",NA,NA,NA,"Brazil","Bahia","Oliveira dos Brejinhos","Canabrava","-42.8960990905762","-12.3169002532959",NA,NA,NA,NA,NA,"MBM227016","MBM227016",NA,NA,"Southern America",NA,NA,NA,"62270","auto",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:31:43-03","MBM","MBM","22030","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigend, M.",NA,NA,NA,"Hatschbach, G.","29495",NA,NA,NA,"Brazil","Mato Grosso do Sul","Corumbá","Estrada do Gaturama","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"MBM022030","MBM022030",NA,NA,"Southern America",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:31:43-03","MBM","MBM","173117","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigend, M.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","61904",NA,NA,NA,"Brazil","Bahia","Guanambi","Rod. BR-122, 10km N de Guanambi","-42.7813987731934","-14.2232999801636",NA,NA,NA,NA,NA,"MBM173117","MBM173117",NA,NA,"Southern America",NA,NA,NA,"34300","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:31:43-03","MBM","MBM","45421","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Huber",NA,NA,NA,NA,"Lanna, J.P.; Castellanos, A.; Castellanos, A.","s.n.",NA,NA,NA,"Brazil","Bahia","Vitória da Conquista","Monte Alto","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,NA,"MBM045421","MBM045421",NA,NA,"Southern America",NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA,NA
"193","2019-08-15 09:03:46-03","UESC","UESC","2124","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M.Weigend","1995",NA,NA,"André M. de Carvalho","3948","1992","06","10","Brasil","Bahia","Bom Jesus da Lapa",NA,"-43.418098449707","-13.2550001144409",NA,NA,NA,NA,"Subarbusto viscosíssimo com ramos escandentes.","UESC0002124",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"66899","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"194","2015-09-04 16:07:51-03","MNHN","RECOLNAT_MNHN_P","P00123869","PreservedSpecimen",NA,"Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.& Gilg","Weigend",NA,NA,NA,"Schwacke, C.A.W.",NA,"1897","9","8","Brésil",NA,NA,"Sta Catharina in sylvis ad fl. Itapocu",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00123869' target='other'> <mi>dwc_moreinfo</mi></a>","P00123869","P00123869_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"12951",NA,NA
"195","2020-10-01 14:16:12-03","JBB","HEPH","24911","Amost","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Melo, JIM","2007",NA,NA,"Melo, JIM","606A,B","2007","05","11","Brasil","Rio Grande do Norte","Açu","Assu - Rio Grande do Norte - floresta Nacional de Assu.","-36.9085998535156","-5.57667016983032",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Cornales","Southern America",NA,NA,NA,"39088","auto",NA,NA,NA,NA,NA,NA
"196","2020-10-01 14:16:12-03","JBB","HEPH","24911","S","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Melo, JIM","2007",NA,NA,"Melo, JIM","606A,B","2007","05","11","Brasil","Rio Grande do Norte","Açu","Assu - Rio Grande do Norte - floresta Nacional de Assu.","-36.9085998535156","-5.57667016983032",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Cornales","Southern America",NA,NA,NA,"39088","auto",NA,NA,NA,NA,NA,NA
"197","2020-10-01 14:16:12-03","JBB","HEPH","24941","S","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Hub.","Oliveira, RC","2006",NA,NA,"Ferreira, CGT","177A,B","2006","06","23","Brasil","Rio Grande do Norte","Serra Negra do Norte","Serra Negra do Norte-RN - Estaçao Ecológica do Seridó","-37.255833","-6.579444","-37.255833","-6.579444","215","215",NA,NA,NA,"Dicotyledon","Cornales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-10-01 14:16:12-03","JBB","HEPH","24941","Extra","Plantae","Loasaceae","Mentzelia","fragilis","Mentzelia fragilis","Hub.","Oliveira, RC","2006",NA,NA,"Ferreira, CGT","177A,B","2006","06","23","Brasil","Rio Grande do Norte","Serra Negra do Norte","Serra Negra do Norte-RN - Estaçao Ecológica do Seridó","-37.255833","-6.579444","-37.255833","-6.579444","215","215",NA,NA,NA,"Dicotyledon","Cornales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-11 11:37:11-03","UFMG","BHCB","185477","PreservedSpecimen","Plantae","Loasaceae","Blumenbachia","scabra","Blumenbachia scabra","(Miers) Urb.",NA,"2017","01","21","Siriani-Oliveira, S; Cerceau, I","247","2017","01","21","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha Rebouças - sede","-45.039833","-22.722417","-45.039833","-22.722417",NA,NA,"Liana.","BHCB185477",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-03-11 09:01:09-03","URCA","HCDAL","7838","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Miranda, A.M.",NA,NA,NA,"Miranda, A.M.; et al.","HCDAL7838","2010","04","14","Brasil","Pernambuco","Ouricuri",NA,"-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,"Erva ca. 1 m de altura; caule verde; folhas membranáceas; flores com cálice verde, corola e filetes alaranjados, anteras creme, ovário ínfero esverdeado; frutos imaturos verdes; planta visguenta.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,"56078","auto",NA,NA,NA,NA,NA,NA
"201","2020-03-11 09:01:09-03","URCA","HCDAL","7839","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Miranda, A.M.","2010","08",NA,"Miranda, A.M.; Santo, F.; Silva, M.; Moraes, F.","6135","2010","04","14","Brasil","Pernambuco","Ouricuri","bota fora da mina de gipsita da Voltarantin","-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,"Erva ca. 1 m de altura; caule verde; folhas membranáceas; flores com cálice verde, corola e filetes alaranjados, anteras creme, ovário ínfero esverdeado; frutos imaturos verdes; planta visguenta.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,"56078","auto",NA,NA,NA,NA,NA,NA
"202","2020-03-11 09:01:09-03","URCA","HCDAL","4687","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Santos, L.L.","2010","10","26","Morais, A.C.A.; Santos, A.C.B.; Barros, L.M.","192","2009","07","03","Brasil","Ceará","Nova Olinda","Geotope de Nova Olinda, Mina Triunfo, Cariri.","-39.6805992126465","-7.09167003631592",NA,NA,NA,NA,"Erva; caule com tricomas; folhas alternas; flores amarelas.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,"15626","auto",NA,NA,NA,NA,NA,NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","1598690","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","Weigand, Fl.Colombia 22:25",NA,NA,NA,"Armando Dugand","Dugand G. 4412",NA,NA,NA,"Colombia","Atlántico",NA,"Ca. de la playa Miramar.",NA,NA,NA,NA,"1.00000000","20.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2012-02-29 05:11:00-03","MO","MOBOT","100149976","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.",NA,NA,NA,NA,"Max Weigend|Ch. Schwarzer|G. Brokamp|Tilo Henning","Weigend 8421","2006","4","26","Peru","Ancash",NA,"Prov. Moro, Road from Moro to Pamparomas.","-78.0566667","-9.0966666",NA,NA,"1567.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"205","2009-01-12 09:22:00-02","MO","MOBOT","100164183","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend",NA,NA,NA,"Augustus Fendler","Fendler 453",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2015-03-20 15:08:00-03","MO","MOBOT","100273918","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BONN)",NA,NA,NA,"Efraín Suclli|I. Ochoa|R. Ccopa","Suclli Montañés 3087","2008","2","25","Peru","Cusco","La Convención","Dist. Huayopata. Santa María.","-72.6288889","-13.0408333",NA,NA,"1303.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"207","2015-03-20 15:09:00-03","MO","MOBOT","100338942","PreservedSpecimen","Plantae","Loasaceae","Mentzelia","aspera","Mentzelia aspera","L.","M. Weigend (BONN)",NA,NA,NA,"Isau Huamantupa","Huamantupa Chuquimaco 8432","2007","1","2","Peru","Ica","Nazca","Dist. Nasca. Localidad Sol de Oro.","-74.85","-14.8166667",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
