"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1079","2021-02-08 12:45:08-03","UFRGS","ICN","089972","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Waechter",NA,NA,NA,"Waechter, JL","1990","11","04","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Perdida",NA,NA,"2449","Espécie ameaçada de extinção (Criticamente em perigo).; Epífito sobre licurana, em mata pluvial de beira de rio; flores (corola) brancas.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1080","2021-02-08 12:45:08-03","UFRGS","ICN","083655","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Waechter",NA,NA,NA,"Waechter, JL; et al.",NA,NA,NA,"Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Danielo",NA,NA,"2273","Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto epifítico com 2m; estípulas apicais verde-pálidas, cedo decíduas; ovário verde; corola branca; fotografada in vivo.; em blocos graníticos.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1081","2021-02-08 12:45:08-03","UFRGS","ICN","098092","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Smith, LB",NA,NA,NA,"Bresolin, A","1973","08","24","Brasil","SC","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,"Bom Retiro","200","200","808","Espécie ameaçada de extinção (Criticamente em perigo).; Epífito.; Mata.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1082","2021-02-08 12:45:08-03","UFRGS","ICN","043896","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Waechter",NA,NA,NA,"Waechter, JL","1979","01","07","Brasil","SC","Praia Grande","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,"Malacara",NA,NA,"1135","Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto epífitico (também epilítico) com até ca. 1m de altura; corola branca.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA
"1083","2021-02-08 12:45:08-03","UFRGS","ICN","042536","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Waechter","1978","09","15","Waechter, JL; Baptista","1978","08","26","Brasil","SC","Praia Grande","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,"Vila Roza",NA,NA,"927","Espécie ameaçada de extinção (Criticamente em perigo).; Arbusto epífitico; cápsulas imaturas verdes, as maduras pardas.; fundo do canyon do Malacara.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA
"1084","2020-08-26 10:50:46-03","MCN-FZBRS","HAS","47688","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Rapini, A.",NA,NA,NA,"Senna, R.M.","2008","10",NA,"Brasil","Rio Grande do Sul","Caraá","-50.435001373291","-29.7900009155273",NA,NA,"HAS0047688",NA,"Fraga, APA Municipal de Caraá",NA,NA,"1465","Arbusto apoiante, beira de floresta beira de cachoeira",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA
"1085","2020-08-26 10:50:46-03","MCN-FZBRS","HAS","28377","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Waechter, J.L.","1990","03",NA,"Brasil","Rio Grande do Sul","Torres (Mampituba - RS)",NA,NA,NA,NA,"HAS0028377",NA,"Pedra Branca",NA,NA,"2413","Epífitas sobre pinheiro, cápsulas verdes, ainda fechados na hora da coleta.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","2020-08-26 10:50:46-03","MCN-FZBRS","HAS","46503","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Molz, M.","2015","06","23","Mansan, C.","2007","03",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"HAS0046503",NA,"Solidão - Água Branca",NA,NA,"655","Interior de mato, frutos verdes e flor branca.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1087","2020-08-26 10:50:46-03","MCN-FZBRS","HAS","23455","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Waechter, J.L.","1987","11",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"HAS0023455",NA,"Florianópolis,",NA,NA,"2273","Epifíta com cerca de 2 m de altura, possui estípulas apicais verde-pálidas, cedo decíduas. Corola branca.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"1088","2020-08-26 10:50:46-03","MCN-FZBRS","HAS","11184","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Sobral, M.","1980","01",NA,"Brasil","Santa Catarina","Praia Grande","-49.9502983093262","-29.1966991424561",NA,NA,"HAS0011184",NA,"Saída do Desfiladeiro do Churriado,",NA,NA,"62","Flores brancas hexâmeras, frutos imaturos.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA
"1089","2021-04-05 12:37:37-03","UNIVASF","HVASF","4440","PreservedSpecimen","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","J.G. Carvalho-Sobrinho","2009","05","28","J.A. Siqueira Filho","2009","05","28","Brasil","Bahia","Morro do Chapéu","-41.15115","-11.47333","-41.151150","-11.473330","HVASF004440","HVASF004440_v01 HVASF004440_v02","Morrão.","1278","1278","2109","Arbusto ca. 2m alt. Flores tubulosas, alvas. Frutos imaturos verde-claros.",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1090","2021-04-05 12:37:37-03","UNIVASF","HVASF","489","PreservedSpecimen","Plantae","Rubiaceae","Hillia","cf. parasitica","Hillia cf. parasitica","Jacq.","D. Zappi","2007","05","25","J.A. Siqueira Filho","2007","04","28","Brasil","Bahia","Morro do Chapéu","-41.208083","-11.59225","-41.208083","-11.592250","HVASF000489","HVASF000489_v01","Morrão","1293","1293","1866","Arbusto ca. 70cm alt.Folhas opostas, alternas. Flores hermafroditas, tubulosas, creme, esmaecida, de antese noturna.",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"1091","2019-11-21 10:18:01-03","IBt","SP","30119","S","Plantae","Rubiaceae","Hillia","longiflora","Hillia longiflora","Sw.",NA,NA,NA,NA,"Buysman, M",NA,NA,NA,"Antilhas","Guadalupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2019-11-21 10:18:01-03","IBt","SP","110567","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","2007","06","18","Grotta, AS","1965","09","16","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"BR 2, descida de serra",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2019-11-21 10:18:01-03","IBt","SP","178679","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,"1998","04","17","Rosa, NA; Murça Pires, J","1980","11","26","Brasil","São Paulo","Santo André","-45.3","-23.75","-45.3","-23.75",NA,NA,"E.B. do Alto da Serra de Paranapiacaba","750","890","3919","Epífita a 3m de alt., flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2019-11-21 10:18:01-03","IBt","SP","194789","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","2007","06","18","Custodio Filho, A","1983","09","30","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"Estação Biológica de Boracéia","890","950","1642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2019-11-21 10:18:01-03","IBt","SP","203272","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Guerra, TP; Toledo, CB; Macedo, ICC; Custodio Filho, A","1985","03","15","Brasil","São Paulo","Salesópolis","-46.883333","-23.633333","-46.883333","-23.633333",NA,NA,"Estação Biológica de Boracéia","890","950","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2019-11-21 10:18:01-03","IBt","SP","175624","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Harley, RM; Bromley, GL; Carvalho, AM; Martinelli, G","1980","03","23","Brasil","Bahia","Barra da Estiva","-41.266667","-13.7","-41.266667","-13.7",NA,NA,"Serra do Sincorá, NW face of Serra de Ouro, to the East of the Barra da Estiva - Ituaçu road, about 9 km S of Barra da Estiva","1300","1500","20860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2019-11-21 10:18:01-03","IBt","SP","175623","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Harley, RM; Bromley, GL; Carvalho, AM; Soares Nunes, JM; Hage, JL; Santos, EB","1980","05","30","Brasil","Bahia","Morro do Chapéu","-41.2","-11.583333","-41.2","-11.583333",NA,NA,"Summit of Morro do Chapéu, c. 8 km SW of the town of Morro do Chapéu to the west of the road to Utinga","1000","1000","22773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2019-11-21 10:18:01-03","IBt","SP","184087","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,"1998","04","17","Sugiyama, M; Custodio Filho, A","1983","01","28","Brasil","São Paulo","Santo André","-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,"E.B. do Alto da Serra de Paranapiacaba","750","900","220","Arbusto 1,0m., flores creme, frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2019-11-21 10:18:01-03","IBt","SP","185047","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,"1998","04","17","Custodio Filho, A","1982","10","27","Brasil","São Paulo","Santo André","-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,"E.B. do Alto da Serra de Paranapiacaba","750","900","950","Arbusto 2m, flores amareladas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2019-11-21 10:18:01-03","IBt","SP","186504","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,"1998","04","17","Custodio Filho, A","1982","12","07","Brasil","São Paulo","Santo André","-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,"E.B. do Alto da Serra de Paranapiacaba","750","900","1123","Arbusto, flores brancas, cálice verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2019-11-21 10:18:01-03","IBt","SP","192997","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,"1998","04","17","Toledo, CB; Custodio Filho, A","1983","07","28","Brasil","São Paulo","Santo André","-46.316667","-23.783333","-46.316667","-23.783333",NA,NA,"E.B. do Alto da Serra de Paranapiacaba","750","900","19","Flor branca, trepadeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2019-11-21 10:18:01-03","IBt","SP","266109","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Farney, C; et al.","1986","09","18","Brasil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22",NA,NA,"Reserva Ecológica de Macaé de Cima, Sítio Sophronites","1100","1100","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2019-11-21 10:18:01-03","IBt","SP","225642","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","2007","06","18","Cordeiro, I; Rossi, L; Catharino, ELM; Romaniuc Neto, S","1988","10","24","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Entre Salesópolis e Caraguatatuba, estrada de manutenção do oleoduto da Petrobrás",NA,NA,"505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2019-11-21 10:18:01-03","IBt","SP","299847","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","2007",NA,NA,"Árbocz, GF; et al.","1996","05","23","Brasil","São Paulo","Queluz","-44.781667","-22.455556","-44.781667","-22.455556",NA,NA,"Margens do Rio das Cruzes",NA,NA,"2717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2019-11-21 10:18:01-03","IBt","SP","300245","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","2007",NA,NA,"Furlan, A; et al.","1994","04","15","Brasil","São Paulo","Ubatuba","-44.866667","-23.35","-44.866667","-23.35",NA,NA,"Trilha da Almada, km 13 da Rodovia Rio/Santos",NA,NA,"1411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2019-11-21 10:18:01-03","IBt","SP","300247","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","2007",NA,NA,"Goldenberg, R; et al.","1996","06","13","Brasil","São Paulo","Lavrinhas","-44.881667","-22.462778","-44.881667","-22.462778",NA,NA,"12 km ao Norte de Lavrinhas, vale do Ribeirão do Braço",NA,NA,"337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2019-11-21 10:18:01-03","IBt","SP","304150","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","2007","06","18","Leitão Filho, HF; Rodrigues, RR; Borba, EL; Faivre, Ch; Bortolotto, IM; Cardamone, RB; Borges, KH","1996","02","03","Brasil","São Paulo","Ubatuba","-45.120556","-23.389444","-45.120556","-23.389444",NA,NA,"Estrada Ubatuba - Taubaté, no sopé da serra, 3 km a frente da estação do IAC, nos limites do Parque Nacional da Serra do Mar",NA,NA,"34359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2019-11-21 10:18:01-03","IBt","SP","349148","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Costa, CB","2001",NA,NA,"Costa, CB; et al.","2001","03","11","Brasil","Rio de Janeiro","Teresópolis","-43.001111","-22.451667","-43.001111","-22.451667",NA,NA,"Parque Nacional da Serra dos Órgãos, Próximo ao alojamento dos Pesquisadores (casa 4), floresta Ombrófila Densa","1100","1100","476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2020-11-12 15:23:48-03","IBt","SP","396569","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Lopes, MMM; et al.","2006","06","05","Brasil","Bahia","Camacan","-39.565278","-15.391667","-39.565278","-15.391667",NA,NA,"RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel, beira da estrada","850","850","783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2019-11-21 10:18:01-03","IBt","SP","429561","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Almeida Scabbia, RJ","2008","10",NA,"Búgola Silva, F; Garrido, CTR; Almeida Scabbia, RJ","2008","08","28","Brasil","São Paulo","Santo André","-46.295211","-23.775042","-46.295211","-23.775042",NA,NA,"Paranapiacaba, Trilha atrás da guarita da estrada do Taquaruçu",NA,NA,"8284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2021-02-25 09:38:56-03","IBt","SP","397188","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Lopes, MMM","2006","04","09","Brasil","Bahia","Camacan","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,"597-A",NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA
"1112","2019-11-21 10:18:01-03","IBt","SP","363905","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Taylor, CM","2004",NA,NA,"Amorim, AM; et al.","2001","05","04","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,"1100","1100","3660",NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"1113","2019-11-21 10:18:01-03","IBt","SP","237305","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Taylor, CM","1997",NA,NA,"Barros, F","1990","01","27","Brasil","Ceará","Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,"Serra de Maranguape",NA,NA,"1800",NA,NA,NA,NA,NA,NA,NA,NA,"40608","auto",NA,NA,NA,NA,NA,NA
"1114","2019-11-21 10:18:01-03","IBt","SP","168051","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride Jr, JH","1982",NA,NA,"Furlan, A; Pirani, JR","1980","05","23","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Km 134 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"CFSC6106",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1115","2019-11-21 10:18:01-03","IBt","SP","144580","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride Jr, JH","1982",NA,NA,"Joly, AB; Semir, J","1972","11","02","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Km 132 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"CFSC3500",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1116","2019-11-21 10:18:01-03","IBt","SP","144551","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride Jr, JH","1982",NA,NA,"Semir, J; Sazima, M","1973","12","15","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Km 132 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"CFSC4770",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1117","2019-11-21 10:18:01-03","IBt","SP","144545","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride Jr, JH","1982",NA,NA,"Semir, J; Sazima, M","1974","02","10","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Km 132 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"CFSC4940",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1118","2019-11-21 10:18:01-03","IBt","SP","166627","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride Jr, JH","1982",NA,NA,"Menezes, NL; et al.","1980","08","23","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Km 134 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"CFSC6396",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1119","2019-11-21 10:18:01-03","IBt","SP","182883","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Menezes, NL; et al.","1979","12","18","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Km 138 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,"CFSC5833",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1120","2019-11-21 10:18:01-03","IBt","SP","298454","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Rapini, A; et al.","1996","05","24","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Serra do Cipó",NA,NA,"133",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1121","2019-11-21 10:18:01-03","IBt","SP","154365","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Kirkbride Jr, JH","1982",NA,NA,"Giulietti, AM; et al.","1978","07","05","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Serra do Cipó",NA,NA,"CFSC5528",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1122","2019-11-21 10:18:01-03","IBt","SP","293190","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Campos, MTVA","1994",NA,NA,"Campos, MTVA; Souza, EDP","1993","11","21","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Serra do Cipó, estrada MG-010 ca. de 400m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro, Segundo Capão W da rodovia",NA,NA,"CFSC13536",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1123","2019-11-21 10:18:01-03","IBt","SP","250253","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Hatschbach, G","1989",NA,NA,"Nicolack, V; Santos, LC","1989","08","29","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Rod. BR-277, Viaduto dos Padres",NA,NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"1124","2019-11-21 10:18:01-03","IBt","SP","11504","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","1998","04","17","s.col.","1903","03","13","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Descida para Monte Sonata.",NA,NA,"s.n.","Arbusto em capão, quase mata.",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"1125","2019-11-21 10:18:01-03","IBt","SP","266108","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.",NA,NA,NA,NA,"Costa, J","1990","06","20","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Reserva Ecológica de Macaé de Cima",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"1126","2019-11-21 10:18:01-03","IBt","SP","41645","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","2007","06","18","Gehrt, A","1939","09","06","Brasil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Pedra Grande, mirante",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"1127","2019-11-21 10:18:01-03","IBt","SP","335662","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Anunciação, EA","1999","01",NA,"Sampaio, PSP; Martins, SE; Lima, ES","1998","12","10","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Guaratuba, Fazenda Três Marias, estrada da captação",NA,NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"1128","2019-11-21 10:18:01-03","IBt","SP","162505","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","1998","03","25","Custodio Filho, A; Muniz, CFS","1979","08","22","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Ilha do Cardoso",NA,NA,"162",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"1129","2019-11-21 10:18:01-03","IBt","SP","185652","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","1989","12","26","Barros, F","1982","03","10","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Ilha do Cardoso",NA,NA,"692",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"1130","2019-11-21 10:18:01-03","IBt","SP","245408","S","Plantae","Rubiaceae","Hillia","parasitica","Hillia parasitica","Jacq.","Jung Mendaçolli, SL","1994","05","23","Barros, F","1990","09","13","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Ilha do Cardoso, Estrada para a turbina",NA,NA,"1926",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
