"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"475","2019-07-02 15:54:48-03","UEM","HUEM","23240","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L.M.Garcia","2010","11","07",NA,"Brasil",NA,NA,"Arbórea, cerca de 5,0 m altura; frutos imaturos de coloração verde; Floresta Estacional Semidecidual","HUEM000000373",NA,NA,"Griseb.","L.M.Garcia","413","Paraná","Maringá","fazenda do CESUMAR, Interior da mata, próximo a margem do córrego Morangueiro","-51.866111","-23.34",NA,NA,NA,"HUEM000000373","2014","-51.866111","-23.34","07",NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-07-02 15:54:48-03","UEM","HUEM","8268B","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","E.M. Francisco","1999","09","29",NA,"Brasil",NA,NA,"Árvore 4m, botões florais verdes, presença de espinhos.","HUEM000000110",NA,NA,"Griseb.","Rosseto, E.F.S. in dup. FUEL","16","Paraná","Sertanópolis","Sítio Maria Cristina","-51.040428","-23.057533",NA,NA,NA,"HUEM000000110","2010","-51.040428","-23.057533","01","01",NA,NA,NA,NA,NA,NA,NA
"477","2019-07-02 15:54:48-03","UEM","HUEM","23433","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","L.M.Garcia","2011","10","28",NA,"Brasil",NA,NA,"arbórea escandente, cerca de 5,0 m de altura; frutos imaturos de coloração verde. Margem esquerda do córrego.","HUEM000000113",NA,NA,"Griseb.","L.M.Garcia","504","Paraná","Astorga","Sítio São Pedro,, córrego Água do Içara","-53.655833","-23.164167",NA,NA,NA,"HUEM000000113","2016","-53.655833","-23.164167","06",NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-12-17 17:06:58-03","UEM","HUEM","20504","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Souza, VC","2004","01","13",NA,"Brasil",NA,NA,"Arvoreta, 2 - 3 m de altura. Frutos alvos, translúcidos.","HUEM000000107",NA,NA,"Griseb.","Maria Lenise Silva Guedes","29669","Paraná","Leópolis","Estrada para o Distrito de Primavera, Beira de mata ciliar do Rio Tangará.","-50.7510986328125","-23.0799999237061",NA,NA,NA,"HUEM000000107","2020",NA,NA,"12","03","22638","auto",NA,NA,NA,NA,NA
"479","2020-11-04 17:28:20-03","UEM","HUEM","1171","S","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Ma.C.Souza; e col.","1986","11","23",NA,"Brasil",NA,NA,"Arbusto formando um emaranhado com outras plantas; cresce á margem do rio.","HUEM000027341",NA,NA,"Griseb.","Farney & Rossetto","2464","Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"2018",NA,NA,"07","12","18063","auto",NA,NA,NA,NA,NA
"480","2020-11-12 16:58:39-03","UEL","FUEL","34914","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lovato, MC; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","1","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,"2010","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-11-12 16:58:39-03","UEL","FUEL","34915","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lovato, MC; et al.","2003","03","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","2","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,"2010","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-11-12 16:58:39-03","UEL","FUEL","34916","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Estevan, DA; et al.","2003","04","15",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","279","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,"2010","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-11-12 16:58:39-03","UEL","FUEL","35990","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lovato, MC; et al.","2003","10","06",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","314","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,"2010","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-11-12 16:58:39-03","UEL","FUEL","36045","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Lovato, MC; et al.","2003","11","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","357","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833",NA,NA,NA,NA,"2010","-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-11-12 16:58:39-03","UEL","FUEL","42494","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Marestoni, TM; Cervigne, NS; Francisco, EM","2007","09","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","55","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,"2010","-51.701667","-22.688333","11","29",NA,NA,NA,NA,NA,NA,NA
"486","2020-11-12 16:58:39-03","UEL","FUEL","34289","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Ferreira, JA; et al.","2002","10","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Alvorada do Sul","Fazenda São José","-51.2310981750488","-22.7803001403809",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"487","2020-11-12 16:58:39-03","UEL","FUEL","30274","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Pavão, OC","2000","09","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"488","2020-11-12 16:58:39-03","UEL","FUEL","42690","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM","2004","01","20",NA,"Brasil",NA,NA,NA,"OK","Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","49","Paraná","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"489","2020-11-12 16:58:39-03","UEL","FUEL","27567","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Ferreira, JA; Francisco, EM; Pavão, OC","2000","03","09",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Bela Vista do Paraíso","Fazenda Conquista","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"490","2020-11-12 16:58:39-03","UEL","FUEL","20520","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco das Chagas e Silva; Soares-Silva, LH","1995","10","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"491","2020-11-12 16:58:39-03","UEL","FUEL","30275","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Pavão, OC","1999","09","21",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"492","2020-11-12 16:58:39-03","UEL","FUEL","30278","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alves, J; et al.","1999","05","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Califórnia","Sítio Santa Maria","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"11662","auto",NA,NA,NA,NA,NA
"493","2020-11-12 16:58:39-03","UEL","FUEL","24683","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Cavalheiro, AL; et al.","1999","03","23",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","40","Paraná","Congonhinhas","Recanto das Amoreiras-Beira Rio Congonhinhas, Beira Rio Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA
"494","2020-11-12 16:58:39-03","UEL","FUEL","23778","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Alves, J","1999","02","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Congonhinhas","Recanto dos Amores-beira do Rio Congonhas, beira do Rio Congonhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA
"495","2020-11-12 16:58:39-03","UEL","FUEL","23841","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Cavalheiro, AL; et al.","1998","10","21",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Congonhinhas","Rio Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA
"496","2020-11-12 16:58:39-03","UEL","FUEL","27568","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pavão, OC; et al.","2000","10","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"497","2020-11-12 16:58:39-03","UEL","FUEL","51775","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox bicornutus","Souza, VC","2004","01","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","(Schinz & Autran) Botta","Gus, DS","29669","Paraná","Leópolis","Estrada para o Distrito de Primavera, beira da mata ciliar","-50.7510986328125","-23.0799999237061",NA,NA,"bicornutus",NA,"2010",NA,NA,"07","16","22638","auto",NA,NA,NA,NA,NA
"498","2020-11-12 16:58:39-03","UEL","FUEL","27569","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pavão, OC; et al.","1999","10","26",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Leópolis","Mata ciliar do Rio Tangará","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"499","2020-11-12 16:58:39-03","UEL","FUEL","30272","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Pavão, OC; Gonçalves, OM","1999","11","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","4","Paraná","Leópolis","Sítio São Francisco","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA
"500","2020-11-12 16:58:39-03","UEL","FUEL","9400","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco das Chagas e Silva","1991","09","19",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","1428","Paraná","Londrina","Floresta dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"501","2020-11-12 16:58:39-03","UEL","FUEL","35000","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Bianchini, E; Papolo, RS",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"502","2020-11-12 16:58:39-03","UEL","FUEL","20135","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco das Chagas e Silva","1994","09","01",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","1803","Paraná","Londrina","P.E. Mata dos Godoy, margem esq. rio, final trans., final trans. 2 margem esq. rio E. Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"503","2020-11-12 16:58:39-03","UEL","FUEL","27686","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Estevan, DA; Kranz, WM; et al.","2000","09","19",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","161","Paraná","Londrina","Recanto Beija-flor, vale do ribeirão Cafezal, flor. Vale do Ribeirão Cafezal","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"504","2020-11-12 16:58:39-03","UEL","FUEL","31629","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; et al.","2002","03","15",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Primeiro de Maio","Fazenda Santa Rosa","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"505","2020-11-12 16:58:39-03","UEL","FUEL","27098","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Cavalheiro, AL; et al.","1999","11","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","159","Paraná","Primeiro de Maio","Sítio Barra Bonita","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA
"506","2020-11-12 16:58:39-03","UEL","FUEL","25277","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Tomé, MVF","1994","08","10",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","121","Paraná","Santa Mariana","Mata da Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA
"507","2020-11-12 16:58:39-03","UEL","FUEL","30276","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Pavão, OC; Alves, J","2000","09","24",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Santo Antônio do Paraíso","Recanto das Amoreiras","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"24994","auto",NA,NA,NA,NA,NA
"508","2020-11-12 16:58:39-03","UEL","FUEL","21195","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Souza, LRM","1997","12","09",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Santo Antônio do Paraíso","Recanto dos Amores-Beira do Rio Congonhas, Beira do Rio Congonhas","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,"2010",NA,NA,"07","23","24994","auto",NA,NA,NA,NA,NA
"509","2020-11-12 16:58:39-03","UEL","FUEL","30277","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Alves, J; et al.","1999","02","10",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Sertaneja","Fazenda Tangará","-50.8382987976074","-23.0368995666504",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"31896","auto",NA,NA,NA,NA,NA
"510","2020-11-12 16:58:39-03","UEL","FUEL","30273","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; Pavão, OC; Gonçalves, OM","1999","11","08",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Sertaneja","Fazenda Tangará","-50.8382987976074","-23.0368995666504",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"31896","auto",NA,NA,NA,NA,NA
"511","2020-11-12 16:58:39-03","UEL","FUEL","30271","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, EM; et al.","1999","09","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","16","Paraná","Sertanópolis","Sítio Maria Cristina","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"512","2020-11-12 16:58:39-03","UEL","FUEL","30270","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Pavão, OC","1999","09","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Griseb.","Rossetto, EFS","s.n.","Paraná","Sertanópolis","Sítio Maria Cristina","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA
"513","2019-11-01 14:51:48-03","UnB","UB","147017","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Francisco, EM","1999","09","21","Southern America","Brasil",NA,NA,"Frutos verdes imaturos.; Borda da mata.",NA,"Dicotyledoneae",NA,"Schinz & Autran","Andrade, SF","s.n.30275","Paraná ","Bela Vista do Paraíso","Fazenda Horizonte.","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"2000",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"514","2019-05-06 11:51:41-03","UFU","HUFU","24849","S","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Francisco, E.M.; Pavão, O.C.","2000","09","25",NA,"Brasil",NA,NA,"Árvore, ca. 6 m. Frutos verdes imaturos.; Borda da mata.","HUFU00000333",NA,NA,"Schinz","Andrade, S.F.","s.n.","Paraná","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"515","2019-05-06 11:51:41-03","UFU","HUFU","29904","S","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Ferreira, J.A.; Francisco, E.M. & Pavão, O.C.","2000","03","09",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m. Frutos verdes.","HUFU00000334",NA,NA,"Schinz","Andrade, S.F.","s.n.","Paraná","Bela Vista do Paraíso","Fazenda Conquista","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"2000",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"516","2020-12-17 22:32:54-03","UFSC","FLOR","2811","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Smith, L.B.; Klein, R.M.","1964","12","18",NA,"Brasil",NA,NA,"4m altura Habitat: floresta","FLOR0002811",NA,"Caryophyllales","Griseb.","Guedes, M.L.S.","14119","Santa Catarina","Itapiranga","Above rio Uruguai, Barra do Macaco Branco.","-53.766667","-27.166667","150","150",NA,"FLOR0002811","2020","53º46'W","27º10'S","12","03",NA,NA,NA,NA,NA,NA,NA
"517","2020-08-20 20:38:21-03","UFSC","FLOR","45402","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Francisco, E.M.; Pavão, O.C.","2000","09","25",NA,"Brasil",NA,NA,"Hábito árvore, Frutos verdes imaturos, 6m altura","FLOR0045402",NA,"Caryophyllales","Griseb.","Andrade, S.F.","s.n.","Paraná","Bela Vista do Paraíso","Fazenda Cascata.","-51.190601348877","-22.9967002868652",NA,NA,NA,"FLOR0045402","2000",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"518","2020-08-20 20:38:21-03","UFSC","FLOR","45343","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Ferreira, J.A.; Francisco, E.M. & Pavão, O.C.","2000","03","09",NA,"Brasil",NA,NA,"arvoreta, 3m altura, frutos verdes","FLOR0045343",NA,"Caryophyllales","Griseb.","Andrade, S.F.","s.n.","Paraná","Bela Vista do Paraíso","Fazenda conquista.","-51.190601348877","-22.9967002868652",NA,NA,NA,"FLOR0045343","2000",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"519","2020-12-17 22:32:54-03","UFSC","FLOR","60971","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","Souza, V.C.","2004","01","13",NA,"Brasil",NA,NA,"Arvoreta, 2-3m alt, frutos alvos, translucidos Habitat: Beira de mata do Rio Tangará","FLOR0060971",NA,"Caryophyllales","Griseb.","Guedes, M.L.S.","29669","Paraná","Leópolis","Estrada para o distrito de Primavera.","-50.7510986328125","-23.0799999237061",NA,NA,NA,"FLOR0060971","2020",NA,NA,"12","03","22638","auto",NA,NA,NA,NA,NA
"520","2021-03-04 15:42:45-03","IF","SPSF","26000","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","A.L.Cavalheiro","1998","10","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Caryophyllales","Griseb.","M.L.S. Guedes",NA,"PR","Congoinhas","rio Congoinhas",NA,NA,NA,NA,NA,NA,"2020",NA,NA,"12","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"521","2021-03-04 15:42:45-03","IF","SPSF","33329","PreservedSpecimen","Plantae","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus praecox","O.S.Ribas","2003","12","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata estacional semidecidua&nf;;",NA,"Magnoliophyta","Caryophyllales",NA,NA,"5693","PR","Sao Pedro do Ivai","fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16604","auto","Magnoliopsida",NA,NA,NA,NA
"522","2021-02-08 12:31:30-03","UFRGS","ICN","045874","S","Plantae","Achatocarpaceae","Achatocarpus","bicornutus","Achatocarpus bicornutus","Pedersen, TM","1971","09","10","América do Sul","Argentina",NA,NA,"Tree-like about 4 m, decidous, woodland","ICN00028875","Dicotyledon",NA,"Schinz & Autran",NA,"s.n.","Corrientes","Concepción","Carambola",NA,NA,NA,NA,NA,"ICN00028875 ICN00028875_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
