"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"478","2020-12-21 16:24:40-03","MBM","MBM","121256","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Harley, R.M.; et al.; et al.","s.n.","1984","11","26","Southern America","Brazil",NA,NA,NA,"MBM121256",NA,NA,NA,"(Spreng.) Müll. Arg.","Minas Gerais","Francisco Sá, na estrada para Grão-Mogol","-43.4883003234863","-16.4757995605469","MBM121256","Cordeiro, I.","Francisco Sá",NA,NA,NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA
"479","2020-12-21 16:24:40-03","MBM","MBM","187913","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","64227","1996","01","16","Southern America","Brazil",NA,NA,NA,"MBM187913",NA,NA,NA,"(Spreng.) Müll. Arg.","Minas Gerais","Serra do Cabral","-44.1721992492676","-17.7574996948242","MBM187913","Allem, A.C.","Joaquim Felício",NA,NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"480","2020-12-21 16:24:40-03","MBM","MBM","256311","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Trameirão Neto, E.","2177","1996","11","03","Southern America","Brazil",NA,NA,NA,"MBM256311",NA,NA,NA,"(Spreng.) Müll. Arg.","Minas Gerais","Nova Ponte","-47.6747016906738","-19.1525001525879","MBM256311","Rodrigues, A.S.","Nova Ponte",NA,NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA
"481","2020-12-21 16:24:40-03","MBM","MBM","37446","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Hatschbach, G.; et al.; et al.","37137","1975","09","25","Southern America","Brazil",NA,NA,NA,"MBM037446",NA,NA,NA,"(Spreng.) Müll. Arg.","Minas Gerais","3km S do Córrego do Jacu","-48.9241981506348","-19.3071994781494","MBM037446","Allem, A.C.","Prata",NA,NA,NA,NA,NA,NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA
"482","2020-12-21 16:24:40-03","MBM","MBM","16436","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Hatschbach, G.","21563","1969","05","19","Southern America","Brazil",NA,NA,NA,"MBM016436",NA,NA,NA,"(Spreng.) Müll. Arg.","Paraná","Fazenda Lagoa","-52.6049995422363","-23.6632995605469","MBM016436","Allem, A.C.","Cianorte",NA,NA,NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA
"483","2020-12-21 16:24:40-03","MBM","MBM","1507","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Hatschbach, G.","14237","1966","04","18","Southern America","Brazil",NA,NA,NA,"MBM001507",NA,NA,NA,"(Spreng.) Müll. Arg.","Paraná","Fazenda Lagoa","-52.6049995422363","-23.6632995605469","MBM001507","Allem, A.C.","Cianorte",NA,NA,NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA
"484","2020-12-21 16:24:40-03","MBM","MBM","185998","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Cordeiro, J.; Deodato, F.; Deodato, F.","1259","1995","12","07","Southern America","Brazil",NA,NA,NA,"MBM185998",NA,NA,NA,"(Spreng.) Müll. Arg.","Paraná","Rio Açungui, Jacaré","-49.3478012084961","-25.2199993133545","MBM185998","Allem, A.C.","Itaperuçu",NA,NA,NA,NA,NA,NA,NA,NA,"36235","auto",NA,NA,NA,NA,NA
"485","2020-12-21 16:24:40-03","MBM","MBM","156450","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","58388","1992","12","02","Southern America","Brazil",NA,NA,NA,"MBM156450",NA,NA,"tripartita","(Spreng.) Müll. Arg.","Goiás","Alto Paraíso,rodovia para Colinas do Sul, Rio das Cobras","-47.5099983215332","-14.1324996948242","MBM156450","Allem, A.C.","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA
"486","2020-12-21 16:24:40-03","MBM","MBM","320894","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","Hoehne, W.","s.n.","1951","11","27","Southern America","Brazil",NA,NA,"Arbusto do cerrado.","MBM320894",NA,NA,"tripartita","(Spreng.) Müll.Arg.","São Paulo","Bairro Serraial, Sítio do sr. Orlando Da Valle.","-48.1699981689453","-21.7900009155273","MBM320894","Hoehne, W.","Araraquara",NA,NA,NA,NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA
"487","2020-12-21 16:24:40-03","MBM","MBM","140511","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","Arbo, M.M.; et al.; et al.","3709","1990","02","05","Southern America","Brazil",NA,NA,NA,"MBM140511",NA,NA,"tripartita","(Spreng.) Müll. Arg.","Goiás","Arredores de Colinas do Sul","-48.0783004760742","-14.1513996124268","MBM140511","Schinini, A.","Colinas do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"58154","auto",NA,NA,NA,NA,NA
"488","2020-12-21 16:24:40-03","MBM","MBM","156447","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tripartita","Manihot tripartita tripartita","Barbosa, M.E.","58403","1992","12","04","Southern America","Brazil",NA,NA,NA,"MBM156447",NA,NA,"tripartita","(Spreng.) Müll. Arg.","Goiás","Rod. BR-020, próximo ao km 45","-47.614200592041","-15.4527997970581","MBM156447","Allem, A.C.","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,"61159","auto",NA,NA,NA,NA,NA
"489","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835539","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.",NA,"1967","10","11",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835539' target='other'> <mi>dwc_moreinfo</mi></a>","P04835539",NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso","6km S of Xavantina R & A TRANSECT).",NA,NA,"P04835539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6721",NA,NA
"490","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835545","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Allem, A.",NA,"1976","12","20",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835545' target='other'> <mi>dwc_moreinfo</mi></a>","P04835545",NA,NA,NA,"(Spreng.) Müll.Arg.","Goiás","30 km ao Norte de Cristalina- 60 ; BR -040.",NA,NA,"P04835545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"488 A",NA,NA
"491","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835562","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835562' target='other'> <mi>dwc_moreinfo</mi></a>","P04835562",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,"Brésil.",NA,NA,"P04835562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13202",NA,NA
"492","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835563","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Gaudichaud",NA,"1833","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835563' target='other'> <mi>dwc_moreinfo</mi></a>","P04835563",NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso",NA,NA,NA,"P04835563_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"236",NA,NA
"493","2015-09-05 08:07:30-03","MNHN","RECOLNAT_MNHN_P","P04844027","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Claussen, P.",NA,"1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04844027' target='other'> <mi>dwc_moreinfo</mi></a>","P04844027",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04844027_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"752",NA,NA
"494","2015-09-26 22:44:08-03","MNHN","RECOLNAT_MNHN_P","P00648644","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648644' target='other'> <mi>dwc_moreinfo</mi></a>","P00648644",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,"Province de Bahia.",NA,NA,"P00648644_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3224",NA,NA
"495","2015-09-25 17:58:12-03","MNHN","RECOLNAT_MNHN_P","P00648645","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648645' target='other'> <mi>dwc_moreinfo</mi></a>","P00648645",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,"Province de Bahia.",NA,NA,"P00648645_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3224",NA,NA
"496","2015-09-25 17:33:05-03","MNHN","RECOLNAT_MNHN_P","P00648646","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Pohl, J.E.",NA,NA,NA,NA,NA,"Brasilia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648646' target='other'> <mi>dwc_moreinfo</mi></a>","P00648646",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,"Cap Goyaz ad Rio dos Peixes.",NA,NA,"P00648646_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2207",NA,NA
"497","2015-09-25 17:10:52-03","MNHN","RECOLNAT_MNHN_P","P00648647","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Hassler, E.",NA,"1901",NA,NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648647' target='other'> <mi>dwc_moreinfo</mi></a>","P00648647",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,"Iter ad Paraguariam septentrionalem. In regione cursus superioris fluminis Apa.","-57.52975","-22.18006","P00648647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7955",NA,NA
"498","2015-09-25 14:03:32-03","MNHN","RECOLNAT_MNHN_P","P00648648","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Hassler, E.",NA,"1901",NA,NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00648648' target='other'> <mi>dwc_moreinfo</mi></a>","P00648648",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,"Iter ad Paraguariam septentrionalem. In regione cursus superioris fluminis Apa.","-57.52975","-22.18006","P00648648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7955",NA,NA
"499","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835426","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835426' target='other'> <mi>dwc_moreinfo</mi></a>","P04835426",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04835426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835480","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Loefgren",NA,"1973","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835480' target='other'> <mi>dwc_moreinfo</mi></a>","P04835480",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,NA,NA,NA,"P04835480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16658",NA,NA
"501","2018-01-03 13:40:07-02","MNHN","RECOLNAT_MNHN_P","P04835481","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835481' target='other'> <mi>dwc_moreinfo</mi></a>","P04835481",NA,NA,NA,"(Spreng.) Müll.Arg.","Rio de Janeiro",NA,NA,NA,"P04835481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2015-09-05 07:04:27-03","MNHN","RECOLNAT_MNHN_P","P04835483","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Blanchet",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835483' target='other'> <mi>dwc_moreinfo</mi></a>","P04835483",NA,NA,NA,"(Spreng.) Müll.Arg.","Bahia",NA,NA,NA,"P04835483_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3324",NA,NA
"503","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835559","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Philcox, D.|Ramos, J.|Souza, R.",NA,"1967","11","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835559' target='other'> <mi>dwc_moreinfo</mi></a>","P04835559",NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso","km 274, Xavantina-Cachimbo road.",NA,NA,"P04835559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3019",NA,NA
"504","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835547","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835547' target='other'> <mi>dwc_moreinfo</mi></a>","P04835547",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04835547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835548","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835548' target='other'> <mi>dwc_moreinfo</mi></a>","P04835548",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,NA,NA,NA,"P04835548_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835549","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835549' target='other'> <mi>dwc_moreinfo</mi></a>","P04835549",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04835549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835550","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835550' target='other'> <mi>dwc_moreinfo</mi></a>","P04835550",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais","[St. Eloir].",NA,NA,"P04835550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835551","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835551' target='other'> <mi>dwc_moreinfo</mi></a>","P04835551",NA,NA,NA,"(Spreng.) Müll.Arg.","Rio de Janeiro",NA,NA,NA,"P04835551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835552","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835552' target='other'> <mi>dwc_moreinfo</mi></a>","P04835552",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04835552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835554","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835554' target='other'> <mi>dwc_moreinfo</mi></a>","P04835554",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,NA,NA,NA,"P04835554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835555","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Loefgren",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835555' target='other'> <mi>dwc_moreinfo</mi></a>","P04835555",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,NA,NA,NA,"P04835555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1030",NA,NA
"512","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835556","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Philcox, D.|Bertoldo, J.|Fereira, A.",NA,"1967","11","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835556' target='other'> <mi>dwc_moreinfo</mi></a>","P04835556",NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso","C 1km W of km 247 Xavantina - Cachimbo road.",NA,NA,"P04835556_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3283",NA,NA
"513","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835557","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Philcox, D.",NA,"1968","1","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835557' target='other'> <mi>dwc_moreinfo</mi></a>","P04835557",NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso","km 241, Xavantina-Cachimbo road.",NA,NA,"P04835557_01",NA,NA,"580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3898",NA,NA
"514","2015-09-05 07:04:28-03","MNHN","RECOLNAT_MNHN_P","P04835540","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.",NA,"1967","10","6",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835540' target='other'> <mi>dwc_moreinfo</mi></a>","P04835540",NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso","Ca 1 km of Expedirion Base camp.","-51.76667","-12.81667","P04835540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6674",NA,NA
"515","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835558","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Philcox, D.|Fereira, A.",NA,"1968","1","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835558' target='other'> <mi>dwc_moreinfo</mi></a>","P04835558",NA,NA,NA,"(Spreng.) Müll.Arg.","Mato Grosso","km 241, Xavantina-Cachimbo road.","-51.76667","-12.81667","P04835558_01",NA,NA,"580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3899",NA,NA
"516","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835564","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835564' target='other'> <mi>dwc_moreinfo</mi></a>","P04835564",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04835564_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18476 a",NA,NA
"517","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835565","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glaziou, A.",NA,"1893","11","18",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835565' target='other'> <mi>dwc_moreinfo</mi></a>","P04835565",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais","Entre Santa Luia et Piedade.",NA,NA,"P04835565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20484",NA,NA
"518","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835566","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glaziou",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835566' target='other'> <mi>dwc_moreinfo</mi></a>","P04835566",NA,NA,NA,"(Spreng.) Müll.Arg.","Rio de Janeiro",NA,NA,NA,"P04835566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13201",NA,NA
"519","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835567","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835567' target='other'> <mi>dwc_moreinfo</mi></a>","P04835567",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais","Brésil (Minas).",NA,NA,"P04835567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18476",NA,NA
"520","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835569","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Glaziou, A.",NA,"1894","11","12",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835569' target='other'> <mi>dwc_moreinfo</mi></a>","P04835569",NA,NA,NA,"(Spreng.) Müll.Arg.",NA,"Goyaz: Haut du Morro das Melancias, au bord nord de lo splendidi valèe du Rio Paranauá.",NA,NA,"P04835569_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22139",NA,NA
"521","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835570","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835570' target='other'> <mi>dwc_moreinfo</mi></a>","P04835570",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04835570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"752",NA,NA
"522","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835573","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Claussen",NA,"1863","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835573' target='other'> <mi>dwc_moreinfo</mi></a>","P04835573",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04835573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353",NA,NA
"523","2016-03-09 18:11:31-03","MNHN","RECOLNAT_MNHN_P","P04835575","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","tripartita","Manihot tripartita","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835575' target='other'> <mi>dwc_moreinfo</mi></a>","P04835575",NA,NA,NA,"(Spreng.) Müll.Arg.","Minas Gerais",NA,NA,NA,"P04835575_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"752 bis",NA,NA
