"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber"
"241","2020-12-21 16:35:06-03","MBM","MBM","127857","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Ribas, O.S.; Basílio, T.M.M.; Basílio, T.M.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Encantadas","-48.5092010498047","-25.5200004577637",NA,NA,"MBM127857","MBM127857",NA,NA,"7","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:35:06-03","MBM","MBM","49754","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Brade, A.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,"MBM049754","MBM049754",NA,NA,"1673","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:35:06-03","MBM","MBM","219633","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Reinert; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Pontal do Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,"MBM219633","MBM219633",NA,NA,"74","Southern America",NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:35:06-03","MBM","MBM","24621","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Ribas, O.S.","Fromm, E.; et al.; et al.",NA,NA,NA,"Brazil","Rio de Janeiro","Arraial do Cabo","Rod. BR-05, próximo de Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"MBM024621","MBM024621",NA,NA,"1329","Southern America",NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:35:06-03","MBM","MBM","313058","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Rinnert, C.H.","2002",NA,NA,"Brazil","Santa Catarina","Camboriú","Taquarinhas, Balneário Camboriú","-48.6543998718262","-27.0252990722656",NA,NA,"MBM313058","MBM313058",NA,NA,"296","Southern America",NA,NA,NA,NA,"19854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:35:06-03","MBM","MBM","202849","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, M.L.","Souza, M.L.",NA,NA,NA,"Brazil","Santa Catarina","Garuva","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"MBM202849","MBM202849",NA,NA,"1203","Southern America",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:35:06-03","MBM","MBM","202850","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, M.L.","Souza, M.L.",NA,NA,NA,"Brazil","Santa Catarina","Garuva","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"MBM202850","MBM202850",NA,NA,"1204","Southern America",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:35:06-03","MBM","MBM","61525","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Landrum, L.R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Cabeçudas","-48.6618995666504","-26.9078006744385",NA,NA,"MBM061525","MBM061525",NA,NA,"2478","Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:35:06-03","MBM","MBM","202853","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, M.L.","Souza, M.L.",NA,NA,NA,"Brazil","Santa Catarina","Jaraguá do Sul","Jaraguá do Sul","-49.0666999816895","-26.4860992431641",NA,NA,"MBM202853","MBM202853",NA,NA,"1205","Southern America",NA,NA,NA,NA,"33840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:35:06-03","MBM","MBM","133690","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Silva, J.M.",NA,NA,NA,"Brazil","Santa Catarina","Penha","Armação","-48.6458015441895","-26.7693996429443",NA,NA,"MBM133690","MBM133690",NA,NA,"665","Southern America",NA,NA,NA,NA,"9872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:35:06-03","MBM","MBM","64072","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Ribas, O.S.","Prance, G.T.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,"MBM064072","MBM064072",NA,NA,"6938","Southern America",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:35:06-03","MBM","MBM","299335","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Chiea, S.A.C.","Simão-Bianchini, R.","1994","11","19","Brazil","São Paulo","Caraguatatuba","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,"MBM299335","MBM299335",NA,NA,"638","Southern America",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:35:06-03","MBM","MBM","189389","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Souza, V.C.","Nagamura, J.C.S.",NA,NA,NA,"Brazil","São Paulo","Santos","Santos","-46.3300018310547","-23.9599990844727",NA,NA,"MBM189389","MBM189389",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:35:06-03","MBM","MBM","226071","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Wurdack, J.J.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM226071",NA,NA,NA,"149","Southern America",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:35:06-03","MBM","MBM","226075","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Wurdack, J.J.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Matinhos","Sertãozinho","-48.5428009033203","-25.8174991607666",NA,NA,"MBM226075",NA,NA,NA,"366","Southern America",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:35:06-03","MBM","MBM","226065","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Motta, J.T.","Motta, J.T.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Tagaçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM226065",NA,NA,NA,"1629","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:35:06-03","MBM","MBM","226068","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Wurdack, J.J.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Morretes","Centro de Pesquisa Experimental (CPE)","-48.834400177002","-25.476900100708",NA,NA,"MBM226068",NA,NA,NA,"9334","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:35:06-03","MBM","MBM","29719","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ipanema","-48.5092010498047","-25.5200004577637",NA,NA,"MBM029719","MBM029719",NA,NA,"33699","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:35:06-03","MBM","MBM","108980","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Souza, W.S.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Farol","-48.5092010498047","-25.5200004577637",NA,NA,"MBM108980","MBM108980",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:35:06-03","MBM","MBM","65466","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Rio Almeida","-48.5092010498047","-25.5200004577637",NA,NA,"MBM065466","MBM065466",NA,NA,"42670","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:35:06-03","MBM","MBM","237156","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Roderjan, C.V.",NA,NA,NA,"Brazil","Paraná","Pontal do Paraná","Pontal do Sul","-48.511100769043","-25.6735992431641",NA,NA,"MBM237156","MBM237156",NA,NA,"1442","Southern America",NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:35:06-03","MBM","MBM","61528","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Hatschbach, G.","Landrum, L.R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"MBM061528","MBM061528",NA,NA,"2497","Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:35:06-03","MBM","MBM","297873","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Berger, J.Z.","Diehl, E.","2004","05","02","Brazil","Santa Catarina","São Bento do Sul","Vila da Glória","-49.3786010742188","-26.2502994537354",NA,NA,"MBM297873","MBM297873",NA,NA,"2","Southern America",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:35:06-03","MBM","MBM","313069","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Grasiela; Dobora; Dobora","2004",NA,NA,"Brazil","Santa Catarina","São Francisco do Sul","Ilha dos Papagaios","-48.6380996704102","-26.2432994842529",NA,NA,"MBM313069","MBM313069",NA,NA,"2","Southern America",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:35:06-03","MBM","MBM","235521","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Pastore, J.A.","Pastore, J.A.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,"MBM235521","MBM235521",NA,NA,"841","Southern America",NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:35:06-03","MBM","MBM","48129","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Goldenberg, R.","Ninin, O.A.",NA,NA,NA,"Brazil","São Paulo","São Sebastião","Balneário Boracéia","-45.4099998474121","-23.7600002288818",NA,NA,"MBM048129","MBM048129",NA,NA,"8","Southern America",NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:35:06-03","MBM","MBM","168401","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Wurdack, J.J.","Queiróz, L.P. de; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","São Sebastião","Ilha Bela","-45.4099998474121","-23.7600002288818",NA,NA,"MBM168401","MBM168401",NA,NA,"2795","Southern America",NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:35:06-03","MBM","MBM","282981","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack","Pastore, J.A.","Pastore, J.A.; et al.; et al.","2002","03","01","Brazil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,"MBM282981","MBM282981",NA,NA,"1151","Southern America",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-01 15:28:26-03","PUC-RIO","FCAB","1930","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","holosericea","Tibouchina holosericea","Baill.","Dr. Brade","P. Capell S.J.","1950","12","19","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"001930",NA,NA,"Angiospermae","s.n.",NA,NA,"A partir da colina do Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2015-09-04 21:18:33-03","MNHN","RECOLNAT_MNHN_P","P05226609","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Forrest","1829","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226609","P05226609_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226609' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"102",NA,NA,NA,NA
"271","2015-09-04 21:18:33-03","MNHN","RECOLNAT_MNHN_P","P05226611","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Di Sacramento, L.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226611","P05226611_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226611' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2015-09-04 21:18:33-03","MNHN","RECOLNAT_MNHN_P","P05226612","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Martius",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226612","P05226612_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226612' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"493",NA,NA,NA,NA
"273","2015-09-04 21:18:38-03","MNHN","RECOLNAT_MNHN_P","P05226630","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226630","P05226630_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226630' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2015-09-04 21:18:38-03","MNHN","RECOLNAT_MNHN_P","P05226631","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226631","P05226631_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226631' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2015-09-04 21:18:38-03","MNHN","RECOLNAT_MNHN_P","P05226629","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226629","P05226629_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226629' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2015-09-05 07:08:08-03","MNHN","RECOLNAT_MNHN_P","P04888216","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Kuhlmann, M.","1939","8","30","Brasil","Paraná",NA,"Morro Grande.",NA,NA,NA,NA,"P04888216","P04888216_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888216' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2015-09-05 07:08:08-03","MNHN","RECOLNAT_MNHN_P","P04888217","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Hoehne, F.C.","1931","9","28","Brasil","São Paulo",NA,"Serra do Mar. Cultivada no Jardim Botânico de São Paulo (Parque do Estado).",NA,NA,NA,NA,"P04888217","P04888217_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888217' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2015-09-05 07:08:08-03","MNHN","RECOLNAT_MNHN_P","P04888218","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Skvortzov, B.V.","1966","4","28","Brasil","São Paulo",NA,"Cultivada no Instituto de Botânica, São Paulo.",NA,NA,NA,NA,"P04888218","P04888218_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888218' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA
"279","2015-09-04 21:18:30-03","MNHN","RECOLNAT_MNHN_P","P05226599","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Gay","1828","8","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P05226599","P05226599_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226599' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2015-09-04 21:18:31-03","MNHN","RECOLNAT_MNHN_P","P05226600","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,"Serra dos Cabritos.",NA,NA,NA,NA,"P05226600","P05226600_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226600' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2015-09-04 21:18:31-03","MNHN","RECOLNAT_MNHN_P","P05226603","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Gaudichaud, C.",NA,NA,NA,"Brasil",NA,NA,"Serra dos Órgãos.",NA,NA,NA,NA,"P05226603","P05226603_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226603' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"744",NA,NA,NA,NA
"282","2015-09-04 21:18:32-03","MNHN","RECOLNAT_MNHN_P","P05226604","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Gay, Cl.","1828","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P05226604","P05226604_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226604' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2015-09-04 21:18:32-03","MNHN","RECOLNAT_MNHN_P","P05226607","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Nadeaud",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226607","P05226607_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226607' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2015-09-04 21:18:34-03","MNHN","RECOLNAT_MNHN_P","P05226613","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226613","P05226613_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226613' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2015-09-04 21:18:34-03","MNHN","RECOLNAT_MNHN_P","P05226614","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226614","P05226614_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226614' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2015-09-04 21:18:34-03","MNHN","RECOLNAT_MNHN_P","P05226615","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05226615","P05226615_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226615' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"287","2015-09-04 21:18:34-03","MNHN","RECOLNAT_MNHN_P","P05226616","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Vauthier","1833","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P05226616","P05226616_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226616' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50",NA,NA,NA,NA
"288","2015-09-04 21:18:34-03","MNHN","RECOLNAT_MNHN_P","P05226617","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Vauthier","1833","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P05226617","P05226617_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226617' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50",NA,NA,NA,NA
"289","2015-09-04 21:18:35-03","MNHN","RECOLNAT_MNHN_P","P05226618","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Smith, L.B.","1928","11","21","Brasil","Rio de Janeiro","Rio de Janeiro","Sea cliffs by Avenida Niemeyer.","-43.25","-22.98333",NA,NA,"P05226618","P05226618_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226618' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1301",NA,NA,NA,NA
"290","2015-09-04 21:18:35-03","MNHN","RECOLNAT_MNHN_P","P05226619","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P05226619","P05226619_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226619' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cat 218",NA,NA,NA,NA
"291","2015-09-04 21:18:35-03","MNHN","RECOLNAT_MNHN_P","P05226621","PreservedSpecimen",NA,"Melastomataceae","Tibouchina","clavata","Tibouchina clavata","(Pers.) Wurdack",NA,"Vauthier","1833","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P05226621","P05226621_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05226621' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50",NA,NA,NA,NA
