"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"266","2021-02-11 17:20:48-03","UFPR","UPCB","33292","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt.) Lundell","Walter, B.M.T.","1994","Walter, B.M.T.","1994","11","14","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.916667","-15.95","-47.916667","-15.95","Árvore, 5 x 0,08m, cálice e corola verdes, lacínios da corola róseos, estilete e estigma novos alvos, velhos negros, folhas membranáceas. Mata de galeria do Córrego da Onça. Coletado no bordo da cabeceira da mata. Solo areno-argiloso..",NA,NA,NA,NA,NA,"2276",NA,NA,NA,NA,NA,NA,"11","22",NA,NA,NA,NA,NA,NA,NA
"267","2018-02-25 05:30:00-03","MO","MOBOT","3276823","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","A. Furlan",NA,"R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini|J.M. Fothergill","1988","10","25","Brazil","Bahia",NA,"Mun.: Rio de Contas. 5 km da cidade na estrada para Livramento do Brumado. Capoeira/cerrado de altitude.","-41.81666","-13.61666",NA,NA,NA,NA,NA,"South America",NA,NA,"Harley 25604",NA,NA,"600.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2015-08-13 05:50:00-03","MO","MOBOT","3276819","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","R. Liesner",NA,"R.M. Harley|R. Souza","1968","9","16","Brazil","Mato Grosso",NA,"Base camp. Dry forest above gallery forest.","-51.76666","-12.81666",NA,NA,NA,NA,NA,"South America",NA,NA,"Harley 10068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","3276821","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","R. Liesner",NA,"G.C.G. Argent","1968","9","12","Brazil","Mato Grosso",NA,"Base Camp Square, R3, c 1 km S of junction with path to Camp 2. Cerrado.","-51.76666","-12.81666",NA,NA,NA,NA,NA,"South America",NA,NA,"Argent 6927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-02-19 04:30:00-03","MO","MOBOT","3276807","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","R. Liesner",NA,"C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Martius s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-02-18 08:27:00-03","MO","MOBOT","101180486","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"J.R.I. Wood|D. Soto","2009","10","13","Bolivia","Santa Cruz","Chiquitos","Zona del arco, serranía de Santiago de Chiquitos. Zona de cerrado con árboles dispersos, sobre suelo rocoso y pedregoso, con laderas de campo húmedo.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Wood 26273",NA,NA,"825.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"272","2015-08-13 05:50:00-03","MO","MOBOT","3276740","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","A. Furlan",NA,"R.M. Harley","1988","10","12","Brazil","Minas Gerais",NA,"Mun.: Buenópolis. Serra do Cabral, a 6-7 km da cidade. Cerrado.","-44.25","-17.88333",NA,NA,NA,NA,NA,"South America",NA,NA,"Harley 24865",NA,NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2011-06-27 08:43:00-03","MO","MOBOT","3276806","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","R.L. Liesner",NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Sellow s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","3276816","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","A. Furlan (HRCB)",NA,"Renato de Mello-Silva|Maria M. Arbo|Joao Vicente","1992","11","20","Brazil","Minas Gerais",NA,"14 km NW de Botumirim, camino hacia Adao Colares y Barrocao. Cerrado.","-43.08333","-16.75",NA,NA,NA,NA,NA,"South America",NA,NA,"Mello-Silva 730",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","3276822","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","R. Liesner",NA,"Vicente Assis","1945","10","25","Brazil","Minas Gerais",NA,"Fazenda da Chicaca, Mun. of Santa Luzia.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Assis 27",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2018-02-25 05:30:00-03","MO","MOBOT","3276824","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","A. Furlan",NA,"R.M. Harley|Ana M. Giulietti|B.L. Stannard|David J.N. Hind|C. Kameyama|Jefferson Prado|P. Rudall|Rosângela Simão-Bianchini|Nigel P. Taylor|Daniela C. Zappi","1988","10","12","Brazil","Minas Gerais",NA,"Mun.: Buenópolis. Serra do Cabral, a 6-7 km da cidade. Cerrado.","-44.25","-17.88333",NA,NA,NA,NA,NA,"South America",NA,NA,"Harley 24864",NA,NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2018-02-25 05:30:00-03","MO","MOBOT","3276825","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","A. Furlan",NA,"R.M. Harley|Ana M. Giulietti|B.L. Stannard|David J.N. Hind|C. Kameyama|Jefferson Prado|P. Rudall|Rosângela Simão-Bianchini|Nigel P. Taylor|Daniela C. Zappi","1988","10","15","Brazil","Minas Gerais",NA,"Mun.: Grão Mogol. Ca 7 km ao direção sul da cidade, na estrada para Francisco Sá. Camop rupestre/cerrado. Afloramiento de arenito e areia branca. Solo arenoso.","-42.93333","-16.61666",NA,NA,NA,NA,NA,"South America",NA,NA,"Harley 25035",NA,NA,"700.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2018-02-25 05:30:00-03","MO","MOBOT","3276826","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","A. Furlan",NA,"R.M. Harley|Ana M. Giulietti|B.L. Stannard|David J.N. Hind|C. Kameyama|Jefferson Prado|P. Rudall|Rosângela Simão-Bianchini|Nigel P. Taylor|Daniela C. Zappi","1988","10","14","Brazil","Minas Gerais",NA,"Mun.: Grão Mogol. Serra do Calixto, 11 km do Francisco Sá, perto da estrada para Grão Mogol. Cerrado perturbado. Subarbusto de até 50 cm, ramificado, feminino.","-43.4","-16.48333",NA,NA,NA,NA,NA,"South America",NA,NA,"Harley 25020",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","3276853","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"José R. Pirani|Jacquelyn A. Kallunki","1993","1","30","Brazil","Bahia",NA,"Santo Antonio de Jesus: Rodovia para São Miguel das Matas e Amargosa, a 7 km do trevo com a BR 101. Floresta perenifolia, higrófila costeira (Mate Atlántica) densa, primária, com Schizolobium parahyba, Platymenia (vinhático), dosel a 40 m alt.","-39.33333","-13",NA,NA,NA,NA,NA,"South America",NA,NA,"Pirani 2699",NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2012-04-26 05:08:00-03","MO","MOBOT","3276856","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"W. Wayt Thomas|André M. de Carvalho|Jacquelyn A. Kallunki|J. Jardim","1999","1","31","Brazil","Bahia",NA,"Jussari: Serra do Teimoso, 7.5 km N then W of Jussari on road to Palmira, then 2 km S to Fazenda Teimoso, then 20 min. walk to Reserva da Fazenda Teimoso. Semi-deciduous forest.","-39.51666","-15.15",NA,NA,NA,NA,NA,"South America",NA,NA,"Thomas 11885",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","3276857","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"W. Wayt Thomas|André M. Amorim|P.E. Gasson","1992","2","1","Brazil","Bahia",NA,"Ilhéus. Road from Olivença to Serra das Trempes, 6 km from Olivença. Atlantic coastal forest.","-39","-15",NA,NA,NA,NA,NA,"South America",NA,NA,"Thomas 9014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2014-09-17 05:30:00-03","MO","MOBOT","3276858","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell",NA,NA,"W. Wayt Thomas|M.R. Barbosa|André M. de Carvalho|Sérgio C. de Sant'Ana","2001","5","14","Brazil","Alagoas",NA,"Murici: Poço D'Anta, ca 16-19 km NNW of Muricí by road. Mata de Muricí.","-35.88333","-9.23333",NA,NA,NA,NA,NA,"South America",NA,NA,"Thomas 12430",NA,NA,"550.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2015-08-23 05:45:00-03","MO","MOBOT","3276818","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","A. Furlan",NA,"R.M. Harley|B.L. Stannard|José R. Pirani|Antonio Furlan","1988","12","13","Brazil","Bahia",NA,"Mun.: Rio de Contas. Pico das Almas. Vertente leste. Estrada Faz. Brumadinho - Faz. Silvina. Cerrado em solo arenoso. Perto da Faz Brumadinho.","-41.91666","-13.53333",NA,NA,NA,NA,NA,"South America",NA,NA,"Harley 27157",NA,NA,"1250.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2018-02-25 05:30:00-03","MO","MOBOT","3276814","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A. Schmidt) Lundell","A. Furlan",NA,"R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini|J.M. Fothergill","1988","11","6","Brazil","Bahia",NA,"Mun.: Rio de Contas. Pico das Almas. Vertente leste. Junco. 9-11 km ao NO da cidade. Brejo e área cultivada. Solo arenoso.","-41.88333","-13.53333",NA,NA,NA,NA,NA,"South America",NA,NA,"Harley 25918",NA,NA,"1120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2015-05-20 10:36:09-03","UFERSA","MOSS","9129","S","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Schmidt) Lundell","Silva, M.L.","2007","Silva, M.L.","2007","02","09","Brasil","Rio Grande do Norte","Mossoró","distrito de Alagoinha, Fazenda Rafael Fernandes.","-37.395833","-5.051944","37W23'45","5S03'07","árvore, coletada na caatinga hiperxerófila, fragmento preservado; solo arenoso, relevo plano; ocasional, estames brancos, fruto vinháceo.",NA,NA,"América do Sul",NA,NA,"201",NA,NA,"83","83",NA,NA,"03","01",NA,NA,NA,NA,NA,NA,NA
"286","2020-08-31 09:17:52-03","INPA","INPA","23446","S","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","1995","Prance, GT","1968","08","02","Brasil","Rondônia",NA,"Serra dos Pacaás Novos, 12km NNE of Guajará, Summit of Serra dos Pacaás-Novos, 12 Km. NNe of Guajará- Mirim.","-63.988157","-10.716853","-63.988157","-10.716853",NA,"INPA0023446","INPA0023446 INPA0023446_e","Southern America",NA,NA,"6688","Dicotyledon Superasterids","Caryophyllales","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-01-10 20:50:57-03","INPA","INPA","245602","S","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Proença, CEB","2003","Guimarães, PH","2003","09","15","Brasil","Distrito Federal",NA,"Região da Saia Velha. Rodovia DF-495. Clube Águas Correntes","-47.933333","-16.05","-47.933333","-16.05",NA,"INPA0245602","INPA0245602 INPA0245602_e","Southern America",NA,NA,"1","Dicotyledon Superasterids","Caryophyllales","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-08-31 09:17:52-03","INPA","INPA","42918A","S","Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex J.A.Schmidt) Lundell","Rossetto, EFS","2014","Prance, GT","1973","10","26","Brasil","Mato Grosso",NA,"Buriti, Behind Refeitório, about 1 Km. from Buriti. Chapada dos Guimarães","-55.77825","-15.432","-55.77825","-15.432",NA,"INPA042918A",NA,"Southern America",NA,NA,"19428","Dicotyledon Superasterids","Caryophyllales","720","720",NA,NA,"07","08",NA,NA,NA,NA,NA,NA,NA
"289","2020-08-31 09:17:57-03","INPA","INPA","205831","S","Plantae","Nyctaginaceae","Pisonia","graciliflora","Pisonia graciliflora","J.A.Schmidt","Bridgewater, S",NA,"Bridgewater, S",NA,NA,NA,"Brasil","Mato Grosso",NA,"Mata de Ciro, Casca D'anta, Mata de Ciro: Casca D'anta.","-46.516667","-20.316667","-46.516667","-20.316667",NA,"INPA0205831","INPA0205831 INPA0205831_e","Southern America",NA,NA,"503","Dicotyledon Superasterids","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","10953",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"V. Demuner; E. Bausen & W. Pizziolo","1999","09","28","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Arvoreto 7m. Botoes e flores rosadas. Frutos imaturos de cor amarela e maduros de cor roxa.","MBML010953","MBML010953",NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","11626",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"V. Demuner; et al","2000","02","01","Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.814722","-19.897778","40W48'53","19S53'52","Arvoreta 6m, frutos imaturos verdes, maduros cor vermelhos. Subida da rocha.","MBML011626","MBML011626",NA,NA,NA,"693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","11770",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"V. Demuner; et al","1999","12","30","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Árvore 13m, DAP 25cm, fuste 7m, inflorescencia e frutos jovens de cor verde claro.","MBML011770","MBML011770",NA,NA,NA,"438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","11820",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"V. Demuner; et al","1999","12","16","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Country Club","-40.635556","-19.925556","40W38'8","19S55'32","Arvore 10m, Dap 30cm, fuste 7m, botões florais, frutos jovens de cor verde. Topo do morro, terreno plano.","MBML011820","MBML011820",NA,NA,NA,"340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","12124",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"L. Kollmann; et al","1999","07","20","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20","Arvoreto 14m. DAP 25cm, fuste 9m. Frutos verdes avermelhados.","MBML012124","MBML012124",NA,NA,NA,"2699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","13638",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"L. Kollmann; et al","2000","10","13","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","Arbusto 1,50m. Pedúnculo avermelhado, sépalas avermelhadas, pétalas verdes.","MBML013638","MBML013638",NA,NA,NA,"3202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","13921",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"L. Kollmann; et al","2000","11","21","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","40W53'27","18S44'18","Arvoreto 5m. Flores brancas.","MBML013921","MBML013921",NA,NA,NA,"3272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","15372",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"L. Kollmann; et al","2001","09","25","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Árvore 14m. DAP 30cm. Fuste 5m. Frutos e botões verdes.","MBML015372","MBML015372",NA,NA,NA,"4717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","15464",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"L. Kollmann; et al","2001","10","23","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Arbusto 2m na sombra. Frutos verdes claros, pendúnculo avermelhado.","MBML015464","MBML015464",NA,NA,NA,"4884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","15793",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"L. Kollmann; et al","2001","12","06","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Arvoreto 5m. Frutos pretos.","MBML015793","MBML015793",NA,NA,NA,"5151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","15880",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"L. Kollmann; et al","2002","01","31","Brasil","Espírito Santo","Santa Teresa","Cabeceira do Rio Bonito","-40.583333","-19.984167","40W34'60","19S59'3","Arvoreto 12m. DAP 19cm. Fuste 5m. Frutos verdes.","MBML015880","MBML015880",NA,NA,NA,"5427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","15997",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. Furlan/XI-2006",NA,"L. Kollmann; et al","2002","01","08","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Arvoreto 9m. DAP 23cm. Fuste 3m. Frutos vináceos.","MBML015997","MBML015997",NA,NA,NA,"5195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","1968",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","in dupl.: Antônio Furlan/2000",NA,"H. Q. Boudet Fernandes","1985","11","12","Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556","40W39'0","19S54'56","Arbusto de 2,5m, flores verdes, corola verde um pouco mais claro. Semi-sombra, orla da mata, morro.","MBML001968","MBML001968",NA,NA,NA,"1640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","24137",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","A. P. Fontana/30-12-2007",NA,"A. P. Fontana; et al","2004","11","14","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944","40W46'31","19S47'49","Arbusto 3m, frutos verdes avermelhados.","MBML024137","MBML024137",NA,NA,NA,"1048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","43541",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","C. Farney/Out.2016",NA,"W. W. Thomas; A. M. V. de Carvalho, R. Rocha, S.C. Sant'Ana & S. Ribeiro","2000","03","23","Brasil","Bahia","Uruçuca","Serra do Condurú, 14 km W of Serra Grande on road to Uruçuca, then S to Headquarters of the new Parque Estadual Serra do Candurú. Disturbed and intact southern Bahian wet forest","-39.133333","-14.485833","39W8'","14S29'9","Tree 8m, leaves yellow-green, soft, flowers pale green","MBML043541","MBML043541",NA,NA,NA,"12119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","44053",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell","C. Farney/Out.2016",NA,"A. M. V. de Carvalho; W. W. Thomas & T.S. dos Santos","1995","01","14","Brasil","Bahia","Ilhéus","Cidade de Ilhéus. Mata da Esperança. Entrada a 2km a partir da antiga ponte do Rio Fundão. Mata Higrófila Sul Baiana","-39.069167","-14.781944","39W4'9","14S46'55","Árvore nº 1704. Parcela nº 39. N.V.: Farinha-seca, DAP 26,9cm. Alt., 29,5m. F.: 9m. Flores esverdeadas","MBML044053","MBML044053",NA,NA,NA,"5673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-07-10 09:48:01-03","MBML","MBML-HERBARIO","49775",NA,"Plantae","Nyctaginaceae","Guapira","graciliflora","Guapira graciliflora","(Mart. ex Schmidt) Lundell",NA,NA,"P.J. Coelho; A.D. Ferreira","2014","10","17","Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, interior da mata, ao lado do córrego","-40.533333","-19.95","40W32'0","19S57'0","Arbusto 1m, frutos verdes e arroxeadas","MBML049775","MBML049775",NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
