"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"675","2019-11-13 11:27:21-03","USP","SPF","41454","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Cesar, O","s.n.","1983","11","19",NA,"Brasil",NA,NA,NA,"SPF00041454","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"676","2019-11-13 11:27:21-03","USP","SPF","98484","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Kinoshita-Gouveia, LS","32196","1994","10","19",NA,"Brasil",NA,NA,NA,"SPF00098484","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"677","2019-11-13 11:27:22-03","USP","SPF","99265","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Tamashiro, JY","T369","1994","02","02",NA,"Brasil",NA,NA,NA,"SPF00099265","São Paulo",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"678","2019-11-13 11:27:21-03","USP","SPF","203589","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Mechi, MR","58a","1991","10","22",NA,"Brasil",NA,NA,NA,"SPF00203589","São Paulo",NA,NA,NA,"Cambess.","Tuler, AC","Luís Antônio","Estação Ecológica de Jataí","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,"2015",NA,NA,"10","29","26872","auto",NA,NA,NA,NA
"679","2019-11-13 11:27:21-03","USP","SPF","85433","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Joly, AB","882","1949","12","15",NA,"Brasil",NA,NA,NA,"SPF00085433","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Tuler, AC","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"2015",NA,NA,"10","29","24621","auto",NA,NA,NA,NA
"680","2021-03-15 18:29:03-03","USP","SPF","85432","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Joly, AB","881","1949","12","14",NA,"Brasil",NA,NA,"Campo cerrado em lugar de floresta.","SPF00085432","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA
"681","2019-11-13 11:27:21-03","USP","SPF","15420","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Wasicky, R","s.n.","1954","10","23",NA,"Brasil",NA,NA,NA,"SPF00015420","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Porto Ferreira",NA,"-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA
"682","2021-03-15 18:29:03-03","USP","SPF","79416","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Handro, O","s.n.","1940","10","10",NA,"Brasil",NA,NA,"Arbusto do campo, de ca. 1 m de altura, flores alvas, aromáticas.","SPF00079416","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"683","2019-11-13 11:27:21-03","USP","SPF","82283","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SPF00082283","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"684","2019-11-13 11:27:21-03","USP","SPF","109823","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Aragaki, S","182","1994","11","24",NA,"Brasil",NA,NA,NA,"SPF00109823","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"2010","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-11-13 11:27:21-03","USP","SPF","109824","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Aragaki, S","178","1994","11","24",NA,"Brasil",NA,NA,NA,"SPF00109824","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"2010","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-11-13 11:27:21-03","USP","SPF","128342","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Rapini, A","518","1998","03","01",NA,"Brasil",NA,NA,NA,"SPF00128342","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Congonhas do Norte","Estrada para Costa Sena.","-43.678611","-18.751111","1050","1050",NA,NA,"2010","-43.678611","-18.751111",NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-11-13 11:27:21-03","USP","SPF","131611","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Batalha, MA","877","1995","11","06",NA,"Brasil",NA,NA,NA,"SPF00131611","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.566667","-21.6",NA,NA,NA,NA,"2010","-47.566667","-21.6",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-13 11:27:21-03","USP","SPF","163490","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Forzza, RC","2464","2003","11","27",NA,"Brasil",NA,NA,NA,"SPF00163490","Goiás",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pirenópolis","Morro do Frota","-48.973333","-15.83","896","896",NA,NA,"2010","-48.973333","-15.83",NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-11-13 11:27:21-03","USP","SPF","185566","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Cardim, RH","49","2007","01","26",NA,"Brasil",NA,NA,NA,"SPF00185566","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pedra Bela","Sítio ZM.","-46.399442","-22.745069","1103","1103",NA,NA,"2010","-46.399442","-22.745069",NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-03-15 18:29:03-03","USP","SPF","219445","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Fantinati, MR","22","2001","10","20",NA,"Brasil",NA,NA,"Arbusto entre 50-80 cm alt. Folhas discolores. Cálice verde. Corola e estames alvos.; Cerrado, campo limpo, lagoa temporária.","SPF00219445","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Giaretta, A","Itirapina","Estação Ecológica de Itirapina, Caminho estrada de ferro-ponte do Ribeirão do Lobo, distante 1500 m da referida ponte.","-47.895833","-22.238611","733","733",NA,NA,"2015","-47.895833","-22.238611","11",NA,NA,NA,NA,NA,NA,NA
"691","2019-11-13 11:27:21-03","USP","SPF","77199","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Arbo, MM","5627","1992","11","20",NA,"Brasil",NA,NA,NA,"SPF00077199","Bahia",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Caetité",NA,"-42.533333","-14.033333","1090","1090",NA,NA,"2010","-42.533333","-14.033333",NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-11-13 11:27:21-03","USP","SPF","37218","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Stannard, BL","CFCR7418","1984","12","21",NA,"Brasil",NA,NA,NA,"SPF00037218","Bahia",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Piatã",NA,"-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA
"693","2019-11-13 11:27:21-03","USP","SPF","49114","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Harley, RM","24250","1987","02","15",NA,"Brasil",NA,NA,NA,"SPF00049114","Bahia",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Piatã","Ca. 9 km de Piatã. Campos Gerais.","-41.7728004455566","-13.1519002914429","1250","1250",NA,NA,"2010",NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA
"694","2019-11-13 11:27:21-03","USP","SPF","195822","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Paula-Souza, J","8276","2006","10","11",NA,"Brasil",NA,NA,NA,"SPF00195822","Goiás",NA,NA,"argenteum","(O.Berg) Landrum","Tuler, AC","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,NA,"2015",NA,NA,"10","29","44163","auto",NA,NA,NA,NA
"695","2019-11-13 11:27:21-03","USP","SPF","171867","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Hatschbach, G","76182","2003","10","11",NA,"Brasil",NA,NA,NA,"SPF00171867","Mato Grosso do Sul",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA
"696","2019-11-13 11:27:21-03","USP","SPF","35999","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Giulietti, AM","CFCR6399","1984","11","23",NA,"Brasil",NA,NA,NA,"SPF00035999","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"697","2019-11-13 11:27:21-03","USP","SPF","35999","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Giulietti, AM","CFCR6399","1984","11","23",NA,"Brasil",NA,NA,NA,"SPF00035999","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"698","2019-11-13 11:27:21-03","USP","SPF","97814","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Ceccantini, GCT","259","1994","03","24",NA,"Brasil",NA,NA,NA,"SPF00097814","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA
"699","2019-11-13 11:27:21-03","USP","SPF","38321","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Kawasaki, ML","CFSC9102","1983","03","19",NA,"Brasil",NA,NA,NA,"SPF00038321","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"700","2019-11-13 11:27:21-03","USP","SPF","38382","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Pirani, JR","CFSC9221","1983","11","14",NA,"Brasil",NA,NA,NA,"SPF00038382","Minas Gerais",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"701","2019-11-13 11:27:21-03","USP","SPF","41453","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Cesar, O","265","1984","10","29",NA,"Brasil",NA,NA,NA,"SPF00041453","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"702","2019-11-13 11:27:21-03","USP","SPF","41454","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Cesar, O","s.n.","1983","11","19",NA,"Brasil",NA,NA,NA,"SPF00041454","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"703","2019-11-13 11:27:21-03","USP","SPF","98484","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Kinoshita-Gouveia, LS","32196","1994","10","19",NA,"Brasil",NA,NA,NA,"SPF00098484","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"704","2019-11-13 11:27:21-03","USP","SPF","85433","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Joly, AB","882","1949","12","15",NA,"Brasil",NA,NA,NA,"SPF00085433","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Tuler, AC","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"2015",NA,NA,"10","29","24621","auto",NA,NA,NA,NA
"705","2021-03-15 18:29:03-03","USP","SPF","85432","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Joly, AB","881","1949","12","14",NA,"Brasil",NA,NA,"Campo cerrado em lugar de floresta.","SPF00085432","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA
"706","2019-11-13 11:27:21-03","USP","SPF","15420","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Wasicky, R","s.n.","1954","10","23",NA,"Brasil",NA,NA,NA,"SPF00015420","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","Porto Ferreira",NA,"-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA
"707","2021-03-15 18:29:03-03","USP","SPF","79416","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Handro, O","s.n.","1940","10","10",NA,"Brasil",NA,NA,"Arbusto do campo, de ca. 1 m de altura, flores alvas, aromáticas.","SPF00079416","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"708","2019-11-13 11:27:21-03","USP","SPF","82283","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe argenteum","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"SPF00082283","São Paulo",NA,NA,"argenteum","(O.Berg) Landrum","Proença, C","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"709","2019-11-13 11:27:22-03","USP","SPF","109803","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Aragaki, S","188","1994","11","24",NA,"Brasil",NA,NA,NA,"SPF00109803","São Paulo",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"2010","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-11-13 11:27:22-03","USP","SPF","132658","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Souza, VC","8002","1995","03","08",NA,"Brasil",NA,NA,NA,"SPF00132658","Minas Gerais",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Lagoa Dourada","8 km de Lagoa Dourada em direção a Entre Rios de Minas. Fazenda do Bom Retiro.","-44.058472","-20.861278",NA,NA,NA,NA,"2010","-44.058472","-20.861278",NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-11-13 11:27:22-03","USP","SPF","81214","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Mattos, J","15196","1967","11","25",NA,"Brasil",NA,NA,NA,"SPF00081214","Minas Gerais",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Olímpio Noronha","Fazenda dos Criminosos.","-45.2639007568359","-22.0678005218506",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"8924","auto",NA,NA,NA,NA
"712","2019-11-13 11:27:22-03","USP","SPF","97791","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Ceccantini, GCT","202","1994","03","23",NA,"Brasil",NA,NA,NA,"SPF00097791","Minas Gerais",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Patrocínio","Serra do Salitre","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA
"713","2019-11-13 11:27:22-03","USP","SPF","99265","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe suffruticosum","Tamashiro, JY","T369","1994","02","02",NA,"Brasil",NA,NA,NA,"SPF00099265","São Paulo",NA,NA,"suffruticosum","(O.Berg) Landrum","Proença, C","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"2010",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"714","2021-03-25 13:52:56-03","UNIVILLE","JOI","17522","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Verdi, M.; Hasckel, R. P. & Klemz, G.","1811","2009","03","16",NA,"Brasil",NA,NA,"Fruto verde Habito: Arbórea","JOI017522","Santa Catarina",NA,NA,NA,"Cambess.","Sobral, M.","Zortéa","Fazenda Tupitinga","-51.525","-27.540278","657","657","JOI017522",NA,"2009","51º31'30''W","27º32'25''S","07","17",NA,NA,NA,NA,NA,NA
"715","2019-10-07 09:35:51-03","UEFS","HUEFS","86710","PreservedSpecimen","Plantae","Myrtaceae","Psidium","alatum","Psidium alatum","Pohl, E.","1139",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086710",NA,"Angiospermae","Myrtales",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"716","2019-10-07 09:35:53-03","UEFS","HUEFS","86713","PreservedSpecimen","Plantae","Myrtaceae","Psidium","argenteum","Psidium argenteum var. angustifolium","Pohl, E.","287534",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086713","Minas Gerais","Angiospermae","Myrtales","var. angustifolium","O.Berg",NA,"Formiga",NA,"-45.426399230957","-20.4643993377686",NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,"46203","auto","Rosanae",NA,NA,NA
"717","2019-10-07 09:35:53-03","UEFS","HUEFS","86713","PreservedSpecimen","Plantae","Myrtaceae","Psidium","argenteum","Psidium argenteum var. angustifolium","Pohl, E.","287534",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086713","Minas Gerais","Angiospermae","Myrtales","var. angustifolium","O.Berg",NA,"Formiga",NA,"-45.426399230957","-20.4643993377686",NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,"46203","auto","Rosanae",NA,NA,NA
"718","2019-10-07 09:35:53-03","UEFS","HUEFS","184162","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Faria, J.E.Q.","1022","2011","01","15",NA,"Brasil",NA,NA,"Campo sujo. Subarbusto.","HUEFS0184162","Distrito Federal","Angiospermae","Myrtales",NA,"Cambess.",NA,"Sobradinho","Assentamento dos sem - terra próximo a sobradinho.",NA,NA,NA,NA,"HUEFS0184162",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"719","2019-10-07 09:35:53-03","UEFS","HUEFS","86714","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe","Saint-Hilaire, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086714",NA,"Angiospermae","Myrtales",NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"720","2020-05-08 11:14:05-03","UEFS","HUEFS","61839","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe var. argenteum","Saar, E.","PCD4993","1997","02","03",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0061839","Bahia","Angiospermae","Myrtales","var. argenteum","(O. Berg) Landrum","M. Ibrahim","Rio de Contas","Serra do Mato Grosso.","-41.889722","-13.389444","1340","1340",NA,NA,"2010","41W53'23''","13S23'22''","09",NA,NA,NA,"Rosanae",NA,NA,NA
"721","2020-05-08 11:14:05-03","UEFS","HUEFS","61839","PreservedSpecimen","Plantae","Myrtaceae","Psidium","australe","Psidium australe var. argenteum","Saar, E.","PCD4993","1997","02","03",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0061839","Bahia","Angiospermae","Myrtales","var. argenteum","(O. Berg) Landrum","M. Ibrahim","Rio de Contas","Serra do Mato Grosso.","-41.889722","-13.389444","1340","1340",NA,NA,"2010","41W53'23''","13S23'22''","09",NA,NA,NA,"Rosanae",NA,NA,NA
"722","2019-10-07 09:35:53-03","UEFS","HUEFS","86718","PreservedSpecimen","Plantae","Myrtaceae","Psidium","cuneatum","Psidium cuneatum","Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086718","Minas Gerais","Angiospermae","Myrtales",NA,"Cambess.",NA,NA,"Prope Urbem São João del Rey.",NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"723","2019-10-07 09:35:56-03","UEFS","HUEFS","86750","PreservedSpecimen","Plantae","Myrtaceae","Psidium","suffruticosum","Psidium suffruticosum","Pohl, E.","525",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086750",NA,"Angiospermae","Myrtales",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"724","2019-09-04 19:44:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","anceps","Psidium anceps","J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"725","2019-09-04 18:36:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","argenteum","Psidium argenteum angustifolium","J. B. E. Pohl","287",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,"angustifolium","O. Berg",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Possible type",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
