"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"162","2020-12-21 16:45:43-03","MBM","MBM","45177","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","11897","1964","11","27","Brazil","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM045177","MBM045177","Paraná",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:45:43-03","MBM","MBM","257057","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Stehmann, J.R.",NA,NA,NA,"Pavão, O.C.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Santo Antônio do Paraíso","Fazenda Santa Cecília do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,"MBM257057","MBM257057","Paraná",NA,NA,"Southern America",NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:45:43-03","MBM","MBM","257058","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Stehmann, J.R.",NA,NA,NA,"Medri, C.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"MBM257058","MBM257058","Paraná",NA,NA,"Southern America",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:45:43-03","MBM","MBM","118825","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Britez, R.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.","1338",NA,NA,NA,"Brazil","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM118825","MBM118825","Paraná",NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:45:43-03","MBM","MBM","14967","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","23265","1969","12","16","Brazil","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM014967","MBM014967","Paraná",NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:45:43-03","MBM","MBM","228502","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs",NA,NA,NA,NA,"Giordano, L.C.","1790",NA,NA,NA,"Brazil","Parati","Morro do Coriscão","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"MBM228502","MBM228502","Rio de Janeiro",NA,NA,"Southern America",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:45:43-03","MBM","MBM","199813","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","2225",NA,NA,NA,"Brazil","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM199813","MBM199813","Rio Grande do Sul",NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:45:43-03","MBM","MBM","154305","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.","3839","1986","11","13","Brazil","Blumenau","Próximo Rio Garcia","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM154305","MBM154305","Santa Catarina",NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:45:43-03","MBM","MBM","6326","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Smith, L.B.",NA,NA,NA,"Klein, R.M.","3754","1962","12","11","Brazil","Canoinhas","Barra Grande","-50.3899993896484","-26.1772003173828",NA,NA,NA,NA,NA,"MBM006326","MBM006326","Santa Catarina",NA,NA,"Southern America",NA,"50616","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:45:43-03","MBM","MBM","203132","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Falkenberg, D.B.",NA,NA,NA,"Klein, R.; et al.; et al.","8064",NA,NA,NA,"Brazil","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM203132","MBM203132","Santa Catarina",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:45:43-03","MBM","MBM","2795","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Smith, L.B.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","5692","1957","11","25","Brazil","Ibirama","Horto Florestal INP","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM002795","MBM002795","Santa Catarina",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:45:43-03","MBM","MBM","2798","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Smith, L.B.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","7636","1958","11","25","Brazil","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"MBM002798","MBM002798","Santa Catarina",NA,NA,"Southern America",NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:45:43-03","MBM","MBM","156167","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Aranha, C.",NA,NA,NA,"Cunha, M.A.","s.n.","1952","11","17","Brazil","Mairiporã","Serra da Cantareira","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"MBM156167","MBM156167","São Paulo",NA,NA,"Southern America",NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:45:43-03","MBM","MBM","52373","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Hatschbach, G.",NA,NA,NA,"Gibbs, P.E.; et al.; et al.","3484","1976","11","09","Brazil","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"MBM052373","MBM052373","São Paulo",NA,NA,"Southern America",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:45:43-03","MBM","MBM","12269","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Cordeiro, J.","2017","05","24","Bona, L.P.","880","2016","11","15","Brazil","Telêmaco Borba","Conglomerado: 216; subunidade: 2; subparcela: 10; indivíduo: 6RN","-50.4","-24.3","-50.4","-24.3",NA,NA,"Liana 2,7 m; flores lilases.","MBM012269","MBM012269","Paraná",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:45:43-03","MBM","MBM","147948","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Schinini, A.",NA,NA,NA,"Schinini, A.","27276","1990","10","13","Paraguay",NA,"4-5km NE de Hernandarias, Dep. Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"MBM147948","MBM147948",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:45:43-03","MBM","MBM","397262","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Barboza, E.","2014",NA,NA,"Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2469","2008","12","08","Brazil","Turvo","Propriedade da família Rickli","-51.560333","-25.044444","-51.560333","-25.044444","1008","1008","Subarbusto heliófito, ereto, ca. 1m. Frutos imaturos verdes, pilosos, com reflexo dourado.; Floresta Ombrófila Mista Montana. Relevo suave-ondulado.","MBM397262","MBM397262","Paraná",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:45:43-03","MBM","MBM","410275","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Oliveira, A.A. de","2010","11","14","Verdi, M.","1290","2008","11","11","Brazil","Pouso Redondo","Corruchel","-49.942222","-27.334444","-49.942222","-27.334444","616","616","Flor roxa; Floresta Ombrófila Densa","MBM410275","MBM410275","Santa Catarina",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:45:43-03","MBM","MBM","414005","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Roher, D.","2016","11",NA,"Felitto, G.; Bonaldi, R.A.; Daniel, V.A.; Dutra, M.M.; Bonaldi, R.A.; Daniel, V.A.; Dutra, M.M.","1037","2016","09","21","Brazil","Piraquara","Linha Férrea RUMO-ALL, trecho Roça Nova-Banhado","-48.998056","-25.470833","-48.998056","-25.470833","950","950","Liana lenhosa, frutos alaranjados e amarelos.; Ecótone de Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM414005",NA,"Paraná",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:45:43-03","MBM","MBM","418214","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Völtz, R.R.","2019","03","05","Völtz, R.R.; Serejo, S.V.; Serejo, S.V.","2039","2019","02","26","Brazil","São Mateus do Sul",NA,"-50.514722","-25.953611","-50.514722","-25.953611","785","785","Arvoreta 1,5 m alt.; frutos verdes com manchas mais claras; interior de Floresta Ombrófila Mista pastejada.; Floresta Ombrófila Mista.","MBM418214",NA,"Paraná",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:45:43-03","MBM","MBM","427647","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Funez, L.A.","2017","03","11","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.; Santos, D.; Bollmann, G.; Silva, D.A.","40","2017","03","11","Brazil","Benedito Novo",NA,"-49.5","-26.82","-49.5","-26.82","690","690","Arbusto. Fruto verde.; Borda do fragmento florestal.","MBM427647",NA,"Santa Catarina",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:45:43-03","MBM","MBM","427647","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Funez, L.A.","2017","03","11","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.; Santos, D.; Bollmann, G.; Silva, D.A.","40","2017","03","11","Brazil","Benedito Novo",NA,"-49.5","-26.82","-49.5","-26.82","690","690","Arbusto. Flor verde.; Borda do fragmento florestal.","MBM427647",NA,"Santa Catarina",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:45:43-03","MBM","MBM","67661","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","43292","1980","11","14","Brazil","Antonina","Cacatu","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM067661","MBM067661","Paraná",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:45:43-03","MBM","MBM","756","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Smith, S.F.; L.B.",NA,NA,NA,"Hatschbach, G.","13204","1965","11","30","Brazil","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM000756","MBM000756","Paraná",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:45:43-03","MBM","MBM","92219","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; et al.; et al.","2479",NA,NA,NA,"Brazil","Bocaiúva do Sul","Rio Mirim","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM092219","MBM092219","Paraná",NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:45:43-03","MBM","MBM","239739","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Knapp, S.",NA,NA,NA,"Hirashima, W.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Cambé","Reserva Municipal do Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,"MBM239739","MBM239739","Paraná",NA,NA,"Southern America",NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:45:43-03","MBM","MBM","236916","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Cordeiro, J.; Cordeiro, J.","280",NA,NA,NA,"Brazil","Campina Grande do Sul","Mato Limpo","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM236916","MBM236916","Paraná",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:45:43-03","MBM","MBM","163775","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Hatschbach, G.",NA,NA,NA,"Cordeiro, J.; Soares, A.A.; Soares, A.A.","1133","1993","12","08","Brazil","Curitiba","Parque Náutico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM163775","MBM163775","Paraná",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:45:43-03","MBM","MBM","219960","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","2204",NA,NA,NA,"Brazil","Tijucas do Sul","Rio do Fojo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM219960","MBM219960","Paraná",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:45:43-03","MBM","MBM","129553","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Bohs, L.",NA,NA,NA,"Soares, A.A.","s.n.","1988","12","13","Brazil","Joinville","Vila Nova","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"MBM129553","MBM129553","Santa Catarina",NA,NA,"Southern America",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:45:43-03","MBM","MBM","391972","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Brotto, M.L.","2014","08","20","Schwirkowski, P.","162","2013","12","22","Brazil","São Bento do Sul","Rio Natal, trilhos, rabo do macaco","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Arbusto de 2m de altura.; Floresta Ombrófila Densa Altomontana.","MBM391972","MBM391972","Santa Catarina",NA,NA,"Southern America",NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:45:43-03","MBM","MBM","42971","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Bohs, L.",NA,NA,NA,"Hatschbach, G.","1544","1949","10","03","Brazil","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM042971","MBM042971","Paraná",NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:45:43-03","MBM","MBM","156196","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs",NA,NA,NA,NA,"Abrão, H.R.S.; et al.; et al.","182","1991","11","23","Brazil","Pinhão","Reserva Rio dos Touros","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM156196","MBM156196","Paraná",NA,NA,"Southern America",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:45:43-03","MBM","MBM","118803","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Motta, J.T.",NA,NA,NA,"Britez, R.M.; et al.; et al.","1168",NA,NA,NA,"Brazil","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM118803","MBM118803","Paraná",NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:45:43-03","MBM","MBM","142073","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs",NA,NA,NA,NA,"Sucre, A.; et al.; et al.","1921","1921","11","05","Brazil","Rio de Janeiro","Morro do Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"MBM142073","MBM142073","Rio de Janeiro",NA,NA,"Southern America",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:45:43-03","MBM","MBM","100792","PreservedSpecimen","Plantae","Solanaceae","Solanum","diploconos","Solanum diploconos","(Mart.) L. Bohs","Freire, L.",NA,NA,NA,"Rosa, N.A.; Pires, J.M.; Pires, J.M.","3770","1980","11","16","Brazil","São Paulo","Reserva do Instituto de Botânica de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM100792","MBM100792","São Paulo",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"198","2015-09-03 19:47:38-03","MNHN","RECOLNAT_MNHN_P","P00385195","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Burchell, W.J.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385195' target='other'> <mi>dwc_moreinfo</mi></a>","P00385195","P00385195_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"3434",NA
"199","2015-09-03 19:47:38-03","MNHN","RECOLNAT_MNHN_P","P00385196","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385196' target='other'> <mi>dwc_moreinfo</mi></a>","P00385196","P00385196_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"514",NA
"200","2015-09-03 19:47:38-03","MNHN","RECOLNAT_MNHN_P","P00385197","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385197' target='other'> <mi>dwc_moreinfo</mi></a>","P00385197","P00385197_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"514",NA
"201","2015-09-04 12:08:51-03","MNHN","RECOLNAT_MNHN_P","P00385198","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385198' target='other'> <mi>dwc_moreinfo</mi></a>","P00385198","P00385198_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"514",NA
"202","2015-09-03 19:47:38-03","MNHN","RECOLNAT_MNHN_P","P00385199","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385199' target='other'> <mi>dwc_moreinfo</mi></a>","P00385199","P00385199_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"514",NA
"203","2015-09-03 19:47:06-03","MNHN","RECOLNAT_MNHN_P","P00385200","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1868","10","30","Brésil",NA,"Petropolis (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385200' target='other'> <mi>dwc_moreinfo</mi></a>","P00385200","P00385200_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"3080",NA
"204","2019-01-23 11:28:31-02","MNHN","RECOLNAT_MNHN_P","P00385201","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1886","9","4","Brésil",NA,"Corcovado, à Lagoinha",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385201' target='other'> <mi>dwc_moreinfo</mi></a>","P00385201","P00385201_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"16293",NA
"205","2015-09-22 18:51:22-03","MNHN","RECOLNAT_MNHN_P","P00385202","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Glaziou, A.",NA,"1886","9","4","Brésil",NA,"Corcovado, à Lagoinha",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385202' target='other'> <mi>dwc_moreinfo</mi></a>","P00385202","P00385202_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"16293",NA
"206","2019-01-23 11:28:31-02","MNHN","RECOLNAT_MNHN_P","P00385203","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"Prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385203' target='other'> <mi>dwc_moreinfo</mi></a>","P00385203","P00385203_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"C1 15",NA
"207","2015-09-22 18:52:00-03","MNHN","RECOLNAT_MNHN_P","P00385204","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Sellow",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"donné en 1855 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385204' target='other'> <mi>dwc_moreinfo</mi></a>","P00385204","P00385204_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"142",NA
"208","2015-09-04 12:08:52-03","MNHN","RECOLNAT_MNHN_P","P00385205","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.","Bohs",NA,NA,NA,"Vauthier, M.",NA,"1833",NA,NA,"Brésil",NA,"Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385205' target='other'> <mi>dwc_moreinfo</mi></a>","P00385205","P00385205_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"242",NA
"209","2015-09-03 19:33:57-03","MNHN","RECOLNAT_MNHN_P","P00385206","PreservedSpecimen",NA,"Solanaceae","Cyphomandra","diploconos","Cyphomandra diploconos","(Mart.) Sendtn.",NA,NA,NA,NA,"Vauthier, M.",NA,"1833",NA,NA,"Brésil",NA,"Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00385206' target='other'> <mi>dwc_moreinfo</mi></a>","P00385206","P00385206_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"242",NA
