"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"386","2020-09-12 05:00:02-03","US","US","3319311","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1658","1979","10","10","Brazil","Goiás",NA,"Estrada Alto Paraíso Teresina",NA,NA,NA,NA,NA,NA,"US01342384","US01342384_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","1691190","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. P. Heringer","6864","1961","10","10","Brazil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01342381","US01342381_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"388","2020-09-12 05:00:02-03","US","US","2708367","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Reitz & R. M. Klein","13075",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01342391","US01342391_01",NA,"Magnoliales",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"389","2020-09-12 05:00:02-03","US","US","1443714","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos",NA,"1966","7","8","Brazil","Distrito Federal","Brasília","Rio Torto, ca. 10km N. of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"1000",NA,"US01342375","US01342375_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,"1",NA
"390","2020-09-12 05:00:02-03","US","US","3137244","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","G. T. Prance & N. T. Silva","8033","1964","10","27","Brazil","Goiás",NA,"Serra do Caiapó. 42km. south of Caiaponia. Rio Claro",NA,NA,NA,NA,NA,NA,"US01342379","US01342379_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"391","2020-09-12 05:00:02-03","US","US","2439512","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Gevieski","20849","1953","12","19","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"100",NA,"US01342394","US01342394_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"18533","auto","Dicotyledonae",NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US","3255147","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","D. Alvarenga & F. C. A. Oliveira","1609","1989","6","5","Brazil","Distrito Federal",NA,"Reserva Ecológica do IBGE. Mata ciliar do córrego Roncador","-47.8783","-15.9742",NA,NA,NA,NA,"US01342382","US01342382_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"393","2020-09-12 05:00:02-03","US","US","2221273","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. S. Irwin, H. Maxwell & D. C. Wasshausen","3734","1968","1","26","Brazil","Goiás",NA,"Near Pico dos Pirineus.",NA,NA,NA,NA,NA,NA,"US01342387","US01342387_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","2860627","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Eq. Ecologia","25579","1949","11","25","Brazil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01342393","US01342393_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,"Nome vulgar: Baguassú",NA,NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","2564156","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. S. Irwin, R. Souza & R. G. P. Santos","15757","1965","10","3","Brazil","Goiás","Planaltina",NA,"-47.614200592041","-15.4527997970581",NA,NA,"950",NA,"US01342377","US01342377_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"61159","auto","Dicotyledonae",NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","2321408","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A. St.-Hil.) Spreng.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. S. Irwin","4767","1969","1","29","Brazil","Minas Gerais",NA,"Serra do Espinhaço. ca. 7km N.E. of Diamantina, road to Mendanha",NA,NA,NA,NA,"1300",NA,"US01342386","US01342386_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"397","2020-09-12 05:00:02-03","US","US","2842348","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","irwiniana","Talauma irwiniana","Lozano",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","12681","1966","2","12","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 15 km W of Veadeiros.",NA,NA,NA,NA,"1000","1000","US00433288","US00433288_01",NA,"Magnoliales","Isotype","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"398","2020-09-12 05:00:02-03","US","US","2842348","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","irwiniana","Talauma irwiniana","Lozano",NA,"H. S. Irwin, J. W. Grear, R. Souza & S. G. Fonsêca","12681","1966","2","12","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 15 km W of Veadeiros.",NA,NA,NA,NA,"1000",NA,"US00433288","US00433288_01",NA,"Magnoliales","Isotype","South America - Neotropics","Bulky fruit",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"399","2020-09-12 05:00:02-03","US","US","USw31536","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,"Collector unknown","RBW 1614",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"400","2020-09-12 05:00:02-03","US","US","USw36906","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,"G. T. Prance","59697",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"401","2020-09-12 05:00:02-03","US","US","USw25468","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata",NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliales",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"402","2020-09-12 05:00:02-03","US","US","3318713","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","sellowiana","Talauma sellowiana","A. St.-Hil.",NA,"Y. Mexia","18554","1930","10","21","Brazil","Minas Gerais","Viçosa","Road to São Miguel, at km 5","-42.8819007873535","-20.7539005279541",NA,NA,"690",NA,"US01342372","US01342372_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"13937","auto","Dicotyledonae",NA,NA,"1",NA
"403","2020-09-12 05:00:02-03","US","US","1484552","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","sellowiana","Talauma sellowiana","A. St.-Hil.",NA,"J. G. Kuhlmann",NA,"1935","7","2","Brazil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"US01342373","US01342373_01",NA,"Magnoliales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,"13937","auto","Dicotyledonae",NA,NA,"1",NA
"404","2020-09-02 16:31:58-03","Cenargen","CEN","96630","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. R. Teixeira","Bernardo Rocha Teixeira","340","2012","09","20","Brasil","DF","BRASILIA","Fazenda Malunga.","47.4930555","-15.978333","47.4930555","-15.978333",NA,NA,"CEN00096630",NA,NA,NA,NA,NA,"Unicata",NA,"2012","09",NA,NA,NA,NA,NA,NA,"1",NA
"405","2020-09-02 16:31:58-03","Cenargen","CEN","18475","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Bruno Machado Teles Walter","2166","1994","07","07","Brasil","DF","BRASILIA","FAL/UnB. Mata de galeria do córrego da Onça. Coletas efetuadas no final da mata.","-47.9","-15.933333","-47.9","-15.933333","1050","1050","CEN00018475","CEN00018475",NA,NA,NA,NA,"Exsicatas","Frutos imaturos arredondados (até 9x9 cm), com mais de 300 g. de peso, duros, verdes (saem do ápice dos ramos). Folhas (+ pecíolo) podem ter mais de 55 cm de comprimento. Sementes com arilo vermelho alaranjado-vivo ou vermelho sangue. Testa da semente negra com amêndoa branca. Fuste amarelo com pequenas cracas que se desprendem facilmente ao toque. Espécie abundante no local; ocasional na cabeceira da mata. Doação da Flora do Brasil.","2011","06",NA,NA,NA,NA,NA,NA,"1",NA
"406","2020-09-02 16:31:58-03","Cenargen","CEN","28390","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Sebastião Pinheiro Cordovil da Silva","649","1997","07","16","Brasil","GO","IPAMERI","Estrada de acesso à fazenda das Pedras, em frente à sede da fazenda.","-48.475277","-17.763333","-48.475277","-17.763333",NA,NA,"CEN00028390","CEN00028390",NA,NA,NA,NA,"Exsicatas","Fruto na carpoteca.","2011","06",NA,NA,NA,NA,NA,NA,"2",NA
"407","2020-09-02 16:31:58-03","Cenargen","CEN","33404","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Alexandre Bonesso Sampaio","127","1997","08","18","Brasil","DF","BRASILIA","Mata do Riacho Fundo, Fazenda Sucupira (CENARGEN/EMBRAPA).","-48.033333","-15.924166","-48.033333","-15.924166","1080","1080","CEN00033404","CEN00033404",NA,NA,NA,NA,"Exsicatas","Fruto na carpoteca. Transsecto 2 da fitossociologia.","2011","06",NA,NA,NA,NA,NA,NA,"3",NA
"408","2020-09-02 16:31:58-03","Cenargen","CEN","66134","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Aécio Amaral-Santos","2576","2005","03","30","Brasil","GO","LUZIANIA","Margem esquerda do lago, cerca de 1,5 km após a Barragem (montante).","-48.203888","-16.330277","-48.203888","-16.330277","832","832","CEN00066134","CEN00066134",NA,NA,NA,NA,"Exsicatas","Frutos na carpoteca.","2011","06",NA,NA,NA,NA,NA,NA,"4",NA
"409","2020-09-02 16:31:58-03","Cenargen","CEN","83420","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","M. H. Fernandes","Márcio Honorato Fernandes","33","2012","02","01","Brasil","DF","BRASILIA","Fazenda Santa Cecília (produção orgânica de hortaliças). Núcleo Rural Rajadinha II.","-47.646111","-15.758055","-47.646111","-15.758055","944","944","CEN00083420","CEN00083420",NA,NA,NA,NA,"Unicata",NA,"2012","02",NA,NA,NA,NA,NA,NA,"1",NA
"410","2020-09-02 16:31:58-03","Cenargen","CEN","92706","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Leonardo Maurici Borges","393","2009","02","06","Brasil","MG","DIAMANTINA","Km 685 da BR 367 na direção de Couto de Magalhães, lado esquerdo da rodovia, elevação ca. 300 m N do Caminho dos Escravos.","-43.593333","-18.217777","-43.593333","-18.217777","1200","1200","CEN00092706","CEN00092706",NA,NA,NA,NA,"Exsicatas","Folhas verde escuro discolores, membranáceas. Frutos verdes passando a vermelhos. Universidade de Sâo Paulo - Herbário SPF.","2016","08",NA,NA,NA,NA,NA,NA,"1",NA
"411","2020-09-02 16:31:58-03","Cenargen","CEN","98159","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","M. S. Martins","Matheus Santos Martins","1","2017","03","20","Brasil","DF","BRASILIA","Mata de galeria próxima ao setor habitacional da Granja do Torto, coletada no borda do início da mata, individuo isolado, botões florarais branco amarelados.","-47.911111","-15.698888","-47.911111","-15.698888",NA,NA,"CEN00098159","CEN00098159",NA,NA,NA,NA,"Exsicatas","Doação da Flora do Brasil - Distrito Federal","2017","03",NA,NA,NA,NA,NA,NA,"1",NA
"412","2020-09-02 16:31:58-03","Cenargen","CEN","39351","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Ernestino de S. Gomes Guarino","250","2000","06","28","Brasil","DF","BRASILIA","Fazenda Sucupira. Mata de Galeria do Riacho Fundo, atrás da churrasqueira, a aproximadamente 5 m da margem direita do Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00039351","CEN00039351",NA,NA,NA,NA,"Exsicatas","Frutos na carpoteca.","2011","06",NA,"70570","auto",NA,NA,NA,"2",NA
"413","2020-09-02 16:31:58-03","Cenargen","CEN","65673","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Aécio Amaral-Santos","397","1998","11","29","Brasil","DF","BRASILIA","Reserva Ecológica do Guará. Material coletado próximo ao córrego Guará. Sentido Guará - SIA.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00065673","CEN00065673",NA,NA,NA,NA,"Exsicatas",NA,"2011","06",NA,"70570","auto",NA,NA,NA,"3",NA
"414","2020-09-02 16:31:58-03","Cenargen","CEN","47791","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Aécio Amaral-Santos","1478","2002","09","11","Brasil","GO","CRISTALINA","Cerca de 2 km após a ponte sobre o rio Preto, sentido Palmital - Cristalina, à esquerda, em frente a entrada da faz. do Sr. Edileno.","-47.6136016845703","-16.7686004638672","-4734722.0","-1620611.0",NA,NA,"CEN00047791","CEN00047791",NA,NA,NA,NA,"Exsicatas","Área de influência do AHE Queimado. Local sendo desmatado. Fruto na Carpoteca.","2011","06",NA,"85457","auto",NA,NA,NA,"3",NA
"415","2020-09-02 16:31:58-03","Cenargen","CEN","30626","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Sebastião Pinheiro Cordovil da Silva","500","1996","11","07","Brasil","GO","IPAMERI","Fazenda das Pedras.","-48.1596984863281","-17.7219009399414","0.0","0.0",NA,NA,"CEN00030626","CEN00030626",NA,NA,NA,NA,"Exsicatas",NA,"2011","06",NA,"102542","auto",NA,NA,NA,"6",NA
"416","2020-09-02 16:31:58-03","Cenargen","CEN","109241","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Maurício Figueira","Gustavo Henrique Lima da Silva - IFN","445","2018","04","12","Brasil","MS","COXIM","Conglomerado: MS-141. Subunidade 01, subparcela 02, indivíduo 18.","-54.18","-18.54","-54.18","-18.54",NA,NA,"CEN00109241","CEN00109241",NA,NA,NA,NA,"Exsicatas","Projeto Inventário Florestal Nacional (IFN). Árvore com altura 11,2m, com 27,2 cm de DAP, base reta. Fruto imaturo, 10x10cm de dimensão, globoso, consistência externa carnosa. Casca externa cinza, reticulada, desprendimento séssil, casca interna verde.","2018","05",NA,NA,NA,NA,NA,NA,"3",NA
"417","2020-09-02 16:31:58-03","Cenargen","CEN","39434","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Ernestino de S. Gomes Guarino","335","2000","08","02","Brasil","DF","BRASILIA","Mata do Bananal, atrás da EMBRAPA/CENARGEN, na margem esquerda do Córrego Bananal.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00039434","CEN00039434",NA,NA,NA,NA,"Exsicatas","Fruto na carpoteca.","2011","06",NA,"70570","auto",NA,NA,NA,"3",NA
"418","2020-09-02 16:31:58-03","Cenargen","CEN","36584","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","B. M. T. Walter","Kátia Calago","312","1999","09","29","Brasil","DF","BRASILIA","Próximo à entrada para o Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00036584","CEN00036584",NA,NA,NA,NA,"Exsicatas","Espécie em floração e frutificação, folhas verde-claras.","2011","06",NA,"70570","auto",NA,NA,NA,"3",NA
"419","2019-06-05 10:33:39-03","UFG","HJ","1056","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Souza, L.F.","3263","2004","11","14","Brasil","Goiás","Jataí","Área do Ribeirão Queixada.","-51.734167","-17.860556","51º44'3''W","17º51'38''S",NA,NA,"HJ00001056","HJ00001056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-06-05 10:33:39-03","UFG","HJ","1654","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Souza, L.F.","3622","2004","11","05","Brasil","Goiás","Jataí","41 BIMTZ.","-51.711944","-17.900278","51º42'43''W","17º54'1''S",NA,NA,"HJ00001654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-06-05 10:33:39-03","UFG","HJ","1254","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Souza, L.F.","3744","2007","11","13","Brasil","Goiás","Jataí","Lago Diacuí.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"HJ00001254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA
"422","2019-06-05 10:33:39-03","UFG","HJ","1255","S","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Souza, L.F.","3745","2007","11","13","Brasil","Goiás","Jataí","Lago Diacuí.","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"HJ00001255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA
"423","2020-10-15 09:53:54-03","UFPR","EFC","634","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Kuniyoshi, Y.S.","Kuniyoshi, Y.S.","4838","1985","02","05","Brasil","Paraná","Guaraqueçaba","Faz. Madezatti","-48.3994","-25.0013","-48.3994","-25.0013",NA,NA,"EFC000634",NA,NA,NA,NA,NA,NA,"Árvore em início de frutificação no interior da flor, floresta pluvial atlântico úmida. Flores em meados de janeiro. __COMMOM_NAME__: Baguaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-10-29 10:07:59-03","UFPR","EFC","4611","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Roderjan, C.V.","Tiepolo, G.; Svolenski, A.C.; Kuniyoshi, Y.S.","136","1995","11","23","Brasil","Paraná","Paranaguá","Estrada Alexandra Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC004611",NA,NA,NA,NA,NA,NA,"Árvore 15m em floresta de planície. __COMMOM_NAME__: Baguaçu","2010","08","16","24916","auto",NA,NA,NA,NA,NA
"425","2020-10-15 09:53:54-03","UFPR","EFC","3389","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.",NA,"Lacerda, A.; Portes, M.C.","5","1993","06","12","Brasil","Paraná","Jaguariaíva","Faz. Samanbaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"EFC003389",NA,NA,NA,NA,NA,NA,"Árvore 14m, 880m s.n.m. __COMMOM_NAME__: Baguaçu",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"426","2019-11-13 11:24:06-03","USP","SPF","159593","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Mello-Silva, R","Mello-Silva, R","2168","2003","10","15","Brasil","Minas Gerais","Santos Dumont","Posses, Sítio Araçá.","-43.657222","-21.4675","-43.657222","-21.4675","1000","1000","SPF00159593",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-13 11:24:06-03","USP","SPF","200192","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Freitas, HS","Freitas, HS","276","2007","08","04","Brasil","São Paulo","São José do Barreiro","Fazenda Atibaia","-44.661444","-22.638611","-44.661444","-22.638611","482","482","SPF00200192",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-13 11:24:06-03","USP","SPF","200193","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Freitas, HS","Freitas, HS","366","2008","01","17","Brasil","São Paulo","São José do Barreiro","Fazenda Atibaia","-44.661444","-22.638611","-44.661444","-22.638611","482","482","SPF00200193",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-13 11:24:06-03","USP","SPF","203479","PreservedSpecimen","Plantae","Magnoliaceae","Magnolia","ovata","Magnolia ovata","(A.St.-Hil.) Spreng.","Santos, LB","Santos, LB","421","2009","11","09","Brasil","São Paulo","Rio Claro","Universidade Estadual Paulista","-47.533333","-22.383333","-47.533333","-22.383333","626","626","SPF00203479",NA,NA,NA,NA,NA,NA,NA,"2009","11",NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-13 11:24:08-03","USP","SPF","180410","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Souza, VC","Elias, SI","306","1997","12","18","Brasil","São Paulo","Itararé","Fazenda Pisa, Poço do encanto.","-49.404167","-24.2025","-49.404167","-24.2025",NA,NA,"SPF00180410",NA,NA,NA,NA,NA,NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-13 11:24:08-03","USP","SPF","131408","PreservedSpecimen","Plantae","Magnoliaceae","Talauma","ovata","Talauma ovata","A.St.-Hil.","Forzza, RC","Forzza, RC","771","1998","03","05","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.683333","-19.133333","-43.683333","-19.133333","1050","1050","SPF00131408",NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,NA,NA,NA,NA,NA,NA,NA
