"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet","typeStatus"
"929","2019-02-27 14:03:41-03","UFSJ","HUFSJ","4148","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Sobral, M","2012",NA,NA,"Sobral, M; Barbosa, AM; Gontijo, D","15071","2012","10","25","Brasil","Minas Gerais","Carandaí","-43.790889","-20.939","-43.790889","-20.939","HUFSJ004148","HUFSJ004148_v00 HUFSJ004148_v01 HUFSJ004148_v02","Brejo em estrada secundária junto à BR-040",NA,NA,"Arbusto 2 m, em mata brejosa; flores em botão, creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2020-09-22 13:49:06-03","USP","SPFW","1169","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosum","Styrax leprosum","Hook.;Arn.","L.B. Smith 1960",NA,NA,NA,"Reitz ;Klein","7352","1958","10","19","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2020-11-04 17:30:57-03","UEM","HUEM","32508","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. et Arn.","Ferreira, P","2015","01","16","Silva, JM; Motta, JT","8717","2014","12","03","Brasil","Paraná","Ponta Grossa","-50.0302","-25.1428","-50.0302","-25.1428","HUEM000016665","HUEM000016665","Parque Estadual de Vila Velha., Próximo da Lagoa Dourada. Mata secundária.","793","793","Arbusto, 3,0m de altura. Anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2020-11-04 17:30:57-03","UEM","HUEM","10826","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. et Arn.","G. Hatschbach","1995","04",NA,"Carvalho, PE","184","1994","02","25","Brasil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,"HUEM000013297","HUEM000013297","Floresta Ombrófila Mista Montana, Embrapa",NA,NA,"Encosta do Ciro",NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-11-04 17:30:57-03","UEM","HUEM","10825","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. et Arn.","G. Hatschbach",NA,NA,NA,"Rotta, E","89","1979","07","18","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUEM000013298","HUEM000013298",NA,NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2020-11-04 17:30:57-03","UEM","HUEM","10690","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. et Arn.","G. Hatschbach",NA,NA,NA,"Rotta, E","132","1979","12","07","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUEM000013296","HUEM000013296","Floresta Ombrófila Mista",NA,NA,"Embrapa",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2020-11-04 17:30:57-03","UEM","HUEM","4865","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. et Arn.","G. Hatschbach","1994",NA,NA,"Carvalho, P","144","1972","12","14","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUEM000013295","HUEM000013295","Chácara Bustolin",NA,NA,"Árvore da mata",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2021-03-10 11:38:59-03","UNILA","EVB","950","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Caxambu, M.G.","2011","09","23","Caxambu, M.G.; et al.","3440","2011","09","09","Brasil","Paraná","Tuneiras do Oeste","-52.751389","-23.839167","52º45'5''W","23º50'21''S","EVB000950","EVB000950","Reserva Biológica das Perobas. Reserva Biológica das Perobas","513","513","Flores com botões florais acinzentados. Habitat: Floresta Estacional Semidecidual Submontana, relevo suave-ondulado Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2021-03-10 11:38:59-03","UNILA","EVB","938","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Caxambu, M.G.","2009","12","21","Caxambu, M.G.; Siqueira, E.L.","2887","2009","11","13","Brasil","Paraná","Turvo","-51.525","-25.038889","51º31'30''W","25º2'20''S","EVB000938","EVB000938",NA,"1008","1008","Frutos imaturos verdes. Habitat: Floresta Ombrófila Mista Montana, relevo ondulado Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2021-03-10 11:38:59-03","UNILA","EVB","953","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Caxambu, M.G.","2015","10","07","Caxambu, M.G.; et al.","6781","2015","08","20","Brasil","Paraná","Céu Azul","-53.846667","-25.146667","53º50'48''W","25º8'48''S","EVB000953","EVB000953","Parque Nacional do Iguaçu. Cercanias da BR-277. Parque Nacional do Iguaçu","611","611","Botões florais verdes. Habitat: Relevo suave-ondulado Habito: Árvore. Heliófita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2021-03-10 11:38:59-03","UNILA","EVB","944","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Caxambu, M.G.","2011","02","17","Caxambu, M.G.; et al.","3367","2010","12","10","Brasil","Paraná","Luiziana","-52.439722","-24.535833","52º26'23''W","24º32'9''S","EVB000944","EVB000944","Estação Ecológica Luiziana. Estação Ecológica Luiziana","621","621","Flor com cálice verde e corola alva com filetes róseos. Habitat: Floresta Ombrófila Mista Aluvial, relevo ondulado Habito: Árvore. Heliófita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2021-03-10 11:38:59-03","UNILA","EVB","3929","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Selusniaki, M.",NA,NA,NA,"Selusniaki, M.","675","2005","12","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"EVB003929","EVB003929","Bosque da Fazendinha.",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2021-03-10 11:38:59-03","UNILA","EVB","2369","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Giordani","10","2017","07","05","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"EVB002369","EVB002369","Bairro Carimã.",NA,NA,"Flor prateada. Fruto bacáceo oblongo- obavado.",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2016-08-23 09:46:18-03","NHMLondon","NHM-LONDON-BOT","BM000075587","S","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","P.W. Fritsch","1994","07","01","Friedrich Sellow; b.1789; d.1831; Sellow","s.n.","1815",NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:710026",NA,NA,NA,NA,NA,NA
"943","2020-11-12 16:59:12-03","UEL","FUEL","13478","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Leitão Filho, HF; Martins, FR; Tamashiro, JY; et al.","1651","1981","12","03","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Fazenda Chiqueirão",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2020-11-12 16:59:12-03","UEL","FUEL","13913","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Martins, FR","2144","1983","12","02","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Estrada para a Mata da Colina",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2020-11-12 16:59:12-03","UEL","FUEL","14014","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Leitão Filho, HF; Martins, FR; Tamashiro, JY; et al.","1568","1981","12","03","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Fazenda Chiqueirão",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2020-11-12 16:59:12-03","UEL","FUEL","42429","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Cervigne, NS","2007","10","29","Cervigne, NS; Francisco, EM","53","2007","03","27","Brasil","Paraná","Arapongas","-51.366667","-23.4","-51.366667","-23.4",NA,NA,"Fazenda Solana","730","730",NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-11-12 16:59:12-03","UEL","FUEL","42988","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Estevan, DA","2006",NA,NA,"Estevan, DA; et al.","1161","2005","09","07","Brasil","Paraná","Ventania","-50.308417","-24.143056","-50.308417","-24.143056",NA,NA,"Fazenda Califórnia de Henrique Sato","1050","1050",NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2020-11-12 16:59:12-03","UEL","FUEL","44825","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Rossetto, EFS","2009","04","06","Cotarelli, VM; Francisco, EM","101","2008","12","16","Brasil","Paraná","Arapongas","-51.35","-23.4","-51.35","-23.4",NA,NA,"Fazenda Solana",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2020-11-12 16:59:12-03","UEL","FUEL","45482","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M; Dreveck, S; Godoy, MB","2007","11","12","Verdi, M; Godoy, MB; Dreveck, S","18","2007","11","12","Brasil","Santa Catarina","Itaiópolis","-49.949722","-26.277222","-49.949722","-26.277222",NA,NA,"Butiá de Cima","896","896",NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2020-11-12 16:59:12-03","UEL","FUEL","50578","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Pieszko, G","2010",NA,NA,"Salgado, C","589","2008","12","29","Argentina","Misiones","Leandro N. Alem",NA,NA,NA,NA,NA,NA,"Cerro Azul, Lote 50",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-11-12 16:59:12-03","UEL","FUEL","51633","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Caxambu, MG","2012","11","28","Caxambu, MG; et al.","4401","2012","11","09","Brasil","Paraná","Guarapuava","-51.249417","-25.368889","-51.249417","-25.368889",NA,NA,"Serra da Esperança, antiga estrada para Prudentopolis","1231","1231",NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2020-11-12 16:59:12-03","UEL","FUEL","54861","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Sobral, M","2010","01",NA,"Korte, A; Kniess, A","1382","2009","12","03","Brasil","Santa Catarina","Ituporanga","-49.410556","-27.54","-49.410556","-27.54","FUEL054861",NA,"Alto Rio Bonito","676","676",NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2020-11-12 16:59:12-03","UEL","FUEL","54913","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Gonzatti, F","2015","02","05","Gonzatti, F","1549","2015","01","21","Brasil","Rio Grande do Sul","Osório","-50.169722","-29.897778","-50.169722","-29.897778","FUEL054913",NA,"Lagoa dos Veados","16","16",NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2020-11-12 16:59:12-03","UEL","FUEL","55851","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M","2009","03","02","Verdi, M; Hasckel, RP; Klemz, G","1653","2009","02","17","Brasil","Santa Catarina","Tunápolis","-53.595278","-26.954722","-53.595278","-26.954722","FUEL018113",NA,"Canaleta","393","393","Florística IFFSC 2512 (Arbórea). IFFSC-1/2512/Florística/Arbórea.","Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2020-11-12 16:59:12-03","UEL","FUEL","16947","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Capistrano, TR","2011","03",NA,"Torres, RB; et al.","1135","2000","03","01","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Sertão dos Lopes",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-11-12 16:59:12-03","UEL","FUEL","5856","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","L.D.A.F. Carvalho",NA,NA,NA,"J. da Cruz","186","1988","11","15","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Parque Ecológico Municipal",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2020-11-12 16:59:12-03","UEL","FUEL","6747","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Lúcia D. F. de Carvalho","1990","10",NA,"J. da Cruz","205","1988","12","08","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Parque Ecologico Municipal Paulo Gorski",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2020-11-12 16:59:12-03","UEL","FUEL","5741","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Vieira, AOS","1999",NA,NA,"J. da Cruz","s.n.","1988","09","12","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Parque Ecologico Municipal Paulo Gorski",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-11-12 16:59:12-03","UEL","FUEL","40027","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G",NA,NA,NA,"Rotta, E","132","1980","11","07","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Embrapa",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-11-12 16:59:12-03","UEL","FUEL","11337","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1995","02",NA,"Francisco das Chagas e Silva","1596","1992","11","13","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Mata dos Godoy, Transecto ll",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-11-12 16:59:12-03","UEL","FUEL","27280","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Vieira, AOS","2000",NA,NA,"Cavalheiro, AL; et al.","187","2000","03","09","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Sítio Rampazzo, Distrito de São Luiz, São Luiz",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-11-12 16:59:12-03","UEL","FUEL","27285","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Dias, MC","1999",NA,NA,"Pavão, OC; et al.","s.n.","1998","11","25","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Beira da estrada",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-11-12 16:59:12-03","UEL","FUEL","27288","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Francisco, EM","s.n.","1999","12","03","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Beira da estrada.",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-11-12 16:59:12-03","UEL","FUEL","12661","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Bianchini, E; et al.","s.n.","1991","07","01","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Fazenda Capão Bonito, Ribeirão Guarauna, Ribeirao Guarauna Capao Bonito",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-11-12 16:59:12-03","UEL","FUEL","27289","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Ferreira, JA","s.n.","1998","12","14","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-11-12 16:59:12-03","UEL","FUEL","30464","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Pavão, OC; et al.","s.n.","2000","08","22","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Estrada de chão, 20km antes de Reserva",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-11-12 16:59:12-03","UEL","FUEL","30466","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Pavão, OC; et al.","15","1999","12","07","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"FUEL019513",NA,"Sítio Três Minas",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-11-12 16:59:12-03","UEL","FUEL","30462","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Almeida, CS","2008","10","17","Pavão, OC; et al.","s.n.","2000","10","26","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Sítio Três Minas",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-11-12 16:59:12-03","UEL","FUEL","17326","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Francisco das Chagas e Silva; et al.","s.n.","1991","07","01","Brasil","Paraná","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Fazenda Capão Bonito",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2020-11-12 16:59:12-03","UEL","FUEL","19091","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Dias, MC","1997",NA,NA,"Uejima, AMK","41","1996","11","13","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Parque Ecológico Samuel Klabin",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2020-11-12 16:59:12-03","UEL","FUEL","11782","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Francisco das Chagas e Silva; et al.","s.n.","1990","05","04","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Fazenda Barra Grande, Rio Barrinha, Rio Barrinha",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-11-12 16:59:12-03","UEL","FUEL","30465","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Hatschbach, G","1999",NA,NA,"Soares, A; Maschio, W","s.n.","1998","11","17","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"20611","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-11-12 16:59:12-03","UEL","FUEL","36661","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Estevan, DA","2004",NA,NA,"Estevan, DA; et al.","458","2004","09","28","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Fazenda Santa Inês",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2020-11-12 16:59:12-03","UEL","FUEL","20086","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Falkenberg, DB","1994",NA,NA,"Falkenberg, DB; Stehmann, JR; Vieira, AOS","6398","1994","01","20","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Guarita, 250m de altitude-",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2020-11-12 16:59:12-03","UEL","FUEL","31452","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Soares, L",NA,NA,NA,"Scherer, C","41","2000","01","10","Brasil","Rio Grande do Sul","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"Campus UFPEL",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2019-10-16 14:11:53-03","UEL","FUEL","16589","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.",NA,NA,NA,NA,"Sobral, M","6581","1990","11",NA,"Brasil","Rio Grande do Sul","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,"FUEL018707",NA,"Parque Estadual do Turvo, região de mata estacional semidecídua",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2020-11-12 16:59:12-03","UEL","FUEL","16427","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Mondin, C","1998","09",NA,"Mondin, C; Nascimento, E","1500","1998","09","23","Brasil","Rio Grande do Sul","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,"OK",NA,"Arroi Vargas",NA,NA,NA,"Tracheophyta","Ericales",NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2019-10-16 14:11:54-03","UEL","FUEL","46232","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Sobral, M","2009","06","01","Sartori, M","372","2009","04","25","Brasil","Rio Grande do Sul","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Macaco Branco, borda da mata","250","250",NA,"Tracheophyta","Ericales",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2020-11-12 16:59:12-03","UEL","FUEL","45654","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Gasper, AL","2008","12","01","Sevegnani, L","s.n.","2008","10","24","Brasil","Santa Catarina","Itaiópolis","-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,"BR-116, entre Itaiópolis e Santa Cecília","867","867",NA,"Tracheophyta","Ericales",NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2020-11-12 16:59:12-03","UEL","FUEL","43638","PreservedSpecimen","Plantae","Styracaceae","Styrax","leprosus","Styrax leprosus","Hook. & Arn.","Verdi, M; Dreveck, S; Godoy, MB","2007","09","12","Verdi, M; Godoy, MB; Dreveck, S","18","2007","11","12","Brasil","Santa Catarina","Itaiópolis","-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,"Butiá de Cima","896","896",NA,"Tracheophyta","Ericales",NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
