"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","eventTime","fieldNumber"
"723","2021-03-04 15:45:21-03","IF","SPSF","08734","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"G.M.Barroso","1986","01","01","A.D.Pereira","1984","10","16","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Porte arbóreo, 4m de altura, flores brancas.; GEOGRAFIA: Próximo ao rio Sapucaí (trilha da Ponte-preta).;",NA,NA,NA,"P.E. de Campos do Jordão","América do Sul",NA,NA,"Magnoliophyta","Myrtales","21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"724","2021-03-04 15:45:21-03","IF","SPSF","01582","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"O.T.Aguiar","1990","10","02","D.Amaro van Emelen",NA,NA,NA,"Brasil","SP","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"225",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales","20999","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"725","2021-03-04 15:45:21-03","IF","SPSF","01642","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"O.T.Aguiar","1990","10","02","D.Amaro van Emelen","1935","04","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"198","bairro de Santana","América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"726","2021-03-04 15:45:21-03","IF","SPSF","02286","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"O.T. Aguiar","1990","10","02","D.Bento Pickel","1945","10","09","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Horto Florestal","América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"727","2021-03-04 15:45:21-03","IF","SPSF","03331","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"O.T. Aguiar","1990","10","02","D.Bento Pickel","1948","10","09","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Horto Florestal","América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"728","2021-03-04 15:45:21-03","IF","SPSF","08323","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"O.T.Aguiar","1991","06","03","A.C.Dias","1980","11","06","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore alta, latescente, flores brancas.; GEOGRAFIA: Nos jardins do governador.;",NA,NA,NA,"Parque Estadual do Instituto Florestal","América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"729","2021-03-04 15:45:21-03","IF","SPSF","16574","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,NA,NA,NA,NA,"O.T. Aguiar & M.N.Sakita","1993","10","06","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"456","P.E.Instituto Florestal","América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"730","2021-03-04 15:45:21-03","IF","SPSF","34905","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis",NA,"O.Handro",NA,NA,NA,"desconhecido","1898","09","07","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Arbusto 1m, flores branco esverdeadas; GEOGRAFIA: cultivada&nf;;",NA,NA,"449","Santo Amaro","América do Sul",NA,NA,"Magnoliophyta","Myrtales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"731","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis erythrocarpus","O.Berg",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,"Original herbarium: Mart.; varieties not clear",NA,NA,"s.n.","prope urbem Rio de Janeiro ibique hortis culta","Southern America",NA,NA,NA,NA,"57442","auto",NA,"erythrocarpus",NA,NA,NA,NA,NA,NA
"732","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis iocarpus","O.Berg",NA,NA,NA,NA,"Schornbaum, H",NA,NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.; varieties not clear",NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"iocarpus",NA,NA,NA,NA,NA,NA
"733","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis iocarpus","O.Berg",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,"Original herbarium: Mart.; varieties not clear",NA,NA,"s.n.","prope urbem Rio de Janeiro ibique hortis culta","Southern America",NA,NA,NA,NA,"57442","auto",NA,"iocarpus",NA,NA,NA,NA,NA,NA
"734","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis iocarpus","O.Berg",NA,NA,NA,NA,"Martius, C",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,NA,"Original herbarium: Mart.; varieties not clear",NA,NA,"s.n.","prope urbem Rio de Janeiro ibique hortis culta","Southern America",NA,NA,NA,NA,"57442","auto",NA,"iocarpus",NA,NA,NA,NA,NA,NA
"735","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis leucocarpus","(Cambess.) O.Berg",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Rio de Janeiro","Ilha Grande",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.; varieties not clear",NA,NA,"s.n.","in partibus prov. dictis Distrito d'Ilha-Grande","Southern America",NA,NA,NA,NA,NA,NA,NA,"leucocarpus",NA,NA,NA,NA,NA,NA
"736","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis leucocarpus","(Cambess.) O.Berg",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Rio de Janeiro","Mangaratiba","-44.0406","-22.9597",NA,NA,NA,NA,"Original herbarium: Mart.; varieties not clear",NA,NA,"s.n.","in partibus prov. dictis Distrito de Mangaratyba","Southern America",NA,NA,NA,NA,"17272","auto",NA,"leucocarpus",NA,NA,NA,NA,NA,NA
"737","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis silvestris","O.Berg",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","ad rivulos prope Agoa Suja distr. Minarum Novarum","Southern America",NA,NA,NA,NA,NA,NA,NA,"silvestris",NA,NA,NA,NA,NA,NA
"738","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","brasiliensis","Stenocalyx brasiliensis silvestris","O.Berg",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","ad rivulos prope Agoa Suja distr. Minarum Novarum","Southern America",NA,NA,NA,NA,NA,NA,NA,"silvestris",NA,NA,NA,NA,NA,NA
"739","2017-09-11 17:11:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Stenocalyx","ubensis","Stenocalyx ubensis","(Cambess.) O.Berg",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais","Ubá ","-42.9428","-21.12",NA,NA,NA,NA,"Original herbarium: Camb.; Dryas; HABITAT: Dryas",NA,NA,"s.n.","in silvis caeduis, vulgo Capoeiras, prope vicum Uba, prov MG in confinio RJ, Dryas","Southern America",NA,NA,NA,NA,"24067","auto",NA,NA,NA,NA,NA,NA,NA,NA
"740","2021-02-08 12:43:51-03","UFRGS","ICN","063645","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Kulhmann, JG",NA,NA,NA,"Brasil","RJ","Jardim Botânico",NA,NA,NA,NA,NA,NA,"Doação do Jardim Botânico do Rio de Janeiro; Cultivado",NA,NA,"s.n.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2021-02-08 12:43:51-03","UFRGS","ICN","119345","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Aguiar, OT","1988","11","02","Franco, GADC; Custódio-Filho, A","1988","09","28","Brasil","SP","Salesópolis","-45.866667","-23.65","-45.866667","-23.65","900","900","Árvore 4m altura, flores brancas.",NA,NA,"700","Casa Grande Reserva Florestal de Guaratuba 23° 39' S 45° 52' W","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2021-02-08 12:43:51-03","UFRGS","ICN","202312","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Margis, R","2020","10",NA,"Margis, R","2020","10",NA,"Brasil","RS","Gravatai","-50.896944","-29.864444","-50.896944","-29.864444",NA,NA,"Arvore de 4 a 5 m de altura",NA,NA,"s.n.","Morungava","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2021-02-08 12:43:51-03","UFRGS","ICN","064090","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","1985","08",NA,"Santos, FS","1984","01","11","Brasil","BA","Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"Arvore, 4m de altura. Flores brancas com estames cremes; Mata higrófila Sul Baiana",NA,NA,"98","Area da Estação Ecológica do Pau-Brasil (ESPAB), cerca de 16km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunapólis)","América do Sul",NA,NA,"Dicotyledon",NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"744","2021-02-08 12:43:51-03","UFRGS","ICN","063644","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Pereira, E; et al.","1958","09","23","Brasil","RJ","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Doação do Jardim Botânico do Rio de Janeiro; Arvore de flores alvas",NA,NA,"4330","Alto da Boa Vista","América do Sul",NA,NA,"Dicotyledon",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"745","2021-02-08 12:43:51-03","UFRGS","ICN","157221","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Knob, A; Célia, A","1997","09","08","Brasil","RS","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Doação Herbário Unilasalle; Arvoreta, altura 6m e DAP 11cm, flor branca, Fruto imaduro verde, maduro roxo-escuro; Praça do pátio da educação infantil",NA,NA,"5313","Unilasallle","América do Sul",NA,NA,"Dicotyledon",NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"746","2021-02-08 12:43:51-03","UFRGS","ICN","157170","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Molz, M","2013","02","08","Lopes, PZ","2008","08","27","Brasil","RS","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"material testemunho tese doutorado PPG Fitotecnia/Fitossanidade UFRGS; árvore ± 4 m altura, folhas verde escuras lustrosas, ovaladas, flores 4 pétalas brancas, frutos globosos negro-violáceos c/ sépalas violáceas",NA,NA,"s.n.","Na sede da fazenda Panoramas Citros","América do Sul",NA,NA,"Dicotyledon",NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA,NA
"747","2021-02-08 12:43:51-03","UFRGS","ICN","110873","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.",NA,NA,NA,NA,"Ritter, MR","1995","11","08","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"874","Escola Tecnica de Agricultura - ETA","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"748","2021-02-08 12:43:51-03","UFRGS","ICN","157160","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Grings, M","2008",NA,NA,"Lopes, PZ","2008","08","25","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"material testemunho tese doutorado PPG Fitotecnia/Fitossanidade UFRGS; árvore ± 2 m, folhas verde escuras lustrosas, ovaladas, flores 4 pétalas brancas, frutos globosos negro-violáceos c/ sépalas verdes; em residência particular",NA,NA,"s.n.","Itapuã","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"749","2021-02-08 12:43:51-03","UFRGS","ICN","066623","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Hoehne, W",NA,NA,NA,"Hoehne, W","1944","11","14","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Sub-arbóreo de frutos pretos",NA,NA,"1571","Parque do Estado de São Paulo","América do Sul",NA,NA,"Dicotyledon",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"750","2021-02-08 12:43:51-03","UFRGS","ICN","173791","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Lattuada, DS",NA,NA,NA,"Lattuada, DS","2011","12","01","Brasil","RS","Porto Alegre","-51.196389","-30.0575","-51.196389","-30.0575",NA,NA,NA,NA,NA,"s.n.","Rua Antonio Ribeiro n° 27","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2021-02-08 12:43:51-03","UFRGS","ICN","121093","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Barroso, GM","1988","10",NA,"Gomes, M; et al.","1988","10","05","Brasil","RJ","Serra da Carioca",NA,NA,NA,NA,NA,NA,"Árvore com 6-7m, tronco de casca clara, esfareladiça, macia, ramos jovens marrom-avermelhados; folhas coriáceas, discolor; flores brancas, pedicelos brancos, brácteas alboesverdeadas.",NA,NA,"350","próximo à mesa do imperador","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2021-02-08 12:43:51-03","UFRGS","ICN","173788","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Lattuada, DS",NA,NA,NA,"Lattuada, DS","2011","12","08","Brasil","RS","São Leopoldo","-51.154444","-29.795","-51.154444","-29.795",NA,NA,NA,NA,NA,"s.n.","Unisinos.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-02-08 12:43:51-03","UFRGS","ICN","173789","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Lattuada, DS",NA,NA,NA,"Lattuada, DS","2011","12","01","Brasil","RS","Porto Alegre","-51.196389","-30.0575","-51.196389","-30.0575",NA,NA,NA,NA,NA,"s.n.","Rua Antonio Ribeiro n° 23.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2021-02-08 12:43:51-03","UFRGS","ICN","173790","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Lattuada, DS",NA,NA,NA,"Lattuada, DS","2011","12","01","Brasil","RS","Porto Alegre","-51.196389","-30.057778","-51.196389","-30.057778",NA,NA,NA,NA,NA,"s.n.","Rua Antonio Ribeiro n° 59","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2021-02-08 12:43:51-03","UFRGS","ICN","062978","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","1985","02",NA,"Silva, LAM; Santos, TS","1984","10","25","Brasil","BA","Nilo Peçanha","-39.1068992614746","-13.5993995666504",NA,NA,NA,NA,"Arvore, 10mx25cm. Flores brancas com anteras marrons; Vegetação de Restinha arbórea. Solo arenoso",NA,NA,"1793","km 3 da Rodovia Nilo Peçanha/Cairu","América do Sul",NA,NA,"Dicotyledon",NA,"39303","auto",NA,NA,NA,NA,NA,NA,NA,NA
"756","2021-02-08 12:43:51-03","UFRGS","ICN","094517","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","1986","05",NA,"Folli, DA",NA,NA,NA,"Brasil","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arvore cerca de 11m de altura e fuste de cerca de 5m, DAP 15cm, 0 da copa cerca de 8m. Com flor branca e botão verde. Fuste achatado e casca sulcada. Exsicata de fruto DAF 473; Floresta alta",NA,NA,"461","Reserva Florestal da CVRD. Estação Paraju, ant. 211, km 0,019, lado esquerdo","América do Sul",NA,NA,"Dicotyledon",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"757","2021-02-08 12:43:51-03","UFRGS","ICN","122973","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","P.L.K.; Brügger, MC",NA,NA,NA,"Krieger, L","1982","10","16","Brasil","MG","Leopoldina","-42.6431007385254","-21.5319004058838",NA,NA,NA,NA,"Árvore pequena; flores alvas; frutos globosos, arroxeado 2-3 sementes.",NA,NA,"19282",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"26325","auto",NA,NA,NA,NA,NA,NA,NA,NA
"758","2021-02-08 12:43:51-03","UFRGS","ICN","090101","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","1984","03",NA,"Silva, AF","1983","09","29","Brasil","MG","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Arvore, flores com 4 pétalas brancas e 4 sépalas verde claro",NA,NA,"s.n.","Acamari","América do Sul",NA,NA,"Dicotyledon",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"759","2021-02-08 12:43:51-03","UFRGS","ICN","061066","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","1984","01",NA,"Silveira, FA","1982","10","26","Brasil","MG","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Arvore de até 3m de altura. Flores brancas",NA,NA,"s.n.","Campus da UFO, junto a caldeira do Alojamento Feminino","América do Sul",NA,NA,"Dicotyledon",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-02-08 12:43:51-03","UFRGS","ICN","066638","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Hatschbach, G","1982","10",NA,"Hatschbach, G","1982","09","21","Brasil","PR","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arvore c6m, flores alvas; Em tapera abandonada",NA,NA,"45309","Sapitanduva","América do Sul",NA,NA,"Dicotyledon",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"761","2021-02-08 12:43:51-03","UFRGS","ICN","161294","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M","1999",NA,NA,"Barbosa, JM Silva; E.","1998","08","28","Brasil","PR","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Doação herbário MBM.; Árvore 5m, flor alva.; Floresta atlântica degradada.",NA,NA,"2427","estrada para a Colônia Limeira","América do Sul",NA,NA,"Dicotyledon",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"762","2021-02-08 12:43:51-03","UFRGS","ICN","086027","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Ribeiro, CL","2019","06","04","Oliveira, PI","1982","12","10","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arbusto 2m, frutos maduros vinosos.; Mata",NA,NA,"715","Rio dos Padres","América do Sul",NA,NA,"Dicotyledon",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-02-08 12:43:51-03","UFRGS","ICN","191055","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Matzenbacher, NI",NA,NA,NA,"Matzenbacher, NI","2013","06","29","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Árvore, 5m altura.; Espécie em cultivo no local, originária de SC.",NA,NA,"s.n.","Fazenda São Maximiano.","América do Sul",NA,NA,"Dicotyledon",NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"764","2021-02-08 12:43:51-03","UFRGS","ICN","112766","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sanchotene, MC","1982","08","03","Sanchotene, MC","1982","08","03","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Com botões florais fechados",NA,NA,"s.n.","Chacara do seu Mario Bernardez","América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"765","2021-02-08 12:43:51-03","UFRGS","ICN","157171","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Grings, M","2008",NA,NA,"Lopes, PZ","2008","08","27","Brasil","RS","São Jerônimo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"material testemunho tese doutorado PPG Fitotecnia/Fitossanidade UFRGS; árvore ± 4 m altura, folhas verde escuras lustrosas, ovaladas, flores 4 pétalas brancas, frutos globosos negro-violáceos c/ sépalas verdes; na sede da fazenda Panoramas Citros",NA,NA,"s.n.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA,NA
"766","2021-02-08 12:43:51-03","UFRGS","ICN","173792","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Lattuada, DS",NA,NA,NA,"Lattuada, DS","2011","12","02","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"s.n.","Vila Elza, Rua João XXIII n° 99","América do Sul",NA,NA,"Dicotyledon",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"767","2021-02-08 12:43:51-03","UFRGS","ICN","086326","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Sobral, M",NA,NA,NA,"Souza, ML; et al.","1984","10",NA,"Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Árvore 6-7m, na restinga de Praia Grande; flores brancas, perfumadas.",NA,NA,"318","Rio Vermelho","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"768","2021-02-08 12:43:51-03","UFRGS","ICN","061087","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Legrand, CD","1966",NA,NA,"Klein; Souza, S; Bresolin, A","1964","09","11","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Arvoreta de 4m de altura. Flor branca; Capoeira",NA,NA,"5785","Rio Vermelho","América do Sul",NA,NA,"Dicotyledon",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"769","2021-02-08 12:43:51-03","UFRGS","ICN","167416","S","Plantae","Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Molz, M","2013","02","08","Zolet, ACT","2010","11","10","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"s.n.","Jardim Botânico","América do Sul",NA,NA,"Dicotyledon",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
