"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1179","2008-05-27 22:02:00-03","MO","MOBOT","3295015","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","K. Wendelberger|H. Huaylla","Wendelberger 70","2000","8","24","Bolivia","Chuquisaca","Hernando Siles","-63.95","-19.8",NA,NA,NA,NA,"Up Cerro Urkhal path before 2nd river crossing, municipally protected area, Monteagudo.","1325.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2008-05-27 22:02:00-03","MO","MOBOT","3295056","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","K. Wendelberger","Wendelberger 248","2000","12","1","Bolivia","Chuquisaca","Hernando Siles","-63.95","-19.8",NA,NA,NA,NA,"Up Cerro Urkhal path before 2nd river crossing, municipally protected area, Monteagudo. Shady, damp, sandy, hillside on the drier side of a cloud forest valley.","1350.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2013-06-02 05:38:00-03","MO","MOBOT","3337450","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Isau Huamantupa|Efraín Suclli|A. Carazas","Huamantupa Chuquimaco 7246","2005","11","18","Peru","Cusco","La Convención","-72.92805","-12.64305",NA,NA,NA,NA,"Dist. Echarate, Cirialo. Bosque seco","792.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1182","2013-04-29 11:04:00-03","MO","MOBOT","3338384","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Jim Farfán","Farfán 1105","2006","10","19","Peru","Cusco","La Convención","-73.15277","-12.84166",NA,NA,NA,NA,"Dist. Vilcabamba, Chuanquiri camino a Resistencia, Bosque secundario","1000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1183","2012-09-15 05:09:00-03","MO","MOBOT","3338453","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Jim Farfán","Farfán 1168","2006","10","20","Peru","Cusco","La Convención","-73.15388","-12.81305",NA,NA,NA,NA,"Dist. Vilcabamba, Resistencia camino a Espiritupampa, Bosque secundario","1076.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1184","2019-01-25 04:35:00-02","MO","MOBOT","3341628","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Luis Valenzuela G.","Valenzuela Gamarra 7978","2006","10","25","Peru","Cusco","La Convención","-73.15611","-12.79055",NA,NA,NA,NA,"Dist. Vilcabamba, Chuanquiri, Bosque primario","1050.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1185","2008-05-27 22:02:00-03","MO","MOBOT","3359189","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Foster's catalog note file","T. Herzog","Herzog 2256",NA,NA,NA,"Bolivia","Cochabamba","Chapare","-65.81666","-17.16666",NA,NA,NA,NA,"Locotal","1700.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2008-05-27 22:02:00-03","MO","MOBOT","3368867","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Daniela Rivera","Rivera 19","2003","9","4","Bolivia","Cochabamba","Carrasco","-64.68277","-17.69694",NA,NA,NA,NA,"Diampampa. Mesobosque Termotropical Pluviestacional subhumedo-humedo. Serie Luehea tomentella - Zeyheria tuberculosa, en valle interno del rio San Mateo.","1640.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2013-08-23 04:12:00-03","MO","MOBOT","3369998","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Erika Fernández","Fernández Terrazas 2273","2003","9","4","Bolivia","Cochabamba","Carrasco","-64.68277","-17.69694",NA,NA,NA,NA,"Diampampa. Macrobosque montano de yunga . Serie Termo-mesotropical pluviestacional humeda de Podocarpus oleifolius - Juglans boliviana, especies diferenciales: Oreopanax cf reticulatus, Hedyosmun cf racemosum, Weinmannia multijuga, W. sorbifolia","2000.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2013-11-26 05:40:00-02","MO","MOBOT","3370752","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Reinaldo Lozano","Lozano 1354","2005","10","6","Bolivia","Chuquisaca","Sud Cinti","-64.24055","-21.015",NA,NA,NA,NA,"Ca. 11 km al NW de la comunidad de Las Abras camino hacia la comunidad de El Palmar. Pendiente superior cerro Alto de Rosas. Bosque semideciduo estacional Tucumano-Boliviano, piso inferior, en transición con Bosque decido Chaco Serrano. Con presencia dominante de Cedrela lilloi, Juglans australis, Chrysphyllum gonocarpumy, en el sotobosque con Rubiaceas, Helechos y musgos epífitos. Doseles de 14 m en promedio. Suelos rícos en materia orgánica.","1330.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2011-04-02 07:54:00-03","MO","MOBOT","3374147","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Ariel Lliully|R. León|A. Ortega|J. Vedia","Lliully 393","2005","10","18","Bolivia","Chuquisaca","Luis Calvo","-63.72722","-19.85361",NA,NA,NA,NA,"Serrania del Incahuasi. Bajando del abra del Incahuasi hacia Muyupampa, Bosque húmedo caducifolio con elementos Tucumano-Boliviano, Cedrela lilloi, Inga marginata en el estrato arbóreo, varias Solanaceas y Melastomataceas en el estrato arbustivo, colonias de Lamphrotyrsus hieronimii en quebradas rocosas.","1429.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2008-05-27 22:02:00-03","MO","MOBOT","3375021","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","Foster's 1958 catalog notes file","Orland E. White","White 960",NA,NA,NA,"Bolivia","La Paz","Sud Yungas","-67.25","-15.66666",NA,NA,NA,NA,"Huachi, head of Beni River","548.64000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2008-05-27 22:02:00-03","MO","MOBOT","3396815","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee","Michael H. Nee","Nee 53066","2005","5","19","Bolivia","Santa Cruz",NA,"-63.36666","-17.96666",NA,NA,NA,NA,"Ib anez, floodplain of Rio Piai 1 km N of El Torno.Disturbed brushy areas, sandy and gravely soil,with Acacia albicoticat. A, aroma, Tessaria integrifolia, Baccharis, salicfiolia, and slightly above plain with Gallesia integrifolia. Diospyros inconstans.","500.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2013-11-26 05:40:00-02","MO","MOBOT","3397521","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"Julia Gutiérrez R.","Gutiérrez Romero 801","2004","7","31","Bolivia","Chuquisaca","Hernando Siles","-64.06416","-20.5675",NA,NA,NA,NA,"Aproximdamente a 6,5 km al Ne de la Comunidad de Animbo. En el Alto Yacamiri. Bosque montano sub humedo presencia de Lauraceas, Leguminosas y algunes Juglandaceas y en estrate arbustivo domina, Aphander hieronymi. Creciendo en ladera con pendiente fuerte, al borde de la quebrada","1417.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2010-02-11 10:21:00-02","MO","MOBOT","3404009","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","R. de Michel","A. Roca|J. Romero","Roca 492","1998","6","21","Bolivia","Santa Cruz","Cordillera",NA,NA,NA,NA,NA,NA,"Ibasiriri Guaranie. Bosque seco con Prosopis, Capparis, Cereus, Solanum.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1194","2014-01-02 05:36:00-02","MO","MOBOT","3421468","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Luzmila Arroyo P.|Maribel Vargas C.|D. Villarroel|C. Roth","Arroyo Padilla 3709","2006","11","4","Bolivia","Santa Cruz","Andrés Ibáñez","-63.4441666","-17.6655556",NA,NA,NA,NA,"Rio Güenda y alrededores. Bosque secundario a orillas del río.","418.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1195","2013-11-26 05:40:00-02","MO","MOBOT","3426330","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Julia Gutiérrez R.","Gutiérrez Romero 801","2004","7","31","Bolivia","Chuquisaca","Hernando Siles","-64.06416","-20.5675",NA,NA,NA,NA,"Aprox. a 6,5 m al NE de la comunidad de Animbo. En el Alto Yacamiri. Bosque montano sub-humedo, presencia de Lauraceas, Leguminosas y algunas Juglandaceas y en el estrato arbustivo domina Aphelandra hieronymi. Creciendo en ladera con pendiente fuerte, al borde de la quebrada.","1417.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2021-02-05 16:18:00-03","MO","MOBOT","3435925","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.",NA,"S. Moritz|S. Trogisch|Jürgen Homeier","Moritz 35","2006","10","15","Ecuador","Napo",NA,"-77.85","-0.9",NA,NA,NA,NA,"Hakuna Matata private lodge, ca. 5 km NE of Archidona, premontane tropical forest.","921.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1197","2013-06-18 05:46:00-03","MO","MOBOT","3444032","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","M. Jiménez","Jiménez 808","2008","1","1","Bolivia","Chuquisaca","Hernando Siles","-63.8575","-20.5127778",NA,NA,NA,NA,"Segunda Seccion Huacareta, Canton Rosario del Ingri. Villa Hermosa. Cañón cerrado de exposicion Nor Este, formado por quebrada de agua 20° de pendiente.","1034.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1198","2013-06-18 05:46:00-03","MO","MOBOT","3444161","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","M. Jiménez","Jiménez 450","2007","10","16","Bolivia","Chuquisaca","Luis Calvo","-63.7802778","-20.7016667",NA,NA,NA,NA,"Municipio Villa Vaca Guzman, Canton Iguembe. Cañón cerrado formado por el Rio Iguembe, con exposicion Nor Este.","1090.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1199","2009-02-02 11:15:00-02","MO","MOBOT","3444735","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","O. Apaza|P. Apaza|L. Apaza","Apaza 147","2007","12","28","Bolivia","Chuquisaca","Hernando Siles","-64.1380555","-20.2163889",NA,NA,NA,NA,"Primera Sección Monteagudo. Canton Fernandez, Comunidad Vallecito. Cañón el guayavillar. Ladera en exposicion sureste con 50% de pendiente.","1756.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1200","2015-04-21 05:44:00-03","MO","MOBOT","3467163","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Ivan Linneo","Linneo Foronda 590","2006","7","1","Bolivia","Santa Cruz","Andrés Ibáñez","-63.25611","-17.84972",NA,NA,NA,NA,"Localidad de La Guardia km 9.5 camino antiguo a Porongo a 8 cuadras sobre el camino y terreno con vegetación natural, tras casa de I. Linneo. Area con residuos de vegetación natural.","400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2020-01-15 04:34:00-03","MO","MOBOT","3476897","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Jehizon Terán","Terán Aguilar 1432","2007","9","27","Bolivia","Cochabamba","Carrasco","-65.2730556","-17.4958333",NA,NA,NA,NA,"Sehuncas, próximo al rio y el puente de madera.","2159.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1202","2012-12-04 13:14:00-02","MO","MOBOT","3481233","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Gloria Calatayud","Calatayud Hermosa 4414","2007","7","17","Peru","Cusco","La Convención","-72.82027","-12.64111",NA,NA,NA,NA,"Distrito Echarate, Palma Real, Koribeni. Bosque seco secundario.","850.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1203","2012-12-17 13:16:00-02","MO","MOBOT","3481896","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Gloria Calatayud","Calatayud Hermosa 4527","2007","9","16","Peru","Cusco","La Convención","-72.49972","-12.42777",NA,NA,NA,NA,"Distrito Quellouno, Tupac Amaru. Bosque seco secundario.","899.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"1204","2020-02-01 04:34:00-03","MO","MOBOT","3487006","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Rocío Rojas|Gregorio Ortiz|Gina Castillo|Erika Fernández","Rojas Gonzáles 4671","2007","9","29","Peru","Pasco","Oxapampa","-75.43333","-10.1",NA,NA,NA,NA,"Distrito Pozuzo. Camino de Puente Victoria hacia la Comunidad Nativa Alto Lagarto. Bosque primario.","700.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1205","2008-05-27 22:02:00-03","MO","MOBOT","455691","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","James L. Zarucchi|César E. Barbosa","Zarucchi 3432","1985","2","26","Colombia","Vichada",NA,"-67.91666","5.3",NA,NA,NA,NA,"Parque Nacional Natural El Tuparro, ca. 10 km SW of Centro Administrativo on road to El Tapón (due south of Cerro Peinilla), gallery forest and its margin with open savanna, Lat. 5º18'N, Long. 67º55'W, alt 100 m.","100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","85-38",NA
"1206","2008-05-27 22:02:00-03","MO","MOBOT","456042","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 36656","1993","7","22","Paraguay","Paraguarí",NA,"-57.26666","-26.05",NA,NA,NA,NA,"Estero del Ypoá: Valle Apuá-Lago Ypoá. 2 km W of Valle Apua. Cerrado forest.","230.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","835",NA
"1207","2008-05-27 22:02:00-03","MO","MOBOT","456053","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 36661","1993","7","22","Paraguay","Paraguarí",NA,"-57.26666","-26.05",NA,NA,NA,NA,"Estero del Ypoá: Valle Apuá-Lago Ypoá. 2 km W of Valle Apua. Cerrado forest.","230.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","835",NA
"1208","2013-12-09 10:47:00-02","MO","MOBOT","456079","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (MO)","Alwyn H. Gentry|Camilo Díaz S.","Gentry 73427","1991","3","5","Peru","Junín","Chanchamayo","-75.41666","-11.08333",NA,NA,NA,NA,"Hacienda La Genoa, Finca Italia; mature forest remnant. TRANSECT # 9","1150.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","462",NA
"1209","2008-05-27 22:02:00-03","MO","MOBOT","456208","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|R. Velázquez","Zardini 23243","1990","9","1","Paraguay","Central",NA,"-57.46666","-25.33333",NA,NA,NA,NA,"Estero del Ypoá, 5 km S of Pindoty, 2 km E of lake. Forest.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","429",NA
"1210","2014-12-11 12:15:00-02","MO","MOBOT","456249","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","W.G. D'Arcy (MO)","Alwyn H. Gentry|Juan Revilla","Gentry 16253","1976","1","24","Peru","Madre de Dios","Tambopata","-69.1833333","-12.6333333",NA,NA,NA,NA,"Ca. 5 km from Puerto Maldonado near Río Tambopata.","220.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","991",NA
"1211","2011-06-08 11:53:00-03","MO","MOBOT","456273","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","!M. Nee (NY)","José Schunke V.","Schunke Vigo 10333","1978","7",NA,"Peru","Huánuco","Leoncio Prado","-76.0333333","-9.3166667",NA,NA,NA,NA,"Dtto. Rupa Rupa; Jacintillo, márgen izquierda del río ntonzón.","680.00000000","700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","55",NA
"1212","2008-05-27 22:02:00-03","MO","MOBOT","456380","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|V. Jara","Zardini 37071","1993","8","26","Paraguay","Caaguazú",NA,"-56.18333","-25.48333",NA,NA,NA,NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2 , km 158-159. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","845",NA
"1213","2008-05-27 22:02:00-03","MO","MOBOT","456406","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 31543","1992","3","25","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,"1 km W from entrance to Tavarory. Forest patch.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","678",NA
"1214","2008-05-27 22:02:00-03","MO","MOBOT","456475","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini","Zardini 12937","1989","6","11","Paraguay","Paraguarí",NA,"-57.15","-25.9",NA,NA,NA,NA,"Acahay Massif. Forest on western slopes of southeastern peak.","400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","109",NA
"1215","2008-05-27 22:02:00-03","MO","MOBOT","456604","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|C. Velázquez","Zardini 12958","1989","6","11","Paraguay","Paraguarí",NA,"-57.15","-25.9",NA,NA,NA,NA,"Acahay Massif. On rocks on south central peak.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","110",NA
"1216","2008-05-27 22:02:00-03","MO","MOBOT","456861","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Timana (MO)","Martín E. Timaná|Nestor Jaramillo","Timaná 2837","1991","10","28","Peru","Madre de Dios","Tambopata","-69.05","-12.48333",NA,NA,NA,NA,"Las Piedras. Cusco Amazónico. Planta colectadas en camino al lago sandoal.","200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","122",NA
"1217","2008-05-27 22:02:00-03","MO","MOBOT","456870","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Timana (MO)","Martín E. Timaná|Nestor Jaramillo","Timaná 2856","1991","10","28","Peru","Madre de Dios","Tambopata","-69.05","-12.48333",NA,NA,NA,NA,"Las Piedras. Cusco Amazónico. Planta colectadas en camino al lago sandoal.","200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","122",NA
"1218","2008-05-27 22:02:00-03","MO","MOBOT","457075","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Alwyn H. Gentry|Percy Núñez V.","Gentry 69387","1990","2","21","Peru","Madre de Dios","Tambopata","-69.06666","-12.58333",NA,NA,NA,NA,"Cusco Amazónico, trail to Lago Sandoø val across Río Madre de Dios, ca. 12 km E of Puerto Maldonado.","200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","416",NA
"1219","2008-05-27 22:02:00-03","MO","MOBOT","457607","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 39830","1994","7","1","Paraguay","Concepción",NA,"-57.36027","-22.98",NA,NA,NA,NA,"Between Paso Horqueta and Estancia San Fernando. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","916",NA
"1220","2008-05-27 22:02:00-03","MO","MOBOT","457682","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","David R. Brunner","Brunner 1112","1985","5","30","Paraguay","Paraguarí",NA,"-57.15","-25.9",NA,NA,NA,NA,"Cerro Acahay, Compañia Virgen de Fátima. 5 km al sur de la ruta entre Carapegua y Ybycui. Bosque degredado y vegetación secundaria alrededor de las granjas. Suelo arenoso de origen granitico con un pendiente de 10%","230.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","85-2",NA
"1221","2008-05-27 22:02:00-03","MO","MOBOT","458402","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 33749","1992","11","18","Paraguay","Central",NA,"-57.56666","-25.55",NA,NA,NA,NA,"Estero del Ypoá. Villeta - Puerto Guyratí. 6 km S of Villeta, on trail to Paraguay River. Gallery Forest on Paraguay River.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","783",NA
"1222","2008-05-27 22:02:00-03","MO","MOBOT","458690","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Elsa M. Zardini|Leongino Guerrero","Zardini 35123","1993","2","24","Paraguay","Central",NA,"-57.63333","-25.65",NA,NA,NA,NA,"Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","807",NA
"1223","2008-05-27 22:02:00-03","MO","MOBOT","459157","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","James S. Miller|et al.","Miller 2246","1986","6","28","Ecuador","Napo",NA,"-77.61666","-1.06666",NA,NA,NA,NA,"Reserva Biologia Jatun Sacha, ca. 8 km ESE of Puerto Misahualli. 1º04'S, 77º37'W. Elev. 400 m. Primary forest along the Misahualli- Coca Road.","400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","86-5",NA
"1224","2008-05-27 22:02:00-03","MO","MOBOT","459264","PreservedSpecimen","Plantae","Solanaceae","Cestrum","strigilatum","Cestrum strigilatum","Ruiz & Pav.","M. Nee (NY)","Carlos E. Cerón|Miguel Cerón","Cerón Martínez 4598","1988","8","24","Ecuador","Napo",NA,"-77.6","-1.06666",NA,NA,NA,NA,"Estación Biológica Jatun Sacha. Bosque muy húmedo Tropical. Bosque primario y potrero.","450.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","88-18",NA
