"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber"
"237","2020-10-14 10:01:44-03","FURB","FURB","4409","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Hatschbach, G","Silva, J.M.; Goldenberg, R. & Michelangeli, F.","2005","10","17","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,"FURB01796","FURB01796 FURB01796_1",NA,NA,"4426",NA,"Mineiros.",NA,"Exsicata A & B. Habitat: Floresta Atlântica; Habito: arbórea; flor alva e odorífera",NA,NA,"2005","37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-16 17:52:15-03","UCS","HUCS","49470","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Caxambu, M.G.","Caxambu, M.G.","2016","12","15","Brasil","Paraná","Foz do Iguaçu","-54.393778","-25.595611","-54.393778","-25.595611",NA,NA,"Angiospermae","Fabales","7703",NA,"Parque Nacional do Iguaçu, trilha do Poço Preto",NA,"Doação HCF 12876&nf;Relevo Suave-ondulado &nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;; Arvoreta ca. 4,5m, semi-ciófila. Frutos imaturos verdes, diminutos. Em final de floração. Floresta Estacional Semidecidual Aluvial","189","189","2017",NA,NA,NA,"01","09",NA,NA,NA,NA,NA,NA
"239","2021-03-16 17:52:15-03","UCS","HUCS","6946","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Sobral, M.","Jarenkow, J.A.","1988","09","10","Brasil","Rio Grande do Sul","Mercelino",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","947",NA,"a margem do rio Uruguai",NA,NA,NA,NA,"1988",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-16 17:52:15-03","UCS","HUCS","11840","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Butzke, A.","Butzke, A.","1994","11","25","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,"Chácara Seminário",NA,"Em campo limpo",NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-16 17:52:15-03","UCS","HUCS","37533","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Gonzatti, F.","Gonzatti, F.","2011","10","16","Brasil","Rio Grande do Sul","Monte Belo do Sul","-51.6316986083984","-29.1627998352051",NA,NA,NA,NA,"Angiospermae","Fabales","149",NA,"Linha 80 da Leopoldina",NA,"na borda da mata, érvore","500","500","2011","9187","auto",NA,"10","16",NA,NA,NA,NA,NA,NA
"242","2021-03-16 17:52:15-03","UCS","HUCS","10569","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Hatschbach, G.","Silva, J.M.","1994","09","01","Brasil","Paraná","Bocaiuva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Angiospermae","Fabales","1381",NA,"Rodovia para o parque das Lauráceas, Rio capivari.",NA,"árvore, 20m, flor alva, odorífera.; Mata pluvial, próxima ao rio.",NA,NA,"1994","61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-16 17:52:15-03","UCS","HUCS","24638","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Hatschbach, G.","Cordeiro, J.","2001","08","10","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,"Sarra dos Mulatus",NA,"árvore, 5m, flor alvacenta, odorífera.; Floresta degradada",NA,NA,"2001","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-16 17:52:15-03","UCS","HUCS","1311","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Rambo, B.","Sehnem, A.","1949","10","28","Brasil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,"Sentido São Salvador",NA,NA,"500","500",NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-16 17:52:15-03","UCS","HUCS","13059","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Hatschbach, G.","Silva, J.M.","1998","08","29","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Angiospermae","Fabales","2448",NA,"Serra da Prata, trilha para o pico Torre da Prata",NA,"Árvore, 20m, flore alva, anteras creme.; Floresta Atlântica",NA,NA,"1998","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-16 17:52:15-03","UCS","HUCS","14336","PreservedSpecimen","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Smith, S.F.","Kegler, A.","1999","11","17","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Angiospermae","Fabales","373",NA,"Vila Cristina",NA,"na mata ciliar","780","780","2000","49662","auto",NA,"06",NA,NA,NA,NA,NA,NA,NA
"247","2019-06-27 10:25:12-03","UFES","VIES","33269","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Moreira, L.N.","2007","06","25","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"VIES033269","VIES033269",NA,NA,"31",NA,"Floresta Nacional Pacotuba.",NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-04-27 16:10:01-03","UFES","VIES","23932","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","Assis, A.M.","Assis, A.M.; Cribari, R. S. & Santos, R.","2010","04","16","Brasil","Espírito Santo","Serra","-40.3075","-20.181111","40º18'27''W","20º10'52''S","VIES023932","VIES023932",NA,NA,"2335",NA,"Vertente sudeste. Acesso pelo Bairro Jardim Tropical (Trilha de FURNAS). APA Mestre Álvaro",NA,NA,"220","220","2010",NA,NA,NA,"04","16",NA,NA,NA,NA,NA,NA
"249","2021-02-12 18:12:10-03","UFES","VIES","41292","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"Gurtler, J.; Dutra, S.C.","2018","02","27","Brasil","Espírito Santo","Nova Venécia","-40.440556","-18.781111","40º26'26''W","18º46'52''S","VIES041292","VIES041292",NA,NA,"JAC 565",NA,"Fazenda Santa Rita. Ao pé da pedra da torre (P6).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-04-05 11:06:06-03","UNESP-IBB","BOTUW","628","PreservedSpecimen","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"-40.533333","-19.866667","40°32'W","19°52'S","BOTUW000628",NA,NA,NA,NA,NA,"Comp. Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-09-29 11:51:10-03","UTFPR","HCF","20844","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","E. Barboza","G. Felitto","2015","09","17","Brasil","PR","Palmital","-52.440556","-24.747222","52°26'26 W","24°44'50 S",NA,NA,NA,NA,"983",NA,"PCH Cantu 2, área de supressão do futuro",NA,"árvore, 10 m, flores alvas-amareladas. Floresta Estacional Semidecidual.","410","410","2015",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"252","2020-09-29 11:51:10-03","UTFPR","HCF","31018","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","M.G. Caxambu","M.G. Caxambu","2020","09","01","Brasil","PR","Campo Mourão","-52.435944","-24.025","52°26'09,4 W","24°01'30 S",NA,NA,NA,NA,"9133",NA,"Futuro Stand de tiro às margens da BR-",NA,"árvore ca. 12 m, semi-ciófila. Botões florais amarelo esverdeados. Árvore florida praticamente desprovida de folhas.","555","555","2020",NA,NA,NA,"09","29",NA,NA,NA,NA,NA,NA
"253","2020-09-29 11:51:10-03","UTFPR","HCF","8171","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","M.G. Caxambu","E.S. Sekine","2009","09","15","Brasil","PR","Nova Aurora","-53.198528","-24.532","53°11'54,7 W","24°31'55,2 S",NA,NA,NA,NA,"216",NA,"Propriedade do Sr. David Ezuel Gurski",NA,"árvore ca. 15 m. Flores de cálice verde e corola alva. Visitada por muitas abelhas entre as 10:00 e 12:00 hs.","304","304","2009",NA,NA,NA,"09","23",NA,NA,NA,NA,NA,NA
"254","2020-09-29 11:51:10-03","UTFPR","HCF","20580","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","M.G. Caxambu","M.G. Caxambu","2016","08","26","Brasil","PR","Céu Azul","-53.870139","-25.192028","53°52'12,5 W","25°11'31,3 S",NA,NA,NA,NA,"7474",NA,"Parque Nacional do Iguaçu - Estrada de",NA,"árvore ca. 15 m, emergente. Botões florais verdes. Flores alvas com estames amarelos.","646","646","2016",NA,NA,NA,"09","02",NA,NA,NA,NA,NA,NA
"255","2020-09-29 11:51:10-03","UTFPR","HCF","1408","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","J. Cordeiro & E. Barboza","A.E. Bianek","2004","09","21","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"217",NA,"Parque Municipal do Lago",NA,"árvore com folhas alternas, pinadas, glabras e flores amareladas em inflorescência. Em floresta ciliar.",NA,NA,"2004","28572","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA
"256","2020-09-29 11:51:10-03","UTFPR","HCF","3093","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","J. Cordeiro & F. Marinero","N.R. Gregorio","2005","09","09","Brasil","PR","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbórea, com flores em pré-floração.",NA,NA,"2006","35037","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA
"257","2020-09-29 11:51:10-03","UTFPR","HCF","5091","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","G. Hatschbach","J.M. Silva","2005","10","17","Brasil","SP","Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"4426",NA,"Mineiros",NA,"árvore, 5 m, flor alva, odorífera. Floresta Atlântica.",NA,NA,"2005","37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-06-29 09:30:28-03","UFRRJ","RBR","43017","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","T.A. Amorim","T.P.P. Alverga","2015","05","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.533333","-22.884722","43º32'W","22º53'5''S","RBR00043017",NA,NA,NA,NA,NA,"Inventário Carbono - Rio de Janeiro. Inventário complementar P6-34.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-06-29 09:30:28-03","UFRRJ","RBR","43100","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","L.H. Soares","L.H. Soares","2015","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","-43.566111","-22.826389","43º33'58''W","22º49'35''S","RBR00043100",NA,NA,NA,NA,NA,"Inventário Carbono - Rio de Janeiro. Inventário complementar F22/117.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-06-29 09:30:28-03","UFRRJ","RBR","46115","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","H.C. Lima","D.P. Leonarczyk","2015","11","18","Brasil","Rio de Janeiro","Rio Claro","-44.099722","-22.859722","44º5'59''W","22º51'35''S","RBR00046115",NA,NA,NA,"s/n",NA,"Figueira. Solo marrom no estrato superior. PE Cunhambebe",NA,NA,"1020","1020","2018",NA,NA,NA,"05","09",NA,NA,NA,NA,NA,NA
"261","2020-06-29 09:30:41-03","UFRRJ","RBR","25944","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"P.R.C. Farag","1995","11","14","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00025944","RBR00025944",NA,NA,"144",NA,"Estrada do comércio, próximo a Sede, após o portão, na margens do córrego.",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-06-29 09:30:41-03","UFRRJ","RBR","26410","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"H.C. Rodrigues; F.A. Baroni","1994","08","20","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026410","RBR00026410",NA,NA,NA,NA,"Estrada do Ouro, linha 6.",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-06-29 09:30:41-03","UFRRJ","RBR","26411","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"H.C. Rodrigues","1994","08","20","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026411","RBR00026411",NA,NA,NA,NA,"Estrada do Ouro, Linha 6.",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-07-25 11:32:25-03","UFRRJ","RBR","18236","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","N. Lima","N. Lima","1946","04","26","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"RBR00018236",NA,NA,NA,"10",NA,"Parque Nacional de Itatiaia",NA,NA,NA,NA,"1947","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-06-29 09:30:28-03","UFRRJ","RBR","18238","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"H.C. Rodrigues","1989","05","19","Brasil","Rio de Janeiro","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,"RBR00018238",NA,NA,NA,"s.n.",NA,"Represa de Ribeirão das Lages",NA,NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-06-29 09:30:41-03","UFRRJ","RBR","17845","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","H.C. Lima",NA,"1993","12","08","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00017845","RBR00017845",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","25743","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA
"267","2020-06-29 09:30:41-03","UFRRJ","RBR","4744","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"R.M. Than","2001","06","12","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00004744","RBR00004744 RBR00004744_1",NA,NA,"25",NA,"Barrelão",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-06-29 09:30:41-03","UFRRJ","RBR","26412","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"H.C. Rodrigues","1994","12","10","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026412","RBR00026412",NA,NA,NA,NA,"Estrada do Ouro, linha 10",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-06-29 09:30:41-03","UFRRJ","RBR","26409","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"H.C. Rodrigues","1994","06","11","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026409","RBR00026409",NA,NA,NA,NA,"Estrada do Ouro, linha 3.",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-06-29 09:30:41-03","UFRRJ","RBR","26386","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"P.R.C. Farag","1995","12","06","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026386","RBR00026386",NA,NA,"199",NA,"Estrada para Serrinha, área de Reunião.",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-06-29 09:30:28-03","UFRRJ","RBR","12598","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"F.C. Nettesheim","2002","07","10","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00012598",NA,NA,NA,"103",NA,"Ilha da Maramabaia, Praça Sebastio Paul.",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-06-29 09:30:28-03","UFRRJ","RBR","34124","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"G.A. Rodrigues","2006","12","19","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00034124",NA,NA,NA,"6",NA,"Ilha da Marambaia, Cota 100m, parcela 09, planta 26; Vertente da Baía de Sepetiba, parcela próximo da 2ª barragem",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-06-29 09:30:28-03","UFRRJ","RBR","8174","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"M.C. Souza","1999","03","07","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"RBR00008174",NA,NA,NA,"78",NA,"'Ilha da Marambaia, estrada para praia da armação.'",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-06-29 09:30:28-03","UFRRJ","RBR","18237","S","Plantae","Fabaceae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","H.C. Lima","A.L. Peixoto","1985","02","02","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00018237",NA,NA,NA,"3245",NA,"Reserva Florestal da CVRD, Transect 6",NA,NA,NA,NA,"1988","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-06-29 09:30:41-03","UFRRJ","RBR","4743","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"R.M. Than","2001","08","15","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00004743","RBR00004743",NA,NA,"28",NA,"Subida para sede, Macuco.",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-06-29 09:30:41-03","UFRRJ","RBR","4745","S","Plantae","Leguminosae","Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,"R.M. Than","2001","08","15","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00004745","RBR00004745",NA,NA,"26",NA,"Subida para sede, Macuco, beira da estrada.",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2013-04-01 09:18:37-03","IPT","BCTW","5752","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"278","2013-04-01 09:18:37-03","IPT","BCTW","9536","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"279","2013-04-01 09:18:37-03","IPT","BCTW","8709","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil","Paraná","Monte Alegre",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"280","2013-04-01 09:18:38-03","IPT","BCTW","1659","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"281","2013-04-01 09:18:37-03","IPT","BCTW","1665","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"282","2013-04-01 09:18:37-03","IPT","BCTW","5571","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"283","2013-04-01 09:18:38-03","IPT","BCTW","3701","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.63","-23.54",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"284","2013-04-01 09:18:37-03","IPT","BCTW","5975","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão","IPT",NA,NA,NA,NA,"Brasil","São Paulo","Monte Alegre do Sul","-46.68","-22.68",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Estação Experimental de Ibití",NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"285","2013-04-01 09:18:37-03","IPT","BCTW","19239","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemao",NA,NA,NA,NA,NA,"Brasil","São Paulo","Amparo","-46.76","-22.7",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"286","2013-04-01 09:18:37-03","IPT","BCTW","16173","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil","Paraná","Quedas do Iguaçu","-52.9081","-25.4497",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Fazenda Giacomet - Marodin",NA,NA,NA,NA,NA,"24667","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"287","2013-04-01 09:18:37-03","IPT","BCTW","10194","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"288","2013-04-01 09:18:37-03","IPT","BCTW","7334","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"289","2013-04-01 09:18:37-03","IPT","BCTW","19241","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemao",NA,NA,NA,NA,NA,"Brasil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"290","2013-04-01 09:18:37-03","IPT","BCTW","12152","S","Plantae",NA,"Myrocarpus","frondosus","Myrocarpus frondosus","Allemão",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
