"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"155","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830648","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Leschenault",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasiliae Meridionalis.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830648' target='other'> <mi>dwc_moreinfo</mi></a>","P04830648","P04830648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-21 19:05:40-03","MNHN","RECOLNAT_MNHN_P","P04830649","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Gehrt, A.",NA,"1922","8","21",NA,"Brasil","São Paulo",NA,"Butantan.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830649' target='other'> <mi>dwc_moreinfo</mi></a>","P04830649","P04830649_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7927",NA
"157","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830652","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830652' target='other'> <mi>dwc_moreinfo</mi></a>","P04830652","P04830652_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830654","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Gaudichaud",NA,"1832","1","1",NA,"Brasil",NA,NA,"Bresil, Rio d [Jl.].",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830654' target='other'> <mi>dwc_moreinfo</mi></a>","P04830654","P04830654_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1158",NA
"159","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830655","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil, Rio de Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830655' target='other'> <mi>dwc_moreinfo</mi></a>","P04830655","P04830655_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830657","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Pierre, L.",NA,"1874","1","1",NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830657' target='other'> <mi>dwc_moreinfo</mi></a>","P04830657","P04830657_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5295",NA
"161","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830660","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Leschenault",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830660' target='other'> <mi>dwc_moreinfo</mi></a>","P04830660","P04830660_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830661","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Glaziou, A.",NA,"1865","8","16",NA,"Brasil","Rio de Janeiro",NA,"Brésil (Rio Jan.) Corcovado, au bord du Chemin.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830661' target='other'> <mi>dwc_moreinfo</mi></a>","P04830661","P04830661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"781",NA
"163","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830662","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Chevalier",NA,"1928","8","11",NA,"Brasil","São Paulo",NA,"Jardim municipal.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830662' target='other'> <mi>dwc_moreinfo</mi></a>","P04830662","P04830662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830664","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Richard",NA,NA,"1",NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830664' target='other'> <mi>dwc_moreinfo</mi></a>","P04830664","P04830664_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830667","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Gaudichaud",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830667' target='other'> <mi>dwc_moreinfo</mi></a>","P04830667","P04830667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1158",NA
"166","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830668","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Miers, J.",NA,"1847","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830668' target='other'> <mi>dwc_moreinfo</mi></a>","P04830668","P04830668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2713",NA
"167","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830669","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,"Brésil; environs de Rio-Janeiro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830669' target='other'> <mi>dwc_moreinfo</mi></a>","P04830669","P04830669_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"561",NA
"168","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830670","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Pierre, L.",NA,"1874","1","1",NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830670' target='other'> <mi>dwc_moreinfo</mi></a>","P04830670","P04830670_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5295",NA
"169","2015-09-05 07:09:43-03","MNHN","RECOLNAT_MNHN_P","P04804223","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca et Passeio Publico.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04804223' target='other'> <mi>dwc_moreinfo</mi></a>","P04804223","P04804223_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"781",NA
"170","2015-09-05 07:37:06-03","MNHN","RECOLNAT_MNHN_P","P04830651","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Galvão, R.|Saldanha",NA,"1879","9","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Rio Comprido (Oliva).","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04830651' target='other'> <mi>dwc_moreinfo</mi></a>","P04830651","P04830651_01","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"72",NA
"171","2020-10-01 14:22:20-03","JBB","HEPH","11638","S","Plantae","Dicotyledon","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Oliveira, MS; Chacon, RG","Silva, F","98","1996","01","05","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo a portaria privativa","-47.85","-15.866667",NA,"Carpoteca n° 20",NA,NA,NA,NA,"1025","1025","-47.85","-15.866667","2008",NA,NA,NA,NA,NA,NA
"172","2020-10-01 14:22:20-03","JBB","HEPH","25487","S","Plantae","Dicotyledon","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Oliveira, MS","Paiva, VF; Oliveira, MS","613","2009","08","12","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - Área Administrativa .","-47.9296989440918","-15.7797002792358",NA,"Cultivada em frente ao Herbário Ezechias Paulo Heringer HEPH.",NA,NA,"70570","auto",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"173","2020-10-01 14:22:20-03","JBB","HEPH","29040","S","Plantae","Dicotyledon","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Garcia, RJF","Pereira, FG","93","2010","09","24","Southern America","Brasil","São Paulo","São Paulo","São Paulo - SP - Parque Lions Clube Tucuruvi.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:35:24-03","UFMG","BHCB","45689","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:35:24-03","UFMG","BHCB","49358","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:35:24-03","UFMG","BHCB","130138","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Felix, DF","96","2007","01","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada na mata da Angico próxima da linha elétrica. Área 6 e 2.","-43.915972","-19.891611",NA,"Arborea de 18 metros. Fruto beje esverdeado.","BHCB035107","BHCB035107",NA,NA,"830","830","-43.915972","-19.891611","2007","08","23",NA,NA,NA,NA
"177","2020-12-11 11:35:24-03","UFMG","BHCB","185781","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Gontijo, FD; Tameirão Neto, E; Souza, DT","1154","2014","08","21","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.362717","-18.976",NA,"Arbóreo; Floração; Borda de Floresta, altura 11m; Floresta estacional semidecidual","BHCB185781",NA,NA,NA,"699","699","-43.362717","-18.976",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:35:24-03","UFMG","BHCB","45651","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:35:24-03","UFMG","BHCB","53383","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Lombardi, JA","238","2000","08","04","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.966667","-19.866667",NA,"Plantas da arborização do campus. Árvore cultivada, ca. 15 m, folhas cartáceas, cálice verde, corola creme, ovário cinzento, estilet e estigma amarelos",NA,NA,NA,NA,NA,NA,"-43.966667","-19.866667",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:35:24-03","UFMG","BHCB","64347","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Barreto, HLM","2611",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:35:24-03","UFMG","BHCB","21571","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Toledo, FRN","s.n.","1992",NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:35:24-03","UFMG","BHCB","612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,NA,"s.n.","1944",NA,NA,"Southern America","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,"cultivado;arvore;medicinal-drástico",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:35:24-03","UFMG","BHCB","74978","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Couto, FR","43","2002","08","21","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,"'Cutiera'. Próximo ao viveiro. Mata atlântica. Arbóreo, látex translúcido, pétalas brancas",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:35:24-03","UFMG","BHCB","28235","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:35:24-03","UFMG","BHCB","2224","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Grandi, TSM","90","1977",NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Jardim Botânico.","-43.937801361084","-19.9207992553711",NA,"cultivado;arbóreo;medicinal-drástico",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:35:24-03","UFMG","BHCB","5277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Grandi, TSM","90","1977",NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Jardim Botânico.","-43.937801361084","-19.9207992553711",NA,"cultivado;arbóreo;medicinal-drástico",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:35:24-03","UFMG","BHCB","10681","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Andrade, IR","227","1987","09",NA,"Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:35:24-03","UFMG","BHCB","40619","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim.","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2013-08-23 04:12:00-03","MO","MOBOT","142307","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Ariane L. Peixoto|et al.","Peixoto 3034","1985","1","31","South America","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal da CVRD. Estrada 243.","-40.1466666","-19.3575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-2","3"
"190","2009-12-30 14:41:00-02","MO","MOBOT","149276","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Alwyn H. Gentry|R. de Oliveira","Gentry 59200","1987","9","13","South America","Brazil","Rio de Janeiro",NA,"Tijuca, Rio de Janeiro. S of Rio de Janeiro, behind Rogerio de Oliveira's house; secondary forest with Johannesia and Actinostema dominant.","-43.4666667","-22.9666667",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-230","3"
"191","2008-05-27 22:02:00-03","MO","MOBOT","149339","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Alwyn H. Gentry|Ariane L. Peixoto|et al.","Gentry 59219","1987","9","16","South America","Brazil","Espírito Santo",NA,"Reserva Forestal CVRD, N of Linhares.","-40","-19.16666",NA,NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-232","4"
"192","2009-10-24 06:14:00-02","MO","MOBOT","2953837","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Ezechias P. Heringer|George Eiten","Heringer 15235","1975","9","26","South America","Brazil","Minas Gerais",NA,"Município de Marliéria: along road between Timoteo and Dionisio, ca. 1/2 km W of entrance of Parque Estadual do Rio Doce. Tree by farmhouse (probably remnant of evergreen broadleaf forest).","-42.61666","-19.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","2954552","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","R.E. Schultes","Ezechias P. Heringer","Heringer 5255","1980",NA,NA,"South America","Brazil","Distrito Federal",NA,"Plano Piloto - SQS 115.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10698","S","Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","Sabino, G.","Biral, L.","1697","2019","07","30",NA,"Brasil","São Paulo","Botucatu","Cultivada na praça do Bosque, marco zero da cidade.","-48.441389","-22.8875",NA,"Árvore de grande porte, folíolos membranáceos, corola creme.",NA,NA,NA,NA,"800","800","-48.441389","-22.8875","2019","07","30",NA,NA,NA,NA
"195","2020-08-31 09:02:32-03","INPA","INPA","244880","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Pereira-Silva, G da","15594","2010","06","30","Southern America","Brasil","Rondônia","Porto Velho","UHE Jirau, Pátio do CENARGEN, próximo ao laboratório de sementes do PCG.","-64.820447","-9.387319",NA,NA,"INPA0244880",NA,NA,NA,NA,NA,"-64.820447","-9.387319",NA,NA,NA,NA,NA,NA,NA
"196","2021-01-10 20:45:36-03","INPA","INPA","244880","Carpo","Plantae","Dicotyledon Com-Clade","Malpighiales","Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"Pereira-Silva, G da","15594","2010","06","30","Southern America","Brasil","Rondônia","Porto Velho","UHE Jirau, Pátio do CENARGEN, próximo ao laboratório de sementes do PCG.","-64.820447","-9.387319",NA,NA,"INPA0244880",NA,NA,NA,NA,NA,"-64.820447","-9.387319",NA,NA,NA,NA,NA,NA,NA
"197","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","28854",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","L.F.S. Magnago e V. Demuner, 6/1/2006","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","501","2006","01","05",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata de várzea.","-40.468333","-20.339167",NA,"Árvore 30m de alt. DAP 60cm. Fuste 20m. Planta fértil com frutos coletados no chão. Frutos marrons. Mata.","MBML028854","MBML028854",NA,NA,"150","150","40W28'6","20S20'21","2006","01","06",NA,NA,NA,NA
"198","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","52721",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.",NA,"T.F. Sagrillo","165","2017","09","24",NA,"Brasil","Espírito Santo","Aracruz","Aricanga","-40.2733001708984","-19.8202991485596",NA,"Galho encontrado no chão da mata. Botão floral verde. Folhas levemente discolores.","MBML052721","MBML052721","37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","38556",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","D.R.Couto - 31/1/2006","D.R. Couto","288","2006","01","31",NA,"Brasil","Espírito Santo","Mimoso do Sul","Estivado- Conceição de Muqui","-41.3664016723633","-21.0641994476318",NA,"Arbórea, 15 metros. Flores brancas-esverdeadas. Próxima a casa Sr. Cesar Marquez. Epífitos vasculares abundantes.","MBML038556","MBML038556","29430","auto","600","600",NA,NA,"2006","01","31",NA,NA,NA,NA
"200","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","11514",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","H.Q.Boudet Fernandes/Fev.2000","V. Demuner; et al","576","2000","01","19",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222",NA,"Árvore 30m, DAP 65cm, fuste 20m, frutos imaturos de cor verde. (tambem coletado fruto velho no chão). Nome vulgar: Boleira. Interior de mata. VIDE CARPOTECA.","MBML011514","MBML011514",NA,NA,NA,NA,"40W47'45","19S53'14",NA,NA,NA,NA,NA,NA,NA
"201","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","12030",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","V. Demuner/25-09-2002","V. Demuner; et al","766","2000","02","17",NA,"Brasil","Espírito Santo","Santa Teresa","Pedra da Paulista","-40.793333","-19.833889",NA,"Árvore 16m, DAP 60cm, fuste 6m, frutos cor verde. Nome popular: boleira. VIDE CARPOTECA.","MBML012030","MBML012030",NA,NA,NA,NA,"40W47'36","19S50'2",NA,NA,NA,NA,NA,NA,NA
"202","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","26674",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","V. Demuner & L.F.S. Magnago","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","1914","2006","03","15",NA,"Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.734722","-18.907028",NA,"Árvore 18m, fuste 9m, DAP 40cm, frutos verdes. Interior de mata.","MBML026674","MBML026674",NA,NA,"150","150","40W44'5","18S54'25,3","2006","03","21",NA,NA,NA,NA
"203","2020-07-10 09:45:56-03","MBML","MBML-HERBARIO","27571",NA,"Plantae",NA,NA,"Euphorbiaceae","Joannesia","princeps","Joannesia princeps","Vell.","V. Demuner & L.F.S. Magnago, 13/11/2006","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","3076","2006","11","15",NA,"Brasil","Espírito Santo","Governador Lindenberg","Córrego Dependência, Igreja de Imaculada Conceição","-40.536667","-19.219167",NA,"Árvore 18m, fuste 7m, Dap 40cm, frutos verdes. Borda de mata, beira de asfalto.","MBML027571","MBML027571",NA,NA,"130","130","40W32'12","19S13'9","2006","11","13",NA,NA,NA,NA
