"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"450","2020-09-18 09:32:58-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Phyllanthaceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Silveira, M","598",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Diels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-09-18 09:32:58-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Phyllanthaceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Daly, DC","9663",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,"Diels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-09-18 09:32:58-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Phyllanthaceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Silveira, M","1164",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,"Diels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-09-18 09:32:58-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Phyllanthaceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Filho, WW","2",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,"Diels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-09-18 09:32:58-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Phyllanthaceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Ehringhaus, C","213",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Diels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-09-18 09:32:58-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Phyllanthaceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Coêlho, L","32",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,"Diels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-11-12 17:01:17-03","UEL","FUEL","8661","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Francisco das Chagas e Silva; Soares-Silva, LH","1311","1987","01","18",NA,"Brasil","Mato Grosso do Sul","Jateí","margem do Rio Iviema",NA,NA,NA,NA,"FUEL020915","Mast.","-54.3025016784668","-22.4818992614746",NA,"1992","11","20",NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"457","2020-11-12 17:01:17-03","UEL","FUEL","40209","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Bernacci, LC","Corsi, AMJ; Lorenzetti, E","197","2002","02","22",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá",NA,NA,NA,NA,"FUEL020913","Mast.","-52.8596992492676","-22.656400680542",NA,"2007","01","26",NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"458","2020-11-12 17:01:17-03","UEL","FUEL","18547","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Kranz, WM","196","1988","03","23",NA,"Brasil","Paraná","Figueira","Bairro do Taboao",NA,NA,NA,NA,"FUEL020907","Mast.","-50.4030990600586","-23.8491992950439",NA,"1988","11","10",NA,NA,"13612","auto",NA,NA,NA,NA,NA,NA
"459","2020-11-12 17:01:17-03","UEL","FUEL","18545","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Kranz, WM","193","1988","03","16",NA,"Brasil","Paraná","Loanda",NA,NA,NA,NA,NA,"FUEL020906","Mast.","-53.1371994018555","-22.9230995178223",NA,"1988","11","10",NA,NA,"25556","auto",NA,NA,NA,NA,NA,NA
"460","2020-11-12 17:01:17-03","UEL","FUEL","18546","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Kranz, WM","195","1987","03","16",NA,"Brasil","Paraná","Loanda",NA,NA,NA,NA,NA,"FUEL020916","Mast.","-53.1371994018555","-22.9230995178223",NA,"1988","11","10",NA,NA,"25556","auto",NA,NA,NA,NA,NA,NA
"461","2020-11-12 17:01:17-03","UEL","FUEL","4045","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Francisco das Chagas e Silva","721","1985","04","05",NA,"Brasil","Paraná","Londrina","Campus da Universidade Estadual de Londrina",NA,NA,NA,NA,"FUEL020910","Mast.","-51.1627998352051","-23.3103008270264",NA,"1986","06","11",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"462","2020-11-12 17:01:17-03","UEL","FUEL","404","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","s.coletor","s.n.","1976","03","24",NA,"Brasil","Paraná","Londrina","FUEL, mata atrás do CCH",NA,NA,NA,NA,"FUEL020912","Mast.","-51.1627998352051","-23.3103008270264",NA,"1988","02","23",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"463","2020-11-12 17:01:17-03","UEL","FUEL","1979","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Jóia, ES; et al.","s.n.","1986","04","10",NA,"Brasil","Paraná","Londrina","Mata do Godoy",NA,NA,NA,NA,"FUEL020921","Mast.","-51.1627998352051","-23.3103008270264",NA,"1987","08",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"464","2020-11-12 17:01:17-03","UEL","FUEL","4434","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Abrahão, C","5","1986","11","15",NA,"Brasil","Paraná","Londrina","Projeto Ruralcool",NA,NA,NA,NA,"FUEL020914","Mast.","-51.1627998352051","-23.3103008270264",NA,"1988","02","27",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"465","2020-11-12 17:01:17-03","UEL","FUEL","4347","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Gimenez, IA","8","1986","11","15",NA,"Brasil","Paraná","Londrina","Projeto Ruralcool",NA,NA,NA,NA,"FUEL020909","Mast.","-51.1627998352051","-23.3103008270264",NA,"1992","11","20",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"466","2020-11-12 17:01:17-03","UEL","FUEL","1996","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Galão, MI","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Londrina","Zona urbana",NA,NA,NA,NA,"FUEL020920","Mast.","-51.1627998352051","-23.3103008270264",NA,"1988","02","24",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"467","2020-09-29 18:28:41-03","UEL","FUEL","18544","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Kranz, WM","103","1987","03","15",NA,"Brasil","Paraná","Maringá","Bairro Industrial",NA,NA,NA,NA,"FUEL020911","Mast.","-51.9385986328125","-23.4253005981445",NA,"1988","03","23",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"468","2020-11-12 17:01:17-03","UEL","FUEL","8600","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi, AC","Soares, LH; Francisco das Chagas e Silva","38","1987","01","16",NA,"Brasil","Paraná","Porto Rico","margem de estrada",NA,NA,NA,NA,"FUEL020917","Mast.","-53.2668991088867","-22.7721996307373",NA,"1992","11","20",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"469","2020-11-12 17:01:17-03","UEL","FUEL","4167","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Bernacci, LC; et al.","Dias, MC; Müller, C","s.n.","1987","01","06",NA,"Brasil","São Paulo","Iepê","Rodovia Iepê - Rancharia, à 12 Km de Iepê. Beira da rodovia",NA,NA,NA,NA,"FUEL020919","Mast.","-51.0699996948242","-22.6599998474121",NA,"1999",NA,NA,NA,NA,"21350","auto",NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:07:42-03","UnB","UB","110955","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, M","Harley, RM; Souza, R; Castro, R; Ferreira, A","10988","1968","11","09","Southern America","Brasil","Mato Grosso","Xavantina","Xavantina, Vale de Sonhas c. 93 km S from Xavantina on Aragarças road.",NA,NA,NA,"Dry florest on steep slope below sheer face of sandstone serra. Twining climber with green stems to c. 1 m. high. Tendrils green. Flowers whitish green. Leaves dark green shining above, pale beneath.; .",NA,"Mast.",NA,NA,NA,"2005","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:07:42-03","UnB","UB","110956","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, M","Graziela; Mitzi; José, M; Lima, A","801","1968","12","18",NA,NA,NA,NA,"Estrada para Goiás Velho.",NA,NA,NA,"Trepadeira; .",NA,"Mast.",NA,NA,NA,"2005","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:07:42-03","UnB","UB","179649","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Harris, SA","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4268","2012","03","26","Southern America","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","535","535",NA,"Convênio UnB/Oxford. Ou Forsteronia?; Trepadeira baixa. Flores brancas e frutos verde-claros; Mata mesofítica com árvores emergentes até 20m",NA,"Mast.","-50.1","-17.670833",NA,"2012","04",NA,"-50.1","-17.670833",NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:07:42-03","UnB","UB","110957","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Milward-de-Azevedo, M","Heringer, EP","13130","1974","02","27","Southern America","Brasil","Goiás","Caldas Novas","Serra de Caldas",NA,NA,NA,"Trepadeira; Mata ciliar fresca.",NA,"Mast.","-48.625","-17.74169921875",NA,"2005","12",NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA
"474","2019-05-06 12:01:27-03","UFU","HUFU","60050","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Vargas, B.C.; Araújo, G.M.","327","2011","02","15",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda do Glória",NA,NA,NA,"Trepadeira com gavinha. Cálice e corola verde, corona de filamentos brancos, botões florais verdes.; Mata semi-decídua.","HUFU00019495","Mast.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"475","2019-05-06 12:01:27-03","UFU","HUFU","60049","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Vargas, B.C.; Araújo, G.M.","330","2011","02","16",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Irara",NA,NA,NA,"Trepadeira com gavinha. Cálice e corola verde, corona de filamentos brancos, fruto imaturo verde.; Mata semi-decídua.","HUFU00019496","Mast.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"476","2019-05-06 12:01:27-03","UFU","HUFU","33442","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Romero, R.; Nakajima, J.N. & Rosa, P.O.","6664","2003","02","27",NA,"Brasil","Minas Gerais","Uberlândia","Reservatório de Miranda, Cerca de 20km da cidade.",NA,NA,NA,"Trepadeira com botão floral verde.; Mata.","HUFU00019493","Mast.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"477","2019-05-06 12:01:27-03","UFU","HUFU","47155","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","421","2007","02","22",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco II, Fazenda Dona Lurdes.",NA,NA,NA,"Trepadeira. Botão floral esverdeado e frutos imaturos verdes.; Mata semidecidua.","HUFU00021256","Mast.","-48.2771987915039","-18.9186000823975","HUFU00021256",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"478","2019-05-06 12:01:27-03","UFU","HUFU","55779","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Yamamoto, M.","s.n.","2009","11","03",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga",NA,NA,NA,"Trepadeira.","HUFU00019492","Mast.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"479","2019-05-06 12:01:27-03","UFU","HUFU","57119","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Vargas, B.C.","Vargas, B.C.; Araújo, G.M.","104","2010","05","18",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda São José",NA,NA,NA,"Trepadeira. Cálice verde, corola roxa, fruto imaturo verde.; Mata semi - decídua.","HUFU00019494","Mast.","-48.2771987915039","-18.9186000823975",NA,"2011","05","31",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"480","2018-08-24 20:07:00-03","UFMT","UFMT","8403","S","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cerni, A.C.","Santos, J.U.; Rosário, C.S.","491","1982","11","23",NA,"Brasil","Mato Grosso",NA,"Km 99 da rodovia Cuiabá - Porto Velho.",NA,NA,NA,"Trepadeira, flores e botões verdes.",NA,"Mast.",NA,NA,NA,"1989","01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-03-04 15:46:57-03","IF","SPSF","21332","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"E.D.Castellani","173","1997","03","19","América do Sul","Brasil","PR","Guaraci","ribeirão Bocaina",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"-51.6497001647949","-22.9731006622314",NA,NA,NA,NA,NA,NA,"14342","auto","Magnoliopsida",NA,NA,NA,NA,NA
"482","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Burchell, WJ","6988",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Caminho de Carreia",NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Gardner, G","1631","1838",NA,NA,"Southern America","Brazil","Piauí",NA,"Habitat in Serra de Araripe",NA,NA,NA,NA,NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2017-09-11 17:12:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Weddell, HA","3025",NA,NA,NA,"Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,"Hamadryas; HABITAT: Hamadryas",NA,"Mast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-02-08 12:44:35-03","UFRGS","ICN","140479","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Hagelund, K","7793","1973","11","19","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","ICN00012593","Mast.","-54.2630996704102","-28.2992000579834","ICN00012593",NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"487","2021-02-08 12:44:35-03","UFRGS","ICN","140478","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Hagelund, K","7875","1973","12","05","América do Sul","Brasil","RS","Santo Ângelo","Granja Piratini",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","ICN00012591","Mast.","-54.2630996704102","-28.2992000579834","ICN00012591",NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA
"488","2021-02-08 12:44:35-03","UFRGS","ICN","140501","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Hagelund, K","2313",NA,NA,NA,"América do Sul","Brasil","RS","Giruá","Granja Sodol",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","ICN00012590","Mast.","-54.3497009277344","-28.028299331665","ICN00012590 ICN00012590_1",NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"489","2021-02-08 12:44:35-03","UFRGS","ICN","140500","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Hagelund, K","1245",NA,NA,NA,"América do Sul","Brasil","RS","Giruá","Granja Sodol",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","ICN00012592","Mast.","-54.3497009277344","-28.028299331665","ICN00012592 ICN00012592_1",NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"490","2021-02-08 12:44:35-03","UFRGS","ICN","140472","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Hagelund, K","3035","1964","12","26","América do Sul","Brasil","RS","Santa Rosa",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","ICN00012594","Mast.","-54.4813995361328","-27.8708000183105","ICN00012594",NA,NA,NA,NA,NA,"19818","auto",NA,NA,NA,NA,NA,NA
"491","2021-02-08 12:44:35-03","UFRGS","ICN","140506","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Hagelund, K","12886","1979","07","17","América do Sul","Brasil","RS","Santa Rosa","Santa Rosa - Giruá",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","ICN00012589","Mast.","-54.4813995361328","-27.8708000183105","ICN00012589 ICN00012589_1",NA,NA,NA,NA,NA,"19818","auto",NA,NA,NA,NA,NA,NA
"492","2021-02-08 12:44:35-03","UFRGS","ICN","140502","S","Plantae","Dicotyledon",NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Hagelund, K","4599","1966","10","26","América do Sul","Brasil","RS","Santa Rosa","Santa Rosa - Giruá Km 15",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","ICN00012595","Mast.","-54.4813995361328","-27.8708000183105","ICN00012595 ICN00012595_1",NA,NA,NA,NA,NA,"19818","auto",NA,NA,NA,NA,NA,NA
"493","2020-03-04 16:04:57-03","UNESP-IS","HISA","557","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi,A.C","Noronha,M.R.P","588","1985","03","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,"Cerradão.Trepadeira, flores brancas.",NA,"Mast.","-51.410556","-20.394444",NA,"1991","11","08","51w24'38''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"494","2020-06-29 11:29:06-03","UNESP-IS","HISA","11030","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. A. Rezende","1636","2015","01","28",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,NA,"Reserva Legal, trepadeira, botões esverdeados.",NA,"Mast.","-51.407222","-20.361111",NA,NA,NA,NA,"51w24'26","20s21'40",NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-03-04 16:04:57-03","UNESP-IS","HISA","1412","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Bernacci,L.C","Santos,J","257","1991","01","10",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,"Cerradão.Trepadeira, flor branca.",NA,"Mast.","-51.410556","-20.394444",NA,"1997","11","06","51w24'38''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"496","2020-03-04 16:04:57-03","UNESP-IS","HISA","765","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Cervi,A.C","Noronha,M.R.P et al","741","1989","10","12",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,"Cerrado à margem de estrada.Trepadeira, flores brancas.",NA,"Mast.","-51.407222","-20.361111",NA,"1991","11",NA,"51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"497","2020-06-29 11:29:06-03","UNESP-IS","HISA","11029","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"A. A. Rezende","1647","2015","01","28",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,NA,"Reserva Legal, trepadeira, flores brancas, botões esverdeados.",NA,"Mast.","-51.407222","-20.361111",NA,NA,NA,NA,"51w24'26","20s21'40",NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-03-04 16:04:57-03","UNESP-IS","HISA","3958","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Bernacci,L.C","Caliente.A.D","1517","1994","02","10",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda",NA,NA,NA,"Cerradão.Trepadeira, flores amarelas.",NA,"Mast.","-51.766667","-20.983333",NA,"1997","11",NA,"51w46'","20s59'",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"499","2020-03-04 16:04:57-03","UNESP-IS","HISA","1504","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis","Tiritan,O","Tiritan,O&Paiva,M","372","1990","12","20",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,NA,NA,"Cerradão.Trepadeira, flores brancas com estames esverdeados.",NA,"Mast.","-51.410556","-20.394444",NA,"1991","12",NA,"51w24'38''","20s23'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"500","2018-12-04 20:30:12-02","UNIR","RON","9122","S","Plantae","Angiosperma","Malpighiales","Passifloraceae","Passiflora","tricuspis","Passiflora tricuspis",NA,"Morais, FF","390","2010","11","18","Southern America","Brasil","Mato Grosso","Cáceres","BR 070. Fazenda São Domingos, fronteira BR/BOL., Cerrado.",NA,NA,NA,"Liana com 1,5m. Presença de frutos globosos de cor verde quando imaturos.","RON00009122","Mast.","-58.304944","-16.359361",NA,NA,NA,NA,"-58.304944","-16.359361",NA,NA,NA,NA,NA,NA,NA,NA
