"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","eventTime","sex"
"5362","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73919","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Mattos, J.","6035","1958","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Nativo no Jardim Botânico","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"No campo. Arbusto.","HAS0073919",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5363","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73930","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1971",NA,NA,"Mattos, J.","5605","1956","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","no Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"No bordo da mata.","HAS0073930",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5364","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73920","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1972",NA,NA,"Mattos, J.","5633","1956","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","No Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Na mata. Arbusto.","HAS0073920",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5365","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73932","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1971",NA,NA,"Camargo, O.","1831","1957","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Petrópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Na matinha campestre.","HAS0073932",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5366","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73981","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Bassan, M.","54","1985","11",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Reserva Biológica do Lami","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Arvoreta ca de 2,5m alt, na capoeira, frutificando","HAS0073981",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5367","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","3255","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Molz, M.","2019","04","15","Aguiar, L.","s.n.","1975","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Reserva Biológica do Lami","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Frutos cor de vinho","HAS0003255",NA,"29946","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5368","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73939","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Hagelund, K.","10267","1976","05",NA,"Brasil","Rio Grande do Sul","Porto Mauá","Beira do rio Santa Rosa","-54.668098449707","-27.5753002166748",NA,NA,NA,NA,NA,"HAS0073939",NA,"9855","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5369","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73944","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Camargo, O.","5691","1978","07",NA,"Brasil","Rio Grande do Sul","Santa Maria","Passo do Verde, Rio Vacacaí","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Na mata ciliar. Arvoreta de 4 metros de altura, estéril.","HAS0073944",NA,"37819","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5370","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","27926","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Silveira, N.","1990","01",NA,"Silveira, N.","6999","1989","10",NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Ecológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Campo alterado a montante da barragem, lado esquerdo ro Rio. Na beira do mato. 3m de altura. Frutos imaturos.","HAS0027926",NA,"37819","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5371","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","28824","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Silveira, N.","1990","09","05","Silveira, N.","7662","1990","07",NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Ecológica do Ibicuí-Mirim","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Na beira do mato, arbusto de 2m de altura.","HAS0028824",NA,"37819","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5372","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","40108","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Abruzzi, M.L.","3951","2001","09",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","Mata junto ao canal STIHL","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"Mata arenosa seca na coxilha das Lombas","HAS0040108",NA,"29157","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5373","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","38970","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Molz, M.","2017","03","16","Abruzzi, M.L.","3556","2000","09",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","Sanga da Rapadura","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"aperta-cu","HAS0038970",NA,"29157","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5374","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","17354","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Sobral, M.","1982","11",NA,"Abruzzi, M.L.","715","1982","10",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico; Mata do rio Jacuí.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Frutos de cor vinho.","HAS0017354",NA,"78415","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5375","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","14172","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Silveira, N.","1991","05","23","Abruzzi, M.L.","591","1982","03",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, Porto do Conde.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Arvoreta de 2,5 m de altura. Em capão próximo à Fazenda do Conde.","HAS0014172",NA,"78415","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5376","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73918","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1970",NA,NA,"Reitz, R.","s.n.","1943",NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"In silvula campestri","HAS0073918",NA,"10287","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5377","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","12352","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Soares, Z. F.","313","1980","06",NA,"Brasil","Rio Grande do Sul","São Leopoldo","Bairro Arroio da Manteiga, Sociedade de Caça e Tiro","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Pouco numerosa no mato. Nome popular: Camboim-burro","HAS0012352",NA,"10287","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5378","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73947","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1986",NA,NA,"Mattos, J.","30016","1986","09",NA,"Brasil","Rio Grande do Sul","São Sepé","perto da Ponta da Fonte","-53.565299987793","-30.1606006622314",NA,NA,NA,NA,"Num capão de mato. Arbusto ramoso com cerca de 1,5 metros de altura","HAS0073947",NA,"46510","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5379","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","80397","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Molz. M.","2017","08","08","Záchia, R.","1839","1995","05",NA,"Brasil","Rio Grande do Sul","Sapucaia do Sul","Estrada - Fazenda dos Prazeres","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,"Arbusto baixo de flores brancas.","HAS0080397",NA,"7291","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5380","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","3958","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Grings, M.","2012","06","05","Bueno, O.","183","1976","08",NA,"Brasil","Rio Grande do Sul","Sapucaia do Sul","Parque Zoológico","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,NA,"HAS0003958",NA,"7291","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5381","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","41670","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Senna, R. M.","2004",NA,NA,"Abruzzi, M.L.","4919","2003","05",NA,"Brasil","Rio Grande do Sul","Tapes","Fazenda Nair Heller","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"butiazal","HAS0041670",NA,"25762","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5382","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","41659","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Senna, R. M.","2004",NA,NA,"Abruzzi, M.L.","4910","2003","05",NA,"Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"Butiazal","HAS0041659",NA,"25762","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5383","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","41550","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Senna, R. M.","2004",NA,NA,"Abruzzi, M.L.","4809","2003","05",NA,"Brasil","Rio Grande do Sul","Tapes","Lagoa do Charutão","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"Mata com butiás, junto à lagoa","HAS0041550",NA,"25762","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5384","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73940","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Frosi, R.","135","1984","06",NA,"Brasil","Rio Grande do Sul","Tapes","Margem da Lagoa dos Patos, junto ao Clube Náutico da cidade","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,"Cerca de 6 metros de latura, flores brancas","HAS0073940",NA,"25762","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5385","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","31075","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Silveira, N.","1991","08","16","Silveira, N.","10923","1991","09",NA,"Brasil","Rio Grande do Sul","Tavares","Parma Lagoa do Peixe, Fazenda Haroldo Brum","-51.0936012268066","-31.2872009277344",NA,NA,NA,NA,"Na mata seca; arbusto, 2m de altura, flores brancas aromáticas.","HAS0031075",NA,"26882","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5386","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73933","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Silveira, N.","9433","1989","10",NA,"Brasil","Rio Grande do Sul","Tenente Portela","No parque Estadual do Turvo, na ponte alta, próximo à Sede Administrativa.","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"No mato, 5 metros de altura, frutos maduros.","HAS0073933",NA,"14404","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5387","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73966","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1972","05",NA,"Sehnem, A.","8707","1966","05",NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"HAS0073966",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5388","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73985","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","4352","1986","09",NA,"Brasil","Rio Grande do Sul","Torres","Em Itapeva, em um Butiazal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Frutos amadurecendo","HAS0073985",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5389","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73975","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1975","12",NA,"Camargo, O.","s.n.","1975","05",NA,"Brasil","Rio Grande do Sul","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Em dunas de areia, flores","HAS0073975",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5390","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","75179","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Grings, M.","2012","06","18","Silveira, N.","3405","1985","09",NA,"Brasil","Rio Grande do Sul","Torres","lado norte da Lagoa de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"1,5m de alt.; fr. maduros","HAS0075179",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5391","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73986","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","1488","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Morro da Itapeva, próximo a praia","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Com ca de 1,5m de altura. Flores brancas","HAS0073986",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5392","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73978","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","1492","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Morro da Itapeva, próximo a praia","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Ca de 3m de alt.","HAS0073978",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5393","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73995","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","1493","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Morro da Itapeva, próximo a praia","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Com ca de 1,5m de altura","HAS0073995",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5394","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73865","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","1807","1984","10",NA,"Brasil","Rio Grande do Sul","Torres","Na estrada para Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Com ca de 1,5m de altura. Frutos maduros negros","HAS0073865",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5395","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73980","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","2600","1985","07",NA,"Brasil","Rio Grande do Sul","Torres","Nas dunas da praia de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arbusto de 2m altura","HAS0073980",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5396","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73936","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Silveira, N.","2592","1985","01",NA,"Brasil","Rio Grande do Sul","Torres","Nas dunas da praia de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arbusto com cerca de 2 metros de altura.","HAS0073936",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5397","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73937","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Silveira, N.","2583","1985","07",NA,"Brasil","Rio Grande do Sul","Torres","Nas dunas da praia de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arbusto com cerca de 0,80 m de altura.","HAS0073937",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5398","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73935","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Silveira, N.","2585","1985","07",NA,"Brasil","Rio Grande do Sul","Torres","Nas dunas da praia de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Arbusto com cerca de 2 metros de altura","HAS0073935",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5399","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73974","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.",NA,NA,NA,NA,"Silveira, N.","3490","1985","09",NA,"Brasil","Rio Grande do Sul","Torres","Nas dunas da praia de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Frutos maduros pretos","HAS0073974",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5400","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","75112","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Grings, M.","2012","06","18","Silveira, N.","1504","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","praia de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"nas dunas; fl. Brancas","HAS0075112",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5401","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73941","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Silveira, N.","2233","1985","07",NA,"Brasil","Rio Grande do Sul","Torres","próximo a Lagoa de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Cerca de 1 metro de altura, flores brancas.","HAS0073941",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5402","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73912","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1986","12",NA,"Silveira, N.","2223","1985","07",NA,"Brasil","Rio Grande do Sul","Torres","próximo a Lagoa de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Cerca de 1,5m de altura. Flores passadas.","HAS0073912",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5403","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73910","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1986","12",NA,"Silveira, N.","2236","1985","07",NA,"Brasil","Rio Grande do Sul","Torres","próximo a Lagoa de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Cerca de 1,5 m de altura. Flores pasadas.","HAS0073910",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5404","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","73972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Camb.","Mattos, J.","1986",NA,NA,"Silveira, N.","2225","1985","07",NA,"Brasil","Rio Grande do Sul","Torres","Próximo a Lagoa Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Ca de 1,5m altura, flores passadas","HAS0073972",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5405","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","73924","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Mondin, C.","65","1987","04",NA,"Brasil","Rio Grande do Sul","Torres","Rondinha Nova, na costa da Lagoa de Itapeva, distante cerca de 3 km do mar.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Na capoeira. Cerca de 2 metros de altura, frutos imaturos.","HAS0073924",NA,"20837","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5406","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","5044","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Aguiar, L.","1978","01",NA,"Ungaretti, I.","556","1977","08",NA,"Brasil","Rio Grande do Sul","Triunfo","Bom Jardim, CMN 7","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"camboim-burro; frutos verdes-marrons","HAS0005044",NA,"41194","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5407","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","22978","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1987",NA,NA,"Mazzitelli, S.M.","628","1987","05",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo petroquímico, Reserva Ecológica - COPESUL","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"Em beira de curso d'água, disperso.","HAS0022978",NA,"41194","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5408","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","22995","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.","Mattos, J.","1987",NA,NA,"Mazzitelli, S.M.","645","1987","05",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo petroquímico, Reserva Ecológica - COPESUL","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"Em beira de curso d'água, pouco numerosa e agrupada.","HAS0022995",NA,"41194","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5409","2020-08-26 10:49:56-03","MCN-FZBRS","HAS","39921","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,NA,NA,NA,"Abruzzi, M.L.","3418","2000","03",NA,"Brasil","Rio Grande do Sul","Viamão","Campo junto à estrada na Coxilha das Lombas","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Guamirim-de-folha-miúda","HAS0039921",NA,"41667","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
