"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"366","2008-05-27 22:02:00-03","MO","MOBOT","1091866","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Timothy J. Killeen|M. Toledo G.","Killeen 8105","1996","5","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"M. Toledo (USZ)","Santa Cruz","Chiquitos","-59.69666","-17.29833",NA,"Mart. ex A. DC.","Concesión Minera Don Mario; bosque seco, en cerrado.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","1118115","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","R.C. Quevedo|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim|R.A. Medina|A. Nuñez|E. Soliz","Quevedo Sopepí 2028","1993","9","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"D. Douglas","Santa Cruz","Velasco","-60.83111","-13.65388",NA,"Mart. ex A. DC.","Parque Nacional Noel Kempff Mercado. Campamento Las Torres. Bosque seco con afloramiento rocoso ladera del Bosque con abundante Bromelia en estrato herb4ceo, abundante bambú. Parcela permanente de estudio.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","1151825","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","J. Guillén|E. Ramos|M. Marmañas","Guillén 154","1996","8","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes","Santa Cruz","Velasco","-61.12833","-15.01027",NA,"Mart. ex A. DC.","Alrededores de la Hacienda San Roque, bosque sumamente aletrado por la ganaderia","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","1154771","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","A.M. Carrión|V. Roca|V. Ayala","Carrión Cuellar 282","1996","8","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes","Santa Cruz","Velasco","-61.14361","-14.75055",NA,"Mart. ex A. DC.","Reserva Ecológica El Refugio, puesto La Toledo; en pampa con islas termitero. Parcela de estudio.","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"370","2012-03-18 05:12:00-03","MO","MOBOT","1155489","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Fabiana Mamani M.|Antony Jardim","Mamani M. 1094","1997","11","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes","Santa Cruz","Chiquitos","-60.75","-17.83333",NA,"Mart. ex A. DC.","Serranía Sunsan. 12 km del campamenteo Bocamina, la quebrada Vera. Bosque seco chiquitano de porte 20 m; con elementos de Anadenthera colubrina, Machaeriun scleroxylum, Tabebuia impetiginosa.","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"371","2012-09-28 14:21:00-03","MO","MOBOT","1250365","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Carlos Saravia T.|et al.","Saravia Toledo 11524","1993","4","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Schinini","Chuquisaca",NA,"-63.1","-20.7166667",NA,"Mart. ex A. DC.","Chuquisaca-Pcia. L. Calvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","1250387","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Michael H. Nee","Nee 39028","1990","9","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"M. Nee","Santa Cruz","Andrés Ibáñez","-63.25","-17.93333",NA,"Mart. ex A. DC.","3 km N of Pedro Lorenzo on road from Santa Cruz to Ibapo.","475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","1396811","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","E. Ramos|A.M. Carrión","Ramos 132","1998","11","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"E. Ramos","Santa Cruz","Angel Sandoval","-58.11","-19.52083",NA,"Mart. ex A. DC.","Provincia German Busch. area natural de manejo integrado y Parque Nacional Otuquis, Estancia Las Camelias, a 330 m de la estancia. Chaparral inundado con pequeñas islas de bosque.","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2012-04-12 07:21:00-03","MO","MOBOT","1397095","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Lupita Sánchez A.|S. Ortiz|L. Surubí|E. Cuéllar","Sánchez Acebo 1064","1999","11","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. Sánchez (USZ)","Santa Cruz","Chiquitos","-59.6697223","-18.3338889",NA,"Mart. ex A. DC.","Entrada al Río San Marcos, transición de bosque chiquitano a cerrado con afloramientos rocosos.","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"375","2013-02-13 05:33:00-02","MO","MOBOT","1594300","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Mario Saldias P.|Y. Uslar|G. Laberan","Saldias Paz 5293","1997","5","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L. Lohmann (MO)","Santa Cruz","Angel Sandoval","-58.66555","-17.29444",NA,"Mart. ex A. DC.","Camino de San Fernando a Santo Corazón. Cerrado, con: Magonia pubescens; Curatella americana; Dypterix alata; Allagoptera leucocalyx y gramineas.","108.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","1599121","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Yaneth Roca|Agreda|B. Taborga|V. Pessoa","Roca de Saldias 1443","2001","12","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Chiquitos","-59.70472","-17.45083",NA,"Mart. ex A. DC.","Progresiva del Entre San Juan y el Campamento Don Mario.Kp164+400-165+500. Vegetacion con arboles 15mt. de alto, Curapau, cari-cari, momoqui, Roble, Morao, Verdolago, soto, Cuchi. Sotobosque arbustivo, denso con bejuco y arbusto que alcanzan los 3-4mt. de alto. Suelo arenoso arcilloso.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","1599432","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Yaneth Roca|Agreda|B. Taborga|V. Pessoa","Roca de Saldias 1493","2001","12","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Chiquitos","-59.83555","-17.55222",NA,"Mart. ex A. DC.","Progresiva del Entre San Juan y el Campamento Don Mario.Kp 143+628 Vegetacion entre 12 y 15 metros de alto.Pinon bravo, Curapau, Morado. Sotoboarbustivo con poco bejucos de 3-4 metros , sotobosque Herbaceo entre 70cm. a1 mt. de alto. suelo franco arcilloso.","383.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","1733812","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Yaneth Roca|et al.","Roca de Saldias 1306","2000","8","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Chiquitos","-60.18444","-18.05027",NA,"Mart. ex A. DC.","Progresiva del Entre San Jose y Ipias. Kp 75+898. Dosel 2-4 metros, suelo completamente arenoso, vegetacion con tallos quemados. Tapon #11.","439.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","1733823","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Yaneth Roca|et al.","Roca de Saldias 1316","2000","8","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Chiquitos","-60.18444","-18.05027",NA,"Mart. ex A. DC.","Progresiva del Entre San Jose y Ipias. Kp 75+898. Dosel 2-4 metros, suelo completamente arenoso, vegetacion con tallos quemados. Tapon #11.","439.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","1895457","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Elias Meneces|Waldo Terceros","Meneces 505","1979","9","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (USZ)","Santa Cruz","Nuflo de Chavez",NA,NA,NA,"Mart. ex A. DC.","Km. 20 carreters de San Javier a San Ramon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","1900631","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Mónica Moraes|et al.","Moraes R. 1607","1993","11","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L.G. Lohmann (MO)","Beni","Mamore",NA,NA,NA,"Mart. ex A. DC.","a 7 Kms al S de San Joaquin-Trinidad. Bosque de transicion, bajo, abierto.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","1900746","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Mónica Moraes","Moraes R. 2412","1996","3","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L.G. Lohmann (MO)","Tarija",NA,"-64.68333","-22.06666",NA,"Mart. ex A. DC.","Prov. Aniceto Arce Ruiz, rio Negro.","1590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2014-04-29 05:39:00-03","MO","MOBOT","2429893","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Renée H. Fortunato|J.A. Greppi|Robert Neumann|Ricardo Micheli","Fortunato 7108","2001","3","12","South America","Argentina",NA,NA,NA,NA,NA,NA,"Fortunato, R. H.","Salta","Orán","-64.33333","-23.16666",NA,"Mart. ex A. DC.","3 km al S de Orán, por RN 50.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2011-06-08 17:16:00-03","MO","MOBOT","3026774","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","José Steinbach","Steinbach G. 2807","1916","9","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Foster's 1958 Catalog Notes File","Santa Cruz",NA,"-63.66666","-17.45",NA,"Mart. ex A. DC.","Buena Vista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2013-06-18 05:46:00-03","MO","MOBOT","3444203","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","M. Jiménez","Jiménez 489","2007","10","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Chuquisaca",NA,"-63.7858333","-20.7008333",NA,"Mart. ex A. DC.","Provincia Luis Calvo, Municipio Villa Vaca Guzman, Canton Iguembe. Colectada en bosque abierto con alta presencia de pajiales, en la cima de ladera adyacente al rio Iguembe.","1241.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","480757","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","James C. Solomon|Linda K. Albert de Escobar","Solomon 12475","1984","10","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Al Gentry","La Paz","Nor Yungas","-67.71666","-16.13333",NA,"Mart. ex A. DC.","13.3 km N of (below) Yolosa on road to Caranavi. Secondary growth, roadside.","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-82","11",NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","480919","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","James C. Solomon|Bruce A. Stein","Solomon 11732","1984","3","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry, 1987 (MO)","La Paz","Nor Yungas","-67.73333","-16.16666",NA,"Mart. ex A. DC.","6.9 km NE (below) Yolosa on road to Caranavi. Grassy cleared areas, and second growth below road.","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-24","3",NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","481062","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","James C. Solomon","Solomon 8569","1982","10","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry","La Paz","Nor Yungas","-67.76666","-16.2",NA,"Mart. ex A. DC.","4.5 km below Yolosa, then 3.9 km W on road up Río Huarinilla. Open grassland with scattered trees and shrubs heavily grazed.","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-25","10",NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","485263","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Alwyn H. Gentry|Robin B. Foster","Gentry 75324","1991","10","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,"-62.33333","-19.41666",NA,"Mart. ex A. DC.","Cerro Colorado, mostly slightly disturbed dry forest on sandstone ridge.","400.00000000","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"776","2",NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","486184","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Alwyn H. Gentry|Robin B. Foster","Gentry 75426","1991","11","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,"-60.75","-18",NA,"Mart. ex A. DC.","5 km S of San Jose de Chiquitas, near top of Serrania de San José, cerrado-type vegetation.","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"782","3",NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","486434","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Marko Lewis","Lewis 40466","1991","9","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","La Paz","Inquisivi","-67.38333","-16.66666",NA,"Mart. ex A. DC.","Cerro Choro - - Along the trail on the ridge leading to Cerro Choro, between Río Isi Taxaña (Río Khenwani on map) and Río Quinhuani (Río Choro on map). Between Parillada at 2150 m, and 3000 m. 20 km NNW of Choquetanga. Habitats as follows: 2300 m and below grasslands with scattered Bombaceae, 2300 to 2900 m shrublands dominated by fern heath and Mimosa thorn scrub, 2900-3000 m woodlands dominated by Weinmannia with Podocarpus and other cloud forest trees.","2900.00000000","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136","4",NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","486450","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Marko Lewis","Lewis 40506","1991","11","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","La Paz","Inquisivi","-67.3","-16.6",NA,"Mart. ex A. DC.","Khora Pata - - On the slopes 1-2 km SW of Communidad Khora. 28 km N. of Choquetanga. Spiny dense woodland and mattoral with Acacia, Tabebuia, tree Opuntias, Bombaceae and Malphigiaceae abundant.","1700.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140","4",NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","487912","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Timothy J. Killeen|Israel G. Vargas C.","Killeen 4041","1992","6","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (USZ)","Santa Cruz","Manuel Maria Caballero","-64.3","-17.96666",NA,"Mart. ex A. DC.","Pueblo de San Juan de Potrero, Plaza del Pueblo. Muestras preservadas en alcohol.","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","5",NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","923123","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","R.C. Quevedo|T. Ruiz de Centurión","Quevedo Sopepí 491","1991","3","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Santa Cruz","Nuflo de Chavez","-62.45","-16.6375",NA,"Mart. ex A. DC.","San Ramón. Cumbre Puquio Sur-Ladera SW.","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2013-02-13 05:33:00-02","MO","MOBOT","923124","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Mario Saldias P.","Saldias Paz 443","1988","9","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Santa Cruz","Andrés Ibáñez","-63.16666","-17.8",NA,"Mart. ex A. DC.","Cultivzdo. Campus Universitario. 1 km NW del centro de Santa Cruz.","417.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","923125","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","B. Bruderreck","Bruderreck 326","1988","4","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Santa Cruz","Velasco",NA,NA,NA,"Mart. ex A. DC.","San Ignacio, 30 km hacia S entre las comunidades 'Guapomocito' y 'San Antonio de Tacoo', arboleda, todos los años quemada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","923141","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Ute Lachner","Lachner 14","1981","6","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Fuentes (USZ)",NA,NA,NA,NA,NA,"Mart. ex A. DC.","Dept. San Ignacio de Velasco. San Juan de Lomerio, path to Lavanda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","936656","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","M. Toledo G.|G. Montaño|A. Soroicó","Toledo G. 551","1994","12","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Nuflo de Chavez","-61.84888","-16.65777",NA,"Mart. ex A. DC.","Región de Lomerio. A 4 km al E de la plaza de la comunidad de Todos santos. Afloramiento rocoso.","300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2013-02-13 05:33:00-02","MO","MOBOT","937832","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","René Guillén V.|Mario Saldias P.|Antony Jardim|E. Conde","Guillén Villarroel 1117","1994","3","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Velasco","-61.49222","-14.53166",NA,"Mart. ex A. DC.","Cerro Pelao. En una ladera de exposicion sudeste con bosque semideciduo. Suelos superficiales con afloramiento de roca.","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2013-01-28 05:13:00-02","MO","MOBOT","939181","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","René Guillén V.|S. Coria","Guillén Villarroel 2154","1994","7","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Velasco","-61.00472","-14.73861",NA,"Mart. ex A. DC.","Campamento EL REFUGIO a 7 km al E de la casa, yendo hacia la Serranía Caparuch. Pampa sartenejal, anegada temporalmente. Suelos areno limosos.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","939846","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Luzmila Arroyo P.|M. Menacho|Martha Villegas","Arroyo Padilla 272","1993","9","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Andrés Ibáñez","-60.16666","-17.8",NA,"Mart. ex A. DC.","Campus Universitario, centro de la ciudad, jardin del campus","417.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","940719","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Bonifacio Mostacedo C.|J.L. López","Mostacedo C. 2394","1994","9","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Andrés Ibáñez",NA,NA,NA,"Mart. ex A. DC.","Santa Cruz, Barrio Monte Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2013-01-28 05:13:00-02","MO","MOBOT","942217","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","René Guillén V.|V. Choré","Guillén Villarroel 1870","1994","6","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Velasco","-61.15","-14.7",NA,"Mart. ex A. DC.","Campamento TOLEDO, a 1000 m al E de la casa, yendo hacia el Río Paraguá. Pampa termitera. Suelos arenosos y arcillosos. Pampa sartenejal.","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","943480","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Timothy J. Killeen|R.C. Quevedo|Luzmila Arroyo P.|E. Gutiérrez|Antony Jardim","Killeen 6218","1993","12","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Velasco","-61.51666","-14.5",NA,"Mart. ex A. DC.","Reserva Forestal Bajo Paraguá. Cerro Pelao. Afloramiento grnítico. En bosque seco.","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","1721887","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Israel G. Vargas C.|et al.","Vargas Caballero 4085","1999","10","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. Jardim (USZ)","Santa Cruz","Velasco","-60.8","-13.65",NA,"Mart.","Parque Nal. Noel Kempff Mercado. Campamento Las Torres; alrededores del campamento en las márgenes del Río Iténez; 24 km al S de Flor de Oro. Bosque hasta 10 m de altura con elementos florísticos del Cerrado.","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2011-08-15 09:33:00-03","MO","MOBOT","1049939","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","José R. Pirani","Pirani 1166","1985","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,"-50.5","-10.41666",NA,"Mart.","Mpio. Sta. Terezinha, perto da cidade, em pequena elevacao a margen do Rio Araguaia.","3.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","1015434","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","W. Wayt Thomas|et al.","Thomas 4644","1985","10","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,"-56.83333","-16.71666",NA,"Mart.","Pantanal. 50 km S of Pocone on Transpantaneira (MT060) to Porto Jofre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2015-02-22 15:56:00-03","MO","MOBOT","1014819","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","W. Wayt Thomas|J. Guedes","Thomas 4597","1985","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. Gentry (MO)","Mato Grosso",NA,"-56.86666","-16.9",NA,"Mart.","Pantanal. Along Río Cassange at crossing of Transpantaneira (MT060)' 69 km N of Porto Jofre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-06-22 14:18:23-03","UNESP-IBILCE","SJRP","31058","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","cuspidifolia","Jacaranda cuspidifolia","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","1413.0","2008","02","16","América do Sul","Brasil",NA,NA,"Árvore, 3m, fruto imaturo verde. Interior da mata. Biota",NA,"Tracheophyta","Lamiales","M. C. Rodrigues","São Paulo","Votuporanga","-50.08666667","-20.51444444",NA,"Mart.","Fazenda Primavera, mata de transição.",NA,NA,NA,NA,NA,"2008","02","16","-50.08666667","-20.51444444","Magnoliopsida",NA,NA,NA,NA
