"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber"
"308","2020-06-15 15:28:22-03","UNESP-RC","HRCB","27807","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Lobão, A.","2002","03",NA,"Izar, P.","1748","1997","10","05","Brasil","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,"Árvore com ca. De 10 m, frutos imaturos <ll>dwc_commonname:</ll> pindaúva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"309","2020-06-15 15:28:22-03","UNESP-RC","HRCB","27758","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Lobão, A.","2002","03",NA,"Izar, P.","1744","1997","10","04","Brasil","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,"Árvore com ca. de 15 m de altura, localizada em uma área com outros 6 indivíduos próximos. Infrutescência com +- 20 cm, frutos maduros são verde-claros, deiscentes, com número de sementes variável. Se <ll>dwc_commonname:</ll> pindaúva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"310","2019-05-23 11:07:32-03","UFLA","ESAL","16729","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"311","2019-05-23 11:07:32-03","UFLA","ESAL","20984","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Ary T. Oliveira Filho",NA,NA,NA,"Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,"árvore; 5, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA
"312","2019-05-23 11:07:32-03","UFLA","ESAL","39","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Marilda",NA,NA,NA,"Oswaldo Handro 28774","28774",NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"árvore; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"313","2019-05-23 11:07:32-03","UFLA","ESAL","6335","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Flávio","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-05-23 11:07:32-03","UFLA","ESAL","17063","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Oliveira-Filho, AT",NA,NA,NA,"Carvalho, WAC","10",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458",NA,NA,"árvore; ; ;; floresta",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"315","2019-05-23 11:07:32-03","UFLA","ESAL","12317","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,"árvore; 11.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-05-23 11:07:32-03","UFLA","ESAL","12875","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Andrade, BM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Viveiro de mudas - Engenharia Florestal","-44.999444","-21.245278","-44.999444","-21.245278","árvore; ; amarelada externamente e vermelha internamente;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-05-23 11:07:32-03","UFLA","ESAL","14391","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 6.5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-05-23 11:07:32-03","UFLA","ESAL","16677","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Luíza S. Gouveia (UNICAMP)",NA,NA,NA,"Sebastião B. Martins","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 15m; creme; 2-3cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-05-23 11:07:32-03","UFLA","ESAL","18001","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Machado, ELM","228",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-05-23 11:07:32-03","UFLA","ESAL","18202","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","van den Berg",NA,NA,NA,"Castro, GC","08",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Sistema corredor/fragmento","-44.999444","-21.245278","-44.999444","-21.245278","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-05-23 11:07:32-03","UFLA","ESAL","27636","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Alves, DS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278","; 13m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-05-23 11:07:32-03","UFLA","ESAL","9415","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 10.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-19 11:17:01-03","UFG","UFG","27947","S","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Mart.","Rizzo, J.A.","2005","01","14","Rizzo, J.A.; et al.","12738","2004","12","20","Brasil","Goiás","Catalão",NA,"-47.880278","-18.151389","-47.880278","-18.151389",NA,"UFG0027947",NA,NA,"UFG0027947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-17 14:34:27-03","UTFPR-SL","SHPR","1060","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Biral, L.","2020","07",NA,"Biral, L. | G. Marcusso","2196","2020","07","18","Brasil","São Paulo","São Manuel","Fazenda Nossa Senhora da Conceição.","-48.549294","-22.748706","48°32'57.46 W","22°44'55.34 S","Árvore, 7 m de altura, frutos imaturos verdes.Habitat: Floresta Estacional Semidecidual","SHPR001060",NA,NA,NA,NA,"América do Sul","exsicata",NA,"Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-11-18 11:39:39-03","UERJ","HRJ","11632","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,"HRJ00011582",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"326","2020-11-18 11:39:39-03","UERJ","HRJ","12213","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"L. P. G. Rosa; D. Paiva.","2","2012","06","14","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,"HRJ00012939","554","554",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"327","2021-02-25 10:12:44-03","CVRD","CVRD","11371","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Adriana Lobão","2009","08","26","Folli, D.A.","6151","2008","07","20","BRASIL","ES","Guaçuí","Parc. 12","-41.706629","-20.890519","-41,706629","-20,890519","<ll>dwc_commonname:</ll> Pindaíba vermelha","CVRD011371","680","680",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Magnoliales",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"328","2021-03-01 11:54:42-03","UFPE","UFP","13877","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, Q","2002","08","29","Benko-Iseppon, AM","s.n.","1993","02","03","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"4m de altura.","UFP013877",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliales","53584","auto",NA,NA,NA,NA,NA
"329","2020-09-12 05:00:02-03","US","US","2839381","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"G. Hatschbach","33666","1974","1","10","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,"US01346758",NA,NA,"US01346758_01",NA,"South America",NA,NA,NA,"Magnoliales","38300","auto",NA,"Dicotyledonae",NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","1391856","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"-- Widgren","III 1554","1905","1","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01346769",NA,NA,"US01346769_01",NA,"South America - Neotropics",NA,NA,NA,"Magnoliales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","1482962","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"A. F. M. Glaziou","3856","1869","12","29","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"US01346768",NA,NA,"US01346768_01",NA,"South America - Neotropics",NA,NA,NA,"Magnoliales","57442","auto",NA,"Dicotyledonae",NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","2120065","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"R. M. Klein","s.n.","1950","1","14","Brazil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01346764",NA,NA,"US01346764_01",NA,"South America",NA,NA,NA,"Magnoliales","19684","auto",NA,"Dicotyledonae",NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","2120066","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Eq. Ecologia","53","1949","10","27","Brazil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01346759",NA,NA,"US01346759_01",NA,"South America",NA,NA,NA,"Magnoliales","19684","auto",NA,"Dicotyledonae",NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","1340343","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Riedel, --","1687",NA,NA,NA,"Brazil","São Paulo",NA,"In sylvalis montosis collibg. siccis inter Taubaté et Mugy.",NA,NA,NA,NA,NA,"US01346770",NA,NA,"US01346770_01",NA,"South America - Neotropics",NA,NA,NA,"Magnoliales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","2579869","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"E. P. Heringer","127","1940","11","15","Brazil","Minas Gerais","Coronel Pacheco","Estação Experimental de Café","-43.2655982971191","-21.5877990722656",NA,NA,NA,"US01346766",NA,NA,"US01346766_01",NA,"South America - Neotropics",NA,NA,NA,"Magnoliales","10350","auto",NA,"Dicotyledonae",NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","703464","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Riedel, --","1687",NA,NA,NA,"Brazil","São Paulo",NA,"In silvis montanis et in collibus siccis inter Taubat: et Mugy.",NA,NA,NA,NA,NA,"US01346771",NA,NA,"US01346771_01",NA,"South America - Neotropics",NA,NA,NA,"Magnoliales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"337","2020-09-12 05:00:02-03","US","US","2403076","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4088","1958","12","17","Brazil","Santa Catarina","Lauro Muller","Vargem Grande","-49.3967018127441","-28.3927993774414",NA,NA,NA,"US01346761","400",NA,"US01346761_01",NA,"South America",NA,NA,NA,"Magnoliales","15992","auto",NA,"Dicotyledonae",NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","2564789","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"G. Hatschbach","12949","1966","10","12","Brazil","Paraná","Maringá","Orto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,"US02743237",NA,NA,"US02743237_01",NA,"South America",NA,NA,NA,"Magnoliales","19250","auto",NA,"Dicotyledonae",NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","USw25459","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Magnoliales",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","2678492","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"M. Kuhlman","508","1945","7","23","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"US01346765",NA,NA,"US01346765_01",NA,"South America - Neotropics",NA,NA,NA,"Magnoliales","53584","auto",NA,"Dicotyledonae",NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","2321126","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","3372","1956","7","10","Brazil","Santa Catarina","Palhoça","Piolões","-48.6678009033203","-27.645299911499",NA,NA,NA,"US01346763","350",NA,"US01346763_01",NA,"South America",NA,NA,NA,"Magnoliales","31105","auto",NA,"Dicotyledonae",NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","483804","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"A. F. M. Glaziou","18840",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","Alto Macaé","-42.5311012268066","-22.2819004058838",NA,NA,NA,"US01346767",NA,NA,"US01346767_01",NA,"South America - Neotropics",NA,NA,NA,"Magnoliales","33190","auto",NA,"Dicotyledonae",NA,"1",NA
"343","2019-12-09 17:29:17-03","UFPR","EFC","15705","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Seki, M.S.",NA,NA,NA,"Seki, M.S.",NA,"2017","06","07","Brasil","Santa Catarina","Biguaçu","Obra Contorno Rodoviário Florianópolis","-48.7","-27.3993","-48.7000","-27.3993","Árvore 6 m, sem flores e frutos maduros, componente do dossel de mata antropizada. Floresta Ombrófila Densa Submontana","EFC015705","92","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-12-09 17:29:17-03","UFPR","EFC","3922","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Kuniyoshi, Y.S.",NA,NA,NA,"Guapyassu, M.","111","1992","11","21","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"EFC003922",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"345","2021-03-15 18:24:27-03","USP","SPF","225460","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Lopes, JC","2011","11","14","Lopes, JC","351","2011","11","14","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Na beira da estrada para Goiabapa-Açu, ca. de 1,5 km da sede da reserva.","-40.550583","-19.907528","-40.550583","-19.907528","Árvore ca. 4 m alt., tronco descamante castanho-avermelhado. Estéril.","SPF00225460","805","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-13 11:14:40-03","USP","SPF","228205","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Rodrigues, RR","2013","03",NA,"Cabral, FN","892","2013","03","30","Brasil","São Paulo","Tapiraí",NA,"-47.588139","-24.051639","-47.588139","-24.051639",NA,"SPF00228205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-13 11:14:40-03","USP","SPF","228206","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Souza, VC","2013","04",NA,"Kuntz, J","1008","2013","03","31","Brasil","São Paulo","Tapiraí",NA,"-47.584528","-24.058972","-47.584528","-24.058972",NA,"SPF00228206","422","422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-13 11:14:40-03","USP","SPF","158067","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Assis, LCS","2002","12","09","Assis, LCS","622","2002","11","29","Brasil","Minas Gerais","Barroso","Mata do Baú.","-43.9757995605469","-21.1868991851807",NA,NA,NA,"SPF00158067",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA
"349","2019-11-13 11:14:40-03","USP","SPF","156096","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, R","2003","04",NA,"Forzza, RC","2241","2002","09","23","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"SPF00156096",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"350","2019-11-13 11:14:40-03","USP","SPF","140091","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Mello-Silva, R","2000","03",NA,"Silva, JM","2925","1999","04","15","Brasil","Paraná","Cruzeiro do Iguaçu","Rio Iguaçu, próximo à barra do Rio Chopim.","-53.127799987793","-25.6156005859375",NA,NA,NA,"SPF00140091",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA
"351","2020-03-05 14:12:41-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Carniello, MA","2006","05","26","Carniello, MA; Klippel-Moreira, V; Pedroga, JA","1103","2006","01","07","Brasil","Mato Grosso","Cáceres","Porto Limão","-58.010694","-16.145556","-58.010694","-16.145556",NA,NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"352","2020-03-05 14:12:41-03","UNEMAT","HPAN","2980.1","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Carniello, MA","2013","12","11","Carniello, MA; Moraes, MF; Cruz, WJA; Mariotti, PR","4834","2013","12","11","Brasil","Mato Grosso","Cáceres","Chácara Barú","-57.671778","-16.072333","-57.671778","-16.072333",NA,"HPAN000002980.1","133","133",NA,NA,"América",NA,NA,"Magnoliidae","Magnoliales",NA,NA,NA,NA,NA,NA,NA
"353","2021-03-25 13:51:22-03","UNIVILLE","JOI","10647","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","A. Stival-Santos","2010","07","11","A. Stival-Santos","3027","2010","07","11","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Guarda do Cubatão.","-48.69","-27.72","48º41'24''W","27º43'12''S","Florística IFFSC 287 (Arbórea); HABITAT: entorno do fragmento, beira de estrada; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI010647","108","108","JOI010647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-25 13:51:22-03","UNIVILLE","JOI","10000","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Meyer, F.S.","2010","05","06","Meyer, F.S.","217","2006","09","15","Brasil","Santa Catarina","São Bento do Sul","Arredores do centro de estudos e pesquisas ambientais - CEPA Rugendas - Rio Natal","-49.224167","-26.150278","49º13'27''W","26º9'1''S","Componente de regeneração arbóreo Habitat: Terrrestre Habito: Arvoreta","JOI010000",NA,NA,"JOI010000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-25 13:51:22-03","UNIVILLE","JOI","12791","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Schmoeller, F.","2011","01","01","Schmoeller, F","94","2011","05","31","Brasil","Santa Catarina","Joinville","orro do Finder.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITAT: borda de mata; HABITO: árvore, sombra","JOI012791",NA,NA,"JOI012791",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"356","2021-03-25 13:51:22-03","UNIVILLE","JOI","13359","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Condorcet Aranha","1999","09","22","Emir Dias",NA,"1999","09","22","Brasil","Santa Catarina","Joinville","Pirabeiraba, próximo a Fundação 25 de Julho.","-48.8456001281738","-26.3043994903564",NA,NA,"Herbário Joinville - Museu Botânico Municipal - 179","JOI013359",NA,NA,"JOI013359",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"357","2021-03-25 13:51:22-03","UNIVILLE","JOI","6048","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.","Condorcet Aranha","1999","09","22","Emir Dias",NA,"1999","09","22","Brasil","Santa Catarina","Joinville","Pirabeiraba, próximo a Fundação 25 de Julho.","-48.8456001281738","-26.3043994903564",NA,NA,"Museu Botânico Municipal - HJ - Herbário Joinville - 00179","JOI006048",NA,NA,"JOI006048",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"358","2021-03-25 13:51:22-03","UNIVILLE","JOI","2576","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"B. Mehlhaff","86","2006","08","28","Brasil","Santa Catarina","São Francisco do Sul","CEPA Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITO: Árvore","JOI002576",NA,NA,"JOI002576",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"359","2021-03-25 13:51:22-03","UNIVILLE","JOI","8371","PreservedSpecimen","Plantae","Annonaceae","Xylopia","brasiliensis","Xylopia brasiliensis","Spreng.",NA,NA,NA,NA,"H.G. Matias","218","2004","09","07","Brasil","Santa Catarina","São Francisco do Sul","CEPA Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,"JOI008371",NA,NA,"JOI008371",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
