"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber"
"350","2021-02-08 12:44:07-03","UFRGS","ICN","122982","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","cf. crassifolia","Myrcia cf. crassifolia","(Miq.) Kiaersk.","Sobral, M","L.K.; Urbano","9279","1970","09","27","América do Sul","Brasil","MG",NA,"Serra de Ibitipoca",NA,NA,NA,"Árvore pequena; na mata; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-02-08 12:44:07-03","UFRGS","ICN","121235","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","Kiaerskou","Sobral, M","Andrade, P","851","1986","12","17","América do Sul","Brasil","MG","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Mata pluvial montana. Arbóreo, 3m. Frutos vermelhos. V. Kawasaki, Bol. Bot. USP 11: 133. 1989.",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-02-08 12:44:07-03","UFRGS","ICN","121236","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","Kiaerskou","Sobral, M","Andrade, P; et al.","783","1986","10","14","América do Sul","Brasil","MG","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Campo rupestre. Arbustivo. Flores brancas. V. Kawasaki, Bol. Bot. USP 11: 133. 1989.",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-02-08 12:44:07-03","UFRGS","ICN","066366","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","crassifolia","Myrcia crassifolia","Kiaerskou","Kawasaki, ML","Cordeiro, I; Kawasaki, NL; Pirani, JR; Furlan, A","s.n.","1981","10","06","América do Sul","Brasil","MG","Santana do Riacho","Serra do Cipó- Rodovia Belo Horizonte/Conceição do Mato Dentro Km 122","-43.7144012451172","-19.1688995361328",NA,"Árvore de 5 m de altura; flores alvas odoríferas;frutos avermelhados.; Mata ciliar do córrego 3 Pontinhas",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-02-08 12:44:10-03","UFRGS","ICN","062073","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Sajo, MG; Castro, NM","s.n.","1981","10","30","América do Sul","Brasil","MG","Santana do Riacho","Km 122 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,"Arbusto de 1,5-2 m de altura com frutos avermelhados.; Campo rupestre/Beira da mata",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-04-27 14:50:43-03","UFVJM","HDJFW","94","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O. Berg) Nied.","Faria, JEQ","Soares, CCC; Barbalho, PPG;","B111","2018","05","18",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19",NA,"Ritidomas e Líquens Esverdeados; Ritidomas acastanhado; Folhas discolores; FLORESTA ESTACIONAL SEMIDECIDUAL","HDJFW000094",NA,"866","866","-43","-19",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:12:15-03","IBt","SP","286311","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Sano, PT; Pirani, JR; Freire Fierros, A; Silva, TRS","CFCR12742","1989","12","13",NA,"Brasil","Minas Gerais","Grão Mogol","Cerrado na estrada para o Rio Ventania.","-42.816667","-16.533333",NA,"Arbusto 70cm alt., heliófilo no cerrrado aberto. Folhas subcarnosas, frutos imaturos amarelados passando a vermelhos.","SP032807","SP032807","750","750","-42.816667","-16.533333",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:12:15-03","IBt","SP","313349","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Sucre, D; et al.","7221","1970","09","30",NA,"Brasil","Minas Gerais","Ibitipoca","Serra de Ibitipoca.",NA,NA,NA,NA,NA,NA,"1550","1630",NA,NA,NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:12:15-03","IBt","SP","340813","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Madsen, V; Silveira, F","95","1998","09","20",NA,"Brasil","Minas Gerais","Brumadinho","Serra da Moeda.","-43.983333","-20.1",NA,NA,NA,NA,"1400","1400","-43.983333","-20.1",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:12:15-03","IBt","SP","348664","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Krieger, L; Câmara, UC","9279","1970","09","27",NA,"Brasil","Minas Gerais","Ibitipoca","Serra de Ibitipoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:12:15-03","IBt","SP","339262","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Hashimoto, G","17572","1994","10","29",NA,"Brasil","Minas Gerais","Aiuruoca","Serra do Papagaio.","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,NA,NA,NA,"27460","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-11-05 09:52:28-03","IBt","SP","354888","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Sobral, M","Assis, LCS; Ladeira, MK","295","2001","10","08",NA,"Brasil","Minas Gerais","Barroso","Mata do Baú.","-43.9757995605469","-21.1868991851807",NA,"Arbusto ca. 1,5m alt., caule pardacento, sépalas amarelas e pétalas internas brancas, pouco frequente.","SP032803","SP032803",NA,NA,NA,NA,"7934","auto","2012","08",NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-21 10:12:15-03","IBt","SP","475042","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Lima, DF","Nicolau, SA; Cordeiro, I; Oliveira, AC","3919","2008","12","04",NA,"Brasil","Minas Gerais","Caldas","Bairro do Taquari, Reserva Morro Grande","-46.386100769043","-21.9235992431641",NA,NA,"SP032805","SP032805",NA,NA,NA,NA,"25710","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-21 10:12:15-03","IBt","SP","475038","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Nicolau, SA; Nagahashi, LS; Caetano, PPR; Santos, LA; Oliveira, AC","3705","2008","08","13",NA,"Brasil","Minas Gerais","Caldas","Bairro Taquari, Reserva Natural Morro Grande","-46.386100769043","-21.9235992431641",NA,NA,"SP032804","SP032804",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-21 10:12:15-03","IBt","SP","315877","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Souza, AB; Marcia","81","1970","09","03",NA,"Brasil","Minas Gerais","Caparaó","Caminho para o Pico da Bandeira.","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"1900","1900",NA,NA,"15056","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-21 10:12:15-03","IBt","SP","348637","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Krieger, L; Reitz, R","10936","1971","10","28",NA,"Brasil","Minas Gerais","Itabirito","Bico.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-21 10:12:15-03","IBt","SP","145362","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Semir, J; Sazima, M","CFSC4690","1973","10","28",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 126 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro, Diamantina. Beira da mata cilar.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:12:15-03","IBt","SP","330659","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Costa, LV","s.n.","1995","09",NA,NA,"Brasil","Minas Gerais","Nova Lima","Mina do Tamanduá.","-43.8466987609863","-19.9855995178223",NA,"BHCB 32634",NA,NA,NA,NA,NA,NA,"29211","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:12:15-03","IBt","SP","315872","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Peron, M","722","1988","10","13",NA,"Brasil","Minas Gerais","Ouro Preto","Cmarinhas.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"1500","1500",NA,NA,"44599","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-21 10:12:15-03","IBt","SP","330040","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Kawasaki, ML; Rapini, A; Silva, JL","1060","1998","03","19",NA,"Brasil","Minas Gerais","Ouro Preto","Estrada Chapada-Santa Rita, em direção a ponte Taboões.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:12:15-03","IBt","SP","337922","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Motta, JT","1591","1988","11","24",NA,"Brasil","Minas Gerais","Poços de Caldas","Pirangi.","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:12:15-03","IBt","SP","343032","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Mello-Silva, R; Farinaccio, MA; Costa, FN","1699","1999","10","01",NA,"Brasil","Minas Gerais","Sacramento","Parque nacional da Serra da Canastra, 3km da portaria de Sacramento, 64km de Jaguaré (Jaguari).","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,"1320","1320",NA,NA,"69737","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-11-05 09:52:28-03","IBt","SP","206111","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Lima, DF","Varanda, EM; Arraes, MG; Wanderley, MGL; Castro, NM","CFSC9269","1983","03","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, estrada da Usina km 2, junto ao rio.","-43.7144012451172","-19.1688995361328",NA,"Árvore, flores alvas.&nf;CFSC 9269",NA,NA,NA,NA,NA,NA,"26557","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:12:15-03","IBt","SP","209162","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Hensold, N; Oliveira, CR; Kawasaki, ML","CFSC7712","1981","12","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Km 122 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro. Mata ciliuar do Córrego 3 Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:12:15-03","IBt","SP","206107","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Sajo, MG; Castro, NM","CFSC7620","1981","10","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 122 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:12:15-03","IBt","SP","206103","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Sajo, MG; Castro, NM","CFSC7619","1981","10","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 122 ao longo da rodovia Belo Horizonte-Conceição do mato Dentro. Campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:12:15-03","IBt","SP","209161","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Pirani, JR; Cordeiro, I","CFSC7682","1981","11","03",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 122 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, Mata ciliar do córrego 3 Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:12:15-03","IBt","SP","206106","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Rosa, PO","Cordeiro, I; Kawasaki, ML; Pirani, JR; Furlan, A","CFSC7543","1981","10","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 122 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro. Mata ciliar do Córrego 3 Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:12:15-03","IBt","SP","26993","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kiaerskov, H","Campos Novaes, J","CGG3745","1895","10",NA,NA,"Brasil","São Paulo","Campinas","Capoeira Grande.","-47.060001373291","-22.8999996185303",NA,NA,"SP007432","SP007432",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-21 10:12:15-03","IBt","SP","304867","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Kawasaki, ML","Rodrigues, RR; Soares, MT; Andrade, CA; Carneiro, PHM; Lagoa, A; Sakamoto, D; et al.","369","1995","10","07",NA,"Brasil","São Paulo","São João da Boa Vista","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,"Flores brancas com estames brancos, fruto jovem vermelho","SP032802","SP032802",NA,NA,NA,NA,"17205","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-21 10:12:15-03","IBt","SP","259265","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.","Santos, MF","Barros, F; Chiea, SAC","s.n.","1991","11","22",NA,"Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"12188","auto","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-21 10:12:15-03","IBt","SP","26740","S","Plantae",NA,NA,"Myrtaceae","Myrcia","obovata","Myrcia obovata","(O.Berg) Nied.",NA,"Edwall, G","s.n.","1901","10",NA,NA,"Brasil","São Paulo","Serra Negra","Pico da Serra Negra.","-46.7000007629395","-22.6100006103516",NA,NA,"SP032806","SP032806",NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
