"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"368","2020-11-12 16:58:46-03","UEL","FUEL","5754","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","J. da Cruz","130","1988","08","25",NA,"Brasil","Paraná","Cascavel","Parque Ecológico Municipal","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,"1990","05","03",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA
"369","2020-11-12 16:58:46-03","UEL","FUEL","3584","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Silva, EA; Dias, MC","52","1986","10","01",NA,"Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"370","2020-11-12 16:58:46-03","UEL","FUEL","1422","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Vieira, AOS; et al.","25","1985","10","24",NA,"Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"371","2020-11-12 16:58:46-03","UEL","FUEL","3384","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Paro, FE","33","1986","09","18",NA,"Brasil","Paraná","Londrina","Fazenda Santa Helena, Mata da primeira entrada","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"372","2020-11-12 16:58:46-03","UEL","FUEL","45084","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Slusarski, SR","Francisco, EM; et al.","6","2004","02","19",NA,"Brasil","Paraná","Londrina","Faz. Figueira, Fragmento 01","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"373","2020-11-12 16:58:46-03","UEL","FUEL","2234","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Francisco das Chagas e Silva; et al.","851","1985","08","10",NA,"Brasil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"374","2020-11-12 16:58:46-03","UEL","FUEL","6191","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Vieira, AOS","299","1988","10","15",NA,"Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"1990","05","03",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"375","2020-11-12 16:58:46-03","UEL","FUEL","44425","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Rossetto, EFS","Torezan, JMD","s.n.","1999","08","21",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2009","10",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"376","2020-11-12 16:58:46-03","UEL","FUEL","25385","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Freitas, MF","Cavalheiro, AL; et al.","s.n.","1998","08","21",NA,"Brasil","Paraná","São Jerônimo da Serra","Fazenda Planalto - Rio Congonhas, Rio Congonhas","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"377","2020-11-12 16:58:46-03","UEL","FUEL","21298","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Medri, C; Kinupp, VF; Francisco, EM","304","1997","08","02",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"1998","07",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"378","2020-11-12 16:58:46-03","UEL","FUEL","21300","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Medri, C; Kinupp, VF; Francisco, EM","350","1997","08","16",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"1998","07",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"379","2020-11-12 16:58:46-03","UEL","FUEL","21301","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Medri, C; Kinupp, VF; Francisco, EM","451","1997","09","27",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"1998","07",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"380","2020-11-12 16:58:46-03","UEL","FUEL","23009","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula prismatica","Haw.","Soller, A","Medri, C; Kinupp, VF; Francisco, EM","762","1998","11","14",NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"2011","02","20",NA,NA,"21990","auto",NA,NA,NA,NA,"prismatica",NA
"381","2020-11-12 16:58:46-03","UEL","FUEL","8057","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Favarão, ML; et al.","s.n.","1989","10","18",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,"1990","05","03",NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA
"382","2020-11-12 16:58:46-03","UEL","FUEL","8037","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Lombardi, JA","Kawano, F; et al.","s.n.","1989","10","18",NA,"Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,"1990","05","03",NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA
"383","2019-05-06 11:54:39-03","UFU","HUFU","57196","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, D.","Hatschbach, G.; Ribas, O.S. & Barbosa, E.","72337","2001","08","26",NA,"Brasil","Paraná","Campo Mourão","Rio Mourão, Rodovia PR - 487.","-52.3830986022949","-24.0456008911133",NA,"Mata de galeria.","HUFU00003902","HUFU00003902",NA,NA,"2001",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"384","2020-08-20 20:38:24-03","UFSC","FLOR","24397","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Taylor, N.P.","Silva, J.M.; Hatschbach, G.","644","1989","09","01",NA,"Brasil","Paraná","Tibagi","Rod. BR-376, próximo ao trevo para Tibagi.","-50.4136009216309","-24.5093994140625",NA,"rupícola, flor alvacenta","FLOR0024397",NA,NA,NA,"1993",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"385","2020-08-20 20:38:24-03","UFSC","FLOR","29217","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, D.C.; Taylor, N.P.","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","61073","1994","09","16",NA,"Brasil","Santa Catarina","Ipira","Arredores.","-51.7731018066406","-27.403600692749",NA,"epífita, flor alva","FLOR0029217",NA,NA,NA,"1998",NA,NA,NA,NA,"13621","auto",NA,NA,NA,NA,NA,NA
"386","2021-03-04 15:42:46-03","IF","SPSF","38206","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","E.L.M.Caharino","O. T. Aguiar & J. A. Pastore & R.Cielo-Filho & C.R.Lima & D.F.Bueno","696","2006","08","02","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.761667","-23.522778",NA,"COLETA: Epífita; GEOGRAFIA: Trilha 1;",NA,NA,NA,NA,"2007","07","20",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"387","2021-03-04 15:42:46-03","IF","SPSF","38896","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","S.C.P.M. Souza","R.Cielo-Filho & O. T. Aguiar & J. B. Baitello","583","2007","12","04","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.763889","-23.522778",NA,"COLETA: Fruto verde.; GEOGRAFIA: Trilha 1.;",NA,NA,"630","630","2007","12","14",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"388","2021-03-04 15:42:46-03","IF","SPSF","46666","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","L.B.Santos","L.B.Santos & F.L.S.Ferreira","329","2009","09","01","América do Sul","Brasil","SP","Botucatu","Parque ecológico da Pavuna","-46.511111","-22.8375",NA,"COLETA: Mata Atlântica, floresta estacional semidecídua. Epífita, brácteas florais esverdeadas, tépalas e estames brancos, estigmas creme. Duplicatas 2.; GEOGRAFIA: Da séde até a trilha da esquerda na entrada das cachoeiras, depois até bifurcação final à",NA,NA,NA,NA,"2009","09","30",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"389","2021-03-04 15:42:46-03","IF","SPSF","09639","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula",NA,NA,"A.L.Albernaz",NA,"1986","01","27","América do Sul","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA
"390","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","saglionis","Rhipsalis saglionis","(Lem.) Otto ex Walp.",NA,"Lorentz, PG","1782",NA,NA,NA,"Southern America","Uruguay",NA,NA,"In arboribus ad Estancia de Cupalen prope Concepcion del Uruguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Rhipsalis","saglionis","Rhipsalis saglionis","(Lem.) Otto ex Walp.",NA,"Tweedie, J","s.n.",NA,NA,NA,"Southern America","Argentina","Buenos Aires",NA,"Cl. Tweedie eam e Bonaria in hortum Glasnevinianum introduxit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-06-11 10:42:22-03","CAS","CAS-BOT","618674","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","R. Kiesling","Zardini, Elsa Matilde; Guerrero, Leongino","40726","1994","8",NA,"South America","Paraguay","Departamento del Alto Parana",NA,"*",NA,NA,NA,"Epiphytic. Fruit red. Missouri Botanical Garden (MO), Inventario Biologico Nacional (PY). * Data from these fields are not available on the web.",NA,NA,"240",NA,NA,NA,NA,"*","*",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"393","2019-06-11 10:44:47-03","CAS","CAS-BOT","618675","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Silva, J. M.; Hatschbach, G.","644","1989","9",NA,"South America","Brazil","Paraná","Tibagi","*","-50.4136009216309","-24.5093994140625",NA,"Rupícola, flores alvescentes. * Data from these fields are not available on the web.",NA,NA,NA,NA,NA,NA,NA,"*","*","56988","auto","Magnoliopsida",NA,NA,NA,NA,NA
"394","2021-02-08 12:39:03-03","UFRGS","ICN","132214","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D","Budke, JC","s.n.","2003","08","21","América do Sul","Brasil","RS","Cachoeira do Sul","Foz do Botucaraí","-52.8939018249512","-30.0391998291016",NA,"Estéril, planta jovem.; Epífita em mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"395","2021-02-08 12:39:03-03","UFRGS","ICN","132243","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D","Marchi, TC","116","2004","04","06","América do Sul","Brasil","RS","Cristal",NA,"-52.0483016967773","-30.9997005462646",NA,"Estéril.; Epífita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"396","2021-02-08 12:39:03-03","UFRGS","ICN","124904","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Giongo, C","Waechter, JL; Giongo, C","30","2002","09","27","América do Sul","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,"Epífito em floresta de galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"397","2021-02-08 12:39:03-03","UFRGS","ICN","124902","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Waechter, JL","Waechter, JL; Giongo, C","18","2001","12","18","América do Sul","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,"Epífito em floresta de galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:39:03-03","UFRGS","ICN","026804","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D","Porto, ML","1217","1974","12","09","América do Sul","Brasil","RS",NA,"Rodovia Carazinho - Santa Bárbara, a 10km de Saldanha Marinho",NA,NA,NA,"Cladódio muito ramificado, frutos verdes.",NA,NA,NA,NA,"2004","04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-02-08 12:39:03-03","UFRGS","ICN","086404","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D","Waechter, JL","2391","1989","10","31","América do Sul","Brasil","RS","Camaquã","Pacheca, mata ciliar do Rio Camaquã","-51.812198638916","-30.8511009216309",NA,"Frutos imaturos esverdeados.",NA,NA,NA,NA,"2004","04","08",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"400","2021-02-08 12:39:03-03","UFRGS","ICN","124903","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Giongo, C","Giongo, C; Knuppi, V","14","2002","08","28","América do Sul","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,"Flores em cultivo no final de setembro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:39:03-03","UFRGS","ICN","132255","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Waechter, JL; Bauer, D","Bauer, D; Waechter, JL","52","2004","09","06","América do Sul","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,"Com flores abertas, brancas, abundantes.; Epífita sobre Vitex megapotamica, em mata de restinga, às margens do arroio dos Ratos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:39:03-03","UFRGS","ICN","132253","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Waechter, JL; Bauer, D","Bauer, D; Waechter, JL","50","2004","09","06","América do Sul","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,"Com botões florais e flores abertas, brancas.; Epífita sobre chá-de-bugre, a 1-2m altura, em mata de restinga, às margens do arroio Colombo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:39:03-03","UFRGS","ICN","151608","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Lima, LF","s.n.","2006","03","30","América do Sul","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,"Mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:39:03-03","UFRGS","ICN","033151","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D","Porto, ML; et al.","2316","1976","11","13","América do Sul","Brasil","RS","Iraí",NA,"-53.2505989074707","-27.1935997009277",NA,"Epífita.",NA,NA,NA,NA,"2004","04","08",NA,NA,"18820","auto",NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:39:03-03","UFRGS","ICN","132215","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D","Patro, H","s.n.","2003","08","03","América do Sul","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,"Estéril.; Epífita sobre figueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:39:03-03","UFRGS","ICN","046214","S","Plantae","Dicotyledon",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D","Waechter, JL","1325","1976","11","12","América do Sul","Brasil","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,"Epifítico, floresce em agosto-setembro, flores pendentes, ovário verde, tépalas brancas.; Em interior de mato.",NA,NA,NA,NA,"2004","04","08",NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"407","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","42702","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D.","Waechter, J.L.","2391","1989","10",NA,NA,"Brasil","Rio Grande do Sul","Camaquã","Pacheca","-51.812198638916","-30.8511009216309",NA,"Epífita na mata ciliar no Rio Camaquã, frutos imaturos esverdeados.","HAS0042702",NA,NA,NA,"2004","04","20",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"408","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","79418","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D.","Mattos, J.","16502","1977","01",NA,NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,"Na mata, sobre tronco das árvores.","HAS0079418",NA,NA,NA,"2004","04","28",NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA
"409","2020-04-16 11:05:25-03","MCN-FZBRS","HAS","49854","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D. & Waechter, L.","Bauer, D.; Waechter, J.L.","52","2004","09",NA,NA,"Brasil","Rio Grande do Sul","Eldorado do Sul","Estação Experimental Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,"Epífita sobre Vitex megapotamica, em mata de restinga, ás margens do Arroio dos Ratos.","HAS0049854",NA,NA,NA,NA,NA,NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA,NA
"410","2020-06-26 10:18:24-03","MCN-FZBRS","HAS","21761","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Bauer, D.","Nilson, A.D.","285","1988","10",NA,NA,"Brasil","Rio Grande do Sul","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,"Planta epífita ou terrestre, flores brancas, frutos tipo baga.","HAS0021761",NA,NA,NA,"2004","04","20",NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"411","2020-04-15 17:19:33-03","IBt","SP","252740","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Hatschbach, G","50635","1986","10","12",NA,"Brasil","Paraná","Foz do Iguaçu","Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"412","2021-02-18 08:30:14-03","IBt","SP","18177","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.",NA,"Russel, A","178","1897","11","20",NA,"Brasil","São Paulo","Itú",NA,"-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA
"413","2019-11-21 10:03:01-03","IBt","SP","8836","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Taylor, NP","Loefgren, A","CGG1370","1889","09","16",NA,"Brasil","São Paulo","São José do Rio Pardo","Fortuna","-46.8800010681152","-21.5900001525879",NA,NA,"SP023336","SP023336",NA,NA,"1993","12","20",NA,NA,"15885","auto",NA,NA,NA,NA,NA,NA
"414","2019-11-21 10:03:01-03","IBt","SP","8840","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","Loefgren, A","CGG2545","1894","06","30",NA,"Brasil","São Paulo","São Paulo","Cultivado, Jardim da commissão","-46.6300010681152","-23.5400009155273",NA,NA,"SP023338","SP023338",NA,NA,"1991","03","23",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"415","2019-11-21 10:03:01-03","IBt","SP","8833","S","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haw.","Zappi, DC","s.col.","CGG3353","1896","09","01",NA,"Brasil","São Paulo","São Paulo","Em cultivo da Commissão","-46.6300010681152","-23.5400009155273",NA,NA,"SP023337","SP023337",NA,NA,"1991","07","23",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"416","2019-03-11 18:59:16-03","A","HU-HERB","A 01677880","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","cereuscula","Rhipsalis cereuscula","Haworth",NA,"R. O. Vanni, M. S. Ferrucci & G. A. López G.","2968","1991","12","18","South America","Argentina","Misiones",NA,"Parque Nacional Iguazú. 8 Km E de Pto. de las Canoas",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2968",NA,NA,"undetermined"
