"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","sex"
"430","2021-03-04 15:43:33-03","IF","SPSF","18566","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"R.Mello-Silva","993","1994","05","América do Sul","Brasil","SP","Rod.SP 165 Sete Barras-Eldorado",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"14","Eldorado","-48.0999984741211","-24.5200004577637","L.S.Kinoshita",NA,NA,NA,NA,NA,NA,NA,"38804","auto","Magnoliopsida",NA,NA,NA,NA,NA
"431","2021-03-04 15:43:33-03","IF","SPSF","45539","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","80","1986","10","América do Sul","Brasil","SP","Estação Ecológica",NA,"COLETA: Mata Secundária.&nf;Árvore 8m altura; ramificação difusa, com látex branco; flores brancas, perfumadas.; GEOGRAFIA: Beira da mata.;",NA,NA,"30","Itaberá","-49.1300010681152","-23.8600006103516",NA,"624","624",NA,NA,NA,NA,NA,"29370","auto","Magnoliopsida",NA,NA,NA,NA,NA
"432","2021-03-04 15:43:33-03","IF","SPSF","04450","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"P.H.Fischer",NA,"1954","12","América do Sul","Brasil","SP","Santo Amaro",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"16","São Paulo","-46.6300010681152","-23.5400009155273","I.Koch",NA,NA,NA,NA,"1999","12","30","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"433","2021-03-04 15:43:33-03","IF","SPSF","22676","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"A.Furlan","941","1989","11","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"11","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"434","2021-03-04 15:43:33-03","IF","SPSF","33333","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix",NA,NA,"J.R.Guillaumon",NA,"2003","10","América do Sul","Brasil","SP","Condominio Estância Marambaia",NA,"GEOGRAFIA: Rua Celio Polo Monteiro, terreno baldio;",NA,NA,"26","Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA
"435","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","bracteolaris","Tabernaemontana bracteolaris","Mart. ex Müll.Arg.",NA,"Martius, C","s.n.",NA,NA,NA,"?",NA,"Habitat in silvis aeternis et ad montium apricorum latera secundum viam publicam Paulinam prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","bracteolaris","Tabernaemontana bracteolaris","Mart. ex Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,NA,"?",NA,"Habitat in silvis aeternis et ad montium apricorum latera secundum viam publicam Paulinam prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","bracteolaris","Tabernaemontana bracteolaris","Mart. ex Müll.Arg.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","in prov. Minarum. Florebat Decembri",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","bracteolaris","Tabernaemontana bracteolaris","Mart. ex Müll.Arg.",NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil",NA,"Habitat in silvis aeternis et ad montium apricorum latera secundum viam publicam Paulinam prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","bracteolaris","Tabernaemontana bracteolaris","Mart. ex Müll.Arg.",NA,"Martius, CFP","s.n.",NA,NA,"Southern America","Brazil",NA,"Habitat in silvis aeternis et ad montium apricorum latera secundum viam publicam Paulinam prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","bracteolaris","Tabernaemontana bracteolaris","Mart. ex Müll.Arg.",NA,"A. St.-Hil.","s.n.",NA,NA,NA,"?",NA,"in prov. Minarum. Florebat Decembri",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,"Southern America","Brazil",NA,"in prov. S. Pauli",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Lhotsky, J","s.n.",NA,NA,"Southern America","Brazil",NA,"Habitat in collibus rupestribus prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","gaudichaudii","Tabernaemontana gaudichaudii","A.DC.",NA,"Gaudichaud Beaupré, C","540",NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","gaudichaudii","Tabernaemontana gaudichaudii","A.DC.",NA,"Gaudichaud Beaupré, C","539",NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","gracilis","Tabernaemontana gracilis","Benth.",NA,"Riedel, L","s.n.",NA,NA,NA,"?",NA,"Habitat in collibus apricis montium Serra d#?#Estrella",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","gracilis","Tabernaemontana gracilis","Benth.",NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat in collibus apricis montium Serra d#?#Estrella",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","lundii","Tabernaemontana lundii","A.DC.",NA,"Lund, PW","883",NA,NA,"Southern America","Brazil",NA,"Habitat in montosis prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","lundii","Tabernaemontana lundii","A.DC.",NA,"Blanchet","s.n.",NA,NA,NA,"?",NA,"circa Bahiam",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","lundii","Tabernaemontana lundii","A.DC.",NA,"Blanchet, JS","s.n.",NA,NA,"Southern America","Brazil","Bahia","circa Bahiam",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2017-09-11 17:07:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","lundii","Tabernaemontana lundii","A.DC.",NA,"Lund, PW","884",NA,NA,"Southern America","Brazil",NA,"et in prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-03-04 16:04:32-03","UNESP-IS","HISA","9340","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Bianchi, E.A.","01","2002","07",NA,"Brasil","São Paulo","Mata",NA,"Mata. Arbusto ca. 3 m alt. flores brancas Frequentes, nome vulgar: Leiteiro.",NA,NA,"11","Andradina","-51.370278","-20.890556","Bianchi, E.A.",NA,NA,"51W22'13","20S53'26","2002","11","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"452","2020-03-04 16:04:32-03","UNESP-IS","HISA","9342","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Bonjorno,I.I","01","2002","11",NA,"Brasil","São Paulo","Mata",NA,"Mata. Arbusto ca. 3M alt. flores brancas Frequentes, nome vulgar: Leiteiro.",NA,NA,"07","Andradina","-51.370278","-20.890556","Bonjorno,I",NA,NA,"51W22'13","20S53'26","2002","11","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"453","2020-03-04 16:04:32-03","UNESP-IS","HISA","9339","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Stropa, R.K.","01","2002","11",NA,"Brasil","São Paulo","Mata",NA,"Mata. Arbusto ca. 3 m alt. flores brancas Frequentes,nome vulgar: Leiteiro.",NA,NA,"07","Andradina","-51.370278","-20.890556","Stropa, R.K.",NA,NA,"51W22'13","20S53'26","2002","11","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"454","2020-03-04 16:04:32-03","UNESP-IS","HISA","8935","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Romenini, A.J","03","2001","10",NA,"Brasil","São Paulo","Fazenda Paud'àgua",NA,"Rudeal, árvore CA. 2,3m alt. Flores Brancas, folhas opostas, nome vulgar Leiteiro.",NA,NA,"13","Borborema","-49.070278","-21.620556","Cavalcante, A.S",NA,NA,"49W04'13","21S37'14","2018","04","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"455","2020-03-04 16:04:32-03","UNESP-IS","HISA","9921","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Souza,E.P","05","2003","11",NA,"Brasil","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Cerrado. Arbusto a arvoreta ramificada, 1-5 m de altura, casca clara, flor set-dez e um pouco em outros meses, fruto set-jan.",NA,NA,"07","Selvíria","-51.407222","-20.361111","Santos, J.",NA,NA,"51w24'26''","20s21'40''","2003","11","27",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"456","2020-03-04 16:04:32-03","UNESP-IS","HISA","9343","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Perussi,G.P.G","03","2002","11",NA,"Brasil","São Paulo","Mata",NA,"Mata. Arbusto ca. 3 m alt. flores brancas Frequentes, nome vulgar: Leiteiro.",NA,NA,"07","Andradina","-51.370278","-20.890556","Perussi,G.P.G",NA,NA,"51W22'13","20S53'26","2002","11","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"457","2020-03-04 16:04:32-03","UNESP-IS","HISA","8937","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Suzuki,L.G.A","03","2001","10",NA,"Brasil","São Paulo","Sítio Santa Rosa",NA,"Mata. Arbórea, ca. 3m de altura, flores brancas com odor suave.",NA,NA,"13","Birigui","-50.340278","-21.280556","Cavalcante, A.S",NA,NA,"50W20'25","21S16'50","2018","04","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"458","2020-03-04 16:04:32-03","UNESP-IS","HISA","6556","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Miranda,D.V","03","1998","11",NA,"Brasil","Mato Grosso do Sul","Fazenda Dobrão",NA,"Árvore latescente, ca. De 6 m de alt., flores aromáticas e brancas",NA,NA,"08","Três Lagoas","-51.678611","-20.751667","Cavalcante, A.S",NA,NA,"51W40'43","20S45'06","2018","04","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"459","2020-03-04 16:04:32-03","UNESP-IS","HISA","9919","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Prado,M.G","03","2003","11",NA,"Brasil","Mato Grosso do Sul","Reserva de Cerrado",NA,"Cerrado. Arbusto de 1 a 1,5m de alt., flor branca.",NA,NA,"08","Selvíria","-51.419167","-20.367778","Santos,J",NA,NA,"51W25'09","20S22'04","2003","11","26",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"460","2020-08-29 13:38:51-03","UNESP-IS","HISA","11314","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"O. I. M. Uzumaki","12","2017","11",NA,"Brasil","São Paulo","Ilha Fluvial, Ilha Solteira, Rio Paraná",NA,"Ilha Solteira, árvore, flores brancas, presença de látex.",NA,NA,"22","Ilha Solteira","-51.369444","-20.392222",NA,NA,NA,"51w22'10","20s23'32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-03-04 16:04:32-03","UNESP-IS","HISA","9920","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Moura,R.S","04","2003","11",NA,"Brasil","Mato Grosso do Sul","Reserva de Cerrado",NA,"Cerrado. Subarbusto, 0,2 a 0,7 de altura com xilopódio.",NA,NA,"08","Selvíria","-51.419167","-20.367778","Santos, J.",NA,NA,"51W25'09","20S22'04","2003","11","26",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"462","2020-03-04 16:04:32-03","UNESP-IS","HISA","8936","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Oi,W.M","03","2001","10",NA,"Brasil","São Paulo","Fazenda São João",NA,"Mata ciliar do Ribeirão Baixote. Árvore, 3m de altura, flores brancas, lactescente.",NA,NA,"13","Birigui","-50.340278","-21.280556","Oi,W.M",NA,NA,"50W20'25","21S16'50","2001","10","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"463","2020-03-04 16:04:32-03","UNESP-IS","HISA","6728","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Martins,M","02 a","1999","12",NA,"Brasil","São Paulo","Cinturão Verde",NA,"Mata, arbusto, alt 1,80m, botões verdes, flores amarelas, odor agradável. Frutos imaturos.",NA,NA,"01","Ilha Solteira","-51.340278","-20.430556","Cavalcante, A.S",NA,NA,"51W20'25","20S25'50","2018","04","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"464","2020-03-04 16:04:32-03","UNESP-IS","HISA","9922","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Bonani,S","02","2003","09",NA,"Brasil","São Paulo","Stand de treinamento de tiro de Guerra de Penápolis",NA,"Planta de regiões tropicais e subtropicais. Arbusto com altura variando entre 4- 8 m, folhas alternas, simples, coriácea e glabra e flores branco-amareladas dispostas em panículas.",NA,NA,"15","Penápolis","-50.0775","-21.420556",NA,NA,NA,"50W04'39","21S25'14",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"465","2020-03-04 16:04:32-03","UNESP-IS","HISA","9923","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Márcio","05","2003","10",NA,"Brasil","São Paulo","Mata Ciliar",NA,"Mata ciliar. Folha inteira, oposta cruzada, árvore.",NA,NA,"18","Jaboticabal","-48.320278","-21.250556","Bertolucci,H.S",NA,NA,"48W19'13","21S15'02","2004","02","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"466","2020-03-04 16:04:32-03","UNESP-IS","HISA","8711","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Matsumoto,E","05","1995","11",NA,"Brasil","Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Cerrado. Lactescente arbustiva ou arborea cerca de 2 a 4m de altura, inflorescência branca.",NA,NA,"10","Selvíria","-51.407222","-20.361111","Noronha,M.R.P",NA,NA,"51w24'26''","20s21'40''","1995","12","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"467","2020-03-04 16:04:32-03","UNESP-IS","HISA","6551","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Bisco,P.R","05","1998","11",NA,"Brasil","Mato Grosso do Sul","Cerrado",NA,"Cerrado. Árvore cerca de 6m, flores aromáticas, cor branca, folhas opostas, glabra.",NA,NA,"08","Selvíria","-51.4188995361328","-20.3672008514404","Bisco,P.R",NA,NA,NA,NA,"1998","11","10","74358","auto","Magnoliopsida",NA,NA,NA,NA,NA
"468","2020-03-04 16:04:32-03","UNESP-IS","HISA","6548","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Rodrigues, J.C","05","1998","11",NA,"Brasil","Mato Grosso do Sul","Cerrado",NA,"Cerrado. Árvore de cerca 6m, flores aromáticas , cor branca, folhas pequenas opostas, glabra.",NA,NA,"08","Selvíria","-51.4188995361328","-20.3672008514404","Rodrigues, J.C",NA,NA,NA,NA,"1998","11","10","74358","auto","Magnoliopsida",NA,NA,NA,NA,NA
"469","2020-03-04 16:04:32-03","UNESP-IS","HISA","6554","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Encide,A.P","03","1998","11",NA,"Brasil","Mato Grosso do Sul","Fazenda Dobrão",NA,"Árvore , c.a 6m, flores aromáticas cor branca.",NA,NA,"07","Três Lagoas","-51.678611","-20.751667","Cavalcante, A.S",NA,NA,"51W40'43","20S45'06","2018","04","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"470","2020-03-04 16:04:32-03","UNESP-IS","HISA","9341","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Corrêa,P.C","03 a","2002","11",NA,"Brasil","São Paulo","Avenida Perimetral",NA,"Ruderal. Arbusto, 1,50m alt, flores amarela, sem fruto, nome vulgar: Leiteiro.",NA,NA,"09","Ilha Solteira","-51.340278","-20.430556","Santos, J.",NA,NA,"51W20'25","20S25'50","2002","11","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"471","2020-03-04 16:04:32-03","UNESP-IS","HISA","6547","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Souza,A.N","03","1998","11",NA,"Brasil","Mato Grosso do Sul","Cerrado",NA,"Cerrado. Árvore, cerca de 6m. Com flores aromáticas cor branca, folha opostas glabra.",NA,NA,"07","Selvíria","-51.4188995361328","-20.3672008514404","Souza,A.N",NA,NA,NA,NA,"1998","11","09","74358","auto","Magnoliopsida",NA,NA,NA,NA,NA
"472","2020-03-04 16:04:32-03","UNESP-IS","HISA","6549","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Gouvea, A. J.","05","1998","11",NA,"Brasil","Mato Grosso do Sul","Cerrado",NA,"Cerrado. Árvore de cerca 6m, flores armáticas , cor branca, folhas pequenas opostas, glabra.",NA,NA,"08","Selvíria","-51.4188995361328","-20.3672008514404","Gouvea,A.J",NA,NA,NA,NA,"1998","11","10","74358","auto","Magnoliopsida",NA,NA,NA,NA,NA
"473","2020-03-04 16:04:32-03","UNESP-IS","HISA","6550","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Corte,F.C","05","1998","11",NA,"Brasil","Mato Grosso do Sul","Cerrado",NA,"Cerrado. Árvore de cerca de 6m, flores aromáticas, cor branca, folhas opostas, glabra.",NA,NA,"08","Selvíria","-51.4188995361328","-20.3672008514404","Corte,F.C",NA,NA,NA,NA,"1998","11","10","74358","auto","Magnoliopsida",NA,NA,NA,NA,NA
"474","2021-02-18 10:22:16-03","MCN-FZBRS","HAS","100717","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"Adams, B.; Magalhães, R.G.","441","1999","12",NA,"Brasil","Rio Grande do Sul","Jardim Botânico, Área 12",NA,"(Projeto Pró-Guaiba) Árvore com 5m de altura com flores brancas. Cultivada.","HAS0100717",NA,NA,"Porto Alegre","-51.178068","-30.051692","Senna, R. M.",NA,NA,"-51,178068","-30,051692","2021","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2014-09-23 11:00:55-03","G","G-DC","G00143301","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","gaudichaudii","Tabernaemontana gaudichaudii","A. DC.",NA,"Gaudichaud-Beaupré, C.","539","1834",NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=125253&base=img&lang=en","G00143301","G00143301","00",NA,"-42.9125","-22.48222222","CAT.HERB.PRODR.",NA,NA,"-42.9125","-22.48222222","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"476","2014-09-23 11:00:55-03","G","G-DC","G00143300","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","gaudichaudii","Tabernaemontana gaudichaudii","A. DC.","HOLOTYPUS of Tabernaemontana gaudichaudii A. DC.","Gaudichaud-Beaupré, C.","540","1834",NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=125252&base=img&lang=en","G00143300","G00143300","00",NA,"-42.9125","-22.48222222","CAT.HERB.PRODR.",NA,NA,"-42.9125","-22.48222222","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"477","2014-09-23 11:00:55-03","G","G-DC","G00143430","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","lundii","Tabernaemontana lundii","A. DC.","LECTOTYPUS of Tabernaemontana lundii A. DC.","Lund, P. W.","883","1835",NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=125254&base=img&lang=en","G00143430","G00143430","00",NA,"-42.9125","-22.48222222","CAT.HERB.PRODR.",NA,NA,"-42.9125","-22.48222222","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"478","2014-09-23 11:00:55-03","G","G-DC","G00143397","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","lundii","Tabernaemontana lundii","A. DC.",NA,"Lund, P. W.","884","1835",NA,"AMERIQUE DU SUD","Brazil","São Paulo",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=125255&base=img&lang=en","G00143397","G00143397","00",NA,"-48.65972222","-22.40444444","CAT.HERB.PRODR.",NA,NA,"-48.65972222","-22.40444444","2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
