"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","infraspecificEpithet","previousCatalogNumber","sex"
"449","2021-01-26 14:12:43-03","CPACT","ECT","4290","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M.M.Marchi","2012","11","17","M.M.Marchi; J.Mujica | G.Matos | L.Menezes","2012","11","17","Brasil","Rio Grande do Sul","Pelotas","-52.008333","-31.662222","52º0'30''W","31º39'44''S","ECT0004290","ECT0004290","Embryophyta",NA,"4051",NA,"Ilha da Feitoria. Pêssego-do-mato. Coordenadas geográficas obtidas a partir do dados de localidade, Ilha da Feitoria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-01-26 14:12:43-03","CPACT","ECT","2174","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M.M.Marchi","2010","12","07","M.M.Marchi; J.Mujica | C.C.Mistura | P.S.G.Rocha","2010","12","07","Brasil","Rio Grande do Sul","Tapes","-51.368333","-30.545556","51º22'6''W","30º32'44''S","ECT0002174","ECT0002174","Embryophyta",NA,"2775",NA,"Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.",NA,NA,NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-01-26 14:12:43-03","CPACT","ECT","4679","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","C.L.Ribeiro","2018","10","15","M.M.Marchi; J.Villela | R.L.Barbieri | M.Büttow","2012","12","18","Brasil","Rio Grande do Sul","Tapes","-51.368333","-30.545556","51º22'6''W","30º32'44''S","ECT0004679","ECT0004679","Embryophyta",NA,"4206",NA,"Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal.",NA,NA,NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-01-26 14:12:43-03","CPACT","ECT","4694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M.M.Marchi","2013","01","16","M.M.Marchi; R.Seledes","2013","01","16","Brasil","Rio Grande do Sul","Tapes","-51.368333","-30.545556","51º22'6''W","30º32'44''S","ECT0004694","ECT0004694","Embryophyta",NA,"4271",NA,"Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal.",NA,NA,NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-01-26 14:12:43-03","CPACT","ECT","2737","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","M.M.Marchi","2012","10","13","M.M.Marchi; J.Mujica | I.Goulart","2011","11","28","Brasil","Rio Grande do Sul","Tapes","-51.368333","-30.545556","51º22'6''W","30º32'44''S","ECT0002737","ECT0002737","Embryophyta",NA,"3281",NA,"Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.",NA,NA,NA,NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-09-25 10:38:17-03","UFPE","UFP","69013","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Gonzatti, F","2012","02",NA,"Gonzatti, F","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"UFP069013",NA,NA,NA,"s.n.",NA,NA,NA,"22j 0550098 UTM: 6652446.; sem descrição.; interior da mata de restinga.","31350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2016-01-25 13:36:30-02","CPQBA","CPMA","2156","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis",NA,NA,NA,NA,NA,"Benício","2002","04","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mapa numero 2156 (Obs: n.UEC: 186499)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"186515",NA,NA,NA,NA
"456","2016-01-25 13:36:34-02","CPQBA","CPMA","762","S","Plantae","Myrtaceae¹","Myrcianthes","edulis","Myrcianthes edulis","Berg.",NA,NA,NA,NA,"ilio","1993","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"coleção",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-09-12 05:00:02-03","US","US","64192","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"E. Palmer","1853",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"US03054736",NA,NA,"Myrtales","s.n.","South America","The River La Plata and adjacent countries.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"458","2020-09-12 05:00:02-03","US","US","2169273","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"T. Pederson","1954","8","2","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03054722",NA,NA,"Myrtales","2756","South America","Estancia Las Tres Marias. Dep. Empedrado.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"459","2020-09-12 05:00:02-03","US","US","3180002","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"A. Macedo","1888","8","8","Brazil","Minas Gerais","Campina Verde","-49.486400604248","-19.5356006622314",NA,NA,"US01898247","US01898247_01 US01898247_02",NA,"Myrtales","5437","South America - Neotropics","Faz. São José do Lajeado",NA,NA,"79993","auto",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"460","2020-09-12 05:00:02-03","US","US","1483571","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"P. Jörgensen","1929","9",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"US03054727",NA,NA,"Myrtales","3647","South America","Rica.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"461","2020-09-12 05:00:02-03","US","US","1055051","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"P. Jörgensen","1917","9",NA,"Argentina","Formosa",NA,NA,NA,NA,NA,"US03054729",NA,NA,"Myrtales","2109","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"462","2020-09-12 05:00:02-03","US","US","2104460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"J. E. Montes",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,"US03054725",NA,NA,"Myrtales","4304","South America","San Pedro-Piray Guezú.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"463","2020-09-12 05:00:02-03","US","US","3011614","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"J. E. Montes",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,"US03054726",NA,NA,"Myrtales","4304","South America","San Pedro-Piray guezú.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"464","2020-09-12 05:00:02-03","US","US","2196853","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"A. Macedo","1950","6","27","Brazil","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,"US01898249","US01898249_01 US01898249_02",NA,"Myrtales","2438","South America - Neotropics","S. Vicente",NA,NA,"50022","auto",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"465","2020-09-12 05:00:02-03","US","US","2102377","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"B. Rambo","1951","12","12","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"US01898248","US01898248_01 US01898248_02",NA,"Myrtales","52201","South America - Neotropics","Itapoan p. P. Alegre",NA,NA,"41667","auto",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"466","2020-09-12 05:00:02-03","US","US","3114922","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"T. Pederson","1967","10","18","Paraguay","Misiones",NA,NA,NA,NA,NA,"US03054720",NA,NA,"Myrtales","8654","South America","Estancia La Soledad. Santiago.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"467","2020-09-12 05:00:02-03","US","US","1740776","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"W. A. Archer & A. Gehrt","1936","9","4","Brazil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"US01898250","US01898250_01 US01898250_02",NA,"Myrtales","59","South America - Neotropics","Lagoinha, C. Grande. Matto Grosso.",NA,NA,"161190","auto",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"468","2020-09-12 05:00:02-03","US","US","2055254","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"US03054734",NA,NA,"Myrtales","7291","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"469","2020-09-12 05:00:02-03","US","US","2169465","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"T. Pederson","1950","11","13","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03054723",NA,NA,"Myrtales","397a","South America","Estancia Santa Teresa. Dep. Mburucuyá.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"470","2020-09-12 05:00:02-03","US","US","1570071","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,NA,"1926","9",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US01898251","US01898251_01 US01898251_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"471","2020-09-12 05:00:02-03","US","US","2169274","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"T. Pederson","1954","9","2","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03054721",NA,NA,"Myrtales","2756A","South America","Estancia Las Tres Marias. Dep. Empedrado.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"472","2020-09-12 05:00:02-03","US","US","3068017","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"G. Schmeda","1986","11","11","Paraguay","Central",NA,NA,NA,NA,NA,"US03054719",NA,NA,"Myrtales","779","South America","Patiño, Dto. Central.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"473","2020-09-12 05:00:02-03","US","US","700982","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"O. Kuntze",NA,NA,NA,"Paraguay","Concepcion",NA,NA,NA,NA,NA,"US03054735",NA,NA,"Myrtales","s.n.","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"474","2020-09-12 05:00:02-03","US","US","920915","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"H. M. Curran","1913","9","3","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03054732","US03054732_01",NA,"Myrtales","s.n.","South America","Vicinity of Goya.",NA,NA,NA,NA,"15","30","Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"475","2020-09-12 05:00:02-03","US","US","2169129","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"T. Pederson","1949","8","23","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03054724",NA,NA,"Myrtales","397","South America","Estancia Santa Teresa. Dep. Mburucuyá.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"476","2020-09-12 05:00:02-03","US","US","1344180","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"G. Herter",NA,NA,NA,"Uruguay","Artigas",NA,NA,NA,NA,NA,"US03054728","US03054728_01",NA,"Myrtales","975","South America","Dep. de Artigas. Sta Rosa d Cuareim.",NA,NA,NA,NA,"50","100","Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"477","2020-09-12 05:00:02-03","US","US","1159475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"K. Fiebrig","1909",NA,NA,"Paraguay","Alto Parana",NA,NA,NA,NA,NA,"US03054733",NA,NA,"Myrtales","5417","South America","In regione fluminis Alto Paraná.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"478","2020-09-12 05:00:02-03","US","US","920421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"H. M. Curran","1913","11","12","Argentina","Chaco",NA,NA,NA,NA,NA,"US03054731",NA,NA,"Myrtales","23","South America","Vicinity of Barranqueras, Gobernacion de Chaco.",NA,NA,NA,NA,"35","40","Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"479","2020-09-12 05:00:02-03","US","US","920640","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","montevidensis","Eugenia montevidensis",NA,NA,NA,NA,NA,"H. M. Curran","1913","11","2","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03054730","US03054730_01",NA,"Myrtales","229*","South America","Vicinity of Goya.",NA,NA,NA,NA,"15","30","Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"480","2020-09-12 05:00:02-03","US","US","3676618","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"E. M. Zardini & R. Gamarra","2000","12","1","Paraguay","Itapua",NA,"-56.8231","-27.4489",NA,NA,"US03054767",NA,NA,"Myrtales","55473","South America","Yacyreta Dam Island Reserve. Punta de observación.",NA,NA,NA,NA,"100",NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"481","2020-09-12 05:00:02-03","US","US","3676774","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand",NA,NA,NA,NA,"E. Zardini","1990","11","16","Paraguay","Guaira",NA,"-56.67","-25.67",NA,NA,"US03064423","US03064423_01",NA,"Myrtales","23973","South America","Río Yhacá, 8 km N of Tebicuary.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA,NA,NA,NA
"482","2020-09-02 16:33:45-03","Cenargen","CEN","43747","PreservedSpecimen","Plantae","Myrtaceae","Cf. Eugenia","myrcianthes","Cf. Eugenia myrcianthes","Nied.","B. M. T. Walter","2007","07",NA,"Glocimar Pereira-Silva","2001","09","29","Brasil","DF","BRASILIA","-47.807222","-15.803055","-47.807222","-15.803055","CEN00043747","CEN00043747",NA,NA,"5458",NA,"Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28, Lago Sul.","Exsicatas",NA,NA,NA,"1030","1030",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA
"483","2020-09-02 16:33:48-03","Cenargen","CEN","20768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. myrcianthes","Eugenia cf. myrcianthes","Nied.","B. M. T. Walter","2007","11",NA,"José Carlos de Souza Silva","1994","11","03","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4770833.0","-1559167.0","CEN00020768","CEN00020768",NA,NA,"762",NA,"Área de chapadão BR-020. Sobradinho - Planaltina. Km 15 à direita da rodovia.","Exsicatas","Erva com ca. 40 cm de altura. Frutos verdes. Doação da EMBRAPA/CPAC.","70570","auto","900","900",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA
"484","2020-09-02 16:33:52-03","Cenargen","CEN","57868","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","C. G. Fontes","2007","06",NA,"Ernestino de S. Gomes Guarino","2001","09","01","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4801667.0","-1586667.0","CEN00057868","CEN00057868",NA,NA,"818",NA,"Campos na margem esquerda do Córrego Riacho Fundo, entre o Riacho Fundo I e a Fazenda Sucupira, aproximadamente 1 km antes da ponte que cruza o Córrego Riacho Fundo.","Exsicatas",NA,"70570","auto","1100","1100",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"485","2020-09-02 16:33:52-03","Cenargen","CEN","23058","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","B. M. T. Walter","2001","11",NA,"Taciana Barbosa Cavalcanti","1990","07","12","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00023058","CEN00023058",NA,NA,"540",NA,"DF-170, a 7 km do entroncamento com DF - 001 - Chapada da Contagem.","Exsicatas",NA,"70570","auto","1140","1140",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA
"486","2020-09-02 16:33:52-03","Cenargen","CEN","30978","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","J. M. Rezende","1996","02",NA,"João Marcelo de Rezende","1995","08","30","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00030978","CEN00030978",NA,NA,"72",NA,"Samambaia. Parque Boca da Mata, na porção noroeste do Parque.","Exsicatas","Folhas levemente discolores.","70570","auto","1150","1150",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA
"487","2020-09-02 16:33:52-03","Cenargen","CEN","35312","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","C. E. B. Proença","2004",NA,NA,"Terezinha Aparecida Borges Dias","1991","03","20","Brasil","DF","BRASILIA","-47.766666","-15.666666","-47.766666","-15.666666","CEN00035312","CEN00035312",NA,NA,"32",NA,"Núcleo Rural de Sobradinho 01.","Exsicatas","Utilizado como estimulante sexual masculino. Raspa da raiz na pinga. Visualmente diferente da coleta 031.",NA,NA,"1085","1085",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA
"488","2020-09-02 16:33:52-03","Cenargen","CEN","20083","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","B. M. T. Walter","2001","11",NA,"Glocimar Pereira-Silva","1994","07","13","Brasil","DF","BRASILIA","-47.966666","-15.8","-47.966666","-15.8","CEN00020083","CEN00020083",NA,NA,"1991",NA,"Reserva Ecológica do Guará.","Exsicatas","Cálice verde; anteras e filetes branco.",NA,NA,"1035","1035",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA
"489","2020-09-02 16:33:52-03","Cenargen","CEN","20781","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","B. M. T. Walter","2001","11",NA,"José Carlos de Souza Silva","1994","09","21","Brasil","DF","BRASILIA","-47.708333","-15.661666","-47.708333","-15.661666","CEN00020781","CEN00020781",NA,NA,"741",NA,"Área de Chapadão BR-020. Sobradinho - Planaltina km 15 à direita da rodovia.","Exsicatas","Formato de touceira. Doação CPAC/EMBRAPA.",NA,NA,"900","900",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"490","2020-09-02 16:33:52-03","Cenargen","CEN","24112","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","B. M. T. Walter","2001","11",NA,"Glocimar Pereira-Silva","1991","11","09","Brasil","DF","BRASILIA","-47.533333","-15.983333","-47.533333","-15.983333","CEN00024112","CEN00024112",NA,NA,"916",NA,"Cachoeira do Cariru, próxima ao PADEF.","Exsicatas",NA,NA,NA,"1000","1000",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"491","2020-09-02 16:33:52-03","Cenargen","CEN","53805","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","B. M. T. Walter","2007","10",NA,"José Floriano Barêa Pastore","2003","09","21","Brasil",NA,NA,NA,NA,NA,NA,"CEN00053805","CEN00053805",NA,NA,"709",NA,"Após a 7 curvas. Região das Lages.","Exsicatas","Divisa com GO.",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA
"492","2020-09-02 16:33:52-03","Cenargen","CEN","23053","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","B. M. T. Walter","2001","11",NA,"Taciana Barbosa Cavalcanti","1990","07","12","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00023053","CEN00023053",NA,NA,"535",NA,"DF-170, a 7 km do entroncamento com DF - 001 - Chapada da Contagem.","Exsicatas",NA,"70570","auto","1140","1140",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA
"493","2020-09-02 16:33:52-03","Cenargen","CEN","37704","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","B. M. T. Walter","2001","11",NA,"Aécio Amaral-Santos","2000","09","28","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00037704","CEN00037704",NA,NA,"734",NA,"Fazenda Sucupira, cerrado à esquerda do CAPRIL, próximo da cerca da divisa.","Unicata","Botões florais verdes.","70570","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"494","2020-09-02 16:33:52-03","Cenargen","CEN","17240","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","J. E. Q. Faria Júnior","2015","10",NA,"Bruno Machado Teles Walter","1992","06","08","Brasil","GO","NIQUELANDIA","-48.4597015380859","-14.4738998413086","-4830000.0","-1401667.0","CEN00017240","CEN00017240",NA,NA,"1467",NA,"Fazenda Serra Negra (Niqueltocantins); arredores da Serra Negra. Mata Fria; ao lado do Rio Bagagem.","Exsicatas","Botões florais castanhos-esbranquiçados. Bacia de inundação da UHE Serra da Mesa.","74171","auto","430","430",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA
"495","2020-09-02 16:33:53-03","Cenargen","CEN","90588","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","W. A. Medina","2013",NA,NA,"W. A. Medina","2013","10","07","Argentina",NA,NA,"-56.988055","-29.599444","-56.988055","-29.599444","CEN00090588","CEN00090588",NA,NA,"489",NA,"Corrientes, Paso de Los Libres, Predio Forestal Argentina Santo Domingo, Reserva Natural de Usos Multíples.","Exsicatas","Interior de monte secundário. Doação do Herbario del Instituto de Botanica del Nordeste (CTES).",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"496","2020-09-02 16:33:53-03","Cenargen","CEN","38057","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","excelsa","Hexachlamys excelsa","(Cambess.) Mattos","A. Macedo","1949","11",NA,"Amaro Macedo","1949","11","24","Brasil","MG","ITUIUTABA","-49.4650001525879","-18.968900680542",NA,NA,"CEN00038057","CEN00038057",NA,NA,"1703",NA,NA,"Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","50022","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"497","2020-09-02 16:33:53-03","Cenargen","CEN","62279","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","excelsa","Hexachlamys excelsa","(Cambess.) Mattos","J. Mattos","1990","10",NA,"Amaro Macedo","1949","10","31","Brasil","MG","ITUIUTABA","-49.4650001525879","-18.968900680542",NA,NA,"CEN00062279","CEN00062279",NA,NA,"1990",NA,"Santa Terezinha.","Exsicatas","Árvore da mata, flores brancas. Doação do Instituto de Botânica - SP. São Paulo.","50022","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"498","2020-09-02 16:33:53-03","Cenargen","CEN","14452","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","excelsa","Hexachlamys excelsa","(Cambess.) Mattos","J. R. Mattos","1995","03",NA,"Arturo Burkart","1949","10","18","Argentina",NA,NA,NA,NA,NA,NA,"CEN00014452","CEN00014452",NA,NA,"18018",NA,"Argentina. Prov. de Entre Ríos: Concepción del Uruguay isla Combacuá.","Exsicatas","Arbusto alto o arbolito, follaje seríceo, flor blanca-crema. Doação do Instituto de Botanica Darwinion (SI) - Academia Nacional de Ciencias Exactas, Fisicas y Naturales de Buenos Aires. Argentina.",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
