"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"943","2020-08-20 20:39:28-03","UFSC","FLOR","8083","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, G.","17047","1967","08","28",NA,"Brasil",NA,NA,"árvore, flor creme-esverdeada, 6m altura","FLOR0008083",NA,"Laurales","Nees","Werff, H. van der","Paraná","Icaraíma","-53.613899230957","-23.3955993652344",NA,"Rio Paraná, Paredão das Araras, margens do rio.",NA,NA,NA,NA,NA,"1984",NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA
"944","2019-12-13 20:01:51-03","UFMT","UFMT","4266","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ramos, A.E.","327","1984","08","14",NA,"Brasil",NA,NA,"Árvore ca. 8m altura, com inflorescência abundantes de flores pequenas brancas.; Mata de galeria perturbada.",NA,NA,NA,"Nees","Alves, F.M.","Distrito Federal",NA,NA,NA,NA,"Estação Florestal Cabeça de Veado, ca. de 20Km a sede de Brasília. Área atual do Jardim Botânico",NA,NA,NA,NA,NA,"2008","01","10",NA,NA,NA,NA,NA,NA,NA,NA
"945","2019-12-13 20:01:51-03","UFMT","UFMT","4287","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Macedo, M.; Assumpção, S.P.; Duarte, A.","1317","1979","09","05",NA,"Brasil",NA,NA,"Arbórea, flor branca.; cerrado; terrestre (mata ciliar), solo arenoso úmido.",NA,NA,NA,"Nees","Alves, F.M.",NA,NA,NA,NA,NA,"Margem Esquerda do Córrego do Rocha, próximo à Ponte, estrada da Faz. Santa Inêz.",NA,NA,NA,NA,NA,"2008","01","10",NA,NA,NA,NA,NA,NA,NA,NA
"946","2021-03-04 15:43:57-03","IF","SPSF","15947","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","J.L.Hage","2165","1986","10","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Higrófila Sul Baiana; GEOGRAFIA: Rodovia Ilhéus a Itabuna, BR-415.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","BA","Ilhéus","-39.0494003295898","-14.7889003753662",NA,"Área do CEPEC - Centro de Pesq. do Cacau","50","50",NA,NA,NA,"2010","04","30","61245","auto","Magnoliopsida",NA,NA,NA,NA,NA
"947","2021-03-04 15:43:58-03","IF","SPSF","37879","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","M.C.Silva Jr.",NA,"2006","07","24","América do Sul","Brasil",NA,NA,"COLETA: Árvore 10m., flores creme; GEOGRAFIA: em frente a QI 26.;",NA,"Magnoliophyta","Laurales","Nees","M.C.Silva Jr.","DF","Brasília","-47.9296989440918","-15.7797002792358",NA,"Canteiro Central, Lago Sul",NA,NA,NA,NA,NA,"2006","07","24","70570","auto","Magnoliopsida",NA,NA,NA,NA,NA
"948","2021-03-04 15:43:57-03","IF","SPSF","23656","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","H.G.P.Santos & A.A.Santos & A.B.Sampaio & S.C.S.Xavier","464","1996","07","09","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de galeria antropizada.&nf;Árvore 8m, estames verdes.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","GO","Niquelândia","-48.4597015380859","-14.4738998413086",NA,"Estrada de acesso à Indianápolis",NA,NA,NA,NA,NA,NA,NA,NA,"74171","auto","Magnoliopsida",NA,NA,NA,NA,NA
"949","2021-03-04 15:43:58-03","IF","SPSF","50393","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","E.H.P. Barretto","309","2014","08","08","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 10m de altura com tronco um pouco aromático; flores brancas.; GEOGRAFIA: Mata Ciliar.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","MG","Frutal","-48.940601348877","-20.0247001647949",NA,"Aparecida de Minas, Fazenda Boa Esperança.",NA,NA,NA,NA,NA,"2015","02","01","46367","auto","Magnoliopsida",NA,NA,NA,NA,NA
"950","2021-03-04 15:43:57-03","IF","SPSF","15173","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","G.M.Araujo","779","1989","10","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Nees","G.M.Araujo","MG","Uberlândia","-48.2771987915039","-18.9186000823975",NA,"Reserva Ecológica do Panga",NA,NA,NA,NA,NA,"1989","10","11","58223","auto","Magnoliopsida",NA,NA,NA,NA,NA
"951","2021-03-04 15:43:57-03","IF","SPSF","22023","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","M.C.","8","1987","09","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","MS","Aquidauana","-55.7872009277344","-20.4710998535156",NA,"Piraputanga",NA,NA,NA,NA,NA,"1997","12","15","212961","auto","Magnoliopsida",NA,NA,NA,NA,NA
"952","2021-03-04 15:43:58-03","IF","SPSF","43461","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","G.A.Fernandes","7",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: Mata Semidecidua&nf;EX COR-5671&nf;Árvore de flores brancas.; GEOGRAFIA: Relevo plano.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Morro Santa Cruz",NA,NA,NA,NA,NA,"2004","07","20","295160","auto","Magnoliopsida",NA,NA,NA,NA,NA
"953","2021-03-04 15:43:57-03","IF","SPSF","19953","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","L.C.Bernacci & R.Belinello & P.R.P.Andrade & O.Camargo","394","1994","12","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata mesófila semidecídua.&nf;Árvore 15m; caule acinzentado liso, frutos em maturação esverdeados, cúpula avermelhada.; GEOGRAFIA: Área atingida por fogo, próximo à rodovia vicinal para Vila Alves.;",NA,"Magnoliophyta","Laurales","Nees",NA,"SP","Cardoso","-49.9099998474121","-20.0799999237061",NA,"fazenda São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"22486","auto","Magnoliopsida",NA,NA,NA,NA,NA
"954","2021-03-04 15:43:57-03","IF","SPSF","21255","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","M.R.Pereira-Noronha","1257","1995","08","03","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Ilha Solteira","-51.3400001525879","-20.4300003051758",NA,"mata preservada",NA,NA,NA,NA,NA,"1997","03","05","31913","auto","Magnoliopsida",NA,NA,NA,NA,NA
"955","2021-03-04 15:43:57-03","IF","SPSF","13874","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","B.A.S.Pereira & E.C.Lopes","1404","1990","08","31","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Ciliar.&nf;Arvoreta 8m; botões esverdeados; flores alvas.&nf;Nome popular: canela; GEOGRAFIA: Cachoeira do Queimado&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Itanhaém","-46.7799987792969","-24.1800003051758",NA,"Margem do Rio Preto",NA,NA,NA,NA,NA,"1990","11","28","26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"956","2021-03-04 15:43:57-03","IF","SPSF","19949","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","R.R.Rodrigues & N.M.Ivanauskas & R.Malamud","34","1994","07","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesófila Semidecídua.&nf;Árvore 8m; flores brancas.; GEOGRAFIA: Fazenda Rio Morto.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Novo Horizonte","-49.2200012207031","-21.4599990844727",NA,"mata Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,"32394","auto","Magnoliopsida",NA,NA,NA,NA,NA
"957","2021-03-04 15:43:57-03","IF","SPSF","20293","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","V.Stranghetti","209","1993","10","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira do corrego&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"E.Ecol.Instituto Florestal",NA,NA,NA,NA,NA,"1996","11","08","29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"958","2021-03-04 15:43:57-03","IF","SPSF","15242","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","J.E.A.Bertoni","102","1990","10","25","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"E.Ecol.Instituto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,"29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"959","2021-03-04 15:43:57-03","IF","SPSF","33824","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","F.Tomasetto","238","2001","07","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"Estação Ecológica",NA,NA,NA,NA,NA,"2002","05","20","29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"960","2021-03-04 15:43:58-03","IF","SPSF","37199","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","N. Guerin & N.M.Ivanauskas & G.A.D.C. Franco & G.Durigan & S.C.P.M.Souza & M.Salvan","67","2006","08","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; árvore, 15m, botões florais; GEOGRAFIA: mata fechada à margem direita do rio&nf;UTM: X=248464 Y=7764643 ZONA=23K;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Pedregulho","-47.4700012207031","-20.25",NA,"P.E.F.B.J., Pedra Grande","651","651",NA,NA,NA,"2006","08","01","27552","auto","Magnoliopsida",NA,NA,NA,NA,NA
"961","2021-03-04 15:43:57-03","IF","SPSF","21251","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","M.R.Pereira-Noronha","1502","1995","08","03","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem de rio&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,"mata mesofila semidecidua",NA,NA,NA,NA,NA,"1997","03","15","36734","auto","Magnoliopsida",NA,NA,NA,NA,NA
"962","2021-03-04 15:43:57-03","IF","SPSF","05542","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","B.Costa",NA,"1960","10","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Vila Mendonça.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","São Jose do Rio Preto","-49.3699989318848","-20.8199996948242",NA,"fazenda Santa Maria de Mendonça",NA,NA,NA,NA,NA,"1995","03","31","20305","auto","Magnoliopsida",NA,NA,NA,NA,NA
"963","2021-03-04 15:43:57-03","IF","SPSF","08121","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","D.Almeida",NA,"1959","09","25","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata.&nf;Árvore;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","São Jose do Rio Preto","-49.3699989318848","-20.8199996948242",NA,"sitio Santo Antonio",NA,NA,NA,NA,NA,"1994","08","02","20305","auto","Magnoliopsida",NA,NA,NA,NA,NA
"964","2021-03-04 15:43:57-03","IF","SPSF","17409","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","B.Costa","143","1960","10","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Fazenda Santa Maria de Mendonça.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","São José do Rio Preto","-49.3699989318848","-20.8199996948242",NA,"Vila Mendonça",NA,NA,NA,NA,NA,"1994","08","02","20305","auto","Magnoliopsida",NA,NA,NA,NA,NA
"965","2021-03-04 15:43:57-03","IF","SPSF","14198","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","M.Silva","743","1972","07","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: EX INPA-36834;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","AM","entre Rio Castanho e Araca",NA,NA,NA,"mata de terra firme",NA,NA,NA,NA,NA,"1994","07","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"966","2021-03-04 15:43:57-03","IF","SPSF","19874","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","A.L.Maestro & A.M.Silveira","2","1994","10","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata ciliar perturbada.&nf;Árvore 10m; pedúnculo e pecíolo vermelhos, frutos verdes.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Riolândia","-49.770556","-19.988056",NA,"a 5km do Município em direção à Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"967","2021-03-04 15:43:57-03","IF","SPSF","19968","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","A.L.Maestro & A.M.Silveira","52","1994","10","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesófila Semidecídua.&nf;Árvore 16m; pedúnculo avermelhado, frutos imaturos verdes.; GEOGRAFIA: mata mesofila semidecidua.;",NA,"Magnoliophyta","Laurales","Nees",NA,"SP","Paulo de Faria","-49.516667","-19.966667",NA,"E.Ecol.Instituto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"968","2021-03-04 15:43:58-03","IF","SPSF","46833","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","G.F.Árbocz & N.M.Ivanauskas & M.M.R.Silva","3964","1997","06","03","América do Sul","Brasil",NA,NA,"COLETA: Nome vulgar: Itaúba Madeira. Árvore com 18m de altura. Flores esverdeadas.; GEOGRAFIA: Floresta Ombrófila Aberta. Relevo suave ondulado. Solo tipo Podzólico.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","MS","Nova Bandeirantes","-57.799722","-9.778611",NA,"estrada para a Fazenda Novo Horizonte",NA,NA,NA,NA,NA,"2012","12","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"969","2021-03-04 15:43:58-03","IF","SPSF","44224","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","B.A.S.Pereira & D.Alvarenga","3047","1996","04","29","América do Sul","Brasil",NA,NA,"COLETA: Mata ciliar.&nf;Árvore 15m altura; flores brancas, perfumadas.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","GO","Alto Paraíso","-47.383333","-13.916667",NA,"Estrada Alto Paraíso a São João da Aliança","1100","1100",NA,NA,NA,"2008","05","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"970","2021-03-04 15:43:58-03","IF","SPSF","37874","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","M.G.Nóbrega & A.E.Ramos & F.P.R. de Jesus & B.Bulhões","1942","2003","06","19","América do Sul","Brasil",NA,NA,"COLETA: Mata de galeria alterada.&nf;Árvore 7m., inflorescencia jovem de cor verde.; GEOGRAFIA: próximo mao Parque Cortado.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","DF","Taguatinga Sul",NA,NA,NA,"atrás da Capela São João",NA,NA,NA,NA,NA,"2007","04","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"971","2021-03-04 15:43:58-03","IF","SPSF","43423","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","M.L.Fonseca & R.C.Mendonça & F.C.A.Oliveira & S.A.Pequeno & G.P.Araújo","5933","2005","09","02","América do Sul","Brasil",NA,NA,"COLETA: Mata de Galeria; degradada com muito babaçú&nf;Árvore heliófita 9m altura; DAP=8cm&nf;Frutos imatruos verdes.; GEOGRAFIA: Estrada após Agropecuária Sarkis.&nf;Solo areno/argiloso; relevo levemente inclinado.;",NA,"Magnoliophyta","Laurales","Nees","M.L.Fonseca","GO","Colinas do Sul","-48.082222","-13.767778",NA,"APA Pouso Alto","430","430",NA,NA,NA,"2005","10","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"972","2021-03-04 15:43:58-03","IF","SPSF","46240","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","F.Tomasetto & A.A.Rezende & N.Taroda","238","2001","07","19","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 8m, frutos imaturos de cor verde, interior da mata.; GEOGRAFIA: Abrangendo uma área de 435,73 há, ca.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.525","-19.941667",NA,"Estação Ecológica de Paulo de Faria","500","500",NA,NA,NA,"2012","12","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"973","2021-03-04 15:43:58-03","IF","SPSF","46241","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","F.Tomasetto & A.A.Rezende & N.Taroda","239","2001","07","19","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 8m, flores brancas, interior da mata, próximo ao córrego.; GEOGRAFIA: Abrangendo uma área de 435,73 há, ca.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.525","-19.941667",NA,"Estação Ecológica de Paulo de Faria","500","500",NA,NA,NA,"2012","12","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"974","2021-03-04 15:43:58-03","IF","SPSF","46494","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","A.Amaral Jr. & J.O.Mendonça & O.Dias","232","1998","10","15","América do Sul","Brasil",NA,NA,"COLETA: Árvore com 12m de altura, frutos verdes com pendúnculo avermelhado. Tronco com 0,8-1m de diâmetro.; GEOGRAFIA: Mata à margem da estrada de terra, solo encharcado.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","MS","Anaurilândia","-52.601667","-22.205278",NA,NA,NA,NA,NA,NA,NA,"1999","02","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"975","2021-03-04 15:43:58-03","IF","SPSF","51047","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","M.A.S.Zanin & R.N.Rodrigues & J.A.Silva & I.N.Silva","s/ n°","2014","08","07","América do Sul","Brasil",NA,NA,"COLETA: Altura 12m. CAP 100 cm. Árvore, base dilatada, fuste cilíndrico. Folhas membranáceas. Frutos carnosos, verdes.; GEOGRAFIA: Lote B de supressão&nf;Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado.;",NA,"Magnoliophyta","Laurales","Nees","P.Moraes","MG","Colider",NA,NA,NA,"Resgate de FLORA da UHE Colider",NA,NA,NA,NA,NA,"2016","01","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"976","2021-03-04 15:43:58-03","IF","SPSF","53830","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","G. Durigan et al.","s/n","2000","02","23","América do Sul","Brasil",NA,NA,"GEOGRAFIA: Martinópolis / Indiana;",NA,"Magnoliophyta","Laurales","Nees","G.A.D.C.Franco","SP","Martinópolis","-51.208611","-22.170278",NA,NA,NA,NA,NA,NA,NA,"2001","07","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"977","2021-03-04 15:43:58-03","IF","SPSF","43336","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","A.E.Ramos & M.G.Nóbrega & F.P.R. de Jesus","1378","1999","06","16","América do Sul","Brasil",NA,NA,"COLETA: Mata de galeria, perturbada.&nf;Árvore 12m; flor branca.; GEOGRAFIA: Solo arenoso, interior da mata.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","DF","Brasília","-47.9296989440918","-15.7797002792358",NA,"ARIE do Riacho Fundo",NA,NA,NA,NA,NA,"2010","03","23","70570","auto","Magnoliopsida",NA,NA,NA,NA,NA
"978","2021-03-04 15:43:57-03","IF","SPSF","15172","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","I.Schiavini","216","1989","09","19","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Laurales","Nees","I.Schiavini","MG","Uberlândia","-48.2771987915039","-18.9186000823975",NA,"Reserva Ecológica do Panga",NA,NA,NA,NA,NA,"1989","09","19","58223","auto","Magnoliopsida",NA,NA,NA,NA,NA
"979","2021-03-04 15:43:57-03","IF","SPSF","18709","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","G.F.Arbocz","816","1994","09","29","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 15m; flores brancas.&nf;Obs.: floresce de agosto a novembro.;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","MS","Aquidauana","-55.7872009277344","-20.4710998535156",NA,"Piraputanga",NA,NA,NA,NA,NA,"1995","03","31","212961","auto","Magnoliopsida",NA,NA,NA,NA,NA
"980","2021-03-04 15:43:57-03","IF","SPSF","20292","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","V.Stranghetti","414","1994","11","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira do corrego&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"E.Ecol.Instituto Florestal",NA,NA,NA,NA,NA,"1996","11","08","29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"981","2021-03-04 15:43:57-03","IF","SPSF","20291","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","V.Stranghetti","401","1994","10","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira da mata&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"E.Ecol.Instituto Florestal",NA,NA,NA,NA,NA,"1996","11","08","29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"982","2021-03-04 15:43:57-03","IF","SPSF","20290","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","V.Stranghetti","381","1994","09","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira de corrego&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"E.Ecol.Instituto Florestal",NA,NA,NA,NA,NA,"1996","11","08","29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"983","2021-03-04 15:43:57-03","IF","SPSF","20289","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","V.Stranghetti","245","1993","11","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira da mata&nf;;",NA,"Magnoliophyta","Laurales","Nees","J.B.Baitello","SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,"E.Ecol.Instituto Florestal",NA,NA,NA,NA,NA,"1996","11","08","29574","auto","Magnoliopsida",NA,NA,NA,NA,NA
