"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","eventTime"
"3800","2021-02-08 12:45:02-03","UFRGS","ICN","125170","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Sartori, JS",NA,NA,NA,"Sartori, JS","s.n.",NA,NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3801","2021-02-08 12:45:02-03","UFRGS","ICN","137236","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Luz, M",NA,NA,NA,"Luz, M","14",NA,NA,NA,"Brasil","RS","Porto Alegre","Campus do Vale atrás da Botânica","-51.2299995422363","-30.0331001281738",NA,NA,"75","75","Em floração; Árvore isolada",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3802","2021-02-08 12:45:02-03","UFRGS","ICN","130033","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Silva, FM","s.n.","2003","12","16","Brasil","RS","Porto Alegre","Campus do Vale UFRGS","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3803","2021-02-08 12:45:02-03","UFRGS","ICN","044784","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Schweiger, E","12706","1923","07",NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"capoeira",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3804","2021-02-08 12:45:02-03","UFRGS","ICN","184576","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Grings, M",NA,NA,NA,"Grings, M; Rabelo, RM","1481","2011","09","10","Brasil","RS","Porto Alegre","Morro São Pedro Econsciência","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"arvoreta com 5m de altura, flores amarelo-esverdeadas; em mata brejosa na base do morro",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3805","2021-02-08 12:45:02-03","UFRGS","ICN","141953","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Scherer, C","s.n.","2004","09","04","Brasil","RS","São Francisco de Paula","Condomínio Alpes de São Francisco","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Ramo estéril, apresenta pecíolos de coloração avermelhada.; Espécie coletada no interior da mata.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"3806","2021-02-08 12:45:02-03","UFRGS","ICN","170687","S","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, MF",NA,NA,NA,"Hagelund, K","13773","1982","01","01","Brasil","RS","São Jerônimo","Barão do Triunfo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"78415","auto",NA,NA,NA,NA,NA,NA
"3807","2021-02-08 12:45:02-03","UFRGS","ICN","115220","S","Plantae","Primulaceae","Rapanea","umbellata","Rapanea umbellata","(Mart.) Mez","Irgang, BE",NA,NA,NA,"Prates, JC","s.n.",NA,NA,NA,"Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Sub-bosque",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3808","2021-03-22 16:23:54-03","FEPAGRO","BLA","3252","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","B. Rambo",NA,NA,NA,"O. R. Camargo",NA,"1958","06","25","Brasil","Rio Grande do sul","Porto Alegre","Passo do Dorneles","-51.2299995422363","-30.0331001281738",NA,NA,"4","4","Habitat: No mato","BLA003252",NA,"Spermatophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3809","2021-03-22 16:23:54-03","FEPAGRO","BLA","446","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","M. F. Freitas",NA,NA,NA,"K. Hagelund","13342","1980","08","24","Brasil","Rio Grande do Sul","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Doação do ICN- 170686Habitat: Cultivado","BLA000446",NA,"Spermatophyta",NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3810","2021-03-22 16:23:54-03","FEPAGRO","BLA","17609","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","M. F. Freitas",NA,NA,NA,"K. Hagelund","13773","1982","01","01","Brasil","Rio Grande do Sul","São Jerônimo","Barão do Triunfo","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Doação do ICN- 170687Habitat: Cultivado","BLA017609",NA,"Spermatophyta",NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA
"3811","2021-03-22 16:23:54-03","FEPAGRO","BLA","17830","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","M. F. Freitas","2011","08","01","J. Spanholi",NA,"2000","07","21","Brasil","Santa Catarina","Celso Ramos","Encosta do Rio Canoas","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,"Doação do FZBRSHabitat: Encosta do rio","BLA017830",NA,"Spermatophyta",NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA
"3812","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82823","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Bicalho, H.","10302","1962","06",NA,"Brasil","Minas Gerais","São Thomé das Letras","Na encosta leste da serra de S.Tomé","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"Na matinha secundária, com cerca de 3 m de altura","HAS0082823",NA,"Magnoliophyta",NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA
"3813","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","41637","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Abruzzi, M.L.","2003",NA,NA,"Abruzzi, M.L.","4896","2003","05",NA,"Brasil","Rio Grande do Sul","Barra do Ribeiro","Lagoa das Capivaras","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,NA,"HAS0041637",NA,"Magnoliophyta",NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA
"3814","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82822","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Hagelund, K.","s.n.","1986","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Em cima da Praia Grande.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HAS0082822",NA,"Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"3815","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82834","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","2865","1985","07",NA,"Brasil","Rio Grande do Sul","Derrubadas","No Parque Estadual do Turvo, próximo ao Salto de Yucumã.","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"Árvore de frutos maduros, negros.","HAS0082834",NA,"Magnoliophyta",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA
"3816","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82824","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Mattos, J.","22969","1982","01",NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque Florestal do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"Com cerca de m de altura","HAS0082824",NA,"Magnoliophyta",NA,NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA
"3817","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","5994","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Aguiar, L.","s.n.","1978","05",NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque do Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Árvore com cerca de 8 m de altura, com flores em botões verdosos.","HAS0005994",NA,"Magnoliophyta",NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"3818","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","5923","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Martau, L.","s.n.","1978","05",NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque dos pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Árvore com aprox.10 m de altura coletada em mata.","HAS0005923",NA,"Magnoliophyta",NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"3819","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82836","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Camargo, O.R.","5300","1977","10",NA,"Brasil","Rio Grande do Sul","Gravataí","Vila Machado.","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"Na margem do mato; frutos imaturos; 3 m de altura.","HAS0082836",NA,"Magnoliophyta",NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"3820","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","38362","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Mazzitelli, S.M.","1461","1997","10",NA,"Brasil","Rio Grande do Sul","Guabiju","Área da Fundação Ecológica","-51.690299987793","-28.5408000946045",NA,NA,NA,NA,NA,"HAS0038362",NA,"Magnoliophyta",NA,NA,NA,NA,"16681","auto",NA,NA,NA,NA,NA,NA
"3821","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","4390","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Ungaretti, I.","150","1977","04",NA,"Brasil","Rio Grande do Sul","Montenegro","Polo petroquimico","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Estrada Delapieve, mata ferradura, árvore com cerca de 5m de altura","HAS0004390",NA,"Magnoliophyta",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"3822","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","4784","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2001","01","21","Ungaretti, I.","475","1977","07",NA,"Brasil","Rio Grande do Sul","Montenegro","Pólo Petroquímico - Área AMN-8.","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"HAS0004784",NA,"Magnoliophyta",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"3823","2021-02-18 10:22:16-03","MCN-FZBRS","HAS","100270","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Magalhães, R.G.","103","1999","03",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico, Área das melastomatáceas","-51.178068","-30.051692","-51,178068","-30,051692",NA,NA,"(Projeto Pró-Guaiba) Frutos arroxeados","HAS0100270",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824","2020-08-26 10:50:38-03","MCN-FZBRS","HAS","236","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Soares, Z.; Aguiar, L.","s.n.","1974","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Farroupilha","-51.214437","-30.034991","-51,214437","-30,034991","27","27","capororoca","HAS0000236",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3825","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","88945","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Mattos, J.","25520","1983","09",NA,"Brasil","Rio Grande do Sul","Veranópolis (Vila Flores - RS)","Encosta Superior do Nordeste; Estação Experimental Fitotécnica.",NA,NA,NA,NA,NA,NA,"Na mata, arvoreta com ca. de 4 m alt.","HAS0088945",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3826","2020-09-08 14:56:25-03","MCN-FZBRS","HAS","38667","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Käffer, M.","15","2000","07",NA,"Brasil","Rio Grande do Sul","Nova Hartz","Propriedade das famílias Edinger e Feeter","-50.9021987915039","-29.5825004577637",NA,NA,NA,NA,"epífito Frutos incolores.","HAS0038667",NA,"Magnoliophyta",NA,NA,NA,NA,"6017","auto",NA,NA,NA,NA,NA,NA
"3827","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","68515","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Nunes, V.F.","73","1988","08",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Campus do Vale UFRGS.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Árvore de pequeno porte a médio porte, flores verdes, beira ou interior de mato.","HAS0068515",NA,"Magnoliophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3828","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82829","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Mattos, J.","s.n.","1998","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"No mato, cascata de cima 10 m.","HAS0082829",NA,"Magnoliophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3829","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82841","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Mattos, J.","552","1960","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Na mata, 3 m de altura.","HAS0082841",NA,"Magnoliophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3830","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82837","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27",NA,"s.n.","1956","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"HAS0082837",NA,"Magnoliophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3831","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82845","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","11537","1992","07",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Na parte alta do Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Na mata; arvoreta de 3 m de altura.","HAS0082845",NA,"Magnoliophyta",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"3832","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82844","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","8483","1987","09",NA,"Brasil","Rio Grande do Sul","Santa Cruz do Sul","Na Serrinha, próximo à cidade.","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"No mato; arvoreta.","HAS0082844",NA,"Magnoliophyta",NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA
"3833","2020-08-26 10:50:38-03","MCN-FZBRS","HAS","32676","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Silveira, N.","11039","1991","06",NA,"Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Beira de mata, cerca de 6 m de altura, com flores.","HAS0032676",NA,"Magnoliophyta",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"3834","2020-08-26 10:50:38-03","MCN-FZBRS","HAS","28640","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Bonotto, A.L.","62","1990","07",NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim, lado esquerdo do rio, à jusante da barragem","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Capororoca, interior do mato, encosta, solo pedregoso, árvore com 4 a 5 m de altura, flores em botão, raro, dispersa.","HAS0028640",NA,"Magnoliophyta",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"3835","2020-08-26 10:50:38-03","MCN-FZBRS","HAS","24245","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","2011","08",NA,"Pankowski, L.H.","28","1988","07",NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim, margem esquerda da barragem","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Árvore com cerca de 4 m de altura, com flores brancas, pouco numerosa e dispersa, em interior de mata.","HAS0024245",NA,"Magnoliophyta",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"3836","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","41057","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Abruzzi, M.L.","4402","2003","01",NA,"Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel","-51.3958015441895","-30.6732997894287",NA,NA,NA,NA,NA,"HAS0041057",NA,"Magnoliophyta",NA,NA,NA,NA,"25762","auto",NA,NA,NA,NA,NA,NA
"3837","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","66883","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Kern, L.S.","5","1993","08",NA,"Brasil","Rio Grande do Sul","Taquari","Estação Exper. Fitotécnica","-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,"No interior da mata.","HAS0066883",NA,"Magnoliophyta",NA,NA,NA,NA,"21657","auto",NA,NA,NA,NA,NA,NA
"3838","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82835","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Mattos, J.","26610","1982","09",NA,"Brasil","Rio Grande do Sul","Veranópolis","Colégio Agrícola","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"Na mata, arvoreta com cerca de 5 m de altura.","HAS0082835",NA,"Magnoliophyta",NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"3839","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82839","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Mattos, J.","28804","1985","08",NA,"Brasil","Rio Grande do Sul","Veranópolis","Na Estação Experimental Fitotécnica.","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"Na mata; arvoreta com ca. de 4 m de alt.","HAS0082839",NA,"Magnoliophyta",NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"3840","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82842","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","302","1982","07",NA,"Brasil","Rio Grande do Sul","Veranópolis","No Colégio Agrícola de Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"No mato com ca de 4 metros de altura, inflorescência","HAS0082842",NA,"Magnoliophyta",NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"3841","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82833","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","3119","1985","12",NA,"Brasil","Rio Grande do Sul","Veranópolis","No Parque da Femaçã.","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"Com ca. de 7 m de altura, fruto preto, maduro.","HAS0082833",NA,"Magnoliophyta",NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"3842","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82826","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","3288","1986","08",NA,"Brasil","Rio Grande do Sul","Veranópolis","No perímetro urbano","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"Com ca de 5 m de altura com flores.","HAS0082826",NA,"Magnoliophyta",NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"3843","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82832","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","138","1981","12",NA,"Brasil","Rio Grande do Sul","Veranópolis","No trevo de acesso.","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"No mato, árvore com ca de 4 m. Frutos imaturos de cor verde.","HAS0082832",NA,"Magnoliophyta",NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"3844","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82843","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","3062","1985","12",NA,"Brasil","Rio Grande do Sul","Veranópolis","Parque da Femaçã","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"No mato; 10 m de altura; frutos maduros, negros.","HAS0082843",NA,"Magnoliophyta",NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"3845","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82825","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Silveira, N.","292","1981","12",NA,"Brasil","Rio Grande do Sul","Veranópolis","Próximo ao trevo de acesso a Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"Frutos Imaturos.","HAS0082825",NA,"Magnoliophyta",NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"3846","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","37238","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"Spanholi, J.","s.n.","2000","07",NA,"Brasil","Santa Catarina","Celso Ramos",NA,"-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,"Encosta do rio Canoas.","HAS0037238",NA,"Magnoliophyta",NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA
"3847","2020-08-26 10:50:39-03","MCN-FZBRS","HAS","82840","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","Freitas, M.F.","1998","05","27","Mattos, J.","4000b","1956","12",NA,"Brasil","Santa Catarina","Lages","Morro Tributo","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Na mata 5 m de altura.","HAS0082840",NA,"Magnoliophyta",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"3848","2021-03-23 11:32:07-03","MCN-FZBRS","HAS","8927","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbrosa","Myrsine umbrosa","Mart. & Miq.","Freitas, M. de F.","2001","01","21","Aguiar, L.","s.n.","1978","11",NA,"Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Árvore coletada em mata com frutos verdes; caparoroca","HAS0008927",NA,"Magnoliophyta",NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"3849","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","94770","PreservedSpecimen","Plantae","Primulaceae","Rapanea","umbellata","Rapanea umbellata","(Mart.) Mez","Dias, M.C.","1995",NA,NA,"Dias, M.C.","5","1995","08",NA,"Brasil","Paraná","Tibagi","Rio Tibagi, saída para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arvoreta 4 m alt; frutos verdes. Beira da mata ciliar. Herbário Fuel n 17608","HAS0094770",NA,"Magnoliophyta",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
