"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"760","2020-09-12 05:00:02-03","US","US","1542567","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"W. A. Archer","1421","1931","1","11","South America - Neotropics","Colombia","Antioquia",NA,"Puerto Berrio",NA,NA,"125","125",NA,NA,"US00332455","US00332455_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"761","2020-09-12 05:00:02-03","US","US","1951055","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"B. Maguire","23893","1944","6","19","South America - Neotropics","Suriname",NA,NA,"Along river above jacob kondre, saramacca river",NA,NA,NA,NA,NA,NA,"US00341573",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"762","2020-09-12 05:00:02-03","US","US","1796960","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. Pérez Arbeláez & J. Cuatrecasas","6342","1939","7","19","South America - Neotropics","Colombia","Valle del Cauca",NA,"Vicinity of Cali",NA,NA,NA,NA,NA,NA,"US00341501","US00341501_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"763","2020-09-12 05:00:02-03","US","US","1471476","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Ll. Williams","2145","1929","8",NA,"South America - Neotropics","Peru","Loreto",NA,"Caballo-cocha on the amazon river",NA,NA,NA,NA,NA,NA,"US00341547","US00341547_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"764","2020-09-12 05:00:02-03","US","US","3460845","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"M. Plotkin","223","1983","8","19","South America - Neotropics","Suriname",NA,NA,"Surinam. Kwamala. Guianas.","-55.78","2.33",NA,NA,NA,NA,"US00791386",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"765","2020-09-12 05:00:02-03","US","US","3094569","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"C. R. Sperling, M. G. Silva, C. S. Rosário, R. P. Lima & J. C. Santos","6109","1982","6","12","South America - Neotropics","Brazil","Pará",NA,"Riverbanks of rio itacaiunas near ferry crossing to amza camp 3-alfa",NA,NA,"150","150",NA,NA,"US00341502","US00341502_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"766","2020-09-12 05:00:02-03","US","US","3434831","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Barneby, R. C.","C. L. Kelloff, M. Ameer & D. Gopaul","653","1989","10","19","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara",NA,"Along west bank of the canal between St. Lawrence and Hubu","-58.4667","6.81667","2",NA,NA,NA,"US00708888",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"767","2020-09-12 05:00:02-03","US","US","1875410","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"A. Ducke","558","1940","5","24","South America - Neotropics","Brazil","Amazonas",NA,"Sao paule de olivenca; rio solimoes",NA,NA,NA,NA,NA,NA,"US00341532","US00341532_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"768","2020-09-12 05:00:02-03","US","US","1516726","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"W. A. Archer & A. Lopez","403","1930","7","6","South America - Neotropics","Colombia","Antioquia",NA,"Sonson",NA,NA,NA,NA,NA,NA,"US00332478",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"769","2020-09-12 05:00:02-03","US","US","2570803A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6208","1968","7","20","South America - Neotropics","Bolivia","Pando",NA,"W bank of Rio Madeira, 12 km above Abuna",NA,NA,NA,NA,NA,NA,"US00341534",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"770","2020-09-12 05:00:02-03","US","US","1900960","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas","22970","1946","11","17","South America - Neotropics","Colombia","Valle del Cauca",NA,"Hoya del Rio de la Vieja, entre Piedra de Moler y Alto del Dinde ( entre Cartago y Alcala)",NA,NA,"1170","1170",NA,NA,"US00332496","US00332496_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"771","2020-09-12 05:00:02-03","US","US","2570800A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. T. Prance, D. Philcox, E. Forero, L. F. Coelho, J. F. Ramos & L. G. Farias","5254","1968","6","27","South America - Neotropics","Brazil","Rondônia",NA,"Island in rio madeira opposite jaciparana",NA,NA,NA,NA,NA,NA,"US00341531","US00341531_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"772","2020-09-12 05:00:02-03","US","US","2993235","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. Eiten & L. T. Eiten","5364","1963","8","17","South America - Neotropics","Brazil","Maranhão","Lorêto","ilha de balsas region, between the rios balsas and parnaiba; ca 300m s of main house of fazenda morros, 35 km s of loreto","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,"US00341517","US00341517_01","79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"773","2020-09-12 05:00:02-03","US","US","2121457","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"F. D. Smith","215","1952","3","9","South America - Neotropics","Venezuela","Monagas",NA,"Caicara",NA,NA,NA,NA,NA,NA,"US00341557",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"774","2020-09-12 05:00:02-03","US","US","2570802A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6208","1968","7","20","South America - Neotropics","Bolivia","Pando",NA,"W bank of Rio Madeira, 12 km above Abuna",NA,NA,NA,NA,NA,NA,"US00341535",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"775","2020-09-12 05:00:02-03","US","US","1797008","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas","7143","1939","10","7","South America - Neotropics","Colombia","Vaupés",NA,"Mitu",NA,NA,"200","200",NA,NA,"US00332487",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"776","2020-09-12 05:00:02-03","US","US","1459115","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. Schunke Vigo","208","1935","2",NA,"South America - Neotropics","Peru","Loreto",NA,"Gamitanacocha, rio mazan",NA,NA,"100","125",NA,NA,"US00341540",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"777","2020-09-12 05:00:02-03","US","US","2168859","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. S. Cowan","39390","1955","2","17","South America - Neotropics","Guyana",NA,NA,"Bank of barima river, between aracaca and 5 miles upstream, left bank, northwest territory",NA,NA,NA,NA,NA,NA,"US00341571",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"778","2020-09-12 05:00:02-03","US","US","1233466","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"B. Paul","44","1925",NA,NA,"South America - Neotropics","Colombia","Atlántico",NA,"Barranquilla",NA,NA,NA,NA,NA,NA,"US00332470",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"779","2020-09-12 05:00:02-03","US","US","1561115","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. C. B. Mutis","73","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00332491",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"780","2020-09-12 05:00:02-03","US","US","2140219","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. L. Little Jr.","7426","1944","3","13","South America - Neotropics","Colombia","Cundinamarca",NA,"Trail from Finca Alto Isacar N of La Palma; Cordillera Oriental",NA,NA,"1524","1524",NA,NA,"US00332484",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"781","2020-09-12 05:00:02-03","US","US","2827305","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"S. A. Mori, G. T. Prance, R. J. Hill & D. Popp","9220","1977","3","4","South America - Neotropics","Peru","Loreto",NA,"Río Atacuari; vicinity of Isla Tigre, at Colombian border",NA,NA,NA,NA,NA,NA,"US00341538",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"782","2020-09-12 05:00:02-03","US","US","1690536","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. I. Dryander","209","1930","3",NA,"South America - Neotropics","Colombia","Valle del Cauca",NA,"Cali",NA,NA,"1000","1000",NA,NA,"US00332500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"783","2020-09-12 05:00:02-03","US","US","2596048","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas, T. R. Soderstrom & L. Mello Jr.","27256","1969","1","27","South America - Neotropics","Colombia","Amazônas",NA,"Leticia, Quebrada de Arara",NA,NA,"360","360",NA,NA,"US00332472",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"784","2020-09-12 05:00:02-03","US","US","2847163","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"L. B. Holm-Nielsen, S. Jeppesen, B. Löjtnant & B. Øllgaard","2608","1973","3","30","South America - Neotropics","Ecuador","Los Ríos",NA,"Surroundings of montalvo, foothills of the Andes, ca 40 km E of Babahoyo",NA,NA,"100","200",NA,NA,"US00341568",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"785","2020-09-12 05:00:02-03","US","US","2679930","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. A. Pursell, C. L. Curry & P. R. Kremer","8010","1967","2","8","South America - Neotropics","Venezuela","Monogas",NA,"Dammed tributary to the rio guarapiche, ca 9 km wsw of jusepin",NA,NA,"160","160",NA,NA,"US00341553",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"786","2020-09-12 05:00:02-03","US","US","1471569","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Ll. Williams","134","1929","5","7","South America - Neotropics","Peru","Loreto",NA,"Along rio itaya",NA,NA,NA,NA,NA,NA,"US00341551","US00341551_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"787","2020-09-12 05:00:02-03","US","US","1140850","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. P. Killip & T. E. Hazen","11061","1922","9","3","South America - Neotropics","Colombia","Valle del Cauca",NA,"Cali; Cauca Valley",NA,NA,"600","700",NA,NA,"US00332462",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"788","2020-09-12 05:00:02-03","US","US","2144331","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"A. Fernández & L. E. Mora","1300","1952","5","13","South America - Neotropics","Colombia","Cundinamarca","La Mesa","El Guayabal, NEof La Mesa",NA,NA,"1350","1400",NA,NA,"US00332483",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"789","2020-09-12 05:00:02-03","US","US","2400323","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"H. S. Irwin, J. M. Pires & L. Y. T. Westra","48619","1960","10","3","South America - Neotropics","Brazil","Amapá",NA,"Cachoeira camaraua, about 3 km s of mouth of river camopi, french guiana",NA,NA,NA,NA,NA,NA,"US00341512","US00341512_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"790","2020-09-12 05:00:02-03","US","US","1543573","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Bro. Elias","812","1932","1",NA,"South America - Neotropics","Colombia","Atlántico",NA,"Puerto Colombia; Barranquilla and vicinity",NA,NA,NA,NA,NA,NA,"US00332468",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"791","2020-09-12 05:00:02-03","US","US","3332944","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Barneby, R. C.","T. Henkel & M. Chin","623","1992","12","20","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara",NA,"Radius of 0.5 km around Goldmine settlement","-58.6167","6.53333",NA,"15",NA,NA,"US00518533","US00518533_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"792","2020-09-12 05:00:02-03","US","US","3024025","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"S. R. Hill","13031","1983","7","9","South America - Neotropics","Brazil","Amazonas",NA,"Ilha tupinambarana, parana uraria, white water, between rio abacaxis and rio paraconi",NA,NA,NA,NA,NA,NA,"US00341523","US00341523_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"793","2020-09-12 05:00:02-03","US","US","1471571","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Ll. Williams","367","1929","5",NA,"South America - Neotropics","Peru","Loreto",NA,"Lower rio nanay",NA,NA,NA,NA,NA,NA,"US00341549",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"794","2020-09-12 05:00:02-03","US","US","2282576","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"A. Mocquerys","844","1893",NA,NA,"South America - Neotropics","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,NA,NA,"US00341561",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"795","2020-09-12 05:00:02-03","US","US","2400344","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"H. S. Irwin, J. M. Pires & L. Y. T. Westra","48116","1960","9","9","South America - Neotropics","Brazil","Amapá",NA,"Cachoeira utussansain",NA,NA,NA,NA,NA,NA,"US00341513","US00341513_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"796","2020-09-12 05:00:02-03","US","US","2047162","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Bro. Gines","1554","1951","1","3","South America - Neotropics","Venezuela","Zulia",NA,"Machiques (perija)",NA,NA,"30","30",NA,NA,"US00341559",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"797","2020-09-12 05:00:02-03","US","US","1693802","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"H. Gama B.","4961","1937","1",NA,"South America - Neotropics","Colombia","Meta",NA,"Restupo and Apiay",NA,NA,NA,NA,NA,NA,"US00332488","US00332488_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"798","2020-09-12 05:00:02-03","US","US","2223587","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. Tessmann","3545",NA,NA,NA,"South America - Neotropics","Peru","Loreto",NA,"Iquitos",NA,NA,NA,NA,NA,NA,"US00341567",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"799","2020-09-12 05:00:02-03","US","US","2166838","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. Asplund","14871","1940","11","30","South America - Neotropics","Peru","Loreto",NA,"Iquitos",NA,NA,NA,NA,NA,NA,"US00341565",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"800","2020-09-12 05:00:02-03","US","US","3340930","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Barneby, R. C.","P. Mutchnick","713","1995","2","13","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Iwokrama Reserve. Essequibo River; Pisham Pisham Falls and upriver channels","-58.485","4.43556","50",NA,NA,NA,"US00519347",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"801","2020-09-12 05:00:02-03","US","US","2752479","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. H. Kirkbride","2654","1972","11","3","South America - Neotropics","Colombia","Magdalena",NA,"Next to Quebrada ca 3 km W of bonda",NA,NA,"50","50",NA,NA,"US00332486","US00332486_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"802","2020-09-12 05:00:02-03","US","US","3461461","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. Evans & S. Koemar","3188","1999","12","5","South America - Neotropics","Suriname","Paramaribo",NA,"Paramaribo, Bakboord farm and lake property, just within NE corner of Paramaribo City limits, ca 1 km N of Kwattaweg, ca ½ km E of Henri Fernandesweg.","-55.2194","5.8556","30",NA,NA,NA,"US00807815","US00807815_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"803","2020-09-12 05:00:02-03","US","US","3522606","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. T. Prance, H. T. Beck & J. A. Cardoso","30362","1987","11","9","South America - Neotropics","Brazil","Pará",NA,"First Savanna on Rio Mocooes, Frazenda Fura Olho.","-49.62","-0.6",NA,NA,NA,NA,"US00966874","US00966874_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"804","2020-09-12 05:00:02-03","US","US","1851498","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas","14230","1943","2","26","South America - Neotropics","Colombia","Cauca",NA,"Costa del Pacifico, Rio Micay, Noanamito",NA,NA,"5","5",NA,NA,"US00332481","US00332481_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"805","2020-09-12 05:00:02-03","US","US","1900961","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas","22970","1946","11","17","South America - Neotropics","Colombia","Valle del Cauca",NA,"Hoya del Rio de la Vieja, entre Piedra de Moler y Alto del Dinde ( entre Cartago y Alcala)",NA,NA,"1170","1170",NA,NA,"US00332497",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"806","2020-09-12 05:00:02-03","US","US","2169798","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"M. Barbosa da Silva","181","1942","11",NA,"South America - Neotropics","Brazil","Pará",NA,"Belem; 4-6 km nw of instituto agronomico do norte, near sao joaquim",NA,NA,NA,NA,NA,NA,"US00341509","US00341509_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"807","2020-09-12 05:00:02-03","US","US","2993233","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. Eiten & L. T. Eiten","5364","1963","8","17","South America - Neotropics","Brazil","Maranhão","Lorêto","ilha de balsas region, between the rios balsas and parnaiba; ca 300m s of main house of fazenda morros, 35 km s of loreto","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,"US00341515","US00341515_01","79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"808","2020-09-12 05:00:02-03","US","US","1134743","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. S. Williams","717","1901","10","4","South America - Neotropics","Bolivia",NA,NA,"Rapura",NA,NA,NA,NA,NA,NA,"US00341536","US00341536_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"809","2020-09-12 05:00:02-03","US","US","2435133","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. M. Pires","51958","1961","9",NA,"South America - Neotropics","Brazil","Pará",NA,"Vicinity of belem",NA,NA,NA,NA,NA,NA,"US00341520","US00341520_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
