"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"897","2021-03-04 15:42:32-03","IF","SPSF","37618","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish.",NA,"F. A. R. D. P. Arzolla & G.J.Sheperd & G.C.R.de Paula & F.E.S.P.Vilela","1223","2007","11","América do Sul","Brasil","SP","Parque Estadual da Cantareira, Hortolândia",NA,"COLETA: Floresta Ombrófila Densa;",NA,NA,"F. A. R. D. P. Arzolla","19","1161","1161","-46.536944","-23.364444","Mairiporã",NA,NA,"2007","11",NA,NA,"19","Magnoliopsida",NA,NA,NA,NA,NA
"898","2021-03-04 15:42:32-03","IF","SPSF","45321","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish.",NA,"N.M.Ivanauskas & F.M.Souza & S.Alves & E.Rocha & D.Souza","6336","2011","08","América do Sul","Brasil","SP","Estação Ecológica",NA,"COLETA: Arvoreta 2,5m altura; flores velhas e frutos jovens.; GEOGRAFIA: Morro do Carneiro;",NA,NA,"G.A.D.C. Franco","30","1314","1314","-44.363056","-22.808611","Bananal",NA,NA,"2012","01",NA,NA,"10","Magnoliopsida",NA,NA,NA,NA,NA
"899","2021-03-04 15:42:32-03","IF","SPSF","47430","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish.",NA,"T.E.Barreto","9","2013","01","América do Sul","Brasil","SP",NA,NA,"COLETA: Arbusto (2m), flores brancas.; GEOGRAFIA: Fazenda Prana - Estrada de paralelepipedo.;",NA,NA,NA,"15",NA,NA,"-45.883333","-23.266667","Campos do Jordão",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"900","2021-03-04 15:42:32-03","IF","SPSF","48554","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish.",NA,"G.O.Romão","969","2012","08","América do Sul","Brasil","ES","Reserva Biológica Augusto Ruschi",NA,"COLETA: Árvore com 6m de altura. Botões imaturos esverdeados.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"B.Loeville","21",NA,NA,"-40.604444","-19.946667","Santa Teresa",NA,NA,"2013","09",NA,NA,"30","Magnoliopsida",NA,NA,NA,NA,NA
"901","2021-03-04 15:42:32-03","IF","SPSF","49317","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish.",NA,"M.G.K.Cornia & N.M.Ivanauskas & L.N.Gonçalves","71","2014","09","América do Sul","Brasil","MG","Estrada Barreira-São Francisco",NA,"COLETA: Árvore. Capítulos brancos.; GEOGRAFIA: Beira de estrada, Floresta Ombrófila Mista degradada. (WGS84, Zona 23K).;",NA,NA,"N.M.Ivanauskas","18","1732","1732","-45.28","-22.508889","Delfim Moreira",NA,NA,"2014","09",NA,NA,"18","Magnoliopsida",NA,NA,NA,NA,NA
"902","2021-03-04 15:42:32-03","IF","SPSF","17101","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"G. Hatschbach","57980","1992","10","América do Sul","Brasil","ES",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"12",NA,NA,"-40.6591987609863","-20.3633003234863","Domingos Martins","48150","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"903","2021-03-04 15:42:32-03","IF","SPSF","02067","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"P.H.Fischer","227","1956","08","América do Sul","Brasil","MG",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"19",NA,NA,"-43.4160995483398","-20.377799987793","Mariana","33524","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"904","2021-03-04 15:42:32-03","IF","SPSF","07893","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"J.P.M. Carvalho",NA,"1982","06","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"04",NA,NA,"-45.5900001525879","-22.7299995422363","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"905","2021-03-04 15:42:32-03","IF","SPSF","08491","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"M.J.Robim",NA,"1984","06","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"19",NA,NA,"-45.5900001525879","-22.7299995422363","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"906","2021-03-04 15:42:32-03","IF","SPSF","08692","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"M.J.Robim & J.P.M. Carvalho",NA,"1984","07","América do Sul","Brasil","SP","P.E. de Campos do Jordão",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"31",NA,NA,"-45.5900001525879","-22.7299995422363","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"907","2021-03-04 15:42:32-03","IF","SPSF","47343","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish.",NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","1258","2013","06","América do Sul","Brasil","SP","Trilha do Bonete",NA,"COLETA: Árvore, 3m, tronco fissurado, casca interna enegrescida.; GEOGRAFIA: Antes da segunda placa, topo do morro, Floresta Ombrófila Densa.;",NA,NA,"A.G. Aguirre","19",NA,NA,"-45.3499984741211","-23.7700004577637","Ilhabela","23719","auto","2017","08",NA,NA,"09","Magnoliopsida",NA,NA,NA,NA,NA
"908","2021-03-04 15:42:32-03","IF","SPSF","10840","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"E.E.Macedo",NA,"1995","05","América do Sul","Brasil","SP","Parque Estadual das Furnas do Bom Jesus, Núcleo Santa Luzia",NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado.&nf;Arbusto 1m altura; flores de cor branca.&nf;Nome popular: erva-delagarto;",NA,NA,"G.A.D.C. Franco","02",NA,NA,"-47.4700012207031","-20.25","Pedregulho","27552","auto","2005","04",NA,NA,"27","Magnoliopsida",NA,NA,NA,NA,NA
"909","2021-03-04 15:42:32-03","IF","SPSF","32742","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"R.M.R.Duarte",NA,"2001","09","América do Sul","Brasil","SP","Parque Estadual da Ilha Anchieta",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"09",NA,NA,"-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"910","2021-03-04 15:42:41-03","IF","SPSF","47644","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","DC.",NA,"N.M.Ivanauskas & R.T.Polisel & L.N.Gonçalves & M.C.Assis","6467","2013","08","América do Sul","Brasil","SP","estrada para a rampa de vôo livre",NA,"COLETA: Árvore de 6 metros. Flores brancas.; GEOGRAFIA: Floresta Ombrófila Mista (WGS84, Zona 23k);",NA,NA,"N.M.Ivanauskas","26",NA,NA,"-45.175833","-22.613889","Piquete",NA,NA,"2013","08",NA,NA,"26","Magnoliopsida",NA,NA,NA,NA,NA
"911","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Freyreiss, GW","s.n.",NA,NA,NA,"?",NA,"locis non indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Regnell, AF","lll670",NA,NA,NA,"?",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2017-09-11 17:08:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Sello, HL","s.n.",NA,NA,NA,"?",NA,"versus S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Claussen, P","863",NA,NA,NA,"?",NA,"locis non indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Freyreiss, GW","s.n.",NA,NA,NA,"?",NA,"locis non indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Claussen, P","2063",NA,NA,NA,"?",NA,"locis non indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2017-09-11 17:08:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Sello, HL","s.n.",NA,NA,"Southern America","Brazil","São Paulo","versus S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Lhotsky, J","s.n.",NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Lund, PW","s.n.",NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Gardner, G","4812",NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Minas Gerais, e. gr. in sylvis prope Villa do Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2017-09-11 17:08:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Vauthier, AC","334",NA,NA,"Southern America","Brazil","Minas Gerais","ad Mariana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2017-09-11 17:08:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Warming, JEB","s.n.",NA,NA,"Southern America","Brazil","Rio de Janeiro","circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Martius, CFP","s.n.",NA,NA,"Southern America","Brazil",NA,"prov. Bahia, inter frutices prope Monte Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2017-09-11 17:08:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Rio de Janeiro","circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Lhotsky, J","s.n.",NA,NA,"Southern America","Brazil","Rio de Janeiro","circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2017-09-11 17:08:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Burchell, WJ","1150","1825","12","Southern America","Brazil","Rio de Janeiro","IBB/Corcovado, Rio de Janeiro, RJ, On the Corcovado Mountain, on the summit and in the forest which clothes the highest part of the mountain",NA,NA,NA,NA,NA,"06",NA,NA,"-43.216667","-22.95","Rio de Janeiro",NA,NA,NA,NA,"-43.216667","-22.95",NA,NA,NA,NA,NA,NA,NA
"928","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Glaziou, AFM","166",NA,NA,"Southern America","Brazil","Rio de Janeiro","circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Glaziou, AFM","1416",NA,NA,"Southern America","Brazil","Rio de Janeiro","circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Lund, PW","s.n.",NA,NA,"Southern America","Brazil","Rio de Janeiro","circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil","Rio de Janeiro","circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Gardner, G","792",NA,NA,"Southern America","Brazil","Rio de Janeiro","circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2017-09-11 17:08:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Warming, JEB","s.n.",NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro, Corcovado, Tejuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Regnell, AF","670",NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"-46.3861","-21.9236","Caldas","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Martius, C","s.n.",NA,NA,"Southern America","Brazil",NA,"prov. Bahia, inter frutices prope Monte Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2021-02-08 12:36:18-03","UFRGS","ICN","083761","S","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Sobral, M","5630",NA,NA,"América do Sul","Brasil","MG","Parque Estadual Ibitipoca",NA,"Arvoreta 2-4m, capítulos róseos; em vassoural onde a espécie é predominante",NA,NA,"Loeuille, B",NA,NA,NA,"-43.793098449707","-21.8425006866455","Lima Duarte","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2021-02-08 12:36:18-03","UFRGS","ICN","171086","S","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Sobral, M","5630",NA,NA,"América do Sul","Brasil","MG","Parque Estadual Ibitipoca",NA,"Arvoreta 2m, capítulos róseos.; em vassoural onde a espécie é predominante",NA,NA,NA,NA,NA,NA,"-43.793098449707","-21.8425006866455","Lima Duarte","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2021-02-08 12:38:41-03","UFRGS","ICN","021474","S","Plantae","Dicotyledon",NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Magalhães, M","s.n.",NA,NA,"América do Sul","Brasil","MG","Serra do Cabral.",NA,"Muito frequente.; Cerrado na base da Serra do Cabral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2021-02-08 12:38:41-03","UFRGS","ICN","032187","S","Plantae","Dicotyledon",NA,"Asteraceae","Vanillosmopsis","erythropappa","Vanillosmopsis erythropappa","(DC.) Sch.Bip.",NA,"Williams, LO; Assis, V","8029","1945","08","América do Sul","Brasil","MG","Serra do Curral.",NA,"Shrub (ocasionally a small tree), 2-3 m high; flowers rose-colored.; On iron-ore outcrops.",NA,NA,"Blake, SF","06","1800","1800","-43.8466987609863","-19.9855995178223","Nova Lima","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2014-09-23 11:00:56-03","G","G-DC","G00464254","S","Plantae",NA,NA,"Asteraceae","Albertinia","erythropappa","Albertinia erythropappa","DC.","HOLOTYPUS of Albertinia erythropappa DC.","Vauthier, A.-C.","334","1833",NA,"AMERIQUE DU SUD","Brazil","Minas Gerais",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00464254",NA,"?","00",NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,"-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,NA
"942","2019-11-21 10:00:35-03","IBt","SP","153006","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Semir, J","6509","1977","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 124",NA,NA,NA,NA,"Loeuille, B","28",NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2019-11-21 10:00:35-03","IBt","SP","17109","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Edwall, G","s.n.","1901","10",NA,"Brasil","São Paulo","Pico da Serra Negra",NA,NA,NA,NA,"Simão Bianchini, R",NA,NA,NA,NA,NA,NA,NA,NA,"2016","08",NA,NA,"30",NA,NA,NA,NA,NA,NA
"944","2019-11-21 10:00:35-03","IBt","SP","20867","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Regnell, A","III-670",NA,NA,NA,"Brasil",NA,"Observações ininteligíveis",NA,NA,NA,NA,"Simão Bianchini, R",NA,NA,NA,NA,NA,NA,NA,NA,"2016","08",NA,NA,"30",NA,NA,NA,NA,NA,NA
"945","2019-11-21 10:00:35-03","IBt","SP","267950","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Leitão Filho, HF","1348","1972","06",NA,"Brasil","São Paulo","Rodovia Bertioga - São Sebastião",NA,NA,NA,NA,"Simão Bianchini, R","19",NA,NA,NA,NA,NA,NA,NA,"2016","08",NA,NA,"30",NA,NA,NA,NA,NA,NA
"946","2019-11-21 10:00:35-03","IBt","SP","268985","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Mello Barreto; Viégas, AP","6413","1941","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Simão Bianchini, R","28",NA,NA,NA,NA,"Cachoeira do Campo",NA,NA,"2016","08",NA,NA,"30",NA,NA,NA,NA,NA,NA
"947","2020-12-17 09:29:05-03","IBt","SP","316534","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1543","1997","06",NA,"Brasil","São Paulo","Perto do Rio Grande",NA,NA,NA,NA,"Loeuille, B","06",NA,NA,NA,NA,"Estreito",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2019-11-21 10:00:35-03","IBt","SP","471716","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Lombardi, JA; Saka, MN; Hieda, SM","6814",NA,NA,NA,"Brasil","São Paulo","Serra do Japi, Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE",NA,NA,NA,NA,"Santos, LB",NA,"850","985","-46.935556","-23.230278","Jundiaí",NA,NA,"2008","10","-46.935556","-23.230278",NA,NA,NA,NA,NA,NA,NA
"949","2019-11-21 10:00:35-03","IBt","SP","56654","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Handro, O","948","1960","07",NA,"Brasil","Rio de Janeiro","Serra do Itatiaia",NA,NA,NA,NA,"Simão Bianchini, R","23","1500","1500",NA,NA,NA,NA,NA,"2016","08",NA,NA,"30",NA,NA,NA,NA,NA,NA
