"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","sex"
"201","2019-11-01 15:27:48-03","PUC-RIO","FCAB","6067","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Cézio","345","1977","07","18",NA,"Brasil",NA,NA,"Subarbusto de flores amarelas. Cerrado.; Cerrado.","006067",NA,"Angiospermae","Mart.",NA,"Goiás","Mozarlândia",NA,"-50.5705986022949","-14.7447004318237",NA,NA,NA,"35559","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5730","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","M.L. Fonseca; M. Aparecida; E. Cardoso","s.n.","2001","03","08",NA,"Brasil",NA,NA,"Subarbusto heliófito ca 0,8m altura; Caule e folhas pilosos; inflorescência branca, comum .","005730",NA,"Angiospermae","Mart.",NA,"Goiás","Posse","KM 6 da estrada Posse/Guarani.","-46.3694000244141","-14.0930995941162",NA,NA,NA,"55730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:27:48-03","PUC-RIO","FCAB","3951","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J.C. Siqueira","2205","1987","01","10",NA,"Brasil",NA,NA,NA,"003951",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","Diamantina","Estrada Cons. da mata","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"1987","01","15",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5847","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","V.C. Souza; J.P. Souza; L. Capellari Jr.; V.R. Scalon","11869","1996","07","06",NA,"Brasil",NA,NA,"&nf;; Erva, tépalas creme, tubo estaminal alaranjada.; Campo rupestre.","005847",NA,"Angiospermae","Mart.",NA,"Minas Gerais","Diamantina","Estrada para Biribiri,3,5 km da rodovia em direçã","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:27:48-03","PUC-RIO","FCAB","6161","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","G. Hatschbach; M.Hatschbach; E. Barbosa","67989","1998","08","18",NA,"Brasil",NA,NA,"Ascendente. Flor alva. Campo rupestre, solo arenoso.","006161",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","Grão Mogol","Estrada Grão Mogol para Cristália, ponte sobre o r","-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:27:48-03","PUC-RIO","FCAB","6155","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","G. Hatschbach; M.Hatschbach; O.S. Ribas","77424","2004","06","06",NA,"Brasil",NA,NA,"Ereta, 50cm, flor creme. Campo rupestre.","006155",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo ao do Rio Embaiassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5647","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J.A. Lombardi","2939","1999","06","11",NA,"Brasil",NA,NA,"&nf;; Erva. Inflorescência brancas.; Campos arenoso.","005647",NA,"Angiospermae","Mart.",NA,"Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5148","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","B.A.S. Pereira; D. Alvarenga","2051","1992","04","23",NA,"Brasil",NA,NA,"Planta ca. 1,00 metros de altura. Caule lanuginoso. Corola amarela.; Cerrado ralo, em solo arenoso, margeando a Vereda do Veado Branco.","005148",NA,"Angiospermae","Mart.",NA,"Minas Gerais","Unaí","Fazenda São Miguel (Grupo Votorantim).","-46.9061012268066","-16.3575000762939","950","950",NA,"97926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:27:48-03","PUC-RIO","FCAB","6196","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","L.B. Bianchti; Francisco R. Ferreira; José N. da Silveira","533","1988","05","04",NA,"Brasil",NA,NA,"Erva com cerca de 70 cm de altura; cálice branco, estigma amarelo; solo areno-argiloso, relevo plano; cerrado perturbado.","006196",NA,"Angiospermae","Mart.","J.C. Siqueira","Tocantins","Miracema do Tocantins",NA,"-48.3917007446289","-9.56721973419189",NA,NA,NA,"69402","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:27:48-03","PUC-RIO","FCAB","4955","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J.A. Rizzo","9526","1974","01","10",NA,"Brasil",NA,NA,"Campo rupestre. Corola amarela 60 cm.","004955",NA,"Angiospermae","Mart.","J.C. Siqueira","Goiás",NA,"Serra de Natividade. A uns 20 km. de Natividade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","05",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:27:48-03","PUC-RIO","FCAB","4967","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J.A. Rizzo","9063","1973","05","25",NA,"Brasil",NA,NA,"Cerrado. Subarbusto. 40 cm.; Cerrado.","004967",NA,"Angiospermae","Mart.","J.C. Siqueira","Goiás",NA,"S. Topázio. 20km. antes de Cristallina. Rod. Brási",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","05",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5677","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","P.S. Pereira; Pereira, A.M.S.","s.n.","2001","04","17",NA,"Brasil",NA,NA,"27 MT 848.&nf;&nf;; Planta com 80 cm de altura. Flor palha.; Cerrado.","005677",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","Furnas","Trilha do Sol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5667","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","P.S. Pereira; Pereira, A.M.S.","s.n.","2001","04","17",NA,"Brasil",NA,NA,"Altura; 80 cm. Flor; Palha.; Cerrado.","005667",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais",NA,"Paraiso Perdido",NA,NA,"868","868",NA,NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:27:48-03","PUC-RIO","FCAB","4966","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J.A. Rizzo; A. Barbosa","1952","1968","08","07",NA,"Brasil",NA,NA,NA,"004966",NA,"Angiospermae","Mart.","J.C. Siqueira","Goiás",NA,"A direita da GO-7, que liga Goiânia a Guapó, 10 km",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","05",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:27:48-03","PUC-RIO","FCAB","6038","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","A.P. Duarte","10422","1967","06","06",NA,"Brasil",NA,NA,NA,"006038",NA,"Angiospermae","Mart.","T.M. Persen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976","07",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:33:01-03","PUC-RIO","FCAB","6552","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","V.C. Souza; Miyagi, P.H.; Souza, J.P.","8466","1995","03","13",NA,"Brasil",NA,NA,"Campo rupestre. Erva, tépala creme, tubo estimal amarelo-alaranjado. Campo arenoso.","006552",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","Presidente Kubitschek","Ca. 20km de Datas em direção a Serro, Km 444.","-43.593056","-18.707778","1200","1200",NA,NA,NA,"-43.593056","-18.707778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5673","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","L. Gobo","s.n.","2000","12","19",NA,"Brasil",NA,NA,NA,"005673",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais",NA,"Camping Paraiso Perdido, Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5732","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","M.L. Fonseca; E. Cardoso; D. Alvarenga; R.C. Mendonça","s.n.","2001","05","14",NA,"Brasil",NA,NA,"Subarbusto heliófito de cerca de 0,60 m de altura. Folhas basais, cor verde, cartáceas; cálice branco; inflorescância minúscula, amarela. Comum.","005732",NA,"Angiospermae","Mart.",NA,"Bahia","Cocos","Fazendas Trijunção","-44.5344009399414","-14.1838998794556",NA,NA,NA,"199742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5092","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R.C. Mendonça; E. Cardoso; M.L. Fonseca; D. Alvarenga","4403","2001","07","05",NA,"Brasil",NA,NA,"&nf;&nf;; Substrato ca 1m altura, heliófila, folhas cartáceas, flor branca com anteras amarelas.; Coletada na beira da estrada. Cerrado ralo ao lado de um campo sujo; relevo inclinado, solo arenoso.","005092",NA,"Angiospermae","Mart.","M.L. Fonseca","Bahia","Cocos","Fazendas Trijunção., Estrada entre a sede principal e a sede da Santa Luzia.","-44.5344009399414","-14.1838998794556","875","875",NA,"199742","auto",NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5714","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R.C. Mendonça; E. Cardoso, M.L. Fonse; D. Alvarenga","s.n.","2001","07","05",NA,"Brasil",NA,NA,"Subarbusto ca. 1m de altura, heliófilo; folhas coriáceas; flor branca com antenas amarelas.","005714",NA,"Angiospermae","Mart.",NA,"Bahia","Cocos","Fazenda Trijunção","-44.5344009399414","-14.1838998794556",NA,NA,NA,"199742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:27:48-03","PUC-RIO","FCAB","6977","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis",NA,"26","1995","07","06",NA,"Brasil",NA,NA,NA,"006977",NA,"Angiospermae","Mart.",NA,"Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5985","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","M.L. Fonseca; R.C. Mendonça; F.C.A. Oliveira; E. Cardoso","4099","2003","02","18",NA,"Brasil",NA,NA,"&nf;; Subarbusto heliófilo com até 1,0 m de altura; folhas pilosas, cartáceas, cálice alvo; Inflorescência amarela. Comum.; Cerrado. Solo arenoso. Relevo: plano.","005985",NA,"Angiospermae","Mart.",NA,"Goiás","Alvorada do Norte","Estrada para Flores de Goiás","-46.4921989440918","-14.4807996749878","560","560",NA,"45394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5712","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R.C. Mendonça; B.A.S. Pereira; M.L. Fonsenca; E. Cardoso","s.n.","2001","04","26",NA,"Brasil",NA,NA,"Subarbusto cerca de 60 cm de altura; heliófilo; folhas ásperas, coriáceas, inflorescência branca.","005712",NA,"Angiospermae","Mart.",NA,"Goiás","Campos Belos","Estrada entre Pouso Alto (GO) e Roda Velha (BA)","-46.7717018127441","-13.0367002487183",NA,NA,NA,"70364","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5983","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","M.L. Fonseca; R.C. Mendonça; F.C.A. Oliveira; E. Cardoso","3409","2002","06","10",NA,"Brasil",NA,NA,"&nf;&nf;; Erva heliófita, folhas concolores, cartáceas; inflorescência amarela. Comum.; Solo arenoso/quartzoso. Relevo plano. Cerrado rupestre.","005983",NA,"Angiospermae","Mart.",NA,"Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672","1035","1035",NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:27:48-03","PUC-RIO","FCAB","2880","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","A.P. Duarte; A. Mattos 703","8249","1964","07","28",NA,"Brasil",NA,NA,"Planta de solo arecio - turfoso mais ou menos úmido com folhas rosuladas.","002880",NA,"Angiospermae","Mart.","J.C. Siqueira","Goiás","Luziânia","Brasília","-47.9502983093262","-16.2525005340576",NA,NA,NA,"83221","auto",NA,NA,"1982","12","22",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5621","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","M. Magalhães","1420","1942","02","16",NA,"Brasil",NA,NA,"Herbácea.; Canga.","005621",NA,"Angiospermae","Mart.","Mello Barro","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5613","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","V.M. Silveira","s.n.","1998","05","16",NA,"Brasil",NA,NA,"Herbácea (mais ou menos 70 cm de altura). flores creme-esbranquiçadas, anteras amarelas proeminentes. Visitada por Xylocopa truxali; Campo rupeste.","005613",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","Brumadinho","Serra da Moeda","-44.1996994018555","-20.1432991027832","1400","1400",NA,"26639","auto",NA,NA,"2000","10",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:27:48-03","PUC-RIO","FCAB","2879","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","E. Pereira","1465","1955","05","22",NA,"Brasil",NA,NA,"Flores alvas.","002879",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","Diamantina","Água Limpa","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"1982","12","22",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5137","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","W.A. Teixeira","s.n.","1994","03","01",NA,"Brasil",NA,NA,"Herbácea. Inflorescência esbranquiçada com flores amarelas; raiz tuberosa.; Coletada em solo arenoso. Entre afloramento de quartzito, M.B.R. Campos rupestre.","005137",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5856","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","V.C. Souza; J.P. Solza, L. Capella; V.R. Scalon","11479","1996","07","01",NA,"Brasil",NA,NA,"&nf;&nf;&nf;&nf;; Erva, até 1m de altura; tépalas creme; tubo estaminal amarelo.; Campo rupestre.","005856",NA,"Angiospermae","Mart.",NA,"Minas Gerais","Passos","Estrada entre Furnas e Passos. Cerca de 16km do Ri, Coletada na Fazenda Paredão (Usina Açucareira Passos).","-46.6096992492676","-20.718900680542",NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5615","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","M. Barreto","11415","1942","04","24",NA,"Brasil",NA,NA,"Brácteas alvas e flores amarelas. Frequência; muito. Subarbusto.; Cerrado.","005615",NA,"Angiospermae","Mart.","Mello Barro","Minas Gerais","Pirapora","Independência","-44.9418983459473","-17.3449993133545",NA,NA,NA,"25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:27:48-03","PUC-RIO","FCAB","3371","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","L. Monteiro; M.C. Vianna 421","258","1971","06","05",NA,"Brasil",NA,NA,"Sobre quartzito. Porte herbáceo. Flores cremes jovens, verde-claras.","003371",NA,"Angiospermae","Mart.","J.C. Siqueira","Minas Gerais","São Thomé das Letras","Sul","-44.9852981567383","-21.7222003936768",NA,NA,NA,"16076","auto",NA,NA,"1979","08","28",NA,NA,NA,NA,NA,NA,NA
"233","2015-09-04 16:41:22-03","MNHN","RECOLNAT_MNHN_P","P04960665","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Blanchet",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960665' target='other'> <mi>dwc_moreinfo</mi></a>","P04960665",NA,NA,"Mart.",NA,"Bahia",NA,"Mont´ de la Jacobine.",NA,NA,NA,NA,"P04960665_01",NA,NA,NA,NA,NA,NA,NA,NA,"2595",NA,NA,NA,NA,NA
"234","2017-12-20 15:38:01-02","MNHN","RECOLNAT_MNHN_P","P00622641","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Riedel, L.",NA,"1834","8",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622641' target='other'> <mi>dwc_moreinfo</mi></a>","P00622641",NA,NA,"Mart.","Siqueira",NA,NA,"Prov. Goyaz",NA,NA,NA,NA,"P00622641_01",NA,NA,NA,NA,NA,NA,NA,NA,"2424",NA,NA,NA,NA,NA
"235","2017-12-20 15:38:01-02","MNHN","RECOLNAT_MNHN_P","P00622642","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Riedel, L.",NA,"1834","8",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622642' target='other'> <mi>dwc_moreinfo</mi></a>","P00622642",NA,NA,"Mart.","Siqueira",NA,NA,"Prov. Goyaz",NA,NA,NA,NA,"P00622642_01",NA,NA,NA,NA,NA,NA,NA,NA,"2424",NA,NA,NA,NA,NA
"236","2015-09-04 09:10:30-03","MNHN","RECOLNAT_MNHN_P","P00622643","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Riedel",NA,NA,NA,NA,NA,"Brasilia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622643' target='other'> <mi>dwc_moreinfo</mi></a>","P00622643",NA,NA,"Mart.",NA,NA,NA,"s. loc.",NA,NA,NA,NA,"P00622643_01",NA,NA,NA,NA,NA,NA,NA,NA,"2712",NA,NA,NA,NA,NA
"237","2015-09-04 09:10:30-03","MNHN","RECOLNAT_MNHN_P","P00622644","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Riedel",NA,NA,NA,NA,NA,"Brasilia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622644' target='other'> <mi>dwc_moreinfo</mi></a>","P00622644",NA,NA,"Mart.",NA,NA,NA,"s. loc.",NA,NA,NA,NA,"P00622644_01",NA,NA,NA,NA,NA,NA,NA,NA,"2712",NA,NA,NA,NA,NA
"238","2015-09-04 09:10:30-03","MNHN","RECOLNAT_MNHN_P","P00622645","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Riedel",NA,NA,NA,NA,NA,"Brasilia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622645' target='other'> <mi>dwc_moreinfo</mi></a>","P00622645",NA,NA,"Mart.",NA,NA,NA,"s. loc.",NA,NA,NA,NA,"P00622645_01",NA,NA,NA,NA,NA,NA,NA,NA,"2712",NA,NA,NA,NA,NA
"239","2015-09-04 16:41:22-03","MNHN","RECOLNAT_MNHN_P","P04960655","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Glaziou",NA,"1893","6","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960655' target='other'> <mi>dwc_moreinfo</mi></a>","P04960655",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Serra de Lenheiro, prés de S. João D´El Rei.",NA,NA,NA,NA,"P04960655_01",NA,NA,NA,NA,NA,NA,NA,NA,"20436",NA,NA,NA,NA,NA
"240","2015-09-04 16:41:22-03","MNHN","RECOLNAT_MNHN_P","P04960656","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Glaziou",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960656' target='other'> <mi>dwc_moreinfo</mi></a>","P04960656",NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,"P04960656_01",NA,NA,NA,NA,NA,NA,NA,NA,"19751",NA,NA,NA,NA,NA
"241","2015-09-04 16:41:22-03","MNHN","RECOLNAT_MNHN_P","P04960657","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Glaziou",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960657' target='other'> <mi>dwc_moreinfo</mi></a>","P04960657",NA,NA,"Mart.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"P04960657_01",NA,NA,NA,NA,NA,NA,NA,NA,"19751",NA,NA,NA,NA,NA
"242","2015-09-04 16:41:22-03","MNHN","RECOLNAT_MNHN_P","P04960658","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Glaziou, A.",NA,"1895","8","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960658' target='other'> <mi>dwc_moreinfo</mi></a>","P04960658",NA,NA,"Mart.",NA,"Goiás",NA,"Goyaz. Serra Dourada.",NA,NA,NA,NA,"P04960658_01",NA,NA,NA,NA,NA,NA,NA,NA,"21973",NA,NA,NA,NA,NA
"243","2015-09-04 16:41:22-03","MNHN","RECOLNAT_MNHN_P","P04960659","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Glaziou",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960659' target='other'> <mi>dwc_moreinfo</mi></a>","P04960659",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Entre Barbacena e Resacca.",NA,NA,NA,NA,"P04960659_01",NA,NA,NA,NA,NA,NA,NA,NA,"10016",NA,NA,NA,NA,NA
"244","2015-09-04 16:41:22-03","MNHN","RECOLNAT_MNHN_P","P04960660","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Glaziou",NA,"1888","4","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960660' target='other'> <mi>dwc_moreinfo</mi></a>","P04960660",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Serra de Lenheiro.",NA,NA,NA,NA,"P04960660_01",NA,NA,NA,NA,NA,NA,NA,NA,"17208",NA,NA,NA,NA,NA
"245","2015-09-04 16:41:22-03","MNHN","RECOLNAT_MNHN_P","P04960661","PreservedSpecimen",NA,"Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Glaziou, A.",NA,"1888","4","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04960661' target='other'> <mi>dwc_moreinfo</mi></a>","P04960661",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Serra do Lenheiro.",NA,NA,NA,NA,"P04960661_01",NA,NA,NA,NA,NA,NA,NA,NA,"17208",NA,NA,NA,NA,NA
