"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"618","2009-07-17 14:12:00-03","MO","MOBOT","3236912","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","11","1","South America","Brazil",NA,NA,NA,NA,"Irwin 9727",NA,NA,"(Bonpl.) DC.","J.J. Wurdack",NA,"Gnaled tree ca. 2.5 m. x 6 cm. Flowers with rank fragrance; corolla and anthers white. Frequent.","-48.0006417","-17.0009917","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2008-05-27 22:02:00-03","MO","MOBOT","3236927","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","B. Dubs","1998",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Dubs 2575",NA,NA,"(Bonpl.) DC.","S. Renner",NA,"Mt-170 between Campo Novo and Brasnorte, ca 20 km S of Brasnorte. Transition forest.","-58.03333","-12.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2009-07-17 14:12:00-03","MO","MOBOT","3237105","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","9","16","South America","Brazil",NA,NA,NA,NA,"Irwin 8363",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Distrito Federal","Gallery. Gallery forest and adjacent burned-over cerrado, Córrego Capoeira do Bálsamo, ca. 10 km. E of Brasília.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2008-05-27 22:02:00-03","MO","MOBOT","3237283","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","D. Philcox","1967","12","9","South America","Brazil",NA,NA,NA,NA,"Philcox 3452",NA,NA,"(Bonpl.) DC.","J.J. Wurdack",NA,"Km 252 Xavantina-Cachimbo road. Cerrado.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2014-03-01 20:01:00-03","MO","MOBOT","3237284","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Terry W. Henkel|M. Chin","1993","1","23","South America","Guyana",NA,NA,NA,NA,"Henkel 938",NA,NA,"(Bonpl.) DC.","J. Wurdack",NA,"Region: Potaro-Siparuni. Pakaraima Mts, Upper Ireng River, Orinduik Falls. Riverbank, rock shelves, and falls spray zone.","-60.03333","4.71666","510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-01-24 15:26:00-02","MO","MOBOT","3237692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Luis E. Ruiz-Terán|A. Carabot C.|Antonio Morales","1974","6","3","South America","Venezuela",NA,NA,NA,NA,"Ruíz-Terán 10818",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Bolívar","Orillas de la carretera entre Ciudad Bolívar y Maripa, trayecto entre los ríos Pap y Aro, distrito Sucre.",NA,NA,"50.00000000",NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"624","2008-05-27 22:02:00-03","MO","MOBOT","3237851","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Howard S. Irwin","1970","1","29","South America","Brazil",NA,NA,NA,NA,"Irwin 25643",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Minas Gerais","Among rocks at creek margin. Wet campo, red caly, ca. 35km N.E. of Patrocinio.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2013-01-03 05:09:00-02","MO","MOBOT","3237888","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Joseph H. Kirkbride, Jr.|Eduardo Lleras","1977","2","18","South America","Brazil",NA,NA,NA,NA,"Kirkbride, Jr. 2893",NA,NA,"(Bonpl.) DC.","J. Wurdack","Pará","Pink sand campina along BR 163, Cuiaba-Santarem road, km 838-839.",NA,NA,"490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2011-03-23 11:09:00-03","MO","MOBOT","3237914","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Félix Cardona P.","1948","5",NA,"South America","Venezuela",NA,NA,NA,NA,"Cardona Puig 2531",NA,NA,"(Bonpl.) DC.","J. Wurdack",NA,"En sabanetas. Rio Icabaru, afluente del Alto Caroni.",NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2010-01-28 15:34:00-02","MO","MOBOT","3237955","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ghillean T. Prance|A.S. Silva|Cornelis C. Berg|Andrew J. Henderson|Bruce W. Nelson|Michael J. Balick|R.P. Bahia|M.R. dos Santos","1977","11","7","South America","Brazil",NA,NA,NA,NA,"Prance 24985",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Pará","BR 163 Cuiabá-Santarém, Km 823, 570m alt. Campina on sand.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2008-05-27 22:02:00-03","MO","MOBOT","3237961","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gert G. Hatschbach","1973","8","27","South America","Brazil",NA,NA,NA,NA,"Hatschbach 32395",NA,NA,"(Bonpl.) DC.","J. Wurdack",NA,"7 Quedas (mun. Rio Verde) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2016-11-15 05:15:00-02","MO","MOBOT","3238042","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Antonio C. Krapovickas|Carmen L. Cristóbal","1978",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Krapovickas 33428",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Lagoa Santa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-03-26 14:33:00-03","MO","MOBOT","3238347","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","* GRAZIELA","1968","12","18","South America","Brazil",NA,NA,NA,NA,"GRAZIELA 825",NA,NA,"(Bonpl.) DC.","J. Wurdack","Goiás","Goiás Velho, Serra Dourada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"631","2012-11-01 05:08:00-02","MO","MOBOT","3238365","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gerardo Aymard|Luz Delgado","1990","2","27","South America","Venezuela",NA,NA,NA,NA,"Aymard C. 8322",NA,NA,"(Bonpl.) DC.",NA,"Amazonas","Dpto. Atabapo. Alto Río Orinoco. San José del Orinoco. Arbustales y Bosques bajos (muy similar a la Caatinga Amazonica) en planicie, dominados por: Leopoldinia piassaba Wallace, L. marjor Wallace y Ruizterania retusa (Warm) Marcano B. 10 km al S-W de La Esmeralda.","-65.58333","3.08333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2009-08-21 06:48:00-03","MO","MOBOT","3237534","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Howard S. Irwin|Thomas R. Soderstrom","1964","10","26","South America","Brazil",NA,NA,NA,NA,"Irwin 7381",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Goiás","In bud only. Among boulders on steep escarpment, ca. 50km S. of Caiaponia on road to Jataí.","-51.78333","-17.2","800.00000000",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2008-05-27 22:02:00-03","MO","MOBOT","3238396","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","* GRAZIELA","1968",NA,NA,"South America","Brazil",NA,NA,NA,NA,"GRAZIELA 771",NA,NA,"(Bonpl.) DC.","J.W. Wurdack","Goiás","Goiás Velho, Serra Dourada, local arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2012-11-01 05:08:00-02","MO","MOBOT","3238517","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gerardo Aymard|Luz Delgado","1990","2","26","South America","Venezuela",NA,NA,NA,NA,"Aymard C. 8255",NA,NA,"(Bonpl.) DC.",NA,"Amazonas","Dpto. Atabapo. 3 Km al N-W de La Esmeralda. Sabanas Herbáceo- Arbustivas con especies arbóreas formando islas, sobre afloramientos de cuarzitas.","-65.55","3.16666","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2008-05-27 22:02:00-03","MO","MOBOT","3238577","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","William C. Steward","1977","12","2","South America","Brazil",NA,NA,NA,NA,"Steward 178",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Roraima","Estrada Boa Vista-Venezuela, 5km South of Rio Surumu. Savanna on rocky foothills of Serra Pacaraima. In vicinity of small creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2009-08-26 15:04:00-03","MO","MOBOT","3238586","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.S. de la Cruz","1922","11","23","South America","Guyana",NA,NA,NA,NA,"de la Cruz 2756",NA,NA,"(Bonpl.) DC.",NA,NA,"Kamakusa, Upper Mazaruni River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2015-11-30 21:56:00-02","MO","MOBOT","3238665","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M.P. Velásquez S.|Julio C. Betancur B.","1990","1","27","South America","Colombia",NA,NA,NA,NA,"Velásquez Sandino 1564",NA,NA,"(Bonpl.) DC.",NA,"Caquetá","Municipio San Vicente del Caguán: Sabanas del Yarí, Vereda Yaguara, Hato Montecarlo,sabana arbustiva de tipo cerrado, en regeneración. 73 48.9' W; 1 51.0' N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2014-04-05 06:07:00-03","MO","MOBOT","3238709","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ricarda Riina","1998","6","4","South America","Venezuela",NA,NA,NA,NA,"Riina 378",NA,NA,"(Bonpl.) DC.","Elvira Cotton, III-","Bolívar","Gran Sabana. Cerca de cruce a Campamento Chivatón en la vía a Kavanayén. Arbustales de Bonnetia sessilis y herbazales de Stegolepis.","-61.66666","5.6","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2008-05-27 22:02:00-03","MO","MOBOT","3238830","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Albert C. Smith","1934","10","15","South America","Guyana",NA,NA,NA,NA,"Smith 2260",NA,NA,"(Bonpl.) DC.","H.A. Gleason",NA,"Basin of Rupununi River: Tupukari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2013-08-23 04:12:00-03","MO","MOBOT","3238967","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","W. Wayt Thomas","1993","1","31","South America","Brazil",NA,NA,NA,NA,"Thomas 9666",NA,NA,"(Bonpl.) DC.","J. Wudack","Bahia","Mun. Campo Formoso. Campo Formoso, Morro de Cruzeiro, east of town.","-40.33333","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2008-05-27 22:02:00-03","MO","MOBOT","3238968","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","James L. Zarucchi","1979","10","26","South America","Brazil",NA,NA,NA,NA,"Zarucchi 2807",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Rondônia","Road Vilhena to Colorado, 20 km from Vilhena (12 km from BR-364), edge of savanna.","-60.16666","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2009-08-26 15:04:00-03","MO","MOBOT","3238987","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.S. de la Cruz","1927","7",NA,"South America","Guyana",NA,NA,NA,NA,"de la Cruz 4566",NA,NA,"(Bonpl.) DC.",NA,NA,"Pomeroon District : Moruka River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2010-01-28 15:34:00-02","MO","MOBOT","3238994","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ghillean T. Prance|A.S. Silva|Cornelis C. Berg|Andrew J. Henderson|Bruce W. Nelson|Michael J. Balick|R.P. Bahia|M.R. dos Santos","1977","11","6","South America","Brazil",NA,NA,NA,NA,"Prance 24928",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Pará","Km 873 Cuiabá-Santarém; Serra do Cachimbo. Low scrub forest on sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2009-07-17 09:47:00-03","MO","MOBOT","3239087","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","A. Ducke","1943",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Ducke 1187",NA,NA,"(Bonpl.) DC.","J. Wurdack","Amazonas","Manáos, Colonia João, Alfredo silva secundaria non inundablis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2014-08-23 05:36:00-03","MO","MOBOT","3239267","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","1970","2","3","South America","Brazil",NA,NA,NA,NA,"Irwin 25917",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Minas Gerais","Rocky hillside, ca. 2km N. of Paracatú.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2008-05-27 22:02:00-03","MO","MOBOT","3239285","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","John J. Wurdack","1953","2","24","South America","Venezuela",NA,NA,NA,NA,"Wurdack 34372",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Bolívar","Occasional in Sects. 42-52 on main BR right of way.",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2008-05-27 22:02:00-03","MO","MOBOT","3239398","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M. Berthoud-Coulon","1841",NA,NA,"South America","Suriname",NA,NA,NA,NA,"Berthoud-Coulon 261",NA,NA,"(Bonpl.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2010-11-23 06:39:00-02","MO","MOBOT","3239424","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","1991","2","11","South America","Guyana",NA,NA,NA,NA,"Jansen-Jacobs 2560",NA,NA,"(Bonpl.) DC.","J.J. Wurdack",NA,"Rupununi District. Kuyuwini Landing, Kuyuwinini River. Savanna.","-59.25","2.16666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2010-10-07 15:27:00-03","MO","MOBOT","3239466","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","3","3","South America","Brazil",NA,NA,NA,NA,"Irwin 13386",NA,NA,"(Bonpl.) DC.","J.J.Wurdack","Goiás","Rocky slope, ca. 3 km. S. of Cristalina, Goiás.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2013-01-04 11:06:00-02","MO","MOBOT","3239581","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Keiichi Mizoguchi","1985","11","6","South America","Brazil",NA,NA,NA,NA,"Mizoguchi 2558",NA,NA,"(Bonpl.) DC.","R. Goldenberg(UPCB)","Mato Grosso","Estado de Mato Grosso Norte; Bairro de Papua campo, Municipio de Diamantino. NW. from Sao Pauro.",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"651","2009-08-26 15:04:00-03","MO","MOBOT","3239659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.S. de la Cruz","1922","9","3","South America","Guyana",NA,NA,NA,NA,"de la Cruz 1993",NA,NA,"(Bonpl.) DC.",NA,NA,"Vicinity of Bartica. On the Essequibo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2010-01-28 15:57:00-02","MO","MOBOT","3241255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","James L. Luteyn|Maria L. Lebrón-Luteyn|Miguel A. Pabón E.","1979","5","9","South America","Colombia",NA,NA,NA,NA,"Luteyn 7617",NA,NA,"(Bonpl.) DC.","J. Wurdack","Santander","Steep, dry, exposed roadside slopes above Río Chicamocha (ca. 60kms NNE of Barbosa).",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2008-05-27 22:02:00-03","MO","MOBOT","329851","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ronald L. Liesner|Bruce K. Holst","1986","4","21","South America","Venezuela",NA,NA,NA,NA,"Liesner 20128",NA,NA,"(Bonpl.) DC.","P.E.Berry (FVG)","Bolívar","Piar, Río Aparamán, affluent of Río Acanán near Yuray-merü rapids. 1.5 km S of SW corner of Amaruay-tepui. Elev. 500 m. 5º54'N, 62º15'W. Dry forested area and savanna.","-62.25","5.9","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-3","3",NA,NA
"654","2013-08-23 04:12:00-03","MO","MOBOT","3310409","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Milton G. da Silva|A. Pinheiro","1979","1","3","South America","Brazil",NA,NA,NA,NA,"Silva 4124",NA,NA,"(Bonpl.) DC.","M.G. Silva","Rondônia","T.F. de Rondonia, Vilhena arredores do aeroporto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2014-01-07 13:50:00-02","MO","MOBOT","3394502","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","D. Alvarenga","1995","12","19","South America","Brazil",NA,NA,NA,NA,"Alvarenga 923",NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Candangolandia; astrasda Quadra 05 entre o Corrego do Guara n anrtiga Caixa de Agua. Vegetacao. Cerrado com concreaco rochosa de cor vermelha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"656","2014-03-01 19:37:00-03","MO","MOBOT","3395389","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Terry W. Henkel|R. James","1994","4","26","South America","Guyana",NA,NA,NA,NA,"Henkel 3755",NA,NA,"(Bonpl.) DC.","F. Almeda and D. Pennys",NA,"U. Takutu-U. Essequibo Region. South Rupununi; Toot River, 40 km SE Aishalton village along Marudi Road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","3395422","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","James A. Ratter","1993",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Ratter 7150",NA,NA,"(Bonpl.) DC.","C. Munhoz","Goiás","Fazenda Maracana, nr Caiaponia. In a disturbed area the the edge of a cerradao.","-51.81666","-16.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","911079","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Miguel Bang","1890",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Bang 446",NA,NA,"(Bonpl.) DC.","T. Killeen","La Paz","Yungas.","-68.01","-15.75",NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2008-05-27 22:02:00-03","MO","MOBOT","3328397","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ghillean T. Prance","1985","7","12","South America","Brazil",NA,NA,NA,NA,"Prance 29495",NA,NA,"(Bonpl.) DC.","J. Wurdack","Amazonas","Foothills of central massif of Serra Aracá. White sand campina.","-63.33333","0.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2009-07-24 16:01:00-03","MO","MOBOT","3252914","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","C.A. Cid Ferreira","1987","12","6","South America","Brazil",NA,NA,NA,NA,"Cid Ferreira 9802",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Pará","Campos do Ariramba no lugar Tabuleta, 18 km do rio Jaramacaru. Campina sobre solo arenoso branco.","-55.58333","-1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2015-03-19 20:26:00-03","MO","MOBOT","3397464","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.A. Silva","1986","7","30","South America","Brazil",NA,NA,NA,NA,"Silva 494",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Roraima","Boa Vista. Estrada das Confiancas 1, II, III. Beira de estrada. Solo argiloso.","-60.66666","2.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2009-10-24 06:14:00-02","MO","MOBOT","3233660","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Ezechias P. Heringer|George Eiten","1975","9","22","South America","Brazil",NA,NA,NA,NA,"Heringer 15145",NA,NA,"(Bonpl.) DC.","J. Wurdack","Minas Gerais","Município de Marliéria: Parque Estadual Do Rio Doce. Native evergeen broadleaf forest area. Very deep light tan sandy clay. On peninsula at Lake Helvécio. East side of lake opposite bathing area. Edge of secondary forest along lake shore.","-42.6","-19.76666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","3235417","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M.G. Vieira","1979","11","1","South America","Brazil",NA,NA,NA,NA,"Vieira 838",NA,NA,"(Bonpl.) DC.","J.J. Wurdack","Rondônia","A 5 km de Vilhena, cerrado. Solo argiloso","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","05199","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","P. Guimarães & V. Stranghetti","1991","07",NA,"América do Sul","Brasil",NA,NA,NA,NA,"69.0","Tracheophyta","Myrtales","(Bonpl.) DC.",NA,"São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Itirapina","22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"665","2020-07-17 18:28:21-03","UNESP-IBILCE","SJRP","09687","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","P. Guimarães & V. Stranghetti","1991","07",NA,"América do Sul","Brasil",NA,NA,NA,NA,"69.0","Tracheophyta","Myrtales","(Bonpl.) DC.",NA,"São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Itirapina","22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"666","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","23822","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Cláudia E. Carneiro",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 3,5 m, pilosidade ferrugínea na face abaxial das folhas, flores brancas;",NA,NA,"Tracheophyta","Myrtales","(Bonpl.) DC.","C.E. Carneiro","São Paulo","cerrado","-47.6199989318848","-22.2199993133545",NA,NA,NA,"Corumbataí","14989","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"667","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","23819","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Cláudia E. Carneiro",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 6 m, casca pouco espessa;",NA,NA,"Tracheophyta","Myrtales","(Bonpl.) DC.","C.E. Carneiro","São Paulo","cerrado","-47.6199989318848","-22.2199993133545",NA,NA,NA,"Corumbataí","14989","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
