"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","day","county","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"665","2012-02-06 08:39:00-02","MO","MOBOT","2153720","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Antonio Furlan","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Furlan 7504","1981","10","Município de Santana do Riacho: km [] ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Cachoeira de S Nicolau. Rio Indequicé. Alto do Morro. Perto da Estrada da Usina.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"J.G. Rohwer","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2012-04-13 09:59:00-03","MO","MOBOT","2153746","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"P.L. Krieger","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Krieger 8909","1970","7","Sta. Rita de Jacutinga (Agua Santa). Sôbre areião.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2012-04-13 10:15:00-03","MO","MOBOT","2153748","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"P.L. Krieger|C.C. Urbano","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Krieger 8896","1970","7","Sta Rita de Jacutinga. Sôbre areião.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2008-05-27 22:02:00-03","MO","MOBOT","2153751","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"URBANO","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","URBANO 9370","1970","9","Parque Estadual de Ibitipoca. No campo arenoso.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"B.C. Teixeira","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2012-04-13 09:36:00-03","MO","MOBOT","2153753","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"R. Kummrow","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Kummrow 3219","1990","2","Buraco do Padre (mun. Ponta Grossa). Zona de campo, afloramentos de arenito.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2014-11-29 05:40:00-02","MO","MOBOT","2153759","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"O.S. Ribas|L B.S. Pereira","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Ribas 1719","1997","2","Recanto Prainha (Mun. Jaguariaíva). Campo limpo, seco; solo arenoso.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2014-11-29 05:40:00-02","MO","MOBOT","2153762","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"O.S. Ribas|L B.S. Pereira","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Ribas 1658","1997","2","Fazenda Barros (Mun. Jaguariaíva). Campo cerrado, afloramentos de arenito.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2009-12-02 12:12:00-02","MO","MOBOT","2153769","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"G.L. Esteves|Wilfried Morawetz|Bruno Wallnöfer","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Esteves 15516","1990","9","Serra do Espinhaço, area N Diamantina: campo rupestre on white sand near Córrego Agua Limpa, E of the road Diamantina - Biribiri, ca. 4 km NNW Diamantina.",NA,"Minas Gerais","-43.61666","-18.21666",NA,"1150.00000000","1200.00000000","J.R. Pirani (SPF)","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2009-07-31 17:15:00-03","MO","MOBOT","2153778","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Irwin 20708","1968","2","Planalto do Brasil. Gallery margin. Low gallery woods and adjacent rocky campo with sandstone and quartz outcrops, Serra do Espinhaco, at Lapinha, ca. 18 km N. of Serro on road (MG 2) to Diamantina.",NA,NA,NA,NA,NA,"1200.00000000",NA,"H. van der Werff (MO)","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2015-04-27 21:27:00-03","MO","MOBOT","2153789","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J. Cordeiro|F.J. Zelma","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Cordeiro 268","1986","4","Morro Mãe Catira (mun. Quatro Barras). Matinha nebular.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2013-03-10 18:37:00-03","MO","MOBOT","2153932","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Daniela C. Zappi|José R. Pirani|Maria L. Kawasaki|Renato de Mello-Silva|Taciana B. Cavalcanti","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Zappi 39425","1985","9","Joaquim Felício. Serra do Cabral. Fazenda da Onça. Entre rochas.",NA,"Minas Gerais",NA,NA,NA,"1100.00000000",NA,"H. van der Werff (MO)","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2008-05-27 22:02:00-03","MO","MOBOT","2153934","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"SUCRE","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","SUCRE 6613","1970","4","Guanabara, Serra do Mendanha, entre 3 msm. solo.",NA,NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2014-12-02 20:10:00-02","MO","MOBOT","2153936","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"A.E. Brina","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Brina s.n.","1997",NA,"Serra São José, Tiradentes. Campo cerrado.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2014-12-13 21:54:00-02","MO","MOBOT","2153937","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"A. Barros|J.R. Stehmann","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Barros 38","1997","8","Sobre Canga. Brumadinho: Retiro das Pedras.",NA,"Minas Gerais","-43.98361","-20.09305",NA,"1480.00000000",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2009-06-29 10:57:00-03","MO","MOBOT","2153938","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Louis O. Williams|Vicente Assis","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Williams 6356","1945","3","Iron hills, Serra do Curral, south of Belo Horizonte, Município of Nova Lima.",NA,"Minas Gerais",NA,NA,NA,"1300.00000000","1400.00000000","C.K. Allen","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2014-11-20 05:44:00-02","MO","MOBOT","2153940","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Belén Jiménez|Griselda Marín O.","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Jiménez 1963","1997","11","Pastizal antes de Jejui-mi. Bosque bajo sobre suelo saturado en contacto con el pastizal.",NA,"Canindeyú",NA,NA,NA,NA,NA,"H. van der Werff (MO)","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"681","2014-11-28 20:19:00-02","MO","MOBOT","2153944","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Silva|O.S. Ribas|J. Cordeiro|E. Barbosa","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Silva 2796","1998","12","Serra do Quiriri (Mun. Campo Alegre). Matinha nebular.",NA,"Santa Catarina",NA,NA,NA,NA,NA,"H. van der Werff (MO)","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2008-05-27 22:02:00-03","MO","MOBOT","2153951","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"MENEZES","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","MENEZES 9443","1986","1","Diamantina. Estrada Diamantina-Conselheiro mata, km 174. Entre pedras.",NA,"Minas Gerais",NA,NA,NA,NA,NA,"H. van der Werff (MO)","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2012-04-13 09:22:00-03","MO","MOBOT","2153956","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Lyman B. Smith|Roberto M. Klein|Gert G. Hatschbach","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Smith 14485","1965","1","Mun. Castro: Rocky campo, Carambei by Rio São João.",NA,"Paraná","-50.03333","-24.5",NA,"950.00000000",NA,"I. de Vatimo","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2009-10-21 07:13:00-02","MO","MOBOT","2153974","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Anderson 35911","1972","2","Serra do Espinhaço. Among sandstone blocks. Eastern slopes of Pico do Itambé; steep-sided grassy, shrubby, or wooded slopes with sandstone outcrops, sloping down to a deep, shaded box canyon with vertical walls and subterranean drainage.",NA,"Minas Gerais",NA,NA,NA,"1310.00000000",NA,"H. van der Werff (MO)","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2008-05-27 22:02:00-03","MO","MOBOT","2153995","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"RODERJAN","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","RODERJAN 973","1992","4","Morro Anhangava (mun. Quatro Barras). Floresta alto montana.",NA,"Paraná",NA,NA,NA,"1260.00000000",NA,"H. van der Werff (MO)","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2014-12-01 17:22:00-02","MO","MOBOT","2153997","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Armando C. Cervi|O.S. Ribas","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Cervi 3065","1990","3","Morro 7 (mun. Quatro Barras). Mata nebular de encosta do morro.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff (MO)","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2009-11-03 18:16:00-02","MO","MOBOT","2153998","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Silva|Gustavo Giberti","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Silva 685","1989","11","Morro 7 (mun. Quatro Barras). Mata pluvial da encosta de morro.",NA,"Paraná",NA,NA,NA,"1100.00000000","1200.00000000","H. van der Werff (MO)","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2011-02-17 08:48:00-02","MO","MOBOT","2154000","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Per Dusén","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Dusén 9670","1910","4","Itararé opp., im campo.",NA,"Paraná",NA,NA,NA,"700.00000000",NA,"H. van der Werff (MO)","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2015-08-13 05:50:00-03","MO","MOBOT","2154001","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Irwin 29299","1971","1","Serra do Espinhaço. Gallery. Campo and gallery margin, with outcrops, gray sandy soil, ca. 12km W. of Barão de Cocais, base of Serra da Caraça.",NA,"Minas Gerais",NA,NA,NA,"1500.00000000",NA,"H. van der Werff (MO)","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2009-10-26 23:35:00-02","MO","MOBOT","2154003","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ludwig Riedel","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Riedel 1788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-03-12 04:39:00-03","MO","MOBOT","2458831","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gösta Jönsson","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Jönsson 344a",NA,NA,"Jaguariaiva.",NA,"Paraná",NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2018-06-22 05:25:00-03","MO","MOBOT","2459183","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Pe. Raulino Reitz|Roberto M. Klein","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Reitz 9560","1960","3","Sombrio. Pirão Frio",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2009-12-04 16:26:00-02","MO","MOBOT","3137141","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Hatschbach 77548","2004","6","Serra do Cabral, entre o Rio Embaiassaia e o Rio Preto (Mun, Joaquim Felicio).",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2008-05-27 22:02:00-03","MO","MOBOT","3434345","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Silva","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Silva 4269","2005","3","Serra da Bocaina (Mun. Bocaiúva do Sul). Encosta do paredão; alto do morro.",NA,"Paraná",NA,NA,NA,NA,NA,"H. van der Werff","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2013-11-18 12:46:00-02","MO","MOBOT","967780","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Francisco G. Lorea H.|M. Gorgulho","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Lorea-Hernández 5577","1995","1","Parque Ecologico da CEMIG, aprox. 3 km ao SE de Belo Horizonte. Campo rupestre.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"696","2010-01-29 09:23:00-02","MO","MOBOT","967783","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Francisco G. Lorea H.","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Lorea-Hernández 5583","1995","1","Municipio de Nova Lima, Clube Nautico. Campo rupestre, alterado.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2020-11-10 04:40:00-03","MO","MOBOT","100636693","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Pedro L. R. de Moraes|J. A. Nunes","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez","Moraes 3571","2013","2","Serra Fina, subida para o Capim Amarelo, afloramento quartzitico.",NA,"Minas Gerais","-44.9667015075684","-22.3903007507324",NA,NA,NA,"P. Moraes","5","Passa Quatro",NA,NA,NA,"17293","auto",NA,NA,NA,NA,"1",NA
"698","2016-09-05 16:02:53-03","UFSM","HDCF","2154","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Marchiori, J. N. C.; Longhi, S. J.","América","Brasil",NA,NA,"Folhas de até 7 cm de comprimento, revestida de pilosidade, ferruginosa na face inferior",NA,NA,NA,"(Ness & Mart.) Ness","202","1986","01","Cerro do Diogo",NA,"Rio Grande do Sul","-53.1152992248535","-30.8719005584717",NA,NA,NA,"Pedralli, G.","13","Santana da Boa Vista",NA,NA,"1987","47489","auto","11","25",NA,NA,NA,NA
"699","2016-09-05 16:02:53-03","UFSM","HDCF","1133","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Longhi, S. J.","América","Brasil",NA,NA,"Propriedade Longhi",NA,NA,NA,"(Ness & Mart.) Ness","364","1983","02","Limoeiro",NA,"Rio Grande do Sul","-54.9608001708984","-28.4083003997803",NA,NA,NA,"Pedralli, G.","11","São Luiz Gonzaga",NA,NA,"1987","39496","auto","11","25",NA,NA,NA,NA
"700","2020-08-31 09:11:37-03","INPA","INPA","182377","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Leite, PF","Southern America","Brasil",NA,NA,NA,"INPA0182377","Dicotyledon Magnoliids","Laurales","(Nees & Mart.) Mez","77","1988","10","Borda da Turfeira, Lagoa do Piritu","INPA0182377 INPA0182377_e INPA0182377_e1","Santa Catarina","-49.810001373291","-29.2233009338379",NA,NA,NA,NA,"06","São João do Sul",NA,NA,NA,"13742","auto",NA,NA,NA,NA,NA,NA
"701","2020-08-31 09:11:37-03","INPA","INPA","126761","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Hatschbach, GG","Southern America","Brasil",NA,NA,NA,"INPA0126761","Dicotyledon Magnoliids","Laurales","(Nees & Mart.) Mez","12743","1965","08","Pontal do Sul","INPA0126761 INPA0126761_e","Paraná","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Werff, HH van der","09","Paranaguá",NA,NA,"1984","24916","auto",NA,NA,NA,NA,NA,NA
"702","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","37403",NA,"Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"F.A.R.D.P. Arzolla; G. C. R. de Paula, C. S. Nunes & V. Gregorato.",NA,"Brasil",NA,NA,"Arbusto 1m, frutos.","MBML037403",NA,NA,"(Nees & Mart.) Mez","1308","2007","10","Parque Estadual do Jaraguá, trilha do Pai Zé, Campo Montano","MBML037403","São Paulo","-46.765833","-23.453056",NA,NA,NA,"J. B. Baitelo/30/12/2008","04","São Paulo","46W45'57","23S27'11","2008",NA,NA,"12","30",NA,NA,NA,NA
"703","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","40740",NA,"Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"F.A.R.D.P. Arzolla; G.C.R. de Paula",NA,"Brasil",NA,NA,"Arbusto 1m alt., com muitas ramificações na base, flores amarelas","MBML040740",NA,NA,"(Nees & Mart.) Mez","1066","2007","02","Parque Estadual do Jaraguá, próximo ao Pico do Jaraguá. Vegetação de campo sobre quartzito","MBML040740","São Paulo","-46.766111","-23.456944",NA,"1100","1100","J.B. Baitello/07-04-2010","14","São Paulo","46W45'58","23S27'25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","44760",NA,"Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"F. Gonzatti",NA,"Brasil",NA,NA,"Planta em perigo de extinção (EN). Em mata de restinga - nas dunas","MBML044760",NA,NA,"(Nees & Mart.) Mez","445","2012","03","Próximo a lagoa da Tapera","MBML044760","Rio Grande do Sul","-50.2056007385254","-30.1811008453369",NA,"24","24","E. Valduga/2012","11","Cidreira",NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA
"705","2020-06-15 15:30:59-03","UNESP-RC","HRCB","60738","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Pangaio, L.",NA,"Brasil",NA,NA,"Ca. 70 cm alt., folhas novas avermelhadas e flores beges.",NA,NA,NA,"(Nees & Mart.) Mez","476","2006","01","Região do Tanque, próximo ao afloramento rochoso.",NA,"Minas Gerais","-44.1800003051758","-17.8733005523682",NA,NA,NA,"Moraes, P.","11","Buenópolis",NA,NA,"2013","42854","auto","08","22",NA,NA,NA,NA
"706","2020-06-15 15:30:59-03","UNESP-RC","HRCB","244","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Leitão Filho",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Mez",NA,NA,NA,NA,NA,"São Paulo","-48.3400001525879","-24",NA,NA,NA,"Baitello, J.B.",NA,"Capão Bonito",NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"707","2020-06-15 15:30:59-03","UNESP-RC","HRCB","24122","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ruffino",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Mez",NA,NA,NA,"Parque Ecológico de São Carlos",NA,"São Paulo","-47.8899993896484","-22.0100002288818",NA,NA,NA,"Baitello, J.B.",NA,"São Carlos",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"708","2020-06-15 15:30:59-03","UNESP-RC","HRCB","23510","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Miyagi",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Mez",NA,NA,NA,"Fazenda São Nicolau",NA,"São Paulo","-49.1399993896484","-24.3099994659424",NA,NA,NA,"Souza, V.C.",NA,"Bom Sucesso de Itararé",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"709","2020-06-15 15:30:59-03","UNESP-RC","HRCB","60822","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Bernacci, L.C.",NA,"Brasil",NA,NA,"Arvoreta ca. 3m de alt.; flores creme.",NA,NA,NA,"(Nees & Mart.) Mez","3646","2004","02","Próximo ao Rio Verde, Rodovia Capão Bonito-Itararé",NA,"São Paulo","-49.1300010681152","-23.8600006103516",NA,NA,NA,"Moraes, P.","06","Itaberá",NA,NA,"2013","29370","auto","08",NA,NA,NA,NA,NA
"710","2020-06-15 15:30:59-03","UNESP-RC","HRCB","33225","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Kummrov, R.",NA,"Brasil",NA,NA,"Arbusto, 1m, flor creme.",NA,NA,NA,"(Nees & Mart.) Mez","3219","1990","02","Buraco do Padre",NA,"Paraná","-50.1618995666504","-25.0949993133545",NA,NA,NA,"van der Werff, H.","13","Ponta Grossa",NA,NA,"1999","46557","auto",NA,NA,NA,NA,NA,NA
"711","2020-06-15 15:30:59-03","UNESP-RC","HRCB","16183","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Faria, G.M.",NA,"Brasil",NA,NA,"Porte arbustivo. Habitat: Regiões de afloramento. Flor branca, floresce novembro e dezembro.",NA,NA,NA,"(Nees & Mart.) Mez","127","1990","11","Serra do Cipó",NA,"Minas Gerais","-43.6","-19.283333",NA,NA,NA,NA,NA,NA,"43º36'W","19º17'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-06-15 15:30:59-03","UNESP-RC","HRCB","18213","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Souza",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) Mez",NA,NA,NA,"Rod. Itararé-Itapeva, próx. ao Rio Verde",NA,"São Paulo","-49.216667","-24.1",NA,NA,NA,"Baitello, J.B.",NA,"Itararé","49º13'W","24º06'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2020-06-15 15:30:59-03","UNESP-RC","HRCB","57634","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Lombardi",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees & Mart.) Mez",NA,NA,NA,"Fazenda Pedra Vermelha",NA,"São Paulo","-47.777778","-22.130556",NA,"760","760","P.Morais",NA,"Analândia","47º46'40''W","22º07'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-06-15 15:30:59-03","UNESP-RC","HRCB","59831","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Arvoreta 2 m, frutos imaturos verdes.",NA,NA,NA,"(Nees & Mart.) Mez","3490","2012","08","Borda de campo",NA,"São Paulo","-47.872583","-22.240611",NA,"727","727","Moraes, P.","28","Itirapina","47º52'21.3W","22º14'26,2S","2012",NA,NA,"08","28",NA,NA,NA,NA
"715","2020-06-15 15:30:59-03","UNESP-RC","HRCB","59892","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Arbusto 0,5 m, botões florais esbranquiçados",NA,NA,NA,"(Nees & Mart.) Mez","3569","2013","02","Subida para o Capim Amarelo, afloramento quartzítico",NA,"Minas Gerais","-44.9667015075684","-22.3903007507324",NA,NA,NA,"Moraes, P.","05","Passa Quatro",NA,NA,"2013","17293","auto","02","05",NA,NA,NA,NA
