"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet"
"733","2017-05-05 10:23:49-03","F","FMNH-SEEDPLANTS","V0429880F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"F. A. Barkley & G. Gutiérrez","1852","1948","1","7","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429880F","V0429880F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2017-05-05 10:23:49-03","F","FMNH-SEEDPLANTS","V0429881F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"G. T. Prance et al.","25894","1977","12","2","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429881F","V0429881F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2017-05-05 10:23:49-03","F","FMNH-SEEDPLANTS","V0429882F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"J. Revilla","1116","1976","8","17","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0429882F","V0429882F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2017-05-05 10:23:49-03","F","FMNH-SEEDPLANTS","V0429883F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"G. T. Prance et al.","25736","1977","11","24","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429883F","V0429883F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2017-05-05 10:23:49-03","F","FMNH-SEEDPLANTS","V0429884F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"J. H. Kirkbride, Jr. & E. Lleras","2780","1977","2","14","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429884F","V0429884F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2017-05-05 10:23:50-03","F","FMNH-SEEDPLANTS","V0429885F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,NA,"613","1938","8",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429885F","V0429885F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2017-05-05 10:23:50-03","F","FMNH-SEEDPLANTS","V0429886F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"J. G. Kuhlmann","805","1913",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429886F","V0429886F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-06-11 13:37:48-03","F","FMNH-SEEDPLANTS","V0430244F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"F. Tamayo","4143","1955","9","2","South America","Venezuela","Guárico",NA,"-66.5833","8.6667",NA,NA,"V0430244F","V0430244F_01 V0430244F_02 V0430244F_03",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4143",NA,NA,NA,NA
"741","2019-06-11 13:37:47-03","F","FMNH-SEEDPLANTS","V0430245F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. Gehrt","39984","1939","3","1","South America","Brazil","São Paulo",NA,"-49","-22",NA,NA,"V0430245F","V0430245F_01 V0430245F_02",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39984",NA,NA,NA,NA
"742","2020-04-02 19:55:06-03","F","FMNH-SEEDPLANTS","V0543545F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. H. Gentry","73982","1991","5","16","South America","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,"V0543545F",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73982",NA,NA,NA,NA
"743","2019-01-25 15:34:10-02","IAC","IAC","19021","S","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii","DC.","H.M. Souza","s/nº","1964","03","11",NA,"Brasil","São Paulo",NA,"-47.0608","-22.9056",NA,NA,NA,NA,"Campinas",NA,NA,"M. Kuhlmann","1964","03","11","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-01-25 15:34:10-02","IAC","IAC","19756","S","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii","DC.","H.F. Leitão Filho","322","1968","01","31",NA,"Brasil","São Paulo",NA,"-47.8811","-24.715",NA,"floresce em fevereiro",NA,NA,"Pariquera-Açu",NA,NA,"H.F. Leitão Filho","1968","03","13","-47.8811","-24.7150",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-01-25 15:38:57-02","IAC","IAC","55478","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Assis, Marco Antônio","1435","2001","01","16",NA,"Brasil","São Paulo","Fazenda Areia que Canta","-48.1267","-22.2842",NA,NA,NA,NA,"Brotas",NA,NA,"Assis, Marco Antônio","2001","01","16","-48.1267","-22.2842",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-01-25 15:38:58-02","IAC","IAC","55479","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Udulutsch, Renata Giassi; Assis, Marco Antônio & Figueiredo, Isabel Benedetti","352","2001","05","24",NA,"Brasil","São Paulo","Fazenda São José","-47.499444","-22.364167",NA,"coordenadas do material: 47W28#?#9,9, 22S21#?#51",NA,NA,"Rio Claro",NA,NA,"Assis, Marco Antônio","2001","05","24","-47.499444","-22.364167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-07-23 12:00:02-03","CEPLAC","CEPEC","63088","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"W. Boone","1146","1987","10","29",NA,"Brasil","Espírito Santo","Vale do Canaã.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"SANTA TERESA",NA,NA,"SpeciesLink/lacunas",NA,NA,NA,NA,NA,"23813","auto",NA,"30/12/1989",NA,NA,NA,NA,NA
"748","2020-07-23 12:00:02-03","CEPLAC","CEPEC","37031","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"L. R. Noblick","3620","1985","03","13",NA,"Brasil","Bahia","18Km a leste de Iaçu, Faz. Suíbra (Boa Sorte), seguindo a ferrovia.","-40.116667","-12.716667",NA,NA,NA,NA,"IAÇÚ",NA,NA,"SpeciesLink/lacunas",NA,NA,NA,"40W7'","12S43'",NA,NA,NA,"30/09/1997",NA,NA,NA,NA,NA
"749","2020-07-23 12:00:02-03","CEPLAC","CEPEC","113388","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"E. O. Carvalho","25","1997","02","05",NA,"Brasil","Minas Gerais","UFV. Estação Meteorológica.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIÇOSA",NA,NA,"M. Lopes",NA,NA,NA,NA,NA,"13937","auto",NA,"30/09/2006",NA,NA,NA,NA,NA
"750","2020-11-04 17:28:44-03","UEM","HUEM","20009","S","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) A.H.Gentry","V.F.O Miranda","81","1998","01","15",NA,"Brasil","São Paulo","Bairro Americana, 1km após à ponte do Rio Sorocaba em direção à estrada velha Boituva; Habitat: Solo pouco úmido; borda de mata","-47.8499984741211","-23.3500003814697",NA,NA,"HUEM000002246","HUEM000002246","Tatuí",NA,NA,"Assis, MA","2000","04",NA,NA,NA,"22710","auto",NA,NA,NA,NA,NA,NA,NA
"751","2020-11-04 17:28:44-03","UEM","HUEM","27684","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","A.C.Fontana; colaboradores","19","2005","01","31",NA,"Brasil","Paraná","córrego Caracu, margem direita","-53.258056","-22.765556",NA,"Solo seco. Liana. Botões florais coloração creme. Coordenadas aproximadas: Google Earth.; Liana. Botões florais coloração creme.; Solo seco.","HUEM000027214",NA,"Porto Rico",NA,NA,"Pujals, A","2018","06","09","-53.258056","-22.765556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2016-08-23 11:00:58-03","NHMLondon","NHM-LONDON-BOT","BM000992340","S","Plantae","Dicotyledones",NA,"Bignoniaceae","Arrabidaea","pubescens","Arrabidaea pubescens","(L.) Gentry","Spencer le Marchant Moore; b.1850; d.1931; S.Moore","1035","1891",NA,NA,NA,"Brasil","Mato Grosso",NA,"-55.929878","-13.163117",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/c237ce20f4c8da42a98319da583aa9e20795eea3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,NA,NA,"Type","NHMUK:ecatalogue:482891",NA
"753","2020-09-18 09:32:36-03","UFAC","UFACPZ","17884","PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Pires, JM; Belém, RP","12636","1970","09",NA,NA,"?",NA,"Entre blocos de canga de manganês.",NA,NA,NA,"Árvore de 20 m e 30 cm de DAP, pétalas brancas, ovário vermelho, cálice verde.","UFACPZ017884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Rosas, A","254",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Agra, MF","1103",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-09-18 09:32:36-03","UFAC","UFACPZ","16576","PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Cid Ferreira, CA; NEE, M; BOISE, J; Lopes, EA; Oliveira, JG de; Lima, RP de; Coelho, JA","8969","1987","04","30",NA,"Bolívi","Rondônia","Travessão entre as linhas do INCRA 40 e 44 a 06 km da BR 429 e a 10 km da cidade. Mata de terra firme, solo argiloso.",NA,NA,NA,"Arvoreta até 9 m. Inflorescência esverdeada.","UFACPZ016576",NA,"Alvorada do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-09-18 09:32:36-03","UFAC","UFACPZ","17883","PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Pires, JM; Belém, RP","12890","1970","08",NA,NA,"Bolívi","Pará",NA,NA,NA,NA,"Árvore C-6-6 E, com 10 m e 10 cm de DAP.","UFACPZ017883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Claros, G","157",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Ehringhaus, C","650",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Pires, J M; Belém, R P","12636",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,"Árvore de 20 m de 30 cm de diâmetro, pétalas brancas, ovário vermelho, cálice verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Cid Ferreira, CA","3042",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Pires, J M; Belém, R P","12628",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Árvore de 8 m e 12 cm de diâmetro, pétalas brancas, cálice verde e frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Daly, DC","9407",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Ferreira, L","65",NA,NA,NA,NA,"Brasil","Acre","Universidade Federal do Acre, Parque Zoobotânico, em frente ao banheiro da sede do herbário. Terra firme.","-68","-10",NA,"Arvore com 5 m; corola branca.",NA,NA,"Rio Branco",NA,NA,NA,NA,NA,NA,"-68","-10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Pires, J M; Belém, R P","12890",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,"Árvore 0-6-6 E, com 10 m e 10 cm de diâmetro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Claros, G","190",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Miranda, AM","468",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2020-09-18 09:32:36-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Walthier, FCS","37",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Daly, DC","9593",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Cid Ferreira, CA","8726",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Rosa, N","96",NA,NA,NA,NA,"Brasil","Mato Grosso","Arredor do acampamento do projeto Aripunã.",NA,NA,NA,"Árvore de 5 m x 50 cm, madeira mole, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Miranda, AM","1671",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2020-09-18 09:32:36-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Souza, JMA","7",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2020-09-18 09:32:36-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Souza, JMA","186",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Oliveira, ARS","292",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Cid Ferreira, CA","8969",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2020-09-18 09:32:36-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Waltier, FCS","37",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2020-09-18 09:32:36-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Souza, JMA","18",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2020-09-18 09:32:36-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Souza, JMA","185",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Daly, DC","6141",NA,NA,NA,NA,"Brasil","Acre","Seringal Triunfo, ca. 17km WNW of Plácido de Castro on road to Rio Branco (AC-040). Slightly disturbed forest, discontinuous canpoy 17 m. on terra firme.","-67.1856002807617","-10.3353004455566",NA,"Tree 6 m, only one branchlet fertile. Buds only. Anyts inhabiting swollen inflorescence axes.",NA,NA,"Plácido de Castro",NA,NA,NA,NA,NA,NA,NA,NA,"56619","auto",NA,NA,NA,NA,NA,NA,NA
"781","2020-09-18 09:32:36-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Silveira, M","880",NA,NA,NA,NA,"Brasil","Acre","Bacia do Rio Juruá, Rio Médio Tarauacá. Seringal Maceió, Colocaçao Fortaleza. Floresta de várzea.","-70.7656021118164","-8.16139030456543",NA,"Arvore @ 17,0m; infrutescência ereta; cálice verde; corola branca.",NA,NA,"Tarauacá",NA,NA,NA,NA,NA,NA,NA,NA,"171116","auto",NA,NA,NA,NA,NA,NA,NA
"782","2020-09-18 09:32:35-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Ming, LC","339",NA,NA,NA,NA,"Brasil","Acre","Reserva Extratavista do Alto Juruá, proximidades do Igarapé Caipora, Seringal São João, Colocação Terra Fime, margem direita do Rio Alto Juruá. Área inundaável, solo arenoso.","-73","-9",NA,"Arbusto 1.0m; Flor creme; fruto maduro vermelho. Ruderal. Usado como medicinal.",NA,NA,"Marechal Taumaturgo",NA,NA,NA,NA,NA,NA,"-73","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2020-09-18 09:32:36-03","UFAC","UFACPZ","3900","PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Walthier, F; et al.;","37","1991","07","18",NA,"Bolívi","Acre","BR 317, km 68, AEF/FUNTAC. Mata primária de terra firme, solo argiloso.",NA,NA,NA,"Árvore com 15 m x 12.3 cm, fuste retilíneo 12 m. Casca externa ligeiramente rugosa, acinzentada, espessura da casca 0.8 cm. Fruto arredondado, pequeno (2 mm diâmetro).","UFACPZ003900",NA,"Rio Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2020-09-18 09:32:36-03","UFAC","UFACPZ","5339","PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Ferreira, L","65","1991","08","12",NA,"Bolívi","Acre","Parque Zoobotânico da Universidade Federal do Acre, área do Herbário.",NA,NA,NA,"Árvore jovem com aproximadamente 5 m. Inflorecência branca.","UFACPZ005339",NA,"Rio Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2020-09-18 09:32:36-03","UFAC","UFACPZ","3862","PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Souza, JMA; et al.;","185","1991","08","12",NA,"Bolívi","Acre","Distrito Industrial, capoeira de terra firme.",NA,NA,NA,"Árvore com 6 m x 14 cm. Fruto verde (imaturo), com cálice verde musgo.","UFACPZ003862",NA,"Rio Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2020-09-18 09:32:36-03","UFAC","UFACPZ","14891","PreservedSpecimen","Plantae",NA,"Lamiales","Boraginaceae","Arrabidaea","pubescens","Arrabidaea pubescens","Lohmann, L; TOREZAN, J M","Agra, MF","1103","1987","09","01",NA,"Bolívi","Pará","São Pedro do Iriri, próximo ao aeroporto.","-54","-6",NA,"Árvore mediana. Flores passadas; fruto drupáceo de sabor ácido.","UFACPZ014891",NA,NA,NA,NA,NA,NA,NA,NA,"-54","-6",NA,NA,NA,NA,NA,NA,NA,NA,NA
