"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","eventTime","sex"
"2733","2019-11-13 11:27:42-03","USP","SPF","90464","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Raven, PH","1997",NA,NA,"Hind, DJN","H50453","1992","12","27","Brasil","Bahia","Abaíra",NA,"-41.8","-13.3","-41.8","-13.3",NA,"SPF00090464",NA,NA,"950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2734","2019-11-13 11:27:42-03","USP","SPF","94413","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Anônimo",NA,NA,NA,"Pirani, JR","3132","1994","04","20","Brasil","São Paulo","Miracatu","Serra de Paranapiacaba","-47.216667","-24.05","-47.216667","-24.05",NA,"SPF00094413",NA,NA,"550","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735","2019-11-13 11:27:42-03","USP","SPF","94409","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis sessiliflora","(Micheli) P.H.Raven","Grillo, AA","1996","09",NA,"Pirani, JR","3133","1994","04","20","Brasil","São Paulo","Miracatu","Serra de Paranapiacaba","-47.216667","-24.05","-47.216667","-24.05",NA,"SPF00094409","sessiliflora",NA,"550","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736","2020-01-14 17:44:53-03","USP","SPF","232341","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Hage, JL","1791","1986","01","21","Brasil","Bahia","Ilhéus","Centro de Pesquisas do Cacau","-39.0494003295898","-14.7889003753662",NA,NA,NA,"SPF00232341",NA,NA,"50","50",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2737","2019-11-13 11:27:42-03","USP","SPF","127128","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"França, F","PCD6006","1997","03","04","Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,"SPF00127128",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2738","2019-11-13 11:27:42-03","USP","SPF","36778","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Zardini, EM","1987",NA,NA,"Harley, RM","CFCR6978","1984","12","16","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,"SPF00036778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2739","2019-11-13 11:27:42-03","USP","SPF","111424","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Grillo, AA","1998","03",NA,"Cordovil-Silva, SP","232","1993","02","11","Brasil","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,NA,"SPF00111424",NA,NA,"530","530",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2740","2019-11-13 11:27:42-03","USP","SPF","111421","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Cordovil-Silva, SP","229","1993","02","11","Brasil","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,NA,"SPF00111421",NA,NA,"530","530",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2741","2019-11-13 11:27:42-03","USP","SPF","111423","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Grillo, AA","1996","06",NA,"Cordovil-Silva, SP","231","1993","02","11","Brasil","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,NA,"SPF00111423",NA,NA,"530","530",NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2742","2019-11-13 11:27:42-03","USP","SPF","134914","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Walter, BMT","1002","1991","12","10","Brasil","Goiás","Colinas do Sul",NA,"-48.0783004760742","-14.1513996124268",NA,NA,NA,"SPF00134914",NA,NA,"400","400",NA,NA,NA,NA,NA,"58154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2743","2019-11-13 11:27:42-03","USP","SPF","163058","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Zardini, EM","1986",NA,NA,"Barros, F","877","1983","07","30","Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.6782989501953","-20.7511005401611",NA,NA,NA,"SPF00163058",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2744","2019-11-13 11:27:42-03","USP","SPF","186324","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Liu, SH","2014",NA,NA,"Krieger, L","8011","1970","01",NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,"SPF00186324",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2745","2019-11-13 11:27:42-03","USP","SPF","80796","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis sessiliflora","(Micheli) P.H.Raven","Grillo, AA","1995","04",NA,"Grillo, AA","CFSC13128","1993","05","02","Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,"SPF00080796","sessiliflora",NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2746","2019-11-13 11:27:42-03","USP","SPF","119230","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Cordeiro, I","2005","04",NA,"Pirani, JR","3830","1997","03","24","Brasil","Minas Gerais","Monjolos",NA,"-44.1192016601562","-18.3253002166748",NA,NA,NA,"SPF00119230",NA,NA,"550","550",NA,NA,NA,NA,NA,"32003","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2747","2019-11-13 11:27:42-03","USP","SPF","108563","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,"2018","08",NA,"Souza, VC","5171","1994","02","11","Brasil","Minas Gerais","Pedra Azul",NA,"-41.2971992492676","-16.0053005218506",NA,NA,NA,"SPF00108563",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39993","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2748","2019-11-13 11:27:42-03","USP","SPF","113316","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Sousa, NXM","2018","08",NA,"Grillo, AA","CFSC13941","1995","04","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00113316",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2749","2019-11-13 11:27:42-03","USP","SPF","80793","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Grillo, AA","1995","04",NA,"Grillo, AA","CFSC13065","1993","05","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00080793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2750","2019-11-13 11:27:42-03","USP","SPF","163063","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Zardini, EM","1986",NA,NA,"Kirizawa, M","748","1982","03","21","Brasil","Paraná","Guaíra","Parque Nacional de Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,"SPF00163063",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2751","2019-11-13 11:27:42-03","USP","SPF","171801","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2005",NA,NA,"Hatschbach, G","51702","1987","12","12","Brasil","Paraná","Santo Inácio",NA,"-51.7938995361328","-22.6977996826172",NA,NA,NA,"SPF00171801",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2752","2019-11-13 11:27:42-03","USP","SPF","201711","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2003",NA,NA,"Miranda, AM","4108","2003","06","17","Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,"SPF00201711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2753","2020-01-14 12:02:02-03","USP","SPF","230879","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","2014","11",NA,"Alencar, ME","2187","2012","08","12","Brasil","Piauí","Cristino Castro",NA,"-44.2242012023926","-8.81777954101562",NA,NA,NA,"SPF00230879",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69501","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2754","2019-11-13 11:27:42-03","USP","SPF","163061","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","1997","09",NA,"Barros, F","2891","1993","11","17","Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,"SPF00163061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2755","2019-11-13 11:27:42-03","USP","SPF","66904","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Villaça, C","1989",NA,NA,"Pirani, JR","152","1982","11","20","Brasil","Rio de Janeiro","São João da Barra",NA,"-41.0511016845703","-21.6403007507324",NA,NA,NA,"SPF00066904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31235","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2756","2019-11-13 11:27:42-03","USP","SPF","134912","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"Pedralli, G","3107","1989","11","13","Brasil","Santa Catarina","Braço do Norte",NA,"-49.165599822998","-28.2749996185303",NA,NA,NA,"SPF00134912",NA,NA,"56","56",NA,NA,NA,NA,NA,"16066","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2757","2019-11-13 11:27:42-03","USP","SPF","118802","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","1996","09",NA,"Faria, AD","96345","1996","08","07","Brasil","São Paulo","Águas de São Pedro",NA,"-47.8760986328125","-22.5993995666504",NA,NA,NA,"SPF00118802",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1825","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2758","2019-11-13 11:27:42-03","USP","SPF","99315","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Grillo, AA","1998","03",NA,"Tamashiro, JY","T165","1994","05","16","Brasil","São Paulo","Bauru","Reserva Estadual de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,"SPF00099315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2759","2019-11-13 11:27:42-03","USP","SPF","118800","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","1996","09",NA,"Amaral, MCE","9596","1995","07","19","Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,"SPF00118800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2760","2019-11-13 11:27:42-03","USP","SPF","165715","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis sessiliflora","(Micheli) P.H.Raven","Romaniuc Neto, S","1983","11",NA,"Romaniuc Neto, S","73","1983","09","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SPF00165715","sessiliflora",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2761","2019-11-13 11:27:42-03","USP","SPF","98716","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Grillo, AA","1998","03",NA,"Proença, SL","28","1995","04","19","Brasil","São Paulo","Indaiatuba",NA,"-47.2099990844727","-23.0900001525879",NA,NA,NA,"SPF00098716",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17640","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2762","2019-11-13 11:27:42-03","USP","SPF","163060","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Barros, F","1993","03",NA,"Barros, F","2748","1993","02","17","Brasil","São Paulo","Itirapina","Estação Experimental de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"SPF00163060",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2763","2019-11-13 11:27:42-03","USP","SPF","12641","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Zardini, EM","1987",NA,NA,"Hoehne, W","s.n.","1950","01","18","Brasil","São Paulo","Jales",NA,"-50.5400009155273","-20.2600002288818",NA,NA,NA,"SPF00012641",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2764","2021-03-15 18:29:06-03","USP","SPF","211288","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Liu, SH","2014","04","18","Martins, EGA; Liu, SH","656","2014","04","08","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"Subarbusto, ca. 80 cm alt. Ramos avermelhados. Folhas com face abaxial verde-clara. Flores com corola amarela. Frutos imaturos verdes.","SPF00211288",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2765","2019-11-13 11:27:42-03","USP","SPF","163062","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Romaniuc Neto, S","1987","12",NA,"Abreu, LC","350","1980","10","22","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00163062",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2766","2019-11-13 11:27:42-03","USP","SPF","152240","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Ormond, WT","1971",NA,NA,"Kleerekoper, H","s.n.",NA,NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00152240",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2767","2019-11-13 11:27:42-03","USP","SPF","12422","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Zardini, EM","1987",NA,NA,"Hoehne, W","s.n.","1949","05","13","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00012422",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2768","2019-12-11 12:04:57-03","USP","SPF","12421","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Zardini, EM","1987",NA,NA,"Hoehne, W","s.n.","1949","05","13","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00012421",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2769","2019-11-13 11:27:42-03","USP","SPF","163059","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, AOS","1997","09",NA,"Barros, F","2315","1991","09","07","Brasil","São Paulo","Suzano",NA,"-46.310001373291","-23.5400009155273",NA,NA,NA,"SPF00163059",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2770","2019-11-13 11:27:42-03","USP","SPF","99313","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis sessiliflora","(Micheli) P.H.Raven","Anônimo",NA,NA,NA,"Assis, MA","330","1994","08","28","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"SPF00099313","sessiliflora",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2771","2014-09-16 19:40:03-03","FSL","HFSL","4765","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) Raven",NA,NA,NA,NA,"Guimarães, F.B.; Apolinari, R.Q.L. & Viana, R.N.","659","2004","10","30","Brasil","Rondônia","Ji-Paraná","Parque Ecológico Lagoa dos Buritis.","-61.938056","-10.884167","-61.938056","-10.884167","Flores amarelas; frutos imaturos púrpuros. ; DE",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772","2014-08-26 18:22:09-03","FSL","HFSL","4766","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) Raven",NA,NA,NA,NA,"Guimarães, F.B.; Rodrigues, R.R. & Cunha, V.V. da","855","2005","06","05","Brasil","Rondônia","Ji-Paraná","Parque Ecológico Lagoa dos Buritis.","-61.938389","-10.887864","-61.938389","-10.887864","Flores amarelas, emergente, crescendo nas margens da lagoa. ; DE",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2773","2020-03-05 14:13:24-03","UNEMAT","HPAN","3510","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) Raven","Carniello, MA","2009","04","21","Carniello, MA; Silva, DR; Marques, AL; Soares, KM; Santos, NV; Tolomeu, NS","2758","2009","04","21","Brasil","Mato Grosso","Cáceres","Via pública, próximo à área alagada","-57.680639","-16.060056","-57.680639","-16.060056","Coleta de aula de campo de Introdução à Sistemática Vegetal 2009/1","HPAN000003510",NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2774","2020-03-05 14:13:24-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) Raven","Santos-Silva, R","2012","06","11","Carniello, MA; Santos-Silva, R; Lemes, SAL; Carvalho, AM; Cruz, WJA; Silva, MR; Rhoden, AMF","4096","2012","06","11","Brasil","Mato Grosso","Cáceres","Campo experimental do cultivo de maracujá","-57.652306","-16.075722","-57.652306","-16.075722",NA,NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2775","2020-03-05 14:13:24-03","UNEMAT","HPAN","3507.1","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) Raven","Pott, VJ","2006","03","06","Carniello, MA; Martins-Silva, RM; Pedroga, JA","1132","2006","03","03","Brasil","Mato Grosso","Cáceres","Porto Limão","-58.010833","-16.145556","-58.010833","-16.145556","Coleta dos projetos ''Estudos de quintais na bacia do Alto Paraguai, comunidade de Porto Limão'' e ''Indicadores de sistemas tradicionais na pecuária'', Cáceres, fronteira BR-BO","HPAN000003507.1",NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2776","2020-03-05 14:13:24-03","UNEMAT","HPAN","2346","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) Raven","Schessl, M","2002","07","15","Schessl, M; Castrillon, SKI; alunos","5959","2002","04","02","Brasil","Mato Grosso","Cáceres","Bairro Cohab Nova, Sítio São José (Prop. Sr. Ricardo).","-57.65","-16.083333","-57.65","-16.083333","Projeto Fragmentos de vegetação remanescentes na cidade de Cáceres.","HPAN000002346",NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777","2020-03-05 14:13:24-03","UNEMAT","HPAN","3509.1","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) Raven","Carniello, MA","2010","05","08","Carniello, MA; Cruz, WJA; Bonilla, MGO; Silva, DR","3504","2010","05","08","Brasil","Mato Grosso","Cáceres","Córrego Padre Inácio, Área média do Sítio Duas Irmãs","-57.831278","-16.061","-57.831278","-16.061","Determinação da Capacidade de Suporte e Levantamento Botânico de Pastagens Nativas e Cultivadas em áreas Secas e Alagáveis do Pantanal de Cáceres MT","HPAN000003509.1",NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2778","2021-02-26 21:16:40-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) Raven","Carniello, MA","2008","05",NA,"Carniello, MA; Mello, AR; Santorelli-Junior, S; Cintra, MM; Oliveira, AMM; Rodrigues, MAR","1809","2008","05","01","Brasil","Mato Grosso","Cáceres","CELBE.","-57.6789016723633","-16.0706005096436",NA,NA,"Material de aula do 5º semestre de Biologia 2008/1.",NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Myrtales","172193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"2779","2014-04-04 18:28:03-03","PNFM","IRAI","1991","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Vieira, A.O.S.","2013","06","04","Kuchler, R.M.","183","2010","03","11","Brasil","Paraná","Pinhais","Área 1, Parque Newton Freire Maia, Jardim Boa Vista","-49.122306","-25.3815","-49.122306","-25.3815","Herbácea, 50 cm, flor amarela, campo limpo úmido","IRAI00001991",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2780","2014-04-04 18:28:03-03","PNFM","IRAI","5877","S","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","Guedes, M.L.","2009","01",NA,"Ramos, C.E.","327","2008","09","15","Brasil","Bahia","Itagibá","Litoral Sul, Fazenda Campo Verde","-39.722222","-14.167222","-39.722222","-14.167222","Subarbusto, Folhas membranáceas, discolores, pubescentes. Flores com pétalas amarelo-ouro, frutos imaturos vináceos, pubescentes","IRAI00005877",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2781","2020-12-02 09:07:34-03","UNITINS","HUTO","7714","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven",NA,NA,NA,NA,"Rodrigues, A.F.","11","2004","10","07","Brasil","Tocantins","Formoso do Araguaia","Centro de Pesquisa Agroambiental de Várzea (CPAV)","-49.673889","-11.996389","-49.673889","-11.996389","Subarbusto com cerce de 1 m de altura. Flores com pétalas de cor amarela e de cálice verde.","HUTO007714",NA,NA,"181","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2782","2020-12-02 09:07:34-03","UNITINS","HUTO","2029","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven",NA,NA,NA,NA,"Santos, E.R.","1930","2009","06","04","Brasil","Maranhão","Carolina","Ponto 630","-47.582778","-7.443889","-47.582778","-7.443889","Herbácea emergente com cerca de 1,80 m de altura. Flor de cálice verde e corola amarela; Lagoa","HUTO002029",NA,NA,"194","194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2783","2020-12-02 09:07:34-03","UNITINS","HUTO","5304","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H. Raven","Vieira, A.O.S.","2010","04","11","Silva, F.V.","55","1999","06","18","Brasil","Pernambuco","Triunfo","Estrada para Brocotó (ponte)","-38.1016998291016","-7.83805990219116",NA,NA,"Subarbusto. Caule verde-avermelhado. Folhas membranáceas. Flores amarelas, estames alvos; Caatinga","HUTO005304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA,NA,NA
