"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"505","2020-02-17 11:29:25-03","UEG","HUEG","5316","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Heringer, E.P.; Haidar, R.F.","2007","08","06","Southern America","Brasil",NA,NA,"17 15 s&nf;50 50 w; árvore 11 x 19; mata ciliar","HUEG005316","Dicotyledoneae",NA,"Reissek","s.n.","Goiás","Rio Verde",NA,"-50.9281005859375","-17.7980995178223",NA,NA,NA,"96378","auto",NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2009-11-26 13:48:59-02","INPA","INPAW","9868","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Silva, N.T.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","5294","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N.T. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2009-11-26 13:48:59-02","INPA","INPAW","7922","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Silva, S.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","1533","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-09-22 13:48:34-03","USP","SPFW","2582","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.H.","2006","12","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","2974","Minas Gerais","Matozinhos",NA,"-43.986917","-19.477167","644","644",NA,NA,NA,"43º59'12,9''W","19º28'37,8''S","R.J.F. Garcia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-09-22 13:48:34-03","USP","SPFW","2787","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Freire, G.Q. Mafra, T.M.; Cardim, R.H.H.","2007","06","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","328","Minas Gerais","Matozinhos",NA,"-44.011611","-19.476972","680","680",NA,NA,NA,"44º00'41,8''W","19º28'37,1''S","R.J.F. Garcia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-09-22 13:48:34-03","USP","SPFW","2411","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ceccantini, G.C.T. Garcia, R.J.F.; Jono, V.Y.; Pestre, P.P.","2006","07","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek","2906","Minas Gerais","Matozinhos",NA,"-44.015167","-19.477194","702","702",NA,NA,NA,"44º00'54,6''W","19º28'37,9''S","R.J.F. Garcia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2021-04-08 17:12:27-03","UESB","HUESB","2100","S","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Macedo, G.E.L.","2004","08","18",NA,"Brasil",NA,NA,"Árvore de mais ou menos 7,0m. Folhas discolor, simples, membranáceas. Flores de corola caduca e cálice persistente. Flores femininas. Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata.; Arvore de m","HUESB000002100","Dicotyledoneae",NA,"(Reissek) Biral","1205","Bahia","Jequié","Jequiezinho, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.052778","-13.955556","667","667",NA,NA,NA,"-41.052778","-13.955556","Guedes, M.L.S.","2020","06",NA,"30",NA,NA,NA,NA,NA
"512","2021-02-12 15:01:59-03","UFSCar","SPSC","3450","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,NA,"Brasil",NA,NA,"n93A;",NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-02-12 15:01:59-03","UFSCar","SPSC","3779","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,"1997","04","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-02-12 15:01:59-03","UFSCar","SPSC","3781","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,NA,"Brasil",NA,NA,"n6575;",NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-02-12 15:01:59-03","UFSCar","SPSC","3777","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,"1974","04","15",NA,"Brasil",NA,NA,"n154.2;",NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-02-12 15:01:59-03","UFSCar","SPSC","3446","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","M.H.A.O. Souza","1973","09","11",NA,"Brasil",NA,NA,"Flor amarela esverdeada; bem &nf;tortuosa com casca grossa;",NA,NA,NA,"Reissek","1.3/46","São Paulo","Itirapina","Represa do Lobo.",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-02-12 15:01:59-03","UFSCar","SPSC","3776","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,"1973","04","15",NA,"Brasil",NA,NA,"n53.3;",NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-02-12 15:01:59-03","UFSCar","SPSC","3778","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Fruto vermelho;",NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2021-02-12 15:01:59-03","UFSCar","SPSC","3782","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,NA,"Brasil",NA,NA,"n6090;",NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-02-12 15:01:59-03","UFSCar","SPSC","3780","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,NA,"Brasil",NA,NA,"n6244;",NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-02-12 15:01:59-03","UFSCar","SPSC","3447","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","M.H.A.O. Souza","1973","09","11",NA,"Brasil",NA,NA,"Flor amarela esverdeada; bem &nf;tortuosa com casca grossa;",NA,NA,NA,"Reissek",NA,"São Paulo","Itirapina","Represa do Lobo.",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-02-12 15:01:59-03","UFSCar","SPSC","3449","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-02-12 15:01:59-03","UFSCar","SPSC","3445","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","M.H.A.O. Souza","1973","08","28",NA,"Brasil",NA,NA,"Flor creme;",NA,NA,NA,"Reissek","1.3/46","São Paulo","Itirapina","Represa do Lobo.",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-02-12 15:01:59-03","UFSCar","SPSC","3783","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,NA,NA,NA,NA,"Brasil",NA,NA,"n6139;",NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-02-12 15:01:59-03","UFSCar","SPSC","3448","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","M.H.A.O. Souza",NA,NA,NA,NA,"Brasil",NA,NA,"Flor branca avermelhada; n3841;",NA,NA,NA,"Reissek","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2021-02-12 15:01:59-03","UFSCar","SPSC","3775","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","M.H.A.O. Souza","1973","09","11",NA,"Brasil",NA,NA,"n199 4;",NA,NA,NA,"Reissek",NA,"São Paulo","Itirapina","Represa do Lobo. Região perimetral",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-11-01 14:56:11-03","UnB","UB","21584","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ratter, JA","1994","05","31","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","7332","Goiás","Alto Paraíso de Goiás",NA,"-47.333333","-14.116667",NA,NA,NA,NA,NA,"-47.333333","-14.116667","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-11-01 14:56:11-03","UnB","UB","21588","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Bridgewater, S","1996","11",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","509","Goiás",NA,NA,"-51.8","-17.316667",NA,NA,NA,NA,NA,"-51.8","-17.316667","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-11-01 14:56:11-03","UnB","UB","21589","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, HS","1966","06",NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","16691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-11-01 14:56:11-03","UnB","UB","21612","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, HS","1966","05","18","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","15897","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jorge, CL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-11-01 14:56:11-03","UnB","UB","105661","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Haidar, RF; Pierucettii, RLG; Jesus, RS","2007","08","06","Southern America","Brasil",NA,NA,"Árvore 11 x 19; Mata Ciliar. Solo: Solo Aluvial e Litossolo.",NA,"Dicotyledoneae",NA,"Reissek","116","Goiás","Rio Verde",NA,"-50.833333","-17.25",NA,NA,NA,NA,NA,"-50.833333","-17.25","Haidar, RF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-01 14:56:11-03","UnB","UB","121462","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Anderson, WR","1972","02","19","Southern America","Brasil",NA,NA,"Fruit green.; Tree 12m.",NA,"Dicotyledoneae",NA,"Reissek","36274","Minas Gerais",NA,"10km S of Serra do Cipó, at Cardeal Mota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-01 14:56:11-03","UnB","UB","122959","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Massarotto, NP","2008",NA,NA,"Southern America","Brasil",NA,NA,"Material testemunha da tese de mestrado de Natália P. Massarotto, Depto. de Enga. Florestal, UnB",NA,"Dicotyledoneae",NA,"Reissek","119","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-01 14:56:11-03","UnB","UB","139497","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Bucci, FFB; Souza, SC","2003","11","29","Southern America","Brasil",NA,NA,"OBS.: Projeto de Recuperação da Bacia do Ribeirão João Leite; Arvoreta 4,5m.; Mata de galeria alterada",NA,"Dicotyledoneae",NA,"Reissek","2033","Goiás","Campo Limpo de Goiás","Córrego Jurubatuba","-49.051667","-16.3125",NA,NA,NA,NA,NA,"-49.051667","-16.3125","Proença, CEB","2010",NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-01 14:56:11-03","UnB","UB","15980","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Proença, CEB; Netto, NL; Aquino, FG; Ribeiro, MF; Mendes, VC","2000","10","03","Southern America","Brasil",NA,NA,"Casca da árvore cinza finamente fissurada; entrecasca creme com fina borda verde; consistência farinhenta.; Árvore estéril 2,5m; Mata de galeria com Anadenanthera e Piptadenia.",NA,"Dicotyledoneae",NA,"Reissek","2236","Distrito Federal","Brasília","Parque Ecológico Olhos D'água","-47.883333","-15.733333","1068","1068",NA,NA,NA,"-47.883333","-15.733333","Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-01 14:56:11-03","UnB","UB","15981","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Proença, CEB; Netto, NL; Aquino, FG; Ribeiro, MF; Mendes, VC","2000","10","03","Southern America","Brasil",NA,NA,"Com fruto. Casca finamente fissurada de coloração cinza; caule interno de coloração creme rosada com borda verde.; 2,5m; Mata de galeria com Anadenanthera e Piptadenia.",NA,"Dicotyledoneae",NA,"Reissek","2237","Distrito Federal","Brasília","Parque Ecológico Olhos D'água","-47.883333","-15.733333","1068","1068",NA,NA,NA,"-47.883333","-15.733333","Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-01 14:56:11-03","UnB","UB","179795","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","2012","03","27","Southern America","Brasil",NA,NA,"Convênio UnB/Oxford; Arvoreta 1,8m. Estéril de levantamento rápido da camada lenhosa; Interior do cerradão",NA,"Dicotyledoneae",NA,"Reissek","4207","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.038056","-17.4925","475","475",NA,NA,NA,"-50.038056","-17.4925","Proença, CEB; Melo, MS","2012","07",NA,NA,NA,NA,NA,NA,NA
"538","2019-11-01 14:56:11-03","UnB","UB","194664","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Fernandes, MH; et al.","2012","08","09","Southern America","Brasil",NA,NA,"Árvore 8m. Flor verde; Mata de galeria. Relevo levemente inclinado. Solo argiloso com presença de serrapilheira",NA,"Dicotyledoneae",NA,"Reissek","215","Distrito Federal","Brasília","Chácara Onoyama","-48.074444","-15.828611","1165","1165",NA,NA,NA,"-48.074444","-15.828611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-01 14:56:11-03","UnB","UB","203847","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Faria, JEQ; Zanatta, MRV","2013","05","23","Southern America","Brasil",NA,NA,"Árvore 5m. Flor verde; Mata seca sobre afloramento calcáreo",NA,"Dicotyledoneae",NA,"Reissek","3627","Distrito Federal","Brasília","Morro da Pedreira","-47.96","-15.51","766","766",NA,NA,NA,"-47.96","-15.51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-01 14:56:11-03","UnB","UB","211739","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Projeto Biodiversidade BP; Faria, JEQ; Melo, MS; Concha, C; Arcela, V; Harris, SA","2012","07","30","Southern America","Brasil",NA,NA,"Arbusto, 2m; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,"Dicotyledoneae",NA,"Reissek","MSFCBA2","Goiás","Edéia","Fazenda Canadá (MSFCBA)","-50.0534","-17.405","454","454",NA,NA,NA,"-50.0534","-17.405","Proença, CEB","2012",NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-01 14:56:11-03","UnB","UB","212118","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","20","Southern America","Brasil",NA,NA,"Mata seca. Solo arenoso cinza",NA,"Dicotyledoneae",NA,"Reissek","RE156","Goiás","Edéia","Rodovia GO-410, 10km de Edéia (REMS01)","-49.856","-17.3777","530","530",NA,NA,NA,"-49.856","-17.3777","Villarroel, D","2012",NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-11-01 14:56:11-03","UnB","UB","212153","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","22","Southern America","Brasil",NA,NA,"Mata seca semidecídua. Solo orgânico úmido, arenoso e argiloso, serrapilheira, vermelho",NA,"Dicotyledoneae",NA,"Reissek","RE192","Goiás","Edéia","Fazenda Canadá - Casa Base (REMSFC01)","-50.0927","-17.6803","498","498",NA,NA,NA,"-50.0927","-17.6803","Villarroel, D","2012",NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-11-01 14:56:11-03","UnB","UB","212491","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","03","Southern America","Brasil",NA,NA,"Arbusto, 1,8m; Mata seca",NA,"Dicotyledoneae",NA,"Reissek","RE556","Goiás","Edéia","Fazenda Canadá (MSFCAA)","-50.0869","-17.66","506","506",NA,NA,NA,"-50.0869","-17.66","Proença, CEB","2012",NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-01 14:56:11-03","UnB","UB","212846","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","06","Southern America","Brasil",NA,NA,"Árvore, 3,5m; Mata mesofítica. Solo argilo-arenoso, marrom",NA,"Dicotyledoneae",NA,"Reissek","RE908","Goiás","Edéia","Fazenda Canadá (MSFCDB)","-50.1158","-17.7214","523","523",NA,NA,NA,"-50.1158","-17.7214","Proença, CEB","2012",NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-11-01 14:56:11-03","UnB","UB","212909","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","06","Southern America","Brasil",NA,NA,"Árvore, 5m. Frutos imaturos verdes; Mata mesofítica. Solo argilo-arenoso, marrom",NA,"Dicotyledoneae",NA,"Reissek","RE971","Goiás","Edéia","Fazenda Canadá (MSFCDB)","-50.1158","-17.7214","523","523",NA,NA,NA,"-50.1158","-17.7214","Proença, CEB","2012","10",NA,"31",NA,NA,NA,NA,NA
"546","2019-11-01 14:56:11-03","UnB","UB","213448","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Oliveira, RP; Arcela, V","2013","02","10","Southern America","Brasil",NA,NA,"Árvore com 18m de altura; Mata de galeria não inundável. Relevo plano",NA,"Dicotyledoneae",NA,"Reissek","88","Distrito Federal","Brasília","Fazenda Água Limpa (Córrego Capetinga)","-47.941389","-15.954444",NA,NA,NA,NA,NA,"-47.941389","-15.954444","Oliveira, RP","2013","02",NA,NA,NA,NA,NA,NA,NA
"547","2019-11-01 14:56:11-03","UnB","UB","21570","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Marimon, BS","1999",NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","305","Mato Grosso","Nova Xavantina","Nova Xavantina","-52.359444","-14.72",NA,NA,NA,NA,NA,"-52.359444","-14.72","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-11-01 14:56:11-03","UnB","UB","21571","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Bucci, FFB","2003","08","30","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","1964","Goiás","Campo Limpo de Goiás",NA,"-49.063056","-16.329722",NA,NA,NA,NA,NA,"-49.063056","-16.329722","Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-11-01 14:56:11-03","UnB","UB","21572","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Prance, GT","1964","07","20","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","58269","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mennega, AMW",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-11-01 14:56:11-03","UnB","UB","21573","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, HS","1965","12","01","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","10885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-11-01 14:56:11-03","UnB","UB","21620","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Kirkbride, MCG","1980","07","17","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","1310","Distrito Federal","Sobradinho",NA,"-47.9","-15.583333",NA,NA,NA,NA,NA,"-47.9","-15.583333","Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-11-01 14:56:11-03","UnB","UB","21613","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, HS","1964","08","28","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","5689","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jorge, CL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-11-01 14:56:11-03","UnB","UB","21614","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin, HS","1965","09","28","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","8764","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jorge, CL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2019-11-01 14:56:11-03","UnB","UB","21619","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ramos, PCM","1988","01","14","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","CIPLAN 109s.n.","Distrito Federal","Sobradinho","FERCAL","-47.876389","-15.583333",NA,NA,NA,NA,NA,"-47.876389","-15.583333","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-11-01 14:56:11-03","UnB","UB","21618","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Ramos, PCM","1987","12","09","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","CIPLAN 759s.n.","Distrito Federal","Sobradinho","FERCAL","-47.876389","-15.583333",NA,NA,NA,NA,NA,"-47.876389","-15.583333","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-11-01 14:56:11-03","UnB","UB","21617","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Duarte, AP","1964",NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Reissek","8435","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Okano, RMC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-11-01 14:56:11-03","UnB","UB","5973","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Gomes Júnior, JC","1964","06","18","Southern America","Brasil",NA,NA,"Frutos maduros.; Arvoreta 3m. Flor alva. Fruto vermelho-amarelado.; .",NA,"Dicotyledoneae",NA,"Reissek","1946","Mato Grosso do Sul","Três Lagoas","Margem direita do Sacuriú","-48.783333","-21.916667",NA,NA,NA,NA,NA,"-48.783333","-21.916667","Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA
