"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","infraspecificEpithet","individualCount","fieldNumber"
"148","2020-12-11 11:35:24-03","UFMG","BHCB","16661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Macedo, JF","s.n.","1989","11","25","Southern America","Brasil","Minas Gerais","Campus da UFMG. Estação Ecológica.",NA,NA,NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:18:52-03","UFPR","UPCB","14181","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Schell, S.A.S.",NA,"1986","09","20",NA,"Brasil","Santa Catarina","BR101, próximo a entrada de Garuva",NA,NA,NA,NA,NA,"Schell, S.A.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:18:52-03","UFPR","UPCB","15044","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Schell, S.A.S.",NA,"1986","09","15",NA,"Brasil","Santa Catarina",NA,NA,NA,"Coletada a beira da estrada..",NA,NA,"Schell, S.A.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:18:52-03","UFPR","UPCB","16725","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Schell, S.A.S.",NA,"1987","12","12",NA,"Brasil","Paraná","Rua Estados Unidos, Bairro Bacacheri",NA,NA,"Árvore, 3,5m, folha bordo esverdeada..",NA,NA,"Schell, S.A.S.","Curitiba","-49.2731018066406","-25.4277992248535",NA,"25180","auto","1987","12","14",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:18:52-03","UFPR","UPCB","14180","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Schell, S.A.S.",NA,"1986","09","20",NA,"Brasil","Santa Catarina","BR101, próximo a entrada de Garuva",NA,NA,NA,NA,NA,"Schell, S.A.S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:18:52-03","UFPR","UPCB","14102","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Goetzke, S.",NA,"1986","11","06",NA,"Brasil","Paraná",NA,NA,NA,"Árvore, ca. 3m, flor branca esverdeada, folha vermelha. Usada como cerca viva..",NA,NA,"Goetzke, S.","Apucarana","-51.4608001708984","-23.5508003234863",NA,"23979","auto","1986","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-05-25 15:13:54-03","FSU","FSU","000077977","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Manuel Rimachi Y.","2878",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.38031691","-9.171950831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2012-05-24 20:20:00-03","MO","MOBOT","100235217","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Edison Muñoz","Muñoz Ciro 260","1989","5","22","South America","Colombia","Antioquia","Corregimiento: Sabaletas. Vereda: Campoalegre.","900.00000000",NA,NA,NA,NA,"M. Nee","Montebello","-75.535","5.9155556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"156","2018-07-18 16:38:00-03","MO","MOBOT","101056554","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Michael P. Gilmore|Victorino Rios Tores|Seberino Rios Ochoa","Gilmore 359","2000","6","5","South America","Peru","Loreto","Sucusari River Basin.","90.00000000",NA,NA,NA,NA,NA,NA,"-72.9","-3.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","1871592","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Gerrit Davidse","Davidse 5092","1973","12","17","South America","Venezuela","Distrito Federal","12 km SW of Carayaca. Small steep wooded gully.","1450.00000000",NA,NA,NA,NA,"G.L. Webster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"900"
"158","2009-12-14 14:43:00-02","MO","MOBOT","3293967","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","caracasana","Euphorbia caracasana","(Klotzsch & Garcke) Boiss.","Manuel Rimachi Y.","Rimachi Y. 10835","1994","2","8","South America","Peru","Loreto","Dtto. Iquitos. Iquitos, Sargento Lores 684, Jardín del Instituto Botanico (IBE).","120.00000000",NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","2941850","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","James L. Zarucchi","Zarucchi 2360","1978","8","17","South America","Ecuador","Napo","Limoncocha.",NA,NA,NA,NA,NA,"Ronald Liesner",NA,"-76.616667","-0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2013-01-08 13:40:00-02","MO","MOBOT","100235214","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Douglas C. Daly","Daly 6053","1989","5","19","South America","Colombia","Valle del Cauca","Mun. Loboguerrero, Cañon de Dagua, 18 km N of Dagua, @ 40 km NW of Cali on newer Cali-Buenaventura road.","700.00000000",NA,NA,NA,NA,"P.E. Berry (MICH)",NA,"-76.6666667","4.3666667","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","2942326","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. Rivero","Rivero 256","1995","2","19","South America","Bolivia","Beni","Prov. Ballivian y Yazuma, Estación Biológica del Beni, Comunidad Tierra Santa, Barbecho, Tierra Arenosa.","200.00000000",NA,NA,NA,NA,"R. de Michel","Gral. Ballivian","-66.61666","-14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-09-17 11:35:00-03","MO","MOBOT","100148692","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","* Cornell Tropical Botany Field Trip","Cornell Tropical Botany Field Trip 77","1996","1","11","South America","Venezuela","Mérida","2 km SE of Santo Domingo.",NA,NA,NA,NA,NA,"M.P. Simmons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"163","2009-10-09 12:53:00-03","MO","MOBOT","100220844","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Torres","Torres 0840","1975","7","31","South America","Peru","Loreto","Carretera de la marina.","120.00000000",NA,NA,NA,NA,"M.J. Huft","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"164","2013-01-08 13:38:00-02","MO","MOBOT","100220876","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Diego Giraldo-Cañas","Giraldo-Cañas 532","1991","8","31","South America","Colombia","Antioquia","Vereda La Piñuela, carretera a San Francisco.","700.00000000",NA,NA,NA,NA,"P.E. Berry (MICH)","Cocorná","-75.1333333","6.0333333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"165","2016-11-21 07:38:00-02","MO","MOBOT","100931335","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Melvin L. Conrad","Conrad 8006","1978","12","23","South America","Brazil","Rio de Janeiro","In yard of Celso Vieira in Cascatinha, northeast of Petropolis.",NA,NA,NA,NA,NA,"M. Nee (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"166","2016-10-03 14:24:00-03","MO","MOBOT","100932354","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Scott A. Mori|Noel H. Holmgren|James L. Luteyn|Julian A. Steyermark","Mori 14559","1982","1","13","South America","Venezuela","Aragua","Henri Pittier Natl. Park. South slope. Km 15 on road from Maracay to Ocumare.","700.00000000",NA,NA,NA,NA,"Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"167","2016-12-10 12:33:00-02","MO","MOBOT","1065383","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","David A. Neill|Tamara Núñez","Neill 10455","1996","2","27","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. 15 km west of Guayaquil. Tropical Dry Forest on limestone substrate. Summit area of Cerro Blanco.","370.00000000",NA,NA,NA,NA,"P. Berry (MICH)","Guayaquil","-79.9666667","-2.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"168","2013-05-20 09:15:00-03","MO","MOBOT","1115274","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Jorge E. Ramos|et al.","Ramos Pérez 2812","1990","10","13","South America","Colombia","Valle del Cauca","Guadual, en la via Mediacanoa-Rifrío, ingenio La Carmelita, zona A, ca una hora de Yotoco.","950.00000000",NA,NA,NA,NA,"J.E. Ramos (CUVC)","Yotoco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2013-10-05 06:32:00-03","MO","MOBOT","1307459","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Ronald L. Liesner|Ángel C. González","Liesner 12053","1981","5","17","South America","Venezuela","Sucre","Peninsula de Araya, 20 km northwest of Cariaco by air; 2 km west of corner where road from Cariaco to Chacopata meets ocean; low forest.","0E8",NA,NA,NA,NA,"Huft",NA,"-63.66666","10.63333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70"
"170","2015-12-04 06:18:00-02","MO","MOBOT","139212","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","W. D. Stevens","Stevens 21988","1983","1","2","South America","Peru","Cajamarca","Km 37 on Hwy from near Pacasmayo to Cajamarca; elev less than 500 m; steep rocky slopes, desert with shrubs up to about 2 m.","500.00000000",NA,NA,NA,NA,"Ronald L. Liesner (MO)","Contumazá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","83-8"
"171","2011-06-09 17:49:00-03","MO","MOBOT","142866","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Blas Pérez","Pérez Maricerich 1489","1991","12",NA,"South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,"Ronald L. Liesner (MO)",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","7"
"172","2008-05-27 22:02:00-03","MO","MOBOT","142979","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Calaway H. Dodson|et al.","Dodson 6677","1977","3","5","South America","Ecuador","Los Ríos","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.","150.00000000",NA,NA,NA,NA,NA,"Quevedo","-79.36666","-0.58333","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","145893","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","James L. Zarucchi|Julio C. Betancur B.","Zarucchi 6414","1988","5","10","South America","Colombia","Antioquia","Km 7.5 of road San Andrés-Ituango, 1.5 km after crossing of Río San Andrés. Roadside.","1040.00000000",NA,NA,NA,NA,"M.J. Huft (F)","San Andrés","-75.66666","6.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-10"
"174","2008-05-27 22:02:00-03","MO","MOBOT","146340","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","James L. Zarucchi|Gordon McPherson|et al.","Zarucchi 7239","1988","11","7","South America","Colombia","Antioquia","Km 27 of road Cañasgordas-Santa Fé de Antioquia. Disturbed roadside.","1720.00000000",NA,NA,NA,NA,"M.J. Huft (F)","Giraldo","-75.95","6.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","88-75"
"175","2011-10-24 04:58:00-02","MO","MOBOT","100220842","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","L.O. Adão Teixeira","Teixeira 529","1982","5","16","South America","Brazil","Rondônia","Município de Ariquemes, Mineração Mibrasa, Setor Alto Candeias, km 128. Sudoeste de Ariquemes.",NA,NA,NA,NA,NA,"M.J. Huft",NA,"-63.5833333","-10.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"176","2012-02-24 05:06:00-02","MO","MOBOT","146353","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. van der Werff|Rafael E. Ortiz","van der Werff 6018","1983","8","7","South America","Venezuela","Mérida","Distr. Rangel; Along road near Santo Domingo. Vegetation disturbed, open partly on steep, road faces or less steep shrubby slopes.","1500.00000000",NA,NA,NA,NA,"M.J. Huft",NA,"-70.7","8.86666","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","83-30"
"177","2008-05-27 22:02:00-03","MO","MOBOT","146477","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Alwyn H. Gentry|Elsa M. Zardini","Gentry 54069","1986","4","5","South America","Colombia","Valle del Cauca","Cauca Valley, Near Yotoco, N of Cali. Dry hillside overlooking PanAmerican Highway.","1100.00000000",NA,NA,NA,NA,"M.J. Huft",NA,"-76.5","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","86-45"
"178","2010-01-11 18:12:00-02","MO","MOBOT","147173","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Filskov, Per|Søndergaard, Martin|Gregersen, I.","Filskov 37390","1981","11","24","South America","Ecuador","Imbabura","Pimampiro, along path towards Carpuela. Fields and roadbanks.","1800.00000000",NA,NA,NA,NA,"Huft, M.J. (MO)",NA,"-77.93333","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","147180","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Lars P. Kvist","Kvist 40177","1982","6","8","South America","Ecuador","Pichincha","In the Colorado community Congoma Grande at km. 23 on the Santa Domingo - Puerto Limón road. Farmland and strongly disturbed forest along a watercourse.","100.00000000",NA,NA,NA,NA,NA,NA,"-79.36666","-0.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","148086","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Alwyn H. Gentry|et al.","Gentry 65506","1989","2","6","South America","Colombia","Valle del Cauca","El Silencio, Hacienda Himalaya, W of Yumbo.","980.00000000",NA,NA,NA,NA,"R. Liesner (MO)",NA,"-76.66666","3.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","79"
"181","2020-06-28 11:19:00-03","MO","MOBOT","148972","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. Balslev|Eduardo Asanza C.","Balslev 4367","1983","7","28","South America","Ecuador","Napo","Río Cuyabeno below inlet of Río Tarapui, Pto. Bolivar, in garden of Victoriano Criollo. Native indian garden in tropical rain forest.","230.00000000",NA,NA,NA,NA,NA,NA,"-76.1666667","-1.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","1520995","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Michael H. Nee","Nee 47782",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","420.00000000",NA,NA,NA,NA,"M. Nee",NA,"-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1527850","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Michael H. Nee","Nee 37974","1989","12","6","South America","Bolivia","Santa Cruz","1 km SW of Buena Vista. Around house and fruit orchard, former tropical evergreen forest.","360.00000000",NA,NA,NA,NA,"M. Nee","Ichilo","-63.66666","-17.45833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2011-06-14 17:12:00-03","MO","MOBOT","152999","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Carlos E. Cerón|Mery Montesdeoca","Cerón Martínez 12536","1990","12","8","South America","Ecuador","Imbabura","Parroquia Ambuquí. Bosque Seco Premontano. Informantes: Manuel Guevara, Teresa Peñaherrera, Magdalena Sánchez, Renato Placencia, Carlos Montenegro.","1800.00000000",NA,NA,NA,NA,"Carlos Cerón, 1990 (QAP)","Ibarra","-77.98333","0.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","90-99"
"185","2009-10-09 12:06:00-03","MO","MOBOT","1530350","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Michael H. Nee|James C. Solomon","Nee 32013","1985","9","28","South America","Bolivia","La Paz","2 km N of center of Chulumani, along road to Irupana.","1800.00000000",NA,NA,NA,NA,"M. Huft","Sud Yungas","-67.5166667","-16.3833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"186","2011-06-09 16:54:00-03","MO","MOBOT","153420","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Carlos E. Cerón","Cerón Martínez 12992","1991","1","10","South America","Ecuador","Pichincha","Parroquia Nanegalito. Bosque muy húmedo Premontano. Informantes: M. Correa, M. Torres, A. Morales, S. Mogollón, A. Ayala, M. Quishpe, G. Borrero, J. Vargas.","1800.00000000",NA,NA,NA,NA,"C. Cerón (QAP)","Quito","-78.66666","0.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","91-1"
"187","2008-05-27 22:02:00-03","MO","MOBOT","1535028","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Michael H. Nee","Nee 37371","1988","12","27","South America","Bolivia","Santa Cruz","City of Santa Cruz. Sandy soil.","420.00000000",NA,NA,NA,NA,"M. Nee","Andrés Ibáñez","-63.2","-17.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","153855","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Carlos E. Cerón|Ayala, Judith","Cerón Martínez 10004","1990","5","26","South America","Ecuador","Sucumbíos","Pueblo de Reventador. Potreros y vegetación secundaria alrededor del oleoducto. Bosque pluvial Premontano.","1400.00000000",NA,NA,NA,NA,"C. Cerón","Gonzalo Pizarro","-77.55","0.05","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","90-23"
"189","2013-08-13 21:01:00-03","MO","MOBOT","154681","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Edgar Gudiño","Gudiño Jara 1394","1991","4","13","South America","Ecuador","Napo","Carretera Coca-Lago Agrio. Bosque Húmedo Tropical. Bosque secundario, borde de carretera.","300.00000000",NA,NA,NA,NA,"G.L. Webster (DAV)","Orellana","-77","-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","91-19"
"190","2013-12-30 05:10:00-02","MO","MOBOT","154748","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Carlos E. Cerón|Ligia E. Ocampo","Cerón Martínez 11866","1990","9","4","South America","Ecuador","Loja","Parroquia Vilcabamba. Sector Yamburara. Bosque Húmedo Montano Bajo.","2500.00000000",NA,NA,NA,NA,"Carlos Cerón, 1990 (QAP)","Loja","-79.2","-4.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","90-82"
"191","2011-06-11 05:57:00-03","MO","MOBOT","154772","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Carlos E. Cerón","Cerón Martínez 10364","1990","6","22","South America","Ecuador","Tungurahua","Parroquia Río Negro. Bosque muy húmedo Premontano. Plantas útiles. Informantes: Kleber Cubejui, Angel Palacios.","1500.00000000",NA,NA,NA,NA,"C. Cerón","Baños","-78.2","-1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","90-33"
"192","2011-06-09 16:54:00-03","MO","MOBOT","155030","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Carlos E. Cerón","Cerón Martínez 8484","1990","2","5","South America","Ecuador","Pichincha","Cantón Quito. Quito. Jardines de la ciudad. Plantas cultivadas.","2750.00000000",NA,NA,NA,NA,"C. Cerón (QCNE)",NA,"-78.5","-0.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","90-6"
"193","2011-06-09 16:55:00-03","MO","MOBOT","1712679","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Carlos E. Cerón","Cerón Martínez 15673","1991","7","15","South America","Ecuador","Chimborazo","Parroquia Pumallacta. Bosque Seco Montano Bajo. Informantes: I. Molina & N. Brito.","2840.00000000",NA,NA,NA,NA,"C.E. Cerón","Alausí","-78.80833","-2.25666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","35"
"194","2011-06-09 16:53:00-03","MO","MOBOT","1737931","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Carlos E. Cerón","Cerón Martínez 16675","1991","9","28","South America","Ecuador","Cañar","Parroquia Manuel J. Calle. Bosque seco tropical. Informantes: P. León, M. Troya, M. Cobos, F. Moreno & R. Rojo.","110.00000000",NA,NA,NA,NA,"C. Cerón (QAP)","La Troncal","-79.33666","-2.41416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","105"
"195","2014-04-13 05:22:00-03","MO","MOBOT","1785499","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Alwyn H. Gentry|Gerrit Davidse|Fany Llanos","Gentry 9192","1974","1","12","South America","Colombia","Huila","11 km N of Giganta.","900.00000000",NA,NA,NA,NA,"M. Huff",NA,"-75.469554","2.516258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3330"
"196","2013-08-23 04:12:00-03","MO","MOBOT","1839569","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Ricardo Callejas","Callejas Posada 8506","1989","9","30","South America","Colombia","Antioquia","Kms 4-12 de la v4a a Puente Iglesias (NE de Jeric4 27 km), veredas Palenquue y La Curva, bosques perturbados en zona cafetera.","1450.00000000",NA,NA,NA,NA,"M.J. Huft (F)","Jericó","-75.66666","5.66666","1840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
