"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"1319","2019-11-01 15:00:25-03","UnB","UB","194502","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Pereira, AMS","1605b","2010","02",NA,"Southern America","Brasil","São Paulo",NA,"-47.444722","-20.374167","-47.444722","-20.374167",NA,NA,"Arbusto. Flor rósea; Cerrado",NA,"Dicotyledoneae",NA,NA,"Mart.",NA,"Franca","1002","1002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2019-11-01 15:00:25-03","UnB","UB","198513","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Amaral, AG; Fernandes, CM","2822","2012","04","30","Southern America","Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros. Parcela 1500 norte. Seg 0-10; UA 0-1.","-47.71183","-14.09739","-47.71183","-14.09739",NA,NA,"Subarbusto. 45- 60 cm. Flor botão, aberta. Estames róseos. Folha nova, madura.; Campo limpo seco.",NA,"Dicotyledoneae",NA,NA,"Mart.","Fagg, CW","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,"2012","07",NA,NA,NA,NA,NA
"1321","2019-11-01 15:00:25-03","UnB","UB","37307","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Simon, MF","569","2005","01","10","Southern America","Brasil","Mato Grosso","Nobres, Parque Estadual Águas do Cuiabá","-55.4","-14.316667","-55.4","-14.316667",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Nobres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2019-11-01 15:00:25-03","UnB","UB","39553","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Fonseca, ML","4291","2003","03","18","Southern America","Brasil","Goiás","Vila Boa","-47.008611","-14.964167","-47.008611","-14.964167",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Vila Boa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2019-11-01 15:00:25-03","UnB","UB","39554","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Mendonça, RC","5285","2003","02",NA,"Southern America","Brasil","Goiás","Damianópolis","-46.123333","-14.564722","-46.123333","-14.564722",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Damianópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2019-11-01 15:00:25-03","UnB","UB","39584","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Caliente, AD","2912",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","-51.716667","-20.8","-51.716667","-20.8",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2019-11-01 15:00:25-03","UnB","UB","39585","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Caliente, AD","566","1993","06",NA,"Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","-51.716667","-20.8","-51.716667","-20.8",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2019-11-01 15:00:25-03","UnB","UB","39586","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Caliente, AD","125","1993","04",NA,"Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333","-51.766667","-20.983333",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2019-11-01 15:00:25-03","UnB","UB","39587","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Simon, MF","299",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Chapada dos Guimarães","-55.7497","-15.4606","-55.7497","-15.4606",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","2019-11-01 15:00:26-03","UnB","UB","39588","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Ratter, JA","1580","1968","05",NA,"Southern America","Brasil","Mato Grosso","2 Km N da Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2019-11-01 15:00:26-03","UnB","UB","39591","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Philcox, D","3747","1967","12","29","Southern America","Brasil","Mato Grosso","20 Km S de Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2019-11-01 15:00:26-03","UnB","UB","39592","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Pires, JM","26155",NA,NA,NA,"Southern America","Brasil","Goiás","Rodovia Belém Brasília perto de Colinas",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2019-11-01 15:00:26-03","UnB","UB","39594","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Ratter, JA","1040","1968","04",NA,"Southern America","Brasil","Mato Grosso","8 Km NE da Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2019-11-01 15:00:26-03","UnB","UB","39604","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Ratter, JA","2410","1972","09","18","Southern America","Brasil","Goiás","Padre Bernardo","-48.4775","-15.2675","-48.4775","-15.2675",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Padre Bernardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2019-11-01 15:00:26-03","UnB","UB","39612","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Farias, R","336","1999","01",NA,"Southern America","Brasil","Mato Grosso",NA,"-59.763889","-13.918333","-59.763889","-13.918333",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2019-11-01 15:00:26-03","UnB","UB","39620","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Irwin, HS","24055","1969","03","08","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2019-11-01 15:00:26-03","UnB","UB","5473","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Gomes Júnior, JC","1594","1964","02","15","Southern America","Paraguay",NA,"Caballero - Fazenda Cerro-Cora",NA,NA,NA,NA,NA,NA,"Frutos jovens.; Arbusto; Cerrado.",NA,"Dicotyledoneae",NA,NA,"Mart.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2019-11-01 15:00:26-03","UnB","UB","6838","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Proença, CEB; Ratter, JA; Fonsêca Filho, J; Bridgewater, S; Simon, MF","1553a","1996","09","19","Southern America","Brasil","Mato Grosso do Sul","Reserva do Exército","-54.7","-18.5","-54.7","-18.5",NA,NA,"Craspédio clássico.; Fruto castanho.; Cerrado denso.",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Coxim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2019-11-01 15:00:26-03","UnB","UB","8233","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","109","1999","02","06","Southern America","Brasil","Tocantins","Estrada Belém-Brasília, 22 km ao sul de Araguaína","-48.333056","-7.357222","-48.333056","-7.357222",NA,NA,"Comum em região perturbada.; Arbusto 1m. Flor lilás; Cerrado s.s. sob solo encharcado.",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Araguaína","336","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2019-11-01 15:00:26-03","UnB","UB","8279","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","155","1999","02","12","Southern America","Brasil","Maranhão","Estrada de Loreto para povoado Batatais, km 20 a oeste","-45.065833","-7.0725","-45.065833","-7.0725",NA,NA,"Inflorescência imatura verde.; Semi-Arbusto 0,5m; Cerrado denso.",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2019-11-01 15:00:26-03","UnB","UB","88228","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Fonseca, ML","5349","2004","05",NA,"Southern America","Brasil","Goiás","Cavalcante, RPPN Varanda da Serra","-47.458","-13.823028","-47.458","-13.823028",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Fonseca, ML","Cavalcante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2019-11-01 15:00:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Villarroel, D; Martinez, MT; Penarrieta, A","2892","2013","10","19","Southern America","Bolivia","Santa Cruz","Región de Terebinto. Reserva Privada de Patrimonio Natural Arubaí. Área denominada como Infiernillo, zona de lomeríos, presenta valles grandes formados por la erosión hídrica de nacientes cubiertas por pastizales, y cimas con vegetación de sabanas ar","-63.415556","-17.682778","-63.415556","-17.682778",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Villarroel, D","Prov. Andrés Ibáñez","443","443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2019-11-01 15:00:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Villarroel, D; Martinez, MT; Penarrieta, A","2689","2013","10","10","Southern America","Bolivia","Santa Cruz","Región de las Pampas de Terebinto. Zona de llanura ondulante, con suelos predominantemente arenosos, vegetación de cerrado sensu stricto, con árboles dispersos, y zonas con árboles agrupados.","-63.420528","-17.662333","-63.420528","-17.662333",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Villarroel, D","Prov. Andrés Ibáñez","420","420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2019-11-01 15:00:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Villarroel, D; Martinez, MT; Ledezma, R","3008","2014","04","23","Southern America","Bolivia","Santa Cruz","Región de Terebinto. Zona del Purgatorio, paisaje de planicie ondulada con arroyos permanentes rodeados por campos abiertos dominado por gramíneas y con arbustos dispersos. Los sueles tienen algo de humedad.","-63.366944","-17.728194","-63.366944","-17.728194",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Villarroel, D","Prov. Andrés Ibáñez","420","420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2019-11-01 15:00:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Villarroel, D; Martinez, MT; Aramayo, G; Nee, MH","3311","2014","02","28","Southern America","Bolivia","Santa Cruz","Cerro Mutún. Camino antiguo a los mástiles, áreas con afloramientos rocoso con superficie abrupta, con unos pocos arbusto dispersos y colonias de plantas que crecen dispersas en su superficie.","-58.544333","-19.359583","-58.544333","-19.359583",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Mart.","Villarroel, D","Prov. Germán Busch","310","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2020-09-30 10:51:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Miranda, RC","IFN-2240952.1","2018","03","26","Southern America","Brasil","Mato Grosso",NA,"-53.46","-16.92","-53.46","-16.92",NA,NA,"Conglomerado MT-2240. Subunidade 2. Subparcela 1. Indivíduo 3. F8; Arbusto.Base reta; Cerrado ralo/ Solo arenoso",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Alto Garças",NA,NA,NA,NA,NA,NA,"2018","10","17",NA,NA,NA,NA
"1345","2019-11-01 15:00:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Silva, RM","IFN-498211.1","2017","07","19","Southern America","Brasil","Maranhão",NA,"-44.279981","-5.4","-44.279981","-5.4",NA,NA,"Inventário Florestal Nacional (IFN). Conglomerado-MA_498. Subunidade 1. Subparcela 1. Indivíduo 1. F9-Levantamento de herbáceas; Herbácea. Presença de espinhos no caule. Flores lilás; Área de pastagem com solo bastante compactado","UB0129601UB012","Dicotyledoneae",NA,NA,"Mart.","Faria, JEQ","Governador Eugênio Barros",NA,NA,NA,NA,NA,NA,"2018","01","24",NA,NA,NA,NA
"1346","2020-09-30 10:51:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Silva, JA","IFN-176710141.1","2018","06","05","Southern America","Brasil","Mato Grosso",NA,"-55.8","-14.94","-55.8","-14.94",NA,NA,"Conglomerado MT-1767. Subunidade 1. Subparcela 1. Indivíduo 4. F8; Arbusto, 1,4m de altura.Base digitada. Fruto 0,2 x 8,0cm, vagem, cor interna e externa marrom, arilo.Casca cor externa marrom, cor interna verde, fina, rugosa, desprendimento esfolian",NA,"Dicotyledoneae",NA,NA,"Mart.","Jordão, LSB","Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,"2019","12","01",NA,NA,NA,NA
"1347","2019-11-01 15:00:25-03","UnB","UB","19114","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Goodland, R","3167","1967","07","07","Southern America","Brasil","Minas Gerais","23km north of Uberaba on highway BR-106","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"Xeromorphic scrubby savanna, varying in density from campo cerrado to campo sujo.",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Uberaba",NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA
"1348","2019-11-01 15:00:25-03","UnB","UB","140337","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Nascimento, MSB","210","1994","04","19","Southern America","Brasil","Piauí","Fazenda Cipó","-41.5525016784668","-5.32221984863281",NA,NA,NA,NA,"Flor rósea.; Erva.; Transição caatinga/cerrado",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Castelo do Piauí",NA,NA,NA,NA,"51421","auto","1998",NA,NA,NA,NA,NA,NA
"1349","2019-11-01 15:00:25-03","UnB","UB","140336","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","Del'Arco, MR","s.n.","1980","03","05","Southern America","Brasil","Piauí","Entre Oeiras e Simplício Mendes","-41.9103012084961","-7.85388994216919",NA,NA,NA,NA,"Flor rósea.; Subarbusto.; Capoeira",NA,"Dicotyledoneae",NA,NA,"Mart.","Simon, MF","Simplício Mendes",NA,NA,NA,NA,"49552","auto","1998",NA,NA,NA,NA,NA,NA
"1350","2019-11-01 15:00:26-03","UnB","UB","39601","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","Irwin, HS","21063","1968","03","12","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"mansii","(Mart.) Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2019-11-01 15:00:26-03","UnB","UB","39619","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","Irwin, HS","21089","1968","03","13","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"mansii","(Mart.) Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2019-11-01 15:00:26-03","UnB","UB","140338","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Anderson, WR","9675","1973","05","04","Southern America","Brasil","Mato Grosso","Ca. 35km ENE of Barra do Garças",NA,NA,NA,NA,NA,NA,"Shrub.; Hillside cerrado",NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2019-11-01 15:00:26-03","UnB","UB","102023","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Simon, MF","686",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Chapada dos Guimarães","-55.833333","-15.333333","-55.833333","-15.333333",NA,NA,NA,NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Simon, MF","Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2019-11-01 15:00:26-03","UnB","UB","183124","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Simon, MF; Loureiro, F; James, EK; Elliott, GN","794","2006","03","28","Southern America","Brasil","Mato Grosso","Estrada para Casa das pedras","-55.861111","-15.287778","-55.861111","-15.287778",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Simon, MF","Chapada dos Guimarães","677","677",NA,NA,NA,NA,"2006","07",NA,NA,NA,NA,NA
"1355","2019-11-01 15:00:26-03","UnB","UB","19107","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26321","1970","02","08","Southern America","Brasil","Minas Gerais","Ca. 35km N.W. of Paracatu",NA,NA,NA,NA,NA,NA,"Heads lavender-pink.; Erect herb 0,75m; Cerrado.",NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Barneby, R",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2019-11-01 15:00:26-03","UnB","UB","19111","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25863","1970","02","03","Southern America","Brasil","Minas Gerais","Ca. 10km N.W. of Paracatu",NA,NA,NA,NA,NA,NA,"Heads pale lavender-magenta.; Slender erect herb 0,75m; Cerrado, summit of chapada.",NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Dutra, VF",NA,"900","900",NA,NA,NA,NA,"2008","06","09",NA,NA,NA,NA
"1357","2019-11-01 15:00:26-03","UnB","UB","19115","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","27142","1970","03","07","Southern America","Brasil","Minas Gerais","Ca. 7km W. of Joaquim Felício",NA,NA,NA,NA,NA,NA,"Heads pinkish lavender.; Subshrub 1,5m. Fruto green.; Cerrado, brown sandy soil, summit.",NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Barneby, R",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2019-11-01 15:00:26-03","UnB","UB","39590","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Heringer, EP","11411","1967","04",NA,"Southern America","Brasil","Goiás","Formosa","-47.3344","-15.5372","-47.3344","-15.5372",NA,NA,NA,NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Barneby, R","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2019-11-01 15:00:26-03","UnB","UB","39596","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Irwin, HS","18652","1968","01","16","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2019-11-01 15:00:26-03","UnB","UB","39597","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Irwin, HS","24731","1969","03","20","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2019-11-01 15:00:26-03","UnB","UB","39602","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Heringer, EP","15322","1976","01","07","Southern America","Brasil","Goiás","Caldas Novas","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Barneby, R","Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2019-11-01 15:00:26-03","UnB","UB","39603","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Ratter, JA","4117","1977","01",NA,"Southern America","Brasil","Mato Grosso","6 Km W de Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Barneby, R","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2019-11-01 15:00:26-03","UnB","UB","39605","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Heringer, EP; Eiten, G","14107","1974","12","20","Southern America","Brasil","Goiás","Caldas Novas, At headwaters of the creek, Rio Quente, at the hotel, Pousada do Rio Quente, at foot of west side of the Serra de Caldas (a flat-topped batholithic dome), 13 km due WSW of city of Caldas Novas.","-48.75","-17.8","-48.75","-17.8",NA,NA,"Single-stemmed herb. Filaments rose color, anthers cream.; In creek valley carved into side of the serra. Undisturbed cerradão xeromorphic low tree woodland on lower part of slope. Most of ground covered with low outcropping weathered quartzite roc",NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby",NA,"Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2019-11-01 15:00:26-03","UnB","UB","39606","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Eiten, G","8592","1968","09","06","Southern America","Brasil","Mato Grosso","266 km along new road NNE of village of Xavantina (6.5 km due NNW of Royal Society-Royal Geographic Society Base Camp.) 6.2 km N along main road from turnoff to Base Camp.","-52.25","-15.883333","-52.25","-15.883333",NA,NA,"Bushy shrub 1 1/4 m tall. Phenology of specimen: Fruit.; Cleared ground at junction of brookside forest with upland forest",NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby",NA,"Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2019-11-01 15:00:26-03","UnB","UB","39610","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","Philcox, D","3373","1967","12",NA,"Southern America","Brasil","Mato Grosso","Km 260 da estrada Xavantina-Cachimbo",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"subsericea","(Benth.) Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
