"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"517","2009-11-26 13:51:10-02","INPA","INPAW","7600","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Maciel, U.","1-7-56",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Meisn.) Taub. ex Mez","-49.6725","-3.76611",NA,NA,NA,"Tucuru&#237;",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2009-11-26 13:51:10-02","INPA","INPAW","7610","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Maciel, U.","3-20-30",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Meisn.) Taub. ex Mez","-49.6725","-3.76611",NA,NA,NA,"Tucuru&#237;",NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2009-11-26 13:51:10-02","INPA","INPAW","6740","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Barbosa, M.","42",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,"1974","09","06",NA,NA,"(Meisn.) Taub. ex Mez","-54.7083","-2.44306",NA,NA,NA,"Santar&#233;m",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-09-22 13:48:39-03","USP","SPFW","91","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Coelho, D.","s.n.",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Meisn.) Taub.exMez","-60.025556","-3.102222",NA,NA,"D. Coelho","Manaus",NA,NA,NA,NA,NA,NA,NA,"60º01'32''W","03º06'08''S",NA,NA,NA,NA,NA,NA
"521","2020-09-22 13:48:39-03","USP","SPFW","1916","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Sem coletor","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Meisn.) Taub.exMez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-09-22 13:48:39-03","USP","SPFW","3857","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Nunes, I.N. Oliveira, D.B.","194",NA,"Brasil","Rondônia","Reserva Extrativista Estadual Rio Cautário",NA,NA,"mais informações na pasta Resex",NA,"2003","06","01",NA,NA,"(Meisn.) Taub.exMez","-64.373444","-12.057944",NA,NA,"IPT","Costa Marques",NA,NA,NA,NA,NA,NA,NA,"64º22'24,4''W","12º03'28,6''S",NA,NA,NA,NA,NA,NA
"523","2020-09-22 13:48:39-03","USP","SPFW","4320","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Sem coletor","s.n.",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Meisn.) Taub.exMez","-54.7083015441895","-2.44305992126465",NA,NA,NA,"Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2016-08-23 11:00:33-03","NHMLondon","NHM-LONDON-BOT","BM000990028","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba","Type","Richard Spruce; b.1817; d.1893; Spruce","s.n.",NA,"Brasil","Pará",NA,NA,"NHMUK:ecatalogue:566153","<a href=http://www.nhm.ac.uk/services/media-store/asset/283ee3df0271f42a903931a2b2ab5d2ac74f3a0a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1850",NA,NA,NA,"Laurales","(Meisn.) Taub. ex Mez","-52.4957","-3.601317",NA,NA,"van der Werff, Hendrik H. - MO, Missouri Botanical Garden - Missouri Botanical Garden",NA,NA,NA,NA,NA,"1887",NA,NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,NA
"525","2016-08-23 11:00:33-03","NHMLondon","NHM-LONDON-BOT","BM001009293","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba","Type","Richard Spruce; b.1817; d.1893; Spruce","2961",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:566188","<a href=http://www.nhm.ac.uk/services/media-store/asset/920d5c71e59a4820df433293a9f465ae8b2e681a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1853","03",NA,NA,"Laurales","(Meisn.) Taub. ex Mez","-53.08982","-10.773109",NA,NA,"Hendrik Hessel (Henk) van der Werff; b.1946; van der Werff",NA,NA,NA,NA,NA,"1887",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"526","2016-08-23 11:00:33-03","NHMLondon","NHM-LONDON-BOT","BM001009294","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba","Type","Richard Spruce; b.1817; d.1893; Spruce","s.n.",NA,"Brasil","Pará",NA,NA,"NHMUK:ecatalogue:566202","<a href=http://www.nhm.ac.uk/services/media-store/asset/34b80f8444a3b94dd07a4c644a211cebb54298bc/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1850","07",NA,NA,"Laurales","(Meisn.) Taub. ex Mez","-52.4957","-3.601317",NA,NA,"Hendrik Hessel (Henk) van der Werff; b.1946; van der Werff",NA,NA,NA,NA,NA,"1887",NA,NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,NA
"527","2020-09-18 09:34:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Rego, IF","841",NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scrophulariales","(R & P) Mez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-09-30 10:52:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Martins, MS; Miguel, EP; Santos, ML; Sena Jr, OD; Oliveira, KN","MSM151","Southern America","Brasil","Tocantins","Parque Estadual da Serra do Lajeado. Fragmento florestal de aproximadamente 10 há, próximo a uma das entradas do parque",NA,NA,"Monitoramento de parcelas permanentes, UnB #?# Dep. Eng. Florestal. Parcela permanente: 8; indivíduo: 340. Espécie com indivíduos robustos e em grande parte emergente dento da comunidade; Árvore. DAP: 17 cm; Ht: 14 m; Cerradão. Estrato arbóreo alto, co",NA,"2020","02","01","Dicotyledoneae",NA,"(Meisn.) Taub. ex Mez","-48.178583","-10.187144",NA,NA,NA,"Palmas","650","650",NA,NA,NA,NA,NA,"-48.178583","-10.187144",NA,NA,NA,NA,NA,NA
"529","2019-12-19 18:40:21-03","UFMT","UFMT","13638","S","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Macedo, M.; Godinho, R.; Silva, E.","4330",NA,"Brasil","Mato Grosso","Fazenda Jamanchim.",NA,NA,"Árvore de 2m de altura, folhas compostas.; Área de mata, solo arenoso.",NA,"1995","07","11",NA,NA,"(Meisn.) Taub. ex Me","-55.2261009216309","-11.9127998352051",NA,NA,"Macedo, M.","Santa Carmem",NA,NA,"99594","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-01-31 10:38:36-03","IFAM","EAFM","17538","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, J.I. de; Pereira, S.L.; Souza, A.R.G. de & Reis, F.Q.","12",NA,"Brasil","Amazonas","Mil Madeiras Preciosas, APA",NA,NA,"; HABITAT: Terra-firme; Área de Proteção Ambiental; DESC: Árvore de aprox. 18 m; odor adocicado; ritidoma escamoso",NA,"2019","04","18",NA,NA,"(Meisn.) Taub. ex Mez","-58.7375","-2.868806",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2019","04","18","-58.7375","-2.868806",NA,NA,NA,NA,NA,NA
"531","2020-01-31 10:38:36-03","IFAM","EAFM","17593","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, J.I. de; Pereira, S.L. & Reis, W.L.","67",NA,"Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,"; HABITAT: Terra-firme; aréa explorada em 2018; DESC: Árvore de aprox. 18 m; com inflorescências verdes; odor adocicado; ritidoma escamoso",NA,"2018","08","10",NA,NA,"(Meisn.) Taub. ex Mez","-58.563667","-2.852417",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2018","08","10","-58.563667","-2.852417",NA,NA,NA,NA,NA,NA
"532","2020-01-31 10:38:36-03","IFAM","EAFM","17588","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, J.I. de; Pereira, S.L. & Reis, W.L.","62",NA,"Brasil","Amazonas","Mil Madeiras Preciosas, FLA",NA,NA,"; HABITAT: Terra-firme; aréa explorada em 2018; DESC: Árvore de aprox. 30 m; com inflorescências verdes e folhas novas; odor adocicado; ritidoma escamoso",NA,"2018","08","09",NA,NA,"(Meisn.) Taub. ex Mez","-58.567","-2.854889",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2018","08","09","-58.567","-2.854889",NA,NA,NA,NA,NA,NA
"533","2020-01-31 10:38:36-03","IFAM","EAFM","17559","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Moraes-Silva, J.I. de; Pereira, S.L. & Reis, W.L.","33",NA,"Brasil","Amazonas","Mil Madeiras Preciosas, Talhão N6",NA,NA,"; HABITAT: Terra-firme; aréa explorada em 1999; DESC: Árvore de aprox. 25 m; odor adocicado; ritidoma escamoso",NA,"2018","06","20",NA,NA,"(Meisn.) Taub. ex Mez","-58.747389","-2.884889",NA,NA,"Moraes-Silva, JI de","Silves",NA,NA,NA,NA,"2018","06","20","-58.747389","-2.884889",NA,NA,NA,NA,NA,NA
