"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"1105","2021-03-25 13:52:26-03","UNIVILLE","JOI","11980","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Quinet","2010","09","15","L. Sevegnani",NA,"2009","12","04","Brasil","Santa Catarina","Rio do Sul","Barra do Trombudo.","-49.691944","-27.247778","49º41'31''W","27º14'52''S","337","337","; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2021-03-25 13:52:26-03","UNIVILLE","JOI","18495","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Vieira, F.C.S.","2018","09","10","Vieira, F.C.S.","2861","2018","09","10","Brasil","Santa Catarina","Joinville","Rio da Prata. APA Dona Francisca","-48.981389","-26.205278","48º58'53''W","26º12'19''S","150","150",NA,"JOI018495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2021-03-25 13:52:26-03","UNIVILLE","JOI","11444","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","A. Stival-Santos","2010","03","30","A. Stival-Santos","2116","2010","03","17","Brasil","Santa Catarina","São José","Forquilhas.","-48.689444","-27.540278","48º41'22''W","27º32'25''S","135","135","Florística IFFSC 352 (Arbórea); HABITAT: entorno do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2021-03-25 13:52:26-03","UNIVILLE","JOI","10025","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2010","04","15","Brotto M.L.","434","2010","04","15","Brasil","Paraná","Guaratuba","Bacia do Rio Canasvieiras.","-48.5746994018555","-25.8827991485596",NA,NA,"370","370","; HABITO: Árvore; TIPO VEGETACIONAL: FOD Submontana","JOI010025",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2021-03-25 13:52:26-03","UNIVILLE","JOI","9646","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2008","07","29","Brotto M.L.","163","2008","07","07","Brasil","Paraná","Morretes","Arredores.","-48.834400177002","-25.476900100708",NA,NA,"50","50","; HABITO: Árvore; TIPO VEGETACIONAL: FOD Submontana","JOI009646",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2021-03-25 13:52:26-03","UNIVILLE","JOI","6067","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Condorcet Aranha","1999","06","18","Giampaolo",NA,"1999","06","18","Brasil","Santa Catarina","Joinville","Colhido na Estrada do Rio da Prata.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Museu Botânico Municipal - Herbário Joinville - 86","JOI006067",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2021-03-25 13:52:26-03","UNIVILLE","JOI","1746","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","F.C.S. Vieira","2005","10","30","F.C.S. Vieira","816","2005","02","15","Brasil","Santa Catarina","Joinville","Jardim Sofia.","-48.8456001281738","-26.3043994903564",NA,NA,"10","10","; HABITO: Árvore; TIPO VEGETACIONAL: FODTB","JOI001746",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2021-03-25 13:52:26-03","UNIVILLE","JOI","6071","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Condorcet Aranha","1999","04","04","Emir Dias","95","1999","03","24","Brasil","Santa Catarina","Joinville","Pirabeiraba - Área do Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 310","JOI006071",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2021-03-25 13:52:26-03","UNIVILLE","JOI","439","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","O.S. Ribas","2004","10","30","F.C.S. Vieira","75","2003","10","15","Brasil","Santa Catarina","São Francisco do Sul","CEPA.","-48.6380996704102","-26.2432994842529",NA,NA,"50","50","Ramo caído do solo; HABITO: árvore, terrestre; TIPO VEGETACIONAL: FOD Submontana","JOI000439",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2021-03-25 13:52:26-03","UNIVILLE","JOI","438","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","F.C.S. Vieira","2004","10","30","F.C.S. Vieira","37","2003","04","19","Brasil","Santa Catarina","São Francisco do Sul","Serrinha.","-48.6380996704102","-26.2432994842529",NA,NA,"150","150","; HABITO: árvore, terrestre; TIPO VEGETACIONAL: FOD Submontana","JOI000438",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2019-10-07 09:22:59-03","UEFS","HUEFS","14322","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Hatschbach, G.","56368","1992","02","13","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"350","350",NA,"HUEFS0014322","HUEFS0014322","30514","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1116","2019-10-07 09:22:59-03","UEFS","HUEFS","166892","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.van der Werff","1996","05",NA,"Souza, V.de","459","1993","03","19","Brasil","Espírito Santo","Iuna","Fazenda Rubens Garcia. Próximo à Serraria. IUNA.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"Mata de tabuleiro.","HUEFS0166892","HUEFS0166892","32198","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1117","2019-10-07 09:22:59-03","UEFS","HUEFS","166882","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.van der Werff","1991","11",NA,"Souza, V.de","12","1991","02","05","Brasil","Espírito Santo","Linhares","Localização na lavoura de cacau, próximo ao Aceiro com o pasto. Solo massapê, região plana.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mata de tabuleiro.","HUEFS0166882","HUEFS0166882","48094","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1118","2019-10-07 09:22:59-03","UEFS","HUEFS","144646","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","J.B.Baitello","1999",NA,NA,"Chagas e Silva, F.","1028","1986","03","07","Brasil","São Paulo","Iporanga","Morro Preto.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Beira do rio.","HUEFS0144646","HUEFS0144646","38740","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1119","2019-10-07 09:22:59-03","UEFS","HUEFS","173949","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Aguiar, O.T.","614","1996","12","02","Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, região da Chapada.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0173949","HUEFS0173949","53584","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1120","2019-10-07 09:22:59-03","UEFS","HUEFS","178406","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Baitello, J.B.","1690","2001","02","20","Brasil","São Paulo","Ilhabela","Parque Estadual da Serra do Mar, estrada para Castelhanos, saída da trilha da Água Branca.","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,"HUEFS0178406","HUEFS0178406","23719","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1121","2019-10-07 09:22:59-03","UEFS","HUEFS","159546","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Moraes, P.L.R.de","3070","2010","03","20","Brasil","Bahia","Santa Teresinha","Serra da Jibóia.","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,NA,"HUEFS0159546","HUEFS0159546","25196","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1122","2019-10-07 09:22:59-03","UEFS","HUEFS","115521","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Sousa, A.E.de A.","69","2006","02","25","Brasil","Bahia","Palmeiras","Serra da Bacia.","-41.466667","-12.45","41W28'","12S27'",NA,NA,NA,"HUEFS0115521","HUEFS0115521",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1123","2019-10-07 09:22:59-03","UEFS","HUEFS","122638","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Santos, R.M.","1701","2007","07","02","Brasil","Bahia","São Desidério","BR 135.","-44.968889","-12.376944","44W58'8''","12S22'37''","505","505","Caatinga arbórea e afloramento de calcário.","HUEFS0122638","HUEFS0122638",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1124","2019-10-07 09:22:59-03","UEFS","HUEFS","127216","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","P.Moraes","2010","02",NA,"Jardim, J.G.","4833","2005","12","17","Brasil","Bahia","Arataca","Rod. Arataca/Una entrada à direita no assentamento Santo Antônio 9,5 Km, vicinal para Fazenda Palmeira 8,9 Km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca.2 Km da sede.","-39.339444","-15.174167","39W20'22''","15S10'27''","450","450","Floresta.","HUEFS0127216","HUEFS0127216",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1125","2019-10-07 09:22:59-03","UEFS","HUEFS","189125","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Silva Neto, S.J.","1261","1999","02","11","Brasil","Rio de Janeiro","Rio de Janeiro","Duque de Caxias. Reserva da Petrobras. Trilha paralela a cerca, em direção ao marco A (vide mapa).","-43.266667","-22.55","43W16'0''","22S33'0''",NA,NA,NA,"HUEFS0189125","HUEFS0189125",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1126","2019-10-07 09:22:59-03","UEFS","HUEFS","159526","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Moraes, P.L.R.de","3050","2010","03","20","Brasil","Bahia","Santa Teresinha","Pedra Branca, Serra da Pioneira","-39.493056","-12.843611","39W29'35''","12S50'37''",NA,NA,NA,"HUEFS0159526","HUEFS0159526",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1127","2019-10-07 09:22:59-03","UEFS","HUEFS","152098","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","P.Moraes","2010","03",NA,"Moraes, P.L.R.de","2601","2009","03","21","Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.476111","-12.870556","39W28'34''","12S52'14''",NA,NA,NA,"HUEFS0152098","HUEFS0152098",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1128","2019-10-07 09:22:59-03","UEFS","HUEFS","152097","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","P.Moraes",NA,NA,NA,"Moraes, P.L.R.de","2600","2009","03","21","Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.476111","-12.870278","39W28'34''","12S52'13''",NA,NA,NA,"HUEFS0152097","HUEFS0152097",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1129","2019-10-07 09:22:59-03","UEFS","HUEFS","166891","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.van der Werff","1996","05",NA,"Souza, V.de","455","1993","03","16","Brasil","Espírito Santo","Cachoeira do Itapemirim","Pacotuba. Lado esquerdo da estrada inda da Encapa para Pedra Lisa - E.E.B.N",NA,NA,NA,NA,NA,NA,"Mata de tabuleiro.","HUEFS0166891","HUEFS0166891",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1130","2019-10-07 09:22:59-03","UEFS","HUEFS","195757","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Brotto, M.L.","741","2011","07","16","Brasil","Paraná","Guaratuba","Estrada Cubatão-Garuva.","-48.786944","-25.864444","48W47'13''","25S51'52''","17","17","Floresta ombrófila densa submontana.","HUEFS0195757","HUEFS0195757",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1131","2019-10-07 09:22:59-03","UEFS","HUEFS","201029","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Brotto, M.L.","1302","2013","07","16","Brasil","Paraná","Guaraqueçaba","RPPN salto Morato, trilha do pico.","-48.298889","-25.169167","48W17'56''","25S10'9''","50","50",NA,"HUEFS0201029","HUEFS0201029",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1132","2019-10-07 09:22:59-03","UEFS","HUEFS","208490","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Brotto, M.L.","1579","2014","03","18","Brasil","Paraná","Guaratuba","Divisa.","-48.704722","-25.98","48W42'17''","25S58'48''","12","12","Floresta Ombrófila Densa das Terras Baixas.","HUEFS0208490","HUEFS0208490",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1133","2019-10-07 09:22:59-03","UEFS","HUEFS","227490","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Fiaschi, P.","3534","2011","01","22","Brasil","Espírito Santo","Santa Leopoldina","Chaves. ES-080 (Estrada nã-pavimentada ligando a ES-261 à cidade de Santa Leoplodina), ca. 8 km S da ES-261, num ramal de 1 km de extensão rumo à Cachoeira do Recanto, no Rio Prata (afluente do Rio Santa Maria).","-40.546111","-20.001389","40W32'46''","20S0'5''","564","564","Mata ripária do Rio da Prata, perturbada, submata com marantáceas.","HUEFS0227490","HUEFS0227490",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1134","2019-10-07 09:22:59-03","UEFS","HUEFS","234374","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","M.L.Brotto","2016","11",NA,"Silva, J.M.","9341","2016","05","14","Brasil","Paraná","Adrianópolis","João Surrá.","-48.5975","-24.672778","48W35'51''","24S40'22''","110","110","Floresta Ombrófila Densa Submontana, vegetação secundária.","HUEFS0234374","HUEFS0234374",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1135","2019-10-07 09:22:59-03","UEFS","HUEFS","240732","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Fernandes, M.F.","352",NA,NA,NA,"Brasil","Bahia","Maraú","Caubi.","-39.019444","-14.218333","39W1'10''","14S13'6''",NA,NA,"Floresta","HUEFS0240732","HUEFS0240732",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1136","2019-10-07 09:22:59-03","UEFS","HUEFS","46276","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.van der Werff","2007","07",NA,"Queiroz, L.P.de","6316","2000","06","17","Brasil","Bahia","Santa Terezinha","Cerca de 2km de Pedra Branca no caminho para a torre.","-39.478889","-12.849722","39W28'44''","12S50'59''","620","620","Mata higrófila","HUEFS0046276","HUEFS0046276",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1137","2019-10-07 09:22:59-03","UEFS","HUEFS","51992","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.van der Werff","2003","12",NA,"Queiroz, L.P.de","6467","2001","03","03","Brasil","Bahia","Elísio Medrado","Serra da Jibóia, Fazenda Jequitibá, na estrada para Monte Cruzeiro.","-39.479722","-12.868056","39W28'47''","12S52'5''","435","435","Mata Atlântica de encosta.","HUEFS0051992","HUEFS0051992",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1138","2019-10-07 09:22:59-03","UEFS","HUEFS","62714","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","P.Moraes","2009","03",NA,"Jardim, J.G.","2838","2000","02","24","Brasil","Bahia","Santa Terezinha","Pedra Branca 14,5 km na rod. Elísio Medrado/Sta. Teresinha. Torre da Embratel, ca. 7 km do Distr. de Pedra Branca. Serra da Jiboia.","-39.475833","-12.853611","39W28'33''","12S51'13''","750","750","Mata de Encosta.","HUEFS0062714","HUEFS0062714",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1139","2019-10-07 09:22:59-03","UEFS","HUEFS","62905","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","P.L.R.Moraes","2008","07",NA,"Jardim, J.G.","2769","2000","02","22","Brasil","Bahia","Camamu","Rod. BA 650 Camamu/Travessão, entrada a 15,7 km da sede municipal. Faz. Zumbi dos Palmares(assentamento) ca. 1 km da rod. Ca. 6,3 km na viscinal para a Faz. Dandara.","-39.138889","-14.015","39W8'20''","14S0'54''",NA,NA,"Mata Higrófila.","HUEFS0062905","HUEFS0062905",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1140","2019-10-07 09:22:59-03","UEFS","HUEFS","231254","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","G.S.Siqueira","2014","05",NA,"Siqueira, G.S.","971","2014","05","25","Brasil","Espírito Santo","Santa Leopoldina","Estrada Rod. 80 Bernadino Monteiro.","-46.542778","-20.002778","46W32'34''","20S0'10''",NA,NA,"Mata de altitude.","HUEFS0231254","HUEFS0231254",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1141","2019-10-07 09:22:59-03","UEFS","HUEFS","76553","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Ivanauskas, N.M.","939","1996","03","21","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.866667","-24.6","47W52'","24S36'",NA,NA,"Floresta Umbrófila.","HUEFS0076553","HUEFS0076553",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1142","2019-10-07 09:22:59-03","UEFS","HUEFS","85492","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","D.Cardoso","2005","05",NA,"Queiroz, L.P.de","9425","2004","09","02","Brasil","Bahia","Rui Barbosa","ARIE da Serra do Orobó. Riacho do Meio.","-40.490556","-12.305278","40W29'26''","12S18'19''","460","460","Floresta semi-decídua com dossel a 15 m alt. e mata ciliar.","HUEFS0085492","HUEFS0085492",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1143","2019-10-07 09:22:59-03","UEFS","HUEFS","93271","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","D.Cardoso","2005","05",NA,"Cardoso, D.","325","2005","03","24","Brasil","Bahia","Rui Barbosa","Serra do Orobó, Riacho do Meio.","-40.485556","-12.313056","40W29'8''","12S18'47''","758","758","Transição Mata Estacional Semidecidual-Carrasco.","HUEFS0093271","HUEFS0093271",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1144","2019-10-07 09:22:59-03","UEFS","HUEFS","93311","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Cardoso, D.","365","2005","03","26","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Faz. Bom Jardim. Estâncias Baleeiro.","-40.480556","-12.335556","40W28'50''","12S20'8''","509","509","Floresta Estacional Semidecidual.","HUEFS0093311","HUEFS0093311",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1145","2019-10-07 09:22:59-03","UEFS","HUEFS","96006","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Queiroz, L.P.de","10684","2005","05","26","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Fazenda Bom Jardim.","-40.477778","-12.3425","40W28'40''","12S20'33''","426","426","Floresta estacional semidecídua.","HUEFS0096006","HUEFS0096006",NA,NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1146","2019-10-07 09:22:59-03","UEFS","HUEFS","166893","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","H.van der Werff","1991","11",NA,"Souza, V.de","121","1991","07","30","Brasil","Espírito Santo","Linhares","Fazenda Mário Amal - Povoação. Árvore em mata de cacau, próximo a estrada de Povoação sentido Linhares a Povoação, lado esquerdo, em frente a um Jequitibá branco.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mata de tabuleiro.","HUEFS0166893","HUEFS0166893","48094","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
"1147","2019-10-07 09:22:59-03","UEFS","HUEFS","210408","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Colleta, G.D.","1063","2013","04","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha da Serraria.","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"HUEFS0210408","HUEFS0210408","41034","auto",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"Magnolianae",NA,NA,NA
