especie_original,cat_ameaca_cncflora,fonte
Mitracarpus pusillus,CR,cncflora_out_1
Mitracarpus rigidifolius,VU,cncflora_out_1
Moldenhawera acuminata,NT,cncflora_out_1
Moldenhawera acuminata,EN,cncflora_out_0
Moldenhawera blanchetiana,VU,cncflora_out_1
Moldenhawera floribunda,NT,cncflora_out_1
Moldenhawera intermedia,DD,cncflora_out_1
Moldenhawera longipedicellata,EN,cncflora_out_1
Moldenhawera luschnathiana,VU,cncflora_out_1
Moldenhawera nutans,EN,cncflora_out_1
Moldenhawera papillanthera,VU,cncflora_out_1
Moldenhawera papillanthera,VU,cncflora_out_0
Moldenhawera polysperma,VU,cncflora_out_1
Mollia macrophylla,DD,cncflora_out_1
Mollia nitida,VU,cncflora_out_1
Mollia paraensis,DD,cncflora_out_1
Mollinedia acutissima,VU,cncflora_out_1
Mollinedia argyrogyna,LC,cncflora_out_1
Mollinedia blumenaviana,NT,cncflora_out_1
Mollinedia boracensis,NT,cncflora_out_1
Mollinedia boracensis,NT,cncflora_out_0
Mollinedia corcovadensis,DD,cncflora_out_1
Mollinedia dolichotricha,EN,cncflora_out_1
Mollinedia engleriana,LC,cncflora_out_1
Mollinedia eugeniifolia,CR,cncflora_out_1
Mollinedia eugeniifolia,EN,cncflora_out_0
Mollinedia gilgiana,LC,cncflora_out_1
Mollinedia glabra,LC,cncflora_out_1
Mollinedia glaziovii,EN,cncflora_out_1
Mollinedia heteranthera,EN,cncflora_out_1
Mollinedia jorgearum,CR,cncflora_out_1
Mollinedia lamprophylla,NT,cncflora_out_1
Mollinedia lamprophylla,NT,cncflora_out_0
Mollinedia longicuspidata,DD,cncflora_out_1
Mollinedia longicuspidata,EN,cncflora_out_0
Mollinedia luizae,DD,cncflora_out_1
Mollinedia luizae,VU,cncflora_out_0
Mollinedia marliae,CR,cncflora_out_1
Mollinedia marqueteana,LC,cncflora_out_1
Mollinedia ovata,LC,cncflora_out_1
Mollinedia pachysandra,LC,cncflora_out_1
Mollinedia salicifolia,NT,cncflora_out_1
Mollinedia salicifolia,NT,cncflora_out_0
Mollinedia stenophylla,CR,cncflora_out_1
Mollinedia stenophylla,NT,cncflora_out_0
Molongum zschokkeiforme,LC,cncflora_out_1
Molopanthera paniculata,LC,cncflora_out_1
Monogereion carajensis,CR,cncflora_out_1
Monotagma plurispicatum,LC,cncflora_out_1
Monsanima tinguaensis,VU,cncflora_out_1
Monteiroa bullata,LC,cncflora_out_1
Monteiroa ptarmicifolia,LC,cncflora_out_1
Monteiroa smithii,EN,cncflora_out_1
Monteverdia megalocarpa,EN,cncflora_out_1
Monteverdia psammophila,EN,cncflora_out_1
Monteverdia quadrangulata,LC,cncflora_out_1
Mora paraensis,NT,cncflora_out_1
Moranopteris xbradei,DD,cncflora_out_1
Mormolyca cleistogama,LC,cncflora_out_1
Mormolyca galeata,DD,cncflora_out_1
Moronobea candida,DD,cncflora_out_1
Moronobea pulchra,LC,cncflora_out_1
Mostuea muricata,VU,cncflora_out_1
Mourera fluviatilis,LC,cncflora_out_1
Mourera weddelliana,VU,cncflora_out_1
Mouriri arborea,LC,cncflora_out_1
Mouriri arenicola,CR,cncflora_out_1
Mouriri brachyanthera,LC,cncflora_out_1
Mouriri dimorphandra,LC,cncflora_out_1
Mouriri doriana,EN,cncflora_out_1
Mouriri duckeanoides,LC,cncflora_out_1
Mouriri lunatanthera,LC,cncflora_out_1
Mouriri megasperma,CR,cncflora_out_1
Mouriri micradenia,DD,cncflora_out_1
Mouriri pusa,LC,cncflora_out_1
Mouriri regeliana,EN,cncflora_out_1
Mouriri torquata,DD,cncflora_out_1
Mouriri trunciflora,LC,cncflora_out_1
Muellera fernandesii,VU,cncflora_out_1
Muellera filipes,VU,cncflora_out_1
Muellera graciliflora,CR,cncflora_out_1
Muellera grazielae,EN,cncflora_out_1
Muellera laticifera,EN,cncflora_out_1
Muellera leptobotrys,LC,cncflora_out_1
Muellera longiunguiculata,LC,cncflora_out_1
Muellera montana,LC,cncflora_out_1
Muellera nitens,EN,cncflora_out_1
Muellera torrensis,EN,cncflora_out_1
Muellera tozziana,EN,cncflora_out_1
Muellera virgilioides,VU,cncflora_out_1
Myoxanthus ruschii,CR,cncflora_out_1
Myoxanthus seidelii,CR,cncflora_out_1
Myracrodruon balansae,EN,cncflora_out_1
Myracrodruon urundeuva,LC,cncflora_out_1
Myrceugenia alpigena,LC,cncflora_out_1
Myrceugenia bracteosa,EN,cncflora_out_1
Myrceugenia bracteosa,EN,cncflora_out_0
Myrceugenia brevipedicellata,EN,cncflora_out_1
Myrceugenia brevipedicellata,EN,cncflora_out_0
Myrceugenia campestris,LC,cncflora_out_1
Myrceugenia euosma,LC,cncflora_out_1
Myrceugenia foveolata,VU,cncflora_out_1
Myrceugenia foveolata,EN,cncflora_out_0
Myrceugenia franciscensis,VU,cncflora_out_1
Myrceugenia franciscensis,EN,cncflora_out_0
Myrceugenia gertii,EN,cncflora_out_1
Myrceugenia gertii,EN,cncflora_out_0
Myrceugenia glaucescens,LC,cncflora_out_1
Myrceugenia hatschbachii,EN,cncflora_out_1
Myrceugenia hatschbachii,VU,cncflora_out_0
Myrceugenia hoehnei,VU,cncflora_out_1
Myrceugenia hoehnei,VU,cncflora_out_0
Myrceugenia kleinii,VU,cncflora_out_1
Myrceugenia kleinii,VU,cncflora_out_0
Myrceugenia miersiana,LC,cncflora_out_1
Myrceugenia myrcioides,LC,cncflora_out_1
Myrceugenia oxysepala,LC,cncflora_out_1
Myrceugenia pilotantha,LC,cncflora_out_1
Myrceugenia reitzii,NT,cncflora_out_1
Myrceugenia reitzii,NT,cncflora_out_0
Myrceugenia rufescens,LC,cncflora_out_1
Myrceugenia scutellata,NT,cncflora_out_1
Myrceugenia scutellata,NT,cncflora_out_0
Myrceugenia smithii,EN,cncflora_out_1
Myrceugenia venosa,LC,cncflora_out_1
Myrcia almasensis,EN,cncflora_out_1
Myrcia amplexicaulis,EN,cncflora_out_1
Myrcia anacardiifolia,LC,cncflora_out_1
Myrcia badia,DD,cncflora_out_1
Myrcia congestiflora,VU,cncflora_out_1
Myrcia cordiifolia,LC,cncflora_out_1
Myrcia diaphana,NT,cncflora_out_1
Myrcia diaphana,VU,cncflora_out_0
Myrcia dichrophylla,LC,cncflora_out_1
Myrcia dolichopetala,DD,cncflora_out_1
Myrcia eriopus,LC,cncflora_out_1
Myrcia espiritosantensis,EN,cncflora_out_1
Myrcia flagellaris,NT,cncflora_out_1
Myrcia follii,CR,cncflora_out_1
Myrcia gilsoniana,EN,cncflora_out_1
Myrcia gilsoniana,CR,cncflora_out_0
Myrcia grazielae,LC,cncflora_out_1
Myrcia guianensis,LC,cncflora_out_1
Myrcia hatschbachii,LC,cncflora_out_1
Myrcia hebepetala,LC,cncflora_out_1
Myrcia heringii,LC,cncflora_out_1
Myrcia hexasticha,EN,cncflora_out_1
Myrcia innovans,EN,cncflora_out_1
Myrcia insularis,LC,cncflora_out_1
Myrcia isaiana,NT,cncflora_out_1
Myrcia isaiana,EN,cncflora_out_0
Myrcia limae,EN,cncflora_out_1
Myrcia lineata,EN,cncflora_out_1
Myrcia lineata,EN,cncflora_out_0
Myrcia lughadhae,EN,cncflora_out_1
Myrcia magnifolia,EN,cncflora_out_1
Myrcia magnifolia,CR,cncflora_out_0
Myrcia neocambessedeana,DD,cncflora_out_1
Myrcia neorostrata,DD,cncflora_out_1
Myrcia oblongata,LC,cncflora_out_1
Myrcia obovata,LC,cncflora_out_1
Myrcia ovata,LC,cncflora_out_1
Myrcia pendula,EN,cncflora_out_1
Myrcia plusiantha,NT,cncflora_out_1
Myrcia pubipetala,LC,cncflora_out_1
Myrcia pulchra,LC,cncflora_out_1
Myrcia reticulata,EN,cncflora_out_1
Myrcia retorta,LC,cncflora_out_1
Myrcia riodocensis,EN,cncflora_out_1
Myrcia riodocensis,CR,cncflora_out_0
Myrcia robusta,CR,cncflora_out_1
Myrcia rupicola,EN,cncflora_out_1
Myrcia rupicola,EN,cncflora_out_0
Myrcia ruschii,EN,cncflora_out_1
Myrcia stewartiana,DD,cncflora_out_1
Myrcia stictophylla,CR,cncflora_out_1
Myrcia subsericea,LC,cncflora_out_1
Myrcia thomasii,DD,cncflora_out_1
Myrcia tijucensis,LC,cncflora_out_1
Myrcia undulata,LC,cncflora_out_1
Myrcia variabilis,LC,cncflora_out_1
Myrcia vauthiereana,NT,cncflora_out_1
Myrcia velutiflora,CR,cncflora_out_1
Myrcia venulosa,LC,cncflora_out_1
Myrcia verrucosa,LC,cncflora_out_1
Myrcia vittoriana,LC,cncflora_out_1
Myrcia warmingiana,EN,cncflora_out_1
Myrcianthes cisplatensis,LC,cncflora_out_1
Myrcianthes gigantea,LC,cncflora_out_1
Myrcianthes pungens,LC,cncflora_out_1
Myrciaria alagoana,EN,cncflora_out_1
Myrciaria cuspidata,LC,cncflora_out_1
Myrciaria floribunda,LC,cncflora_out_1
Myrciaria glomerata,LC,cncflora_out_1
Myrciaria leucadendron,CR,cncflora_out_1
Myrciaria plinioides,EN,cncflora_out_1
Myrciaria plinioides,VU,cncflora_out_0
Myrciaria pumila,DD,cncflora_out_1
Myrciaria tenella,DD,cncflora_out_1
Myriocoleopsis fluviatilis,VU,cncflora_out_1
Myrocarpus fastigiatus,LC,cncflora_out_1
Myrocarpus frondosus,LC,cncflora_out_1
Myrocarpus leprosus,CR,cncflora_out_1
Myroxylon peruiferum,LC,cncflora_out_1
Myrsine cipoensis,DD,cncflora_out_1
Myrsine congesta,EN,cncflora_out_1
Myrsine glazioviana,EN,cncflora_out_1
Myrsine hermogenesii,LC,cncflora_out_1
Myrsine luae,DD,cncflora_out_1
Myrsine rubra,NT,cncflora_out_1
Myrsine villosissima,EN,cncflora_out_1
Mysanthus uleanus,LC,cncflora_out_1
Najas conferta,LC,cncflora_out_1
Najas guadalupensis,LC,cncflora_out_1
Najas marina,LC,cncflora_out_1
Napeanthus primulifolius,LC,cncflora_out_1
Naucleopsis jamariensis,DD,cncflora_out_1
Naucleopsis oblongifolia,LC,cncflora_out_1
Naucleopsis stipularis,LC,cncflora_out_1
Navia corrugata,LC,cncflora_out_1
Navia eldoradensis,LC,cncflora_out_1
Navia tenuifolia,LC,cncflora_out_1
Neblinaea promontoriorum,DD,cncflora_out_1
Neblinathamnus brasiliensis,DD,cncflora_out_1
Nectandra angustifolia,LC,cncflora_out_1
Nectandra barbellata,EN,cncflora_out_1
Nectandra barbellata,VU,cncflora_out_0
Nectandra cissiflora,LC,cncflora_out_1
Nectandra debilis,DD,cncflora_out_1
Nectandra embirensis,DD,cncflora_out_1
Nectandra gardneri,LC,cncflora_out_1
Nectandra grandiflora,LC,cncflora_out_1
Nectandra grisea,VU,cncflora_out_1
Nectandra grisea,VU,cncflora_out_0
Nectandra hihua,LC,cncflora_out_1
Nectandra impressa,DD,cncflora_out_1
Nectandra japurensis,DD,cncflora_out_1
Nectandra matogrossensis,DD,cncflora_out_1
Nectandra micranthera,NT,cncflora_out_1
Nectandra paranaensis,EN,cncflora_out_1
Nectandra paranaensis,VU,cncflora_out_0
Nectandra psammophila,LC,cncflora_out_1
Nectandra spicata,DD,cncflora_out_1
Nectandra spicata,DD,cncflora_out_0
Nectandra venulosa,DD,cncflora_out_1
Nectandra warmingii,LC,cncflora_out_1
Nectandra warmingii,NT,cncflora_out_0
Nectandra weddellii,DD,cncflora_out_1
Neea verticillata,LC,cncflora_out_1
Nematanthus crassifolius,LC,cncflora_out_1
Nematanthus fornix,LC,cncflora_out_1
Nematanthus hirtellus,NT,cncflora_out_1
Nematanthus lanceolatus,LC,cncflora_out_1
Nematanthus mirabilis,DD,cncflora_out_1
Nematanthus monanthos,EN,cncflora_out_1
Nematanthus pycnophyllus,EN,cncflora_out_1
Nematanthus sericeus,NT,cncflora_out_1
Nematanthus serpens,EN,cncflora_out_1
Nematanthus strigillosus,NT,cncflora_out_1
Nematanthus tessmannii,LC,cncflora_out_1
Neocabreria malachophylla,VU,cncflora_out_1
Neocalyptrocalyx eichleriana,DD,cncflora_out_1
Neogardneria murrayana,EN,cncflora_out_1
Neomarica glauca,NT,cncflora_out_1
Neomarica humilis,LC,cncflora_out_1
Neomarica itatiaica,CR,cncflora_out_1
Neomarica longifolia,DD,cncflora_out_1
Neomarica longifolia,NT,cncflora_out_0
Neomarica northiana,EN,cncflora_out_1
Neomarica sabinii,LC,cncflora_out_1
Neomarica silvestris,NT,cncflora_out_1
Neomitranthes amblymitra,EN,cncflora_out_1
Neomitranthes amblymitra,VU,cncflora_out_0
Neomitranthes capivariensis,DD,cncflora_out_1
Neomitranthes cordifolia,EN,cncflora_out_1
Neomitranthes cordifolia,VU,cncflora_out_0
Neomitranthes gemballae,LC,cncflora_out_1
Neomitranthes glomerata,LC,cncflora_out_1
Neomitranthes gracilis,EN,cncflora_out_1
Neomitranthes gracilis,EN,cncflora_out_0
Neomitranthes langsdorffii,EN,cncflora_out_1
Neomitranthes langsdorffii,EN,cncflora_out_0
Neomitranthes obscura,LC,cncflora_out_1
Neomitranthes obtusa,EN,cncflora_out_1
Neomitranthes obtusa,EN,cncflora_out_0
Neomitranthes pedicellata,EN,cncflora_out_1
Neomitranthes pedicellata,EN,cncflora_out_0
Neomitranthes pereireana,VU,cncflora_out_1
Neomitranthes regeliana,DD,cncflora_out_1
Neomitranthes riedeliana,CR,cncflora_out_1
Neoraputia micrantha,DD,cncflora_out_1
Neoraputia trifoliata,NT,cncflora_out_1
Neoregelia abendrothae,EN,cncflora_out_1
Neoregelia angustibracteolata,CR,cncflora_out_1
Neoregelia bahiana,LC,cncflora_out_1
Neoregelia binotii,DD,cncflora_out_1
Neoregelia bragarum,EN,cncflora_out_1
Neoregelia brownii,CR,cncflora_out_1
Neoregelia burle-marxii,LC,cncflora_out_1
Neoregelia camorimiana,DD,cncflora_out_1
Neoregelia capixaba,DD,cncflora_out_1
Neoregelia carinata,DD,cncflora_out_1
Neoregelia coimbrae,EN,cncflora_out_1
Neoregelia compacta,NT,cncflora_out_1
Neoregelia coriacea,EN,cncflora_out_1
Neoregelia correia-araujoi,DD,cncflora_out_1
Neoregelia cruenta,LC,cncflora_out_1
Neoregelia desenganensis,DD,cncflora_out_1
Neoregelia doeringiana,DD,cncflora_out_1
Neoregelia eltoniana,EN,cncflora_out_1
Neoregelia fluminensis,DD,cncflora_out_1
Neoregelia fosteriana,CR,cncflora_out_1
Neoregelia gavionensis,DD,cncflora_out_1
Neoregelia guttata,DD,cncflora_out_1
Neoregelia hoehneana,EN,cncflora_out_1
Neoregelia ilhana,DD,cncflora_out_1
Neoregelia indecora,EN,cncflora_out_1
Neoregelia inexspectata,EN,cncflora_out_1
Neoregelia kuhlmannii,DD,cncflora_out_1
Neoregelia lactea,CR,cncflora_out_1
Neoregelia leprosa,VU,cncflora_out_1
Neoregelia leucophoea,EN,cncflora_out_1
Neoregelia lilliputiana,DD,cncflora_out_1
Neoregelia longipedicellata,CR,cncflora_out_1
Neoregelia macahensis,EN,cncflora_out_1
Neoregelia macwilliamsii,DD,cncflora_out_1
Neoregelia martinellii,DD,cncflora_out_1
Neoregelia menescalii,EN,cncflora_out_1
Neoregelia nevaresii,DD,cncflora_out_1
Neoregelia oligantha,VU,cncflora_out_1
Neoregelia paratiensis,DD,cncflora_out_1
Neoregelia pascoaliana,NT,cncflora_out_1
Neoregelia paulistana,EN,cncflora_out_1
Neoregelia pernambucana,EN,cncflora_out_1
Neoregelia petropolitana,EN,cncflora_out_1
Neoregelia roethii,CR,cncflora_out_1
Neoregelia rubrovittata,DD,cncflora_out_1
Neoregelia ruschii,EN,cncflora_out_1
Neoregelia sanguinea,EN,cncflora_out_1
Neoregelia sapiatibensis,EN,cncflora_out_1
Neoregelia sarmentosa,LC,cncflora_out_1
Neoregelia tenebrosa,EN,cncflora_out_1
Neoregelia uleana,DD,cncflora_out_1
Neoregelia watersiana,DD,cncflora_out_1
Neoregelia zaslawskyi,DD,cncflora_out_1
Neoregelia zonata,DD,cncflora_out_1
Nephradenia filipes,CR,cncflora_out_1
Neptunia pubescens,VU,cncflora_out_1
Nicotiana mutabilis,VU,cncflora_out_1
Nidularium altimontanum,CR,cncflora_out_1
Nidularium amazonicum,LC,cncflora_out_1
Nidularium angustifolium,EN,cncflora_out_1
Nidularium apiculatum,VU,cncflora_out_1
Nidularium atalaiaense,EN,cncflora_out_1
Nidularium atalaiaense,EN,cncflora_out_0
Nidularium azureum,EN,cncflora_out_1
Nidularium bocainense,EN,cncflora_out_1
Nidularium corallinum,EN,cncflora_out_1
Nidularium ferrugineum,CR,cncflora_out_1
Nidularium fradense,EN,cncflora_out_1
Nidularium fulgens,VU,cncflora_out_1
Nidularium innocentii,LC,cncflora_out_1
Nidularium itatiaiae,EN,cncflora_out_1
Nidularium itatiaiae,EN,cncflora_out_0
Nidularium jonesianum,EN,cncflora_out_1
Nidularium kautskyanum,EN,cncflora_out_1
Nidularium mangaratibense,CR,cncflora_out_1
Nidularium mangaratibense,CR,cncflora_out_0
Nidularium marigoi,NT,cncflora_out_1
Nidularium minutum,VU,cncflora_out_1
Nidularium organense,DD,cncflora_out_1
Nidularium organense,EN,cncflora_out_0
Nidularium rosulatum,VU,cncflora_out_1
Nidularium rosulatum,VU,cncflora_out_0
Nidularium serratum,VU,cncflora_out_1
Nidularium utriculosum,CR,cncflora_out_1
Nidularium utriculosum,VU,cncflora_out_0
Nidularium viridipetalum,EN,cncflora_out_1
Niedenzuella poeppigiana,LC,cncflora_out_1
Nierembergia pinifolia,CR,cncflora_out_1
Noteroclada confluens,LC,cncflora_out_1
Nothochilus coccineus,EN,cncflora_out_1
Noticastrum hatschbachii,EN,cncflora_out_1
Noticastrum malmei,EN,cncflora_out_1
Noticastrum psammophilum,EN,cncflora_out_1
Notothylas breutelii,LC,cncflora_out_1
Notylia microchila,EN,cncflora_out_1
Nycticalanthus speciosus,CR,cncflora_out_1
Nycticalanthus speciosus,CR,cncflora_out_0
Ocimum nudicaule,LC,cncflora_out_1
Ocimum ovatum,LC,cncflora_out_1
Ocotea abbreviata,DD,cncflora_out_1
Ocotea aciphylla,NT,cncflora_out_1
Ocotea adamantina,EN,cncflora_out_1
Ocotea albescens,DD,cncflora_out_1
Ocotea arenicola,VU,cncflora_out_1
Ocotea argentea,LC,cncflora_out_1
Ocotea barbellata,DD,cncflora_out_1
Ocotea basicordatifolia,EN,cncflora_out_1
Ocotea basicordatifolia,EN,cncflora_out_0
Ocotea beulahiae,VU,cncflora_out_1
Ocotea beulahiae,EN,cncflora_out_0
Ocotea beyrichii,VU,cncflora_out_1
Ocotea beyrichii,VU,cncflora_out_0
Ocotea bicolor,LC,cncflora_out_1
Ocotea bragai,EN,cncflora_out_1
Ocotea bragai,EN,cncflora_out_0
Ocotea caesia,DD,cncflora_out_1
Ocotea calliscypha,EN,cncflora_out_1
Ocotea cantareirae,CR,cncflora_out_1
Ocotea catharinensis,VU,cncflora_out_1
Ocotea ciliata,EN,cncflora_out_1
Ocotea confertiflora,NT,cncflora_out_1
Ocotea confertiflora,VU,cncflora_out_0
Ocotea cryptocarpa,EN,cncflora_out_1
Ocotea cryptocarpa,EN,cncflora_out_0
Ocotea curucutuensis,NT,cncflora_out_1
Ocotea curucutuensis,NT,cncflora_out_0
Ocotea cymbarum,NT,cncflora_out_1
Ocotea daphnifolia,LC,cncflora_out_1
Ocotea deflexa,LC,cncflora_out_1
Ocotea domatiata,EN,cncflora_out_1
Ocotea douradensis,EN,cncflora_out_1
Ocotea estrellensis,EN,cncflora_out_1
Ocotea felix,EN,cncflora_out_1
Ocotea felix,EN,cncflora_out_0
Ocotea fragrantissima,EN,cncflora_out_1
Ocotea frondosa,LC,cncflora_out_1
Ocotea frondosa,NT,cncflora_out_0
Ocotea grandifructa,CR,cncflora_out_1
Ocotea hypoglauca,CR,cncflora_out_1
Ocotea inhauba,DD,cncflora_out_1
Ocotea insignis,LC,cncflora_out_1
Ocotea kostermanniana,EN,cncflora_out_1
Ocotea lancifolia,LC,cncflora_out_1
Ocotea langsdorffii,NT,cncflora_out_1
Ocotea laxa,LC,cncflora_out_1
Ocotea leucophloea,DD,cncflora_out_1
Ocotea ligulata,DD,cncflora_out_1
Ocotea lobbii,LC,cncflora_out_1
Ocotea marcescens,EN,cncflora_out_1
Ocotea marumbiensis,EN,cncflora_out_1
Ocotea microbotrys,LC,cncflora_out_1
Ocotea minarum,LC,cncflora_out_1
Ocotea minor,LC,cncflora_out_1
Ocotea montana,LC,cncflora_out_1
Ocotea mosenii,VU,cncflora_out_1
Ocotea nectandrifolia,LC,cncflora_out_1
Ocotea nigrescens,LC,cncflora_out_1
Ocotea nunesiana,LC,cncflora_out_1
Ocotea obliqua,LC,cncflora_out_1
Ocotea odorata,EN,cncflora_out_1
Ocotea odorifera,EN,cncflora_out_1
Ocotea paranaensis,EN,cncflora_out_1
Ocotea percoriacea,LC,cncflora_out_1
Ocotea pluridomatiata,EN,cncflora_out_1
Ocotea polyantha,LC,cncflora_out_1
Ocotea polyantha,NT,cncflora_out_0
Ocotea pomaderroides,LC,cncflora_out_1
Ocotea porosa,EN,cncflora_out_1
Ocotea prolifera,LC,cncflora_out_1
Ocotea puberula,NT,cncflora_out_1
Ocotea pulchella,LC,cncflora_out_1
Ocotea ramosissima,EN,cncflora_out_1
Ocotea rohweri,EN,cncflora_out_1
Ocotea sassafras,NT,cncflora_out_1
Ocotea schwackeana,EN,cncflora_out_1
Ocotea serrana,EN,cncflora_out_1
Ocotea serrana,EN,cncflora_out_0
Ocotea silvae,DD,cncflora_out_1
Ocotea silvestris,LC,cncflora_out_1
Ocotea sinaiana,DD,cncflora_out_1
Ocotea sperata,CR,cncflora_out_1
Ocotea spixiana,LC,cncflora_out_1
Ocotea sulcata,EN,cncflora_out_1
Ocotea tabacifolia,EN,cncflora_out_1
Ocotea tenuiflora,LC,cncflora_out_1
Ocotea tristis,LC,cncflora_out_1
Ocotea vaccinioides,LC,cncflora_out_1
Ocotea velloziana,LC,cncflora_out_1
Ocotea villosa,LC,cncflora_out_1
Octomeria aetheoantha,DD,cncflora_out_1
Octomeria alexandri,EN,cncflora_out_1
Octomeria cariocana,DD,cncflora_out_1
Octomeria chamaeleptotes,VU,cncflora_out_1
Octomeria cochlearis,EN,cncflora_out_1
Octomeria decumbens,DD,cncflora_out_1
Octomeria diaphana,LC,cncflora_out_1
Octomeria estrellensis,NT,cncflora_out_1
Octomeria fimbriata,VU,cncflora_out_1
Octomeria geraensis,VU,cncflora_out_1
Octomeria hatschbachii,VU,cncflora_out_1
Octomeria helvola,DD,cncflora_out_1
Octomeria hoehnei,EN,cncflora_out_1
Octomeria itatiaiae,DD,cncflora_out_1
Octomeria lichenicola,EN,cncflora_out_1
Octomeria minuta,DD,cncflora_out_1
Octomeria multiflora,DD,cncflora_out_1
Octomeria praestans,NT,cncflora_out_1
Octomeria pumila,DD,cncflora_out_1
Octomeria rodeiensis,EN,cncflora_out_1
Octomeria rodriguesii,EN,cncflora_out_1
Octomeria rotundiglossa,LC,cncflora_out_1
Octomeria sancti-angeli,NT,cncflora_out_1
Octomeria sarcophylla,DD,cncflora_out_1
Octomeria truncicola,VU,cncflora_out_1
Octomeria warmingii,LC,cncflora_out_1
Octomeria wawrae,EN,cncflora_out_1
Octomeria wilsoniana,CR,cncflora_out_1
Odontocarya vitis,LC,cncflora_out_1
Odontonema dissitiflorum,EN,cncflora_out_1
Oleandra articulata,LC,cncflora_out_1
Olyra fasciculata,LC,cncflora_out_1
Olyra latispicula,CR,cncflora_out_1
Omphalea brasiliensis,LC,cncflora_out_1
Oocephalus piranii,EN,cncflora_out_1
Operculina alata,LC,cncflora_out_1
Operculina macrocarpa,LC,cncflora_out_1
Ophiochloa bryoides,CR,cncflora_out_1
Ophiochloa hydrolithica,CR,cncflora_out_1
Ophioglossum palmatum,LC,cncflora_out_1
Ophryosporus freyreysii,LC,cncflora_out_1
Ophryosporus organensis,CR,cncflora_out_1
Ophthalmoblapton crassipes,DD,cncflora_out_1
Ophthalmoblapton macrophyllum,EN,cncflora_out_1
Ophthalmoblapton pedunculare,VU,cncflora_out_1
Opuntia monacantha,LC,cncflora_out_1
Oreopanax capitatus,LC,cncflora_out_1
Oreopanax fulvus,LC,cncflora_out_1
Ormosia altimontana,EN,cncflora_out_1
Ormosia arborea,LC,cncflora_out_1
Ormosia excelsa,LC,cncflora_out_1
Ormosia fastigiata,LC,cncflora_out_1
Ormosia friburgensis,LC,cncflora_out_1
Ormosia froesii,DD,cncflora_out_1
Ormosia lewisii,EN,cncflora_out_1
Ormosia limae,EN,cncflora_out_1
Ormosia minor,VU,cncflora_out_1
Ormosia nitida,NT,cncflora_out_1
Ormosia ruddiana,EN,cncflora_out_1
Ormosia timboensis,CR,cncflora_out_1
Ormosia vicosana,LC,cncflora_out_1
Ornithocephalus myrticola,LC,cncflora_out_1
Ornithophora radicans,LC,cncflora_out_1
Orthophytum amoenum,EN,cncflora_out_1
Orthophytum duartei,EN,cncflora_out_1
Orthophytum estevesii,DD,cncflora_out_1
Orthophytum foliosum,VU,cncflora_out_1
Orthophytum fosterianum,EN,cncflora_out_1
Orthophytum grossiorum,EN,cncflora_out_1
Orthophytum humile,CR,cncflora_out_1
Orthophytum magalhaesii,EN,cncflora_out_1
Orthophytum zanonii,CR,cncflora_out_1
Orthosia arenosa,EN,cncflora_out_1
Orthosia itatiaiensis,LC,cncflora_out_1
Orthosia umbrosa,DD,cncflora_out_1
Oryctina eubrachioides,EN,cncflora_out_1
