"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1198","2020-11-12 17:03:00-03","UEL","FUEL","9805","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Souza, WS; Silva, SM","283","1986","08","02","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecologica","-48.5092010498047","-25.5200004577637",NA,NA,NA,"FUEL010264","24916","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2020-11-12 17:03:00-03","UEL","FUEL","17704","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2016",NA,NA,"Paiva, MRC; et al.","s.n.","1995","10","11","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,"FUEL015666","35037","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2020-11-12 17:03:00-03","UEL","FUEL","17566","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Paiva, MRC; et al.","s.n.","1995","08","18","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL010262","56988","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2020-11-12 17:03:00-03","UEL","FUEL","7349","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Araujo, AMLV; et al.","s.n.","1989","07","03","Brasil","Paraná","Tibagi","Fazenda Iapó, Mata da Balsa do Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL010257","56988","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2020-11-12 17:03:00-03","UEL","FUEL","25365","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Luz, BB","s.n.","1995","09","23","Brasil","Paraná","Tibagi","Saída para Castro","-50.4136009216309","-24.5093994140625",NA,NA,NA,"FUEL010263","56988","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2020-11-12 17:03:00-03","UEL","FUEL","49752","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Uller, HF","20","2008","07","26","Brasil","Santa Catarina","Gaspar","Horto Florestal da FURB","-48.9589004516602","-26.9314002990723",NA,NA,NA,"FUEL010265","19036","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2020-11-12 17:03:00-03","UEL","FUEL","40670","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Mancinelli, WS","88","2004","11","04","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FUEL010260","23627","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"1205","2020-11-12 17:03:00-03","UEL","FUEL","40672","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Casas, G","152","2005","05","13","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba","-48.6380996704102","-26.2432994842529",NA,NA,NA,"FUEL010259","23627","auto","Tracheophyta","Santalales",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA
"1206","2020-11-12 17:03:00-03","UEL","FUEL","34859","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2016",NA,NA,"Correa, PL","405","1997","01","19","Brasil","São Paulo","Agudos","Parque Ecológico Municipal de Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,"FUEL015664","52219","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2020-11-12 17:03:00-03","UEL","FUEL","31354","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2018","04","04","Pastore, JA; Moura, C","904","2001","01","12","Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,"FUEL010270","25482","auto","Tracheophyta","Santalales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2019-11-01 15:02:18-03","UnB","UB","151624","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","26","Souza, VC; Souza, JP; Romão, GO","24469","2000","07","22","Brasil","Tocantins","Almas","Estrada para Natividade, 47 km de Almas.","-47.534444","-11.7275","-47.534444","-11.7275","Flores verdes; Cerrado com afloramento de calcário e mata ciliar adjacentes",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2019-11-01 15:02:18-03","UnB","UB","112581","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","26","Delprete, PG; et al.","9366","2005","11","27","Brasil","Goiás","Corumbá  de Goiás","Rod. BR-414, logo depois do km 381, Sociedade Evangélica de Anápolis, Córrego Taquari","-48.780833","-15.8325","-48.780833","-15.8325","Caule escandente, verde. Caules e folhas semi-suculentas.; Fruto imaturo verde.; Floresta de galeria.",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"1090","1090",NA,NA,NA,NA,NA,NA,NA
"1210","2019-11-01 15:02:18-03","UnB","UB","152157","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Krieger, PL; Isaias, RMS","19852","1983","10","14","Brasil","Minas Gerais",NA,"Entre Rios de Minas",NA,NA,NA,NA,"Parasita sobre diversas plantas. Flores creme. Ramos pendentes",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2019-11-01 15:02:18-03","UnB","UB","152953","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","24","Irwin, HS; Harley, RM; Onishi, E","29154","1971","01","26","Brasil","Minas Gerais",NA,"Base of Serra da Caraça",NA,NA,NA,NA,"Parasitizing Tetrapteris sp. Fruit white.; Wooded valley",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"1750","1750",NA,NA,NA,NA,NA,NA,NA
"1212","2019-11-01 15:02:18-03","UnB","UB","153087","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","26","Vieira, RF; et al.","980","1991","11","12","Brasil","Minas Gerais","Morada Nova de Minas","Cerrado recorde do Cerrado Virgem da Fazenda Boa Vista, a 18,2km da cidade","-45.366667","-18.583333","-45.366667","-18.583333","Usado para quem sofre dos rins e coluna; diurética.; Erva parasita. Flor creme.; Cerrado denso. Latossolo vermelho",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"620","620",NA,NA,NA,NA,NA,NA,NA
"1213","2019-11-01 15:02:18-03","UnB","UB","162011","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2011","06","20","Maciel, JR","1976","2009","12","03","Brasil","Pernambuco","Salgueiro","Eixo norte, Resevatório do Livramento.","-39.18472","-12.39085","-39.18472","-12.39085","Parasita de ramos de faveleira. Flores cremes. Frutos verde-claro.; Caatinga. Savana Estépica.",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA
"1214","2019-11-01 15:02:18-03","UnB","UB","153118","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, MC","1980","11","04","Krieger, PL","10589","1971","05","26","Brasil","Minas Gerais",NA,"BR-135, Km 404-MG",NA,NA,NA,NA,"Hemiparasita. Folhas verdes, alaranjadas; Cerrado (sobre minérios)",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2019-11-01 15:02:18-03","UnB","UB","153123","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Stannard, B","1991",NA,NA,"Harley, RM; Stannard, B; Assis, MC; Pires, FS","26193","1988","11","17","Brasil","Bahia","Rio de Contas","Pico das Almas. Vertente Leste. Ao noroeste do Campo Queiroz","-41.966667","-13.516667","-41.966667","-13.516667","Hemiparasita sobre vegetação na margem da mata. Folhas com margem creme. Flores verdes.; Margem da mata",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"1550","1550",NA,NA,NA,NA,NA,NA,NA
"1216","2019-11-01 15:02:18-03","UnB","UB","162009","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2011","06","20","Carvalho-Sobrinho, JG; Siqueira, GA; Diniz, REM; Feitosa, CS","1890","2009","02","04","Brasil","Pernambuco","Cabrobó","Área do PISF, próximo ao Reservatório Tucutu, ca. 13 km NW da cidade.","-39.25359","-8.26568","-39.25359","-8.26568","Hemi-parasita. Folhas papiráceas. Frutos imaturos verdes.; Mata ciliar.",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA
"1217","2019-11-01 15:02:18-03","UnB","UB","8393","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Stannard, B","2000","05","26","Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","271","1999","02","21","Brasil","Bahia","Correntina","Estrada Correntina - Posse","-45.783333","-13.6575","-45.783333","-13.6575","Arbusto a 0.5 m de altura parasitando Casearia. Frutos maduros marrons.; Parasita; Cerrado s.s. sob latossolo profundo.",NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA
"1218","2019-11-01 15:02:18-03","UnB","UB","92943","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","26","Rizzo, JA","5615","1970","10","31","Brasil","Goiás","Caldas Novas","Caldas Novas","-48.625","-17.7417","-48.625","-17.7417",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2019-11-01 15:02:18-03","UnB","UB","92949","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Barboza, MA","2000","04","04","Rizzo, JA","8437","1972","10","08","Brasil","Goiás","Campos Belos","Campos Belos","-46.7717","-13.0367","-46.7717","-13.0367",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2019-11-01 15:02:18-03","UnB","UB","92971","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","26","Fonseca, ML","3305","2002","03","23","Brasil","Goiás","Cocalzinho de Goiás","Cocalzinho de Goiás","-48.695833","-15.650833","-48.695833","-15.650833",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2019-11-01 15:02:18-03","UnB","UB","92973","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","26","Rizzo, JA","2948","1968","12","04","Brasil","Goiás","Goiânia","Goiânia","-49.2539","-16.6786","-49.2539","-16.6786",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2019-11-01 15:02:18-03","UnB","UB","92981","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","26","Irwin, HS","34916","1972","01","23","Brasil","Goiás","Niquelândia","Niquelândia, 17km ao S de Niquelândia","-48.4597","-14.4739","-48.4597","-14.4739",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2019-11-01 15:02:18-03","UnB","UB","92988","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2018","01","26","Rizzo, JA","1819","1968","08","03","Brasil","Goiás","Goiânia","Goiânia","-49.2539","-16.6786","-49.2539","-16.6786",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","596","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, atrás do Banco do Brasil","-40.8394012451172","-14.8661003112793",NA,NA,"Folhas verde-claro, pouco ramificada; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","04","23","Caires, CS; Leitão, CAE","588","2013","04","23","Brasil","Bahia","Vitória da Conquista","Campus da UESB, atrás do CAPE","-40.8394012451172","-14.8661003112793",NA,NA,"Folhas verde-escura, individuo formando moita de um lado do bambu; Arborização urbana, ambiente parcialmente iluminado",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","04","23","Caires, CS; Leitão, CAE","589","2013","04","23","Brasil","Bahia","Vitória da Conquista","Campus da UESB, atrás do módulo Amélia Barreto","-40.8394012451172","-14.8661003112793",NA,NA,"Folhas verde-escuras, indivíduo formando moita grande no bambu; Arborização urbana, ambiente parcialmente iluminado",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","604","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, em direção à Permacultura","-40.8394012451172","-14.8661003112793",NA,NA,"Folhas verde-claro. Fruto amarelo alaranjado. Hospedeiro com vários ramos parasitados; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","605","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, em direção à Permacultura","-40.8394012451172","-14.8661003112793",NA,NA,"Folhas verde-claro. Hospedeiro apresentando parte da copa coberta pelos ramos da parasita; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","592","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, em frente à Reitoria","-40.8394012451172","-14.8661003112793",NA,NA,"Folhas cerde-escuroas, ramos pendentes cerca de 2 m do solo; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","603","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, em frente do CETEP","-40.8394012451172","-14.8661003112793",NA,NA,"Folha verde-escura. Indivíduo pouco ramificado, ramos pendentes; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","04","23","Caires, CS; Leitão, CAE","587","2013","04","23","Brasil","Bahia","Vitória da Conquista","Campus da UESB, estacionamento ao lado do Bloco Amélia Barreto","-40.8394012451172","-14.8661003112793",NA,NA,"Folhas verde-escuro, frutos de amarelo a vermelho alaranjado; Arborização urbana, ambiente bem iluminado",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","598","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, próx. ao Laboratório de solos","-40.8394012451172","-14.8661003112793",NA,NA,"Folhas verde-claro. Ramos pendentes, indivíduo não muito desenvolvido, ca. de 1-2 por hospedeiro; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2012","10","24","Caires, CS; Azevedo, CO","584","2012","10","24","Brasil","Bahia","Vitória da Conquista","Estância das Rosas aos arredores da Lagoa temporária (vulgarmente chamada de cratera do vulcão)","-40.8394012451172","-14.8661003112793",NA,NA,"Frutos alaranjados tornando-se vermelhos; folhas verde-claro, crescendo em pleno sol; Floresta Estacional Semidecidual (Mata de Cipó)",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2019-11-01 15:02:18-03","UnB","UB","153125","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, CT","1949","11","08","Oliveira, JE","232","1949","10","10","Brasil","Minas Gerais","Arcos","Fazenda do Engenho - Calciolândia","-45.5393981933594","-20.2819004058838",NA,NA,"Hemiparasita. Flor amarela.; Capão",NA,"25000","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2019-11-01 15:02:18-03","UnB","UB","153119","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, CT","1980","02","04","Leise; et al.","15065","1977","09","27","Brasil","Minas Gerais","Caparaó",NA,"-41.9043998718262","-20.523099899292",NA,NA,"Hemiparasita sobre cipó, Bignoniaceae, folhas verdes, flores creme claro.",NA,"15056","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2019-11-01 15:02:18-03","UnB","UB","153127","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Barboza, MA","2001","05","21","Mattos, J; Bicalho, H","10708","1962","11","21","Brasil","São Paulo","Itapetininga","Via Alambari, 2km oeste da estrada Itapetininga-Sorocaba","-48.0499992370605","-23.5900001525879",NA,NA,"Parasita.; Mata ciliar",NA,"40712","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2019-11-01 15:02:18-03","UnB","UB","153128","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, CT","1967","04","25","Belém, RP","2182","1966","05","12","Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,"Epífita. Frutos verdes.; Mata costeira",NA,"41230","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","602","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, ao lado do CETEP","-40.8394012451172","-14.8661003112793",NA,NA,"Planta jovem com folhas verde-claras. Hospedeiro com outros indivíduos com frutos amarelo alaranjados em ramos sem folhas; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-09-30 10:52:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","607","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, atrás da Reitoria","-40.8394012451172","-14.8661003112793",NA,NA,"Hospedeiro Cupressaceae (608); Folhas verde-claro. Fruto amarelo-alaranjado; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2019-11-01 15:02:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2013","05","17","Caires, CS; Pereira, AKS","594","2013","05","17","Brasil","Bahia","Vitória da Conquista","Campus da UESB, atrás do Banco do Brasil","-40.8394012451172","-14.8661003112793",NA,NA,"Folha verde-claro. Frutos amarelos a alaranjados. Ramificação rala; Arborização urbana, em pleno sol",NA,"70493","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
