"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"434","2015-03-13 19:04:30-03","F","FMNH-SEEDPLANTS","V0234125F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234125F","Spermatophyta",NA,NA,NA,NA,"V0234125F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"435","2015-03-13 19:04:30-03","F","FMNH-SEEDPLANTS","V0234126F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234126F","Spermatophyta",NA,NA,NA,NA,"V0234126F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"436","2015-03-13 19:04:30-03","F","FMNH-SEEDPLANTS","V0234127F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234127F","Spermatophyta",NA,NA,NA,NA,"V0234127F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"437","2015-03-13 19:04:11-03","F","FMNH-SEEDPLANTS","V0234128F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234128F","Spermatophyta",NA,NA,NA,NA,"V0234128F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"438","2015-03-13 19:04:11-03","F","FMNH-SEEDPLANTS","V0234129F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234129F","Spermatophyta",NA,NA,NA,NA,"V0234129F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"439","2015-03-13 19:03:52-03","F","FMNH-SEEDPLANTS","V0234130F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234130F","Spermatophyta",NA,NA,NA,NA,"V0234130F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"440","2015-03-13 19:03:52-03","F","FMNH-SEEDPLANTS","V0234131F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234131F","Spermatophyta",NA,NA,NA,NA,"V0234131F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"441","2015-03-13 19:04:09-03","F","FMNH-SEEDPLANTS","V0234132F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234132F","Spermatophyta",NA,NA,NA,NA,"V0234132F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"442","2015-03-13 19:04:09-03","F","FMNH-SEEDPLANTS","V0234133F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234133F","Spermatophyta",NA,NA,NA,NA,"V0234133F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"443","2015-03-13 19:04:12-03","F","FMNH-SEEDPLANTS","V0234134F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234134F","Spermatophyta",NA,NA,NA,NA,"V0234134F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"444","2015-03-13 19:04:12-03","F","FMNH-SEEDPLANTS","V0234135F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234135F","Spermatophyta",NA,NA,NA,NA,"V0234135F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"445","2015-03-13 19:04:30-03","F","FMNH-SEEDPLANTS","V0234136F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234136F","Spermatophyta",NA,NA,NA,NA,"V0234136F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"446","2015-03-13 19:04:30-03","F","FMNH-SEEDPLANTS","V0234137F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234137F","Spermatophyta",NA,NA,NA,NA,"V0234137F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"447","2015-03-13 19:04:30-03","F","FMNH-SEEDPLANTS","V0234139F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"V0234139F","Spermatophyta",NA,NA,NA,NA,"V0234139F_01",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"448","2015-03-13 19:04:05-03","F","FMNH-SEEDPLANTS","V0234140F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"V0234140F","Spermatophyta",NA,NA,NA,NA,"V0234140F_01",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-06-11 13:05:04-03","F","FMNH-SEEDPLANTS","V0355606F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"R. E. Schultes","16890","1952","8","18","South America","Colombia","Vaupés",NA,NA,NA,NA,"V0355606F","Spermatophyta",NA,NA,NA,NA,"V0355606F_01 V0355606F_02","RRC ID Flag","-70.75","0.25",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"16890",NA,NA
"450","2019-02-14 16:57:45-02","F","FMNH-SEEDPLANTS","V0487958F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"B. Mostacedo","31","1991","5","11","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"V0487958F","Spermatophyta",NA,NA,NA,NA,"V0487958F_01","RRC ID Flag","-61.5","-17.5",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"31",NA,NA
"451","2019-06-11 13:00:00-03","F","FMNH-SEEDPLANTS","V0487959F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"P. Nuñez V.","15174","1993","2","14","South America","Peru","Madre de Dios",NA,NA,NA,NA,"V0487959F","Spermatophyta",NA,NA,NA,NA,"V0487959F_01 V0487959F_02","RRC ID Flag","-70.25","-12",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"15174",NA,NA
"452","2015-03-13 19:03:50-03","F","FMNH-SEEDPLANTS","V0234117F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234117F","Spermatophyta",NA,NA,NA,NA,"V0234117F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-03-20 14:05:49-03","F","FMNH-SEEDPLANTS","V0324190F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"I. Huamantupa",NA,"2012","10","16","South America","Peru","Loreto","Community of Flor de Agosto, on the banks of the Putumayo River ca. 20 km downriver from the mouth of the Ere River, visited during Rapid Biological and Social Inventory #25.",NA,NA,NA,"V0324190F","Spermatophyta",NA,NA,"175","175","V0324190F_01","C. M. Taylor","-73.0731","-2.3511",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"454","2015-03-13 19:04:44-03","F","FMNH-SEEDPLANTS","V0234104F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0234104F","Spermatophyta",NA,NA,NA,NA,"V0234104F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"455","2015-03-13 19:03:52-03","F","FMNH-SEEDPLANTS","V0234119F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234119F","Spermatophyta",NA,NA,NA,NA,"V0234119F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"456","2015-03-13 19:04:30-03","F","FMNH-SEEDPLANTS","V0234138F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"V0234138F","Spermatophyta",NA,NA,NA,NA,"V0234138F_01",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-09-05 14:22:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha","Type [status unknown]","R. H. Schomburgk","488","1837",NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-01-23 10:06:50-02","F","FMNH-SEEDPLANTS","V0070349F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha","Isosyntype","R. H. Schomburgk","488","1837",NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0070349F","Spermatophyta",NA,NA,NA,NA,"V0070349F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-01-23 13:15:10-02","F","FMNH-SEEDPLANTS","V0070350F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha","Syntype","R. H. Schomburgk","488","1837",NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0070350F","Spermatophyta",NA,NA,NA,NA,"V0070350F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-01-23 11:18:24-02","F","FMNH-SEEDPLANTS","V0070496F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","lucida","Psychotria lucida","Isotype","F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0070496F","Spermatophyta",NA,NA,NA,NA,"V0070496F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-01-23 11:18:24-02","F","FMNH-SEEDPLANTS","V0070497F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","lucida","Psychotria lucida","Isotype","F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0070497F","Spermatophyta",NA,NA,NA,NA,"V0070497F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-09-05 14:19:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","patrisii","Psychotria patrisii","Type [status unknown]","J. B. Patris",NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-09-04 18:08:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","salicifolia","Psychotria salicifolia","Holotype","M. Bang",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-01-23 11:17:19-02","F","FMNH-SEEDPLANTS","V0070606F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","salicifolia","Psychotria salicifolia","Isotype","M. Bang",NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"V0070606F","Spermatophyta",NA,NA,NA,NA,"V0070606F_01",NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-09-05 16:27:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","viburnoides","Psychotria viburnoides","Type [status unknown]","F. W. H. A. von Humboldt",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-01-23 11:14:42-02","F","FMNH-SEEDPLANTS","V0070696F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","viburnoides","Psychotria viburnoides","Isotype","F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0070696F","Spermatophyta",NA,NA,NA,NA,"V0070696F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-06-24 08:11:42-03","IAC","IAC","11458","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","anceps","Psychotria anceps",NA,"J.M. Pires","1484","1949","01","23",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C.M. Taylor","-48.5044","-1.4558","Belém",NA,"1997","-48.5044","-1.4558",NA,NA,"08","22",NA,NA,NA,NA,NA
"468","2019-06-24 08:11:42-03","IAC","IAC","11547","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","anceps","Psychotria anceps",NA,"J.M. Pires","1426","1948","12","06",NA,"Brasil","Pará","UtIngá",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C.M. Taylor","-48.5044","-1.4558","Belém",NA,"1997","-48.5044","-1.4558",NA,NA,"08","22",NA,NA,NA,NA,NA
"469","2019-06-24 08:11:42-03","IAC","IAC","23521","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","anceps","Psychotria anceps",NA,"W.R. Anderson","10810","1974","02","12",NA,"Brasil","Pará","Rio Cururu (alto Tapajós), 10 km Rio acima desde a vila de Prataí",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C.M. Taylor","-57.7528","-6.2222","Jacareacanga",NA,"1997","-57.7528","-6.2222",NA,NA,"08","22",NA,NA,NA,NA,NA
"470","2019-06-24 08:11:42-03","IAC","IAC","34509","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","anceps","Psychotria anceps",NA,"L.C. Bernacci","2363","1997","08","10",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C.M. Taylor","-51.8314","-11.0544","Canabrava do Norte",NA,"1997","-51.8314","-11.0544",NA,NA,"08","10",NA,NA,NA,NA,NA
"471","2020-02-20 14:37:31-03","IAC","IAC","44645","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","anceps","Psychotria anceps",NA,"L.S. Leoni","1694","1991","11","02",NA,"Brasil","Minas Gerais","Rio Carangola, Ilha Encantada",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"S.L. Jung-Mendaçolli","-42.0294","-20.7331","Carangola",NA,"2004","-42.0294","-20.7331",NA,NA,"10","26",NA,NA,NA,NA,NA
"472","2020-02-20 14:37:31-03","IAC","IAC","53576","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","anceps","Psychotria anceps",NA,"V.C. Souza; J. Paula-Souza; V.R. Scalon & A. Astorino","10742","1996","01","27",NA,"Brasil","São Paulo","Estr. para Itatinga, ca. 29 km de Angatuba. Bairro Santo Inácio",NA,NA,"coord. do material: 23°18#?#48S, 48°31#?#35,1W prensado em álcool 70°",NA,NA,NA,"Kunth",NA,NA,NA,"C.M. Taylor","-48.4128","-23.4897","Angatuba",NA,"2007","-48.4128","-23.4897",NA,NA,"06","27",NA,NA,NA,NA,NA
"473","2019-06-24 08:11:42-03","IAC","IAC","7838","S","Plantae","Rubiaceae-221.Rubioideae-Psychotrieae","Psychotria","anceps","Psychotria anceps",NA,"A.S. Lima","s/nº","1944","11","10",NA,"Brasil","Mato Grosso","Rio Sacre",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,"1997",NA,NA,NA,NA,"08","22",NA,NA,NA,NA,NA
"474","2016-08-23 11:00:13-03","NHMLondon","NHM-LONDON-BOT","BM001009043","S","Plantae","Rubiaceae","Mapouria","corumbensis","Mapouria corumbensis","Type","Spencer le Marchant Moore; b.1850; d.1931; S.Moore","900","1891",NA,NA,NA,"Brasil","Mato Grosso",NA,NA,"NHMUK:ecatalogue:549248","<a href=http://www.nhm.ac.uk/services/media-store/asset/c6ef2bb50ff6bb548f9ee7daf112af7b7b61c200/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"S.Moore",NA,NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,"-55.929878","-13.163117",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-01 15:09:33-03","UnB","UB","113239","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Heringer, EP; et al.","1660","1979","06","27","Southern America","Brasil","Distrito Federal","Barragem São Bartolomeu",NA,NA,"Folha coriácea; fruto imaturo de cor amarela e vermelho quando maduro.; Arbusto; .",NA,"Dicotyledoneae",NA,"Kunth",NA,NA,NA,"Delprete, PG","-47.9296989440918","-15.7797002792358","Brasília",NA,"2012",NA,NA,NA,NA,"02",NA,"70570","auto",NA,NA,NA
"476","2019-11-01 15:09:33-03","UnB","UB","110177","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","26478A","1970","02","21","Southern America","Brasil","Distrito Federal","Ca. 12km S of Planaltina, DF-13",NA,NA,"Shrub 1,5m. Fruto green.; Gallery and adjacent cerrado.",NA,"Dicotyledoneae",NA,"Kunth",NA,NA,NA,"Delprete, PG","-47.9296989440918","-15.7797002792358","Brasília",NA,"2007",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"477","2019-11-01 15:09:33-03","UnB","UB","110055","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Heringer, EP","9941","1964","11","12","Southern America","Brasil","Goiás","Granja da Samambaia, margem do córrego",NA,NA,"Arbusto 2m. Flor branca; .",NA,"Dicotyledoneae",NA,"Kunth",NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-01 15:09:33-03","UnB","UB","110056","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Heringer, EP","11238","1967","01","01","Southern America","Brasil","Goiás","Granja da Samambaia, Rio Corumbá",NA,NA,"1,2m. Flor branca; Margem de mata ciliar.",NA,"Dicotyledoneae",NA,"Kunth",NA,NA,NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 15:09:33-03","UnB","UB","111734","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Cezare, CHG; Souza-Silva, S; Machado Neto, A","585","2007","12","11","Southern America","Brasil","Goiás","Hidrelétrica de Corumbá III, área de influência do empreendimento",NA,NA,"Arbusto higrófilo 2,5m. Fruto verde.; Contato Campo limpo úmido (princípio de um Vereda). Topologia: Plano a suavemente inclinado.",NA,"Dicotyledoneae",NA,"Kunth","868","868",NA,"Lima, MR","-47.9902","-16.6764","Luziânia",NA,"2010","-47.9902","-16.6764",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-01 15:09:33-03","UnB","UB","175134","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Duarte, AP","10115","1967","01","10","Southern America","Brasil","Distrito Federal","Área do Zoobotânico",NA,NA,"Arvoreta.",NA,"Dicotyledoneae",NA,"Kunth",NA,NA,NA,"Delprete, PG","-47.9296989440918","-15.7797002792358","Brasília",NA,"2012",NA,NA,NA,NA,"02",NA,"70570","auto",NA,NA,NA
"481","2019-11-01 15:09:33-03","UnB","UB","113176","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Irwin, HS; et al.","15772","1966","05","11","Southern America","Brasil","Distrito Federal","Córrego Landim, ca. 20km N.E. of Brasília",NA,NA,"Fruti green, bright red at maturity.; Shrub 2m; Gallery forest and adjacent capoeira.",NA,"Dicotyledoneae",NA,"Kunth","900","900",NA,"Delprete, PG","-47.9296989440918","-15.7797002792358","Brasília",NA,"2012",NA,NA,NA,NA,"02",NA,"70570","auto",NA,NA,NA
"482","2019-11-01 15:09:33-03","UnB","UB","113242","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Pires, JM; Silva, NT; Souza, R","9511","1963","04","30","Southern America","Brasil","Distrito Federal","Fundação Zoobotânica",NA,NA,"Frutos verdes, depois alaranjados.; Arbusto 1m; Mata ciliar.",NA,"Dicotyledoneae",NA,"Kunth",NA,NA,NA,"Delprete, PG","-47.9296989440918","-15.7797002792358","Brasília",NA,"2012",NA,NA,NA,NA,"02",NA,"70570","auto",NA,NA,NA
"483","2019-11-01 15:09:37-03","UnB","UB","2147","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha","type","Schomburgk, R","488",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"Tipo. Fotografia do tipo.; Árvore 0,3ft. Flor verde; . Solo: Arenoso.",NA,"Dicotyledoneae",NA,"Benth.",NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-08-08 10:00:28-03","UFU","HUFU","46072","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Nakajima, J.N.; Romero, R.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4226","2006","10","25",NA,"Brasil","Minas Gerais","Região da Represa de Furnas, Estrada depois do Paraíso Perdido.",NA,NA,"Arbusto ca. de 1,5 m. Cálice verde, corola alva.; Borda de mata de galeria.","HUFU00035069",NA,NA,"Kunth",NA,NA,"HUFU00035069","Romero, R.",NA,NA,NA,NA,"2007",NA,NA,NA,NA,"11","21",NA,NA,NA,NA,NA
"485","2019-08-08 10:00:28-03","UFU","HUFU","34956","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3605","2003","10","23",NA,"Brasil","Minas Gerais","Paraíso Perdido, Cachoeira Triângulo, fazenda Zé Antunes.",NA,NA,"Arbusto ca. de 2 m. Cálice verde, corola alva.; Mata.","HUFU00035063",NA,NA,"Kunth",NA,NA,"HUFU00035063",NA,"-46.8539009094238","-20.343900680542","Delfinópolis",NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA
"486","2019-08-08 10:00:28-03","UFU","HUFU","17814","S","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Barbosa, A.A.A.; Amaral, A.F.","s.n.","1998","11","06",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga",NA,NA,"Arbusto.; Vereda.","HUFU00020979",NA,NA,"Standl.",NA,NA,"HUFU00020979",NA,"-48.2771987915039","-18.9186000823975","Uberlândia",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
"487","2019-08-08 10:00:28-03","UFU","HUFU","22671","S","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Barbosa, A.A.A.","3476","2000","03","24",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Vereda 3, situada naparte sudeste da Estação do Panga. Fundo da vereda, lado direito.",NA,NA,"Arbusto com fruto verde e maduro.; Vereda.","HUFU00020990",NA,NA,"Standl.",NA,NA,"HUFU00020990",NA,"-48.2771987915039","-18.9186000823975","Uberlândia",NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA
