"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","class","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"396","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Sagot, PA",NA,NA,NA,"French Guiana",NA,NA,"Etiam in Guiana gallica ad Karouany",NA,NA,NA,NA,"758?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"secus flum. Demerara",NA,NA,NA,NA,"614?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Thurn, EF",NA,NA,NA,"Guyana",NA,NA,"ad flum. Corentyne",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"secus flum. Demerara",NA,NA,NA,NA,"614","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Thurn, EF",NA,NA,NA,"Guyana",NA,NA,"ad flum. Corentyne",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Jenman, GS",NA,NA,NA,"Guyana",NA,NA,"secus flum. Demerara",NA,NA,NA,NA,"3847?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"in Paraguay sylva Pacoba super caulem Bambusae spec. prope flumen Corrientes",NA,NA,NA,NA,"4513","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Hassler, E",NA,NA,NA,"Paraguay",NA,NA,"in Paraguay sylva Pacoba super caulem Bambusae spec. prope flumen Corrientes",NA,NA,NA,NA,"4513?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,"Floret Martio - Octobri",NA,"Lindl.","Bungeroth, E",NA,NA,NA,"Venezuela",NA,NA,"In Venezuela",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Eggers, HFA",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,"5409","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Eggers, HFA",NA,NA,NA,"?",NA,NA,"S. Domingo",NA,NA,NA,NA,"2309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Duss, A",NA,NA,NA,"?",NA,NA,"Martinica",NA,NA,NA,NA,"377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Duss, A",NA,NA,NA,"?",NA,NA,"Martinica",NA,NA,NA,NA,"377?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Eggers, HFA",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,"5409?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Wright, C",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,"667?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Combs, Rob",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,"127","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Read",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,"672","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Pavon, JA",NA,NA,NA,"Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Pavon, JA",NA,NA,NA,"Mexico",NA,NA,"in Mexico",NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Read",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,"672?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Eggers, HFA",NA,NA,NA,"?",NA,NA,"S. Domingo",NA,NA,NA,NA,"2309?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Linden, JJ",NA,NA,NA,"Mexico",NA,NA,"prov. Chiapas",NA,NA,NA,NA,"1234","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","H.H.",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,"St. Vincent",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Stahl, A",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"570?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"6815","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Schlim, LJ",NA,NA,NA,"Venezuela",NA,NA,"In Venezuelae prov. Caracas ad Guarenes",NA,NA,NA,NA,"484?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"4387","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"4387?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Smith, GW",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,"St. Vincent",NA,NA,NA,NA,"794?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Schlim, LJ",NA,NA,NA,"Venezuela",NA,NA,"In Venezuelae prov. Caracas ad Guarenes",NA,NA,NA,NA,"484","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Krug",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"1222?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"6986?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Funck, HC",NA,NA,NA,"Venezuela",NA,NA,"In Venezuelae prov. Caracas ad Guarenes",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Heller",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"1311","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"2691","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"4505?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Funck, HC",NA,NA,NA,"Venezuela",NA,NA,"In Venezuelae prov. Caracas ad Guarenes",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"6986","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Spruce, R",NA,NA,NA,"Peru",NA,"Tarapoto","Etiam in Peruvia orientali ad Tarapoto",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"4505","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Wright, C",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,"667","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Woodford, CM",NA,NA,NA,"Trinidad and Tobago",NA,NA,"in ins. Trinitatis",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Krug",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"1222","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"4867","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Stahl, A",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"570","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Heller",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"1311?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Sintenis, PEE",NA,NA,NA,"Puerto Rico",NA,NA,"Porto Rico",NA,NA,NA,NA,"2493?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Burchell, WJ",NA,NA,NA,"Brazil","Minas Gerais",NA,"inter Rio Grande et Diamantina prov. Minas Geraes",NA,NA,NA,NA,"5203","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Burchell, WJ",NA,NA,NA,"Brazil","Goiás",NA,"IBB/Uruana, Goiás, Retiro","-49.689167","-15.493611",NA,NA,"7389","Southern America",NA,NA,NA,"-49.689167","-15.493611",NA,NA,NA,NA,NA,NA,NA
"446","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"Floret Martio - Julio",NA,"(Sw.) Lindl.","Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"In prov. Bahia ad Serra Jacobine",NA,NA,NA,NA,"3427?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Burchell, WJ",NA,NA,NA,"Brazil","Minas Gerais",NA,"inter Rio Grande et Diamantina prov. Minas Geraes",NA,NA,NA,NA,"5922","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"Floret Martio - Julio",NA,"(Sw.) Lindl.","Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"In prov. Bahia ad Serra Jacobine",NA,NA,NA,NA,"3427","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Linden, JJ",NA,NA,NA,"Cuba",NA,NA,"In Cuba ad Yatera et mont. Liban 700-1000m",NA,NA,NA,NA,"1760?","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Linden, JJ",NA,NA,NA,"Cuba",NA,NA,"In Cuba ad Yatera et mont. Liban 700-1000m",NA,NA,NA,NA,"1760","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Wendland, H",NA,NA,NA,"Guatemala",NA,NA,"in Guatemala ad Oratoria",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Wendland, H",NA,NA,NA,"Guatemala",NA,NA,"in Guatemala ad Oratoria",NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Swartz, OP",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2017-09-11 17:11:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Swartz, OP",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Hartweg, KT",NA,NA,NA,"Mexico",NA,NA,"In Mexico ad Jochiapan inter prov. Oaxaca et Vera-Cruz",NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2017-09-11 17:11:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Hartweg, KT",NA,NA,NA,"Mexico",NA,NA,"In Mexico ad Jochiapan inter prov. Oaxaca et Vera-Cruz",NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
